# Vega Mags
# bulge region extracted from square X=[3922,4178), Y=[4832, 5088) from M51 image
# Imag Vmag-Imag Bmag-Vmag
# F814W F555W-F814W F435W-F555W
23.329075 1.211490 0.725909
23.356545 1.281440 0.686053
23.371878 1.267350 0.721211
23.337581 1.212104 0.758721
23.261748 1.163683 0.808368
23.275051 1.122744 0.800978
23.251481 1.152028 0.773295
23.227953 1.154645 0.771080
23.251846 1.142184 0.802431
23.272156 1.151081 0.801977
23.249234 1.187326 0.783504
23.223017 1.175226 0.825397
23.218758 1.159742 0.842111
23.223073 1.157870 0.828654
23.217885 1.163440 0.816891
23.204195 1.171220 0.821958
23.191392 1.183221 0.826309
23.199216 1.197390 0.816742
23.232888 1.158868 0.851803
23.246424 1.149983 0.884679
23.264957 1.193057 0.886193
23.267624 1.259362 0.860630
23.246266 1.288563 0.886297
23.278718 1.315880 0.844696
23.241364 1.269358 0.869791
23.204940 1.233604 0.888680
23.202170 1.192047 0.866281
23.191926 1.179826 0.871123
23.194047 1.206891 0.871365
23.183454 1.217374 0.874935
23.165087 1.195386 0.867469
23.125140 1.199539 0.867469
23.114924 1.184820 0.850078
23.092963 1.201774 0.832479
23.075977 1.200059 0.847565
23.049168 1.185234 0.871629
23.056795 1.196221 0.877021
23.091410 1.213015 0.844348
23.102558 1.207896 0.847549
23.084536 1.243801 0.827042
23.070169 1.235963 0.859226
23.074124 1.193637 0.839521
23.074354 1.154439 0.864731
23.084580 1.133127 0.854211
23.069365 1.166950 0.827870
23.048645 1.185959 0.824080
23.051723 1.188276 0.826799
23.016268 1.201337 0.836962
22.977993 1.197620 0.873909
22.990395 1.187800 0.878026
22.967052 1.210922 0.868774
22.956647 1.229999 0.900074
22.961907 1.240054 0.922895
22.969367 1.247530 0.886349
22.975295 1.234930 0.884203
22.986177 1.178650 0.906415
22.968277 1.192846 0.900154
22.963627 1.181897 0.903300
22.959224 1.214068 0.883255
22.938026 1.226133 0.897689
22.939340 1.261813 0.895264
22.950025 1.238834 0.915506
22.934941 1.256726 0.903293
22.958241 1.229055 0.932988
22.951866 1.250349 0.915353
22.947130 1.263163 0.907995
22.942839 1.292997 0.873083
22.951452 1.272658 0.885466
22.982699 1.256755 0.896899
22.970549 1.303413 0.904567
22.978691 1.289173 0.964891
22.980771 1.323536 0.943392
22.995873 1.322017 0.944087
22.984504 1.324194 0.899648
22.977399 1.329038 0.873894
22.978845 1.283234 0.917146
22.968374 1.288198 0.916888
23.004866 1.243761 0.868582
24.466549 1.074034 0.672084
24.450900 1.082878 0.652904
24.409808 1.044909 0.665393
24.368543 1.091260 0.616077
24.371439 1.192474 0.579273
24.388071 1.316670 0.634487
24.530334 1.250541 0.693209
24.519097 1.283840 0.734170
24.468531 1.326457 0.725051
24.509939 1.095138 0.687605
24.370070 0.781833 0.636034
24.318987 0.948192 0.386794
24.308987 1.102731 0.542766
24.232899 1.198902 0.632006
24.201407 1.162665 0.644317
24.132070 1.159272 0.612571
24.136606 1.130492 0.584513
24.073782 1.091168 0.600835
24.062984 1.190070 0.499372
24.102079 1.232301 0.573720
24.126806 1.240461 0.576629
24.167437 1.166502 0.477646
24.162291 1.059629 0.422288
24.162684 1.058969 0.400410
24.172713 1.114028 0.464726
24.093935 1.106259 0.592684
24.031430 1.098143 0.597074
23.997597 1.073751 0.585375
23.992887 1.038399 0.647582
23.988396 1.055380 0.643965
23.982235 1.045386 0.629875
23.911807 1.070200 0.557108
23.912019 1.075965 0.508534
23.905684 1.111412 0.590180
23.915529 1.108997 0.620754
23.900539 1.061121 0.658043
23.923228 1.074158 0.622642
23.960670 1.137126 0.580905
23.960641 1.195122 0.513825
23.950135 1.258181 0.512072
23.960469 1.332140 0.622487
23.943214 1.239512 0.737032
23.989894 1.096819 0.677866
23.983550 1.029043 0.669293
23.969099 1.137918 0.625872
24.006059 1.108128 0.662541
24.058511 1.103159 0.680631
24.128717 1.136208 0.710687
24.206366 1.191381 0.684506
24.209946 1.214750 0.726346
24.210776 1.275863 0.765305
24.228429 1.323421 0.745395
24.312356 1.278932 0.796413
24.365364 1.258612 0.738859
24.391416 1.242047 0.741672
24.321158 1.290220 0.753366
24.219705 1.305118 0.803021
24.123042 1.312956 0.821238
24.082763 1.279921 0.868163
24.070622 1.261140 0.858187
24.025804 1.256829 0.826409
23.997483 1.293497 0.767249
23.969022 1.280663 0.819879
23.999452 1.274586 0.751326
24.027681 1.275805 0.776683
24.029266 1.274963 0.769713
23.967076 1.317198 0.803012
23.978555 1.298349 0.838453
24.044553 1.275720 0.813099
24.056695 1.330900 0.832786
24.044209 1.252793 0.950461
24.058807 1.296423 0.858136
24.099238 1.283658 0.854614
24.087853 1.314678 0.820395
24.098157 1.370157 0.831489
24.140458 1.395255 0.806715
24.130145 1.376644 0.864507
24.087078 1.361217 0.856009
24.036798 1.292543 0.895536
24.012932 1.249773 0.886671
23.976006 1.261528 0.821998
23.947012 1.210957 0.807387
23.897298 1.144090 0.863593
23.880966 1.121040 0.842424
23.875343 1.137184 0.845217
23.890895 1.179460 0.822762
23.899695 1.244960 0.793255
23.863071 1.258171 0.828992
23.839669 1.224317 0.869633
23.848654 1.218151 0.838701
23.812331 1.219870 0.837527
23.830583 1.153793 0.881871
23.839482 1.177994 0.839982
23.872003 1.195616 0.805496
23.885370 1.216207 0.835104
23.918772 1.226484 0.866459
23.942555 1.181635 0.876323
23.929055 1.254916 0.797797
23.895592 1.240557 0.851958
23.882812 1.193639 0.845128
23.844152 1.215350 0.790312
23.822954 1.207683 0.817564
23.822159 1.208985 0.805679
23.840673 1.188331 0.772286
23.790227 1.171409 0.724634
23.770976 1.201927 0.714225
23.778843 1.196298 0.735830
23.781600 1.159814 0.777975
23.750022 1.187287 0.753354
23.745425 1.152846 0.779434
23.724831 1.159927 0.792367
23.711512 1.195277 0.773549
23.691176 1.167429 0.802215
23.715668 1.154140 0.755634
23.721486 1.142265 0.704521
23.736731 1.103558 0.713396
23.708858 1.124679 0.734675
23.688306 1.118085 0.698122
23.607556 1.119959 0.639298
23.472190 1.085790 0.663913
23.450730 1.081155 0.617008
23.528911 1.074740 0.583291
23.582261 1.163770 0.608622
23.614143 1.237020 0.689708
23.722086 1.295818 0.682522
23.846124 1.264050 0.843442
23.887196 1.322801 0.892042
23.914960 1.372851 0.863536
23.898956 1.357741 0.868142
23.845382 1.314948 0.849694
23.769924 1.282388 0.841958
23.740335 1.263571 0.867638
23.714110 1.292927 0.843284
23.759306 1.291682 0.831589
23.784795 1.308195 0.829287
23.727656 1.277597 0.844201
23.666959 1.146848 0.797844
23.618708 1.147977 0.748441
23.554691 1.184129 0.740129
23.509463 1.176717 0.775722
23.512719 1.174706 0.752658
23.514161 1.160587 0.787508
23.487026 1.156637 0.838918
23.452514 1.177889 0.778820
23.452448 1.188059 0.721220
23.470043 1.200832 0.719687
23.537938 1.180653 0.683708
23.525103 1.163291 0.674474
23.464403 1.196038 0.674152
23.491751 1.162898 0.738430
23.512152 1.154354 0.737332
23.541526 1.145816 0.774900
23.548785 1.101470 0.878626
23.484424 1.184851 0.825385
23.502142 1.178188 0.809280
23.510424 1.151861 0.794081
23.520805 1.122633 0.826852
23.480709 1.141616 0.847627
23.467672 1.174039 0.863395
23.518334 1.177989 0.840815
23.575711 1.223708 0.833256
23.638417 1.296039 0.854024
23.699271 1.355184 0.833994
23.753623 1.369534 0.822588
23.785172 1.374480 0.819272
23.744898 1.385271 0.801518
23.695946 1.346962 0.849521
23.605879 1.379020 0.820051
23.526098 1.334288 0.799183
23.479287 1.286259 0.797065
23.435122 1.272071 0.793396
23.398563 1.256686 0.783274
23.372692 1.258965 0.807122
23.357886 1.219164 0.834578
23.381109 1.195227 0.776768
23.390582 1.195489 0.779006
23.364598 1.206294 0.794788
23.345369 1.213657 0.807313
23.380256 1.218178 0.780438
23.447163 1.230097 0.777381
23.427282 1.254126 0.762304
23.386175 1.154772 0.801508
23.312704 1.148017 0.763256
23.299193 1.128233 0.731250
23.290091 1.120786 0.776533
23.250981 1.161497 0.784279
23.249610 1.179902 0.796070
23.272977 1.182902 0.789987
23.264442 1.162173 0.804875
23.238135 1.156288 0.814410
23.213632 1.157381 0.809257
23.182550 1.196424 0.816306
23.179326 1.221812 0.795644
23.203255 1.191554 0.798529
23.224313 1.175123 0.820455
23.224836 1.178842 0.821134
23.231739 1.178516 0.829932
23.244441 1.164852 0.867991
23.250081 1.218742 0.835114
23.272350 1.262151 0.840106
23.264054 1.273113 0.851037
23.291273 1.318931 0.833324
23.265665 1.287032 0.856588
23.216444 1.245396 0.840942
23.195176 1.191649 0.864952
23.192223 1.213396 0.806343
23.214015 1.193605 0.854536
23.189182 1.207812 0.871806
23.154426 1.210747 0.844180
23.146907 1.186101 0.857442
23.127131 1.191423 0.821527
23.103678 1.200156 0.833077
23.076301 1.203059 0.833789
23.056357 1.199945 0.855554
23.075910 1.192005 0.858879
23.114893 1.190341 0.837230
23.135266 1.168469 0.877335
23.140595 1.172023 0.901399
23.130064 1.177046 0.874804
23.103732 1.180524 0.847575
23.086698 1.165316 0.837714
23.094184 1.152690 0.839672
23.095802 1.132420 0.847140
23.068129 1.181939 0.844141
23.049405 1.183866 0.869806
23.005816 1.193965 0.871330
22.998340 1.195477 0.844544
22.982661 1.217182 0.815131
22.957574 1.209699 0.887265
22.921095 1.197931 0.924442
22.908494 1.202115 0.952601
22.926290 1.238807 0.926529
22.950864 1.239248 0.893076
22.948507 1.220512 0.883237
22.954798 1.208893 0.891570
22.957457 1.209147 0.885805
22.944192 1.222400 0.889630
22.924551 1.243969 0.894230
22.933165 1.263390 0.884054
22.942350 1.248379 0.899668
22.934268 1.242580 0.901286
22.947944 1.243232 0.871239
22.962657 1.243194 0.898113
22.966435 1.264103 0.884453
22.969921 1.264388 0.901488
22.975582 1.239014 0.899408
22.994334 1.239131 0.873637
22.987818 1.264964 0.880193
22.974375 1.273105 0.943489
22.988555 1.336634 0.921400
23.009339 1.338144 0.942276
23.001312 1.345285 0.927857
22.991948 1.362179 0.924455
23.008642 1.318104 0.934949
22.987719 1.343948 0.889939
23.004461 1.310382 0.876827
24.392917 1.042104 0.639185
24.375383 1.084023 0.664572
24.381018 1.027494 0.609579
24.395982 1.033020 0.545697
24.382213 1.202195 0.505909
24.421921 1.334888 0.622812
24.546307 1.335946 0.649893
24.573421 1.249152 0.807592
24.558371 1.277362 0.744765
24.490742 1.196157 0.532241
24.340939 0.999367 0.260511
24.319357 1.082447 0.197308
24.340688 1.194786 0.471287
24.255637 1.256289 0.647199
24.199159 1.237090 0.671758
24.155777 1.209375 0.656030
24.129761 1.160374 0.626955
24.131100 1.139344 0.574026
24.095763 1.187644 0.611131
24.117220 1.216144 0.619649
24.178109 1.184448 0.637123
24.226046 1.171090 0.533597
24.240588 1.121271 0.472269
24.261581 1.122161 0.481823
24.246553 1.160225 0.552837
24.134120 1.144461 0.609018
24.058548 1.094675 0.628149
24.003100 1.057072 0.567803
23.977133 1.062076 0.589970
23.970107 1.036868 0.642980
23.954786 1.017166 0.615300
23.914157 1.033877 0.560487
23.918794 1.052214 0.558287
23.922437 1.072173 0.603501
23.910702 1.141279 0.575654
23.897860 1.050922 0.657775
23.922542 0.991981 0.621551
24.025438 1.121053 0.509742
24.069823 1.205843 0.628420
24.134951 1.242302 0.683195
24.059614 1.276035 0.753327
23.971456 1.212944 0.753126
23.929608 1.161089 0.686163
23.999355 1.096626 0.643284
23.982408 1.123892 0.651951
24.021660 1.134108 0.626425
24.061899 1.141985 0.664462
24.123371 1.169225 0.699399
24.199408 1.174510 0.736355
24.219574 1.267235 0.701868
24.245749 1.362567 0.686581
24.237752 1.382994 0.745465
24.268514 1.338670 0.751798
24.293533 1.287492 0.751046
24.334871 1.265859 0.748535
24.322741 1.294922 0.750543
24.189053 1.328655 0.836146
24.113210 1.366217 0.756494
24.085596 1.316059 0.785534
24.052075 1.296027 0.795273
24.012648 1.277477 0.798696
23.993483 1.287390 0.768490
24.009027 1.249186 0.806495
24.020894 1.225563 0.779791
24.020355 1.274965 0.815413
24.017265 1.307486 0.812292
24.006788 1.309183 0.807638
24.006621 1.310138 0.805191
24.034475 1.338749 0.780989
24.068018 1.317803 0.824111
24.012098 1.322211 0.891992
24.016947 1.327083 0.892623
24.078705 1.312682 0.824652
24.074387 1.258504 0.940630
24.107777 1.316234 0.882751
24.124094 1.400876 0.836278
24.133203 1.388011 0.866655
24.092539 1.342396 0.854438
24.018211 1.298916 0.874477
23.983358 1.265518 0.845367
23.963771 1.211981 0.846402
23.928199 1.180149 0.808833
23.865425 1.172691 0.813863
23.841625 1.142841 0.841994
23.866039 1.121837 0.775125
23.912119 1.132219 0.757023
23.916963 1.191812 0.806011
23.818390 1.277279 0.848955
23.804028 1.279233 0.822967
23.868586 1.194890 0.808562
23.835007 1.211317 0.784836
23.816881 1.203937 0.827856
23.850118 1.186211 0.772422
23.879594 1.193244 0.811788
23.911834 1.192440 0.781995
23.885357 1.219077 0.816951
23.901505 1.267102 0.789192
23.903496 1.250951 0.852344
23.873170 1.196780 0.860263
23.843748 1.141552 0.819191
23.800176 1.138738 0.784524
23.787471 1.157185 0.797229
23.784293 1.183043 0.816488
23.798300 1.226585 0.794879
23.741612 1.275174 0.754748
23.736435 1.257354 0.771633
23.792825 1.183364 0.775049
23.806889 1.156113 0.763189
23.778386 1.189333 0.763730
23.791804 1.146133 0.752124
23.773708 1.138132 0.746747
23.757669 1.158546 0.735141
23.726453 1.145240 0.782315
23.737395 1.130591 0.760449
23.746679 1.131559 0.704238
23.733594 1.145637 0.753449
23.700352 1.146478 0.752451
23.680550 1.121542 0.726699
23.593532 1.158802 0.640246
23.401703 1.205316 0.626051
23.386391 1.201639 0.582031
23.461260 1.219111 0.552806
23.552896 1.221441 0.653964
23.620441 1.280477 0.699734
23.742311 1.285608 0.738067
23.810740 1.283769 0.782397
23.856685 1.288414 0.848217
23.936960 1.365951 0.797157
23.934310 1.372686 0.850662
23.876485 1.378116 0.828126
23.810935 1.323884 0.830445
23.717569 1.309935 0.860858
23.696903 1.286199 0.847529
23.723061 1.293746 0.831977
23.749185 1.316108 0.857866
23.729400 1.245071 0.842362
23.693019 1.163139 0.760995
23.641617 1.130390 0.755910
23.602639 1.137825 0.760926
23.559739 1.164491 0.739054
23.544815 1.184030 0.751260
23.548023 1.198759 0.738680
23.550139 1.150197 0.781740
23.544801 1.121628 0.765905
23.502822 1.180889 0.754232
23.514117 1.197601 0.745807
23.581640 1.128626 0.708434
23.553105 1.115631 0.685671
23.514985 1.135163 0.703356
23.512928 1.144897 0.714830
23.511608 1.134313 0.775775
23.507838 1.116518 0.806398
23.513352 1.115989 0.803440
23.494656 1.143196 0.824178
23.494070 1.147820 0.785736
23.473520 1.155841 0.776930
23.482120 1.150572 0.798112
23.475975 1.136573 0.823811
23.468608 1.143723 0.855237
23.526960 1.193172 0.782204
23.568442 1.188602 0.828619
23.631830 1.234073 0.873300
23.700061 1.325759 0.840319
23.776251 1.356651 0.821049
23.812663 1.358776 0.822371
23.750917 1.361139 0.823535
23.684981 1.352839 0.856175
23.636328 1.347818 0.855847
23.573757 1.398692 0.777586
23.528812 1.360295 0.801530
23.458267 1.341488 0.787678
23.419087 1.295841 0.785538
23.405809 1.241191 0.799716
23.384653 1.228670 0.797553
23.380402 1.218705 0.810130
23.372928 1.195461 0.826538
23.359284 1.221041 0.808234
23.363792 1.212289 0.852441
23.377231 1.233111 0.833644
23.410956 1.241054 0.845042
23.413811 1.224971 0.806738
23.356228 1.152159 0.814851
23.278144 1.124227 0.798366
23.251777 1.160057 0.741798
23.258882 1.146147 0.795923
23.259458 1.176948 0.799084
23.265228 1.190733 0.792572
23.273122 1.173976 0.808118
23.251669 1.146073 0.806871
23.252294 1.145589 0.814872
23.219613 1.157693 0.823801
23.170010 1.210938 0.802926
23.167105 1.202308 0.811829
23.201074 1.190223 0.787946
23.242813 1.134191 0.804458
23.235289 1.161414 0.832116
23.244343 1.166980 0.826408
23.237529 1.182999 0.824023
23.242512 1.215677 0.829660
23.259317 1.242257 0.871970
23.275514 1.274615 0.843550
23.308735 1.303536 0.849529
23.302179 1.253212 0.831870
23.248649 1.259841 0.765431
23.212305 1.233487 0.801139
23.211681 1.206482 0.809590
23.214748 1.190555 0.851436
23.167469 1.207256 0.857989
23.133639 1.189195 0.879208
23.135657 1.184688 0.872536
23.125536 1.205374 0.826077
23.126659 1.200939 0.832030
23.106690 1.199557 0.824760
23.091100 1.178999 0.835410
23.099521 1.177256 0.838387
23.104848 1.189131 0.864248
23.116551 1.183355 0.860679
23.157508 1.176948 0.874213
23.129295 1.196615 0.851737
23.117622 1.185455 0.841823
23.092455 1.188799 0.834570
23.088315 1.206224 0.781412
23.097089 1.143803 0.851130
23.095000 1.152537 0.850376
23.047988 1.199317 0.837112
23.017408 1.220861 0.846820
23.017039 1.194493 0.842047
22.964999 1.214586 0.861339
22.930935 1.212688 0.874025
22.832384 1.192736 0.938003
22.775892 1.238980 0.949900
22.874738 1.264479 0.906214
22.938903 1.248018 0.893596
22.955868 1.243707 0.857687
22.961624 1.228642 0.878891
22.962200 1.240791 0.858948
22.951647 1.236425 0.871211
22.940081 1.262672 0.870762
22.956060 1.243084 0.886601
22.964726 1.245572 0.879078
22.952816 1.250146 0.873933
22.961232 1.253875 0.859663
22.994651 1.220525 0.864555
23.001103 1.231575 0.895435
22.995445 1.222811 0.875901
22.985969 1.227920 0.880548
22.980915 1.248727 0.885414
22.985436 1.262841 0.879296
22.962378 1.291699 0.954778
23.006371 1.271056 0.953171
23.031456 1.311121 0.960021
23.034805 1.349084 0.908618
23.064446 1.335013 0.927221
23.066843 1.328296 0.911273
23.034153 1.361351 0.867157
23.028776 1.339540 0.897889
24.288121 1.087973 0.533013
24.235209 1.209426 0.627904
24.192348 1.162035 0.589605
24.352014 1.048447 0.508434
24.415232 1.176450 0.554910
24.479136 1.331882 0.597392
24.557904 1.370108 0.658144
24.544083 1.315690 0.809560
24.504812 1.385342 0.751862
24.468832 1.335606 0.620563
24.431075 1.264007 0.371442
24.405181 1.287701 0.394221
24.413069 1.246301 0.665269
24.311328 1.306087 0.720996
24.239482 1.324885 0.645151
24.202063 1.251175 0.650689
24.143890 1.226844 0.631589
24.122943 1.160112 0.665802
24.121755 1.091830 0.665512
24.148606 1.107754 0.625108
24.149741 1.153721 0.656737
24.204028 1.171992 0.623030
24.265065 1.166928 0.597442
24.287327 1.134135 0.647391
24.259854 1.153153 0.646104
24.181469 1.133720 0.647786
24.086983 1.063428 0.659578
23.998843 1.048718 0.577583
23.979468 1.044014 0.603038
23.977196 1.029163 0.590450
23.976428 0.946104 0.597565
23.948847 0.955505 0.563112
23.957210 0.984800 0.547733
23.939523 1.039166 0.582116
23.938854 1.100451 0.581205
23.916824 1.068746 0.578264
23.931767 1.027696 0.484656
24.005395 1.140601 0.500236
24.094619 1.262285 0.584263
24.140837 1.219226 0.739926
24.077452 1.173985 0.849403
24.036840 1.166235 0.709508
24.004002 1.143281 0.641328
24.014697 1.125048 0.643854
24.033165 1.088735 0.654962
24.023496 1.147275 0.661695
24.059936 1.165662 0.733823
24.135604 1.195417 0.677269
24.196075 1.197037 0.716244
24.257872 1.253348 0.729912
24.257479 1.327674 0.799900
24.274561 1.350111 0.808091
24.242286 1.384641 0.793794
24.244620 1.318931 0.712722
24.308819 1.237707 0.820568
24.323769 1.227493 0.831169
24.236798 1.265678 0.802734
24.159382 1.338871 0.725305
24.114319 1.337112 0.778599
24.071102 1.312612 0.796837
24.051077 1.244437 0.776593
24.006402 1.256995 0.775998
24.005761 1.256171 0.794185
23.986051 1.255940 0.763736
23.977911 1.288987 0.785580
23.987192 1.328375 0.800780
24.000901 1.316210 0.803452
24.008373 1.330046 0.798049
24.053646 1.290757 0.795224
24.083386 1.341798 0.774584
24.048268 1.302353 0.859327
24.020700 1.374820 0.824348
24.061543 1.299831 0.888551
24.069326 1.317170 0.895609
24.078765 1.365395 0.867336
24.100220 1.407654 0.839126
24.099865 1.395189 0.815967
24.039348 1.339886 0.883276
23.998449 1.307555 0.876935
23.967930 1.270235 0.880909
23.932361 1.243902 0.880334
23.896319 1.200137 0.864544
23.849214 1.191712 0.789818
23.842412 1.149950 0.798009
23.874120 1.130993 0.730980
23.909491 1.132257 0.659741
23.915975 1.182273 0.772958
23.842687 1.274586 0.804586
23.823775 1.295567 0.801660
23.862991 1.186361 0.842550
23.854126 1.142245 0.829249
23.900806 1.149674 0.756245
23.890810 1.138059 0.804485
23.895324 1.171146 0.793238
23.916550 1.178083 0.791932
23.887511 1.216028 0.802260
23.871781 1.232008 0.774450
23.835013 1.244621 0.848821
23.832887 1.131079 0.856500
23.803918 1.113392 0.756097
23.768444 1.096217 0.754859
23.729809 1.134557 0.756024
23.756122 1.154544 0.772958
23.793517 1.204737 0.756054
23.778083 1.195245 0.813441
23.772832 1.187386 0.787560
23.791515 1.182988 0.772612
23.805278 1.168035 0.769889
23.800642 1.139340 0.815799
23.785519 1.153425 0.766195
23.805200 1.114361 0.713548
23.769326 1.110683 0.730012
23.754888 1.102542 0.769380
23.721856 1.139972 0.735684
23.720047 1.178729 0.717793
23.738109 1.166678 0.696891
23.725592 1.109828 0.707233
23.644418 1.138452 0.690652
23.586179 1.177164 0.682378
23.511374 1.247595 0.630919
23.508629 1.257841 0.567293
23.501428 1.292885 0.614808
23.561291 1.248434 0.735605
23.653544 1.240550 0.750722
23.776644 1.235895 0.757427
23.827187 1.259714 0.758499
23.882024 1.307299 0.787996
23.982938 1.319831 0.825976
24.006873 1.407605 0.759366
23.960994 1.403126 0.792815
23.858411 1.374518 0.798807
23.760337 1.296565 0.834750
23.691942 1.305251 0.836352
23.705846 1.303627 0.836609
23.786199 1.270998 0.827073
23.726944 1.262255 0.843556
23.669853 1.155768 0.822080
23.637125 1.102371 0.771235
23.608744 1.106650 0.758365
23.595741 1.120078 0.737946
23.565069 1.203159 0.741362
23.564775 1.172948 0.793605
23.549163 1.169301 0.800391
23.523840 1.172183 0.784595
23.514025 1.149120 0.739447
23.534301 1.136874 0.724983
23.562810 1.146817 0.685271
23.535417 1.181240 0.663873
23.533479 1.163345 0.703687
23.533436 1.127401 0.725916
23.514686 1.149746 0.751370
23.488507 1.110008 0.798967
23.512034 1.086079 0.779735
23.507855 1.109649 0.792109
