# Vega Mags
# arm region extracted from square X=[2732,2988), Y=[3822, 4078) from M51 image
# Imag Vmag-Imag Bmag-Vmag
# F814W F555W-F814W F435W-F555W
25.611326 0.923744 0.510558
25.646731 0.882580 0.452279
25.629103 0.847056 0.439264
25.642837 0.817198 0.485855
25.535509 0.987735 0.441354
25.467823 0.997051 0.478285
25.386992 0.910117 0.574966
25.415334 0.904948 0.406997
25.626501 0.835365 0.386024
25.693751 0.917714 0.478875
25.714422 0.930102 0.535157
25.662325 0.858905 0.556338
25.616529 0.934808 0.445407
25.623631 0.947947 0.451408
25.663386 0.994393 0.576460
25.661270 0.962915 0.539756
25.658367 0.875720 0.558166
25.650063 0.790891 0.541094
25.667426 0.839292 0.480302
25.901185 1.031970 0.422372
25.905018 0.966217 0.528700
26.030563 0.911724 0.554371
26.122977 0.896753 0.488785
26.109847 0.972200 0.471273
26.118270 0.913090 0.629066
26.106587 0.873760 0.557774
26.127840 0.908866 0.447054
26.084901 0.910227 0.564540
26.014740 0.905913 0.636722
26.017370 0.947416 0.565356
25.998151 0.779696 0.637610
25.832766 0.748441 0.514413
25.709229 0.786111 0.526633
25.793876 0.855333 0.423467
25.810702 1.028344 0.451422
25.855996 1.089986 0.576737
25.939226 1.048775 0.562336
26.044552 0.963566 0.566112
26.046984 0.945837 0.653451
26.067122 1.000388 0.561178
26.100499 0.897532 0.683577
25.980585 0.927497 0.618516
25.937379 0.929536 0.659394
26.007404 0.981949 0.520558
26.045605 0.871959 0.692388
26.026823 0.853909 0.634733
25.999906 0.940406 0.588100
26.040686 0.935252 0.503353
26.021722 0.994710 0.492244
25.885318 1.023663 0.366605
25.901627 0.937327 0.469245
25.917350 1.025890 0.545617
25.942551 1.039553 0.535406
25.904161 0.969851 0.532712
25.853917 0.952852 0.606039
25.841328 1.039438 0.579616
25.892702 1.102594 0.478461
25.906011 1.094572 0.492420
25.884628 1.027503 0.500375
25.934704 0.939697 0.635180
25.982526 0.866391 0.623432
25.959929 0.846595 0.566589
25.896663 0.954135 0.508127
25.928363 0.908002 0.627523
25.930244 0.906448 0.577123
25.748680 1.078343 0.504729
25.615338 0.994312 0.544908
25.562930 0.872195 0.616500
25.444441 0.805177 0.646451
25.365840 0.674139 0.522535
25.281551 0.521816 0.536790
25.191522 0.619367 0.436698
25.242062 0.683442 0.432687
25.455912 0.654765 0.409561
25.598193 0.698105 0.433444
25.788795 0.793464 0.434556
25.847732 0.901358 0.449266
25.877856 0.899996 0.498843
25.921255 0.868297 0.519342
25.931135 0.868009 0.489181
25.971503 0.905898 0.524418
26.034580 0.868368 0.549084
26.001426 0.869434 0.570706
25.961278 0.880624 0.566442
25.956777 0.941505 0.531990
25.733946 1.073492 0.465932
25.688841 0.976296 0.533241
25.869182 0.907701 0.557631
25.923098 0.954498 0.589884
25.924100 0.866584 0.564147
25.868502 0.894924 0.501138
25.812475 0.978768 0.448912
25.830554 0.919180 0.568010
25.761958 0.993728 0.689466
25.801055 1.021659 0.674847
25.892858 0.925736 0.596201
25.912950 0.859719 0.597211
25.973990 0.831511 0.555423
25.939111 0.824121 0.679222
25.898654 0.858524 0.611848
25.860111 0.873259 0.549816
25.869271 0.903797 0.526799
25.892989 0.867658 0.487584
25.912180 0.799683 0.528763
25.904832 0.746584 0.484265
25.896782 0.848168 0.351363
25.837364 0.939012 0.486480
25.789376 0.997774 0.597740
25.754884 0.993999 0.570566
25.762258 0.958538 0.595158
25.793788 0.887342 0.585030
25.821398 0.777690 0.531506
25.852894 0.765724 0.444419
25.778892 0.848021 0.558567
25.666095 0.965524 0.518315
25.691973 1.026189 0.531338
25.740920 0.935052 0.664778
25.679242 1.014030 0.594358
25.701954 0.952085 0.568971
25.769775 0.897236 0.507835
25.838013 0.935601 0.473766
25.822265 0.983657 0.534600
25.805629 0.976692 0.496753
25.826262 0.863395 0.552334
25.786206 0.912474 0.500680
25.742187 0.927861 0.509676
25.698179 0.914689 0.571073
25.600898 0.934911 0.595542
25.591058 0.935733 0.530248
25.562288 0.846937 0.497051
25.656625 0.582581 0.345324
25.571169 0.585969 0.273674
25.459747 0.615452 0.355707
25.526699 0.731592 0.345568
25.471314 0.828396 0.387202
25.408618 0.585527 0.400388
25.423717 0.578794 0.267528
25.499705 0.619981 0.261481
25.563856 0.395484 0.435828
25.468847 0.388572 0.175935
25.653195 0.688037 -0.014780
25.688877 0.830780 0.374987
25.632091 1.000055 0.285811
25.654078 0.946259 0.367661
25.682122 0.797611 0.549161
25.668056 0.651667 0.551681
25.572437 0.733737 0.226313
25.608315 0.714836 0.255415
25.634140 0.794713 0.404650
25.717403 0.779888 0.397539
25.634058 0.734042 0.480146
25.554822 0.548600 0.319079
25.509903 0.587045 -0.050265
25.709262 0.724481 0.000993
25.780179 0.749863 0.387827
25.761597 0.810529 0.396740
25.709067 0.913027 0.503083
25.601594 0.936907 0.580751
25.525397 0.944024 0.604815
25.470113 0.860121 0.597347
25.654031 0.753129 0.443007
25.760622 0.751009 0.367816
25.731381 0.704847 0.370420
25.815890 0.676067 0.248558
25.754090 0.710557 0.379305
25.682522 0.673670 0.418414
25.625787 0.413155 0.342565
25.516946 0.397322 0.156327
25.600075 0.627417 0.196490
25.658471 0.783874 0.450492
25.728722 0.829962 0.461007
25.757028 0.723942 0.522047
25.692689 0.658016 0.465721
25.543068 0.717929 0.484584
25.519140 0.784466 0.425694
25.590059 0.809355 0.382631
25.514107 1.021209 0.430846
25.621263 0.946564 0.485475
25.740213 0.894408 0.455947
25.672152 0.911888 0.511814
25.696407 0.903844 0.531343
25.759331 0.920191 0.521956
25.780093 0.901759 0.518130
25.662803 0.924887 0.513381
25.503277 1.017890 0.481916
25.435268 1.110950 0.506616
25.492990 1.042876 0.496494
25.693989 0.873459 0.516122
25.726362 0.788009 0.621474
25.669281 0.663466 0.615801
25.537542 0.594736 0.267977
25.538473 0.621571 0.157124
25.491837 0.850942 0.314217
25.510592 0.803163 0.477680
25.529418 0.819222 0.513441
25.515335 0.842001 0.411716
25.557264 0.908064 0.385223
25.639939 0.917375 0.441714
25.592500 0.994905 0.474409
25.596003 0.970442 0.513888
25.571420 0.879160 0.590833
25.397986 1.065616 0.513386
25.569638 0.941886 0.472208
25.567987 0.909646 0.445461
25.520891 0.890765 0.426501
25.488390 0.903206 0.421093
25.554801 0.852343 0.426583
25.592263 0.809661 0.446416
25.553097 0.838765 0.312765
25.565150 0.776346 0.242663
25.604240 0.768363 0.329937
25.571540 0.824421 0.417499
25.455930 0.958471 0.557774
25.433350 0.901061 0.577372
25.492499 0.790403 0.392975
25.559614 0.875658 0.342204
25.606925 0.875827 0.417495
25.560459 0.916300 0.517171
25.446516 0.888112 0.497627
25.481546 0.767169 0.427533
25.470760 0.901706 0.405123
25.529498 0.860651 0.488917
25.562005 0.882686 0.387626
25.591365 0.789210 0.412832
25.634632 0.753344 0.400491
25.492310 0.838046 0.472316
25.428492 0.865312 0.504872
25.561708 0.806328 0.403443
25.556307 0.882977 0.383799
25.583373 0.842001 0.443021
25.711146 0.687867 0.516067
25.659526 0.733740 0.546323
25.487944 0.884570 0.354737
25.390429 0.986901 0.229243
25.427917 0.983576 0.437315
25.537459 0.895011 0.483239
25.524705 0.894230 0.491767
25.564882 0.878931 0.470251
25.542589 0.891295 0.494977
25.470047 0.857109 0.551479
25.379058 0.906170 0.396232
25.312772 0.895122 0.522307
25.378699 0.909969 0.446841
25.500287 0.862599 0.487543
25.536786 0.927557 0.509570
25.540804 1.025759 0.553984
25.570171 1.012645 0.480597
25.671143 0.855262 0.540514
25.705914 0.860356 0.570912
25.588658 0.948570 0.549598
25.531950 1.003613 0.389992
25.451875 1.002404 0.418155
25.415389 1.045255 0.506375
25.418926 1.054754 0.640438
25.514562 1.059498 0.590374
25.636716 0.931564 0.551397
25.649589 0.912191 0.495942
25.648467 0.936930 0.491880
25.595229 0.972440 0.395683
25.609786 0.907701 0.445471
25.521308 0.935494 0.490951
25.502363 0.918827 0.408930
25.525959 0.843145 0.445665
25.508842 0.885848 0.308185
25.612080 0.814634 0.424731
25.705440 0.818429 0.526654
25.731238 0.852068 0.462903
25.696054 0.886970 0.482701
25.653045 0.903458 0.533882
25.642217 0.943071 0.564474
25.725633 0.918062 0.528841
25.692567 0.965701 0.539018
25.667719 0.826310 0.618491
25.629580 0.787772 0.547703
25.654798 0.774102 0.539132
25.820396 1.067586 0.442040
25.808228 1.104187 0.447350
26.039723 1.015118 0.531693
26.135695 0.925871 0.517533
26.141691 0.951385 0.530931
26.113719 1.032304 0.520125
26.046723 1.030856 0.602288
26.119363 0.972515 0.529127
26.100608 0.836009 0.740108
26.079023 0.895787 0.666612
26.004018 0.833346 0.686823
25.887740 0.625986 0.714854
25.607612 0.595518 0.638612
25.467571 0.804237 0.424021
25.643325 0.845801 0.483971
25.772401 1.003540 0.562481
25.859735 0.990158 0.647365
25.892457 1.017982 0.604213
25.938568 1.001833 0.610900
25.985289 0.964176 0.612622
25.998989 0.994661 0.578791
26.068291 0.988741 0.553178
26.018692 1.009048 0.561362
25.942217 0.967912 0.643561
26.019165 0.922397 0.630075
26.028340 0.937207 0.651966
26.002836 0.936118 0.546246
26.071423 1.020957 0.400675
26.093347 0.887475 0.511274
26.037365 0.994223 0.519652
25.943021 0.997550 0.626419
25.879762 1.033454 0.625662
25.862158 1.047509 0.571622
25.928006 0.933571 0.602530
25.944535 0.894499 0.610785
25.871760 0.903690 0.603106
25.842780 1.006468 0.571566
25.930233 0.966788 0.568577
25.909769 0.927547 0.567786
25.928748 0.956751 0.466494
26.018697 0.929202 0.491176
26.042418 0.940627 0.485960
25.966586 0.946291 0.517070
25.978164 0.850633 0.582948
25.888809 0.909872 0.595218
25.894552 0.905106 0.510511
25.820317 0.959905 0.528571
25.702944 0.922332 0.566364
25.581280 0.888802 0.571326
25.351421 0.791043 0.577163
25.196867 0.583224 0.545105
24.990346 0.476824 0.539742
24.949751 0.510487 0.449911
25.025900 0.603288 0.366298
25.231466 0.598945 0.398036
25.423558 0.837989 0.301278
25.622293 0.891881 0.418163
25.778266 0.780720 0.546799
25.909779 0.793179 0.514143
25.952459 0.811916 0.551565
25.962954 0.828900 0.555802
25.988466 0.900485 0.531860
26.009914 0.778248 0.671407
26.025795 0.815491 0.623580
26.011768 0.911610 0.528438
25.943036 0.913596 0.588327
25.716673 1.028056 0.568849
25.674315 0.935571 0.539322
25.827106 0.996294 0.442789
25.906593 0.937177 0.556868
25.928906 0.879256 0.492303
25.833328 0.997488 0.429874
25.741257 1.038237 0.387753
25.784229 0.997127 0.554403
25.739000 1.044740 0.671204
25.787800 1.061477 0.574091
25.809083 0.961411 0.577385
25.827538 0.882179 0.600561
25.867632 0.910270 0.492666
25.783260 0.849437 0.572445
25.725382 0.814917 0.546394
25.781568 0.871815 0.466708
25.872702 0.834437 0.481156
25.859648 0.867400 0.407150
25.960991 0.847810 0.517320
25.919067 0.817045 0.528051
25.962727 0.830049 0.495961
25.957158 0.858410 0.523845
25.901610 0.954700 0.570326
25.785074 0.926169 0.678689
25.785807 0.841337 0.702926
25.887426 0.761437 0.608701
25.872610 0.723651 0.556068
25.781722 0.813544 0.493744
25.682798 0.908217 0.598953
25.491646 1.136293 0.553778
25.575692 1.075798 0.529985
25.713602 0.894251 0.694007
25.663823 1.017508 0.574228
25.674795 0.927360 0.503539
25.722571 0.799747 0.501178
25.782854 0.839669 0.463237
25.836120 0.909319 0.534934
25.831333 0.875948 0.601785
25.766654 0.900703 0.583552
25.745056 0.910544 0.512600
25.835317 0.780845 0.576953
25.780391 0.909215 0.464639
25.629943 0.957366 0.380960
25.596517 0.933087 0.460519
25.608605 0.852517 0.501723
25.569449 0.648160 0.314705
25.428234 0.480605 0.425112
25.292797 0.530718 0.245177
25.390481 0.711348 0.288586
25.518742 0.582669 0.444420
25.415036 0.293603 0.304518
25.339978 0.361736 0.101584
25.414055 0.447855 0.160143
25.504587 0.559153 0.221967
25.521682 0.733537 -0.048682
25.657689 0.931226 -0.032648
25.707095 0.926113 0.398590
25.685704 1.004447 0.433325
25.654999 0.956638 0.419194
25.644514 0.917506 0.489542
25.653732 0.727751 0.465019
25.570783 0.565694 0.304230
25.561860 0.651342 0.102373
25.591233 0.810022 0.213866
25.669193 0.763391 0.468653
25.601969 0.686175 0.564045
25.624103 0.634191 0.320020
25.690410 0.697922 0.197035
25.825338 0.747728 0.270318
25.838869 0.780615 0.377720
25.777816 0.838156 0.351819
25.720652 0.870287 0.468533
25.662256 0.965407 0.528199
25.496193 1.006409 0.591396
25.438949 0.987068 0.482500
25.637423 0.815296 0.327044
25.724676 0.704095 0.360222
25.744828 0.584430 0.438833
25.715032 0.685520 0.290661
25.645331 0.625595 0.479717
25.519721 0.485869 0.452944
25.341251 0.228106 0.389311
25.079018 0.412699 0.077399
25.382840 0.700118 0.023393
25.579837 0.870912 0.337383
25.717786 0.866627 0.462674
25.713709 0.783002 0.528579
25.682126 0.703043 0.387220
25.582491 0.706339 0.387457
25.531978 0.727214 0.391724
25.584811 0.837184 0.350588
25.632001 0.890662 0.490749
25.699613 0.856598 0.552558
25.668717 0.846610 0.543991
25.662498 0.815938 0.523338
25.660086 0.873832 0.453866
25.643599 0.942760 0.514105
25.658064 0.928339 0.470857
25.604714 0.949556 0.497985
25.444798 1.035438 0.513704
25.431358 1.076534 0.620009
25.529723 1.033400 0.540104
25.695845 0.888212 0.497883
25.670784 0.787185 0.592015
25.630605 0.696070 0.554397
25.489000 0.585562 0.399539
25.445156 0.766380 0.099771
25.446960 0.886300 0.384937
25.454565 0.898239 0.458225
25.511748 0.882564 0.475692
25.579829 0.792184 0.510720
25.608217 0.858603 0.485498
25.648368 0.840344 0.513529
25.674778 0.939467 0.460454
25.627501 1.047048 0.453005
25.610067 0.953138 0.497010
25.525854 0.953726 0.493981
25.570977 0.915406 0.529738
25.543008 0.857749 0.453990
25.488826 0.887815 0.436455
25.516245 0.921982 0.423988
25.564265 0.920345 0.480553
25.632591 0.887244 0.407493
25.635254 0.785371 0.396333
25.581649 0.731854 0.356303
25.560657 0.735503 0.363722
25.518523 0.868894 0.336942
25.486358 0.963112 0.426435
25.487570 1.010255 0.502630
25.540815 0.905998 0.424997
25.568538 0.916022 0.412364
25.645855 0.794409 0.511741
25.609866 0.868100 0.515181
25.496809 0.967575 0.473909
25.469437 0.930005 0.402173
25.399603 0.994070 0.463306
25.508777 0.877654 0.472155
25.537202 0.844529 0.444231
25.555902 0.827509 0.426816
25.534046 0.776167 0.434703
25.537358 0.769902 0.445694
25.474824 0.809055 0.493922
25.509204 0.851211 0.456668
25.637120 0.740722 0.450145
25.598450 0.842820 0.486340
25.681299 0.790735 0.544456
25.647301 0.733577 0.545422
25.418503 0.923382 0.361019
25.339531 1.005351 0.278089
25.435655 0.944713 0.407652
25.533883 0.933981 0.419649
25.593153 0.908472 0.460568
25.648191 0.884333 0.536544
25.601442 0.828544 0.560133
25.529162 0.836162 0.508410
25.394425 0.888784 0.410392
25.276317 0.922389 0.490269
25.257918 0.875183 0.491818
25.420087 0.836734 0.442661
25.551293 0.919371 0.412426
25.559128 0.979932 0.476575
25.563550 0.955580 0.479237
25.624405 0.888685 0.426086
25.663045 0.843066 0.493245
25.552347 1.004666 0.486924
25.506582 1.022534 0.496893
25.410672 1.088046 0.374431
25.386035 1.072745 0.517307
25.414864 1.062255 0.574763
25.554109 0.923024 0.624000
25.670628 0.853259 0.585460
25.664371 0.821368 0.668581
25.678367 0.833473 0.590544
25.684718 0.865327 0.506037
25.596941 0.920474 0.510858
25.528682 0.839200 0.531897
25.470371 0.905960 0.396315
25.560392 0.806998 0.457524
25.560396 0.928058 0.306317
25.607888 0.936072 0.417440
25.719842 0.840668 0.482201
25.696374 0.869777 0.482479
25.682069 0.910409 0.544447
25.659287 0.938641 0.512435
25.658739 0.940494 0.555115
25.694082 1.006967 0.442936
25.654440 0.933117 0.561012
25.621970 0.893149 0.513382
25.659876 0.810071 0.486856
25.646363 0.922745 0.452357
25.962718 1.037137 0.530485
25.954612 1.158106 0.567816
26.067014 0.999953 0.531305
26.029158 1.076133 0.503280
26.078111 1.063539 0.499236
26.141623 0.998985 0.626372
26.075795 1.059522 0.533330
26.087064 0.895551 0.675469
26.122332 0.835003 0.640180
26.038322 0.922998 0.602750
25.932085 0.913402 0.657001
25.759196 0.754053 0.677690
25.457811 0.756703 0.529776
25.425861 0.843828 0.352367
25.646255 0.900941 0.434082
25.771270 1.060089 0.532522
25.842912 1.000389 0.683386
25.833969 1.006930 0.677033
25.873655 0.999941 0.557833
25.927696 1.039971 0.536801
25.981862 1.008767 0.591349
26.029393 0.991741 0.556411
26.035704 0.971023 0.602835
26.007990 0.969484 0.571917
26.034364 0.937374 0.538782
25.958220 1.004216 0.623177
25.937346 1.079774 0.585072
26.058141 0.994884 0.520105
26.136763 0.790940 0.597459
26.092817 0.907463 0.523495
26.060073 0.938641 0.638690
25.891522 1.087549 0.655035
25.864882 0.867859 0.687775
25.980894 0.883932 0.461317
26.005399 1.004266 0.462709
25.939890 0.994642 0.472168
25.924033 1.078954 0.428040
25.913637 0.937260 0.578445
25.833369 0.973256 0.511399
25.899361 0.813576 0.400071
25.980958 0.867328 0.311011
25.997272 0.912758 0.503897
26.027472 0.864197 0.602396
25.974818 0.820506 0.678018
25.848649 0.877974 0.581531
25.830123 0.867003 0.574145
25.850741 0.818282 0.642896
25.790445 0.783944 0.632697
25.582973 0.786441 0.588976
25.311747 0.711528 0.602766
25.030032 0.616568 0.520167
24.786002 0.539285 0.482296
24.726582 0.496402 0.427492
24.870494 0.496198 0.387880
25.069428 0.575489 0.371046
25.266232 0.817153 0.290106
25.500614 0.868241 0.402646
25.727496 0.803344 0.440390
25.843893 0.788984 0.484410
25.886234 0.937310 0.393344
25.933484 0.851470 0.622839
25.982246 0.869234 0.583171
25.981056 0.827869 0.565374
25.960647 0.923969 0.477813
26.013389 0.867365 0.485668
26.001394 0.878880 0.550773
25.839033 0.948997 0.522147
25.892481 0.925257 0.428013
25.880789 0.975874 0.566041
25.946736 1.013486 0.540058
25.966900 0.840486 0.609714
25.901150 0.904787 0.519238
25.835442 0.932306 0.412396
25.783141 0.973396 0.621738
25.768365 1.089307 0.528491
25.773911 1.033975 0.540068
25.704973 1.037187 0.609739
25.726347 0.922027 0.659367
25.731461 0.802643 0.569677
25.647193 0.502652 0.614386
25.555304 0.433923 0.445595
25.653799 0.728036 0.343292
25.743099 0.888344 0.460605
25.833115 0.852094 0.463071
25.890361 0.895101 0.451309
26.010668 0.798904 0.559478
25.908799 0.927850 0.532684
25.930911 0.904779 0.519210
25.859406 0.934970 0.534978
25.716659 0.983576 0.657287
25.682685 1.010052 0.609910
25.813144 0.908802 0.537369
25.830310 0.936471 0.483923
25.753286 0.981858 0.434810
25.709938 1.035170 0.480473
25.576112 1.136404 0.549428
25.636014 1.049300 0.462964
25.747681 0.998339 0.473699
25.749254 0.858642 0.548342
25.602281 0.793987 0.545228
25.618371 0.726140 0.326278
25.684776 0.809079 0.392403
25.697276 0.932293 0.563107
25.756183 0.923271 0.522754
25.763109 0.870397 0.558975
25.764920 0.819473 0.513176
25.757437 0.846248 0.426930
25.802517 0.823161 0.502536
25.722221 0.869130 0.454093
25.607039 1.010427 0.433774
25.581051 0.989918 0.470171
25.622962 0.762588 0.443041
25.472331 0.618212 0.291167
25.258581 0.736579 -0.038485
25.262982 0.922104 0.119465
25.412429 0.543233 0.454461
25.351285 0.060328 0.326976
25.235158 0.175429 -0.021245
25.399273 0.423361 -0.065875
25.494252 0.755435 0.055022
25.598066 0.887983 0.180950
25.714436 0.842356 0.423007
25.718188 0.985478 0.435827
25.720962 0.957014 0.581731
25.761094 0.955772 0.476520
25.653749 0.923109 0.518532
25.665343 0.752871 0.427773
25.562265 0.459710 0.412573
25.490949 0.626756 0.094530
25.620756 0.715055 0.203863
25.708443 0.751063 0.355701
25.608405 0.725841 0.455633
25.540627 0.757727 0.209657
25.707210 0.673432 0.224301
25.875040 0.721794 0.315959
25.817150 0.840995 0.426952
25.772873 0.776580 0.499982
25.709596 0.902969 0.503884
25.642155 0.961069 0.504556
25.612865 0.866481 0.670869
25.625106 0.819126 0.602619
25.648661 0.788040 0.413184
25.668312 0.772425 0.408586
25.708848 0.796186 0.408372
25.715085 0.843046 0.371707
25.703752 0.606267 0.466431
25.447859 0.435587 0.401453
25.306675 0.494949 0.166056
25.072461 0.782813 0.091917
25.174717 0.989676 0.275831
25.416793 0.970014 0.481416
25.597045 0.912991 0.552071
25.594439 0.881752 0.596766
25.659466 0.761977 0.457050
25.644891 0.792575 0.338927
25.573234 0.798798 0.347938
25.589783 0.844236 0.318185
25.712382 0.806773 0.451800
25.748438 0.717957 0.486987
25.661170 0.740181 0.569223
25.584438 0.746709 0.455843
25.590583 0.779162 0.472858
25.583656 0.944145 0.464798
25.590404 0.846636 0.546453
25.527167 0.893379 0.552970
25.330186 1.101361 0.572294
25.435107 1.108515 0.616686
25.616565 0.962212 0.569939
25.709223 0.860352 0.474907
25.681670 0.869911 0.466202
25.701301 0.821634 0.468669
25.653210 0.811921 0.384605
25.583655 0.886492 0.348618
25.584201 0.947956 0.455608
25.510729 0.942991 0.498457
25.558514 0.888549 0.383054
25.510021 0.872628 0.533619
25.529664 0.826902 0.515909
25.600109 0.833322 0.462933
25.639947 0.873717 0.503090
25.663288 0.952301 0.524754
25.679456 0.917639 0.499244
25.610787 0.958410 0.445581
25.603385 0.862320 0.551043
25.491203 0.805042 0.574718
25.423213 0.952473 0.399550
25.509401 0.988847 0.411494
25.591269 0.885543 0.450718
25.650351 0.871788 0.358617
25.631077 0.735861 0.440294
25.578943 0.712665 0.362716
25.568283 0.780731 0.361076
25.608499 0.825038 0.373687
25.541488 0.931421 0.465212
25.557912 0.967150 0.468618
25.481970 1.018316 0.564004
25.438580 1.029829 0.489882
25.570734 0.899680 0.479002
25.608207 0.834973 0.517290
25.546996 0.963241 0.424325
25.543354 0.864575 0.554960
25.499095 0.907053 0.505520
25.515694 0.816670 0.493012
25.504590 0.873450 0.463145
25.523725 0.861825 0.413616
25.502984 0.860759 0.396302
25.545797 0.821774 0.371743
25.547395 0.791123 0.453731
25.538289 0.886115 0.378189
25.653670 0.847949 0.353375
25.665459 0.901541 0.429381
25.695826 0.745100 0.586942
25.547602 0.852789 0.525594
25.411206 0.835327 0.424969
25.164286 1.085076 0.293179
25.264054 1.025566 0.356854
25.572054 0.859676 0.467830
25.645697 0.822989 0.528120
25.630227 0.933753 0.443461
25.633592 0.880469 0.465537
25.599046 0.843880 0.457089
25.427549 0.848150 0.444486
25.337502 0.889537 0.405541
25.327476 0.859003 0.380460
25.433699 0.922007 0.319507
25.641179 0.822784 0.360743
25.613824 0.872149 0.502695
25.564771 0.856274 0.534513
25.628827 0.767721 0.507576
25.640665 0.923501 0.378263
25.579399 0.915585 0.538062
25.432715 1.062654 0.508086
25.373865 1.053214 0.438622
25.271145 1.203087 0.499293
25.483341 1.037581 0.527149
25.560722 0.937020 0.598482
25.656549 0.851608 0.530116
25.682598 0.840184 0.559275
25.601464 0.929796 0.505250
25.658869 0.864691 0.443851
25.663138 0.852629 0.494170
25.570981 0.833439 0.483577
25.551947 0.868695 0.426171
25.554110 0.847140 0.513987
25.581776 0.977443 0.360537
25.644630 0.847128 0.525244
25.669045 0.893489 0.520872
25.671493 0.942895 0.513116
25.616356 0.999896 0.590080
25.681517 0.967124 0.567732
25.711575 0.909451 0.652063
25.648888 0.959154 0.538593
25.606690 0.986757 0.423696
25.558843 0.898596 0.529806
25.580661 0.868390 0.523606
25.643377 0.878446 0.576666
25.981258 1.067158 0.530958
25.950120 1.080877 0.574468
26.076459 0.989928 0.541898
25.957392 1.061540 0.697923
25.874502 1.203929 0.603532
26.020549 1.137230 0.732819
25.982966 1.074352 0.701691
26.023422 0.886056 0.755831
26.082235 0.835093 0.580812
26.106545 0.790930 0.650136
25.961130 0.927748 0.585954
25.767352 0.915182 0.605720
25.583475 0.884978 0.575139
25.637616 0.824244 0.448225
25.761712 0.948068 0.444494
25.854937 1.004161 0.591742
25.902140 0.947937 0.736522
25.980867 0.912657 0.644178
25.913478 1.031923 0.570289
25.873168 1.030668 0.662790
25.905425 1.071260 0.632177
25.985856 1.027878 0.723431
25.984720 1.053420 0.670603
25.994875 1.026353 0.494449
26.001092 1.029800 0.449860
25.954131 1.050401 0.511382
25.921649 0.921609 0.666529
25.972335 0.970489 0.601588
26.031500 0.774418 0.744482
26.070679 0.881107 0.525145
26.007324 1.002886 0.605666
25.917658 0.966131 0.729457
25.808040 0.890618 0.669979
25.991796 0.807229 0.521138
26.035007 0.981711 0.433387
25.969895 1.038197 0.496126
25.946231 1.020641 0.531165
25.918579 0.929453 0.619274
25.817926 0.836829 0.536283
25.751342 0.796654 0.406194
25.839216 0.902849 0.396959
25.953535 0.877690 0.527341
25.943615 0.850047 0.620493
25.860688 0.938366 0.611793
25.842419 0.890760 0.599549
25.838605 0.823858 0.630846
25.816813 0.815323 0.623480
25.734602 0.789037 0.619069
25.635066 0.734037 0.595182
25.318459 0.718872 0.624049
25.056804 0.590811 0.575633
24.755484 0.587824 0.487874
24.612009 0.532324 0.446051
24.688479 0.634861 0.307244
24.946380 0.730855 0.268233
25.168614 0.885245 0.307707
25.413896 0.904705 0.396272
25.681187 0.829688 0.439528
25.828456 0.805040 0.482916
25.909379 0.932247 0.363636
26.007463 0.825164 0.589718
26.056839 0.797133 0.625669
26.045082 0.839259 0.470457
25.958572 0.960190 0.546922
25.978253 0.929951 0.453900
25.964651 0.900385 0.581803
25.826920 0.996159 0.566086
25.861712 1.016088 0.497908
25.946135 0.949712 0.513804
25.971956 0.939787 0.568967
25.883873 0.964498 0.551690
25.864218 0.884728 0.557718
25.851829 0.887151 0.526522
25.717217 1.054399 0.607869
25.848760 0.964502 0.547511
25.808217 0.964442 0.537401
25.749923 0.981979 0.565083
25.734660 0.890919 0.647244
25.644731 0.686356 0.613940
25.486218 0.131105 0.792287
25.226230 0.120803 0.374313
25.505771 0.412696 0.194220
25.643211 0.866561 0.275855
25.768906 0.829312 0.492232
25.828473 0.834805 0.394778
25.919770 0.804814 0.521950
25.883656 0.986841 0.415283
25.895628 0.914783 0.482095
25.804833 0.949434 0.507757
25.712967 1.018972 0.608124
25.762790 0.943250 0.638377
25.819704 0.986606 0.535424
25.896597 0.797561 0.603596
25.858729 0.732175 0.620705
25.784191 0.912293 0.534097
25.785609 0.923971 0.540520
25.782038 0.986074 0.458598
25.820045 1.025495 0.401099
25.741644 0.828768 0.556703
25.563566 0.843951 0.480756
25.543028 0.758702 0.379220
25.621242 0.890805 0.329080
25.727381 0.929071 0.420733
25.683584 0.918896 0.545238
25.727432 0.860606 0.587583
25.729918 0.832788 0.494982
25.772479 0.829639 0.471555
25.808348 0.840369 0.426560
25.749834 0.900895 0.384849
25.634566 0.920903 0.565327
25.556005 0.976180 0.537313
25.574895 0.949842 0.444387
25.583590 0.822340 0.416387
25.504070 0.900833 0.185724
25.487928 0.881560 0.218755
25.498573 0.488966 0.422524
25.268108 0.181595 0.239152
25.144881 0.301106 -0.152453
25.446214 0.484262 -0.134898
25.511341 0.845762 0.106200
25.579058 0.937911 0.326968
25.691639 0.874294 0.434919
25.667101 0.899943 0.527961
25.729601 0.979935 0.505946
25.786161 0.962205 0.452359
25.750435 0.840959 0.519654
25.708009 0.783368 0.405910
25.629462 0.655522 0.432215
25.577588 0.795538 0.290040
25.632216 0.861586 0.292238
25.629337 0.811433 0.451260
25.583916 0.821562 0.429135
25.513463 0.588408 0.356243
25.567505 0.405115 0.237895
25.730979 0.722884 0.172177
25.797522 0.842579 0.388122
25.786283 0.837703 0.486847
25.669364 0.985070 0.535560
25.550652 1.021231 0.583559
25.606916 0.977811 0.522894
