# Vega Mags
# arm2 region extracted from square X=[4872,5128), Y=[7072, 7328) from M51 image
# Imag Vmag-Imag Bmag-Vmag
# F814W F555W-F814W F435W-F555W
26.388866 0.790108 0.527478
26.397690 0.723882 0.499771
26.377415 0.729385 0.504076
26.237857 0.731939 0.465758
26.183774 0.672906 0.490417
26.253177 0.749742 0.338582
26.522101 0.716147 0.365811
26.576174 0.712069 0.443876
26.546708 0.714553 0.468839
26.391914 0.894424 0.312555
26.163463 0.916388 0.476757
26.086646 0.930546 0.614985
26.206933 0.832090 0.437679
26.213059 0.650457 0.154729
26.324602 0.783513 -0.024190
26.433230 0.831351 0.213724
26.470928 0.833846 0.349442
26.519144 0.937130 0.291747
26.498566 0.830096 0.476004
26.457502 0.766477 0.494054
26.401733 0.847625 0.426672
26.383810 0.807851 0.480077
26.429678 0.766012 0.363065
26.457789 0.557395 0.443665
26.465922 0.570619 0.311581
26.580435 0.561605 0.426554
26.475362 0.686666 0.572956
26.382805 0.739106 0.614938
26.288986 0.856864 0.432726
26.437844 0.737964 0.518682
26.574681 0.618421 0.516375
26.417580 0.599340 0.414348
26.301965 0.665472 0.383327
26.183383 0.678164 0.529019
26.098608 0.643585 0.606530
26.212196 0.562717 0.470987
26.238400 0.565761 0.373271
26.213591 0.707880 0.381724
26.177096 0.976644 0.368066
26.272647 1.008756 0.286085
26.378614 0.963526 0.304660
26.375252 0.837644 0.368708
26.456764 0.631411 0.590460
26.473345 0.641424 0.528333
26.517282 0.639930 0.367587
26.452759 0.587818 0.459160
26.458194 0.724406 0.333355
26.423044 0.741063 0.457090
26.294781 0.759628 0.421707
26.173478 0.863791 0.350054
26.456841 0.888844 0.301418
26.461771 0.943125 0.266979
26.531243 0.809947 0.229562
26.622520 0.804106 0.299543
26.640912 0.703926 0.488247
26.573926 0.748029 0.439474
26.518682 0.724417 0.538643
26.496730 0.718196 0.553509
26.564673 0.838892 0.345077
26.535028 0.871554 0.524533
26.553764 0.791656 0.535009
26.591124 0.850492 0.387662
26.577755 0.725136 0.464665
26.544544 0.667482 0.472748
26.541369 0.673429 0.439561
26.493434 0.671726 0.444634
26.357308 0.671270 0.360447
25.989212 1.156805 0.268524
25.978197 1.098217 0.424748
26.171243 0.750022 0.400150
25.936540 0.556669 -0.044295
25.824345 0.624180 -0.336936
26.253948 0.615239 -0.222821
26.439574 0.811974 0.224885
26.587205 0.839851 0.274995
26.551833 0.934904 0.214939
26.611592 0.814280 0.431688
26.611044 0.787179 0.482100
26.563951 0.704660 0.477123
26.482907 0.850298 0.313520
26.590076 0.788770 0.355275
26.526816 0.873085 0.465732
26.592905 0.824882 0.518303
26.590162 0.777434 0.591829
26.711664 0.696508 0.602951
26.685493 0.775940 0.495940
26.526547 0.888705 0.347351
26.379837 0.646880 0.278514
26.379335 0.712983 0.250421
26.531306 0.583934 0.160081
26.448235 0.587236 0.038857
26.565484 0.741821 -0.021016
26.589354 0.756224 0.306252
26.638876 0.587075 0.306837
26.492783 0.521743 0.427891
26.348752 0.603469 0.205258
26.379373 0.526387 0.212496
26.255564 0.678002 0.232674
26.183384 0.664892 0.212376
26.087894 0.490409 0.166523
26.112101 0.441497 0.183162
26.178154 0.582424 0.268754
26.305169 0.758270 0.354900
26.418974 0.788615 0.476261
26.449395 0.834202 0.398842
26.365629 0.923564 0.294708
26.449097 0.581423 0.369397
26.467839 0.575657 0.341481
26.411220 0.654805 0.256057
26.249155 0.582555 0.281060
25.867619 0.213764 0.401567
25.645909 0.182960 0.205743
26.015278 0.474128 0.018790
26.262046 0.670320 0.308012
26.249901 0.731545 0.423872
26.298691 0.638972 0.342630
26.382300 0.630990 0.249933
26.433665 0.750106 0.263232
26.482425 0.750069 0.373019
26.517998 0.770793 0.410277
26.496131 0.821671 0.523131
26.502940 0.808945 0.415609
26.456272 0.644148 0.384298
26.391315 0.635137 0.414491
26.332425 0.675853 0.288220
26.305446 0.757033 0.285449
26.389142 0.733600 0.411346
26.188258 0.818859 0.423562
26.100179 0.897871 0.530775
26.266999 0.976592 0.350183
26.280143 0.951079 0.538920
26.308820 0.915478 0.520278
26.377029 0.963417 0.416710
26.483154 0.861565 0.321295
26.545267 0.774919 0.382772
26.602620 0.753396 0.352042
26.557397 0.710572 0.486889
26.592080 0.712689 0.546479
26.505345 0.833383 0.434636
26.528155 0.888163 0.433208
26.551294 0.807584 0.565662
26.390354 0.910433 0.520522
26.098626 0.973238 0.497534
26.005688 1.004027 0.407552
26.261977 0.929937 0.323673
26.440050 0.837504 0.405759
26.498757 0.808633 0.372969
26.549700 0.801591 0.405877
26.676696 0.675601 0.541834
26.589315 0.688146 0.570864
26.535096 0.770096 0.460227
26.548422 0.916391 0.409820
26.556800 0.736538 0.508584
26.563446 0.716816 0.357682
26.599808 0.803781 0.328446
26.544377 0.882709 0.360507
26.456690 0.906736 0.303889
26.510439 0.835737 0.409059
26.566090 0.740272 0.487719
26.506303 0.938493 0.319369
26.537023 0.893955 0.346425
26.416182 0.970446 0.408676
26.326390 1.055097 0.341874
26.205354 1.030918 0.508566
26.337879 0.883786 0.500223
26.435393 0.786819 0.537712
26.481771 0.709298 0.349890
26.454390 0.528257 0.359090
26.445502 0.535839 0.240269
26.571896 0.754149 0.141171
26.697176 0.715922 0.416783
26.510261 0.759596 0.618368
26.389270 0.900913 0.420234
26.398495 0.974857 0.425401
26.425540 0.936039 0.476307
26.498859 0.904164 0.482887
26.569045 0.836714 0.481788
26.577079 0.798532 0.539969
26.608745 0.907435 0.420824
26.601391 0.781977 0.462867
26.620183 0.729177 0.486706
26.626543 0.756002 0.408361
26.519412 0.887739 0.416798
26.558758 0.863393 0.437762
26.707224 0.755345 0.577273
26.601403 0.811850 0.536585
26.569958 0.894137 0.319937
26.544520 0.853721 0.411910
26.556469 0.897798 0.465271
26.591017 0.977337 0.362278
26.513843 0.809124 0.413907
26.537073 0.815439 0.276482
26.534513 0.837516 0.443386
26.453390 0.912671 0.447734
26.377368 0.912803 0.602735
26.469894 1.029408 0.481223
26.589362 0.899340 0.541252
26.369511 0.983483 0.542587
26.358397 0.923834 0.583836
26.470778 0.949446 0.462443
26.416418 0.974686 0.436462
26.609358 0.693815 0.530225
26.502799 0.767517 0.568446
26.474134 0.701186 0.671719
26.442486 0.780993 0.517972
26.460556 0.798067 0.377011
26.468521 0.752938 0.430937
26.482681 0.811257 0.417449
26.552207 0.688073 0.614189
26.521593 0.793414 0.533065
26.468091 0.883979 0.506084
26.342938 0.985051 0.468944
26.372154 0.862863 0.494316
26.502704 0.690206 0.587173
26.580325 0.778313 0.589939
26.636787 0.852255 0.409167
26.484283 0.810377 0.436538
26.389320 0.845489 0.409561
26.335612 0.785205 0.523557
26.283354 0.866568 0.445729
26.345359 0.884341 0.425993
26.517204 0.722867 0.495119
26.459460 0.763098 0.595354
26.416910 0.816620 0.517349
26.460799 0.891799 0.445437
26.503030 0.877869 0.363838
26.440866 0.845082 0.427302
26.401579 0.842450 0.468407
26.321675 0.894829 0.498539
26.315219 0.812139 0.494439
26.381882 0.847916 0.418794
26.399111 0.721641 0.507531
26.168572 0.684006 0.538818
26.054122 0.640496 0.572119
26.240736 0.771066 0.514219
26.355014 0.772021 0.519361
26.456639 0.850055 0.412314
26.428038 0.816617 0.497096
26.348894 0.798790 0.466080
26.320810 0.905662 0.283599
26.441670 0.797847 0.292923
26.458141 0.785075 0.452163
26.517240 0.694174 0.519177
26.511031 0.742374 0.362408
26.468482 0.788908 0.161089
26.398995 0.797560 0.220221
26.460282 0.768278 0.369506
26.437721 0.865313 0.356963
26.372629 0.854947 0.406097
26.347330 0.809169 0.550020
26.392411 0.980663 0.400727
26.408871 0.858064 0.514095
26.458799 0.910887 0.550603
26.518905 0.703601 0.525447
26.524921 0.794840 0.331083
26.582497 0.758803 0.337921
26.482821 0.738532 0.513817
26.399862 0.803548 0.424015
26.434462 0.691308 0.398828
26.393621 0.684001 0.315894
26.263539 0.703587 0.437089
26.261821 0.880598 0.399601
26.535356 0.783752 0.408411
26.539957 0.914684 0.368015
26.517382 0.785393 0.458157
26.478317 0.719412 0.427614
26.331515 0.796093 0.548481
26.206029 0.851295 0.582212
26.238683 0.766751 0.481354
26.344560 0.454031 0.514879
26.359808 0.663344 0.220270
26.476325 0.804288 0.262609
26.467679 0.743844 0.457861
26.386441 0.953279 0.273964
26.296118 0.960953 0.492549
26.300826 0.902385 0.479614
26.384253 0.841715 0.344921
26.398415 0.717619 0.511262
26.342466 0.828889 0.403395
26.467690 0.714202 0.360291
26.569365 0.594172 0.434932
26.617408 0.664091 0.421987
26.594229 0.710001 0.335463
26.492891 0.811695 0.281190
26.440656 0.782321 0.390081
26.481775 0.886063 0.297548
26.559686 0.763758 0.380782
26.524065 0.445594 0.592059
26.300904 0.693554 0.475492
26.274315 0.711292 0.512007
26.262638 0.665354 0.532058
26.257892 0.658260 0.540892
26.337736 0.693091 0.271555
26.165776 0.802374 0.248512
26.215741 0.866340 0.385560
26.340872 0.774139 0.441720
26.376735 0.899252 0.326517
26.466917 0.827417 0.278393
26.574052 0.769570 0.347268
26.599219 0.670241 0.359260
26.512261 0.660157 0.330661
26.522438 0.553133 0.272294
26.524149 0.752559 0.146206
26.409028 0.873002 0.259551
26.404792 0.758524 0.415906
26.343909 0.777595 0.496625
26.261963 0.962009 0.269312
26.162454 0.983328 0.313902
26.332202 0.838177 0.279915
26.600684 0.734991 0.298801
26.611980 0.698360 0.511701
26.553897 0.756816 0.464031
26.384274 1.046323 0.389415
26.384156 0.998852 0.501860
26.439400 0.936501 0.445320
26.350106 1.009222 0.536896
26.217115 1.120870 0.551360
26.401705 0.880554 0.466677
26.473490 0.818110 0.332478
26.488037 0.838677 0.261410
26.430303 0.657400 0.483006
26.391781 0.679553 0.330242
26.200605 0.745614 0.324383
25.880674 1.015167 0.224898
25.834582 1.145525 0.405585
26.020245 0.724859 0.442898
25.536863 0.336756 0.328159
25.310114 0.332716 -0.030658
26.012553 0.322662 -0.079090
26.320344 0.701888 0.155345
26.436574 0.907759 0.358334
26.570711 0.770611 0.425525
26.556872 0.851877 0.427846
26.603358 0.848983 0.417978
26.532578 0.745092 0.449743
26.533399 0.700168 0.463537
26.484381 0.834046 0.509738
26.454392 0.977821 0.380197
26.645510 0.745626 0.438658
26.623292 0.713449 0.618206
26.697919 0.794765 0.530315
26.687906 0.830074 0.428419
26.574138 0.707900 0.361415
26.315466 0.618653 0.291799
26.388967 0.605267 0.269316
26.396840 0.457748 0.202649
26.220914 0.460539 -0.012282
26.373372 0.610492 0.032858
26.524857 0.678055 0.340054
26.565540 0.688697 0.266306
26.575216 0.549416 0.319839
26.507906 0.643731 0.252514
26.335968 0.670853 0.359942
26.156372 0.679493 0.456186
26.005492 0.616966 0.250473
25.693789 0.608931 0.098241
25.945135 0.590158 0.097966
26.168619 0.710748 0.272229
26.118992 0.866669 0.514650
26.308705 0.844818 0.521880
26.343058 0.938822 0.414007
26.318565 0.874217 0.435832
26.418732 0.658624 0.494281
26.400400 0.694791 0.487095
26.322400 0.661298 0.450669
26.151764 0.677948 0.394056
25.826368 0.583132 0.574529
25.987434 0.349067 0.539311
26.230646 0.540669 0.400718
26.343727 0.755969 0.374541
26.375995 0.704220 0.439986
26.464869 0.600538 0.430576
26.391101 0.721086 0.358965
26.390917 0.806122 0.224059
26.496362 0.747802 0.320055
26.554593 0.771444 0.340224
26.564501 0.770830 0.502939
26.522276 0.744292 0.580537
26.323440 0.655226 0.649826
26.274116 0.778051 0.400623
26.226161 0.675977 0.391596
26.317305 0.781912 0.335097
26.422411 0.766204 0.407770
26.348762 0.714073 0.584130
26.367957 0.867537 0.477024
26.391866 0.773180 0.716038
26.421869 0.947313 0.490453
26.394921 0.918313 0.610208
26.351609 0.868236 0.613730
26.425731 0.735314 0.495599
26.545733 0.785447 0.239434
26.569024 0.626483 0.424002
26.528856 0.675108 0.390842
26.454284 0.845337 0.484189
26.367355 0.959595 0.489496
26.350114 0.991488 0.483192
26.481499 0.812390 0.521893
26.486362 0.779942 0.501655
26.162853 0.787136 0.500074
25.899500 0.836293 0.575218
26.226921 0.805351 0.459260
26.437463 0.775848 0.461759
26.528046 0.789740 0.218046
26.566641 0.791188 0.294558
26.699351 0.779668 0.307397
26.567497 0.878176 0.431865
26.541117 0.862415 0.503007
26.497647 0.887850 0.432634
26.474856 0.618258 0.562322
26.479608 0.634346 0.492954
26.610510 0.721787 0.273902
26.599761 0.675930 0.410996
26.561668 0.620618 0.437548
26.586588 0.642126 0.473248
26.603895 0.781516 0.356539
26.535645 0.752409 0.339422
26.465029 0.885673 0.404622
26.510140 0.943497 0.271515
26.351444 1.039467 0.236179
26.322723 1.127916 0.381847
26.400788 0.990331 0.427805
26.363350 0.915440 0.475910
26.429600 0.592406 0.413229
26.427803 0.589604 0.206402
26.479384 0.564673 0.367393
26.563266 0.747189 0.430485
26.657667 0.719451 0.507381
26.511925 0.734604 0.651766
26.248847 0.950512 0.514717
26.303733 0.990412 0.443631
26.367819 0.928238 0.454040
26.328275 1.013372 0.548759
26.461601 0.880155 0.620574
26.539858 0.917314 0.503950
26.637794 0.823608 0.624802
26.633048 0.822289 0.596814
26.543390 0.812570 0.451977
26.583890 0.714199 0.327785
26.463306 0.771362 0.555930
26.469107 0.838762 0.511922
26.489448 0.926475 0.404765
26.468833 0.937298 0.428908
26.565639 0.900140 0.405930
26.527605 0.909726 0.601865
26.475931 0.870832 0.573051
26.599793 0.856450 0.480033
26.557878 0.741095 0.513792
26.426598 0.820073 0.475079
26.460695 0.901263 0.239641
26.556459 0.937664 0.280851
26.641775 0.793677 0.353778
26.676488 0.849521 0.391471
26.514162 0.987235 0.323784
26.344834 1.103194 0.459262
26.411429 1.011343 0.404861
26.245231 1.066717 0.488359
26.181354 1.071885 0.544788
26.406328 0.885101 0.488592
26.421544 0.888334 0.459459
26.401351 0.935083 0.542462
26.457446 0.859020 0.560982
26.505776 0.798928 0.496120
26.580062 0.730929 0.471666
26.554518 0.774551 0.547315
26.552961 0.780529 0.559536
26.522802 0.813326 0.373923
26.403878 0.980345 0.360610
26.392069 0.875926 0.494422
26.478048 0.791052 0.471234
26.465730 0.849566 0.363018
26.537841 0.870367 0.467192
26.596206 0.801792 0.392498
26.481192 0.712865 0.522040
26.291748 0.786051 0.468849
26.282396 0.777784 0.465839
26.269357 0.802282 0.519899
26.442511 0.729608 0.503032
26.462725 0.675172 0.519849
26.388107 0.725285 0.532059
26.226314 0.927810 0.565557
26.364483 0.998308 0.346203
26.422010 0.889955 0.390109
26.377891 0.844745 0.454577
26.320056 0.842692 0.560555
26.258069 0.889723 0.534116
26.413802 0.835584 0.449866
26.381843 0.792437 0.472110
26.396071 0.869024 0.278520
26.368442 0.676669 0.474140
26.365850 0.626043 0.607701
26.489462 0.730702 0.517429
26.566385 0.666016 0.605563
26.550334 0.876540 0.384764
26.558040 0.677960 0.480628
26.412185 0.737398 0.314172
26.295053 0.765406 0.313545
26.394256 0.706960 0.334874
26.500712 0.788933 0.337771
26.556773 0.755933 0.408291
26.449600 0.767535 0.371754
26.304770 0.539537 0.243194
26.147329 0.747754 -0.088592
26.282668 0.829475 0.010122
26.417872 0.757750 0.278395
26.407747 0.799277 0.421422
26.438589 0.822426 0.350686
26.491308 0.815548 0.395114
26.508922 0.800477 0.433491
26.532831 0.867042 0.355692
26.568433 0.825968 0.426957
26.623559 0.646164 0.479827
26.664999 0.681870 0.423633
26.466770 0.807703 0.490757
26.482499 0.677092 0.450963
26.495512 0.598647 0.159224
26.420268 0.584480 0.012962
26.287278 0.753574 0.156551
26.268286 0.937819 0.382277
26.404729 1.002675 0.258736
26.423584 0.957807 0.305264
26.417601 0.755897 0.405685
26.407457 0.824270 0.410691
26.437549 0.807310 0.425298
26.509647 0.643608 0.499447
26.444617 0.667399 0.412405
26.429485 0.649518 0.388702
26.479183 0.620751 0.347680
26.400354 0.778824 0.306437
26.343521 0.837502 0.219243
26.268589 0.918621 0.277813
26.213133 0.973472 0.397544
26.223263 0.965721 0.516826
26.333031 0.909600 0.301012
26.362910 0.834164 0.358160
26.269081 0.870766 0.313121
26.388902 0.958581 0.265656
26.500069 0.813335 0.406430
26.560354 0.739887 0.383100
26.548974 0.748476 0.274513
26.503310 0.628829 0.266935
26.505023 0.758353 0.291640
26.634764 0.725978 0.453130
26.654749 0.725179 0.317551
26.600412 0.632060 0.458324
26.518025 0.664065 0.506271
26.353844 0.792808 0.417079
26.184350 0.883786 0.285356
26.275241 0.767491 0.398671
26.324580 0.577996 0.408697
26.032777 0.785530 0.210097
26.041918 0.976194 0.158541
26.245125 0.856326 0.348751
26.338016 0.852623 0.329468
26.449592 0.780373 0.190709
26.556705 0.813757 0.195327
26.484269 0.782334 0.153731
26.529168 0.564487 0.374165
26.498938 0.502238 0.348619
26.535483 0.562151 0.257411
26.438133 0.786194 0.292818
26.350247 0.852005 0.411369
26.206605 1.084661 0.406282
26.252638 0.808912 0.379009
26.113222 0.879563 0.384189
26.206561 0.933062 0.287790
26.401361 0.788982 0.316406
26.496880 0.771233 0.395570
26.293815 0.889975 0.455185
26.276133 0.971365 0.492236
26.304955 0.978758 0.431024
26.361763 0.859640 0.540232
26.310709 1.032571 0.526182
26.292385 1.003786 0.504368
26.429217 0.838230 0.379905
26.449070 0.726325 0.482835
26.405240 0.770385 0.250143
26.424439 0.638066 0.239845
26.357315 0.679352 0.306603
26.327517 0.717020 0.399250
26.165995 0.773535 0.449292
26.137766 0.880718 0.464368
26.219116 0.650950 0.532165
25.974609 0.083210 0.749505
25.714835 0.062241 0.495741
26.046540 0.347557 0.286604
26.294615 0.707728 0.399227
26.435874 0.771316 0.541587
26.450875 0.796511 0.529333
26.501525 0.862053 0.500217
26.561749 0.757774 0.538886
26.562337 0.709618 0.478288
26.571306 0.804818 0.427293
26.503159 0.880067 0.453473
26.523883 0.775220 0.505467
26.569875 0.826173 0.460465
26.502919 0.929696 0.402164
26.627010 0.759711 0.539996
26.646149 0.794943 0.463009
26.640748 0.614340 0.408378
26.449225 0.601980 0.621362
26.492746 0.536629 0.558430
26.465408 0.397927 0.509031
26.384346 0.270654 0.479042
26.336522 0.556378 0.378895
26.442102 0.680801 0.378801
26.557203 0.641532 0.389344
26.529514 0.665874 0.304737
26.493256 0.722205 0.405912
26.425802 0.765329 0.451398
26.353202 0.615545 0.483846
26.012135 0.494392 0.557611
25.725257 0.455729 0.482388
26.034827 0.577988 0.242702
26.318928 0.679492 0.329058
26.247356 0.763683 0.535474
26.363507 0.768230 0.521753
26.336155 0.882221 0.493501
26.326847 0.889370 0.491948
26.388738 0.739065 0.557401
26.416785 0.740898 0.472442
26.287150 0.872621 0.368898
26.132499 0.815886 0.417792
25.814814 0.896078 0.519177
25.996038 0.839421 0.427648
26.173067 0.867828 0.420730
26.263334 0.908019 0.463547
26.490529 0.784469 0.441712
26.465081 0.679039 0.481975
26.418985 0.791802 0.368385
26.399386 0.752863 0.351688
26.532042 0.633715 0.431545
26.601135 0.728316 0.460101
26.489142 1.017469 0.351010
26.315023 0.993601 0.537188
26.252417 0.874916 0.549887
26.219979 0.794211 0.518857
26.186019 0.700338 0.377698
26.345524 0.737182 0.376084
26.460996 0.751776 0.509654
26.429737 0.844936 0.499120
26.504421 0.815189 0.534981
26.534118 0.925140 0.504165
26.541535 0.788966 0.661632
26.465718 0.796181 0.549367
26.515414 0.854686 0.470412
26.670221 0.663714 0.486215
26.621698 0.741754 0.349699
26.533601 0.650189 0.485282
26.500165 0.595202 0.419940
26.427538 0.747744 0.454929
26.411084 0.885865 0.483194
26.499383 0.881002 0.393152
26.485332 0.852645 0.412362
26.394775 0.868636 0.489741
26.348431 0.749153 0.465798
26.204033 0.682897 0.660779
26.196453 0.820638 0.678376
26.211514 0.912206 0.561950
26.380921 0.801859 0.319696
26.471370 0.838562 0.246430
26.539669 0.790303 0.320448
26.478032 0.894847 0.395924
26.458623 0.834193 0.527743
26.421409 0.851388 0.372177
26.402112 0.788957 0.386200
26.481048 0.901854 0.172586
26.508978 0.834247 0.408775
26.561767 0.763196 0.367857
26.574370 0.675948 0.508714
26.554394 0.723593 0.482314
26.534907 0.767653 0.430531
26.394412 0.759202 0.477502
26.436102 0.731020 0.519889
26.338427 0.967212 0.317663
26.255296 0.912772 0.410007
26.300942 1.084427 0.315231
26.321626 1.015541 0.428661
26.358065 0.950544 0.393228
26.488194 0.481540 0.634929
26.509450 0.579234 0.472412
26.575418 0.611919 0.505811
26.531609 0.906306 0.441050
26.598380 0.864281 0.435165
26.490048 0.886424 0.292761
26.355037 0.934159 0.178415
26.386100 0.853089 0.290007
26.334584 0.990486 0.393620
26.284942 1.015414 0.649404
26.469623 0.869643 0.645858
26.439368 1.087659 0.566023
26.558172 0.839073 0.643887
26.654860 0.779386 0.546137
26.511074 0.724078 0.611897
26.445105 0.773131 0.466150
26.419231 0.812160 0.493877
26.437906 0.786667 0.611947
26.520667 0.817257 0.442580
26.495380 0.906932 0.433488
26.582661 0.914281 0.562679
26.540256 0.925575 0.543444
26.604874 0.813995 0.552652
26.682465 0.734979 0.525271
26.571214 0.796919 0.291278
26.546993 0.738307 0.455260
26.587826 0.708396 0.412140
26.605036 0.798719 0.396929
26.609139 0.840553 0.275422
26.542825 0.854356 0.364446
26.468476 0.913383 0.304740
26.410412 0.988239 0.427061
26.384780 0.913330 0.487645
26.233768 1.020999 0.438155
26.143885 1.104537 0.466682
26.330650 0.898287 0.384525
26.377141 0.933436 0.269654
26.377333 0.915550 0.405027
26.448562 0.853091 0.479340
26.476238 0.912791 0.532137
26.532541 1.006001 0.364834
26.576161 0.924383 0.378389
26.538621 0.804717 0.564453
26.525887 0.871174 0.372438
26.524109 0.800538 0.386378
26.554965 0.761238 0.522807
26.604781 0.711942 0.550275
26.578100 0.761247 0.373226
26.612889 0.752795 0.420632
26.511949 0.811299 0.433038
26.363680 0.853954 0.330745
26.214614 0.863553 0.474614
26.085204 1.050877 0.445608
26.248938 0.967299 0.459641
26.550682 0.760040 0.354789
26.548408 0.770465 0.333322
26.453222 0.726779 0.578380
26.340959 0.776999 0.487555
26.468880 0.852665 0.243569
26.409830 0.806411 0.408174
26.395617 0.821871 0.525519
26.385370 0.827393 0.573149
26.343648 0.910889 0.582174
26.433980 0.904226 0.506822
26.461035 0.777059 0.463957
26.420362 0.734042 0.357090
26.387826 0.776851 0.357477
26.440345 0.842613 0.371030
26.437694 0.905938 0.385982
26.456988 0.957340 0.248382
26.560717 0.860826 0.240586
26.535262 0.757842 0.478414
26.419566 0.762704 0.431889
26.313240 0.738087 0.469435
26.351752 0.734206 0.471544
26.426584 0.814105 0.440521
26.348323 0.898860 0.370259
26.404053 0.751703 0.370055
26.081473 0.470809 0.151221
25.712557 0.537466 -0.037110
26.074315 0.691465 -0.013706
26.385429 0.793123 0.236156
26.511678 0.762014 0.371847
26.468340 0.688888 0.440705
26.442851 0.712113 0.399207
26.461675 0.711322 0.325949
26.474399 0.868190 0.293491
26.481995 0.810967 0.588259
26.522309 0.739040 0.548524
26.482459 0.782565 0.352747
26.388744 0.896232 0.361628
26.397512 0.842898 0.355327
26.365552 0.591203 0.244235
26.319285 0.414713 0.223729
26.204914 0.650732 0.131084
26.191828 0.870986 0.319836
26.254848 1.050055 0.290199
26.282746 0.951682 0.444046
26.357479 0.747339 0.463678
26.325817 0.836952 0.437235
26.347590 0.860156 0.302673
26.435015 0.720829 0.373688
26.343669 0.792879 0.425308
26.385879 0.769998 0.383829
26.441422 0.766254 0.343730
26.360514 0.645840 0.428051
26.239349 0.659410 0.267202
26.252068 0.795828 0.326038
26.321410 0.723473 0.543524
26.286398 0.997476 0.384036
26.366663 0.803872 0.532386
26.349242 0.770441 0.433756
26.143608 1.064321 0.300541
26.215973 1.084900 0.325963
26.423094 0.946702 0.286913
26.585797 0.685518 0.326150
26.554123 0.632871 0.314129
26.579362 0.627053 0.316420
26.590345 0.619571 0.525834
26.531327 0.758841 0.446466
26.516811 0.798032 0.441516
26.631419 0.659429 0.413385
26.412606 0.906086 0.377869
26.258779 0.954563 0.352499
26.079378 0.928129 0.277419
26.213082 0.756394 0.320687
26.184629 0.582472 0.471117
26.017229 0.738714 0.254352
26.043148 0.898290 0.197154
26.103782 1.023374 0.275858
26.225326 0.931252 0.313844
26.380795 0.741020 0.348468
26.548924 0.657081 0.226005
26.472858 0.680325 0.303063
26.619743 0.559776 0.428070
26.563870 0.553642 0.450616
26.610144 0.505308 0.333194
26.488996 0.640674 0.290219
26.258854 0.894001 0.330398
26.137609 1.189435 0.276952
26.308796 0.752090 0.440056
26.196456 0.745672 0.273108
26.333590 0.722604 0.232925
26.454472 0.689148 0.310397
26.363858 0.881272 0.258450
26.240205 0.859531 0.495470
25.963978 1.046465 0.576317
25.815899 1.220986 0.548276
26.272185 0.871137 0.632557
26.472934 0.773819 0.627854
26.450438 0.790232 0.504517
26.504403 0.759107 0.371104
26.452099 0.703317 0.257072
26.349019 0.628215 0.223589
26.263007 0.555658 0.048661
26.135291 0.645295 -0.116638
26.282137 0.750023 0.075346
26.389180 0.742453 0.417788
26.429742 0.798366 0.460183
26.391569 0.655380 0.475419
26.305971 0.496177 0.574142
26.187866 0.389103 0.681675
26.187592 0.727961 0.444927
26.322397 0.881953 0.471803
26.357318 0.868078 0.588986
26.306289 1.028520 0.398392
26.414819 0.937907 0.501902
26.446660 0.841173 0.501785
26.394051 0.831734 0.533232
26.463131 0.864926 0.439060
26.521391 0.835239 0.417825
26.620904 0.697107 0.486042
26.587610 0.798552 0.473797
26.508691 0.830755 0.427827
26.566017 0.831325 0.317635
26.539799 0.835599 0.327442
26.554813 0.748498 0.434489
26.475396 0.721068 0.475321
26.553656 0.715745 0.400306
26.506046 0.687758 0.465974
26.365912 0.879530 0.299539
26.353002 0.714825 0.544336
26.490487 0.765365 0.353833
26.457095 0.721727 0.270428
26.445314 0.795015 0.181625
26.495453 0.710644 0.480909
26.470680 0.763479 0.515219
26.364246 0.767940 0.534749
26.216417 0.661838 0.536108
26.067212 0.660280 0.519861
26.249248 0.633887 0.379551
26.439737 0.651060 0.422457
26.425977 0.753460 0.396393
26.402630 0.742510 0.548544
26.373229 0.853302 0.531139
26.214562 1.000350 0.499654
26.238737 0.979957 0.464816
26.342039 0.866199 0.430171
26.373687 0.758336 0.438794
26.336479 0.692302 0.381303
26.217404 0.592438 0.417010
26.288078 0.625245 0.359003
26.286316 0.789216 0.394928
26.416587 0.693669 0.489820
26.530418 0.764867 0.407734
26.430308 0.842808 0.456475
26.326974 0.761699 0.559293
26.375953 0.677230 0.257497
26.526759 0.725522 0.322274
26.634960 0.706930 0.446803
26.542270 0.889937 0.438180
26.293156 1.122082 0.507386
26.340750 0.860254 0.529864
26.296370 0.823811 0.510050
26.262161 0.764866 0.468807
26.384211 0.818702 0.411862
26.457288 0.888648 0.465428
26.572521 0.855965 0.404370
26.572129 0.827961 0.470898
26.555315 0.871263 0.446081
26.542573 0.767854 0.613064
26.584564 0.753927 0.584712
26.618365 0.829850 0.487925
26.720413 0.665323 0.582769
26.655430 0.746983 0.415402
26.569001 0.661608 0.468928
26.537075 0.611295 0.477827
26.565011 0.637360 0.540138
26.457538 0.863540 0.465030
26.449907 0.892631 0.392245
26.462795 0.824432 0.411699
26.453452 0.860615 0.450367
26.422698 0.824609 0.497473
26.393703 0.743817 0.603980
26.237655 0.887068 0.706511
26.318489 0.996798 0.379234
26.488742 0.717433 0.368235
26.474387 0.728257 0.432229
26.408566 0.801969 0.513867
26.339207 0.959169 0.495126
26.270636 0.906800 0.569888
26.350351 0.821745 0.515626
26.391884 0.779124 0.379305
26.561619 0.780714 0.226222
26.568879 0.815559 0.323462
26.563093 0.779066 0.409958
26.614994 0.809129 0.380468
26.501902 0.777313 0.456989
