logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
4.7209e-02,-1.8406e+00,-2.5526e+00,1.5439e-01,9.7369e-01,1.4247e+00,2.6465e+00,2.5128e+01,-1.7128e+03
1.4332e-01,-1.7983e+00,-3.1899e+00,-2.5478e-02,1.0607e+00,1.7182e+00,2.5047e+00,2.4875e+01,-1.7736e+03
8.8913e-02,-1.9685e+00,-1.1438e+00,1.5611e-01,9.1974e-01,1.8263e+00,2.6456e+00,2.5233e+01,-1.7955e+03
-5.8677e-02,-1.6320e+00,-1.9407e+00,2.3290e-01,3.8552e-01,9.5370e-01,2.6482e+00,2.5043e+01,-1.8636e+03
-6.7550e-02,-1.7460e+00,-2.9561e+00,2.6467e-01,2.2078e-01,4.5298e-01,2.7418e+00,2.5263e+01,-1.8724e+03
-1.8668e-02,-1.3620e+00,-1.8038e+00,1.0864e-01,8.3278e-01,1.9636e+00,2.5347e+00,2.5120e+01,-1.8697e+03
-3.4907e-02,-1.4515e+00,-2.2866e+00,1.7283e-01,-2.6001e-01,1.8174e+00,2.5704e+00,2.5039e+01,-1.8571e+03
3.5860e-02,-1.7837e+00,-3.0904e+00,7.5674e-02,9.7538e-01,1.4847e+00,2.6651e+00,2.5179e+01,-1.8462e+03
5.4436e-02,-1.9376e+00,-1.3425e+00,7.6593e-02,6.8170e-01,1.4257e+00,2.6026e+00,2.4965e+01,-1.8686e+03
-1.5739e-03,-1.7292e+00,-2.8144e+00,1.6268e-01,2.2039e-01,1.5732e+00,2.6143e+00,2.5037e+01,-1.7931e+03
-4.5455e-04,-1.6011e+00,-2.9246e+00,2.8995e-01,7.1788e-01,1.3185e+00,2.6423e+00,2.5063e+01,-1.7135e+03
-2.5229e-02,-1.8182e+00,-1.8170e+00,2.1188e-01,4.5141e-01,5.4739e-01,2.6755e+00,2.5077e+01,-1.8473e+03
-5.6593e-02,-1.9027e+00,-7.6877e-01,1.5189e-01,3.3656e-01,9.0705e-01,2.7146e+00,2.5232e+01,-1.8617e+03
-2.4910e-02,-1.7158e+00,-2.0366e+00,1.5709e-01,5.6152e-01,1.2246e+00,2.6551e+00,2.5085e+01,-1.7025e+03
-4.1146e-02,-1.6615e+00,-2.1542e+00,3.1345e-01,6.1236e-01,1.3409e+00,2.7133e+00,2.5255e+01,-1.7214e+03
5.3206e-02,-1.3542e+00,-1.9681e+00,2.5037e-01,8.3221e-01,2.0618e+00,2.5179e+00,2.5117e+01,-1.8092e+03
-4.9375e-02,-1.6837e+00,-2.9948e+00,2.8166e-01,9.7419e-01,3.9355e-01,2.7445e+00,2.5348e+01,-1.7185e+03
3.9606e-02,-1.3627e+00,-1.9505e+00,2.8702e-01,8.1595e-01,2.1145e+00,2.5250e+00,2.5198e+01,-1.8230e+03
-5.1022e-02,-1.6214e+00,-2.9128e+00,1.2918e-01,9.1025e-01,5.1136e-01,2.6599e+00,2.5087e+01,-1.7761e+03
2.6780e-02,-1.6474e+00,-2.8163e+00,1.5634e-01,7.0685e-01,1.7352e+00,2.6139e+00,2.5117e+01,-1.7319e+03
-1.8168e-02,-1.7277e+00,-2.3495e+00,2.7541e-01,2.1887e-01,1.5141e+00,2.6714e+00,2.5165e+01,-1.8400e+03
-1.3378e-02,-1.8684e+00,-2.7437e+00,1.4920e-02,9.8094e-01,7.8315e-01,2.6565e+00,2.5112e+01,-1.8001e+03
1.7029e-01,-1.7326e+00,-1.9309e+00,1.5379e-01,9.9820e-01,1.9000e+00,2.5121e+00,2.4981e+01,-1.8440e+03
5.0893e-02,-1.9962e+00,-2.7455e+00,2.4656e-01,8.5656e-01,9.9612e-01,2.6690e+00,2.5096e+01,-1.7748e+03
8.6858e-03,-1.6948e+00,-3.0896e+00,1.8494e-01,8.1929e-01,6.5418e-01,2.6270e+00,2.4964e+01,-1.8458e+03
-5.5575e-02,-1.8414e+00,-2.3044e+00,2.6875e-01,4.0658e-01,8.3306e-01,2.7589e+00,2.5333e+01,-1.8506e+03
5.4773e-02,-1.7157e+00,-2.9720e+00,2.2301e-01,-9.1519e-01,1.9690e+00,2.5619e+00,2.5116e+01,-1.8152e+03
-6.3924e-02,-1.6566e+00,-8.2252e-01,2.2106e-01,7.3721e-01,2.2732e-01,2.7431e+00,2.5305e+01,-1.8769e+03
7.2786e-03,-1.2121e+00,-2.0537e+00,2.9601e-01,7.0823e-01,2.1139e+00,2.4695e+00,2.5091e+01,-1.8710e+03
-3.5766e-02,-1.6678e+00,-2.0117e+00,3.2202e-01,8.7065e-01,1.0403e+00,2.7073e+00,2.5240e+01,-1.8011e+03
4.3954e-02,-1.9545e+00,-2.5625e+00,2.0393e-01,8.4036e-01,9.1081e-01,2.6323e+00,2.5001e+01,-1.8491e+03
