logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-7.1804e-02,-1.7764e+00,-2.3874e+00,-2.1348e-01,-1.0673e+00,1.6773e+00,1.5198e+00,-1.3400e+04
-8.1078e-02,-1.9471e+00,-2.5635e+00,-2.4685e-01,-1.1461e+00,1.6624e+00,1.5373e+00,-1.3472e+04
-7.2464e-02,-1.9724e+00,-1.0194e+00,-4.4207e-01,-1.4005e+00,1.6528e+00,1.5347e+00,-1.3369e+04
-6.2028e-02,-1.9797e+00,-7.8050e-01,-1.0892e+00,-6.6649e-01,1.6808e+00,1.5070e+00,-1.3304e+04
-7.0588e-02,-1.6686e+00,-7.7102e-01,-6.4434e-01,-9.7481e-01,1.6959e+00,1.4811e+00,-1.3451e+04
-7.3158e-02,-1.9835e+00,-7.4471e-01,-1.1868e+00,-6.1285e-01,1.6613e+00,1.5387e+00,-1.3257e+04
-6.9283e-02,-1.8949e+00,-8.6737e-01,-4.5303e-01,-5.6451e-01,1.6351e+00,1.5781e+00,-1.3478e+04
-7.9242e-02,-1.8625e+00,-9.1158e-01,-5.3022e-01,-6.5313e-01,1.6646e+00,1.5357e+00,-1.3426e+04
-8.0265e-02,-1.9198e+00,-1.3662e+00,-2.0886e-01,-9.5385e-01,1.6310e+00,1.5840e+00,-1.3403e+04
-6.6919e-02,-1.9172e+00,-7.9201e-01,-7.3120e-01,-1.3467e+00,1.6756e+00,1.5242e+00,-1.3432e+04
-8.1983e-02,-1.9666e+00,-7.6725e-01,-1.2021e+00,-1.1391e+00,1.6590e+00,1.5640e+00,-1.3424e+04
-8.1182e-02,-1.9261e+00,-2.2436e+00,-2.4636e-01,-1.3463e+00,1.6531e+00,1.5594e+00,-1.3425e+04
-7.4076e-02,-1.9481e+00,-7.6939e-01,-7.8063e-01,-6.5156e-01,1.6661e+00,1.5386e+00,-1.3331e+04
-6.1910e-02,-1.9430e+00,-7.6831e-01,-8.6804e-01,-9.1247e-01,1.6805e+00,1.5055e+00,-1.3227e+04
-7.2573e-02,-1.7608e+00,-2.7092e+00,-1.9763e-01,-5.0554e-01,1.6596e+00,1.5339e+00,-1.3302e+04
-7.6991e-02,-1.8599e+00,-1.0022e+00,-3.5333e-01,-7.5657e-01,1.6534e+00,1.5427e+00,-1.3403e+04
-8.1059e-02,-1.9461e+00,-2.5671e+00,-2.5020e-01,-8.2328e-01,1.6615e+00,1.5330e+00,-1.3328e+04
-6.5742e-02,-1.9048e+00,-7.3866e-01,-1.3009e+00,-1.2368e+00,1.6784e+00,1.5176e+00,-1.3478e+04
-7.7934e-02,-1.7505e+00,-9.7771e-01,-4.5650e-01,-1.1968e+00,1.6657e+00,1.5404e+00,-1.3461e+04
-5.9688e-02,-1.9483e+00,-8.1110e-01,-7.7018e-01,-1.2820e+00,1.6806e+00,1.5117e+00,-1.3414e+04
-7.1628e-02,-1.9989e+00,-1.3394e+00,-2.8059e-01,-9.4924e-01,1.6503e+00,1.5542e+00,-1.3352e+04
-7.4920e-02,-1.9104e+00,-1.3789e+00,-2.3789e-01,-1.2354e+00,1.6361e+00,1.5769e+00,-1.3447e+04
-6.1961e-02,-1.9614e+00,-8.6807e-01,-6.5687e-01,-8.3427e-01,1.6781e+00,1.5081e+00,-1.3411e+04
-7.3806e-02,-1.9883e+00,-1.1893e+00,-3.5272e-01,-8.9561e-01,1.6479e+00,1.5496e+00,-1.3463e+04
-8.0477e-02,-1.9163e+00,-1.8595e+00,-3.0660e-01,-7.3245e-01,1.6643e+00,1.5349e+00,-1.3459e+04
-8.1566e-02,-1.8591e+00,-2.4098e+00,-2.7801e-01,-7.8737e-01,1.6601e+00,1.5388e+00,-1.3417e+04
-8.7467e-02,-1.7976e+00,-1.4402e+00,-2.3089e-01,-1.3680e+00,1.6459e+00,1.5569e+00,-1.3475e+04
-7.1503e-02,-1.8470e+00,-2.2746e+00,-2.0955e-01,-1.2608e+00,1.6591e+00,1.5372e+00,-1.3308e+04
-7.7532e-02,-1.8696e+00,-8.3211e-01,-4.0620e-01,-1.2373e+00,1.6459e+00,1.5762e+00,-1.3459e+04
-6.9384e-02,-1.8501e+00,-7.4017e-01,-9.3166e-01,-1.0544e+00,1.6950e+00,1.4797e+00,-1.3445e+04
-7.3955e-02,-1.9759e+00,-7.7332e-01,-9.6383e-01,-4.4394e-01,1.6593e+00,1.5364e+00,-1.3457e+04
-8.1007e-02,-1.9128e+00,-2.8705e+00,-1.6126e-01,-1.0945e+00,1.6268e+00,1.5829e+00,-1.3461e+04
-7.5485e-02,-1.9136e+00,-1.2193e+00,-2.8763e-01,-7.6532e-01,1.6492e+00,1.5461e+00,-1.3334e+04
-7.8347e-02,-1.9239e+00,-9.3974e-01,-5.0452e-01,-6.3364e-01,1.6478e+00,1.5488e+00,-1.3333e+04
-7.3363e-02,-1.9571e+00,-7.8680e-01,-7.0483e-01,-1.2410e+00,1.6629e+00,1.5465e+00,-1.3446e+04
-6.7989e-02,-1.9392e+00,-8.2939e-01,-4.9566e-01,-1.2423e+00,1.6628e+00,1.5269e+00,-1.3417e+04
-8.1372e-02,-1.8944e+00,-1.1777e+00,-3.4664e-01,-1.1647e+00,1.6505e+00,1.5693e+00,-1.3406e+04
-8.1884e-02,-1.9848e+00,-8.0054e-01,-7.9385e-01,-5.3800e-01,1.6514e+00,1.5446e+00,-1.3422e+04
-7.9805e-02,-1.9785e+00,-7.8714e-01,-6.4990e-01,-9.4247e-01,1.6607e+00,1.5358e+00,-1.3443e+04
-6.9204e-02,-1.9782e+00,-7.4814e-01,-1.0213e+00,-9.8614e-01,1.6618e+00,1.5200e+00,-1.3385e+04
-7.6791e-02,-1.9293e+00,-9.4703e-01,-5.3982e-01,-1.2410e+00,1.6643e+00,1.5450e+00,-1.3480e+04
-8.0378e-02,-1.8649e+00,-1.3832e+00,-2.7733e-01,-1.1876e+00,1.6548e+00,1.5463e+00,-1.3453e+04
-6.3197e-02,-1.9735e+00,-8.5593e-01,-5.0573e-01,-5.9102e-01,1.6432e+00,1.5716e+00,-1.3449e+04
-6.9445e-02,-1.9763e+00,-7.9842e-01,-9.2598e-01,-8.6137e-01,1.6609e+00,1.5324e+00,-1.3431e+04
-6.7671e-02,-1.9643e+00,-7.6167e-01,-9.2726e-01,-9.9820e-01,1.6632e+00,1.5266e+00,-1.3438e+04
-8.6909e-02,-1.8784e+00,-2.5312e+00,-2.2811e-01,-1.2915e+00,1.6469e+00,1.5607e+00,-1.3464e+04
-7.6675e-02,-1.8844e+00,-2.8416e+00,-2.1642e-01,-8.3867e-01,1.6566e+00,1.5434e+00,-1.3361e+04
-5.9536e-02,-1.8856e+00,-7.3610e-01,-1.0486e+00,-9.4124e-01,1.6955e+00,1.4831e+00,-1.3469e+04
-7.8854e-02,-1.9994e+00,-1.1621e+00,-3.3334e-01,-6.4868e-01,1.6438e+00,1.5491e+00,-1.3363e+04
-6.9431e-02,-1.9787e+00,-7.6492e-01,-1.1990e+00,-6.2699e-01,1.6750e+00,1.5262e+00,-1.3401e+04
-6.4185e-02,-1.9633e+00,-7.7375e-01,-1.1884e+00,-3.9585e-01,1.6687e+00,1.5215e+00,-1.3374e+04
-8.2120e-02,-1.9446e+00,-1.8593e+00,-2.6212e-01,-1.0793e+00,1.6467e+00,1.5652e+00,-1.3346e+04
-8.6130e-02,-1.8446e+00,-3.0778e+00,-1.8766e-01,-1.2721e+00,1.6489e+00,1.5581e+00,-1.3401e+04
-8.2791e-02,-1.9540e+00,-9.1487e-01,-6.1359e-01,-1.3272e+00,1.6619e+00,1.5447e+00,-1.3402e+04
-6.5110e-02,-1.8913e+00,-7.8309e-01,-5.1765e-01,-1.2858e+00,1.6705e+00,1.5229e+00,-1.3388e+04
-3.7986e-02,-1.9249e+00,-8.4386e-01,-5.4933e-01,-1.3862e+00,1.6808e+00,1.5321e+00,-1.3344e+04
-6.9769e-02,-1.9584e+00,-7.7384e-01,-9.5834e-01,-1.1089e+00,1.6708e+00,1.5281e+00,-1.3465e+04
-7.3847e-02,-1.9956e+00,-8.0052e-01,-1.0411e+00,-8.2293e-01,1.6624e+00,1.5480e+00,-1.3449e+04
-6.0001e-02,-1.8517e+00,-7.4739e-01,-6.0999e-01,-1.0396e+00,1.6785e+00,1.5118e+00,-1.3453e+04
-7.4653e-02,-1.9056e+00,-7.8739e-01,-7.3712e-01,-1.0867e+00,1.6659e+00,1.5414e+00,-1.3441e+04
-7.3042e-02,-1.8402e+00,-9.1186e-01,-4.3429e-01,-7.0787e-01,1.6592e+00,1.5342e+00,-1.3266e+04
-8.4218e-02,-1.7812e+00,-7.5797e-01,-6.9401e-01,-1.2629e+00,1.6628e+00,1.5546e+00,-1.3438e+04
-7.3337e-02,-1.9973e+00,-1.1659e+00,-3.7817e-01,-1.1350e+00,1.6509e+00,1.5533e+00,-1.3465e+04
-8.0055e-02,-1.9621e+00,-2.5109e+00,-3.0209e-01,-1.1930e+00,1.6645e+00,1.5384e+00,-1.3418e+04
-6.3598e-02,-1.8930e+00,-7.6422e-01,-7.9273e-01,-5.4317e-01,1.6755e+00,1.5161e+00,-1.3441e+04
-5.9588e-02,-1.9786e+00,-9.0319e-01,-5.1106e-01,-5.5504e-01,1.6366e+00,1.5949e+00,-1.3350e+04
-6.4051e-02,-1.8762e+00,-7.5085e-01,-1.3336e+00,-1.1204e+00,1.6862e+00,1.5104e+00,-1.3387e+04
-8.3246e-02,-1.8877e+00,-1.1903e+00,-3.4866e-01,-1.2440e+00,1.6584e+00,1.5425e+00,-1.3413e+04
-7.6270e-02,-1.9357e+00,-1.4082e+00,-2.4327e-01,-8.3283e-01,1.6372e+00,1.5717e+00,-1.3267e+04
-6.4002e-02,-1.8561e+00,-7.7581e-01,-4.8922e-01,-8.7188e-01,1.6490e+00,1.5698e+00,-1.3396e+04
-7.9886e-02,-1.8886e+00,-7.5164e-01,-7.9504e-01,-9.9396e-01,1.6683e+00,1.5354e+00,-1.3378e+04
-6.9060e-02,-1.9486e+00,-7.4592e-01,-6.7550e-01,-1.4303e+00,1.6708e+00,1.5210e+00,-1.3429e+04
-6.6644e-02,-1.9922e+00,-7.8760e-01,-6.1428e-01,-1.1814e+00,1.6643e+00,1.5298e+00,-1.3416e+04
-8.3311e-02,-1.7621e+00,-1.1544e+00,-2.6051e-01,-1.1682e+00,1.6530e+00,1.5508e+00,-1.3446e+04
-7.8525e-02,-1.8939e+00,-2.1591e+00,-2.5525e-01,-6.1784e-01,1.6485e+00,1.5487e+00,-1.3401e+04
-7.8100e-02,-1.9313e+00,-1.1212e+00,-4.4033e-01,-1.1494e+00,1.6655e+00,1.5421e+00,-1.3447e+04
-7.5456e-02,-1.8628e+00,-9.4932e-01,-4.3939e-01,-1.0229e+00,1.6542e+00,1.5459e+00,-1.3460e+04
-7.0886e-02,-1.8799e+00,-3.0290e+00,-1.6624e-01,-8.2552e-01,1.6550e+00,1.5334e+00,-1.3371e+04
-7.2164e-02,-1.9605e+00,-7.7202e-01,-8.8390e-01,-7.8184e-01,1.6649e+00,1.5327e+00,-1.3451e+04
-7.9275e-02,-1.9507e+00,-1.9784e+00,-2.2523e-01,-1.2524e+00,1.6617e+00,1.5314e+00,-1.3464e+04
-5.9917e-02,-1.8657e+00,-7.4481e-01,-7.9304e-01,-1.0790e+00,1.6820e+00,1.5051e+00,-1.3180e+04
-6.6881e-02,-1.9330e+00,-8.1237e-01,-4.7390e-01,-9.7924e-01,1.6408e+00,1.5834e+00,-1.3371e+04
-6.2447e-02,-1.9964e+00,-7.6794e-01,-5.9929e-01,-1.1473e+00,1.6341e+00,1.5866e+00,-1.3469e+04
-8.4244e-02,-1.9412e+00,-1.8129e+00,-3.0560e-01,-1.2850e+00,1.6544e+00,1.5585e+00,-1.3471e+04
-7.0000e-02,-1.8713e+00,-7.5980e-01,-9.3645e-01,-1.0193e+00,1.6686e+00,1.5275e+00,-1.3307e+04
-7.3901e-02,-1.9525e+00,-2.9791e+00,-2.8209e-01,-9.8909e-01,1.6584e+00,1.5368e+00,-1.3428e+04
-7.0922e-02,-1.9259e+00,-7.8424e-01,-6.6838e-01,-6.0280e-01,1.6453e+00,1.5774e+00,-1.3383e+04
-6.6274e-02,-1.8675e+00,-7.4197e-01,-1.1873e+00,-8.1777e-01,1.6760e+00,1.5233e+00,-1.3433e+04
-8.0797e-02,-1.9416e+00,-1.9718e+00,-2.2990e-01,-8.5623e-01,1.6582e+00,1.5321e+00,-1.3450e+04
-6.2486e-02,-1.8390e+00,-7.9327e-01,-6.2790e-01,-1.0899e+00,1.6807e+00,1.5045e+00,-1.3214e+04
-8.2636e-02,-1.9925e+00,-1.5712e+00,-2.7063e-01,-1.3801e+00,1.6504e+00,1.5631e+00,-1.3424e+04
-7.1507e-02,-1.9957e+00,-8.7043e-01,-5.2742e-01,-6.8330e-01,1.6573e+00,1.5481e+00,-1.3413e+04
-8.3724e-02,-1.8282e+00,-2.1145e+00,-2.1542e-01,-1.3310e+00,1.6578e+00,1.5627e+00,-1.3355e+04
-8.3424e-02,-1.8276e+00,-8.0720e-01,-8.1309e-01,-1.3453e+00,1.6573e+00,1.5653e+00,-1.3441e+04
-7.0568e-02,-1.9881e+00,-9.2099e-01,-4.3789e-01,-1.1481e+00,1.6563e+00,1.5410e+00,-1.3475e+04
-6.0123e-02,-1.9376e+00,-7.6009e-01,-8.3804e-01,-8.8777e-01,1.6806e+00,1.5154e+00,-1.3477e+04
-8.2008e-02,-1.9432e+00,-1.2357e+00,-3.9211e-01,-1.0690e+00,1.6509e+00,1.5652e+00,-1.3419e+04
-7.3147e-02,-1.8542e+00,-1.6615e+00,-1.9808e-01,-7.1102e-01,1.6310e+00,1.5812e+00,-1.3437e+04
-6.9555e-02,-1.8413e+00,-7.9108e-01,-1.5302e+00,-1.3019e+00,1.7015e+00,1.4792e+00,-1.3422e+04
-8.2583e-02,-1.9680e+00,-9.9550e-01,-4.6860e-01,-1.2687e+00,1.6626e+00,1.5360e+00,-1.3471e+04
-7.5596e-02,-1.9481e+00,-1.1237e+00,-2.3911e-01,-8.1692e-01,1.6342e+00,1.5748e+00,-1.3456e+04
-6.2797e-02,-1.9356e+00,-2.9504e+00,-1.6101e-01,-9.8018e-01,1.6563e+00,1.5330e+00,-1.3466e+04
-8.1107e-02,-1.9615e+00,-7.3813e-01,-1.7353e+00,-1.2481e+00,1.6731e+00,1.5317e+00,-1.3462e+04
-7.3764e-02,-1.9384e+00,-2.8966e+00,-2.1475e-01,-5.1831e-01,1.6563e+00,1.5330e+00,-1.3458e+04
-8.5954e-02,-1.9840e+00,-2.5085e+00,-2.1191e-01,-9.9201e-01,1.6408e+00,1.5619e+00,-1.3473e+04
-6.7979e-02,-1.9702e+00,-1.0852e+00,-4.3386e-01,-1.2601e+00,1.6642e+00,1.5138e+00,-1.3421e+04
-8.1720e-02,-1.8696e+00,-1.0067e+00,-4.2935e-01,-1.0186e+00,1.6669e+00,1.5342e+00,-1.3343e+04
-7.1093e-02,-1.8918e+00,-1.8042e+00,-1.9510e-01,-1.3978e+00,1.6558e+00,1.5344e+00,-1.3387e+04
-6.4972e-02,-1.9686e+00,-8.8170e-01,-5.7164e-01,-8.0840e-01,1.6700e+00,1.5178e+00,-1.3408e+04
-8.2320e-02,-1.9924e+00,-3.0362e+00,-2.5558e-01,-6.8600e-01,1.6422e+00,1.5673e+00,-1.3480e+04
-8.0390e-02,-1.8933e+00,-2.4388e+00,-2.7929e-01,-1.3170e+00,1.6629e+00,1.5268e+00,-1.3421e+04
-7.5400e-02,-1.9032e+00,-1.5075e+00,-1.8308e-01,-1.0306e+00,1.6351e+00,1.5746e+00,-1.3415e+04
-8.0560e-02,-1.8827e+00,-8.5479e-01,-6.8549e-01,-1.0650e+00,1.6673e+00,1.5336e+00,-1.3264e+04
-6.5437e-02,-1.9348e+00,-8.4301e-01,-8.6081e-01,-6.4057e-01,1.6707e+00,1.5189e+00,-1.3451e+04
-7.4264e-02,-1.9758e+00,-9.8657e-01,-4.5235e-01,-1.0447e+00,1.6532e+00,1.5398e+00,-1.3474e+04
-6.0101e-02,-1.9924e+00,-7.9410e-01,-5.3272e-01,-9.5380e-01,1.6801e+00,1.5068e+00,-1.3387e+04
-8.0409e-02,-1.8724e+00,-2.3853e+00,-2.6149e-01,-7.1728e-01,1.6610e+00,1.5382e+00,-1.3182e+04
-8.0629e-02,-1.7566e+00,-9.7211e-01,-4.7816e-01,-8.1970e-01,1.6674e+00,1.5346e+00,-1.3414e+04
-7.5087e-02,-1.9510e+00,-7.3825e-01,-1.0681e+00,-1.4061e+00,1.6717e+00,1.5425e+00,-1.3441e+04
-7.2380e-02,-1.8831e+00,-1.2777e+00,-2.4751e-01,-6.9196e-01,1.6471e+00,1.5534e+00,-1.3478e+04
-8.4845e-02,-1.7141e+00,-8.5912e-01,-5.0843e-01,-1.4002e+00,1.6907e+00,1.4899e+00,-1.3420e+04
-7.7220e-02,-1.9271e+00,-7.8598e-01,-7.6716e-01,-7.9171e-01,1.6551e+00,1.5334e+00,-1.3418e+04
-7.1911e-02,-1.9979e+00,-7.6450e-01,-9.4139e-01,-1.2917e+00,1.6646e+00,1.5260e+00,-1.3439e+04
-7.3416e-02,-1.9335e+00,-7.4447e-01,-9.3302e-01,-1.3225e+00,1.6706e+00,1.5372e+00,-1.3430e+04
-6.3756e-02,-1.9742e+00,-7.9438e-01,-8.1127e-01,-7.0659e-01,1.6806e+00,1.5108e+00,-1.3460e+04
-7.7916e-02,-1.8691e+00,-2.1438e+00,-1.7680e-01,-1.3090e+00,1.6614e+00,1.5435e+00,-1.3426e+04
-6.8024e-02,-1.9452e+00,-8.6266e-01,-4.8489e-01,-1.4018e+00,1.6652e+00,1.5317e+00,-1.3466e+04
-6.3189e-02,-1.9823e+00,-7.7040e-01,-6.9449e-01,-1.3741e+00,1.6783e+00,1.5133e+00,-1.3480e+04
-7.4338e-02,-1.8756e+00,-7.4143e-01,-8.1230e-01,-1.0738e+00,1.6668e+00,1.5380e+00,-1.3311e+04
-8.0661e-02,-1.9674e+00,-7.6650e-01,-9.8318e-01,-9.7552e-01,1.6635e+00,1.5410e+00,-1.3468e+04
-7.1863e-02,-1.9580e+00,-7.3899e-01,-7.8398e-01,-8.7514e-01,1.6473e+00,1.5481e+00,-1.3463e+04
-6.0627e-02,-1.9476e+00,-7.8097e-01,-5.7087e-01,-1.0577e+00,1.6313e+00,1.5926e+00,-1.3258e+04
-8.3780e-02,-1.8712e+00,-7.4502e-01,-8.6033e-01,-6.6510e-01,1.6623e+00,1.5577e+00,-1.3364e+04
-6.1953e-02,-1.8491e+00,-8.4487e-01,-7.6115e-01,-1.3653e+00,1.6821e+00,1.5126e+00,-1.3479e+04
-7.2688e-02,-1.9786e+00,-9.0673e-01,-6.5884e-01,-7.2480e-01,1.6578e+00,1.5394e+00,-1.3229e+04
-7.7963e-02,-1.8309e+00,-9.6127e-01,-3.2842e-01,-1.1094e+00,1.6400e+00,1.5781e+00,-1.3357e+04
-7.5269e-02,-1.9368e+00,-1.5470e+00,-2.6399e-01,-1.0719e+00,1.6560e+00,1.5415e+00,-1.3413e+04
-6.7382e-02,-1.9831e+00,-7.7879e-01,-7.4969e-01,-1.3603e+00,1.6637e+00,1.5374e+00,-1.3480e+04
-7.9749e-02,-1.8877e+00,-7.4135e-01,-1.1014e+00,-6.8021e-01,1.6654e+00,1.5382e+00,-1.3369e+04
-7.2410e-02,-1.9807e+00,-7.7356e-01,-9.4428e-01,-8.1905e-01,1.6561e+00,1.5511e+00,-1.3467e+04
-7.1437e-02,-1.9653e+00,-2.4509e+00,-2.1620e-01,-7.5882e-01,1.6577e+00,1.5317e+00,-1.3354e+04
-7.4144e-02,-1.9488e+00,-2.4289e+00,-2.4337e-01,-1.4227e+00,1.6527e+00,1.5416e+00,-1.3412e+04
-7.2038e-02,-1.8595e+00,-8.3444e-01,-3.8578e-01,-9.0020e-01,1.6585e+00,1.5318e+00,-1.3403e+04
-8.0065e-02,-1.8938e+00,-8.8684e-01,-4.0840e-01,-1.2107e+00,1.6530e+00,1.5479e+00,-1.3439e+04
-8.3702e-02,-1.8873e+00,-1.8177e+00,-2.6332e-01,-9.9525e-01,1.6532e+00,1.5594e+00,-1.3453e+04
-7.1227e-02,-1.9922e+00,-8.3496e-01,-7.0524e-01,-8.6263e-01,1.6532e+00,1.5514e+00,-1.3470e+04
-5.9729e-02,-1.9246e+00,-7.4263e-01,-9.5352e-01,-7.3503e-01,1.6819e+00,1.4974e+00,-1.3465e+04
-8.5219e-02,-1.8262e+00,-2.8500e+00,-2.5720e-01,-1.0811e+00,1.6514e+00,1.5551e+00,-1.3450e+04
-6.9776e-02,-1.9839e+00,-7.7214e-01,-9.2335e-01,-1.0981e+00,1.6705e+00,1.5221e+00,-1.3289e+04
-8.5311e-02,-1.9564e+00,-1.1891e+00,-3.1670e-01,-1.3636e+00,1.6463e+00,1.5565e+00,-1.3405e+04
-7.3041e-02,-1.9189e+00,-1.9160e+00,-1.9719e-01,-8.4520e-01,1.6635e+00,1.5308e+00,-1.3409e+04
-7.9461e-02,-1.8158e+00,-2.3259e+00,-2.5857e-01,-9.1282e-01,1.6625e+00,1.5370e+00,-1.3348e+04
-7.5041e-02,-1.8193e+00,-7.8303e-01,-9.1684e-01,-1.1384e+00,1.6639e+00,1.5472e+00,-1.3470e+04
-7.6774e-02,-1.9513e+00,-1.1198e+00,-2.8489e-01,-1.3988e+00,1.6367e+00,1.5713e+00,-1.3392e+04
-7.3057e-02,-1.9657e+00,-1.0594e+00,-3.8435e-01,-9.7209e-01,1.6587e+00,1.5305e+00,-1.3393e+04
-7.3116e-02,-1.8542e+00,-8.7707e-01,-3.5722e-01,-8.4709e-01,1.6598e+00,1.5341e+00,-1.3458e+04
-8.1293e-02,-1.9154e+00,-9.4697e-01,-5.4916e-01,-1.2990e+00,1.6670e+00,1.5334e+00,-1.3413e+04
-6.4285e-02,-1.9543e+00,-7.7120e-01,-7.6475e-01,-9.0170e-01,1.6694e+00,1.5195e+00,-1.3359e+04
-9.5271e-02,-1.7122e+00,-7.5423e-01,-1.0964e+00,-8.2451e-01,1.6805e+00,1.5237e+00,-1.3479e+04
-7.9590e-02,-1.8296e+00,-8.4390e-01,-6.3705e-01,-1.0708e+00,1.6677e+00,1.5334e+00,-1.3457e+04
-8.0619e-02,-1.8394e+00,-1.3130e+00,-3.1807e-01,-7.8530e-01,1.6622e+00,1.5388e+00,-1.3433e+04
-7.3167e-02,-1.9911e+00,-7.6578e-01,-9.8232e-01,-6.2564e-01,1.6604e+00,1.5326e+00,-1.3179e+04
-6.1520e-02,-1.9626e+00,-8.7434e-01,-6.2037e-01,-7.5177e-01,1.6790e+00,1.5133e+00,-1.3459e+04
-7.1728e-02,-1.8813e+00,-2.1621e+00,-2.1016e-01,-8.7207e-01,1.6559e+00,1.5319e+00,-1.3442e+04
-8.3365e-02,-1.8299e+00,-7.5793e-01,-8.1822e-01,-1.1907e+00,1.6633e+00,1.5563e+00,-1.3310e+04
-6.2186e-02,-1.8564e+00,-8.1765e-01,-7.3411e-01,-1.3887e+00,1.6812e+00,1.5085e+00,-1.3389e+04
-9.3126e-02,-1.7199e+00,-9.3948e-01,-4.3790e-01,-1.1681e+00,1.6736e+00,1.5079e+00,-1.3394e+04
-7.8227e-02,-1.9949e+00,-1.1501e+00,-3.8670e-01,-1.2516e+00,1.6488e+00,1.5502e+00,-1.3434e+04
-8.2835e-02,-1.9129e+00,-1.9637e+00,-2.4759e-01,-9.5338e-01,1.6545e+00,1.5523e+00,-1.3480e+04
-8.1215e-02,-1.8587e+00,-9.1497e-01,-6.6433e-01,-1.2463e+00,1.6703e+00,1.5318e+00,-1.3463e+04
-7.6853e-02,-1.8851e+00,-9.4917e-01,-5.1209e-01,-1.3523e+00,1.6631e+00,1.5448e+00,-1.3462e+04
-6.3854e-02,-1.9038e+00,-7.8879e-01,-5.9581e-01,-1.1862e+00,1.6490e+00,1.5721e+00,-1.3299e+04
-7.3355e-02,-1.8478e+00,-8.4939e-01,-5.4449e-01,-1.1398e+00,1.6616e+00,1.5408e+00,-1.3331e+04
-7.2229e-02,-1.9951e+00,-2.5923e+00,-2.2337e-01,-1.1313e+00,1.6549e+00,1.5359e+00,-1.3313e+04
-6.9715e-02,-1.9990e+00,-8.2033e-01,-7.7815e-01,-1.0870e+00,1.6619e+00,1.5261e+00,-1.3476e+04
-8.2219e-02,-1.9368e+00,-1.2599e+00,-3.3606e-01,-1.1477e+00,1.6516e+00,1.5648e+00,-1.3291e+04
-7.2272e-02,-1.8220e+00,-2.2569e+00,-1.8779e-01,-8.5671e-01,1.6572e+00,1.5357e+00,-1.3330e+04
-6.7394e-02,-1.9321e+00,-7.5031e-01,-5.6159e-01,-6.2702e-01,1.6397e+00,1.5877e+00,-1.3455e+04
-6.2334e-02,-1.7945e+00,-7.5269e-01,-6.4188e-01,-1.0210e+00,1.6800e+00,1.5156e+00,-1.3374e+04
-7.6671e-02,-1.8076e+00,-7.8404e-01,-5.6823e-01,-5.7417e-01,1.6530e+00,1.5446e+00,-1.3260e+04
-6.7273e-02,-1.9254e+00,-8.4332e-01,-4.6307e-01,-1.2883e+00,1.6470e+00,1.5620e+00,-1.3473e+04
-6.0972e-02,-1.9975e+00,-8.1485e-01,-1.0102e+00,-6.9251e-01,1.6841e+00,1.5127e+00,-1.3436e+04
-6.1703e-02,-1.9897e+00,-9.6952e-01,-4.7823e-01,-1.3437e+00,1.6817e+00,1.5064e+00,-1.3225e+04
