niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
1.0000e+00,1.0000e+00,9.9900e-02,7.8740e+05,7.8739e+05,-9.9950e-04,7.8739e+05,8.7167e-02,7.6019e+00,inf,2.1217e+00,-4.3312e-01,-7.2163e-01,3.9639e+00,1.1660e+00,2.2269e+01
2.0000e+00,1.0000e+00,1.9960e-01,7.8754e+05,7.8753e+05,-1.9990e-03,7.8753e+05,8.7173e-02,7.6029e+00,1.9823e+05,4.2409e+00,-4.9239e-01,-6.5549e-01,3.9939e+00,4.0494e+00,2.2181e+01
3.0000e+00,1.0000e+00,2.9910e-01,7.8754e+05,7.8753e+05,-2.9985e-03,7.8753e+05,8.4797e-02,7.1941e+00,1.9810e+05,6.7479e+00,-9.0395e-02,-1.9914e+00,3.8850e+00,3.0657e+00,2.2039e+01
4.0000e+00,1.0000e+00,3.9841e-01,7.8787e+05,7.8786e+05,-3.9980e-03,7.8786e+05,8.7185e-02,7.6049e+00,1.9809e+05,9.2904e+00,-5.8290e-02,-1.7157e+00,3.8890e+00,3.7592e-01,2.2312e+01
5.0000e+00,1.0000e+00,4.9751e-01,7.8794e+05,7.8793e+05,-4.9975e-03,7.8793e+05,8.7190e-02,7.6059e+00,1.9776e+05,1.1819e+01,-4.6416e-01,-1.5017e+00,3.8309e+00,3.4530e+00,2.2203e+01
6.0000e+00,1.0000e+00,5.9642e-01,7.8801e+05,7.8800e+05,-5.9970e-03,7.8800e+05,8.7196e-02,7.6069e+00,1.9769e+05,1.4747e+01,-3.5562e-01,-1.8992e+00,3.7653e+00,2.9729e-01,2.2178e+01
7.0000e+00,1.0000e+00,6.9513e-01,7.8802e+05,7.8801e+05,-6.9965e-03,7.8801e+05,8.7201e-02,7.6078e+00,1.9762e+05,1.7598e+01,-4.4613e-01,-1.3225e+00,3.9550e+00,7.0732e-01,2.2716e+01
8.0000e+00,1.0000e+00,7.9365e-01,7.8806e+05,7.8805e+05,-7.9960e-03,7.8805e+05,8.7207e-02,7.6089e+00,1.9761e+05,2.0530e+01,1.2497e-01,-1.6482e+00,3.8859e+00,3.1286e+00,2.2077e+01
9.0000e+00,1.0000e+00,8.9197e-01,7.8813e+05,7.8812e+05,-8.9955e-03,7.8812e+05,8.7213e-02,7.6099e+00,1.9757e+05,2.3050e+01,4.2498e-01,-1.2063e+00,3.9280e+00,2.7815e+00,2.2039e+01
1.0000e+01,1.0000e+00,9.9010e-01,7.8819e+05,7.8818e+05,-9.9950e-03,7.8818e+05,8.7218e-02,7.6109e+00,1.9750e+05,2.5656e+01,-4.6133e-01,-9.8214e-01,3.7719e+00,2.1765e+00,2.2162e+01
1.1000e+01,1.0000e+00,1.0880e+00,7.8820e+05,7.8819e+05,-1.0995e-02,7.8819e+05,8.7224e-02,7.6119e+00,1.9744e+05,2.8155e+01,3.1429e-01,-1.2337e+00,3.9193e+00,1.0535e+00,2.2261e+01
1.2000e+01,1.0000e+00,1.1858e+00,7.8827e+05,7.8826e+05,-1.1994e-02,7.8826e+05,8.7230e-02,7.6129e+00,1.9743e+05,3.1063e+01,-1.9096e-03,-1.3356e+00,3.7493e+00,1.8067e+00,2.2007e+01
1.3000e+01,1.0000e+00,1.2833e+00,7.8843e+05,7.8843e+05,-1.2994e-02,7.8843e+05,8.7236e-02,7.6139e+00,1.9736e+05,3.3552e+01,-4.9065e-01,-6.4903e-01,3.9431e+00,2.8288e+00,2.2509e+01
1.4000e+01,1.0000e+00,1.3807e+00,7.8844e+05,7.8843e+05,-1.3993e-02,7.8843e+05,8.5377e-02,7.2928e+00,1.9720e+05,3.6088e+01,1.2440e-01,-1.2441e+00,3.9334e+00,2.0008e+00,2.2489e+01
1.5000e+01,1.0000e+00,1.4778e+00,7.8852e+05,7.8851e+05,-1.4993e-02,7.8851e+05,8.7247e-02,7.6159e+00,1.9719e+05,3.9161e+01,4.3557e-01,-1.5639e+00,3.8903e+00,3.6590e+00,2.2039e+01
1.6000e+01,1.0000e+00,1.5748e+00,7.8878e+05,7.8877e+05,-1.5992e-02,7.8877e+05,8.7253e-02,7.6169e+00,1.9711e+05,4.1697e+01,-1.5319e-01,-1.4705e+00,3.7134e+00,1.2890e+00,2.2213e+01
1.7000e+01,1.0000e+00,1.6716e+00,7.8879e+05,7.8878e+05,-1.6992e-02,7.8878e+05,8.7258e-02,7.6179e+00,1.9685e+05,4.4510e+01,-2.7672e-01,-1.1096e+00,3.9034e+00,2.5514e+00,2.2688e+01
1.8000e+01,1.0000e+00,1.7682e+00,7.8882e+05,7.8881e+05,-1.7991e-02,7.8881e+05,8.7264e-02,7.6189e+00,1.9684e+05,4.7503e+01,3.4736e-01,-1.2669e+00,3.8465e+00,9.6774e-01,2.2326e+01
1.9000e+01,1.0000e+00,1.8646e+00,7.8903e+05,7.8902e+05,-1.8991e-02,7.8902e+05,8.7270e-02,7.6199e+00,1.9681e+05,4.9999e+01,-3.0123e-01,-1.3341e+00,3.8119e+00,3.3900e+00,2.2489e+01
2.0000e+01,1.0000e+00,1.9608e+00,7.8910e+05,7.8909e+05,-1.9990e-02,7.8909e+05,8.7276e-02,7.6209e+00,1.9660e+05,5.2185e+01,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01,2.2115e+01
2.1000e+01,2.0000e+00,2.0548e+00,7.8954e+05,7.8954e+05,-2.0990e-02,7.8954e+05,8.7282e-02,7.6219e+00,1.9653e+05,5.6797e+01,-3.4510e-01,-1.4300e+00,3.9567e+00,1.4258e+00,2.3360e+01
2.2000e+01,1.0000e+00,2.1505e+00,7.8962e+05,7.8961e+05,-2.1989e-02,7.8961e+05,8.7287e-02,7.6229e+00,1.9609e+05,5.8910e+01,-3.6190e-02,-7.2310e-01,3.8229e+00,7.2998e-01,2.2623e+01
2.3000e+01,1.0000e+00,2.2461e+00,7.8964e+05,7.8963e+05,-2.2989e-02,7.8963e+05,8.7294e-02,7.6240e+00,1.9601e+05,6.1420e+01,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
2.4000e+01,1.0000e+00,2.3415e+00,7.8975e+05,7.8974e+05,-2.3988e-02,7.8974e+05,8.7299e-02,7.6249e+00,1.9599e+05,6.3547e+01,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
2.5000e+01,1.0000e+00,2.4366e+00,7.8980e+05,7.8980e+05,-2.4988e-02,7.8980e+05,8.7305e-02,7.6259e+00,1.9588e+05,6.6060e+01,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
2.6000e+01,1.0000e+00,2.5316e+00,7.8983e+05,7.8982e+05,-2.5987e-02,7.8982e+05,8.7310e-02,7.6269e+00,1.9583e+05,6.8580e+01,-1.0829e-01,-7.6618e-01,3.9075e+00,9.9348e-01,2.3052e+01
2.7000e+01,1.0000e+00,2.6265e+00,7.8991e+05,7.8990e+05,-2.6987e-02,7.8990e+05,8.7316e-02,7.6279e+00,1.9580e+05,7.1463e+01,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
2.8000e+01,1.0000e+00,2.7211e+00,7.9006e+05,7.9005e+05,-2.7986e-02,7.9005e+05,8.7322e-02,7.6289e+00,1.9572e+05,7.3999e+01,3.4606e-01,-1.7251e+00,3.7824e+00,6.0790e-01,2.2761e+01
2.9000e+01,1.0000e+00,2.8155e+00,7.9015e+05,7.9014e+05,-2.8986e-02,7.9014e+05,8.7328e-02,7.6299e+00,1.9557e+05,7.6130e+01,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
3.0000e+01,1.0000e+00,2.9098e+00,7.9037e+05,7.9036e+05,-2.9985e-02,7.9036e+05,8.7333e-02,7.6309e+00,1.9549e+05,7.8706e+01,-3.0482e-01,-1.9139e+00,3.7869e+00,4.1703e+00,2.2954e+01
3.1000e+01,1.0000e+00,3.0039e+00,7.9043e+05,7.9043e+05,-3.0985e-02,7.9043e+05,8.7339e-02,7.6319e+00,1.9526e+05,8.1226e+01,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
3.2000e+01,1.0000e+00,3.0978e+00,7.9051e+05,7.9051e+05,-3.1984e-02,7.9051e+05,8.7344e-02,7.6329e+00,1.9520e+05,8.3377e+01,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
3.3000e+01,1.0000e+00,3.1915e+00,7.9056e+05,7.9055e+05,-3.2984e-02,7.9055e+05,8.7350e-02,7.6339e+00,1.9512e+05,8.5901e+01,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
3.4000e+01,1.0000e+00,3.2850e+00,7.9059e+05,7.9059e+05,-3.3983e-02,7.9059e+05,8.7356e-02,7.6349e+00,1.9507e+05,8.8006e+01,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
3.5000e+01,1.0000e+00,3.3784e+00,7.9067e+05,7.9066e+05,-3.4983e-02,7.9066e+05,8.7362e-02,7.6359e+00,1.9504e+05,9.0922e+01,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
3.6000e+01,2.0000e+00,3.4682e+00,7.9067e+05,7.9066e+05,-3.5982e-02,7.9066e+05,8.4097e-02,7.0758e+00,1.9496e+05,9.6295e+01,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
3.7000e+01,1.0000e+00,3.5611e+00,7.9071e+05,7.9071e+05,-3.6982e-02,7.9071e+05,8.7373e-02,7.6379e+00,1.9496e+05,9.9357e+01,-3.6100e-01,-6.0656e-01,3.4675e+00,2.3534e+00,2.2059e+01
3.8000e+01,1.0000e+00,3.6538e+00,7.9081e+05,7.9080e+05,-3.7981e-02,7.9080e+05,8.7379e-02,7.6389e+00,1.9492e+05,1.0228e+02,-2.1166e-01,-1.0022e+00,3.5595e+00,4.8103e+00,2.2227e+01
3.9000e+01,1.0000e+00,3.7464e+00,7.9092e+05,7.9091e+05,-3.8981e-02,7.9091e+05,8.7385e-02,7.6399e+00,1.9482e+05,1.0479e+02,-2.4010e-01,-9.9983e-01,3.8009e+00,4.3191e+00,2.3059e+01
4.0000e+01,1.0000e+00,3.8388e+00,7.9098e+05,7.9097e+05,-3.9980e-02,7.9097e+05,8.7390e-02,7.6409e+00,1.9471e+05,1.0738e+02,-2.4755e-02,-1.3556e+00,3.3838e+00,9.0649e-01,2.2096e+01
4.1000e+01,1.0000e+00,3.9310e+00,7.9106e+05,7.9105e+05,-4.0980e-02,7.9105e+05,8.7396e-02,7.6419e+00,1.9465e+05,1.0990e+02,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
4.2000e+01,1.0000e+00,4.0230e+00,7.9110e+05,7.9109e+05,-4.1979e-02,7.9109e+05,8.7402e-02,7.6429e+00,1.9457e+05,1.1238e+02,2.3327e-01,-1.9017e+00,3.5388e+00,4.3129e+00,2.2190e+01
4.3000e+01,1.0000e+00,4.1148e+00,7.9114e+05,7.9113e+05,-4.2979e-02,7.9113e+05,8.7408e-02,7.6439e+00,1.9453e+05,1.1532e+02,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
4.4000e+01,1.0000e+00,4.2065e+00,7.9133e+05,7.9132e+05,-4.3978e-02,7.9132e+05,8.7413e-02,7.6449e+00,1.9449e+05,1.1746e+02,1.0599e-01,-5.5281e-01,3.9190e+00,4.6571e+00,2.3108e+01
4.5000e+01,1.0000e+00,4.2980e+00,7.9141e+05,7.9141e+05,-4.4978e-02,7.9141e+05,8.7419e-02,7.6459e+00,1.9430e+05,1.2038e+02,4.2791e-02,-1.2576e+00,3.5032e+00,1.6090e+00,2.2684e+01
4.6000e+01,1.0000e+00,4.3893e+00,7.9142e+05,7.9141e+05,-4.5977e-02,7.9141e+05,8.6073e-02,7.4123e+00,1.9422e+05,1.2290e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
4.7000e+01,1.0000e+00,4.4805e+00,7.9148e+05,7.9148e+05,-4.6977e-02,7.9148e+05,8.7430e-02,7.6478e+00,1.9421e+05,1.2541e+02,1.1721e-02,-7.3458e-01,3.9839e+00,3.1907e+00,2.3713e+01
4.8000e+01,1.0000e+00,4.5714e+00,7.9152e+05,7.9151e+05,-4.7976e-02,7.9151e+05,8.7436e-02,7.6489e+00,1.9415e+05,1.2800e+02,-3.6822e-01,-6.0923e-01,3.5695e+00,2.0244e+00,2.2843e+01
4.9000e+01,1.0000e+00,4.6622e+00,7.9154e+05,7.9153e+05,-4.8976e-02,7.9153e+05,8.7441e-02,7.6498e+00,1.9411e+05,1.3052e+02,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
5.0000e+01,1.0000e+00,4.7529e+00,7.9157e+05,7.9157e+05,-4.9975e-02,7.9157e+05,8.7447e-02,7.6509e+00,1.9409e+05,1.3309e+02,-4.4231e-01,-1.3243e+00,3.4323e+00,4.1775e+00,2.2401e+01
5.1000e+01,1.0000e+00,4.8433e+00,7.9159e+05,7.9158e+05,-5.0975e-02,7.9158e+05,8.7453e-02,7.6519e+00,1.9406e+05,1.3562e+02,-1.6999e-01,-1.0900e+00,3.5554e+00,3.1770e+00,2.2708e+01
5.2000e+01,1.0000e+00,4.9336e+00,7.9164e+05,7.9164e+05,-5.1974e-02,7.9164e+05,8.7459e-02,7.6529e+00,1.9404e+05,1.3848e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
5.3000e+01,2.0000e+00,5.0189e+00,7.9166e+05,7.9165e+05,-5.2974e-02,7.9165e+05,8.7463e-02,7.6537e+00,1.9399e+05,1.4388e+02,-4.7823e-01,-1.3275e+00,3.7328e+00,3.9018e+00,2.3495e+01
5.4000e+01,1.0000e+00,5.1088e+00,7.9166e+05,7.9166e+05,-5.3973e-02,7.9166e+05,8.7244e-02,7.6153e+00,1.9397e+05,1.4641e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
5.5000e+01,1.0000e+00,5.1985e+00,7.9167e+05,7.9166e+05,-5.4973e-02,7.9166e+05,8.7460e-02,7.6530e+00,1.9397e+05,1.4931e+02,-1.8221e-01,-1.4949e+00,3.3121e+00,2.3823e+00,2.2166e+01
5.6000e+01,1.0000e+00,5.2880e+00,7.9168e+05,7.9168e+05,-5.5972e-02,7.9168e+05,8.7482e-02,7.6569e+00,1.9396e+05,1.5222e+02,-4.7737e-01,-1.6808e+00,3.3156e+00,3.3988e+00,2.2230e+01
5.7000e+01,1.0000e+00,5.3774e+00,7.9172e+05,7.9171e+05,-5.6972e-02,7.9171e+05,8.7487e-02,7.6578e+00,1.9395e+05,1.5516e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
5.8000e+01,1.0000e+00,5.4665e+00,7.9172e+05,7.9172e+05,-5.7971e-02,7.9172e+05,8.5182e-02,7.2596e+00,1.9391e+05,1.5770e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
5.9000e+01,1.0000e+00,5.5556e+00,7.9177e+05,7.9176e+05,-5.8971e-02,7.9176e+05,8.7499e-02,7.6598e+00,1.9391e+05,1.5995e+02,-1.6220e-01,-8.6288e-01,3.5881e+00,4.6063e+00,2.2643e+01
6.0000e+01,1.0000e+00,5.6444e+00,7.9177e+05,7.9176e+05,-5.9970e-02,7.9176e+05,8.3508e-02,6.9771e+00,1.9387e+05,1.6252e+02,4.4089e-02,-8.4878e-01,3.9290e+00,3.7904e+00,2.3645e+01
6.1000e+01,1.0000e+00,5.7331e+00,7.9189e+05,7.9188e+05,-6.0970e-02,7.9188e+05,8.7510e-02,7.6618e+00,1.9386e+05,1.6536e+02,-4.4698e-01,-1.5594e+00,3.6940e+00,1.8274e+00,2.3804e+01
6.2000e+01,1.0000e+00,5.8216e+00,7.9193e+05,7.9192e+05,-6.1969e-02,7.9192e+05,8.7516e-02,7.6629e+00,1.9374e+05,1.6789e+02,-6.9539e-02,-7.3622e-01,3.5659e+00,2.0307e+00,2.3000e+01
6.3000e+01,1.0000e+00,5.9099e+00,7.9195e+05,7.9194e+05,-6.2969e-02,7.9194e+05,8.7521e-02,7.6638e+00,1.9370e+05,1.7079e+02,3.9050e-01,-1.6027e+00,3.8431e+00,4.6651e+00,2.3358e+01
6.4000e+01,1.0000e+00,5.9981e+00,7.9196e+05,7.9195e+05,-6.3968e-02,7.9195e+05,8.6727e-02,7.5254e+00,1.9368e+05,1.7292e+02,-6.5871e-02,-1.8513e+00,3.2829e+00,3.0298e-01,2.2321e+01
6.5000e+01,1.0000e+00,6.0861e+00,7.9196e+05,7.9195e+05,-6.4968e-02,7.9195e+05,8.4015e-02,7.0620e+00,1.9367e+05,1.7538e+02,-1.7475e-02,-1.8654e+00,3.5498e+00,1.5669e+00,2.3209e+01
6.6000e+01,1.0000e+00,6.1740e+00,7.9197e+05,7.9196e+05,-6.5967e-02,7.9196e+05,8.7501e-02,7.6602e+00,1.9367e+05,1.7750e+02,-1.0998e-01,-1.5993e+00,3.5054e+00,4.5082e+00,2.2610e+01
6.7000e+01,1.0000e+00,6.2617e+00,7.9197e+05,7.9196e+05,-6.6967e-02,7.9196e+05,8.5939e-02,7.3892e+00,1.9366e+05,1.8041e+02,2.8242e-01,-1.4763e+00,3.3742e+00,3.6927e-01,2.2469e+01
6.8000e+01,1.0000e+00,6.3492e+00,7.9197e+05,7.9196e+05,-6.7966e-02,7.9196e+05,8.3908e-02,7.0441e+00,1.9366e+05,1.8333e+02,-1.5870e-01,-1.6893e+00,3.6478e+00,4.1249e+00,2.3131e+01
6.9000e+01,1.0000e+00,6.4366e+00,7.9206e+05,7.9205e+05,-6.8966e-02,7.9205e+05,8.7556e-02,7.6699e+00,1.9366e+05,1.8624e+02,-1.9115e-01,-1.4485e+00,3.4083e+00,9.8419e-01,2.2826e+01
7.0000e+01,1.0000e+00,6.5238e+00,7.9213e+05,7.9213e+05,-6.9965e-02,7.9213e+05,8.7562e-02,7.6709e+00,1.9357e+05,1.8881e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
7.1000e+01,1.0000e+00,6.6108e+00,7.9217e+05,7.9216e+05,-7.0965e-02,7.9216e+05,8.7567e-02,7.6719e+00,1.9350e+05,1.9135e+02,-2.0659e-01,-1.9155e+00,3.8364e+00,3.2790e+00,2.4073e+01
7.2000e+01,1.0000e+00,6.6977e+00,7.9224e+05,7.9223e+05,-7.1964e-02,7.9223e+05,8.7573e-02,7.6729e+00,1.9346e+05,1.9393e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
7.3000e+01,1.0000e+00,6.7844e+00,7.9225e+05,7.9225e+05,-7.2964e-02,7.9225e+05,8.7578e-02,7.6737e+00,1.9339e+05,1.9690e+02,2.8063e-01,-7.6776e-01,3.8835e+00,3.0888e+00,2.3740e+01
7.4000e+01,1.0000e+00,6.8709e+00,7.9229e+05,7.9228e+05,-7.3963e-02,7.9228e+05,8.7585e-02,7.6749e+00,1.9338e+05,1.9948e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
7.5000e+01,1.0000e+00,6.9573e+00,7.9231e+05,7.9230e+05,-7.4963e-02,7.9230e+05,8.7590e-02,7.6759e+00,1.9335e+05,2.0165e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
7.6000e+01,1.0000e+00,7.0436e+00,7.9231e+05,7.9231e+05,-7.5962e-02,7.9231e+05,8.7574e-02,7.6731e+00,1.9333e+05,2.0422e+02,-4.9066e-01,-1.0081e+00,3.4403e+00,4.6404e+00,2.2656e+01
7.7000e+01,1.0000e+00,7.1296e+00,7.9233e+05,7.9232e+05,-7.6962e-02,7.9232e+05,8.7601e-02,7.6778e+00,1.9332e+05,2.0678e+02,-2.0136e-01,-7.0759e-01,3.7645e+00,3.8661e+00,2.3567e+01
7.8000e+01,1.0000e+00,7.2155e+00,7.9233e+05,7.9233e+05,-7.7961e-02,7.9233e+05,8.1636e-02,6.6677e+00,1.9330e+05,2.0936e+02,-4.9160e-01,-1.2927e+00,3.6311e+00,4.6236e+00,2.3389e+01
7.9000e+01,1.0000e+00,7.3013e+00,7.9234e+05,7.9233e+05,-7.8961e-02,7.9233e+05,8.3695e-02,7.0084e+00,1.9330e+05,2.1193e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
8.0000e+01,1.0000e+00,7.3869e+00,7.9236e+05,7.9235e+05,-7.9960e-02,7.9235e+05,8.7619e-02,7.6809e+00,1.9330e+05,2.1455e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
8.1000e+01,1.0000e+00,7.4723e+00,7.9238e+05,7.9237e+05,-8.0960e-02,7.9237e+05,8.7625e-02,7.6819e+00,1.9328e+05,2.1711e+02,-1.3348e-01,-1.9013e+00,3.4695e+00,2.6107e+00,2.3061e+01
8.2000e+01,1.0000e+00,7.5576e+00,7.9242e+05,7.9241e+05,-8.1959e-02,7.9241e+05,8.7630e-02,7.6828e+00,1.9325e+05,2.1926e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
8.3000e+01,1.0000e+00,7.6427e+00,7.9248e+05,7.9247e+05,-8.2959e-02,7.9247e+05,8.7636e-02,7.6839e+00,1.9321e+05,2.2236e+02,1.3834e-01,-1.8740e+00,3.5851e+00,3.3989e+00,2.3142e+01
8.4000e+01,1.0000e+00,7.7277e+00,7.9249e+05,7.9248e+05,-8.3958e-02,7.9248e+05,8.7629e-02,7.6827e+00,1.9315e+05,2.2454e+02,-2.9238e-01,-1.9174e+00,3.3323e+00,9.2692e-01,2.2857e+01
8.5000e+01,1.0000e+00,7.8125e+00,7.9252e+05,7.9251e+05,-8.4958e-02,7.9251e+05,8.7647e-02,7.6859e+00,1.9314e+05,2.2751e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
8.6000e+01,2.0000e+00,7.8899e+00,7.9258e+05,7.9257e+05,-8.5957e-02,7.9257e+05,8.7653e-02,7.6868e+00,1.9311e+05,2.3265e+02,-9.9454e-02,-1.2134e+00,3.8571e+00,3.5805e+00,2.4146e+01
8.7000e+01,1.0000e+00,7.9743e+00,7.9258e+05,7.9258e+05,-8.6957e-02,7.9258e+05,8.3815e-02,7.0285e+00,1.9305e+05,2.3523e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
8.8000e+01,1.0000e+00,8.0586e+00,7.9267e+05,7.9266e+05,-8.7956e-02,7.9266e+05,8.7664e-02,7.6888e+00,1.9305e+05,2.3779e+02,1.1440e-01,-7.9412e-01,3.4467e+00,2.4732e+00,2.2764e+01
8.9000e+01,1.0000e+00,8.1427e+00,7.9267e+05,7.9266e+05,-8.8956e-02,7.9266e+05,8.1275e-02,6.6090e+00,1.9297e+05,2.4035e+02,5.9448e-02,-1.8590e+00,3.4761e+00,2.6035e+00,2.3141e+01
9.0000e+01,1.0000e+00,8.2267e+00,7.9267e+05,7.9266e+05,-8.9955e-02,7.9266e+05,8.7356e-02,7.6349e+00,1.9296e+05,2.4299e+02,-2.3808e-01,-8.0434e-01,3.4187e+00,2.8529e+00,2.2826e+01
9.1000e+01,1.0000e+00,8.3105e+00,7.9270e+05,7.9269e+05,-9.0955e-02,7.9269e+05,8.7681e-02,7.6918e+00,1.9296e+05,2.4554e+02,3.1035e-01,-5.5385e-01,3.8943e+00,2.9967e+00,2.3869e+01
9.2000e+01,1.0000e+00,8.3942e+00,7.9275e+05,7.9274e+05,-9.1954e-02,7.9274e+05,8.7687e-02,7.6928e+00,1.9294e+05,2.4812e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00,2.4580e+01
9.3000e+01,1.0000e+00,8.4777e+00,7.9277e+05,7.9276e+05,-9.2954e-02,7.9276e+05,8.7692e-02,7.6938e+00,1.9288e+05,2.5110e+02,5.9332e-02,-1.5066e+00,3.5815e+00,1.3013e+00,2.3728e+01
9.4000e+01,1.0000e+00,8.5610e+00,7.9279e+05,7.9278e+05,-9.3953e-02,7.9278e+05,8.7698e-02,7.6948e+00,1.9286e+05,2.5366e+02,-1.2658e-01,-1.9814e+00,3.8048e+00,4.3791e+00,2.4110e+01
9.5000e+01,1.0000e+00,8.6442e+00,7.9279e+05,7.9278e+05,-9.4953e-02,7.9278e+05,8.7353e-02,7.6343e+00,1.9285e+05,2.5665e+02,1.3884e-01,-7.9240e-01,3.3634e+00,2.5335e+00,2.2518e+01
9.6000e+01,1.0000e+00,8.7273e+00,7.9282e+05,7.9281e+05,-9.5952e-02,7.9281e+05,8.7710e-02,7.6968e+00,1.9284e+05,2.5922e+02,-3.4860e-01,-1.4972e+00,3.1439e+00,4.5938e-01,2.2330e+01
9.7000e+01,1.0000e+00,8.8102e+00,7.9289e+05,7.9288e+05,-9.6952e-02,7.9288e+05,8.7716e-02,7.6979e+00,1.9281e+05,2.6179e+02,3.2707e-01,-1.2104e+00,3.1087e+00,1.0220e+00,2.2000e+01
9.8000e+01,1.0000e+00,8.8929e+00,7.9308e+05,7.9308e+05,-9.7951e-02,7.9308e+05,8.7721e-02,7.6988e+00,1.9274e+05,2.6474e+02,-4.9776e-01,-1.4228e+00,3.8656e+00,4.8421e+00,2.4573e+01
9.9000e+01,1.0000e+00,8.9755e+00,7.9312e+05,7.9311e+05,-9.8951e-02,7.9311e+05,8.7727e-02,7.6999e+00,1.9255e+05,2.6771e+02,-3.3828e-01,-5.7055e-01,3.8138e+00,4.6996e+00,2.4019e+01
1.0000e+02,1.0000e+00,9.0580e+00,7.9322e+05,7.9322e+05,-9.9950e-02,7.9322e+05,8.7732e-02,7.7008e+00,1.9251e+05,2.7069e+02,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00,2.4787e+01
1.0100e+02,1.0000e+00,9.1403e+00,7.9323e+05,7.9322e+05,-1.0095e-01,7.9322e+05,8.7512e-02,7.6622e+00,1.9241e+05,2.7287e+02,-3.9525e-01,-8.2615e-01,3.9430e+00,3.1324e+00,2.4901e+01
1.0200e+02,1.0000e+00,9.2224e+00,7.9328e+05,7.9327e+05,-1.0195e-01,7.9327e+05,8.7744e-02,7.7028e+00,1.9240e+05,2.7501e+02,1.7283e-01,-1.8688e+00,3.7174e+00,3.9341e+00,2.3904e+01
1.0300e+02,1.0000e+00,9.3044e+00,7.9329e+05,7.9328e+05,-1.0295e-01,7.9328e+05,8.7749e-02,7.7037e+00,1.9235e+05,2.7718e+02,-7.6328e-02,-1.6636e+00,3.2857e+00,1.0271e-01,2.3062e+01
1.0400e+02,1.0000e+00,9.3863e+00,7.9329e+05,7.9328e+05,-1.0395e-01,7.9328e+05,8.1798e-02,6.6943e+00,1.9234e+05,2.7975e+02,2.6203e-01,-1.3743e+00,3.4433e+00,2.1718e+00,2.3347e+01
1.0500e+02,1.0000e+00,9.4680e+00,7.9331e+05,7.9330e+05,-1.0495e-01,7.9330e+05,8.7761e-02,7.7058e+00,1.9234e+05,2.8207e+02,2.5674e-01,-1.9618e+00,3.2802e+00,2.1865e+00,2.2784e+01
1.0600e+02,1.0000e+00,9.5495e+00,7.9334e+05,7.9333e+05,-1.0595e-01,7.9333e+05,8.7767e-02,7.7068e+00,1.9232e+05,2.8465e+02,1.3264e-02,-1.0920e+00,3.4941e+00,1.0836e+00,2.3726e+01
