logfeh_mean,logdust,logNpix,tau,dmod,logl
-4.9167e-01,-1.9775e+00,2.5941e+00,4.5509e+00,2.6790e+01,-1.7883e+04
-4.7703e-01,-1.9550e+00,2.5605e+00,4.5012e+00,2.6668e+01,-1.7904e+04
-4.9756e-01,-1.7760e+00,2.5344e+00,4.5350e+00,2.6592e+01,-1.7954e+04
-4.9181e-01,-1.8746e+00,2.5388e+00,4.4035e+00,2.6605e+01,-1.8091e+04
-4.9291e-01,-1.7327e+00,2.5070e+00,4.5299e+00,2.6494e+01,-1.8075e+04
-4.9051e-01,-1.9107e+00,2.5330e+00,4.3541e+00,2.6573e+01,-1.8062e+04
-4.7544e-01,-1.8170e+00,2.5830e+00,4.7020e+00,2.6740e+01,-1.8086e+04
-4.8352e-01,-1.9698e+00,2.5289e+00,4.3861e+00,2.6585e+01,-1.7955e+04
-4.9601e-01,-1.9095e+00,2.5273e+00,4.4166e+00,2.6573e+01,-1.7868e+04
-4.7409e-01,-1.9209e+00,2.5647e+00,4.7143e+00,2.6689e+01,-1.7765e+04
-4.8486e-01,-1.9641e+00,2.5701e+00,4.4075e+00,2.6689e+01,-1.8033e+04
-4.8081e-01,-1.7590e+00,2.5310e+00,4.5884e+00,2.6574e+01,-1.7802e+04
-4.7914e-01,-1.8805e+00,2.5698e+00,4.5928e+00,2.6703e+01,-1.8023e+04
-4.9690e-01,-1.9857e+00,2.5311e+00,4.3855e+00,2.6585e+01,-1.8088e+04
-4.7621e-01,-1.9298e+00,2.5547e+00,4.5813e+00,2.6671e+01,-1.8010e+04
-4.9699e-01,-1.9338e+00,2.6025e+00,4.5599e+00,2.6791e+01,-1.7592e+04
-4.8358e-01,-1.9649e+00,2.5565e+00,4.4465e+00,2.6651e+01,-1.8014e+04
-4.9660e-01,-1.8937e+00,2.5880e+00,4.5463e+00,2.6751e+01,-1.8007e+04
-4.8909e-01,-1.9867e+00,2.5305e+00,4.3963e+00,2.6579e+01,-1.7968e+04
-4.8610e-01,-1.9678e+00,2.5378e+00,4.4631e+00,2.6599e+01,-1.7890e+04
-4.7819e-01,-1.9821e+00,2.5555e+00,4.5721e+00,2.6674e+01,-1.7743e+04
-4.8646e-01,-1.9127e+00,2.5593e+00,4.4205e+00,2.6653e+01,-1.7951e+04
-4.9437e-01,-1.8885e+00,2.5302e+00,4.3927e+00,2.6560e+01,-1.8055e+04
-4.9631e-01,-1.8600e+00,2.5954e+00,4.6127e+00,2.6776e+01,-1.7916e+04
-4.8577e-01,-1.9992e+00,2.5442e+00,4.3983e+00,2.6613e+01,-1.7949e+04
-4.8660e-01,-1.9712e+00,2.5321e+00,4.3810e+00,2.6578e+01,-1.7977e+04
-4.8434e-01,-1.9918e+00,2.5400e+00,4.4630e+00,2.6617e+01,-1.8066e+04
-4.9240e-01,-1.9473e+00,2.5772e+00,4.5266e+00,2.6724e+01,-1.7972e+04
-4.7948e-01,-1.9223e+00,2.5561e+00,4.5522e+00,2.6656e+01,-1.7981e+04
-4.9482e-01,-1.9235e+00,2.5771e+00,4.5058e+00,2.6721e+01,-1.7944e+04
-4.8482e-01,-1.8870e+00,2.5637e+00,4.5690e+00,2.6679e+01,-1.7920e+04
-4.9820e-01,-1.9963e+00,2.5970e+00,4.5366e+00,2.6794e+01,-1.7998e+04
-4.8212e-01,-1.8669e+00,2.5452e+00,4.5840e+00,2.6631e+01,-1.8044e+04
-4.7209e-01,-1.9387e+00,2.5551e+00,4.5069e+00,2.6647e+01,-1.8014e+04
-4.9604e-01,-1.8775e+00,2.5929e+00,4.5908e+00,2.6780e+01,-1.8095e+04
-4.7732e-01,-1.9733e+00,2.5613e+00,4.5455e+00,2.6690e+01,-1.8095e+04
-4.9554e-01,-1.8899e+00,2.5376e+00,4.4703e+00,2.6603e+01,-1.7990e+04
-4.9694e-01,-1.9532e+00,2.5358e+00,4.3696e+00,2.6602e+01,-1.8082e+04
-4.9584e-01,-1.9826e+00,2.5824e+00,4.5030e+00,2.6752e+01,-1.7941e+04
-4.7742e-01,-1.9713e+00,2.5597e+00,4.5427e+00,2.6681e+01,-1.7760e+04
-4.8458e-01,-1.9065e+00,2.5716e+00,4.4660e+00,2.6688e+01,-1.7854e+04
-4.8940e-01,-1.9439e+00,2.5263e+00,4.3492e+00,2.6566e+01,-1.7708e+04
-4.8613e-01,-1.9512e+00,2.5266e+00,4.3005e+00,2.6558e+01,-1.8042e+04
-4.7474e-01,-1.9523e+00,2.5803e+00,4.5174e+00,2.6720e+01,-1.7813e+04
-4.9099e-01,-1.9418e+00,2.5224e+00,4.4882e+00,2.6563e+01,-1.7955e+04
-4.7371e-01,-1.9712e+00,2.5584e+00,4.5214e+00,2.6662e+01,-1.7929e+04
-4.9906e-01,-1.9194e+00,2.5308e+00,4.2884e+00,2.6575e+01,-1.7898e+04
-4.7232e-01,-1.8931e+00,2.5585e+00,4.6784e+00,2.6676e+01,-1.8062e+04
-4.8867e-01,-1.8999e+00,2.5320e+00,4.4489e+00,2.6591e+01,-1.8058e+04
-4.9042e-01,-1.9700e+00,2.5222e+00,4.3447e+00,2.6559e+01,-1.8075e+04
-4.8632e-01,-1.9804e+00,2.5294e+00,4.2996e+00,2.6560e+01,-1.7756e+04
-4.9471e-01,-1.9358e+00,2.6073e+00,4.4954e+00,2.6809e+01,-1.8030e+04
-4.7231e-01,-1.9566e+00,2.5724e+00,4.4757e+00,2.6688e+01,-1.8092e+04
-4.9920e-01,-1.8319e+00,2.5323e+00,4.4011e+00,2.6584e+01,-1.7759e+04
-4.7712e-01,-1.9699e+00,2.5533e+00,4.4740e+00,2.6649e+01,-1.7785e+04
-4.8000e-01,-1.9695e+00,2.5341e+00,4.4754e+00,2.6596e+01,-1.7923e+04
-4.8373e-01,-1.8659e+00,2.5662e+00,4.5430e+00,2.6671e+01,-1.7956e+04
-4.9213e-01,-1.9756e+00,2.5793e+00,4.5452e+00,2.6748e+01,-1.7966e+04
-4.8185e-01,-1.8723e+00,2.5226e+00,4.4704e+00,2.6558e+01,-1.7637e+04
-4.8726e-01,-1.8793e+00,2.5902e+00,4.5241e+00,2.6751e+01,-1.8005e+04
-4.9524e-01,-1.9912e+00,2.6038e+00,4.4282e+00,2.6795e+01,-1.7952e+04
-4.7357e-01,-1.9957e+00,2.5606e+00,4.5290e+00,2.6685e+01,-1.8019e+04
-4.7660e-01,-1.9422e+00,2.5705e+00,4.5826e+00,2.6711e+01,-1.8047e+04
-4.8617e-01,-1.9442e+00,2.5845e+00,4.4032e+00,2.6732e+01,-1.7908e+04
-4.8175e-01,-1.9325e+00,2.5746e+00,4.4140e+00,2.6701e+01,-1.7862e+04
-4.9336e-01,-1.8794e+00,2.5925e+00,4.5992e+00,2.6776e+01,-1.8040e+04
-4.9246e-01,-1.9352e+00,2.5995e+00,4.5829e+00,2.6804e+01,-1.8081e+04
-4.7728e-01,-1.9556e+00,2.5605e+00,4.5318e+00,2.6676e+01,-1.7917e+04
-4.8176e-01,-1.9776e+00,2.5636e+00,4.4809e+00,2.6693e+01,-1.8055e+04
-4.8277e-01,-1.8789e+00,2.5731e+00,4.6654e+00,2.6727e+01,-1.7928e+04
-4.7219e-01,-1.9211e+00,2.5566e+00,4.5221e+00,2.6650e+01,-1.7872e+04
-4.8197e-01,-1.8090e+00,2.5303e+00,4.5902e+00,2.6577e+01,-1.7948e+04
-4.9603e-01,-1.8500e+00,2.6058e+00,4.5769e+00,2.6798e+01,-1.7742e+04
-4.7804e-01,-1.9605e+00,2.5490e+00,4.5467e+00,2.6643e+01,-1.8074e+04
-4.9605e-01,-1.9905e+00,2.6050e+00,4.6047e+00,2.6813e+01,-1.7960e+04
-4.9788e-01,-1.8639e+00,2.5926e+00,4.5538e+00,2.6773e+01,-1.8038e+04
-4.8855e-01,-1.9068e+00,2.5306e+00,4.4171e+00,2.6581e+01,-1.8059e+04
-4.7821e-01,-1.8132e+00,2.5521e+00,4.5331e+00,2.6632e+01,-1.8021e+04
-4.8550e-01,-1.9745e+00,2.5565e+00,4.3006e+00,2.6646e+01,-1.8081e+04
-4.9866e-01,-1.8923e+00,2.5344e+00,4.3919e+00,2.6583e+01,-1.8063e+04
-4.9916e-01,-1.8210e+00,2.5302e+00,4.3240e+00,2.6550e+01,-1.7877e+04
-4.8128e-01,-1.9452e+00,2.5634e+00,4.4350e+00,2.6666e+01,-1.7700e+04
-4.9765e-01,-1.8575e+00,2.5871e+00,4.5634e+00,2.6755e+01,-1.7946e+04
-4.8249e-01,-1.9865e+00,2.5335e+00,4.3701e+00,2.6576e+01,-1.8025e+04
-4.9460e-01,-1.9276e+00,2.6073e+00,4.5062e+00,2.6812e+01,-1.7782e+04
-4.8109e-01,-1.9628e+00,2.5521e+00,4.5317e+00,2.6656e+01,-1.7958e+04
-4.9957e-01,-1.9880e+00,2.5017e+00,4.3218e+00,2.6491e+01,-1.7831e+04
-4.9303e-01,-1.9378e+00,2.4882e+00,4.2581e+00,2.6432e+01,-1.7898e+04
-4.9596e-01,-1.8919e+00,2.5354e+00,4.5612e+00,2.6599e+01,-1.8092e+04
-4.7473e-01,-1.9711e+00,2.5622e+00,4.6602e+00,2.6688e+01,-1.7811e+04
-4.9676e-01,-1.8429e+00,2.5951e+00,4.6656e+00,2.6785e+01,-1.7886e+04
-4.7781e-01,-1.9048e+00,2.5633e+00,4.5389e+00,2.6662e+01,-1.7979e+04
-4.9842e-01,-1.8191e+00,2.5787e+00,4.5104e+00,2.6728e+01,-1.7926e+04
-4.8896e-01,-1.9550e+00,2.6032e+00,4.4581e+00,2.6785e+01,-1.8080e+04
-4.9944e-01,-1.9789e+00,2.5766e+00,4.4411e+00,2.6724e+01,-1.8083e+04
-4.9606e-01,-1.9697e+00,2.5936e+00,4.5655e+00,2.6785e+01,-1.7881e+04
-4.9725e-01,-1.9996e+00,2.6197e+00,4.4335e+00,2.6845e+01,-1.7989e+04
-4.8598e-01,-1.9687e+00,2.5837e+00,4.5057e+00,2.6741e+01,-1.7977e+04
-4.7828e-01,-1.9159e+00,2.5373e+00,4.3404e+00,2.6564e+01,-1.8091e+04
-4.8630e-01,-1.9801e+00,2.5367e+00,4.4424e+00,2.6594e+01,-1.7724e+04
-4.8048e-01,-1.9203e+00,2.5561e+00,4.5033e+00,2.6654e+01,-1.8003e+04
-4.5705e-01,-1.9402e+00,2.5759e+00,4.6675e+00,2.6720e+01,-1.8059e+04
-4.7460e-01,-1.8484e+00,2.5592e+00,4.6325e+00,2.6662e+01,-1.8001e+04
-4.7646e-01,-1.9010e+00,2.5686e+00,4.6624e+00,2.6705e+01,-1.7850e+04
-4.8570e-01,-1.9734e+00,2.5735e+00,4.5126e+00,2.6725e+01,-1.8083e+04
-4.8915e-01,-1.9498e+00,2.5816e+00,4.4203e+00,2.6731e+01,-1.7933e+04
-4.8888e-01,-1.9669e+00,2.6016e+00,4.5671e+00,2.6794e+01,-1.7730e+04
-4.8054e-01,-1.9743e+00,2.5619e+00,4.4942e+00,2.6681e+01,-1.7953e+04
-4.9887e-01,-1.8614e+00,2.5817e+00,4.5677e+00,2.6739e+01,-1.7896e+04
-4.7662e-01,-1.9042e+00,2.5709e+00,4.5952e+00,2.6696e+01,-1.8006e+04
-4.9083e-01,-1.9822e+00,2.5804e+00,4.4112e+00,2.6726e+01,-1.7873e+04
-4.8076e-01,-1.9919e+00,2.5565e+00,4.4791e+00,2.6649e+01,-1.8084e+04
-4.9801e-01,-1.9667e+00,2.5324e+00,4.3777e+00,2.6580e+01,-1.7716e+04
-4.9971e-01,-1.9879e+00,2.5250e+00,4.2542e+00,2.6555e+01,-1.7726e+04
-4.9817e-01,-1.9600e+00,2.5867e+00,4.5604e+00,2.6762e+01,-1.8012e+04
-4.9761e-01,-1.9887e+00,2.5847e+00,4.5363e+00,2.6769e+01,-1.7903e+04
-4.9791e-01,-1.8759e+00,2.5882e+00,4.5359e+00,2.6760e+01,-1.8051e+04
-4.8825e-01,-1.9617e+00,2.5581e+00,4.3646e+00,2.6651e+01,-1.8011e+04
-4.9689e-01,-1.7901e+00,2.6044e+00,4.5580e+00,2.6793e+01,-1.8034e+04
-4.9572e-01,-1.9503e+00,2.5883e+00,4.4288e+00,2.6759e+01,-1.8084e+04
-4.7007e-01,-1.9560e+00,2.5569e+00,4.5046e+00,2.6655e+01,-1.8077e+04
-4.8884e-01,-1.9032e+00,2.5103e+00,4.4433e+00,2.6525e+01,-1.8083e+04
-4.9113e-01,-1.9899e+00,2.5806e+00,4.4492e+00,2.6725e+01,-1.8026e+04
-4.7883e-01,-1.9612e+00,2.5594e+00,4.5392e+00,2.6680e+01,-1.8000e+04
-4.7179e-01,-1.9337e+00,2.5387e+00,4.5358e+00,2.6601e+01,-1.8066e+04
-4.8759e-01,-1.8752e+00,2.6214e+00,4.6723e+00,2.6855e+01,-1.8041e+04
-4.9952e-01,-1.7727e+00,2.5361e+00,4.5315e+00,2.6589e+01,-1.7867e+04
-4.9189e-01,-1.9101e+00,2.5778e+00,4.5334e+00,2.6724e+01,-1.7952e+04
-4.8799e-01,-1.9814e+00,2.5824e+00,4.4744e+00,2.6735e+01,-1.7311e+04
-4.9983e-01,-1.9997e+00,2.5264e+00,4.2918e+00,2.6573e+01,-1.8004e+04
-4.8194e-01,-1.8946e+00,2.5730e+00,4.5531e+00,2.6706e+01,-1.8000e+04
-4.8128e-01,-1.8745e+00,2.5273e+00,4.4485e+00,2.6571e+01,-1.8059e+04
-4.8411e-01,-1.9775e+00,2.6233e+00,4.5757e+00,2.6860e+01,-1.8025e+04
-4.8152e-01,-1.9740e+00,2.5395e+00,4.4120e+00,2.6592e+01,-1.7908e+04
-4.9015e-01,-1.8084e+00,2.5712e+00,4.5817e+00,2.6698e+01,-1.8090e+04
-4.8866e-01,-1.9490e+00,2.5250e+00,4.3617e+00,2.6564e+01,-1.7960e+04
-4.8100e-01,-1.9322e+00,2.5345e+00,4.4216e+00,2.6578e+01,-1.8026e+04
-4.9764e-01,-1.9658e+00,2.5862e+00,4.4398e+00,2.6754e+01,-1.7955e+04
-4.9565e-01,-1.8846e+00,2.6065e+00,4.5630e+00,2.6811e+01,-1.7891e+04
-4.7973e-01,-1.9990e+00,2.5693e+00,4.3557e+00,2.6687e+01,-1.8024e+04
-4.9146e-01,-1.9380e+00,2.5779e+00,4.4066e+00,2.6722e+01,-1.7934e+04
-4.7741e-01,-1.9884e+00,2.5598e+00,4.4113e+00,2.6656e+01,-1.8019e+04
-4.9972e-01,-1.9573e+00,2.5266e+00,4.2601e+00,2.6557e+01,-1.7808e+04
-4.7908e-01,-1.9132e+00,2.5798e+00,4.4339e+00,2.6714e+01,-1.8091e+04
-4.9306e-01,-1.9644e+00,2.5791e+00,4.4507e+00,2.6714e+01,-1.7739e+04
-4.7712e-01,-1.8969e+00,2.5404e+00,4.5288e+00,2.6603e+01,-1.8076e+04
-4.9602e-01,-1.9446e+00,2.5921e+00,4.5909e+00,2.6774e+01,-1.7868e+04
-4.8282e-01,-1.9953e+00,2.5602e+00,4.4700e+00,2.6672e+01,-1.7956e+04
-4.8094e-01,-1.9612e+00,2.5655e+00,4.4335e+00,2.6673e+01,-1.7859e+04
-4.9948e-01,-1.9594e+00,2.5350e+00,4.4502e+00,2.6609e+01,-1.8004e+04
-4.8883e-01,-1.9430e+00,2.5290e+00,4.4249e+00,2.6589e+01,-1.8005e+04
-4.9731e-01,-1.9785e+00,2.5351e+00,4.3783e+00,2.6599e+01,-1.7999e+04
-4.9877e-01,-1.9593e+00,2.5362e+00,4.3654e+00,2.6593e+01,-1.8079e+04
-4.9805e-01,-1.8015e+00,2.5903e+00,4.5365e+00,2.6752e+01,-1.8041e+04
-4.8652e-01,-1.9868e+00,2.5275e+00,4.2758e+00,2.6574e+01,-1.8087e+04
-4.8194e-01,-1.9633e+00,2.5719e+00,4.6043e+00,2.6719e+01,-1.8024e+04
-4.7433e-01,-1.9785e+00,2.5582e+00,4.4178e+00,2.6657e+01,-1.7953e+04
-4.8999e-01,-1.8993e+00,2.6021e+00,4.5949e+00,2.6811e+01,-1.7950e+04
-4.8114e-01,-1.8982e+00,2.5682e+00,4.5077e+00,2.6682e+01,-1.8055e+04
-4.8259e-01,-1.9521e+00,2.5670e+00,4.4433e+00,2.6683e+01,-1.7916e+04
-4.9416e-01,-1.9661e+00,2.5302e+00,4.2297e+00,2.6561e+01,-1.8082e+04
-4.9525e-01,-1.9108e+00,2.5891e+00,4.3973e+00,2.6742e+01,-1.8011e+04
-4.8938e-01,-1.8894e+00,2.5756e+00,4.5528e+00,2.6719e+01,-1.7915e+04
-4.9016e-01,-1.9766e+00,2.5421e+00,4.3236e+00,2.6609e+01,-1.8042e+04
-4.9892e-01,-1.9629e+00,2.5266e+00,4.2784e+00,2.6560e+01,-1.8057e+04
-4.7660e-01,-1.9920e+00,2.5652e+00,4.4938e+00,2.6668e+01,-1.8084e+04
-4.9536e-01,-1.9373e+00,2.6021e+00,4.5328e+00,2.6797e+01,-1.7943e+04
-4.8153e-01,-1.8257e+00,2.5276e+00,4.6021e+00,2.6586e+01,-1.8061e+04
-4.9942e-01,-1.9182e+00,2.5304e+00,4.3251e+00,2.6588e+01,-1.7831e+04
-4.9391e-01,-1.9216e+00,2.5317e+00,4.4234e+00,2.6590e+01,-1.8041e+04
-4.7875e-01,-1.9844e+00,2.5778e+00,4.4361e+00,2.6726e+01,-1.7994e+04
-4.9670e-01,-1.9653e+00,2.5659e+00,4.3572e+00,2.6673e+01,-1.8071e+04
-4.8947e-01,-1.8663e+00,2.5245e+00,4.3864e+00,2.6566e+01,-1.7716e+04
-4.9858e-01,-1.9391e+00,2.5302e+00,4.4069e+00,2.6592e+01,-1.7967e+04
-4.9563e-01,-1.9986e+00,2.5886e+00,4.4204e+00,2.6758e+01,-1.7993e+04
-4.9462e-01,-1.8717e+00,2.5303e+00,4.4108e+00,2.6577e+01,-1.8032e+04
-4.8339e-01,-1.8887e+00,2.5822e+00,4.4153e+00,2.6719e+01,-1.7826e+04
-4.7672e-01,-1.9745e+00,2.5602e+00,4.5298e+00,2.6663e+01,-1.7660e+04
-4.9765e-01,-1.9663e+00,2.6044e+00,4.5283e+00,2.6817e+01,-1.7919e+04
-4.8083e-01,-1.8589e+00,2.5686e+00,4.4951e+00,2.6684e+01,-1.8052e+04
-4.8231e-01,-1.9522e+00,2.5699e+00,4.3991e+00,2.6683e+01,-1.7751e+04
-4.9855e-01,-1.8302e+00,2.5363e+00,4.5177e+00,2.6597e+01,-1.8086e+04
-4.9658e-01,-1.9636e+00,2.5814e+00,4.4609e+00,2.6725e+01,-1.7559e+04
-4.8910e-01,-1.9702e+00,2.5277e+00,4.4054e+00,2.6589e+01,-1.7981e+04
-4.8343e-01,-1.9528e+00,2.5863e+00,4.4940e+00,2.6736e+01,-1.8083e+04
-4.9826e-01,-1.8985e+00,2.5954e+00,4.5553e+00,2.6785e+01,-1.8014e+04
-4.7666e-01,-1.9373e+00,2.5537e+00,4.5116e+00,2.6645e+01,-1.8000e+04
-4.9842e-01,-1.9814e+00,2.5330e+00,4.3567e+00,2.6594e+01,-1.8074e+04
-4.8015e-01,-1.8523e+00,2.5747e+00,4.4596e+00,2.6695e+01,-1.8087e+04
-4.9457e-01,-1.9530e+00,2.6056e+00,4.4032e+00,2.6802e+01,-1.8029e+04
-4.7631e-01,-1.9939e+00,2.5413e+00,4.6250e+00,2.6636e+01,-1.8086e+04
-4.9646e-01,-1.8871e+00,2.5935e+00,4.5878e+00,2.6789e+01,-1.7689e+04
-4.9335e-01,-1.9630e+00,2.5784e+00,4.5689e+00,2.6742e+01,-1.7933e+04
-4.9447e-01,-1.9421e+00,2.5921e+00,4.5664e+00,2.6777e+01,-1.7998e+04
-4.8221e-01,-1.9272e+00,2.5708e+00,4.4642e+00,2.6686e+01,-1.7960e+04
-4.9038e-01,-1.9397e+00,2.5463e+00,4.3139e+00,2.6603e+01,-1.8095e+04
-4.8006e-01,-1.9062e+00,2.5601e+00,4.5063e+00,2.6656e+01,-1.8037e+04
-4.7765e-01,-1.9825e+00,2.5376e+00,4.4226e+00,2.6606e+01,-1.8072e+04
-4.9091e-01,-1.9454e+00,2.5949e+00,4.6010e+00,2.6773e+01,-1.8001e+04
-4.8926e-01,-1.8999e+00,2.5261e+00,4.3785e+00,2.6554e+01,-1.8087e+04
-4.8910e-01,-1.9820e+00,2.5587e+00,4.4219e+00,2.6669e+01,-1.7884e+04
-4.9496e-01,-1.9814e+00,2.5584e+00,4.3563e+00,2.6656e+01,-1.8045e+04
-4.7534e-01,-1.9792e+00,2.5657e+00,4.4931e+00,2.6673e+01,-1.8042e+04
-4.8767e-01,-1.8544e+00,2.5257e+00,4.4166e+00,2.6560e+01,-1.8042e+04
-4.9214e-01,-1.9908e+00,2.6267e+00,4.6064e+00,2.6882e+01,-1.7970e+04
-4.7715e-01,-1.9324e+00,2.5547e+00,4.5083e+00,2.6642e+01,-1.8008e+04
-4.7818e-01,-1.9656e+00,2.5645e+00,4.5046e+00,2.6682e+01,-1.7723e+04
-4.5622e-01,-1.9470e+00,2.5788e+00,4.6607e+00,2.6721e+01,-1.7900e+04
-4.9486e-01,-1.9917e+00,2.5557e+00,4.3864e+00,2.6652e+01,-1.8057e+04
-4.9283e-01,-1.9446e+00,2.5940e+00,4.5861e+00,2.6783e+01,-1.7945e+04
-4.7023e-01,-1.9961e+00,2.5740e+00,4.6531e+00,2.6720e+01,-1.8093e+04
-4.9835e-01,-1.9814e+00,2.5326e+00,4.3211e+00,2.6587e+01,-1.7971e+04
-4.8363e-01,-1.9662e+00,2.5682e+00,4.5181e+00,2.6707e+01,-1.7894e+04
-4.7864e-01,-1.9255e+00,2.5604e+00,4.4840e+00,2.6668e+01,-1.8086e+04
-4.9516e-01,-1.9264e+00,2.6041e+00,4.5831e+00,2.6803e+01,-1.7951e+04
-4.8773e-01,-1.9220e+00,2.5319e+00,4.3866e+00,2.6567e+01,-1.8002e+04
-4.7913e-01,-1.9561e+00,2.5601e+00,4.4477e+00,2.6668e+01,-1.8040e+04
-4.7728e-01,-1.9591e+00,2.5558e+00,4.4576e+00,2.6647e+01,-1.7643e+04
-4.9762e-01,-1.9360e+00,2.5906e+00,4.5595e+00,2.6763e+01,-1.7903e+04
