niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
3.1000e+01,1.0000e+00,5.8271e+00,-1.6350e+05,-1.6351e+05,-6.1938e-02,-1.6351e+05,1.1799e-01,6.9680e+00,6.8275e+04,6.2905e+02,1.6296e-01,-2.5864e-01,4.0314e+00,1.1685e+00
3.2000e+01,1.0000e+00,6.0038e+00,-1.6349e+05,-1.6349e+05,-6.3936e-02,-1.6349e+05,1.1802e-01,6.9717e+00,6.8266e+04,6.3021e+02,-3.7241e-01,-2.8162e-01,4.7396e+00,1.1215e+00
3.3000e+01,1.0000e+00,6.1798e+00,-1.6349e+05,-1.6349e+05,-6.5934e-02,-1.6349e+05,1.0835e-01,5.8754e+00,6.8250e+04,6.3140e+02,-1.4525e-01,-7.6581e-01,4.6676e+00,8.7828e-01
3.4000e+01,1.0000e+00,6.3551e+00,-1.6348e+05,-1.6348e+05,-6.7932e-02,-1.6348e+05,1.1796e-01,6.9642e+00,6.8249e+04,6.3257e+02,7.6013e-02,-1.8267e-01,4.8535e+00,1.7356e+00
3.5000e+01,1.0000e+00,6.5299e+00,-1.6347e+05,-1.6348e+05,-6.9930e-02,-1.6348e+05,1.1791e-01,6.9581e+00,6.8242e+04,6.3375e+02,-2.6385e-02,-2.0547e-01,4.5714e+00,1.2453e+00
3.6000e+01,2.0000e+00,6.6914e+00,-1.6347e+05,-1.6348e+05,-7.1928e-02,-1.6348e+05,1.0847e-01,5.8893e+00,6.8236e+04,6.3609e+02,-4.3735e-01,-4.0141e-01,4.6921e+00,1.5477e+00
3.7000e+01,2.0000e+00,6.8519e+00,-1.6345e+05,-1.6346e+05,-7.3926e-02,-1.6346e+05,1.1811e-01,6.9817e+00,6.8234e+04,6.3846e+02,-6.4635e-02,-6.9213e-02,3.6780e+00,1.0487e+00
3.8000e+01,1.0000e+00,7.0240e+00,-1.6345e+05,-1.6346e+05,-7.5924e-02,-1.6346e+05,1.1493e-01,6.6111e+00,6.8218e+04,6.3963e+02,-4.4994e-02,-1.7784e-01,4.2559e+00,1.0316e+00
3.9000e+01,1.0000e+00,7.1956e+00,-1.6344e+05,-1.6345e+05,-7.7922e-02,-1.6345e+05,1.1814e-01,6.9854e+00,6.8215e+04,6.4083e+02,-9.3510e-02,-5.5630e-02,3.6465e+00,8.6979e-01
4.0000e+01,1.0000e+00,7.3665e+00,-1.6343e+05,-1.6344e+05,-7.9920e-02,-1.6344e+05,1.1630e-01,6.7700e+00,6.8204e+04,6.4204e+02,4.3312e-02,-2.4923e-01,4.3962e+00,9.9553e-01
4.1000e+01,1.0000e+00,7.5368e+00,-1.6343e+05,-1.6344e+05,-8.1918e-02,-1.6344e+05,1.1404e-01,6.5093e+00,6.8200e+04,6.4322e+02,1.6692e-01,-9.4773e-01,4.5664e+00,1.2469e+00
4.2000e+01,1.0000e+00,7.7064e+00,-1.6343e+05,-1.6343e+05,-8.3916e-02,-1.6343e+05,1.1747e-01,6.9070e+00,6.8197e+04,6.4441e+02,-8.3160e-02,-8.0241e-01,4.5812e+00,7.9220e-01
4.3000e+01,1.0000e+00,7.8755e+00,-1.6343e+05,-1.6343e+05,-8.5914e-02,-1.6343e+05,1.0847e-01,5.8888e+00,6.8192e+04,6.4559e+02,2.3699e-01,-8.2368e-01,4.6000e+00,1.3266e+00
4.4000e+01,1.0000e+00,8.0439e+00,-1.6342e+05,-1.6343e+05,-8.7912e-02,-1.6343e+05,1.1815e-01,6.9865e+00,6.8191e+04,6.4679e+02,1.2445e-01,-2.8804e-01,3.7100e+00,2.9463e-01
4.5000e+01,1.0000e+00,8.2117e+00,-1.6341e+05,-1.6341e+05,-8.9910e-02,-1.6341e+05,1.1824e-01,6.9974e+00,6.8184e+04,6.4799e+02,5.3817e-02,-2.9000e-02,3.4921e+00,4.3639e-01
4.6000e+01,1.0000e+00,8.3789e+00,-1.6339e+05,-1.6340e+05,-9.1908e-02,-1.6340e+05,1.1826e-01,6.9997e+00,6.8172e+04,6.4918e+02,2.1921e-01,-6.1412e-01,4.4650e+00,1.1153e+00
4.7000e+01,1.0000e+00,8.5455e+00,-1.6338e+05,-1.6339e+05,-9.3906e-02,-1.6339e+05,1.1757e-01,6.9184e+00,6.8155e+04,6.5038e+02,1.7002e-01,-1.7755e-01,3.5233e+00,1.7344e+00
4.8000e+01,1.0000e+00,8.7114e+00,-1.6337e+05,-1.6337e+05,-9.5904e-02,-1.6337e+05,1.1829e-01,7.0037e+00,6.8150e+04,6.5155e+02,-2.3432e-01,-8.8247e-02,3.8670e+00,1.5085e+00
4.9000e+01,1.0000e+00,8.8768e+00,-1.6335e+05,-1.6336e+05,-9.7902e-02,-1.6336e+05,1.1831e-01,7.0056e+00,6.8131e+04,6.5274e+02,-1.5664e-01,-7.9597e-02,4.7581e+00,2.0957e+00
5.0000e+01,1.0000e+00,9.0416e+00,-1.6335e+05,-1.6336e+05,-9.9900e-02,-1.6336e+05,1.0975e-01,6.0283e+00,6.8118e+04,6.5395e+02,-3.6552e-01,-2.5547e-01,4.5340e+00,1.3367e+00
5.1000e+01,1.0000e+00,9.2058e+00,-1.6335e+05,-1.6336e+05,-1.0190e-01,-1.6336e+05,1.0490e-01,5.5080e+00,6.8116e+04,6.5525e+02,1.7618e-01,-6.7149e-01,4.7481e+00,1.9686e+00
5.2000e+01,1.0000e+00,9.3694e+00,-1.6334e+05,-1.6335e+05,-1.0390e-01,-1.6335e+05,1.1836e-01,7.0114e+00,6.8115e+04,6.5642e+02,2.4265e-01,-6.0601e-01,4.4280e+00,1.4896e+00
5.3000e+01,1.0000e+00,9.5324e+00,-1.6334e+05,-1.6334e+05,-1.0589e-01,-1.6334e+05,1.1020e-01,6.0780e+00,6.8104e+04,6.5760e+02,-2.6836e-01,-6.3232e-01,4.5266e+00,1.5255e+00
5.4000e+01,1.0000e+00,9.6948e+00,-1.6333e+05,-1.6334e+05,-1.0789e-01,-1.6334e+05,1.1826e-01,6.9995e+00,6.8103e+04,6.5877e+02,2.0398e-01,-2.5496e-01,4.8215e+00,1.9741e+00
5.5000e+01,1.0000e+00,9.8566e+00,-1.6332e+05,-1.6332e+05,-1.0989e-01,-1.6332e+05,1.1841e-01,7.0176e+00,6.8096e+04,6.5994e+02,2.2334e-01,-9.8297e-01,4.3531e+00,1.2095e+00
5.6000e+01,2.0000e+00,1.0000e+01,-1.6331e+05,-1.6332e+05,-1.1189e-01,-1.6332e+05,1.1771e-01,6.9351e+00,6.8081e+04,6.6230e+02,1.3944e-01,-4.5611e-01,4.1813e+00,1.1990e+00
5.7000e+01,1.0000e+00,1.0160e+01,-1.6331e+05,-1.6332e+05,-1.1389e-01,-1.6332e+05,1.0866e-01,5.9096e+00,6.8076e+04,6.6347e+02,1.3577e-01,-4.7030e-01,3.8192e+00,2.4463e-01
5.8000e+01,1.0000e+00,1.0320e+01,-1.6330e+05,-1.6331e+05,-1.1588e-01,-1.6331e+05,1.1798e-01,6.9667e+00,6.8074e+04,6.6464e+02,1.9899e-01,-5.0207e-01,3.7200e+00,1.3709e+00
5.9000e+01,1.0000e+00,1.0480e+01,-1.6330e+05,-1.6331e+05,-1.1788e-01,-1.6331e+05,1.1662e-01,6.8071e+00,6.8069e+04,6.6581e+02,-4.9067e-01,-7.1817e-02,3.9204e+00,6.5004e-01
6.0000e+01,1.0000e+00,1.0638e+01,-1.6329e+05,-1.6330e+05,-1.1988e-01,-1.6330e+05,1.1848e-01,7.0261e+00,6.8065e+04,6.6701e+02,-4.3642e-01,-6.6700e-01,4.4569e+00,1.2252e+00
6.1000e+01,1.0000e+00,1.0796e+01,-1.6328e+05,-1.6329e+05,-1.2188e-01,-1.6329e+05,1.1837e-01,7.0126e+00,6.8056e+04,6.6821e+02,1.3399e-01,-4.6545e-01,4.6651e+00,1.5697e+00
6.2000e+01,2.0000e+00,1.0935e+01,-1.6328e+05,-1.6329e+05,-1.2388e-01,-1.6329e+05,1.1064e-01,6.1271e+00,6.8049e+04,6.7054e+02,1.3657e-01,-1.6770e-01,3.6913e+00,1.9958e+00
6.3000e+01,1.0000e+00,1.1092e+01,-1.6328e+05,-1.6329e+05,-1.2587e-01,-1.6329e+05,1.0574e-01,5.5960e+00,6.8047e+04,6.7171e+02,1.2435e-01,-5.3017e-01,4.1607e+00,9.6033e-01
6.4000e+01,1.0000e+00,1.1248e+01,-1.6328e+05,-1.6329e+05,-1.2787e-01,-1.6329e+05,1.0223e-01,5.2311e+00,6.8046e+04,6.7288e+02,1.3218e-01,-9.9404e-01,4.2918e+00,1.0074e+00
6.5000e+01,1.0000e+00,1.1404e+01,-1.6327e+05,-1.6327e+05,-1.2987e-01,-1.6327e+05,1.1858e-01,7.0376e+00,6.8046e+04,6.7405e+02,-2.5081e-01,-4.3267e-01,4.3993e+00,8.2629e-01
6.6000e+01,1.0000e+00,1.1559e+01,-1.6324e+05,-1.6325e+05,-1.3187e-01,-1.6325e+05,1.1860e-01,7.0396e+00,6.8032e+04,6.7522e+02,6.7487e-03,-4.5498e-01,4.1285e+00,2.1047e-01
6.7000e+01,1.0000e+00,1.1713e+01,-1.6324e+05,-1.6324e+05,-1.3387e-01,-1.6324e+05,1.1853e-01,7.0317e+00,6.8008e+04,6.7638e+02,-1.0605e-01,-7.1386e-01,4.3173e+00,8.1337e-01
6.8000e+01,1.0000e+00,1.1867e+01,-1.6321e+05,-1.6322e+05,-1.3586e-01,-1.6322e+05,1.1863e-01,7.0436e+00,6.8000e+04,6.7753e+02,-1.9419e-02,-6.1226e-01,4.6331e+00,1.9116e+00
6.9000e+01,1.0000e+00,1.2021e+01,-1.6320e+05,-1.6320e+05,-1.3786e-01,-1.6320e+05,1.1865e-01,7.0456e+00,6.7978e+04,6.7871e+02,-1.6602e-01,-2.6391e-02,4.5956e+00,2.3446e+00
7.0000e+01,1.0000e+00,1.2174e+01,-1.6320e+05,-1.6320e+05,-1.3986e-01,-1.6320e+05,1.0932e-01,5.9816e+00,6.7961e+04,6.7991e+02,-3.9700e-01,-8.5801e-01,4.3275e+00,9.5193e-01
7.1000e+01,1.0000e+00,1.2326e+01,-1.6319e+05,-1.6320e+05,-1.4186e-01,-1.6320e+05,1.1528e-01,6.6514e+00,6.7959e+04,6.8106e+02,-3.4642e-01,-7.7120e-01,4.3067e+00,2.5501e-01
7.2000e+01,1.0000e+00,1.2478e+01,-1.6319e+05,-1.6320e+05,-1.4386e-01,-1.6320e+05,1.1556e-01,6.6840e+00,6.7956e+04,6.8224e+02,9.6810e-02,-7.4836e-01,4.0610e+00,5.4480e-01
7.3000e+01,5.0000e+00,1.2543e+01,-1.6318e+05,-1.6319e+05,-1.4585e-01,-1.6319e+05,1.1868e-01,7.0496e+00,6.7953e+04,6.8803e+02,1.6701e-01,-8.1858e-02,3.3048e+00,1.0400e+00
7.4000e+01,1.0000e+00,1.2693e+01,-1.6318e+05,-1.6318e+05,-1.4785e-01,-1.6318e+05,1.1780e-01,6.9457e+00,6.7945e+04,6.8920e+02,-4.5067e-01,-2.1219e-01,4.0248e+00,1.4970e+00
7.5000e+01,1.0000e+00,1.2842e+01,-1.6317e+05,-1.6318e+05,-1.4985e-01,-1.6318e+05,1.1823e-01,6.9966e+00,6.7940e+04,6.9037e+02,-1.4333e-01,-6.5558e-01,4.2818e+00,1.0970e+00
7.6000e+01,1.0000e+00,1.2991e+01,-1.6316e+05,-1.6317e+05,-1.5185e-01,-1.6317e+05,1.1875e-01,7.0576e+00,6.7935e+04,6.9154e+02,-1.6779e-01,-4.2051e-01,4.2351e+00,1.4992e+00
7.7000e+01,2.0000e+00,1.3118e+01,-1.6315e+05,-1.6316e+05,-1.5385e-01,-1.6316e+05,1.1877e-01,7.0600e+00,6.7926e+04,6.9388e+02,6.3546e-02,-7.3692e-01,4.0151e+00,1.0811e+00
7.8000e+01,1.0000e+00,1.3265e+01,-1.6314e+05,-1.6314e+05,-1.5584e-01,-1.6314e+05,1.1880e-01,7.0636e+00,6.7916e+04,6.9507e+02,-3.4759e-01,-3.3297e-01,4.1496e+00,5.1060e-01
7.9000e+01,1.0000e+00,1.3413e+01,-1.6314e+05,-1.6314e+05,-1.5784e-01,-1.6314e+05,1.1012e-01,6.0697e+00,6.7902e+04,6.9627e+02,-4.3686e-01,-1.7404e-01,4.4295e+00,2.0320e+00
8.0000e+01,1.0000e+00,1.3559e+01,-1.6312e+05,-1.6313e+05,-1.5984e-01,-1.6313e+05,1.1883e-01,7.0676e+00,6.7900e+04,6.9749e+02,-4.3117e-02,-3.7998e-01,3.8830e+00,1.6703e+00
8.1000e+01,1.0000e+00,1.3706e+01,-1.6312e+05,-1.6312e+05,-1.6184e-01,-1.6312e+05,1.1600e-01,6.7346e+00,6.7885e+04,6.9874e+02,7.3525e-02,-9.4539e-01,3.9802e+00,1.5275e+00
8.2000e+01,1.0000e+00,1.3851e+01,-1.6312e+05,-1.6312e+05,-1.6384e-01,-1.6312e+05,1.0820e-01,5.8589e+00,6.7881e+04,6.9994e+02,1.5167e-01,-6.2418e-01,3.5622e+00,9.0067e-01
8.3000e+01,2.0000e+00,1.3973e+01,-1.6311e+05,-1.6312e+05,-1.6583e-01,-1.6312e+05,1.1467e-01,6.5816e+00,6.7880e+04,7.0228e+02,3.9056e-03,-4.2866e-01,3.7142e+00,6.0776e-01
8.4000e+01,1.0000e+00,1.4118e+01,-1.6311e+05,-1.6311e+05,-1.6783e-01,-1.6311e+05,1.1840e-01,7.0160e+00,6.7878e+04,7.0358e+02,-4.1445e-01,-4.9190e-02,3.6514e+00,1.6296e+00
8.5000e+01,1.0000e+00,1.4262e+01,-1.6311e+05,-1.6311e+05,-1.6983e-01,-1.6311e+05,1.1385e-01,6.4872e+00,6.7872e+04,7.0478e+02,-1.2808e-01,-7.3871e-01,4.1114e+00,6.7604e-01
8.6000e+01,2.0000e+00,1.4381e+01,-1.6310e+05,-1.6310e+05,-1.7183e-01,-1.6310e+05,1.1891e-01,7.0770e+00,6.7870e+04,7.0714e+02,-1.0938e-01,-4.0899e-01,3.8891e+00,1.2298e+00
8.7000e+01,2.0000e+00,1.4500e+01,-1.6309e+05,-1.6310e+05,-1.7383e-01,-1.6310e+05,1.1865e-01,7.0464e+00,6.7861e+04,7.0948e+02,6.6765e-02,-6.7899e-02,3.7528e+00,2.4457e+00
8.8000e+01,3.0000e+00,1.4594e+01,-1.6309e+05,-1.6309e+05,-1.7582e-01,-1.6309e+05,1.1553e-01,6.6799e+00,6.7855e+04,7.1299e+02,-3.1636e-01,-3.3599e-01,3.9624e+00,3.7605e-01
8.9000e+01,1.0000e+00,1.4735e+01,-1.6308e+05,-1.6309e+05,-1.7782e-01,-1.6309e+05,1.1725e-01,6.8808e+00,6.7852e+04,7.1417e+02,-4.4913e-01,-8.9832e-01,4.2334e+00,1.6963e+00
9.0000e+01,1.0000e+00,1.4876e+01,-1.6308e+05,-1.6309e+05,-1.7982e-01,-1.6309e+05,1.1267e-01,6.3533e+00,6.7848e+04,7.1536e+02,-4.0436e-01,-8.8714e-01,4.4608e+00,1.9911e+00
9.1000e+01,1.0000e+00,1.5017e+01,-1.6308e+05,-1.6309e+05,-1.8182e-01,-1.6309e+05,1.0721e-01,5.7533e+00,6.7846e+04,7.1654e+02,-2.4638e-01,-5.1568e-01,4.0924e+00,3.8471e-01
9.2000e+01,1.0000e+00,1.5157e+01,-1.6307e+05,-1.6308e+05,-1.8382e-01,-1.6308e+05,1.1903e-01,7.0910e+00,6.7845e+04,7.1771e+02,4.0684e-04,-8.5069e-01,3.9418e+00,2.7611e-01
9.3000e+01,1.0000e+00,1.5296e+01,-1.6306e+05,-1.6307e+05,-1.8581e-01,-1.6307e+05,1.1899e-01,7.0859e+00,6.7835e+04,7.1888e+02,3.3256e-02,-5.0695e-01,3.6529e+00,1.0152e+00
9.4000e+01,2.0000e+00,1.5410e+01,-1.6305e+05,-1.6305e+05,-1.8781e-01,-1.6305e+05,1.1907e-01,7.0956e+00,6.7827e+04,7.2119e+02,-4.2255e-01,-5.1468e-01,4.3493e+00,8.1807e-01
9.5000e+01,1.0000e+00,1.5548e+01,-1.6305e+05,-1.6305e+05,-1.8981e-01,-1.6305e+05,1.1028e-01,6.0870e+00,6.7812e+04,7.2236e+02,-5.7408e-02,-3.6725e-01,3.6653e+00,1.3733e+00
9.6000e+01,1.0000e+00,1.5686e+01,-1.6304e+05,-1.6305e+05,-1.9181e-01,-1.6305e+05,1.1684e-01,6.8330e+00,6.7810e+04,7.2351e+02,-1.3838e-01,-2.3192e-01,3.6058e+00,2.1988e-01
9.7000e+01,2.0000e+00,1.5798e+01,-1.6303e+05,-1.6304e+05,-1.9381e-01,-1.6304e+05,1.1912e-01,7.1015e+00,6.7807e+04,7.2580e+02,-4.6857e-01,-8.2581e-01,4.1308e+00,1.4658e+00
9.8000e+01,1.0000e+00,1.5935e+01,-1.6302e+05,-1.6303e+05,-1.9580e-01,-1.6303e+05,1.1912e-01,7.1020e+00,6.7793e+04,7.2695e+02,-4.9216e-01,-8.2647e-01,4.6783e+00,2.5510e+00
9.9000e+01,1.0000e+00,1.6071e+01,-1.6301e+05,-1.6302e+05,-1.9780e-01,-1.6302e+05,1.1868e-01,7.0492e+00,6.7784e+04,7.2811e+02,-2.8606e-01,-3.7508e-01,3.9562e+00,1.6458e+00
1.0000e+02,1.0000e+00,1.6207e+01,-1.6301e+05,-1.6302e+05,-1.9980e-01,-1.6302e+05,1.1761e-01,6.9233e+00,6.7778e+04,7.2930e+02,1.7618e-01,-1.6308e-02,4.2818e+00,2.7071e+00
1.0100e+02,1.0000e+00,1.6343e+01,-1.6300e+05,-1.6300e+05,-2.0180e-01,-1.6300e+05,1.1918e-01,7.1095e+00,6.7774e+04,7.3046e+02,-3.9844e-01,-9.9545e-01,4.0750e+00,2.3108e-01
1.0200e+02,1.0000e+00,1.6478e+01,-1.6299e+05,-1.6300e+05,-2.0380e-01,-1.6300e+05,1.1591e-01,6.7243e+00,6.7761e+04,7.3161e+02,-4.8460e-01,-3.8245e-01,4.6091e+00,1.9500e+00
1.0300e+02,1.0000e+00,1.6613e+01,-1.6298e+05,-1.6299e+05,-2.0579e-01,-1.6299e+05,1.1920e-01,7.1120e+00,6.7758e+04,7.3278e+02,2.2008e-01,-7.7620e-01,3.4231e+00,1.3159e+00
1.0400e+02,1.0000e+00,1.6747e+01,-1.6298e+05,-1.6299e+05,-2.0779e-01,-1.6299e+05,1.1407e-01,6.5126e+00,6.7748e+04,7.3396e+02,-3.2778e-02,-5.8704e-01,3.7261e+00,3.8916e-01
1.0500e+02,1.0000e+00,1.6881e+01,-1.6295e+05,-1.6295e+05,-2.0979e-01,-1.6295e+05,1.1925e-01,7.1175e+00,6.7746e+04,7.3514e+02,2.9266e-02,-2.3597e-01,3.6892e+00,2.0896e+00
1.0600e+02,2.0000e+00,1.6987e+01,-1.6294e+05,-1.6294e+05,-2.1179e-01,-1.6294e+05,1.1926e-01,7.1189e+00,6.7711e+04,7.3747e+02,-4.9873e-01,-5.5344e-01,4.0107e+00,7.4005e-01
1.0700e+02,1.0000e+00,1.7120e+01,-1.6293e+05,-1.6294e+05,-2.1379e-01,-1.6294e+05,1.1832e-01,7.0067e+00,6.7700e+04,7.3866e+02,-1.0522e-01,-9.8257e-01,3.8348e+00,8.0328e-01
1.0800e+02,1.0000e+00,1.7252e+01,-1.6292e+05,-1.6293e+05,-2.1578e-01,-1.6293e+05,1.1930e-01,7.1228e+00,6.7696e+04,7.3996e+02,7.6159e-02,-7.0006e-01,4.0938e+00,2.0327e+00
1.0900e+02,1.0000e+00,1.7384e+01,-1.6291e+05,-1.6292e+05,-2.1778e-01,-1.6292e+05,1.1931e-01,7.1247e+00,6.7686e+04,7.4113e+02,1.1218e-01,-1.3388e-01,3.2622e+00,1.6264e+00
1.1000e+02,2.0000e+00,1.7488e+01,-1.6291e+05,-1.6292e+05,-2.1978e-01,-1.6292e+05,1.1304e-01,6.3960e+00,6.7675e+04,7.4351e+02,-4.8035e-01,-4.9940e-01,4.0563e+00,1.8638e+00
