logfeh_mean,logdust,logNpix,tau,logl
-2.4610e-02,-1.1750e+00,2.9444e+00,2.7762e+00,-2.1097e+03
-4.2202e-02,-1.1506e+00,2.9394e+00,2.8335e+00,-2.0672e+03
-4.0119e-02,-1.1745e+00,2.9433e+00,2.7259e+00,-2.0594e+03
-2.9248e-02,-1.1647e+00,2.9427e+00,2.8078e+00,-2.0805e+03
-2.5885e-02,-1.2225e+00,2.9429e+00,2.6268e+00,-2.0835e+03
-6.7519e-02,-1.1085e+00,2.9402e+00,2.8124e+00,-2.1075e+03
-1.6778e-02,-1.1907e+00,2.9480e+00,2.7621e+00,-2.0984e+03
5.4292e-03,-1.2225e+00,2.9462e+00,2.8027e+00,-2.0623e+03
-2.6663e-02,-1.2301e+00,2.9426e+00,2.6192e+00,-2.0772e+03
-3.8317e-02,-1.2014e+00,2.9398e+00,2.6381e+00,-2.1041e+03
-2.6414e-02,-1.1896e+00,2.9432e+00,2.7144e+00,-2.0854e+03
-8.8338e-02,-1.0971e+00,2.9412e+00,2.7263e+00,-2.0951e+03
-6.9618e-02,-1.1030e+00,2.9430e+00,2.7898e+00,-2.1066e+03
-3.7557e-02,-1.1662e+00,2.9379e+00,2.7916e+00,-2.0997e+03
-2.5609e-02,-1.1915e+00,2.9460e+00,2.6941e+00,-2.1049e+03
-4.0930e-02,-1.1660e+00,2.9426e+00,2.7214e+00,-2.0575e+03
-5.4325e-02,-1.1356e+00,2.9430e+00,2.7543e+00,-2.0572e+03
-3.3557e-02,-1.1561e+00,2.9412e+00,2.8361e+00,-2.0163e+03
-8.0290e-03,-1.2139e+00,2.9468e+00,2.7345e+00,-2.0831e+03
-4.1455e-02,-1.1551e+00,2.9421e+00,2.7855e+00,-2.0688e+03
-4.1925e-02,-1.1514e+00,2.9446e+00,2.7595e+00,-2.0639e+03
2.3823e-03,-1.2036e+00,2.9462e+00,2.8516e+00,-2.0898e+03
-7.3997e-02,-1.1244e+00,2.9381e+00,2.7106e+00,-2.0967e+03
-4.9683e-02,-1.1151e+00,2.9430e+00,2.8679e+00,-2.0935e+03
-5.4163e-02,-1.1440e+00,2.9406e+00,2.7467e+00,-2.0696e+03
-3.5738e-02,-1.1485e+00,2.9430e+00,2.8332e+00,-2.1061e+03
-8.9783e-02,-1.0734e+00,2.9344e+00,2.8811e+00,-2.0909e+03
-3.1607e-02,-1.1590e+00,2.9423e+00,2.8401e+00,-2.0838e+03
-2.9040e-02,-1.1788e+00,2.9403e+00,2.8148e+00,-2.0829e+03
-4.3372e-02,-1.1725e+00,2.9395e+00,2.7477e+00,-2.0853e+03
-3.8987e-02,-1.1601e+00,2.9452e+00,2.7293e+00,-2.0961e+03
-7.8351e-02,-1.1264e+00,2.9361e+00,2.7201e+00,-2.1004e+03
-7.7517e-02,-1.0957e+00,2.9370e+00,2.8357e+00,-2.0595e+03
-4.1002e-02,-1.1677e+00,2.9413e+00,2.7574e+00,-2.1020e+03
-2.3835e-02,-1.1865e+00,2.9455e+00,2.7522e+00,-2.0699e+03
-3.7525e-02,-1.1742e+00,2.9423e+00,2.7001e+00,-2.1089e+03
-4.6022e-02,-1.1837e+00,2.9461e+00,2.6046e+00,-2.1081e+03
-2.1222e-02,-1.1579e+00,2.9425e+00,2.9060e+00,-2.0999e+03
-2.7327e-02,-1.1660e+00,2.9448e+00,2.8014e+00,-2.0840e+03
-3.7916e-02,-1.1678e+00,2.9431e+00,2.7743e+00,-2.0942e+03
-4.5524e-02,-1.1251e+00,2.9434e+00,2.8599e+00,-2.1050e+03
-2.7179e-02,-1.1534e+00,2.9442e+00,2.8282e+00,-2.1027e+03
-3.9256e-02,-1.1514e+00,2.9409e+00,2.8207e+00,-2.0138e+03
4.7121e-03,-1.2331e+00,2.9433e+00,2.7617e+00,-2.0565e+03
-4.1980e-02,-1.1537e+00,2.9412e+00,2.7915e+00,-1.9937e+03
-6.6368e-02,-1.0967e+00,2.9380e+00,2.8913e+00,-2.0677e+03
-3.6669e-02,-1.1822e+00,2.9405e+00,2.7071e+00,-2.0878e+03
-7.1735e-02,-1.1132e+00,2.9377e+00,2.7640e+00,-2.1076e+03
-4.7555e-02,-1.1649e+00,2.9389e+00,2.7523e+00,-2.0946e+03
-3.0743e-02,-1.1633e+00,2.9427e+00,2.8342e+00,-2.0963e+03
-3.5434e-02,-1.1925e+00,2.9411e+00,2.7279e+00,-2.0909e+03
-3.0409e-02,-1.1595e+00,2.9431e+00,2.8311e+00,-2.0442e+03
-3.8627e-02,-1.2095e+00,2.9406e+00,2.6152e+00,-2.0398e+03
-2.6749e-02,-1.1866e+00,2.9462e+00,2.6945e+00,-2.0756e+03
-3.4895e-02,-1.1722e+00,2.9430e+00,2.7640e+00,-2.0997e+03
-2.5822e-02,-1.1755e+00,2.9445e+00,2.7397e+00,-2.0721e+03
-4.0904e-02,-1.1498e+00,2.9446e+00,2.7711e+00,-2.1064e+03
-3.4409e-02,-1.1943e+00,2.9398e+00,2.7262e+00,-2.0676e+03
1.0452e-02,-1.2337e+00,2.9450e+00,2.8050e+00,-2.0957e+03
-2.5982e-02,-1.1964e+00,2.9439e+00,2.7285e+00,-2.0828e+03
-5.0312e-02,-1.1636e+00,2.9400e+00,2.7353e+00,-2.0940e+03
-4.1357e-02,-1.1691e+00,2.9388e+00,2.7622e+00,-2.0832e+03
-3.4441e-02,-1.1700e+00,2.9406e+00,2.7848e+00,-2.0282e+03
-4.0494e-02,-1.1531e+00,2.9449e+00,2.7582e+00,-2.0935e+03
-7.5411e-02,-1.0976e+00,2.9342e+00,2.8893e+00,-2.1062e+03
-2.8842e-02,-1.1701e+00,2.9412e+00,2.7832e+00,-2.0977e+03
-7.1394e-02,-1.1120e+00,2.9430e+00,2.7383e+00,-2.0765e+03
-3.8425e-02,-1.1720e+00,2.9406e+00,2.7642e+00,-2.0760e+03
-3.4001e-02,-1.1871e+00,2.9417e+00,2.7239e+00,-2.0068e+03
-1.0533e-02,-1.1880e+00,2.9442e+00,2.8524e+00,-2.0837e+03
-3.7931e-02,-1.1495e+00,2.9432e+00,2.7809e+00,-2.1050e+03
-4.0402e-02,-1.1538e+00,2.9430e+00,2.7616e+00,-2.0859e+03
-3.3402e-02,-1.1789e+00,2.9428e+00,2.7137e+00,-2.1084e+03
-3.1686e-02,-1.1753e+00,2.9429e+00,2.7764e+00,-2.0410e+03
-3.2074e-02,-1.1535e+00,2.9402e+00,2.8742e+00,-2.0938e+03
7.5582e-03,-1.2377e+00,2.9434e+00,2.8178e+00,-2.0539e+03
1.9981e-02,-1.2605e+00,2.9464e+00,2.7480e+00,-2.0595e+03
-4.6871e-02,-1.1587e+00,2.9400e+00,2.7632e+00,-2.1081e+03
-6.7600e-02,-1.1250e+00,2.9419e+00,2.6910e+00,-2.0759e+03
-2.9767e-02,-1.1840e+00,2.9411e+00,2.7920e+00,-2.1065e+03
-3.9504e-02,-1.1464e+00,2.9398e+00,2.8414e+00,-2.0841e+03
-3.0591e-02,-1.1401e+00,2.9441e+00,2.8742e+00,-2.0844e+03
-4.2011e-02,-1.1545e+00,2.9395e+00,2.7962e+00,-2.0777e+03
-1.7599e-02,-1.1775e+00,2.9449e+00,2.8215e+00,-2.1048e+03
7.7756e-03,-1.2438e+00,2.9432e+00,2.8064e+00,-2.0954e+03
-4.8146e-02,-1.1380e+00,2.9416e+00,2.7983e+00,-2.0567e+03
3.6414e-03,-1.2098e+00,2.9463e+00,2.8090e+00,-2.1016e+03
-7.3643e-02,-1.1207e+00,2.9394e+00,2.7197e+00,-2.0652e+03
-2.6589e-02,-1.1875e+00,2.9448e+00,2.7279e+00,-2.1019e+03
3.7054e-03,-1.2117e+00,2.9448e+00,2.8085e+00,-2.0729e+03
-3.2272e-02,-1.1645e+00,2.9394e+00,2.8540e+00,-2.0959e+03
-3.3004e-02,-1.1896e+00,2.9414e+00,2.7273e+00,-2.0689e+03
-3.1230e-02,-1.1556e+00,2.9431e+00,2.8345e+00,-2.1056e+03
-6.3744e-02,-1.1099e+00,2.9393e+00,2.8256e+00,-2.1075e+03
6.1321e-03,-1.2286e+00,2.9438e+00,2.8222e+00,-2.0859e+03
-2.8002e-02,-1.1697e+00,2.9476e+00,2.7565e+00,-2.0825e+03
-4.7926e-02,-1.1849e+00,2.9415e+00,2.6396e+00,-2.0975e+03
-3.0862e-02,-1.1748e+00,2.9476e+00,2.7156e+00,-2.0888e+03
6.1258e-03,-1.2210e+00,2.9465e+00,2.8066e+00,-2.0876e+03
-3.5419e-02,-1.1900e+00,2.9399e+00,2.7144e+00,-2.0762e+03
-3.5161e-02,-1.1600e+00,2.9437e+00,2.7945e+00,-2.1074e+03
1.0455e-02,-1.2259e+00,2.9439e+00,2.8191e+00,-2.1044e+03
1.0888e-02,-1.2233e+00,2.9465e+00,2.8171e+00,-2.0599e+03
-4.4552e-02,-1.1501e+00,2.9373e+00,2.8021e+00,-2.0599e+03
-3.9762e-02,-1.1494e+00,2.9424e+00,2.8213e+00,-2.0630e+03
-4.2077e-02,-1.1516e+00,2.9416e+00,2.8051e+00,-2.0720e+03
-1.0689e-01,-1.0574e+00,2.9332e+00,2.8737e+00,-2.0877e+03
6.4457e-03,-1.2345e+00,2.9486e+00,2.7521e+00,-2.0742e+03
-2.2442e-02,-1.1843e+00,2.9456e+00,2.7615e+00,-2.0552e+03
-5.2892e-02,-1.1133e+00,2.9404e+00,2.9051e+00,-2.0930e+03
-3.2363e-02,-1.1431e+00,2.9419e+00,2.8944e+00,-2.0971e+03
-3.6864e-02,-1.1892e+00,2.9395e+00,2.6929e+00,-2.0753e+03
-7.1393e-02,-1.1142e+00,2.9388e+00,2.7983e+00,-2.0799e+03
-5.1993e-02,-1.1360e+00,2.9418e+00,2.7919e+00,-2.0593e+03
-4.3921e-02,-1.1558e+00,2.9399e+00,2.7852e+00,-2.1079e+03
-7.5642e-02,-1.0960e+00,2.9379e+00,2.8319e+00,-2.1039e+03
-4.1745e-02,-1.1258e+00,2.9432e+00,2.8996e+00,-2.0871e+03
-3.0141e-02,-1.1313e+00,2.9421e+00,2.9451e+00,-2.1075e+03
4.7114e-03,-1.2171e+00,2.9455e+00,2.8184e+00,-2.0829e+03
-3.4272e-02,-1.1906e+00,2.9397e+00,2.7166e+00,-2.0809e+03
-7.7366e-02,-1.0998e+00,2.9372e+00,2.8109e+00,-2.1062e+03
-4.7759e-02,-1.1545e+00,2.9402e+00,2.7642e+00,-2.0738e+03
-1.0528e-02,-1.1875e+00,2.9454e+00,2.8521e+00,-2.0995e+03
-6.8895e-02,-1.1138e+00,2.9424e+00,2.7872e+00,-2.0746e+03
-8.5611e-02,-1.0975e+00,2.9332e+00,2.8249e+00,-2.0521e+03
-1.0521e-01,-1.0782e+00,2.9322e+00,2.8023e+00,-2.0894e+03
-4.1126e-02,-1.1754e+00,2.9390e+00,2.7347e+00,-1.9959e+03
-8.8673e-02,-1.0808e+00,2.9345e+00,2.8803e+00,-2.0866e+03
-3.3066e-02,-1.1677e+00,2.9426e+00,2.7690e+00,-2.0792e+03
-3.1081e-02,-1.1661e+00,2.9420e+00,2.8131e+00,-1.9591e+03
-6.6058e-02,-1.1285e+00,2.9367e+00,2.7815e+00,-2.1065e+03
-2.4171e-02,-1.1840e+00,2.9463e+00,2.7286e+00,-2.0999e+03
-4.0896e-02,-1.1727e+00,2.9457e+00,2.6945e+00,-2.1007e+03
3.4286e-03,-1.2262e+00,2.9435e+00,2.7996e+00,-2.1012e+03
4.2022e-03,-1.2123e+00,2.9478e+00,2.8201e+00,-2.0572e+03
-3.9896e-02,-1.1459e+00,2.9428e+00,2.8267e+00,-2.0898e+03
-7.8081e-02,-1.0956e+00,2.9379e+00,2.8297e+00,-2.0672e+03
-2.5392e-02,-1.1886e+00,2.9449e+00,2.7278e+00,-2.1031e+03
-7.5884e-02,-1.1138e+00,2.9368e+00,2.7650e+00,-2.1009e+03
-3.3709e-02,-1.1515e+00,2.9401e+00,2.8525e+00,-2.0986e+03
-1.0244e-01,-1.0836e+00,2.9378e+00,2.7473e+00,-2.1065e+03
-3.1663e-02,-1.1642e+00,2.9437e+00,2.7921e+00,-2.1058e+03
-3.1190e-02,-1.1463e+00,2.9429e+00,2.8787e+00,-2.0883e+03
-3.4649e-02,-1.1790e+00,2.9438e+00,2.7317e+00,-2.0498e+03
-7.4367e-03,-1.2281e+00,2.9474e+00,2.7073e+00,-2.1002e+03
-4.2308e-02,-1.1653e+00,2.9396e+00,2.7564e+00,-2.1091e+03
-6.6670e-02,-1.1191e+00,2.9381e+00,2.8314e+00,-2.0878e+03
-3.4954e-02,-1.1665e+00,2.9422e+00,2.7589e+00,-2.0640e+03
-4.3229e-02,-1.1561e+00,2.9458e+00,2.7211e+00,-2.0747e+03
-8.9820e-02,-1.0685e+00,2.9399e+00,2.8517e+00,-2.0946e+03
-6.7419e-02,-1.1152e+00,2.9368e+00,2.8124e+00,-2.0923e+03
-4.0965e-02,-1.1798e+00,2.9445e+00,2.6658e+00,-2.0698e+03
-4.2693e-02,-1.1467e+00,2.9424e+00,2.8200e+00,-2.0861e+03
-4.2408e-02,-1.1640e+00,2.9415e+00,2.7818e+00,-2.1059e+03
-6.7202e-02,-1.0994e+00,2.9388e+00,2.8266e+00,-2.0881e+03
-4.2052e-02,-1.1660e+00,2.9413e+00,2.7733e+00,-2.0571e+03
-2.9055e-02,-1.1672e+00,2.9423e+00,2.8048e+00,-1.9502e+03
-4.2217e-02,-1.1356e+00,2.9425e+00,2.8163e+00,-2.0896e+03
-3.0557e-02,-1.1628e+00,2.9453e+00,2.7880e+00,-2.0942e+03
-5.6898e-02,-1.1137e+00,2.9386e+00,2.9129e+00,-2.0621e+03
-2.6910e-02,-1.1860e+00,2.9400e+00,2.7998e+00,-2.1018e+03
-3.8781e-02,-1.1773e+00,2.9403e+00,2.7380e+00,-2.0395e+03
-4.1406e-02,-1.1818e+00,2.9429e+00,2.6650e+00,-2.0916e+03
-6.6353e-02,-1.1297e+00,2.9427e+00,2.6918e+00,-2.1068e+03
-7.7207e-02,-1.0938e+00,2.9349e+00,2.8849e+00,-2.0659e+03
-6.9523e-02,-1.0962e+00,2.9373e+00,2.9120e+00,-2.0695e+03
-9.2835e-02,-1.1105e+00,2.9384e+00,2.6601e+00,-2.0931e+03
-3.8811e-02,-1.1606e+00,2.9406e+00,2.7817e+00,-2.1060e+03
-8.4708e-02,-1.0553e+00,2.9364e+00,2.9815e+00,-2.0730e+03
-8.8483e-03,-1.1889e+00,2.9467e+00,2.8299e+00,-2.1053e+03
-2.7245e-02,-1.1583e+00,2.9427e+00,2.8291e+00,-2.0735e+03
-2.5049e-02,-1.1202e+00,2.9407e+00,3.0346e+00,-2.1001e+03
-2.9287e-02,-1.1628e+00,2.9424e+00,2.8147e+00,-2.1034e+03
-4.7925e-02,-1.1455e+00,2.9416e+00,2.7988e+00,-2.1036e+03
-4.5672e-04,-1.1975e+00,2.9469e+00,2.8440e+00,-2.1025e+03
-4.0956e-02,-1.1767e+00,2.9414e+00,2.6974e+00,-2.0805e+03
7.1060e-03,-1.2153e+00,2.9441e+00,2.8543e+00,-2.0784e+03
-4.1626e-02,-1.1795e+00,2.9393e+00,2.7407e+00,-2.1097e+03
-2.5558e-02,-1.1883e+00,2.9436e+00,2.7312e+00,-2.0924e+03
-3.7522e-02,-1.1635e+00,2.9407e+00,2.7871e+00,-2.0731e+03
-4.5467e-02,-1.1468e+00,2.9430e+00,2.7939e+00,-2.1037e+03
7.6526e-03,-1.2348e+00,2.9449e+00,2.8017e+00,-2.1045e+03
-6.0773e-02,-1.0878e+00,2.9377e+00,2.9550e+00,-2.1040e+03
-7.6805e-02,-1.0927e+00,2.9354e+00,2.8884e+00,-2.0806e+03
-3.1757e-02,-1.1506e+00,2.9400e+00,2.8954e+00,-2.0561e+03
-3.1132e-02,-1.1654e+00,2.9430e+00,2.8126e+00,-2.0751e+03
-4.0590e-02,-1.1418e+00,2.9393e+00,2.8570e+00,-2.0704e+03
-3.8693e-02,-1.1487e+00,2.9403e+00,2.8311e+00,-2.1102e+03
-4.0145e-02,-1.1393e+00,2.9432e+00,2.8409e+00,-2.0673e+03
-5.1925e-02,-1.1368e+00,2.9433e+00,2.7858e+00,-2.1020e+03
-2.9281e-02,-1.2118e+00,2.9436e+00,2.6397e+00,-2.1103e+03
-6.6771e-02,-1.1140e+00,2.9392e+00,2.8178e+00,-2.1050e+03
-3.3465e-02,-1.1529e+00,2.9422e+00,2.8338e+00,-2.0852e+03
-7.1762e-02,-1.0997e+00,2.9395e+00,2.8638e+00,-2.1014e+03
-2.9234e-02,-1.1850e+00,2.9431e+00,2.7340e+00,-2.0636e+03
-7.5057e-02,-1.0958e+00,2.9368e+00,2.8519e+00,-2.0984e+03
-7.1933e-02,-1.1121e+00,2.9425e+00,2.7236e+00,-2.1022e+03
-3.7772e-02,-1.1833e+00,2.9430e+00,2.7068e+00,-2.1006e+03
-6.1852e-02,-1.1108e+00,2.9385e+00,2.8399e+00,-2.0978e+03
-4.7414e-02,-1.1332e+00,2.9432e+00,2.8212e+00,-2.1055e+03
-7.7370e-02,-1.0890e+00,2.9377e+00,2.8728e+00,-2.0920e+03
-7.6769e-02,-1.0957e+00,2.9354e+00,2.8328e+00,-2.1019e+03
-7.1315e-02,-1.1314e+00,2.9357e+00,2.7428e+00,-2.0967e+03
-4.3979e-02,-1.1765e+00,2.9392e+00,2.7318e+00,-2.0572e+03
-7.0221e-02,-1.0935e+00,2.9375e+00,2.8852e+00,-2.0985e+03
-3.0173e-02,-1.1562e+00,2.9416e+00,2.8647e+00,-2.0126e+03
-3.2853e-02,-1.1646e+00,2.9438e+00,2.7800e+00,-2.0977e+03
-2.4423e-02,-1.1763e+00,2.9435e+00,2.7869e+00,-2.0971e+03
-3.9630e-02,-1.1626e+00,2.9397e+00,2.8038e+00,-2.0304e+03
-7.2032e-02,-1.1256e+00,2.9402e+00,2.6770e+00,-2.0240e+03
-3.9443e-02,-1.1567e+00,2.9420e+00,2.7975e+00,-2.0834e+03
-4.0339e-02,-1.1528e+00,2.9402e+00,2.8263e+00,-2.0856e+03
-2.4221e-02,-1.1888e+00,2.9436e+00,2.7682e+00,-2.1058e+03
3.4260e-03,-1.2276e+00,2.9455e+00,2.7809e+00,-2.0783e+03
-9.0468e-02,-1.0766e+00,2.9345e+00,2.8605e+00,-2.0637e+03
-1.0480e-02,-1.1829e+00,2.9468e+00,2.8224e+00,-2.0669e+03
-3.3993e-02,-1.1661e+00,2.9388e+00,2.8425e+00,-2.0588e+03
-3.7538e-02,-1.1779e+00,2.9421e+00,2.7313e+00,-2.0889e+03
-3.0427e-02,-1.1728e+00,2.9469e+00,2.7280e+00,-2.0629e+03
-6.2992e-02,-1.0959e+00,2.9402e+00,2.8929e+00,-2.0962e+03
-4.0089e-02,-1.1698e+00,2.9446e+00,2.7405e+00,-2.0456e+03
-4.6691e-02,-1.1190e+00,2.9411e+00,2.8873e+00,-2.1054e+03
-4.2310e-02,-1.1499e+00,2.9412e+00,2.7898e+00,-2.0963e+03
-4.1647e-02,-1.1592e+00,2.9413e+00,2.7763e+00,-2.0814e+03
-1.1406e-02,-1.1775e+00,2.9435e+00,2.8492e+00,-2.1104e+03
-3.4345e-02,-1.1860e+00,2.9400e+00,2.7345e+00,-2.1073e+03
-9.1648e-02,-1.0893e+00,2.9352e+00,2.8184e+00,-2.0692e+03
-6.8196e-02,-1.1034e+00,2.9375e+00,2.8339e+00,-2.1005e+03
-3.6544e-02,-1.1687e+00,2.9424e+00,2.7623e+00,-2.0982e+03
-4.0889e-02,-1.1632e+00,2.9391e+00,2.8066e+00,-2.0909e+03
-7.4155e-02,-1.1157e+00,2.9371e+00,2.7547e+00,-2.1029e+03
-3.8275e-02,-1.1485e+00,2.9451e+00,2.7861e+00,-2.1104e+03
-7.0487e-02,-1.1004e+00,2.9426e+00,2.7853e+00,-2.0864e+03
-1.0368e-01,-1.0754e+00,2.9351e+00,2.7821e+00,-2.0961e+03
-3.1754e-02,-1.1566e+00,2.9416e+00,2.8275e+00,-2.1006e+03
-4.5123e-02,-1.1295e+00,2.9429e+00,2.8420e+00,-2.1023e+03
-2.7785e-02,-1.1745e+00,2.9423e+00,2.8130e+00,-2.0596e+03
