niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
1.0000e+00,1.0000e+00,9.9900e-02,-2.0658e+05,-2.0659e+05,-9.9950e-04,-2.0659e+05,8.7167e-02,7.6019e+00,inf,2.6861e+00,-4.0102e-01,-1.8223e+00,3.9511e+00,8.0765e-01
2.0000e+00,1.0000e+00,1.9960e-01,-2.0650e+05,-2.0650e+05,-1.9990e-03,-2.0650e+05,8.7173e-02,7.6029e+00,1.7382e+05,5.8090e+00,-3.9133e-01,-1.2845e+00,3.9556e+00,4.2772e-01
3.0000e+00,1.0000e+00,2.9910e-01,-2.0645e+05,-2.0646e+05,-2.9985e-03,-2.0646e+05,8.7179e-02,7.6039e+00,1.7373e+05,8.0563e+00,-4.2384e-01,-1.2176e+00,3.9602e+00,2.1788e+00
4.0000e+00,1.0000e+00,3.9841e-01,-2.0628e+05,-2.0629e+05,-3.9980e-03,-2.0629e+05,8.7184e-02,7.6049e+00,1.7369e+05,1.0732e+01,8.7972e-02,-1.9623e+00,3.9728e+00,4.4679e-01
5.0000e+00,1.0000e+00,4.9751e-01,-2.0623e+05,-2.0623e+05,-4.9975e-03,-2.0623e+05,8.7190e-02,7.6059e+00,1.7352e+05,1.3433e+01,1.2998e-01,-1.3370e+00,3.9905e+00,4.8650e-01
6.0000e+00,1.0000e+00,5.9642e-01,-2.0618e+05,-2.0618e+05,-5.9970e-03,-2.0618e+05,8.7196e-02,7.6069e+00,1.7346e+05,1.5717e+01,5.2327e-02,-1.7214e+00,3.9524e+00,5.7009e-01
7.0000e+00,1.0000e+00,6.9513e-01,-2.0612e+05,-2.0613e+05,-6.9965e-03,-2.0613e+05,8.7201e-02,7.6079e+00,1.7341e+05,1.8855e+01,-3.3109e-01,-1.5041e+00,3.8868e+00,6.0812e-01
8.0000e+00,1.0000e+00,7.9365e-01,-2.0603e+05,-2.0603e+05,-7.9960e-03,-2.0603e+05,8.7207e-02,7.6089e+00,1.7336e+05,2.1554e+01,1.4357e-01,-1.6103e+00,3.9455e+00,1.6441e-01
9.0000e+00,1.0000e+00,8.9197e-01,-2.0599e+05,-2.0600e+05,-8.9955e-03,-2.0600e+05,8.7213e-02,7.6099e+00,1.7326e+05,2.4237e+01,3.8404e-01,-1.1494e+00,3.9862e+00,9.7582e-01
1.0000e+01,1.0000e+00,9.9010e-01,-2.0594e+05,-2.0595e+05,-9.9950e-03,-2.0595e+05,8.7219e-02,7.6109e+00,1.7323e+05,2.6565e+01,-2.0285e-01,-9.2302e-01,3.9945e+00,2.8043e+00
1.1000e+01,1.0000e+00,1.0880e+00,-2.0589e+05,-2.0589e+05,-1.0995e-02,-2.0589e+05,8.7224e-02,7.6119e+00,1.7318e+05,2.9263e+01,-4.2782e-01,-1.2021e+00,3.9385e+00,3.3378e+00
1.2000e+01,1.0000e+00,1.1858e+00,-2.0588e+05,-2.0588e+05,-1.1994e-02,-2.0588e+05,8.7227e-02,7.6123e+00,1.7312e+05,3.1968e+01,3.8860e-01,-1.7496e+00,3.9506e+00,1.7082e+00
1.3000e+01,1.0000e+00,1.2833e+00,-2.0582e+05,-2.0583e+05,-1.2994e-02,-2.0583e+05,8.7236e-02,7.6139e+00,1.7311e+05,3.4669e+01,-4.9065e-01,-6.4903e-01,3.9431e+00,2.8288e+00
1.4000e+01,1.0000e+00,1.3807e+00,-2.0576e+05,-2.0577e+05,-1.3993e-02,-2.0577e+05,8.7242e-02,7.6149e+00,1.7306e+05,3.7356e+01,-2.9966e-01,-1.0144e+00,3.8580e+00,1.8482e+00
1.5000e+01,1.0000e+00,1.4778e+00,-2.0576e+05,-2.0577e+05,-1.4993e-02,-2.0577e+05,8.0887e-02,6.5460e+00,1.7300e+05,3.9599e+01,-3.4469e-01,-1.0257e+00,3.9541e+00,3.5046e+00
1.6000e+01,1.0000e+00,1.5748e+00,-2.0573e+05,-2.0574e+05,-1.5992e-02,-2.0574e+05,8.7253e-02,7.6169e+00,1.7300e+05,4.2694e+01,8.4091e-02,-1.7118e+00,3.9014e+00,2.1005e+00
1.7000e+01,1.0000e+00,1.6716e+00,-2.0573e+05,-2.0574e+05,-1.6992e-02,-2.0574e+05,8.1197e-02,6.5962e+00,1.7297e+05,4.4970e+01,-4.1570e-01,-1.4343e+00,3.8632e+00,2.6521e+00
1.8000e+01,1.0000e+00,1.7682e+00,-2.0573e+05,-2.0573e+05,-1.7991e-02,-2.0573e+05,8.5900e-02,7.3825e+00,1.7297e+05,4.7300e+01,1.4266e-01,-1.0233e+00,3.9184e+00,1.7258e+00
1.9000e+01,1.0000e+00,1.8646e+00,-2.0566e+05,-2.0567e+05,-1.8991e-02,-2.0567e+05,8.7270e-02,7.6199e+00,1.7296e+05,4.9559e+01,3.7279e-01,-1.2379e+00,3.9576e+00,2.1885e+00
2.0000e+01,1.0000e+00,1.9608e+00,-2.0566e+05,-2.0567e+05,-1.9990e-02,-2.0567e+05,8.6665e-02,7.5146e+00,1.7290e+05,5.2304e+01,-4.9997e-01,-1.7768e+00,3.8718e+00,3.4596e+00
2.1000e+01,1.0000e+00,2.0568e+00,-2.0564e+05,-2.0565e+05,-2.0990e-02,-2.0565e+05,8.7282e-02,7.6219e+00,1.7290e+05,5.5008e+01,-3.0986e-01,-1.0302e+00,3.8328e+00,1.0708e+00
2.2000e+01,1.0000e+00,2.1526e+00,-2.0562e+05,-2.0563e+05,-2.1989e-02,-2.0563e+05,8.7287e-02,7.6229e+00,1.7288e+05,5.7701e+01,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00
2.3000e+01,1.0000e+00,2.2483e+00,-2.0559e+05,-2.0560e+05,-2.2989e-02,-2.0560e+05,8.7293e-02,7.6239e+00,1.7286e+05,6.0401e+01,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00
2.4000e+01,1.0000e+00,2.3438e+00,-2.0559e+05,-2.0559e+05,-2.3988e-02,-2.0559e+05,8.7290e-02,7.6234e+00,1.7283e+05,6.2672e+01,-1.2796e-01,-1.9710e+00,3.8722e+00,2.7315e+00
2.5000e+01,1.0000e+00,2.4390e+00,-2.0556e+05,-2.0557e+05,-2.4988e-02,-2.0557e+05,8.7305e-02,7.6259e+00,1.7282e+05,6.4930e+01,-2.2405e-01,-1.1254e+00,3.8249e+00,3.8075e-01
2.6000e+01,1.0000e+00,2.5341e+00,-2.0552e+05,-2.0553e+05,-2.5987e-02,-2.0553e+05,8.7310e-02,7.6269e+00,1.7280e+05,6.8036e+01,3.6669e-01,-1.4970e+00,3.8738e+00,7.9140e-01
2.7000e+01,1.0000e+00,2.6290e+00,-2.0551e+05,-2.0551e+05,-2.6987e-02,-2.0551e+05,8.7315e-02,7.6278e+00,1.7276e+05,7.0324e+01,4.3246e-01,-1.9169e+00,3.8914e+00,1.7665e+00
2.8000e+01,1.0000e+00,2.7237e+00,-2.0550e+05,-2.0551e+05,-2.7986e-02,-2.0551e+05,8.5406e-02,7.2979e+00,1.7274e+05,7.2551e+01,1.6520e-01,-7.6428e-01,3.9032e+00,2.8537e-01
2.9000e+01,1.0000e+00,2.8183e+00,-2.0550e+05,-2.0551e+05,-2.8986e-02,-2.0551e+05,8.0268e-02,6.4462e+00,1.7274e+05,7.5235e+01,-3.5562e-01,-1.8992e+00,3.7653e+00,2.9729e-01
3.0000e+01,1.0000e+00,2.9126e+00,-2.0548e+05,-2.0549e+05,-2.9985e-02,-2.0549e+05,8.7333e-02,7.6309e+00,1.7274e+05,7.7965e+01,-4.6731e-01,-1.7047e+00,3.7521e+00,1.0066e+00
3.1000e+01,2.0000e+00,3.0039e+00,-2.0547e+05,-2.0547e+05,-3.0985e-02,-2.0547e+05,8.7338e-02,7.6318e+00,1.7272e+05,8.3736e+01,3.3435e-01,-9.0293e-01,3.9036e+00,6.6187e-01
3.2000e+01,1.0000e+00,3.0978e+00,-2.0546e+05,-2.0547e+05,-3.1984e-02,-2.0547e+05,8.4255e-02,7.1025e+00,1.7270e+05,8.6416e+01,1.3351e-01,-1.6332e+00,3.8279e+00,1.4551e+00
3.3000e+01,1.0000e+00,3.1915e+00,-2.0546e+05,-2.0546e+05,-3.2984e-02,-2.0546e+05,8.7302e-02,7.6254e+00,1.7270e+05,8.8696e+01,5.2469e-02,-1.5904e+00,3.9362e+00,3.3722e+00
3.4000e+01,1.0000e+00,3.2850e+00,-2.0542e+05,-2.0543e+05,-3.3983e-02,-2.0543e+05,8.7356e-02,7.6349e+00,1.7269e+05,9.1784e+01,2.3646e-01,-1.2879e+00,3.9353e+00,2.6758e+00
3.5000e+01,1.0000e+00,3.3784e+00,-2.0542e+05,-2.0543e+05,-3.4983e-02,-2.0543e+05,8.6721e-02,7.5243e+00,1.7266e+05,9.4444e+01,7.2659e-02,-1.8190e+00,3.9999e+00,4.9872e+00
3.6000e+01,1.0000e+00,3.4716e+00,-2.0537e+05,-2.0538e+05,-3.5982e-02,-2.0538e+05,8.7367e-02,7.6369e+00,1.7266e+05,9.7093e+01,-4.9610e-01,-1.7236e+00,3.8199e+00,3.4639e+00
3.7000e+01,1.0000e+00,3.5645e+00,-2.0536e+05,-2.0536e+05,-3.6982e-02,-2.0536e+05,8.7373e-02,7.6379e+00,1.7261e+05,9.9771e+01,1.6000e-01,-1.7446e+00,3.9980e+00,4.2480e+00
3.8000e+01,1.0000e+00,3.6574e+00,-2.0532e+05,-2.0532e+05,-3.7981e-02,-2.0532e+05,8.7379e-02,7.6389e+00,1.7259e+05,1.0289e+02,9.1166e-02,-1.5327e+00,3.7961e+00,3.4819e-01
3.9000e+01,1.0000e+00,3.7500e+00,-2.0531e+05,-2.0532e+05,-3.8981e-02,-2.0532e+05,8.3788e-02,7.0239e+00,1.7255e+05,1.0514e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01
4.0000e+01,1.0000e+00,3.8425e+00,-2.0531e+05,-2.0531e+05,-3.9980e-02,-2.0531e+05,8.7282e-02,7.6219e+00,1.7255e+05,1.0787e+02,-6.2689e-02,-1.1103e+00,3.8786e+00,2.8103e+00
4.1000e+01,1.0000e+00,3.9347e+00,-2.0528e+05,-2.0528e+05,-4.0980e-02,-2.0528e+05,8.7396e-02,7.6419e+00,1.7254e+05,1.1057e+02,1.6622e-01,-1.6768e+00,3.7962e+00,1.3832e+00
4.2000e+01,3.0000e+00,4.0191e+00,-2.0524e+05,-2.0525e+05,-4.1979e-02,-2.0525e+05,8.7402e-02,7.6429e+00,1.7251e+05,1.1960e+02,-3.6202e-01,-1.3958e+00,3.8282e+00,3.3985e+00
4.3000e+01,1.0000e+00,4.1109e+00,-2.0521e+05,-2.0522e+05,-4.2979e-02,-2.0522e+05,8.7407e-02,7.6439e+00,1.7248e+05,1.2229e+02,-3.1373e-01,-1.2948e+00,3.8084e+00,3.0032e+00
4.4000e+01,1.0000e+00,4.2025e+00,-2.0521e+05,-2.0522e+05,-4.3978e-02,-2.0522e+05,8.3759e-02,7.0191e+00,1.7245e+05,1.2453e+02,-4.4379e-01,-1.5827e+00,3.8418e+00,4.2082e+00
4.5000e+01,1.0000e+00,4.2939e+00,-2.0519e+05,-2.0520e+05,-4.4978e-02,-2.0520e+05,8.7419e-02,7.6459e+00,1.7245e+05,1.2719e+02,3.1818e-01,-1.1666e+00,3.8521e+00,2.0471e+00
4.6000e+01,1.0000e+00,4.3851e+00,-2.0518e+05,-2.0519e+05,-4.5977e-02,-2.0519e+05,8.7425e-02,7.6469e+00,1.7243e+05,1.2986e+02,-4.1609e-01,-1.7064e+00,3.8688e+00,4.8517e+00
4.7000e+01,1.0000e+00,4.4762e+00,-2.0517e+05,-2.0518e+05,-4.6977e-02,-2.0518e+05,8.7425e-02,7.6469e+00,1.7242e+05,1.3298e+02,1.1900e-01,-8.3080e-01,3.8283e+00,1.7739e+00
4.8000e+01,1.0000e+00,4.5671e+00,-2.0515e+05,-2.0516e+05,-4.7976e-02,-2.0516e+05,8.7436e-02,7.6489e+00,1.7241e+05,1.3565e+02,-3.2347e-02,-1.5449e+00,3.7866e+00,2.2607e+00
4.9000e+01,1.0000e+00,4.6578e+00,-2.0513e+05,-2.0514e+05,-4.8976e-02,-2.0514e+05,8.7442e-02,7.6499e+00,1.7239e+05,1.3838e+02,2.9108e-01,-8.1907e-01,3.8695e+00,2.0610e+00
5.0000e+01,1.0000e+00,4.7483e+00,-2.0513e+05,-2.0513e+05,-4.9975e-02,-2.0513e+05,8.4293e-02,7.1088e+00,1.7237e+05,1.4113e+02,3.7059e-01,-5.3512e-01,3.9534e+00,2.2359e+00
5.1000e+01,1.0000e+00,4.8387e+00,-2.0512e+05,-2.0513e+05,-5.0975e-02,-2.0513e+05,8.7416e-02,7.6454e+00,1.7236e+05,1.4382e+02,-3.2111e-01,-1.8849e+00,3.8420e+00,4.1955e+00
5.2000e+01,1.0000e+00,4.9289e+00,-2.0512e+05,-2.0513e+05,-5.1974e-02,-2.0513e+05,8.2057e-02,6.7367e+00,1.7236e+05,1.4649e+02,-4.8780e-01,-1.3145e+00,3.8294e+00,4.2455e+00
5.3000e+01,1.0000e+00,5.0189e+00,-2.0511e+05,-2.0512e+05,-5.2974e-02,-2.0512e+05,8.6923e-02,7.5594e+00,1.7235e+05,1.4915e+02,-2.2298e-01,-1.9843e+00,3.7195e+00,1.9321e+00
5.4000e+01,2.0000e+00,5.1040e+00,-2.0510e+05,-2.0511e+05,-5.3973e-02,-2.0511e+05,8.7470e-02,7.6548e+00,1.7235e+05,1.5408e+02,1.6125e-01,-8.3579e-01,3.8165e+00,6.3614e-01
5.5000e+01,1.0000e+00,5.1936e+00,-2.0507e+05,-2.0508e+05,-5.4973e-02,-2.0508e+05,8.7476e-02,7.6559e+00,1.7234e+05,1.5717e+02,4.6911e-01,-8.7605e-01,3.8318e+00,5.3322e-01
5.6000e+01,1.0000e+00,5.2830e+00,-2.0504e+05,-2.0505e+05,-5.5972e-02,-2.0505e+05,8.7482e-02,7.6569e+00,1.7231e+05,1.5986e+02,-2.9824e-01,-9.5256e-01,3.8805e+00,4.4608e+00
5.7000e+01,2.0000e+00,5.3672e+00,-2.0503e+05,-2.0504e+05,-5.6972e-02,-2.0504e+05,8.7317e-02,7.6281e+00,1.7228e+05,1.6488e+02,-1.9096e-03,-1.3356e+00,3.7493e+00,1.8067e+00
5.8000e+01,1.0000e+00,5.4563e+00,-2.0503e+05,-2.0504e+05,-5.7971e-02,-2.0504e+05,8.7380e-02,7.6390e+00,1.7227e+05,1.6757e+02,-2.6146e-01,-1.8195e+00,3.6948e+00,8.2551e-01
5.9000e+01,3.0000e+00,5.5347e+00,-2.0502e+05,-2.0503e+05,-5.8971e-02,-2.0503e+05,8.6971e-02,7.5678e+00,1.7226e+05,1.7524e+02,2.6802e-01,-7.7401e-01,3.8169e+00,1.1145e+00
6.0000e+01,1.0000e+00,5.6232e+00,-2.0500e+05,-2.0500e+05,-5.9970e-02,-2.0500e+05,8.7505e-02,7.6609e+00,1.7226e+05,1.7845e+02,-2.3288e-01,-7.9675e-01,3.7491e+00,5.9778e-01
6.1000e+01,1.0000e+00,5.7116e+00,-2.0499e+05,-2.0500e+05,-6.0970e-02,-2.0500e+05,8.7457e-02,7.6525e+00,1.7223e+05,1.8114e+02,2.2148e-01,-1.9860e+00,3.8832e+00,3.1041e+00
6.2000e+01,1.0000e+00,5.7998e+00,-2.0495e+05,-2.0496e+05,-6.1969e-02,-2.0496e+05,8.7516e-02,7.6629e+00,1.7222e+05,1.8383e+02,2.1230e-01,-1.6155e+00,3.7591e+00,1.9051e+00
6.3000e+01,1.0000e+00,5.8879e+00,-2.0494e+05,-2.0494e+05,-6.2969e-02,-2.0494e+05,8.7520e-02,7.6636e+00,1.7219e+05,1.8605e+02,3.9580e-01,-1.3216e+00,3.7623e+00,8.5063e-01
6.4000e+01,1.0000e+00,5.9757e+00,-2.0490e+05,-2.0491e+05,-6.3968e-02,-2.0491e+05,8.7527e-02,7.6649e+00,1.7217e+05,1.8874e+02,2.5808e-01,-7.4715e-01,3.7991e+00,6.2542e-01
6.5000e+01,1.0000e+00,6.0634e+00,-2.0490e+05,-2.0491e+05,-6.4968e-02,-2.0491e+05,8.2318e-02,6.7796e+00,1.7214e+05,1.9142e+02,-5.0326e-03,-7.8518e-01,3.8864e+00,3.2237e+00
6.6000e+01,1.0000e+00,6.1510e+00,-2.0488e+05,-2.0489e+05,-6.5967e-02,-2.0489e+05,8.7539e-02,7.6669e+00,1.7214e+05,1.9413e+02,-4.2293e-01,-1.4239e+00,3.7595e+00,3.5324e+00
6.7000e+01,1.0000e+00,6.2384e+00,-2.0487e+05,-2.0488e+05,-6.6967e-02,-2.0488e+05,8.6374e-02,7.4643e+00,1.7212e+05,1.9681e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01
6.8000e+01,1.0000e+00,6.3256e+00,-2.0487e+05,-2.0488e+05,-6.7966e-02,-2.0488e+05,8.1814e-02,6.6968e+00,1.7211e+05,1.9904e+02,4.0993e-01,-1.8150e+00,3.7370e+00,1.1048e+00
6.9000e+01,1.0000e+00,6.4126e+00,-2.0487e+05,-2.0488e+05,-6.8966e-02,-2.0488e+05,8.1304e-02,6.6137e+00,1.7211e+05,2.0214e+02,-1.0944e-01,-7.7647e-01,3.9341e+00,4.6110e+00
7.0000e+01,1.0000e+00,6.4995e+00,-2.0486e+05,-2.0487e+05,-6.9965e-02,-2.0487e+05,8.7534e-02,7.6659e+00,1.7211e+05,2.0485e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00
7.1000e+01,1.0000e+00,6.5863e+00,-2.0485e+05,-2.0485e+05,-7.0965e-02,-2.0485e+05,8.7567e-02,7.6719e+00,1.7210e+05,2.0751e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01
7.2000e+01,1.0000e+00,6.6728e+00,-2.0485e+05,-2.0485e+05,-7.1964e-02,-2.0485e+05,8.1124e-02,6.5844e+00,1.7208e+05,2.0980e+02,-1.9331e-01,-1.9151e+00,3.8421e+00,4.5296e+00
7.3000e+01,1.0000e+00,6.7593e+00,-2.0484e+05,-2.0485e+05,-7.2964e-02,-2.0485e+05,8.6273e-02,7.4467e+00,1.7208e+05,2.1249e+02,4.3864e-01,-8.8243e-01,3.7768e+00,1.2624e+00
7.4000e+01,1.0000e+00,6.8455e+00,-2.0484e+05,-2.0485e+05,-7.3963e-02,-2.0485e+05,8.1599e-02,6.6618e+00,1.7208e+05,2.1514e+02,3.1570e-01,-1.8619e+00,3.7195e+00,1.8055e-01
7.5000e+01,1.0000e+00,6.9316e+00,-2.0483e+05,-2.0484e+05,-7.4963e-02,-2.0484e+05,8.7588e-02,7.6755e+00,1.7208e+05,2.1779e+02,6.5395e-02,-1.8791e+00,3.8529e+00,3.7083e+00
7.6000e+01,1.0000e+00,7.0175e+00,-2.0482e+05,-2.0482e+05,-7.5962e-02,-2.0482e+05,8.7596e-02,7.6768e+00,1.7207e+05,2.2047e+02,-1.2806e-01,-7.5845e-01,3.7528e+00,2.1938e+00
7.7000e+01,1.0000e+00,7.1033e+00,-2.0481e+05,-2.0482e+05,-7.6962e-02,-2.0482e+05,8.3851e-02,7.0344e+00,1.7205e+05,2.2275e+02,3.7953e-01,-1.2501e+00,3.7856e+00,2.1208e+00
7.8000e+01,1.0000e+00,7.1889e+00,-2.0478e+05,-2.0479e+05,-7.7961e-02,-2.0479e+05,8.7607e-02,7.6789e+00,1.7205e+05,2.2546e+02,4.6480e-01,-5.4861e-01,3.8251e+00,1.0049e+00
7.9000e+01,1.0000e+00,7.2744e+00,-2.0477e+05,-2.0477e+05,-7.8961e-02,-2.0477e+05,8.7613e-02,7.6798e+00,1.7202e+05,2.2770e+02,1.3720e-01,-1.7511e+00,3.6853e+00,5.6828e-01
8.0000e+01,1.0000e+00,7.3597e+00,-2.0477e+05,-2.0477e+05,-7.9960e-02,-2.0477e+05,8.2030e-02,6.7322e+00,1.7200e+05,2.3043e+02,4.0575e-01,-1.6160e+00,3.7451e+00,1.8757e+00
8.1000e+01,1.0000e+00,7.4449e+00,-2.0474e+05,-2.0475e+05,-8.0960e-02,-2.0475e+05,8.7624e-02,7.6819e+00,1.7200e+05,2.3270e+02,-7.1960e-02,-1.6124e+00,3.6632e+00,9.4906e-01
8.2000e+01,1.0000e+00,7.5298e+00,-2.0473e+05,-2.0474e+05,-8.1959e-02,-2.0474e+05,8.7513e-02,7.6624e+00,1.7198e+05,2.3580e+02,-3.2988e-01,-9.2243e-01,3.6745e+00,7.3362e-01
8.3000e+01,1.0000e+00,7.6147e+00,-2.0470e+05,-2.0471e+05,-8.2959e-02,-2.0471e+05,8.7636e-02,7.6839e+00,1.7197e+05,2.3891e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00
8.4000e+01,1.0000e+00,7.6994e+00,-2.0468e+05,-2.0469e+05,-8.3958e-02,-2.0469e+05,8.7641e-02,7.6849e+00,1.7194e+05,2.4159e+02,5.7168e-02,-1.3171e+00,3.8615e+00,3.7606e+00
8.5000e+01,1.0000e+00,7.7839e+00,-2.0468e+05,-2.0468e+05,-8.4958e-02,-2.0468e+05,8.7509e-02,7.6616e+00,1.7192e+05,2.4470e+02,-6.3107e-02,-1.0818e+00,3.7955e+00,3.1661e+00
8.6000e+01,1.0000e+00,7.8683e+00,-2.0467e+05,-2.0468e+05,-8.5957e-02,-2.0468e+05,8.4622e-02,7.1645e+00,1.7191e+05,2.4726e+02,1.5328e-01,-1.7612e+00,3.7232e+00,2.2061e+00
8.7000e+01,1.0000e+00,7.9525e+00,-2.0465e+05,-2.0466e+05,-8.6957e-02,-2.0466e+05,8.7659e-02,7.6879e+00,1.7191e+05,2.4999e+02,-2.0790e-02,-1.5296e+00,3.6807e+00,2.0944e+00
8.8000e+01,1.0000e+00,8.0365e+00,-2.0464e+05,-2.0465e+05,-8.7956e-02,-2.0465e+05,8.7642e-02,7.6850e+00,1.7189e+05,2.5311e+02,-4.8955e-01,-1.7397e+00,3.5978e+00,1.6202e+00
8.9000e+01,1.0000e+00,8.1204e+00,-2.0463e+05,-2.0464e+05,-8.8956e-02,-2.0464e+05,8.7668e-02,7.6896e+00,1.7188e+05,2.5579e+02,2.4591e-01,-1.3034e+00,3.8842e+00,3.9293e+00
9.0000e+01,1.0000e+00,8.2042e+00,-2.0463e+05,-2.0464e+05,-8.9955e-02,-2.0464e+05,8.2924e-02,6.8799e+00,1.7187e+05,2.5898e+02,-2.2965e-01,-8.2610e-01,3.7750e+00,3.0359e+00
9.1000e+01,1.0000e+00,8.2878e+00,-2.0462e+05,-2.0462e+05,-9.0955e-02,-2.0462e+05,8.7681e-02,7.6918e+00,1.7187e+05,2.6209e+02,4.0157e-01,-1.5072e+00,3.6851e+00,1.2590e+00
9.2000e+01,1.0000e+00,8.3712e+00,-2.0461e+05,-2.0461e+05,-9.1954e-02,-2.0461e+05,8.7681e-02,7.6917e+00,1.7185e+05,2.6519e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01
9.3000e+01,1.0000e+00,8.4545e+00,-2.0459e+05,-2.0460e+05,-9.2954e-02,-2.0460e+05,8.7689e-02,7.6933e+00,1.7184e+05,2.6829e+02,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01
9.4000e+01,1.0000e+00,8.5377e+00,-2.0459e+05,-2.0460e+05,-9.3953e-02,-2.0460e+05,8.4269e-02,7.1048e+00,1.7183e+05,2.7054e+02,-1.8316e-01,-1.1479e+00,3.6728e+00,2.2372e+00
9.5000e+01,2.0000e+00,8.6129e+00,-2.0459e+05,-2.0460e+05,-9.4953e-02,-2.0460e+05,8.6313e-02,7.4537e+00,1.7183e+05,2.7597e+02,-5.5667e-02,-1.8506e+00,3.7091e+00,2.6968e+00
9.6000e+01,1.0000e+00,8.6957e+00,-2.0457e+05,-2.0458e+05,-9.5952e-02,-2.0458e+05,8.7710e-02,7.6969e+00,1.7183e+05,2.7866e+02,-1.2658e-01,-1.9814e+00,3.8048e+00,4.3791e+00
9.7000e+01,1.0000e+00,8.7783e+00,-2.0456e+05,-2.0457e+05,-9.6952e-02,-2.0457e+05,8.7711e-02,7.6971e+00,1.7181e+05,2.8180e+02,-4.1647e-01,-1.1021e+00,3.6152e+00,9.9795e-01
9.8000e+01,2.0000e+00,8.8528e+00,-2.0455e+05,-2.0456e+05,-9.7951e-02,-2.0456e+05,8.7551e-02,7.6690e+00,1.7180e+05,2.8723e+02,-3.5470e-01,-1.7148e+00,3.5954e+00,1.1934e+00
9.9000e+01,1.0000e+00,8.9350e+00,-2.0453e+05,-2.0454e+05,-9.8951e-02,-2.0454e+05,8.7727e-02,7.6999e+00,1.7179e+05,2.9034e+02,9.5847e-02,-1.4504e+00,3.6490e+00,2.6012e-01
1.0000e+02,1.0000e+00,9.0171e+00,-2.0453e+05,-2.0454e+05,-9.9950e-02,-2.0454e+05,8.3401e-02,6.9592e+00,1.7177e+05,2.9352e+02,-1.5199e-01,-1.7261e+00,3.7545e+00,3.5620e+00
1.0100e+02,1.0000e+00,9.0991e+00,-2.0451e+05,-2.0452e+05,-1.0095e-01,-2.0452e+05,8.7738e-02,7.7019e+00,1.7177e+05,2.9624e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00
1.0200e+02,1.0000e+00,9.1809e+00,-2.0451e+05,-2.0452e+05,-1.0195e-01,-2.0452e+05,8.1413e-02,6.6315e+00,1.7175e+05,2.9941e+02,2.6803e-01,-1.7084e+00,3.6572e+00,2.4074e-01
1.0300e+02,1.0000e+00,9.2626e+00,-2.0451e+05,-2.0451e+05,-1.0295e-01,-2.0451e+05,8.1316e-02,6.6156e+00,1.7174e+05,3.0214e+02,-4.7241e-01,-6.4645e-01,3.6635e+00,7.4402e-01
1.0400e+02,1.0000e+00,9.3441e+00,-2.0447e+05,-2.0448e+05,-1.0395e-01,-2.0448e+05,8.7755e-02,7.7048e+00,1.7174e+05,3.0446e+02,2.8372e-01,-1.0910e+00,3.6794e+00,5.2110e-01
1.0500e+02,1.0000e+00,9.4255e+00,-2.0447e+05,-2.0448e+05,-1.0495e-01,-2.0448e+05,8.5859e-02,7.3754e+00,1.7171e+05,3.0679e+02,-4.2188e-02,-6.1940e-01,3.6977e+00,1.3378e+00
1.0600e+02,2.0000e+00,9.4982e+00,-2.0446e+05,-2.0446e+05,-1.0595e-01,-2.0446e+05,8.7766e-02,7.7067e+00,1.7171e+05,3.1272e+02,1.5763e-01,-1.0280e+00,3.6647e+00,7.1886e-01
1.0700e+02,1.0000e+00,9.5792e+00,-2.0445e+05,-2.0446e+05,-1.0695e-01,-2.0446e+05,8.7676e-02,7.6910e+00,1.7169e+05,3.1547e+02,5.6037e-02,-7.1198e-01,3.9121e+00,4.2448e+00
1.0800e+02,1.0000e+00,9.6601e+00,-2.0445e+05,-2.0446e+05,-1.0795e-01,-2.0446e+05,8.4070e-02,7.0713e+00,1.7169e+05,3.1822e+02,2.5108e-01,-9.8380e-01,3.8969e+00,4.2211e+00
1.0900e+02,1.0000e+00,9.7408e+00,-2.0444e+05,-2.0445e+05,-1.0895e-01,-2.0445e+05,8.5808e-02,7.3666e+00,1.7168e+05,3.2139e+02,-1.0398e-01,-1.8772e+00,3.6042e+00,1.0434e+00
1.1000e+02,1.0000e+00,9.8214e+00,-2.0444e+05,-2.0445e+05,-1.0995e-01,-2.0445e+05,8.6967e-02,7.5670e+00,1.7168e+05,3.2418e+02,-3.4006e-01,-1.2996e+00,3.6184e+00,2.4949e+00
1.1100e+02,1.0000e+00,9.9019e+00,-2.0437e+05,-2.0438e+05,-1.1094e-01,-2.0438e+05,8.7795e-02,7.7118e+00,1.7168e+05,3.2688e+02,-3.6899e-01,-5.1617e-01,3.7166e+00,2.6463e+00
