logz,logdust,logNpix,logage,lnprob,N_walkers
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1326,-1.8063,2.0140,9.5688,-967.1303,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8125,2.0141,9.5699,-960.4688,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1348,-1.8127,2.0141,9.5699,-959.5678,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1417,-1.7622,2.0138,9.5680,-955.4814,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1409,-1.7712,2.0137,9.5675,-956.7554,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1437,-1.7489,2.0138,9.5643,-953.4541,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
