nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,3.4000e+02,1.0000e+00,3.4943e+01,-8.6122e+05,-8.6123e+05,-1.1314e+00,-8.6123e+05,1.5828e-01,7.5284e+00,7.7703e+05,2.7359e+03,-3.6955e-01,-3.4299e-01,1.2240e+00,5.3553e+00
2.0000e+03,3.4100e+02,2.0000e+00,3.4974e+01,-8.6085e+05,-8.6086e+05,-1.1348e+00,-8.6086e+05,1.5832e-01,7.5317e+00,7.7662e+05,2.7440e+03,-9.3079e-01,-5.4050e-01,1.3854e+00,4.6685e+00
2.0000e+03,3.4200e+02,3.0000e+00,3.4969e+01,-8.6079e+05,-8.6080e+05,-1.1381e+00,-8.6080e+05,1.5835e-01,7.5351e+00,7.7625e+05,2.7561e+03,-8.5381e-01,-2.5715e-01,1.6469e+00,7.6145e+00
2.0000e+03,3.4300e+02,8.0000e+00,3.4787e+01,-8.6069e+05,-8.6069e+05,-1.1414e+00,-8.6069e+05,1.5839e-01,7.5383e+00,7.7619e+05,2.7886e+03,4.4524e-01,-3.5365e-01,1.0993e+00,6.1255e+00
2.0000e+03,3.4400e+02,3.0000e+00,3.4783e+01,-8.6043e+05,-8.6044e+05,-1.1448e+00,-8.6044e+05,1.5842e-01,7.5417e+00,7.7608e+05,2.8008e+03,-4.7303e-01,-3.8587e-01,1.2969e+00,5.2528e+00
2.0000e+03,3.4500e+02,3.0000e+00,3.4778e+01,-8.6015e+05,-8.6016e+05,-1.1481e+00,-8.6016e+05,1.5846e-01,7.5450e+00,7.7583e+05,2.8131e+03,-2.9809e-01,-1.9310e+00,1.8790e+00,1.3807e+00
2.0000e+03,3.4600e+02,2.0000e+00,3.4809e+01,-8.5930e+05,-8.5930e+05,-1.1514e+00,-8.5930e+05,1.5849e-01,7.5484e+00,7.7555e+05,2.8213e+03,-6.0719e-01,-1.3863e+00,1.0519e+00,3.6417e+00
2.0000e+03,3.4700e+02,1.0000e+00,3.4874e+01,-8.5883e+05,-8.5884e+05,-1.1547e+00,-8.5884e+05,1.5853e-01,7.5517e+00,7.7469e+05,2.8253e+03,-2.7601e-02,-1.3991e+00,1.6133e+00,4.0306e+00
2.0000e+03,3.4800e+02,1.0000e+00,3.4940e+01,-8.5879e+05,-8.5880e+05,-1.1581e+00,-8.5880e+05,1.5856e-01,7.5550e+00,7.7423e+05,2.8293e+03,3.1007e-01,-5.3712e-01,1.8050e+00,5.2478e+00
2.0000e+03,3.4900e+02,4.0000e+00,3.4900e+01,-8.5877e+05,-8.5877e+05,-1.1614e+00,-8.5877e+05,1.5860e-01,7.5583e+00,7.7419e+05,2.8454e+03,-1.0761e+00,-1.3466e+00,1.0001e+00,3.4012e+00
2.0000e+03,3.5000e+02,4.0000e+00,3.4861e+01,-8.5873e+05,-8.5874e+05,-1.1647e+00,-8.5874e+05,1.5863e-01,7.5617e+00,7.7416e+05,2.8616e+03,-1.4202e+00,-3.3136e-01,1.3512e+00,5.7079e+00
2.0000e+03,3.5100e+02,8.0000e+00,3.4684e+01,-8.5871e+05,-8.5872e+05,-1.1681e+00,-8.5872e+05,1.5867e-01,7.5650e+00,7.7413e+05,2.8942e+03,3.8841e-01,-1.7377e+00,2.5551e+00,5.2952e+00
2.0000e+03,3.5200e+02,2.0000e+00,3.4714e+01,-8.5870e+05,-8.5871e+05,-1.1714e+00,-8.5871e+05,1.5869e-01,7.5674e+00,7.7411e+05,2.9023e+03,-2.4057e-01,-1.8809e+00,1.5907e+00,3.5129e+00
2.0000e+03,3.5300e+02,2.0000e+00,3.4744e+01,-8.5860e+05,-8.5861e+05,-1.1747e+00,-8.5861e+05,1.5873e-01,7.5716e+00,7.7410e+05,2.9104e+03,-8.4897e-02,-1.2451e+00,1.0462e+00,4.0271e+00
2.0000e+03,3.5400e+02,1.1000e+01,3.4469e+01,-8.5822e+05,-8.5822e+05,-1.1780e+00,-8.5822e+05,1.5877e-01,7.5750e+00,7.7400e+05,2.9551e+03,4.4671e-01,-1.2242e+00,1.2444e+00,4.1121e+00
2.0000e+03,3.5500e+02,1.0000e+00,3.4533e+01,-8.5710e+05,-8.5711e+05,-1.1814e+00,-8.5711e+05,1.5881e-01,7.5783e+00,7.7361e+05,2.9591e+03,-7.1546e-01,-1.5720e+00,2.2306e+00,9.4208e+00
2.0000e+03,3.5600e+02,1.0000e+00,3.4597e+01,-8.5657e+05,-8.5657e+05,-1.1847e+00,-8.5657e+05,1.5884e-01,7.5816e+00,7.7250e+05,2.9631e+03,1.1768e-02,-6.5094e-01,1.6927e+00,4.9657e+00
2.0000e+03,3.5700e+02,5.0000e+00,3.4526e+01,-8.5638e+05,-8.5639e+05,-1.1880e+00,-8.5639e+05,1.5887e-01,7.5849e+00,7.7196e+05,2.9836e+03,-6.4243e-01,-1.8211e+00,1.1151e+00,3.4823e+00
2.0000e+03,3.5800e+02,1.0000e+00,3.4589e+01,-8.5516e+05,-8.5517e+05,-1.1913e+00,-8.5517e+05,1.5891e-01,7.5883e+00,7.7177e+05,2.9876e+03,-1.1615e+00,-1.8737e+00,1.0967e+00,3.1819e+00
2.0000e+03,3.5900e+02,1.0000e+00,3.4653e+01,-8.5476e+05,-8.5477e+05,-1.1947e+00,-8.5477e+05,1.5894e-01,7.5916e+00,7.7056e+05,2.9916e+03,1.5947e-02,-8.9761e-01,2.5026e+00,7.1508e+00
2.0000e+03,3.6000e+02,1.0000e+00,3.4716e+01,-8.5467e+05,-8.5468e+05,-1.1980e+00,-8.5468e+05,1.5898e-01,7.5950e+00,7.7016e+05,2.9956e+03,-1.2144e+00,-2.5388e-01,1.7240e+00,9.3652e+00
2.0000e+03,3.6100e+02,1.0000e+00,3.4778e+01,-8.5375e+05,-8.5376e+05,-1.2013e+00,-8.5376e+05,1.5901e-01,7.5982e+00,7.7007e+05,2.9997e+03,-2.8255e-01,-6.1337e-01,1.2334e+00,4.6367e+00
2.0000e+03,3.6200e+02,9.0000e+00,3.4575e+01,-8.5367e+05,-8.5367e+05,-1.2047e+00,-8.5367e+05,1.5905e-01,7.6016e+00,7.6915e+05,3.0363e+03,1.6757e-01,-3.7239e-01,2.0409e+00,7.7658e+00
2.0000e+03,3.6300e+02,3.0000e+00,3.4571e+01,-8.5261e+05,-8.5262e+05,-1.2080e+00,-8.5262e+05,1.5908e-01,7.6049e+00,7.6906e+05,3.0484e+03,3.3763e-01,-1.2965e+00,1.0295e+00,4.3043e+00
2.0000e+03,3.6400e+02,9.0000e+00,3.4372e+01,-8.5242e+05,-8.5243e+05,-1.2113e+00,-8.5243e+05,1.5912e-01,7.6083e+00,7.6801e+05,3.0849e+03,3.4071e-01,-2.7793e-01,1.5297e+00,6.7451e+00
2.0000e+03,3.6500e+02,4.0000e+00,3.4337e+01,-8.5214e+05,-8.5215e+05,-1.2146e+00,-8.5215e+05,1.5915e-01,7.6115e+00,7.6782e+05,3.1011e+03,3.1457e-01,-1.1870e+00,2.5398e+00,6.4479e+00
2.0000e+03,3.6600e+02,4.0000e+00,3.4302e+01,-8.5213e+05,-8.5214e+05,-1.2180e+00,-8.5214e+05,1.5919e-01,7.6148e+00,7.6754e+05,3.1176e+03,-1.2958e+00,-1.8237e-01,1.4470e+00,9.1681e+00
2.0000e+03,3.6700e+02,1.0000e+00,3.4363e+01,-8.5187e+05,-8.5188e+05,-1.2213e+00,-8.5188e+05,1.5922e-01,7.6182e+00,7.6753e+05,3.1216e+03,1.3221e-01,-9.2209e-01,2.5399e+00,6.2851e+00
2.0000e+03,3.6800e+02,1.1000e+01,3.4106e+01,-8.5108e+05,-8.5109e+05,-1.2246e+00,-8.5109e+05,1.5926e-01,7.6216e+00,7.6727e+05,3.1662e+03,-7.7023e-01,-7.6921e-01,1.2261e+00,4.3194e+00
2.0000e+03,3.6900e+02,2.0000e+00,3.4135e+01,-8.5106e+05,-8.5107e+05,-1.2280e+00,-8.5107e+05,1.5929e-01,7.6248e+00,7.6648e+05,3.1743e+03,-2.8677e-01,-5.8425e-01,1.9426e+00,5.0127e+00
2.0000e+03,3.7000e+02,2.0000e+00,3.4164e+01,-8.5094e+05,-8.5094e+05,-1.2313e+00,-8.5094e+05,1.5933e-01,7.6282e+00,7.6645e+05,3.1824e+03,4.4447e-01,-7.2964e-01,2.0634e+00,5.5377e+00
2.0000e+03,3.7100e+02,3.0000e+00,3.4162e+01,-8.5035e+05,-8.5036e+05,-1.2346e+00,-8.5036e+05,1.5936e-01,7.6315e+00,7.6633e+05,3.1946e+03,1.2030e-01,-1.7173e+00,1.2435e+00,4.2180e+00
2.0000e+03,3.7200e+02,6.0000e+00,3.4066e+01,-8.4979e+05,-8.4980e+05,-1.2379e+00,-8.4980e+05,1.5940e-01,7.6349e+00,7.6575e+05,3.2188e+03,-1.0703e+00,-3.5116e-01,1.7393e+00,8.3910e+00
2.0000e+03,3.7300e+02,1.0000e+00,3.4126e+01,-8.4935e+05,-8.4936e+05,-1.2413e+00,-8.4936e+05,1.5943e-01,7.6382e+00,7.6519e+05,3.2229e+03,-4.1110e-01,-5.7576e-01,1.1731e+00,5.0540e+00
2.0000e+03,3.7400e+02,2.0000e+00,3.4155e+01,-8.4878e+05,-8.4879e+05,-1.2446e+00,-8.4879e+05,1.5947e-01,7.6415e+00,7.6474e+05,3.2309e+03,-1.4175e+00,-1.6503e+00,2.2603e+00,4.0655e+00
2.0000e+03,3.7500e+02,4.0000e+00,3.4122e+01,-8.4868e+05,-8.4869e+05,-1.2479e+00,-8.4869e+05,1.5950e-01,7.6448e+00,7.6418e+05,3.2471e+03,1.3523e-01,-1.7259e+00,1.4591e+00,4.2332e+00
2.0000e+03,3.7600e+02,5.0000e+00,3.4058e+01,-8.4784e+05,-8.4785e+05,-1.2512e+00,-8.4785e+05,1.5954e-01,7.6482e+00,7.6408e+05,3.2674e+03,-4.5684e-01,-1.7946e+00,1.1572e+00,3.9573e+00
2.0000e+03,3.7700e+02,6.0000e+00,3.3964e+01,-8.4751e+05,-8.4752e+05,-1.2546e+00,-8.4752e+05,1.5957e-01,7.6515e+00,7.6324e+05,3.2917e+03,-8.0364e-02,-5.9256e-01,1.0530e+00,5.3854e+00
2.0000e+03,3.7800e+02,3.0000e+00,3.3962e+01,-8.4711e+05,-8.4711e+05,-1.2579e+00,-8.4711e+05,1.5960e-01,7.6548e+00,7.6291e+05,3.3037e+03,1.9417e-01,-1.3541e+00,2.3024e+00,1.8920e+00
2.0000e+03,3.7900e+02,3.0000e+00,3.3961e+01,-8.4686e+05,-8.4686e+05,-1.2612e+00,-8.4686e+05,1.5964e-01,7.6581e+00,7.6250e+05,3.3159e+03,3.7053e-01,-3.7915e-01,1.5650e+00,6.2859e+00
2.0000e+03,3.8000e+02,6.0000e+00,3.3868e+01,-8.4644e+05,-8.4644e+05,-1.2646e+00,-8.4644e+05,1.5967e-01,7.6615e+00,7.6225e+05,3.3402e+03,-1.0241e-02,-1.9490e+00,1.0110e+00,4.3868e+00
2.0000e+03,3.8100e+02,1.0000e+00,3.3927e+01,-8.4598e+05,-8.4599e+05,-1.2679e+00,-8.4599e+05,1.5971e-01,7.6648e+00,7.6183e+05,3.3442e+03,-2.5638e-01,-9.2741e-01,1.2255e+00,4.3719e+00
2.0000e+03,3.8200e+02,2.0000e+00,3.3956e+01,-8.4567e+05,-8.4568e+05,-1.2712e+00,-8.4568e+05,1.5974e-01,7.6681e+00,7.6138e+05,3.3524e+03,2.1375e-01,-6.7051e-01,2.0001e+00,5.6633e+00
2.0000e+03,3.8300e+02,3.0000e+00,3.3954e+01,-8.4556e+05,-8.4556e+05,-1.2745e+00,-8.4556e+05,1.5978e-01,7.6715e+00,7.6107e+05,3.3646e+03,-1.3987e+00,-1.3974e+00,1.5706e+00,1.0774e+00
2.0000e+03,3.8400e+02,4.0000e+00,3.3922e+01,-8.4541e+05,-8.4541e+05,-1.2779e+00,-8.4541e+05,1.5981e-01,7.6748e+00,7.6095e+05,3.3809e+03,-7.3227e-01,-1.2441e+00,2.2779e+00,7.3621e+00
2.0000e+03,3.8500e+02,6.0000e+00,3.3831e+01,-8.4538e+05,-8.4538e+05,-1.2812e+00,-8.4538e+05,1.5985e-01,7.6782e+00,7.6080e+05,3.4052e+03,-2.1324e-01,-1.1079e+00,1.0403e+00,4.4641e+00
2.0000e+03,3.8600e+02,5.0000e+00,3.3771e+01,-8.4504e+05,-8.4505e+05,-1.2845e+00,-8.4505e+05,1.5988e-01,7.6815e+00,7.6077e+05,3.4256e+03,-1.6162e-01,-4.7412e-01,2.6016e+00,6.7719e+00
2.0000e+03,3.8700e+02,6.0000e+00,3.3681e+01,-8.4459e+05,-8.4460e+05,-1.2879e+00,-8.4460e+05,1.5992e-01,7.6848e+00,7.6044e+05,3.4501e+03,3.7719e-01,-1.6458e+00,1.1630e+00,4.4304e+00
2.0000e+03,3.8800e+02,2.0000e+00,3.3710e+01,-8.4446e+05,-8.4447e+05,-1.2912e+00,-8.4447e+05,1.5995e-01,7.6881e+00,7.5998e+05,3.4581e+03,-5.9900e-01,-1.2401e+00,1.5226e+00,4.0857e+00
2.0000e+03,3.8900e+02,1.0000e+00,3.3767e+01,-8.4425e+05,-8.4426e+05,-1.2945e+00,-8.4426e+05,1.5999e-01,7.6915e+00,7.5986e+05,3.4621e+03,2.9907e-01,-2.2625e-01,1.8582e+00,9.3932e+00
2.0000e+03,3.9000e+02,3.0000e+00,3.3766e+01,-8.4340e+05,-8.4341e+05,-1.2978e+00,-8.4341e+05,1.6002e-01,7.6948e+00,7.5965e+05,3.4743e+03,-9.7304e-01,-1.6051e+00,1.4368e+00,3.4260e+00
2.0000e+03,3.9100e+02,8.0000e+00,3.3620e+01,-8.4322e+05,-8.4323e+05,-1.3012e+00,-8.4323e+05,1.6005e-01,7.6981e+00,7.5880e+05,3.5067e+03,3.6565e-01,-3.4771e-01,1.4363e+00,6.8230e+00
2.0000e+03,3.9200e+02,1.0000e+00,3.3677e+01,-8.4276e+05,-8.4277e+05,-1.3045e+00,-8.4277e+05,1.6009e-01,7.7014e+00,7.5862e+05,3.5108e+03,-1.2245e+00,-9.9828e-01,1.0447e+00,4.1256e+00
2.0000e+03,3.9300e+02,2.0000e+00,3.3705e+01,-8.4273e+05,-8.4274e+05,-1.3078e+00,-8.4274e+05,1.6012e-01,7.7048e+00,7.5816e+05,3.5190e+03,-1.2236e+00,-6.5515e-01,1.1179e+00,4.8860e+00
2.0000e+03,3.9400e+02,2.0000e+00,3.3733e+01,-8.4239e+05,-8.4240e+05,-1.3111e+00,-8.4240e+05,1.6016e-01,7.7081e+00,7.5813e+05,3.5271e+03,5.4807e-03,-3.9045e-01,1.8833e+00,8.0256e+00
2.0000e+03,3.9500e+02,4.0000e+00,3.3703e+01,-8.4170e+05,-8.4171e+05,-1.3145e+00,-8.4171e+05,1.6019e-01,7.7114e+00,7.5779e+05,3.5433e+03,-9.0312e-01,-1.5809e+00,1.4701e+00,3.4249e+00
2.0000e+03,3.9600e+02,1.0000e+00,3.3760e+01,-8.4146e+05,-8.4147e+05,-1.3178e+00,-8.4147e+05,1.6023e-01,7.7147e+00,7.5710e+05,3.5473e+03,3.4529e-01,-1.6986e+00,1.3929e+00,4.4370e+00
2.0000e+03,3.9700e+02,1.0000e+00,3.3816e+01,-8.4130e+05,-8.4131e+05,-1.3211e+00,-8.4131e+05,1.6026e-01,7.7181e+00,7.5686e+05,3.5513e+03,-5.7397e-01,-2.8273e-01,1.3131e+00,8.6769e+00
2.0000e+03,3.9800e+02,6.0000e+00,3.3729e+01,-8.3965e+05,-8.3966e+05,-1.3245e+00,-8.3966e+05,1.6030e-01,7.7214e+00,7.5669e+05,3.5755e+03,1.2751e-02,-1.5439e+00,1.6556e+00,4.7021e+00
2.0000e+03,3.9900e+02,5.0000e+00,3.3671e+01,-8.3911e+05,-8.3912e+05,-1.3278e+00,-8.3912e+05,1.6033e-01,7.7248e+00,7.5505e+05,3.5959e+03,-7.3074e-02,-9.2439e-01,1.1859e+00,4.9389e+00
2.0000e+03,4.0000e+02,4.0000e+00,3.3642e+01,-8.3875e+05,-8.3875e+05,-1.3311e+00,-8.3875e+05,1.6037e-01,7.7280e+00,7.5451e+05,3.6120e+03,-9.6513e-01,-1.7923e+00,1.5013e+00,3.1232e+00
2.0000e+03,4.0100e+02,5.0000e+00,3.3585e+01,-8.3875e+05,-8.3875e+05,-1.3344e+00,-8.3875e+05,1.5020e-01,6.7789e+00,7.5414e+05,3.6325e+03,1.4453e-01,-3.8517e-01,1.5749e+00,6.7447e+00
2.0000e+03,4.0200e+02,5.0000e+00,3.3528e+01,-8.3866e+05,-8.3867e+05,-1.3378e+00,-8.3867e+05,1.6044e-01,7.7347e+00,7.5414e+05,3.6527e+03,2.7882e-03,-1.4738e+00,2.5227e+00,2.1177e+00
2.0000e+03,4.0300e+02,3.0000e+00,3.3527e+01,-8.3861e+05,-8.3862e+05,-1.3411e+00,-8.3862e+05,1.6047e-01,7.7381e+00,7.5406e+05,3.6649e+03,-6.5467e-01,-9.5821e-01,1.0269e+00,4.8729e+00
2.0000e+03,4.0400e+02,1.0000e+00,3.3583e+01,-8.3823e+05,-8.3824e+05,-1.3444e+00,-8.3824e+05,1.6050e-01,7.7413e+00,7.5401e+05,3.6689e+03,-3.7164e-01,-6.1956e-01,2.4911e+00,1.1544e+00
2.0000e+03,4.0500e+02,7.0000e+00,3.3471e+01,-8.3799e+05,-8.3800e+05,-1.3478e+00,-8.3800e+05,1.6054e-01,7.7447e+00,7.5362e+05,3.6976e+03,-1.1956e+00,-6.9153e-01,1.3913e+00,5.0873e+00
2.0000e+03,4.0600e+02,1.0000e+00,3.3526e+01,-8.3721e+05,-8.3721e+05,-1.3511e+00,-8.3721e+05,1.6057e-01,7.7480e+00,7.5339e+05,3.7016e+03,-1.4576e+00,-1.1330e+00,2.3389e+00,3.1494e+00
2.0000e+03,4.0700e+02,5.0000e+00,3.3470e+01,-8.3648e+05,-8.3648e+05,-1.3544e+00,-8.3648e+05,1.6061e-01,7.7514e+00,7.5260e+05,3.7218e+03,-4.2624e-01,-3.6160e-01,1.1713e+00,7.0248e+00
2.0000e+03,4.0800e+02,2.0000e+00,3.3498e+01,-8.3647e+05,-8.3647e+05,-1.3577e+00,-8.3647e+05,1.6060e-01,7.7510e+00,7.5187e+05,3.7300e+03,-1.2027e+00,-3.9133e-01,2.2593e+00,4.0530e+00
2.0000e+03,4.0900e+02,4.0000e+00,3.3470e+01,-8.3629e+05,-8.3630e+05,-1.3611e+00,-8.3630e+05,1.6068e-01,7.7580e+00,7.5186e+05,3.7461e+03,-4.7248e-02,-3.2945e-01,1.9566e+00,9.8026e+00
2.0000e+03,4.1000e+02,4.0000e+00,3.3442e+01,-8.3592e+05,-8.3592e+05,-1.3644e+00,-8.3592e+05,1.6071e-01,7.7613e+00,7.5169e+05,3.7623e+03,1.7564e-01,-5.6581e-01,1.7174e+00,6.2416e+00
2.0000e+03,4.1100e+02,2.0000e+00,3.3469e+01,-8.3516e+05,-8.3517e+05,-1.3677e+00,-8.3517e+05,1.6075e-01,7.7647e+00,7.5131e+05,3.7704e+03,-1.1692e+00,-3.8159e-01,1.4873e+00,8.3992e+00
2.0000e+03,4.1200e+02,3.0000e+00,3.3469e+01,-8.3508e+05,-8.3509e+05,-1.3710e+00,-8.3509e+05,1.6078e-01,7.7679e+00,7.5056e+05,3.7825e+03,-2.6062e-01,-1.6718e+00,1.1587e+00,4.3665e+00
2.0000e+03,4.1300e+02,2.0000e+00,3.3496e+01,-8.3497e+05,-8.3498e+05,-1.3744e+00,-8.3498e+05,1.6081e-01,7.7713e+00,7.5048e+05,3.7905e+03,-1.1996e+00,-1.5318e+00,1.3455e+00,3.6382e+00
2.0000e+03,4.1400e+02,3.0000e+00,3.3495e+01,-8.3368e+05,-8.3369e+05,-1.3777e+00,-8.3369e+05,1.6085e-01,7.7746e+00,7.5037e+05,3.8027e+03,-1.3246e+00,-2.6819e-01,1.1237e+00,9.6236e+00
2.0000e+03,4.1500e+02,3.0000e+00,3.3495e+01,-8.3342e+05,-8.3342e+05,-1.3810e+00,-8.3342e+05,1.6088e-01,7.7780e+00,7.4907e+05,3.8148e+03,-1.2761e+00,-1.0593e+00,1.4331e+00,3.8215e+00
2.0000e+03,4.1600e+02,1.0000e+01,3.3307e+01,-8.3320e+05,-8.3321e+05,-1.3844e+00,-8.3321e+05,1.6092e-01,7.7813e+00,7.4881e+05,3.8556e+03,1.7980e-01,-8.3537e-01,1.2366e+00,5.3389e+00
2.0000e+03,4.1700e+02,1.0000e+00,3.3360e+01,-8.3233e+05,-8.3234e+05,-1.3877e+00,-8.3234e+05,1.6095e-01,7.7846e+00,7.4860e+05,3.8596e+03,2.9126e-01,-1.5735e+00,1.3731e+00,4.8130e+00
2.0000e+03,4.1800e+02,1.0000e+00,3.3413e+01,-8.3192e+05,-8.3193e+05,-1.3910e+00,-8.3193e+05,1.6099e-01,7.7879e+00,7.4773e+05,3.8636e+03,2.5877e-01,-7.2867e-01,1.7478e+00,6.0278e+00
2.0000e+03,4.1900e+02,5.0000e+00,3.3360e+01,-8.3185e+05,-8.3186e+05,-1.3943e+00,-8.3186e+05,1.6102e-01,7.7913e+00,7.4732e+05,3.8838e+03,-5.9772e-01,-1.1568e+00,1.5262e+00,4.6201e+00
2.0000e+03,4.2000e+02,2.0000e+00,3.3386e+01,-8.3170e+05,-8.3171e+05,-1.3977e+00,-8.3171e+05,1.6106e-01,7.7946e+00,7.4725e+05,3.8918e+03,-5.6944e-01,-7.9234e-01,1.5454e+00,5.6713e+00
2.0000e+03,4.2100e+02,1.0000e+00,3.3439e+01,-8.3158e+05,-8.3158e+05,-1.4010e+00,-8.3158e+05,1.6109e-01,7.7979e+00,7.4710e+05,3.8958e+03,-1.3022e+00,-4.0231e-01,1.4284e+00,8.2510e+00
2.0000e+03,4.2200e+02,1.0000e+00,3.3492e+01,-8.3009e+05,-8.3009e+05,-1.4043e+00,-8.3009e+05,1.6112e-01,7.8012e+00,7.4697e+05,3.8999e+03,-1.9123e-01,-1.7160e+00,1.2601e+00,4.6411e+00
2.0000e+03,4.2300e+02,3.0000e+00,3.3492e+01,-8.3002e+05,-8.3003e+05,-1.4077e+00,-8.3003e+05,1.6116e-01,7.8046e+00,7.4548e+05,3.9120e+03,2.8623e-01,-4.4824e-01,1.7475e+00,7.5839e+00
2.0000e+03,4.2400e+02,6.0000e+00,3.3412e+01,-8.3001e+05,-8.3002e+05,-1.4110e+00,-8.3002e+05,1.6118e-01,7.8069e+00,7.4542e+05,3.9362e+03,-8.7085e-02,-1.9365e+00,1.7183e+00,4.3395e+00
2.0000e+03,4.2500e+02,2.0000e+00,3.3438e+01,-8.2969e+05,-8.2970e+05,-1.4143e+00,-8.2970e+05,1.6123e-01,7.8112e+00,7.4541e+05,3.9442e+03,-1.2050e+00,-8.3989e-01,1.2505e+00,5.0976e+00
2.0000e+03,4.2600e+02,1.0000e+00,3.3491e+01,-8.2887e+05,-8.2888e+05,-1.4176e+00,-8.2888e+05,1.6126e-01,7.8145e+00,7.4509e+05,3.9482e+03,1.7561e-01,-1.1524e+00,1.3571e+00,5.2247e+00
2.0000e+03,4.2700e+02,2.0000e+00,3.3516e+01,-8.2883e+05,-8.2884e+05,-1.4210e+00,-8.2884e+05,1.6130e-01,7.8179e+00,7.4427e+05,3.9563e+03,-7.5892e-01,-1.8565e+00,2.2557e+00,5.5931e+00
2.0000e+03,4.2800e+02,3.0000e+00,3.3516e+01,-8.2849e+05,-8.2850e+05,-1.4243e+00,-8.2850e+05,1.6133e-01,7.8212e+00,7.4422e+05,3.9685e+03,-1.0011e+00,-7.8110e-01,1.0970e+00,5.8556e+00
2.0000e+03,4.2900e+02,1.2000e+01,3.3282e+01,-8.2820e+05,-8.2821e+05,-1.4276e+00,-8.2821e+05,1.6136e-01,7.8246e+00,7.4389e+05,4.0172e+03,-7.5746e-01,-3.1221e-01,2.4125e+00,6.2641e+00
2.0000e+03,4.3000e+02,8.0000e+00,3.3153e+01,-8.2773e+05,-8.2773e+05,-1.4309e+00,-8.2773e+05,1.6140e-01,7.8278e+00,7.4360e+05,4.0501e+03,-7.4409e-02,-1.0376e+00,2.3978e+00,9.7240e+00
2.0000e+03,4.3100e+02,1.0000e+00,3.3205e+01,-8.2662e+05,-8.2663e+05,-1.4343e+00,-8.2663e+05,1.6143e-01,7.8312e+00,7.4312e+05,4.0542e+03,-1.4617e+00,-5.6301e-01,1.4228e+00,6.8999e+00
2.0000e+03,4.3200e+02,3.0000e+00,3.3205e+01,-8.2635e+05,-8.2636e+05,-1.4376e+00,-8.2636e+05,1.6147e-01,7.8345e+00,7.4202e+05,4.0664e+03,-1.4130e-01,-3.6646e-01,1.3668e+00,7.4699e+00
2.0000e+03,4.3300e+02,1.8000e+01,3.2828e+01,-8.2512e+05,-8.2513e+05,-1.4409e+00,-8.2513e+05,1.6150e-01,7.8379e+00,7.4175e+05,4.1401e+03,-3.0575e-01,-1.6883e-01,1.5331e+00,9.8389e+00
2.0000e+03,4.3400e+02,1.0000e+00,3.2879e+01,-8.2488e+05,-8.2489e+05,-1.4443e+00,-8.2489e+05,1.6154e-01,7.8412e+00,7.4052e+05,4.1442e+03,-1.4105e+00,-1.7742e+00,2.3141e+00,1.6397e+00
2.0000e+03,4.3500e+02,2.0000e+00,3.2905e+01,-8.2487e+05,-8.2488e+05,-1.4476e+00,-8.2488e+05,1.6156e-01,7.8439e+00,7.4028e+05,4.1524e+03,-2.0159e-01,-4.3687e-01,1.0160e+00,7.4116e+00
2.0000e+03,4.3600e+02,1.0000e+00,3.2955e+01,-8.2485e+05,-8.2486e+05,-1.4509e+00,-8.2486e+05,1.6160e-01,7.8478e+00,7.4027e+05,4.1565e+03,2.1955e-01,-1.9368e+00,1.2004e+00,5.2574e+00
2.0000e+03,4.3700e+02,1.0000e+00,3.3006e+01,-8.2398e+05,-8.2399e+05,-1.4542e+00,-8.2399e+05,1.6164e-01,7.8512e+00,7.4025e+05,4.1605e+03,4.5872e-02,-3.3570e-01,1.2004e+00,9.4952e+00
2.0000e+03,4.3800e+02,1.0000e+00,3.3057e+01,-8.2365e+05,-8.2366e+05,-1.4576e+00,-8.2366e+05,1.6167e-01,7.8545e+00,7.3938e+05,4.1645e+03,6.3260e-02,-6.3006e-01,1.8180e+00,7.2807e+00
2.0000e+03,4.3900e+02,3.0000e+00,3.3057e+01,-8.2329e+05,-8.2330e+05,-1.4609e+00,-8.2330e+05,1.6171e-01,7.8578e+00,7.3905e+05,4.1766e+03,4.0873e-01,-7.6383e-01,1.0383e+00,6.2704e+00
2.0000e+03,4.4000e+02,3.0000e+00,3.3058e+01,-8.2327e+05,-8.2328e+05,-1.4642e+00,-8.2328e+05,1.6174e-01,7.8612e+00,7.3869e+05,4.1888e+03,-5.7854e-01,-1.9835e+00,1.7663e+00,2.2672e+00
2.0000e+03,4.4100e+02,5.0000e+00,3.3009e+01,-8.2299e+05,-8.2300e+05,-1.4676e+00,-8.2300e+05,1.6178e-01,7.8645e+00,7.3867e+05,4.2095e+03,5.1635e-03,-1.8439e+00,1.3695e+00,5.3657e+00
2.0000e+03,4.4200e+02,1.0000e+00,3.3059e+01,-8.2297e+05,-8.2298e+05,-1.4709e+00,-8.2298e+05,1.6181e-01,7.8678e+00,7.3839e+05,4.2135e+03,-9.0986e-03,-1.9828e+00,1.5832e+00,5.2106e+00
2.0000e+03,4.4300e+02,4.0000e+00,3.3035e+01,-8.2288e+05,-8.2289e+05,-1.4742e+00,-8.2289e+05,1.6184e-01,7.8711e+00,7.3837e+05,4.2299e+03,-5.7891e-01,-1.2569e+00,1.4683e+00,5.1114e+00
