logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.1278e-01,-1.7311e+00,-2.8028e+00,3.2254e-01,-8.8140e-01,1.5445e+00,3.4556e+00,2.4240e+01,-1.2327e+03
2.1824e-01,-1.8650e+00,-3.1896e+00,3.0040e-01,7.7213e-01,2.3131e+00,3.3737e+00,2.4107e+01,-1.2659e+03
2.7663e-01,-1.8165e+00,-1.3729e+00,2.8573e-01,-2.0399e-01,2.6243e+00,3.2905e+00,2.4049e+01,-1.1205e+03
1.6055e-01,-1.6604e+00,-9.3079e-01,3.0294e-01,-5.5595e-01,2.4119e+00,3.4123e+00,2.4253e+01,-1.2684e+03
1.1594e-01,-1.8837e+00,-1.8659e+00,2.9423e-01,-3.3688e-01,2.4786e-01,3.4739e+00,2.4275e+01,-1.2245e+03
2.8474e-01,-1.8424e+00,-2.4970e+00,2.0477e-01,1.0108e+00,2.5861e+00,3.2895e+00,2.4030e+01,-1.1433e+03
1.8591e-01,-1.5903e+00,-2.6087e+00,3.1336e-01,9.2722e-01,2.4029e+00,3.3469e+00,2.4091e+01,-1.2213e+03
1.4874e-01,-1.9260e+00,-2.9702e+00,3.3179e-01,-5.9548e-01,1.2628e+00,3.4426e+00,2.4183e+01,-1.2640e+03
2.9098e-01,-1.8528e+00,-2.1709e+00,3.0740e-01,7.9424e-01,2.5866e+00,3.2958e+00,2.4028e+01,-1.2547e+03
1.9290e-01,-1.9905e+00,-1.8960e+00,2.2781e-01,-3.9169e-01,2.1443e+00,3.4107e+00,2.4160e+01,-1.2703e+03
2.2201e-01,-1.9801e+00,-2.5438e+00,3.1868e-01,-1.3787e+00,2.3094e+00,3.3892e+00,2.4133e+01,-1.2503e+03
3.1388e-01,-1.8044e+00,-2.8863e+00,3.3106e-01,1.0296e+00,2.6343e+00,3.2652e+00,2.3996e+01,-1.1681e+03
2.4418e-01,-1.8278e+00,-2.0183e+00,3.2963e-01,-1.4187e+00,2.5528e+00,3.3356e+00,2.4106e+01,-1.2308e+03
2.9422e-01,-1.9833e+00,-1.4989e+00,2.2135e-01,8.2323e-01,2.6206e+00,3.3180e+00,2.4101e+01,-1.2150e+03
2.6975e-01,-1.8430e+00,-1.8455e+00,3.0703e-01,-2.4810e-01,2.6043e+00,3.3012e+00,2.4065e+01,-1.2466e+03
1.6326e-01,-1.9026e+00,-1.5717e+00,3.1245e-01,6.1419e-01,1.7814e+00,3.4289e+00,2.4176e+01,-1.2405e+03
2.1232e-01,-1.8487e+00,-1.4977e+00,1.7659e-01,1.0293e+00,2.2298e+00,3.3682e+00,2.4083e+01,-1.2428e+03
2.9524e-01,-1.9137e+00,-2.5717e+00,2.4206e-01,-7.8604e-02,2.6480e+00,3.2831e+00,2.4042e+01,-1.2699e+03
2.7471e-01,-1.7576e+00,-1.1049e+00,1.3506e-01,6.7006e-01,2.6552e+00,3.2714e+00,2.4039e+01,-1.2430e+03
1.7769e-01,-1.6257e+00,-2.6120e+00,3.3317e-01,5.1662e-01,2.5220e+00,3.3892e+00,2.4240e+01,-1.2531e+03
1.6651e-01,-1.9510e+00,-1.1832e+00,2.3023e-01,9.2736e-01,7.2294e-01,3.4306e+00,2.4144e+01,-1.2319e+03
1.7098e-01,-1.8873e+00,-2.5214e+00,3.1523e-01,1.0274e+00,1.1889e+00,3.4305e+00,2.4149e+01,-1.2286e+03
1.6156e-01,-1.9122e+00,-1.4769e+00,2.9746e-01,9.5044e-01,9.7027e-01,3.4333e+00,2.4154e+01,-1.2242e+03
2.1257e-01,-1.7411e+00,-1.2387e+00,3.1622e-01,9.2505e-01,2.4477e+00,3.3718e+00,2.4157e+01,-1.2669e+03
1.4699e-01,-1.7361e+00,-1.4418e+00,2.9840e-01,-4.7312e-01,2.1650e+00,3.4136e+00,2.4195e+01,-1.2666e+03
1.4001e-01,-1.9364e+00,-1.5108e+00,3.0610e-01,8.1873e-01,6.2525e-01,3.4514e+00,2.4218e+01,-1.2013e+03
3.0520e-01,-1.8154e+00,-1.9504e+00,2.9059e-01,3.5242e-01,2.6920e+00,3.2636e+00,2.4035e+01,-1.1480e+03
2.2658e-01,-1.9318e+00,-1.3940e+00,2.5475e-01,-1.3251e+00,2.4049e+00,3.3620e+00,2.4106e+01,-1.2156e+03
1.6242e-01,-1.6950e+00,-1.8235e+00,3.0816e-01,-4.6923e-01,2.3223e+00,3.3956e+00,2.4182e+01,-1.1870e+03
1.5566e-01,-1.8501e+00,-3.1293e+00,3.1752e-01,9.6768e-01,1.6692e+00,3.4453e+00,2.4218e+01,-1.1985e+03
2.5270e-01,-1.8321e+00,-2.0108e+00,1.4978e-01,9.6168e-01,2.5199e+00,3.3341e+00,2.4096e+01,-1.2350e+03
2.5857e-01,-1.7758e+00,-1.7855e+00,2.5844e-01,-8.7014e-01,2.6361e+00,3.2926e+00,2.4067e+01,-1.2618e+03
1.1124e-01,-1.7104e+00,-1.3861e+00,2.7056e-01,9.1609e-01,7.2462e-01,3.4454e+00,2.4208e+01,-1.2672e+03
1.7691e-01,-1.9622e+00,-1.3948e+00,2.6426e-01,9.9869e-01,1.4829e+00,3.4246e+00,2.4146e+01,-1.1567e+03
2.7666e-01,-1.9100e+00,-2.3932e+00,2.6804e-01,5.1302e-01,2.5905e+00,3.3013e+00,2.4058e+01,-1.1709e+03
1.3040e-01,-1.6350e+00,-1.9543e+00,2.9236e-01,1.2475e-02,2.1864e+00,3.4134e+00,2.4200e+01,-1.2675e+03
1.1000e-01,-1.8155e+00,-3.1818e+00,3.1357e-01,-8.2271e-01,8.9548e-01,3.4772e+00,2.4289e+01,-1.2571e+03
1.3255e-01,-1.7673e+00,-1.8534e+00,3.2568e-01,2.3160e-02,1.9070e+00,3.4479e+00,2.4242e+01,-1.2206e+03
2.1290e-01,-1.7902e+00,-2.3112e+00,3.1344e-01,3.2064e-01,2.5030e+00,3.3854e+00,2.4206e+01,-1.1678e+03
2.5015e-01,-1.8527e+00,-2.0596e+00,3.1938e-01,-1.3485e+00,2.5841e+00,3.3462e+00,2.4144e+01,-1.1943e+03
1.4228e-01,-1.8836e+00,-1.6101e+00,3.2468e-01,6.0382e-01,6.8948e-01,3.4578e+00,2.4220e+01,-1.2658e+03
2.0791e-01,-1.7290e+00,-2.6285e+00,2.8611e-01,5.4502e-01,2.5030e+00,3.3714e+00,2.4174e+01,-1.2600e+03
2.4538e-01,-1.6750e+00,-3.0315e+00,2.8239e-01,4.9452e-01,2.6026e+00,3.2843e+00,2.4036e+01,-1.2178e+03
3.0122e-01,-1.9587e+00,-2.6798e+00,2.4193e-01,9.2576e-01,2.5325e+00,3.2826e+00,2.3981e+01,-1.2503e+03
2.7883e-01,-1.8127e+00,-2.4329e+00,2.9019e-01,-8.7670e-01,2.6674e+00,3.3090e+00,2.4110e+01,-1.2390e+03
2.1708e-01,-1.8941e+00,-1.7808e+00,2.2045e-01,-2.1769e-02,2.4201e+00,3.3555e+00,2.4112e+01,-1.2640e+03
1.2811e-01,-1.7509e+00,-2.4123e+00,2.1164e-01,1.0406e+00,1.1257e+00,3.4361e+00,2.4185e+01,-1.2358e+03
1.4821e-01,-1.7022e+00,-2.1010e+00,1.9377e-01,9.2123e-01,2.1701e+00,3.4185e+00,2.4215e+01,-1.2623e+03
2.0554e-01,-1.8323e+00,-2.1915e+00,3.0287e-01,-5.4965e-01,2.4241e+00,3.3694e+00,2.4146e+01,-1.1951e+03
1.5337e-01,-1.5670e+00,-1.3142e+00,3.3069e-01,9.3506e-01,2.2645e+00,3.4016e+00,2.4179e+01,-1.2173e+03
2.6563e-01,-1.9249e+00,-2.8592e+00,3.0268e-01,7.9478e-01,2.4425e+00,3.3134e+00,2.4006e+01,-1.2314e+03
3.0422e-01,-1.8665e+00,-2.5961e+00,2.4274e-01,-1.2823e+00,2.6392e+00,3.2531e+00,2.3970e+01,-1.1894e+03
