nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,3.4500e+02,5.4650e+03,6.3129e+00,-2.3682e+04,-2.3694e+04,-6.8319e+00,-2.3694e+04,4.7590e-01,1.1437e+01,9.0921e+03,2.0280e+04,1.5448e-01,-1.5637e+00,2.0025e+00,8.7985e+00
2.0000e+03,3.4600e+02,5.5010e+03,6.2898e+00,-2.3604e+04,-2.3616e+04,-6.8517e+00,-2.3616e+04,4.7632e-01,1.1457e+01,9.0595e+03,2.0415e+04,-7.5342e-01,-1.0192e+00,2.0164e+00,3.7668e+00
2.0000e+03,3.4700e+02,5.7010e+03,6.0867e+00,-2.3539e+04,-2.3550e+04,-6.8715e+00,-2.3550e+04,4.7673e-01,1.1477e+01,8.9816e+03,2.1160e+04,-9.9693e-01,-6.4331e-01,2.0001e+00,7.9939e+00
2.0000e+03,3.4800e+02,5.7790e+03,6.0218e+00,-2.3480e+04,-2.3491e+04,-6.8913e+00,-2.3491e+04,4.7714e-01,1.1496e+01,8.9164e+03,2.1450e+04,-2.5362e-01,-2.3486e+00,2.0611e+00,3.7376e+00
2.0000e+03,3.4900e+02,5.9170e+03,5.8983e+00,-2.3337e+04,-2.3348e+04,-6.9111e+00,-2.3348e+04,4.7755e-01,1.1516e+01,8.8571e+03,2.1965e+04,-1.5781e-01,-1.0187e+00,1.9921e+00,8.6341e+00
2.0000e+03,3.5000e+02,5.9650e+03,5.8676e+00,-2.3307e+04,-2.3318e+04,-6.9309e+00,-2.3318e+04,4.7796e-01,1.1536e+01,8.7142e+03,2.2144e+04,-4.1667e-01,-2.3427e+00,1.9840e+00,4.0925e+00
2.0000e+03,3.5100e+02,5.9970e+03,5.8529e+00,-2.3176e+04,-2.3187e+04,-6.9507e+00,-2.3187e+04,4.7837e-01,1.1556e+01,8.6842e+03,2.2263e+04,-6.9384e-02,-1.2246e+00,2.0423e+00,7.1466e+00
2.0000e+03,3.5200e+02,6.4480e+03,5.4591e+00,-2.3159e+04,-2.3171e+04,-6.9705e+00,-2.3171e+04,4.7878e-01,1.1576e+01,8.5531e+03,2.3945e+04,2.0115e-02,-2.2277e+00,2.0629e+00,5.8667e+00
2.0000e+03,3.5300e+02,6.4790e+03,5.4484e+00,-2.3158e+04,-2.3170e+04,-6.9903e+00,-2.3169e+04,4.5870e-01,1.0625e+01,8.5368e+03,2.4061e+04,-3.0387e-01,-1.5009e+00,1.9477e+00,5.8533e+00
2.0000e+03,3.5400e+02,6.5230e+03,5.4270e+00,-2.3112e+04,-2.3124e+04,-7.0101e+00,-2.3124e+04,4.7960e-01,1.1615e+01,8.5353e+03,2.4223e+04,-5.0050e-01,-1.0739e+00,1.9830e+00,6.8301e+00
2.0000e+03,3.5500e+02,6.5270e+03,5.4389e+00,-2.3008e+04,-2.3020e+04,-7.0299e+00,-2.3020e+04,4.8001e-01,1.1635e+01,8.4896e+03,2.4238e+04,-2.9325e-01,-2.0302e+00,2.0400e+00,4.3968e+00
2.0000e+03,3.5600e+02,6.5400e+03,5.4434e+00,-2.2964e+04,-2.2976e+04,-7.0497e+00,-2.2976e+04,4.8041e-01,1.1655e+01,8.3858e+03,2.4286e+04,-3.4529e-01,-1.4311e+00,2.0100e+00,5.5922e+00
2.0000e+03,3.5700e+02,6.5550e+03,5.4462e+00,-2.2850e+04,-2.2861e+04,-7.0695e+00,-2.2861e+04,4.8082e-01,1.1675e+01,8.3417e+03,2.4341e+04,-2.8854e-01,-1.1894e+00,2.0028e+00,7.1141e+00
2.0000e+03,3.5800e+02,6.5920e+03,5.4308e+00,-2.2632e+04,-2.2644e+04,-7.0893e+00,-2.2644e+04,4.8123e-01,1.1695e+01,8.2273e+03,2.4477e+04,-1.7186e-01,-1.3171e+00,2.0061e+00,7.3731e+00
2.0000e+03,3.5900e+02,6.5970e+03,5.4419e+00,-2.2440e+04,-2.2452e+04,-7.1091e+00,-2.2452e+04,4.8164e-01,1.1714e+01,8.0094e+03,2.4495e+04,-5.5187e-01,-8.0148e-01,1.9738e+00,8.3292e+00
2.0000e+03,3.6000e+02,6.6240e+03,5.4348e+00,-2.1995e+04,-2.2007e+04,-7.1289e+00,-2.2007e+04,4.8204e-01,1.1734e+01,7.8179e+03,2.4594e+04,-3.4991e-01,-9.3578e-01,2.0114e+00,7.8611e+00
2.0000e+03,3.6100e+02,6.6680e+03,5.4139e+00,-2.1814e+04,-2.1826e+04,-7.1487e+00,-2.1826e+04,4.8245e-01,1.1754e+01,7.3728e+03,2.4756e+04,-5.3969e-01,-1.0527e+00,2.0431e+00,4.7493e+00
2.0000e+03,3.6200e+02,6.6690e+03,5.4281e+00,-2.1515e+04,-2.1527e+04,-7.1686e+00,-2.1527e+04,4.8286e-01,1.1774e+01,7.1913e+03,2.4760e+04,-3.0597e-02,-2.3924e+00,1.9962e+00,6.7751e+00
2.0000e+03,3.6300e+02,6.6900e+03,5.4260e+00,-2.1393e+04,-2.1405e+04,-7.1884e+00,-2.1405e+04,4.8326e-01,1.1794e+01,6.8928e+03,2.4837e+04,-1.5914e-01,-2.0385e+00,2.0195e+00,4.4436e+00
2.0000e+03,3.6400e+02,6.7110e+03,5.4239e+00,-2.1325e+04,-2.1336e+04,-7.2082e+00,-2.1336e+04,4.8367e-01,1.1813e+01,6.7709e+03,2.4914e+04,-5.1152e-01,-1.4347e+00,2.0324e+00,3.8744e+00
2.0000e+03,3.6500e+02,6.7230e+03,5.4291e+00,-2.1303e+04,-2.1315e+04,-7.2280e+00,-2.1315e+04,4.8407e-01,1.1833e+01,6.7020e+03,2.4958e+04,-3.6756e-01,-1.7017e+00,1.9679e+00,4.6946e+00
2.0000e+03,3.6600e+02,6.7360e+03,5.4335e+00,-2.1269e+04,-2.1281e+04,-7.2478e+00,-2.1281e+04,4.8448e-01,1.1853e+01,6.6806e+03,2.5006e+04,-3.4667e-01,-1.8477e+00,2.0075e+00,3.7046e+00
2.0000e+03,3.6700e+02,6.7710e+03,5.4202e+00,-2.1248e+04,-2.1260e+04,-7.2676e+00,-2.1260e+04,4.8488e-01,1.1873e+01,6.6462e+03,2.5135e+04,-3.9787e-01,-1.1168e+00,2.0218e+00,6.1654e+00
2.0000e+03,3.6800e+02,6.7750e+03,5.4317e+00,-2.1173e+04,-2.1185e+04,-7.2874e+00,-2.1185e+04,4.8529e-01,1.1893e+01,6.6253e+03,2.5150e+04,-3.9461e-01,-1.4500e+00,2.0225e+00,3.8882e+00
2.0000e+03,3.6900e+02,6.7940e+03,5.4313e+00,-2.1100e+04,-2.1112e+04,-7.3072e+00,-2.1112e+04,4.8569e-01,1.1912e+01,6.5505e+03,2.5219e+04,-5.4444e-01,-1.2595e+00,1.9784e+00,5.0618e+00
2.0000e+03,3.7000e+02,6.8240e+03,5.4220e+00,-2.0907e+04,-2.0919e+04,-7.3270e+00,-2.0919e+04,4.8609e-01,1.1932e+01,6.4778e+03,2.5328e+04,-1.9256e-01,-2.3825e+00,1.9934e+00,4.4647e+00
2.0000e+03,3.7100e+02,6.8250e+03,5.4359e+00,-2.0845e+04,-2.0856e+04,-7.3468e+00,-2.0856e+04,4.8650e-01,1.1952e+01,6.2848e+03,2.5332e+04,-2.1141e-01,-1.1933e+00,1.9591e+00,8.9471e+00
2.0000e+03,3.7200e+02,6.8690e+03,5.4156e+00,-2.0841e+04,-2.0853e+04,-7.3666e+00,-2.0853e+04,4.8268e-01,1.1765e+01,6.2220e+03,2.5492e+04,-8.4558e-01,-9.7508e-01,1.9972e+00,4.2430e+00
2.0000e+03,3.7300e+02,6.8860e+03,5.4168e+00,-2.0570e+04,-2.0582e+04,-7.3864e+00,-2.0582e+04,4.8730e-01,1.1992e+01,6.2181e+03,2.5554e+04,-1.3771e-01,-1.9200e+00,1.9626e+00,6.3980e+00
2.0000e+03,3.7400e+02,6.8900e+03,5.4282e+00,-2.0501e+04,-2.0513e+04,-7.4062e+00,-2.0513e+04,4.8771e-01,1.2011e+01,5.9470e+03,2.5568e+04,-4.0463e-01,-1.4253e+00,2.0160e+00,3.9713e+00
2.0000e+03,3.7500e+02,6.8970e+03,5.4371e+00,-2.0194e+04,-2.0206e+04,-7.4260e+00,-2.0206e+04,4.8811e-01,1.2031e+01,5.8788e+03,2.5594e+04,-4.4559e-01,-1.0128e+00,1.9732e+00,6.2990e+00
2.0000e+03,3.7600e+02,6.9090e+03,5.4422e+00,-2.0169e+04,-2.0181e+04,-7.4458e+00,-2.0181e+04,4.8851e-01,1.2051e+01,5.5716e+03,2.5637e+04,-2.2807e-01,-1.5015e+00,1.9587e+00,6.8825e+00
2.0000e+03,3.7700e+02,6.9260e+03,5.4433e+00,-2.0054e+04,-2.0066e+04,-7.4656e+00,-2.0066e+04,4.8891e-01,1.2071e+01,5.5467e+03,2.5699e+04,-5.8537e-01,-9.6212e-01,1.9976e+00,5.3790e+00
2.0000e+03,3.7800e+02,6.9440e+03,5.4435e+00,-2.0049e+04,-2.0061e+04,-7.4854e+00,-2.0061e+04,4.8639e-01,1.1947e+01,5.4310e+03,2.5764e+04,-4.4759e-01,-1.6092e+00,1.9818e+00,4.4257e+00
2.0000e+03,3.7900e+02,6.9460e+03,5.4564e+00,-2.0027e+04,-2.0039e+04,-7.5052e+00,-2.0039e+04,4.8971e-01,1.2110e+01,5.4267e+03,2.5771e+04,-2.3656e-01,-1.1965e+00,2.0232e+00,6.2789e+00
2.0000e+03,3.8000e+02,6.9700e+03,5.4519e+00,-1.9954e+04,-1.9967e+04,-7.5250e+00,-1.9967e+04,4.9011e-01,1.2130e+01,5.4041e+03,2.5858e+04,-1.9424e-01,-1.0323e+00,1.9716e+00,8.8417e+00
2.0000e+03,3.8100e+02,6.9740e+03,5.4631e+00,-1.9948e+04,-1.9960e+04,-7.5448e+00,-1.9960e+04,4.9009e-01,1.2129e+01,5.3319e+03,2.5873e+04,2.5657e-03,-1.2940e+00,2.0016e+00,7.9344e+00
2.0000e+03,3.8200e+02,7.0060e+03,5.4525e+00,-1.9912e+04,-1.9925e+04,-7.5646e+00,-1.9925e+04,4.9091e-01,1.2170e+01,5.3253e+03,2.5990e+04,-5.5058e-01,-1.3221e+00,2.0131e+00,4.2798e+00
2.0000e+03,3.8300e+02,7.0340e+03,5.4450e+00,-1.9876e+04,-1.9888e+04,-7.5844e+00,-1.9888e+04,4.9131e-01,1.2190e+01,5.2898e+03,2.6092e+04,-2.1861e-02,-2.2685e+00,2.0571e+00,5.1954e+00
2.0000e+03,3.8400e+02,7.0450e+03,5.4507e+00,-1.9828e+04,-1.9840e+04,-7.6042e+00,-1.9840e+04,4.9171e-01,1.2209e+01,5.2531e+03,2.6132e+04,-1.2458e-01,-2.0547e+00,2.0539e+00,4.6315e+00
2.0000e+03,3.8500e+02,7.0660e+03,5.4486e+00,-1.9786e+04,-1.9799e+04,-7.6240e+00,-1.9799e+04,4.9211e-01,1.2229e+01,5.2054e+03,2.6208e+04,-1.5686e-01,-1.5740e+00,2.0319e+00,4.9875e+00
2.0000e+03,3.8600e+02,7.1060e+03,5.4320e+00,-1.9696e+04,-1.9708e+04,-7.6438e+00,-1.9708e+04,4.9251e-01,1.2249e+01,5.1639e+03,2.6353e+04,2.9652e-02,-1.7276e+00,2.0025e+00,7.4379e+00
2.0000e+03,3.8700e+02,7.1470e+03,5.4149e+00,-1.9656e+04,-1.9668e+04,-7.6636e+00,-1.9668e+04,4.9290e-01,1.2269e+01,5.0735e+03,2.6501e+04,-1.1472e-01,-1.5801e+00,1.9870e+00,7.1797e+00
2.0000e+03,3.8800e+02,7.4190e+03,5.2298e+00,-1.9655e+04,-1.9667e+04,-7.6834e+00,-1.9666e+04,4.7316e-01,1.1306e+01,5.0331e+03,2.7488e+04,-1.7234e-01,-2.2492e+00,1.9960e+00,4.6284e+00
2.0000e+03,3.8900e+02,7.5310e+03,5.1653e+00,-1.9600e+04,-1.9613e+04,-7.7032e+00,-1.9613e+04,4.9370e-01,1.2308e+01,5.0315e+03,2.7894e+04,-8.1851e-01,-7.8813e-01,1.9661e+00,8.4108e+00
2.0000e+03,3.9000e+02,7.5320e+03,5.1779e+00,-1.9579e+04,-1.9592e+04,-7.7230e+00,-1.9592e+04,4.9410e-01,1.2328e+01,4.9778e+03,2.7898e+04,-2.0216e-01,-2.2265e+00,1.9682e+00,5.1607e+00
2.0000e+03,3.9100e+02,7.7220e+03,5.0635e+00,-1.9577e+04,-1.9589e+04,-7.7428e+00,-1.9589e+04,4.8303e-01,1.1782e+01,4.9567e+03,2.8588e+04,-2.0127e-01,-2.0813e+00,1.9615e+00,5.7182e+00
2.0000e+03,3.9200e+02,7.9720e+03,4.9172e+00,-1.9431e+04,-1.9443e+04,-7.7626e+00,-1.9443e+04,4.9489e-01,1.2368e+01,4.9542e+03,2.9497e+04,-5.4325e-01,-9.9533e-01,1.9686e+00,7.2749e+00
2.0000e+03,3.9300e+02,7.9780e+03,4.9260e+00,-1.9394e+04,-1.9406e+04,-7.7824e+00,-1.9406e+04,4.9528e-01,1.2388e+01,4.8084e+03,2.9518e+04,-5.3832e-01,-1.1129e+00,1.9851e+00,4.9134e+00
2.0000e+03,3.9400e+02,8.0240e+03,4.9103e+00,-1.9351e+04,-1.9364e+04,-7.8022e+00,-1.9364e+04,4.9568e-01,1.2407e+01,4.7709e+03,2.9684e+04,-1.7942e-01,-1.4831e+00,2.0193e+00,6.1612e+00
2.0000e+03,3.9500e+02,8.0630e+03,4.8989e+00,-1.9303e+04,-1.9315e+04,-7.8220e+00,-1.9315e+04,4.9608e-01,1.2427e+01,4.7286e+03,2.9825e+04,-1.9172e-01,-1.9706e+00,2.0158e+00,5.4676e+00
2.0000e+03,3.9600e+02,8.0930e+03,4.8931e+00,-1.9238e+04,-1.9251e+04,-7.8418e+00,-1.9251e+04,4.9647e-01,1.2447e+01,4.6800e+03,2.9933e+04,-3.9326e-01,-1.2490e+00,1.9621e+00,6.4450e+00
2.0000e+03,3.9700e+02,8.1010e+03,4.9006e+00,-1.9237e+04,-1.9249e+04,-7.8616e+00,-1.9249e+04,4.7942e-01,1.1607e+01,4.6156e+03,2.9962e+04,-2.7210e-01,-2.2690e+00,2.0315e+00,3.6966e+00
2.0000e+03,3.9800e+02,8.5720e+03,4.6430e+00,-1.9197e+04,-1.9209e+04,-7.8814e+00,-1.9209e+04,4.9726e-01,1.2487e+01,4.6138e+03,3.1666e+04,-1.0517e+00,-7.2901e-01,2.0021e+00,5.9383e+00
2.0000e+03,3.9900e+02,8.5760e+03,4.6525e+00,-1.9092e+04,-1.9104e+04,-7.9012e+00,-1.9104e+04,4.9765e-01,1.2506e+01,4.5740e+03,3.1681e+04,5.0162e-02,-2.3661e+00,2.0413e+00,6.2353e+00
