nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
2.0000e+03,1.1000e+01,1.0000e+00,2.1526e+00,-1.8818e+05,-1.8819e+05,-2.1978e-02,-1.8819e+05,1.1767e-01,6.9297e+00,1.7214e+05,1.1450e+03,-1.1096e+00,-1.9426e+00,4.6590e+00,8.3236e+00,2.1590e+01
2.0000e+03,1.2000e+01,1.0000e+00,2.3438e+00,-1.8757e+05,-1.8758e+05,-2.3976e-02,-1.8758e+05,1.1768e-01,6.9317e+00,1.7074e+05,1.1475e+03,-2.8802e-01,-1.0352e+00,4.8704e+00,9.3073e+00,2.1847e+01
2.0000e+03,1.3000e+01,1.0000e+00,2.5341e+00,-1.8752e+05,-1.8753e+05,-2.5974e-02,-1.8753e+05,1.1770e-01,6.9337e+00,1.7013e+05,1.1495e+03,-1.4214e+00,-1.5682e+00,4.4171e+00,4.2811e+00,2.0884e+01
2.0000e+03,1.4000e+01,1.0000e+00,2.7237e+00,-1.8659e+05,-1.8660e+05,-2.7972e-02,-1.8660e+05,1.1772e-01,6.9357e+00,1.7007e+05,1.1518e+03,-3.6058e-01,-1.1107e+00,4.6726e+00,1.6086e+00,2.1190e+01
2.0000e+03,1.5000e+01,1.0000e+00,2.9126e+00,-1.8647e+05,-1.8648e+05,-2.9970e-02,-1.8648e+05,1.1774e-01,6.9377e+00,1.6915e+05,1.1541e+03,-7.1996e-01,-1.7329e+00,4.2087e+00,9.0064e+00,2.1016e+01
2.0000e+03,1.6000e+01,1.0000e+00,3.1008e+00,-1.8604e+05,-1.8605e+05,-3.1968e-02,-1.8605e+05,1.1775e-01,6.9397e+00,1.6902e+05,1.1565e+03,-8.3999e-01,-1.3933e+00,4.2886e+00,6.3169e+00,2.1179e+01
2.0000e+03,1.7000e+01,1.0000e+00,3.2882e+00,-1.8572e+05,-1.8573e+05,-3.3966e-02,-1.8573e+05,1.1777e-01,6.9417e+00,1.6859e+05,1.1588e+03,1.3137e-01,-1.0264e+00,4.6825e+00,1.0799e+00,2.1185e+01
2.0000e+03,1.8000e+01,1.0000e+00,3.4749e+00,-1.8567e+05,-1.8568e+05,-3.5964e-02,-1.8568e+05,1.1779e-01,6.9437e+00,1.6827e+05,1.1612e+03,-4.6073e-01,-1.7922e+00,4.5004e+00,2.3191e+00,2.1387e+01
2.0000e+03,1.9000e+01,1.0000e+00,3.6609e+00,-1.8558e+05,-1.8559e+05,-3.7962e-02,-1.8559e+05,1.1780e-01,6.9457e+00,1.6823e+05,1.1635e+03,-2.7119e-01,-1.1961e+00,4.1147e+00,4.8948e+00,2.1274e+01
2.0000e+03,2.0000e+01,1.0000e+00,3.8462e+00,-1.8540e+05,-1.8541e+05,-3.9960e-02,-1.8541e+05,1.1782e-01,6.9477e+00,1.6813e+05,1.1658e+03,1.9213e-01,-1.8167e+00,4.6519e+00,1.1262e+00,2.1268e+01
2.0000e+03,2.1000e+01,1.0000e+00,4.0307e+00,-1.8531e+05,-1.8532e+05,-4.1958e-02,-1.8532e+05,1.1784e-01,6.9497e+00,1.6795e+05,1.1682e+03,-4.1446e-02,-1.5750e+00,3.9025e+00,5.9213e+00,2.1371e+01
2.0000e+03,2.2000e+01,1.0000e+00,4.2146e+00,-1.8526e+05,-1.8527e+05,-4.3956e-02,-1.8527e+05,1.1785e-01,6.9517e+00,1.6786e+05,1.1705e+03,-1.4813e+00,-1.3388e+00,4.1046e+00,9.2735e+00,2.1094e+01
2.0000e+03,2.3000e+01,1.0000e+00,4.3977e+00,-1.8516e+05,-1.8516e+05,-4.5954e-02,-1.8516e+05,1.1787e-01,6.9537e+00,1.6782e+05,1.1729e+03,-4.7656e-01,-1.1564e+00,4.9742e+00,6.3445e+00,2.2855e+01
2.0000e+03,2.4000e+01,1.0000e+00,4.5802e+00,-1.8504e+05,-1.8505e+05,-4.7952e-02,-1.8505e+05,1.1789e-01,6.9557e+00,1.6771e+05,1.1753e+03,-1.4547e+00,-1.7872e+00,3.9050e+00,6.7649e+00,2.0384e+01
2.0000e+03,2.5000e+01,1.0000e+00,4.7619e+00,-1.8502e+05,-1.8503e+05,-4.9950e-02,-1.8503e+05,1.1790e-01,6.9577e+00,1.6759e+05,1.1776e+03,-4.1442e-01,-1.5051e+00,4.2051e+00,3.1488e+00,2.1140e+01
2.0000e+03,2.6000e+01,1.0000e+00,4.9430e+00,-1.8455e+05,-1.8455e+05,-5.1948e-02,-1.8455e+05,1.1792e-01,6.9597e+00,1.6758e+05,1.1799e+03,-8.5361e-01,-1.4095e+00,4.4156e+00,2.9419e+00,2.1731e+01
2.0000e+03,2.7000e+01,1.0000e+00,5.1233e+00,-1.8453e+05,-1.8453e+05,-5.3946e-02,-1.8453e+05,1.1794e-01,6.9617e+00,1.6710e+05,1.1818e+03,-1.2364e+00,-1.0728e+00,4.3112e+00,3.9880e+00,2.1406e+01
2.0000e+03,2.8000e+01,1.0000e+00,5.3030e+00,-1.8448e+05,-1.8448e+05,-5.5944e-02,-1.8448e+05,1.1796e-01,6.9637e+00,1.6708e+05,1.1841e+03,1.3306e-01,-1.7707e+00,3.6605e+00,5.7985e+00,2.0794e+01
2.0000e+03,2.9000e+01,1.0000e+00,5.4820e+00,-1.8427e+05,-1.8427e+05,-5.7942e-02,-1.8427e+05,1.1797e-01,6.9657e+00,1.6703e+05,1.1861e+03,-9.0272e-01,-1.1384e+00,4.6232e+00,7.7090e+00,2.2612e+01
2.0000e+03,3.0000e+01,1.0000e+00,5.6604e+00,-1.8421e+05,-1.8421e+05,-5.9940e-02,-1.8421e+05,1.1799e-01,6.9677e+00,1.6682e+05,1.1885e+03,-1.4565e+00,-1.5517e+00,4.5725e+00,7.7812e+00,2.2492e+01
2.0000e+03,3.1000e+01,1.0000e+00,5.8380e+00,-1.8419e+05,-1.8420e+05,-6.1938e-02,-1.8420e+05,1.1801e-01,6.9697e+00,1.6676e+05,1.1908e+03,6.1261e-02,-1.1785e+00,4.8136e+00,6.1386e+00,2.2901e+01
2.0000e+03,3.2000e+01,1.0000e+00,6.0150e+00,-1.8411e+05,-1.8412e+05,-6.3936e-02,-1.8412e+05,1.1802e-01,6.9717e+00,1.6674e+05,1.1931e+03,3.7691e-01,-1.0614e+00,3.9802e+00,9.1163e+00,2.2372e+01
2.0000e+03,3.3000e+01,1.0000e+00,6.1914e+00,-1.8404e+05,-1.8404e+05,-6.5934e-02,-1.8404e+05,1.1804e-01,6.9737e+00,1.6667e+05,1.1954e+03,-7.6696e-01,-1.9342e+00,4.1512e+00,5.1726e+00,2.1768e+01
2.0000e+03,3.4000e+01,1.0000e+00,6.3670e+00,-1.8400e+05,-1.8401e+05,-6.7932e-02,-1.8401e+05,1.1806e-01,6.9757e+00,1.6659e+05,1.1977e+03,1.2071e-01,-1.0359e+00,4.8309e+00,5.9525e+00,2.3115e+01
2.0000e+03,3.5000e+01,1.0000e+00,6.5421e+00,-1.8391e+05,-1.8392e+05,-6.9930e-02,-1.8392e+05,1.1807e-01,6.9777e+00,1.6656e+05,1.1997e+03,-1.4832e+00,-1.5285e+00,4.4097e+00,9.2395e+00,2.2314e+01
2.0000e+03,3.6000e+01,1.0000e+00,6.7164e+00,-1.8385e+05,-1.8386e+05,-7.1928e-02,-1.8386e+05,1.1809e-01,6.9797e+00,1.6647e+05,1.2017e+03,3.4524e-01,-1.8299e+00,3.8735e+00,8.7110e+00,2.1293e+01
2.0000e+03,3.7000e+01,1.0000e+00,6.8901e+00,-1.8382e+05,-1.8382e+05,-7.3926e-02,-1.8382e+05,1.1811e-01,6.9817e+00,1.6640e+05,1.2040e+03,-1.1895e+00,-1.6390e+00,4.8203e+00,1.3886e+00,2.2728e+01
2.0000e+03,3.8000e+01,1.0000e+00,7.0632e+00,-1.8325e+05,-1.8325e+05,-7.5924e-02,-1.8325e+05,1.1812e-01,6.9837e+00,1.6637e+05,1.2063e+03,-1.5434e-01,-1.9125e+00,4.5479e+00,7.8464e+00,2.3173e+01
2.0000e+03,3.9000e+01,1.0000e+00,7.2356e+00,-1.8320e+05,-1.8321e+05,-7.7922e-02,-1.8321e+05,1.1814e-01,6.9857e+00,1.6580e+05,1.2088e+03,-4.2935e-01,-1.3900e+00,4.4057e+00,4.1586e+00,2.2614e+01
2.0000e+03,4.0000e+01,1.0000e+00,7.4074e+00,-1.8319e+05,-1.8319e+05,-7.9920e-02,-1.8319e+05,1.1816e-01,6.9877e+00,1.6576e+05,1.2112e+03,-2.1971e-01,-1.2849e+00,3.9537e+00,9.7129e+00,2.2460e+01
2.0000e+03,4.1000e+01,1.0000e+00,7.5786e+00,-1.8304e+05,-1.8304e+05,-8.1918e-02,-1.8304e+05,1.1818e-01,6.9897e+00,1.6574e+05,1.2135e+03,-9.1318e-01,-1.9436e+00,4.7382e+00,6.5229e+00,2.3456e+01
2.0000e+03,4.2000e+01,1.0000e+00,7.7491e+00,-1.8277e+05,-1.8278e+05,-8.3916e-02,-1.8278e+05,1.1819e-01,6.9917e+00,1.6559e+05,1.2159e+03,-7.5315e-01,-1.9876e+00,4.6876e+00,8.7454e+00,2.3517e+01
2.0000e+03,4.3000e+01,1.0000e+00,7.9190e+00,-1.8276e+05,-1.8277e+05,-8.5914e-02,-1.8277e+05,1.1821e-01,6.9937e+00,1.6533e+05,1.2179e+03,4.6092e-01,-1.8556e+00,4.6129e+00,7.4846e+00,2.3485e+01
2.0000e+03,4.4000e+01,1.0000e+00,8.0882e+00,-1.8260e+05,-1.8261e+05,-8.7912e-02,-1.8261e+05,1.1823e-01,6.9957e+00,1.6531e+05,1.2203e+03,-4.6683e-02,-1.0999e+00,4.1167e+00,6.0316e+00,2.2911e+01
2.0000e+03,4.5000e+01,1.0000e+00,8.2569e+00,-1.8246e+05,-1.8246e+05,-8.9910e-02,-1.8246e+05,1.1824e-01,6.9977e+00,1.6515e+05,1.2223e+03,-1.3037e+00,-1.5618e+00,4.7899e+00,5.1179e-01,2.3108e+01
2.0000e+03,4.6000e+01,2.0000e+00,8.4095e+00,-1.8213e+05,-1.8214e+05,-9.1908e-02,-1.8214e+05,1.1826e-01,6.9997e+00,1.6501e+05,1.2269e+03,-6.4757e-01,-1.4780e+00,4.7870e+00,5.1967e+00,2.3752e+01
2.0000e+03,4.7000e+01,1.0000e+00,8.5766e+00,-1.8210e+05,-1.8211e+05,-9.3906e-02,-1.8211e+05,1.1828e-01,7.0017e+00,1.6468e+05,1.2292e+03,-8.8230e-01,-1.6323e+00,4.0532e+00,1.8864e+00,2.1377e+01
2.0000e+03,4.8000e+01,1.0000e+00,8.7432e+00,-1.8210e+05,-1.8211e+05,-9.5904e-02,-1.8211e+05,1.1114e-01,6.1821e+00,1.6466e+05,1.2316e+03,6.4833e-02,-1.6509e+00,3.9987e+00,6.4404e-01,2.0782e+01
2.0000e+03,4.9000e+01,1.0000e+00,8.9091e+00,-1.8209e+05,-1.8210e+05,-9.7902e-02,-1.8210e+05,1.1831e-01,7.0053e+00,1.6465e+05,1.2339e+03,2.5966e-01,-1.0030e+00,4.1349e+00,7.2794e+00,2.2872e+01
2.0000e+03,5.0000e+01,1.0000e+00,9.0744e+00,-1.8198e+05,-1.8198e+05,-9.9900e-02,-1.8198e+05,1.1833e-01,7.0077e+00,1.6464e+05,1.2362e+03,-1.1658e+00,-1.7641e+00,4.8033e+00,5.8640e+00,2.3909e+01
2.0000e+03,5.1000e+01,1.0000e+00,9.2391e+00,-1.8193e+05,-1.8194e+05,-1.0190e-01,-1.8194e+05,1.1834e-01,7.0097e+00,1.6453e+05,1.2385e+03,1.1143e-01,-1.5157e+00,4.5067e+00,1.6070e+00,2.2197e+01
2.0000e+03,5.2000e+01,1.0000e+00,9.4033e+00,-1.8188e+05,-1.8189e+05,-1.0390e-01,-1.8189e+05,1.1836e-01,7.0117e+00,1.6449e+05,1.2408e+03,-9.7671e-01,-1.1066e+00,4.2898e+00,2.6903e+00,2.2069e+01
2.0000e+03,5.3000e+01,2.0000e+00,9.5495e+00,-1.8184e+05,-1.8185e+05,-1.0589e-01,-1.8185e+05,1.1838e-01,7.0136e+00,1.6444e+05,1.2455e+03,-5.7422e-01,-1.1528e+00,3.7121e+00,3.7418e+00,2.1380e+01
2.0000e+03,5.4000e+01,1.0000e+00,9.7122e+00,-1.8167e+05,-1.8168e+05,-1.0789e-01,-1.8168e+05,1.1839e-01,7.0156e+00,1.6440e+05,1.2478e+03,-1.0695e+00,-1.9816e+00,4.4519e+00,1.2009e+00,2.2521e+01
2.0000e+03,5.5000e+01,1.0000e+00,9.8743e+00,-1.8167e+05,-1.8167e+05,-1.0989e-01,-1.8167e+05,1.1834e-01,7.0089e+00,1.6423e+05,1.2498e+03,2.7979e-01,-1.8315e+00,4.5343e+00,7.0575e+00,2.4221e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.0036e+01,-1.8166e+05,-1.8166e+05,-1.1189e-01,-1.8166e+05,1.1839e-01,7.0155e+00,1.6422e+05,1.2518e+03,-9.5707e-01,-1.9656e+00,3.5083e+00,5.2500e+00,2.0420e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.0197e+01,-1.8154e+05,-1.8154e+05,-1.1389e-01,-1.8154e+05,1.1845e-01,7.0216e+00,1.6421e+05,1.2541e+03,1.6864e-01,-1.8829e+00,3.0924e+00,8.7433e+00,2.0387e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.0357e+01,-1.8143e+05,-1.8143e+05,-1.1588e-01,-1.8143e+05,1.1846e-01,7.0236e+00,1.6409e+05,1.2564e+03,-1.4824e+00,-1.3803e+00,4.6495e+00,2.2047e+00,2.3222e+01
2.0000e+03,5.9000e+01,2.0000e+00,1.0498e+01,-1.8142e+05,-1.8143e+05,-1.1788e-01,-1.8143e+05,1.1712e-01,6.8649e+00,1.6398e+05,1.2607e+03,-9.1350e-01,-1.4699e+00,4.4653e+00,8.7010e+00,2.3565e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.0657e+01,-1.8119e+05,-1.8120e+05,-1.1988e-01,-1.8120e+05,1.1850e-01,7.0276e+00,1.6398e+05,1.2630e+03,-1.3077e+00,-1.1807e+00,3.5184e+00,7.8579e+00,2.0771e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.0816e+01,-1.8113e+05,-1.8114e+05,-1.2188e-01,-1.8114e+05,1.1851e-01,7.0296e+00,1.6374e+05,1.2653e+03,1.9205e-01,-1.5267e+00,4.6102e+00,2.3374e+00,2.3042e+01
2.0000e+03,6.2000e+01,2.0000e+00,1.0954e+01,-1.8095e+05,-1.8096e+05,-1.2388e-01,-1.8096e+05,1.1853e-01,7.0316e+00,1.6368e+05,1.2703e+03,9.5820e-03,-1.2089e+00,4.1492e+00,9.4830e+00,2.4002e+01
2.0000e+03,6.3000e+01,2.0000e+00,1.1092e+01,-1.8090e+05,-1.8091e+05,-1.2587e-01,-1.8091e+05,1.1855e-01,7.0336e+00,1.6350e+05,1.2750e+03,-2.3475e-01,-1.1712e+00,3.8524e+00,3.4213e+00,2.1677e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.1248e+01,-1.8079e+05,-1.8079e+05,-1.2787e-01,-1.8079e+05,1.1856e-01,7.0356e+00,1.6345e+05,1.2773e+03,-1.1131e+00,-1.2600e+00,4.8269e+00,5.2074e+00,2.4300e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.1404e+01,-1.8068e+05,-1.8069e+05,-1.2987e-01,-1.8069e+05,1.1858e-01,7.0376e+00,1.6334e+05,1.2797e+03,-3.8134e-01,-1.6711e+00,4.3304e+00,2.5271e+00,2.2880e+01
2.0000e+03,6.6000e+01,2.0000e+00,1.1538e+01,-1.8062e+05,-1.8063e+05,-1.3187e-01,-1.8063e+05,1.1860e-01,7.0396e+00,1.6324e+05,1.2844e+03,-1.1972e+00,-1.6648e+00,3.6302e+00,8.2609e-01,2.0550e+01
2.0000e+03,6.7000e+01,1.0000e+00,1.1693e+01,-1.8042e+05,-1.8042e+05,-1.3387e-01,-1.8042e+05,1.1861e-01,7.0416e+00,1.6318e+05,1.2867e+03,-6.1534e-01,-1.6193e+00,4.3304e+00,7.1484e+00,2.3550e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.1847e+01,-1.8042e+05,-1.8042e+05,-1.3586e-01,-1.8042e+05,1.0927e-01,5.9762e+00,1.6297e+05,1.2890e+03,-4.7199e-01,-1.1311e+00,3.8814e+00,9.0456e+00,2.2776e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.2000e+01,-1.8036e+05,-1.8037e+05,-1.3786e-01,-1.8037e+05,1.1865e-01,7.0456e+00,1.6297e+05,1.2913e+03,4.4811e-01,-1.2458e+00,4.6667e+00,4.7326e-01,2.2858e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.2153e+01,-1.8035e+05,-1.8036e+05,-1.3986e-01,-1.8036e+05,1.1866e-01,7.0466e+00,1.6291e+05,1.2936e+03,1.4946e-02,-1.0117e+00,4.2056e+00,3.5054e+00,2.3354e+01
2.0000e+03,7.1000e+01,2.0000e+00,1.2284e+01,-1.8027e+05,-1.8028e+05,-1.4186e-01,-1.8028e+05,1.1868e-01,7.0496e+00,1.6290e+05,1.2982e+03,-6.6446e-01,-1.8700e+00,3.6040e+00,5.9203e+00,2.2547e+01
2.0000e+03,7.2000e+01,1.0000e+00,1.2435e+01,-1.8022e+05,-1.8023e+05,-1.4386e-01,-1.8023e+05,1.1870e-01,7.0516e+00,1.6282e+05,1.3005e+03,-3.8048e-01,-1.1622e+00,1.2245e+00,8.9597e+00,2.8958e+01
2.0000e+03,7.3000e+01,1.0000e+00,1.2586e+01,-1.7988e+05,-1.7989e+05,-1.4585e-01,-1.7989e+05,1.1871e-01,7.0536e+00,1.6277e+05,1.3025e+03,-3.7761e-01,-1.4969e+00,1.0551e+00,7.7510e+00,2.8826e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.2737e+01,-1.7988e+05,-1.7988e+05,-1.4785e-01,-1.7988e+05,1.1870e-01,7.0516e+00,1.6244e+05,1.3048e+03,4.9176e-01,-1.3368e+00,4.2716e+00,2.7871e+00,2.2919e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.2887e+01,-1.7983e+05,-1.7984e+05,-1.4985e-01,-1.7984e+05,1.1875e-01,7.0576e+00,1.6243e+05,1.3071e+03,-1.3957e+00,-1.9073e+00,4.5480e+00,1.7647e+00,2.3629e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.3036e+01,-1.7976e+05,-1.7977e+05,-1.5185e-01,-1.7977e+05,1.1876e-01,7.0596e+00,1.6238e+05,1.3090e+03,2.3192e-01,-1.2879e+00,3.6551e+00,3.9095e+00,2.1793e+01
2.0000e+03,7.7000e+01,2.0000e+00,1.3162e+01,-1.7971e+05,-1.7972e+05,-1.5385e-01,-1.7972e+05,1.1878e-01,7.0616e+00,1.6232e+05,1.3133e+03,-2.0449e-01,-1.2281e+00,4.3833e+00,8.3219e+00,2.4283e+01
2.0000e+03,7.8000e+01,1.0000e+00,1.3311e+01,-1.7954e+05,-1.7955e+05,-1.5584e-01,-1.7955e+05,1.1880e-01,7.0636e+00,1.6226e+05,1.3153e+03,2.9380e-02,-1.6407e+00,1.3520e+00,7.3227e+00,2.8810e+01
2.0000e+03,7.9000e+01,1.0000e+00,1.3458e+01,-1.7953e+05,-1.7954e+05,-1.5784e-01,-1.7954e+05,1.1871e-01,7.0536e+00,1.6209e+05,1.3176e+03,9.7693e-02,-1.8572e+00,4.2227e+00,8.8073e+00,2.4999e+01
2.0000e+03,8.0000e+01,1.0000e+00,1.3605e+01,-1.7950e+05,-1.7951e+05,-1.5984e-01,-1.7951e+05,1.1883e-01,7.0676e+00,1.6209e+05,1.3200e+03,-2.5445e-01,-1.5063e+00,4.3622e+00,7.1498e+00,2.4439e+01
2.0000e+03,8.1000e+01,1.0000e+00,1.3752e+01,-1.7940e+05,-1.7941e+05,-1.6184e-01,-1.7941e+05,1.1885e-01,7.0696e+00,1.6206e+05,1.3220e+03,-7.5201e-02,-1.9661e+00,4.3121e+00,7.1396e+00,2.4934e+01
2.0000e+03,8.2000e+01,1.0000e+00,1.3898e+01,-1.7939e+05,-1.7940e+05,-1.6384e-01,-1.7940e+05,1.1887e-01,7.0716e+00,1.6196e+05,1.3243e+03,-4.7347e-01,-1.3947e+00,4.1905e+00,2.0872e+00,2.2877e+01
2.0000e+03,8.3000e+01,2.0000e+00,1.4020e+01,-1.7936e+05,-1.7937e+05,-1.6583e-01,-1.7937e+05,1.1888e-01,7.0736e+00,1.6194e+05,1.3287e+03,-4.9521e-02,-1.0262e+00,3.1419e+00,4.5035e+00,2.0221e+01
2.0000e+03,8.4000e+01,1.0000e+00,1.4165e+01,-1.7936e+05,-1.7936e+05,-1.6783e-01,-1.7936e+05,1.1649e-01,6.7919e+00,1.6191e+05,1.3312e+03,-1.1080e+00,-1.9613e+00,3.4634e+00,5.6898e+00,2.1082e+01
2.0000e+03,8.5000e+01,1.0000e+00,1.4310e+01,-1.7935e+05,-1.7936e+05,-1.6983e-01,-1.7936e+05,1.1343e-01,6.4400e+00,1.6191e+05,1.3335e+03,-1.2887e+00,-1.4227e+00,3.6172e+00,9.6644e+00,2.1967e+01
2.0000e+03,8.6000e+01,2.0000e+00,1.4430e+01,-1.7917e+05,-1.7918e+05,-1.7183e-01,-1.7918e+05,1.1893e-01,7.0796e+00,1.6191e+05,1.3382e+03,-2.6772e-01,-1.7807e+00,4.4901e+00,6.5139e+00,2.4730e+01
2.0000e+03,8.7000e+01,1.0000e+00,1.4573e+01,-1.7916e+05,-1.7917e+05,-1.7383e-01,-1.7917e+05,1.1895e-01,7.0811e+00,1.6172e+05,1.3406e+03,-9.0615e-01,-1.6281e+00,4.3108e+00,9.0213e+00,2.4273e+01
2.0000e+03,8.8000e+01,1.0000e+00,1.4716e+01,-1.7912e+05,-1.7913e+05,-1.7582e-01,-1.7913e+05,1.1897e-01,7.0836e+00,1.6171e+05,1.3429e+03,-5.2529e-01,-1.7333e+00,3.4200e+00,7.5601e+00,2.2706e+01
2.0000e+03,8.9000e+01,1.0000e+00,1.4858e+01,-1.7905e+05,-1.7905e+05,-1.7782e-01,-1.7905e+05,1.1898e-01,7.0856e+00,1.6167e+05,1.3453e+03,-7.7999e-01,-1.8391e+00,3.9055e+00,8.3692e+00,2.3189e+01
2.0000e+03,9.0000e+01,1.0000e+00,1.5000e+01,-1.7904e+05,-1.7905e+05,-1.7982e-01,-1.7905e+05,1.1857e-01,7.0363e+00,1.6160e+05,1.3473e+03,-1.3423e+00,-1.9911e+00,3.2333e+00,9.5623e+00,2.0346e+01
2.0000e+03,9.1000e+01,1.0000e+00,1.5141e+01,-1.7898e+05,-1.7899e+05,-1.8182e-01,-1.7899e+05,1.1902e-01,7.0896e+00,1.6160e+05,1.3493e+03,-5.4445e-01,-1.6933e+00,1.2264e+00,9.3747e+00,2.9040e+01
2.0000e+03,9.2000e+01,1.0000e+00,1.5282e+01,-1.7876e+05,-1.7877e+05,-1.8382e-01,-1.7877e+05,1.1903e-01,7.0916e+00,1.6154e+05,1.3517e+03,-8.5878e-01,-1.4077e+00,3.4402e+00,5.1730e+00,2.1448e+01
2.0000e+03,9.3000e+01,1.0000e+00,1.5423e+01,-1.7855e+05,-1.7855e+05,-1.8581e-01,-1.7855e+05,1.1905e-01,7.0936e+00,1.6131e+05,1.3540e+03,2.8627e-02,-1.1483e+00,4.3599e+00,5.5162e+00,2.5447e+01
2.0000e+03,9.4000e+01,2.0000e+00,1.5537e+01,-1.7843e+05,-1.7844e+05,-1.8781e-01,-1.7844e+05,1.1907e-01,7.0956e+00,1.6110e+05,1.3586e+03,1.0955e-01,-1.7056e+00,4.1225e+00,2.3254e+00,2.2898e+01
2.0000e+03,9.5000e+01,1.0000e+00,1.5677e+01,-1.7840e+05,-1.7841e+05,-1.8981e-01,-1.7841e+05,1.1908e-01,7.0976e+00,1.6098e+05,1.3606e+03,-1.3542e+00,-1.3492e+00,4.0227e+00,9.3278e+00,2.3764e+01
2.0000e+03,9.6000e+01,2.0000e+00,1.5789e+01,-1.7836e+05,-1.7837e+05,-1.9181e-01,-1.7837e+05,1.1910e-01,7.0996e+00,1.6096e+05,1.3649e+03,-7.9686e-01,-1.5571e+00,3.3180e+00,6.2139e+00,2.1771e+01
2.0000e+03,9.7000e+01,2.0000e+00,1.5902e+01,-1.7834e+05,-1.7835e+05,-1.9381e-01,-1.7835e+05,1.1912e-01,7.1016e+00,1.6092e+05,1.3695e+03,-3.3578e-01,-1.9323e+00,1.0238e+00,4.7333e+00,2.7902e+01
