logfeh,logdust,logNpix,tau,logl
-2.5732e-01,-4.9831e-01,4.5008e+00,3.0816e-01,-1.7527e+01
-2.5933e-01,-4.9748e-01,4.5011e+00,6.9476e-01,-1.8004e+01
-2.5574e-01,-4.9878e-01,4.5009e+00,3.6907e-01,-1.7931e+01
-2.5810e-01,-4.9822e-01,4.5007e+00,1.9180e-01,-1.6343e+01
-2.5866e-01,-4.9781e-01,4.5009e+00,3.2097e-01,-1.7357e+01
-2.5484e-01,-4.9864e-01,4.5013e+00,8.2448e-01,-1.5441e+01
-2.5743e-01,-4.9850e-01,4.5007e+00,4.2243e-01,-1.6883e+01
-2.5187e-01,-4.9958e-01,4.5014e+00,2.8812e-01,-1.7809e+01
-2.5618e-01,-4.9818e-01,4.5014e+00,4.4576e-01,-1.6466e+01
-2.5157e-01,-4.9919e-01,4.5004e+00,1.1611e+00,-1.7983e+01
-2.5294e-01,-4.9819e-01,4.5004e+00,1.2258e+00,-1.6801e+01
-2.5414e-01,-4.9853e-01,4.5006e+00,1.0862e+00,-1.7374e+01
-2.6089e-01,-4.9628e-01,4.4999e+00,1.2091e+00,-1.6737e+01
-2.6043e-01,-4.9747e-01,4.5007e+00,3.7545e-01,-1.7030e+01
-2.5913e-01,-4.9701e-01,4.5002e+00,1.1423e+00,-1.6565e+01
-2.5554e-01,-4.9862e-01,4.5012e+00,3.2605e-01,-1.7886e+01
-2.5105e-01,-4.9857e-01,4.5004e+00,1.2605e+00,-1.7450e+01
-2.5519e-01,-4.9895e-01,4.5010e+00,2.6786e-01,-1.7681e+01
-2.6045e-01,-4.9736e-01,4.5009e+00,3.4511e-01,-1.7951e+01
-2.5681e-01,-4.9842e-01,4.5009e+00,1.4938e-01,-1.7732e+01
-2.4727e-01,-5.0033e-01,4.5012e+00,1.1295e+00,-1.7935e+01
-2.5921e-01,-4.9800e-01,4.5007e+00,4.3423e-01,-1.8012e+01
-2.5964e-01,-4.9764e-01,4.5008e+00,2.1599e-01,-1.7856e+01
-2.5097e-01,-4.9927e-01,4.5010e+00,1.0698e+00,-1.7602e+01
-2.6070e-01,-4.9727e-01,4.5007e+00,2.8525e-01,-1.7388e+01
-2.4776e-01,-5.0069e-01,4.5020e+00,7.7589e-01,-1.6534e+01
-2.4892e-01,-4.9982e-01,4.5013e+00,1.0783e+00,-1.7634e+01
-2.6235e-01,-4.9712e-01,4.5004e+00,4.4027e-01,-1.7708e+01
-2.6851e-01,-4.9489e-01,4.4993e+00,1.1195e+00,-1.7616e+01
-2.6177e-01,-4.9704e-01,4.5003e+00,8.9220e-01,-1.7819e+01
-2.5183e-01,-4.9976e-01,4.5012e+00,1.7592e-01,-1.7886e+01
-2.5757e-01,-4.9675e-01,4.5002e+00,1.2473e+00,-1.7029e+01
-2.5212e-01,-4.9982e-01,4.5011e+00,4.0403e-01,-1.7438e+01
-2.5569e-01,-4.9843e-01,4.5008e+00,9.2921e-01,-1.6590e+01
-2.6398e-01,-4.9622e-01,4.5007e+00,6.5555e-01,-1.7170e+01
-2.5378e-01,-4.9894e-01,4.5006e+00,1.0442e+00,-1.8070e+01
-2.5361e-01,-4.9901e-01,4.5013e+00,8.1036e-01,-1.8024e+01
-2.5527e-01,-4.9880e-01,4.5010e+00,7.0971e-01,-1.7850e+01
-2.5148e-01,-4.9968e-01,4.5016e+00,4.7855e-01,-1.7123e+01
-2.5745e-01,-4.9820e-01,4.5010e+00,3.7928e-01,-1.7640e+01
-2.5406e-01,-4.9868e-01,4.5009e+00,1.0082e+00,-1.7120e+01
-2.5990e-01,-4.9718e-01,4.5002e+00,1.0534e+00,-1.7155e+01
-2.5322e-01,-4.9927e-01,4.5014e+00,5.9306e-01,-1.7525e+01
-2.5569e-01,-4.9863e-01,4.5011e+00,4.5000e-01,-1.7521e+01
-2.5719e-01,-4.9801e-01,4.5013e+00,5.9871e-01,-1.7331e+01
-2.5277e-01,-4.9987e-01,4.5008e+00,3.9548e-01,-1.7814e+01
-2.5320e-01,-4.9904e-01,4.5017e+00,1.5012e-01,-1.7962e+01
-2.5252e-01,-4.9916e-01,4.5011e+00,9.3002e-01,-1.7507e+01
-2.5968e-01,-4.9758e-01,4.5009e+00,5.1281e-01,-1.7819e+01
-2.5917e-01,-4.9726e-01,4.5005e+00,1.0239e+00,-1.7031e+01
-2.5553e-01,-4.9902e-01,4.5007e+00,1.5475e-01,-1.7058e+01
-2.5653e-01,-4.9821e-01,4.5012e+00,5.5806e-01,-1.7780e+01
-2.5962e-01,-4.9717e-01,4.5005e+00,1.0273e+00,-1.7607e+01
-2.6067e-01,-4.9740e-01,4.5007e+00,2.7688e-01,-1.5985e+01
-2.5545e-01,-4.9873e-01,4.5012e+00,1.7027e-01,-1.7255e+01
-2.5186e-01,-4.9917e-01,4.5010e+00,1.0637e+00,-1.7745e+01
-2.5560e-01,-4.9872e-01,4.5010e+00,6.9529e-01,-1.7996e+01
-2.5255e-01,-4.9937e-01,4.5015e+00,6.9857e-01,-1.7884e+01
-2.5453e-01,-4.9855e-01,4.5010e+00,1.0008e+00,-1.7484e+01
-2.5890e-01,-4.9779e-01,4.5008e+00,6.8386e-01,-1.7719e+01
-2.5621e-01,-4.9857e-01,4.5010e+00,1.4583e-01,-1.7594e+01
-2.4740e-01,-5.0097e-01,4.5016e+00,8.7434e-01,-1.7353e+01
-2.6295e-01,-4.9672e-01,4.5006e+00,1.4432e-01,-1.7852e+01
-2.5143e-01,-4.9975e-01,4.5015e+00,5.7441e-01,-1.7175e+01
-2.5118e-01,-4.9959e-01,4.5009e+00,1.0060e+00,-1.7299e+01
-2.5697e-01,-4.9845e-01,4.5009e+00,2.6664e-01,-1.8019e+01
-2.5319e-01,-4.9968e-01,4.5009e+00,4.2031e-01,-1.7967e+01
-2.5934e-01,-4.9775e-01,4.5007e+00,5.3518e-01,-1.6115e+01
-2.5007e-01,-4.9981e-01,4.5008e+00,1.0680e+00,-1.7073e+01
-2.5479e-01,-4.9837e-01,4.5011e+00,1.0064e+00,-1.6659e+01
-2.5463e-01,-4.9858e-01,4.5013e+00,8.8515e-01,-1.7934e+01
-2.4712e-01,-5.0057e-01,4.5010e+00,1.1405e+00,-1.7991e+01
-2.5589e-01,-4.9830e-01,4.5013e+00,5.4488e-01,-1.7532e+01
-2.6140e-01,-4.9710e-01,4.5008e+00,2.7549e-01,-1.7847e+01
-2.4856e-01,-5.0070e-01,4.5016e+00,5.3491e-01,-1.6205e+01
-2.5335e-01,-4.9917e-01,4.5014e+00,3.0011e-01,-1.7889e+01
-2.5575e-01,-4.9800e-01,4.5006e+00,1.0960e+00,-1.7303e+01
-2.5687e-01,-4.9846e-01,4.5010e+00,4.9634e-01,-1.6666e+01
-2.5489e-01,-4.9862e-01,4.5014e+00,4.1478e-01,-1.5863e+01
-2.5282e-01,-4.9747e-01,4.4996e+00,1.3804e+00,-1.6173e+01
-2.5193e-01,-4.9846e-01,4.5003e+00,1.2434e+00,-1.7348e+01
-2.5871e-01,-4.9752e-01,4.5013e+00,2.0272e-01,-1.7068e+01
-2.5556e-01,-4.9896e-01,4.5008e+00,4.1923e-01,-1.6728e+01
-2.5547e-01,-4.9913e-01,4.5007e+00,1.6632e-01,-1.7695e+01
-2.5825e-01,-4.9805e-01,4.5008e+00,1.5706e-01,-1.7044e+01
-2.5183e-01,-4.9970e-01,4.5013e+00,7.1973e-01,-1.7949e+01
-2.5769e-01,-4.9639e-01,4.4996e+00,1.3337e+00,-1.7739e+01
-2.5182e-01,-4.9951e-01,4.5015e+00,5.2369e-01,-1.7610e+01
-2.5662e-01,-4.9827e-01,4.5012e+00,5.5595e-01,-1.4700e+01
-2.5020e-01,-5.0013e-01,4.5012e+00,7.9106e-01,-1.7284e+01
-2.4837e-01,-5.0053e-01,4.5018e+00,5.3783e-01,-1.7524e+01
-2.5824e-01,-4.9822e-01,4.5007e+00,5.1913e-01,-1.7899e+01
-2.5385e-01,-4.9893e-01,4.5011e+00,8.8464e-01,-1.8103e+01
-2.5028e-01,-4.9928e-01,4.5007e+00,1.1640e+00,-1.7512e+01
-2.5648e-01,-4.9816e-01,4.5014e+00,5.8679e-01,-1.7587e+01
-2.6181e-01,-4.9682e-01,4.5010e+00,1.5534e-01,-1.7918e+01
-2.5220e-01,-4.9777e-01,4.5003e+00,1.3004e+00,-1.8033e+01
-2.5607e-01,-4.9841e-01,4.5010e+00,8.4273e-01,-1.7582e+01
-2.4949e-01,-4.9935e-01,4.5011e+00,1.1446e+00,-1.7365e+01
-2.5521e-01,-4.9878e-01,4.5009e+00,7.1035e-01,-1.7761e+01
-2.5077e-01,-4.9967e-01,4.5011e+00,1.0086e+00,-1.6407e+01
-2.6041e-01,-4.9715e-01,4.5011e+00,5.9771e-01,-1.7413e+01
-2.5181e-01,-4.9986e-01,4.5011e+00,1.5607e-01,-1.7076e+01
-2.5616e-01,-4.9816e-01,4.5015e+00,5.7837e-01,-1.7427e+01
-2.4991e-01,-4.9855e-01,4.5002e+00,1.3114e+00,-1.8113e+01
-2.5547e-01,-4.9865e-01,4.5012e+00,5.7901e-01,-1.6644e+01
-2.5599e-01,-4.9701e-01,4.4994e+00,1.3478e+00,-1.7665e+01
-2.6027e-01,-4.9711e-01,4.5005e+00,9.4109e-01,-1.5808e+01
-2.5802e-01,-4.9802e-01,4.5009e+00,3.2161e-01,-1.6821e+01
-2.5242e-01,-4.9978e-01,4.5011e+00,2.7301e-01,-1.6524e+01
-2.6368e-01,-4.9654e-01,4.5005e+00,6.2073e-01,-1.7507e+01
-2.6100e-01,-4.9559e-01,4.4991e+00,1.3480e+00,-1.7286e+01
-2.5014e-01,-5.0021e-01,4.5014e+00,4.3375e-01,-1.7609e+01
-2.5840e-01,-4.9798e-01,4.5008e+00,3.7918e-01,-1.7806e+01
-2.5823e-01,-4.9798e-01,4.5010e+00,2.1817e-01,-1.7733e+01
-2.5711e-01,-4.9814e-01,4.5007e+00,9.1936e-01,-1.6247e+01
-2.6530e-01,-4.9603e-01,4.5005e+00,7.5130e-01,-1.6789e+01
-2.5273e-01,-4.9953e-01,4.5012e+00,5.5430e-01,-1.7677e+01
-2.5111e-01,-4.9993e-01,4.5013e+00,3.5736e-01,-1.6198e+01
-2.5776e-01,-4.9719e-01,4.5005e+00,1.1300e+00,-1.8090e+01
-2.6003e-01,-4.9755e-01,4.5007e+00,4.8955e-01,-1.7886e+01
-2.5850e-01,-4.9800e-01,4.5006e+00,7.7264e-01,-1.8049e+01
-2.5592e-01,-4.9853e-01,4.5012e+00,3.8799e-01,-1.7884e+01
-2.5470e-01,-4.9866e-01,4.5004e+00,1.0636e+00,-1.7453e+01
-2.5758e-01,-4.9783e-01,4.5013e+00,6.3020e-01,-1.6901e+01
-2.5568e-01,-4.9714e-01,4.5002e+00,1.2671e+00,-1.7869e+01
-2.5003e-01,-5.0001e-01,4.5016e+00,1.0526e-01,-1.7365e+01
-2.5271e-01,-4.9924e-01,4.5013e+00,7.7567e-01,-1.7580e+01
-2.5891e-01,-4.9780e-01,4.5008e+00,1.5316e-01,-1.7558e+01
-2.5554e-01,-4.9851e-01,4.5008e+00,9.3955e-01,-1.7777e+01
-2.5322e-01,-4.9937e-01,4.5011e+00,6.3992e-01,-1.6126e+01
-2.5298e-01,-4.9925e-01,4.5014e+00,1.5583e-01,-1.7627e+01
-2.4686e-01,-5.0123e-01,4.5017e+00,8.3247e-01,-1.7858e+01
-2.5843e-01,-4.9772e-01,4.5011e+00,6.0004e-01,-1.7630e+01
-2.5912e-01,-4.9773e-01,4.5009e+00,3.2320e-01,-1.7748e+01
-2.5202e-01,-4.9964e-01,4.5012e+00,7.3740e-01,-1.8102e+01
-2.5727e-01,-4.9833e-01,4.5008e+00,1.5335e-01,-1.7933e+01
-2.5518e-01,-4.9891e-01,4.5010e+00,3.1300e-01,-1.8010e+01
-2.5394e-01,-4.9879e-01,4.5016e+00,3.9802e-01,-1.7982e+01
-2.6472e-01,-4.9624e-01,4.5005e+00,5.2790e-01,-1.6460e+01
-2.5101e-01,-4.9986e-01,4.5014e+00,6.9930e-01,-1.6836e+01
-2.5551e-01,-4.9872e-01,4.5011e+00,5.7690e-01,-1.7825e+01
-2.4941e-01,-4.9935e-01,4.5007e+00,1.2021e+00,-1.6520e+01
-2.5477e-01,-4.9853e-01,4.5016e+00,4.8202e-01,-1.7556e+01
-2.5098e-01,-4.9958e-01,4.5018e+00,4.9688e-01,-1.8047e+01
-2.5742e-01,-4.9833e-01,4.5008e+00,2.7046e-01,-1.6905e+01
-2.5705e-01,-4.9835e-01,4.5009e+00,3.8575e-01,-1.7730e+01
-2.6323e-01,-4.9576e-01,4.5001e+00,1.1364e+00,-1.7727e+01
-2.6074e-01,-4.9737e-01,4.5006e+00,3.1847e-01,-1.7422e+01
-2.5850e-01,-4.9695e-01,4.5007e+00,1.1180e+00,-1.7671e+01
-2.5636e-01,-4.9824e-01,4.5013e+00,5.8136e-01,-1.6509e+01
-2.5443e-01,-4.9921e-01,4.5010e+00,1.6375e-01,-1.8079e+01
-2.5479e-01,-4.9863e-01,4.5014e+00,6.1434e-01,-1.7524e+01
-2.4818e-01,-4.9991e-01,4.5011e+00,1.1415e+00,-1.7990e+01
-2.5770e-01,-4.9825e-01,4.5007e+00,1.5322e-01,-1.7763e+01
-2.6189e-01,-4.9688e-01,4.5007e+00,4.3093e-01,-1.6505e+01
-2.5932e-01,-4.9782e-01,4.5007e+00,4.0828e-01,-1.7809e+01
-2.5506e-01,-4.9878e-01,4.5007e+00,9.0948e-01,-1.7962e+01
-2.5913e-01,-4.9760e-01,4.5010e+00,4.5983e-01,-1.7081e+01
-2.5337e-01,-4.9835e-01,4.5008e+00,1.1421e+00,-1.6508e+01
-2.4974e-01,-4.9995e-01,4.5015e+00,9.1785e-01,-1.7546e+01
-2.5544e-01,-4.9914e-01,4.5007e+00,1.9256e-01,-1.6781e+01
-2.5662e-01,-4.9829e-01,4.5011e+00,7.1718e-01,-1.8106e+01
-2.5795e-01,-4.9815e-01,4.5008e+00,1.8839e-01,-1.7724e+01
-2.5319e-01,-4.9922e-01,4.5013e+00,5.5547e-01,-1.7687e+01
-2.5446e-01,-4.9878e-01,4.5014e+00,5.9626e-01,-1.7184e+01
-2.5482e-01,-4.9889e-01,4.5011e+00,3.5764e-01,-1.7073e+01
-2.5133e-01,-4.9846e-01,4.5005e+00,1.2503e+00,-1.7390e+01
-2.6097e-01,-4.9730e-01,4.5006e+00,5.4500e-01,-1.7662e+01
-2.5677e-01,-4.9830e-01,4.5011e+00,5.0332e-01,-1.7920e+01
-2.5613e-01,-4.9859e-01,4.5011e+00,1.1629e-01,-1.7910e+01
-2.5423e-01,-4.9883e-01,4.5011e+00,9.1927e-01,-1.7939e+01
-2.5312e-01,-4.9896e-01,4.5016e+00,1.8421e-01,-1.6577e+01
-2.5652e-01,-4.9651e-01,4.4991e+00,1.3890e+00,-1.7540e+01
-2.5532e-01,-4.9891e-01,4.5009e+00,4.3279e-01,-1.7894e+01
-2.5238e-01,-4.9937e-01,4.5015e+00,2.0886e-01,-1.7888e+01
-2.5779e-01,-4.9793e-01,4.5010e+00,5.4276e-01,-1.7290e+01
-2.6101e-01,-4.9690e-01,4.5012e+00,5.4023e-01,-1.7300e+01
-2.6042e-01,-4.9745e-01,4.5008e+00,6.0545e-01,-1.7714e+01
-2.5262e-01,-4.9915e-01,4.5015e+00,8.6400e-01,-1.7806e+01
-2.5470e-01,-4.9903e-01,4.5009e+00,2.5821e-01,-1.7789e+01
-2.5879e-01,-4.9783e-01,4.5008e+00,3.4973e-01,-1.7963e+01
-2.5422e-01,-4.9885e-01,4.5014e+00,3.5248e-01,-1.8107e+01
-2.5686e-01,-4.9798e-01,4.5013e+00,6.1390e-01,-1.8058e+01
-2.6042e-01,-4.9744e-01,4.5007e+00,4.6672e-01,-1.8110e+01
-2.5570e-01,-4.9863e-01,4.5011e+00,3.6049e-01,-1.7902e+01
-2.5957e-01,-4.9764e-01,4.5008e+00,2.7524e-01,-1.6265e+01
-2.5163e-01,-4.9888e-01,4.5006e+00,1.1705e+00,-1.7891e+01
-2.5023e-01,-4.9989e-01,4.5017e+00,7.2675e-01,-1.7054e+01
-2.5284e-01,-4.9970e-01,4.5009e+00,2.2009e-01,-1.6440e+01
-2.5660e-01,-4.9832e-01,4.5011e+00,5.6930e-01,-1.7643e+01
-2.5880e-01,-4.9800e-01,4.5007e+00,1.3281e-01,-1.7911e+01
-2.6155e-01,-4.9715e-01,4.5006e+00,7.3333e-01,-1.7718e+01
-2.5987e-01,-4.9766e-01,4.5007e+00,4.1446e-01,-1.7235e+01
-2.5293e-01,-4.9941e-01,4.5014e+00,4.8175e-01,-1.6732e+01
-2.5771e-01,-4.9835e-01,4.5008e+00,4.7938e-01,-1.8058e+01
-2.4989e-01,-5.0014e-01,4.5013e+00,8.2429e-01,-1.7694e+01
-2.5528e-01,-4.9848e-01,4.5014e+00,5.6369e-01,-1.7910e+01
-2.5721e-01,-4.9804e-01,4.5012e+00,6.0180e-01,-1.7670e+01
-2.6237e-01,-4.9697e-01,4.5005e+00,7.6374e-01,-1.7617e+01
-2.6165e-01,-4.9710e-01,4.5006e+00,2.0409e-01,-1.7633e+01
-2.6401e-01,-4.9639e-01,4.5005e+00,5.2956e-01,-1.7869e+01
-2.5505e-01,-4.9871e-01,4.5011e+00,6.1889e-01,-1.7946e+01
-2.5865e-01,-4.9613e-01,4.4996e+00,1.3147e+00,-1.8032e+01
-2.5338e-01,-4.9943e-01,4.5011e+00,1.7373e-01,-1.7384e+01
-2.5668e-01,-4.9823e-01,4.5008e+00,9.2542e-01,-1.7833e+01
-2.5072e-01,-4.9785e-01,4.5003e+00,1.3450e+00,-1.7397e+01
-2.5188e-01,-4.9935e-01,4.5017e+00,2.0455e-01,-1.6875e+01
-2.5583e-01,-4.9864e-01,4.5011e+00,4.7925e-01,-1.8109e+01
-2.5756e-01,-4.9830e-01,4.5007e+00,2.4088e-01,-1.7907e+01
-2.5240e-01,-4.9955e-01,4.5013e+00,3.0059e-01,-1.8029e+01
-2.5786e-01,-4.9789e-01,4.5011e+00,7.1985e-01,-1.7933e+01
-2.5570e-01,-4.9845e-01,4.5012e+00,6.0476e-01,-1.7305e+01
-2.5969e-01,-4.9769e-01,4.5007e+00,1.2878e-01,-1.7537e+01
-2.5581e-01,-4.9845e-01,4.5012e+00,7.6475e-01,-1.7776e+01
-2.4947e-01,-5.0034e-01,4.5013e+00,8.1918e-01,-1.7750e+01
-2.5799e-01,-4.9820e-01,4.5007e+00,2.7983e-01,-1.8040e+01
-2.5598e-01,-4.9829e-01,4.5014e+00,5.6839e-01,-1.7859e+01
-2.5501e-01,-4.9892e-01,4.5010e+00,3.6584e-01,-1.6327e+01
-2.5788e-01,-4.9825e-01,4.5008e+00,1.9428e-01,-1.7765e+01
-2.5590e-01,-4.9861e-01,4.5011e+00,3.3704e-01,-1.7259e+01
-2.6082e-01,-4.9721e-01,4.5008e+00,5.5167e-01,-1.6194e+01
-2.6353e-01,-4.9607e-01,4.5000e+00,1.0784e+00,-1.7744e+01
-2.5677e-01,-4.9771e-01,4.5006e+00,1.0781e+00,-1.7112e+01
-2.6591e-01,-4.9541e-01,4.4998e+00,1.0978e+00,-1.6736e+01
-2.5899e-01,-4.9814e-01,4.5005e+00,3.1079e-01,-1.7937e+01
-2.5859e-01,-4.9755e-01,4.5013e+00,5.4737e-01,-1.7943e+01
-2.5562e-01,-4.9783e-01,4.5009e+00,1.0957e+00,-1.7261e+01
-2.5437e-01,-4.9895e-01,4.5013e+00,3.7719e-01,-1.7723e+01
-2.5959e-01,-4.9702e-01,4.5006e+00,1.0411e+00,-1.7954e+01
-2.5630e-01,-4.9852e-01,4.5010e+00,1.5963e-01,-1.7658e+01
-2.5775e-01,-4.9815e-01,4.5009e+00,1.2871e-01,-1.7021e+01
-2.6295e-01,-4.9660e-01,4.5007e+00,2.0852e-01,-1.7434e+01
-2.5624e-01,-4.9732e-01,4.5002e+00,1.2312e+00,-1.7864e+01
-2.5110e-01,-4.9968e-01,4.5016e+00,3.5425e-01,-1.7039e+01
-2.5456e-01,-4.9910e-01,4.5010e+00,2.1387e-01,-1.7913e+01
-2.5926e-01,-4.9787e-01,4.5007e+00,6.1664e-01,-1.7386e+01
-2.5837e-01,-4.9772e-01,4.5012e+00,7.1049e-01,-1.7864e+01
-2.5238e-01,-4.9761e-01,4.5002e+00,1.3330e+00,-1.7476e+01
-2.4801e-01,-5.0029e-01,4.5013e+00,1.0716e+00,-1.7265e+01
-2.6098e-01,-4.9737e-01,4.5005e+00,7.3207e-01,-1.7361e+01
-2.5654e-01,-4.9827e-01,4.5012e+00,2.8139e-01,-1.7683e+01
-2.5400e-01,-4.9892e-01,4.5006e+00,1.0104e+00,-1.8066e+01
-2.5356e-01,-4.9910e-01,4.5009e+00,8.9943e-01,-1.7409e+01
-2.5414e-01,-4.9902e-01,4.5012e+00,6.1262e-01,-1.6028e+01
-2.5130e-01,-4.9973e-01,4.5014e+00,7.0915e-01,-1.7772e+01
-2.5692e-01,-4.9818e-01,4.5012e+00,2.2634e-01,-1.7800e+01
-2.5682e-01,-4.9806e-01,4.5010e+00,8.4722e-01,-1.7990e+01
-2.6195e-01,-4.9690e-01,4.5007e+00,7.5515e-01,-1.7719e+01
-2.5866e-01,-4.9784e-01,4.5009e+00,4.2756e-01,-1.7986e+01
-2.5279e-01,-4.9945e-01,4.5013e+00,5.8273e-01,-1.7596e+01
-2.5167e-01,-4.9852e-01,4.5002e+00,1.2610e+00,-1.7913e+01
-2.5763e-01,-4.9790e-01,4.5012e+00,5.9986e-01,-1.7956e+01
-2.5605e-01,-4.9843e-01,4.5011e+00,4.7151e-01,-1.8060e+01
-2.5288e-01,-4.9950e-01,4.5010e+00,8.2092e-01,-1.7343e+01
-2.6502e-01,-4.9600e-01,4.5007e+00,6.1529e-01,-1.8027e+01
-2.6214e-01,-4.9668e-01,4.4999e+00,1.0704e+00,-1.5082e+01
-2.5322e-01,-4.9912e-01,4.5015e+00,1.7385e-01,-1.7880e+01
-2.5165e-01,-4.9977e-01,4.5013e+00,6.1430e-01,-1.7230e+01
-2.5758e-01,-4.9813e-01,4.5009e+00,2.5914e-01,-1.7511e+01
-2.6099e-01,-4.9567e-01,4.4993e+00,1.3224e+00,-1.6879e+01
-2.5566e-01,-4.9878e-01,4.5009e+00,2.6432e-01,-1.8058e+01
-2.5311e-01,-4.9930e-01,4.5011e+00,8.1462e-01,-1.7653e+01
-2.5251e-01,-4.9934e-01,4.5015e+00,2.5619e-01,-1.7464e+01
-2.5504e-01,-4.9867e-01,4.5014e+00,5.4946e-01,-1.7793e+01
-2.4945e-01,-5.0026e-01,4.5017e+00,4.0204e-01,-1.7806e+01
-2.5581e-01,-4.9868e-01,4.5010e+00,5.3490e-01,-1.7969e+01
-2.4955e-01,-4.9958e-01,4.5011e+00,1.0985e+00,-1.7730e+01
-2.5449e-01,-4.9853e-01,4.5006e+00,1.0644e+00,-1.7977e+01
-2.5690e-01,-4.9829e-01,4.5011e+00,4.2141e-01,-1.7612e+01
-2.5708e-01,-4.9830e-01,4.5010e+00,6.1841e-01,-1.7607e+01
-2.4719e-01,-5.0107e-01,4.5019e+00,5.8679e-01,-1.8086e+01
-2.5454e-01,-4.9887e-01,4.5014e+00,4.4187e-01,-1.7126e+01
-2.6130e-01,-4.9710e-01,4.5004e+00,8.9115e-01,-1.7687e+01
