nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.0000e+01,1.1000e+01,5.2133e+00,-2.3963e+08,-2.3963e+08,-5.4863e-02,-2.3963e+08,1.8105e-01,6.5721e+00,inf,1.2335e+01,-6.0719e-01,-1.8863e+00,-3.7624e+00,-1.9265e+00,-1.6008e+00,-1.7280e+00,1.2884e+00,1.1100e+00,3.6112e+00
2.0000e+03,1.1000e+01,1.2000e+01,5.6604e+00,-2.3557e+08,-2.3557e+08,-5.9850e-02,-2.3557e+08,1.9248e-01,7.4280e+00,inf,1.3479e+01,-2.1384e-01,-1.4106e+00,-2.8595e+00,-4.4248e-01,-7.1087e-01,-5.9142e-01,-1.3994e-01,2.8705e+00,3.7269e+00
2.0000e+03,1.2000e+01,1.3000e+01,6.1033e+00,-2.0842e+08,-2.0842e+08,-6.4838e-02,-2.0842e+08,2.0019e-01,8.0351e+00,inf,1.4588e+01,-1.2027e+00,-8.9133e-01,-2.5549e+00,-1.7894e+00,-1.5127e+00,3.1580e-01,1.8697e+00,1.7643e+00,3.6052e+00
2.0000e+03,1.3000e+01,1.5000e+01,6.5116e+00,-1.9235e+08,-1.9235e+08,-6.9826e-02,-1.9235e+08,2.0698e-01,8.5896e+00,inf,1.6782e+01,-4.7219e-01,-2.1052e+00,-2.3734e+00,-1.9760e+00,-2.3727e+00,8.2519e-01,-2.0350e-03,1.3572e+00,3.5683e+00
2.0000e+03,1.4000e+01,1.7000e+01,6.9124e+00,-1.8938e+08,-1.8938e+08,-7.4813e-02,-1.8938e+08,1.3405e-01,3.6028e+00,inf,1.9041e+01,-1.2873e+00,-1.9135e+00,-2.2239e+00,-2.0808e-01,2.0221e-01,-7.6864e-01,-8.2935e-01,1.4233e+00,3.7780e+00
2.0000e+03,1.5000e+01,1.8000e+01,7.3394e+00,-1.7063e+08,-1.7063e+08,-7.9801e-02,-1.7063e+08,1.4939e-01,4.4746e+00,inf,2.0150e+01,3.6827e-01,-1.5584e+00,-2.2772e+00,-2.0181e+00,-2.1075e+00,5.5838e-01,-6.9532e-01,2.5256e+00,3.5741e+00
2.0000e+03,1.6000e+01,1.9000e+01,7.7626e+00,-1.5841e+08,-1.5841e+08,-8.4788e-02,-1.5841e+08,1.6061e-01,5.1722e+00,inf,2.1252e+01,-1.4781e+00,-1.8598e+00,-2.2341e+00,-9.1788e-01,2.4040e-01,8.5263e-02,-1.0557e+00,2.1942e+00,3.5895e+00
2.0000e+03,1.7000e+01,2.0000e+01,8.1818e+00,-1.5340e+08,-1.5340e+08,-8.9776e-02,-1.5340e+08,1.6958e-01,5.7657e+00,inf,2.2433e+01,-8.2453e-01,-1.4907e+00,-2.3371e+00,-1.7562e+00,-1.7970e+00,-1.3583e+00,5.5932e-01,1.4471e+00,3.5014e+00
2.0000e+03,1.8000e+01,2.2000e+01,8.5586e+00,-1.5137e+08,-1.5137e+08,-9.4763e-02,-1.5137e+08,1.7765e-01,6.3274e+00,inf,2.4660e+01,1.5750e-01,-1.0738e+00,-2.8078e+00,-2.3040e+00,-1.1008e-01,-7.6021e-01,-8.5972e-01,2.2973e+00,3.5787e+00
2.0000e+03,1.9000e+01,2.3000e+01,8.9686e+00,-1.3956e+08,-1.3956e+08,-9.9751e-02,-1.3956e+08,1.8447e-01,6.8230e+00,inf,2.5786e+01,-1.4869e+00,-1.5030e+00,-2.0183e+00,-1.9066e+00,-1.0189e+00,-3.5136e-01,6.3325e-01,2.7175e+00,3.4322e+00
2.0000e+03,2.0000e+01,2.4000e+01,9.3750e+00,-1.3937e+08,-1.3937e+08,-1.0474e-01,-1.3937e+08,1.9128e-01,7.3357e+00,inf,2.6935e+01,1.2861e-01,-5.7740e-01,-1.8227e+00,-2.6692e+00,2.2252e-01,9.9070e-01,1.7836e+00,2.3565e+00,3.7337e+00
2.0000e+03,2.1000e+01,2.7000e+01,9.6916e+00,-1.3398e+08,-1.3398e+08,-1.0973e-01,-1.3398e+08,1.6987e-01,5.7853e+00,inf,3.0271e+01,-1.5421e-02,-1.8690e+00,-1.2783e+00,-1.2034e+00,9.3566e-02,-1.2801e+00,-2.9587e-01,1.8578e+00,3.7254e+00
2.0000e+03,2.2000e+01,2.8000e+01,1.0088e+01,-1.3090e+08,-1.3090e+08,-1.1471e-01,-1.3090e+08,1.7691e-01,6.2754e+00,inf,3.1382e+01,-1.2449e+00,-7.0880e-01,-1.0840e+00,-9.2042e-01,-1.9315e+00,3.5361e-01,1.8436e+00,2.4478e+00,3.8741e+00
2.0000e+03,2.3000e+01,2.9000e+01,1.0480e+01,-1.2787e+08,-1.2787e+08,-1.1970e-01,-1.2787e+08,1.8339e-01,6.7432e+00,inf,3.2488e+01,-1.2014e+00,-1.5582e+00,-3.7474e+00,-5.2792e-01,-1.7872e+00,6.8362e-01,1.2008e+00,6.3709e-01,3.5892e+00
2.0000e+03,2.4000e+01,3.0000e+01,1.0870e+01,-1.2704e+08,-1.2704e+08,-1.2469e-01,-1.2704e+08,1.6281e-01,5.3147e+00,inf,3.3584e+01,-7.5224e-01,-1.6970e+00,-1.0389e+00,-2.0725e+00,-4.1211e-01,-3.9449e-01,-1.0189e+00,4.4128e-01,3.6216e+00
2.0000e+03,2.5000e+01,3.2000e+01,1.1207e+01,-1.2167e+08,-1.2167e+08,-1.2968e-01,-1.2167e+08,1.7005e-01,5.7977e+00,inf,3.5865e+01,-9.7754e-01,-6.2309e-01,-9.9831e-01,-5.7192e-01,3.2806e-01,-1.1265e+00,3.6117e-01,2.5382e+00,3.7992e+00
2.0000e+03,2.6000e+01,3.3000e+01,1.1588e+01,-1.2120e+08,-1.2120e+08,-1.3466e-01,-1.2120e+08,1.7650e-01,6.2464e+00,inf,3.6974e+01,-5.5529e-02,-1.1918e+00,-2.6376e+00,1.1397e-01,-2.7112e-01,-3.5901e-01,-1.4441e-01,4.5615e-01,3.8517e+00
2.0000e+03,2.7000e+01,3.4000e+01,1.1966e+01,-1.1931e+08,-1.1931e+08,-1.3965e-01,-1.1931e+08,1.8260e-01,6.6850e+00,inf,3.8101e+01,-3.0474e-01,-1.6543e+00,-1.0138e+00,1.7486e-01,-7.6063e-01,3.5255e-01,-1.0398e+00,2.6994e+00,3.9314e+00
2.0000e+03,2.8000e+01,3.5000e+01,1.2340e+01,-1.1293e+08,-1.1293e+08,-1.4464e-01,-1.1293e+08,1.6396e-01,5.3898e+00,inf,3.9226e+01,-1.4175e+00,-2.1503e+00,-2.5539e+00,-1.7852e+00,-2.2698e+00,-1.4995e+00,1.9039e-01,3.2181e-01,3.3843e+00
2.0000e+03,2.9000e+01,3.6000e+01,1.2712e+01,-1.0858e+08,-1.0858e+08,-1.4963e-01,-1.0858e+08,1.7037e-01,5.8199e+00,inf,4.0345e+01,-1.1654e-01,-2.4547e+00,-3.1758e+00,-6.2832e-01,-3.8449e-01,-1.7230e+00,-4.7669e-02,2.3620e+00,3.5325e+00
2.0000e+03,3.0000e+01,3.7000e+01,1.3080e+01,-1.0791e+08,-1.0791e+08,-1.5461e-01,-1.0791e+08,1.7614e-01,6.2207e+00,inf,4.1453e+01,-6.9553e-01,-1.5858e+00,-2.6653e+00,-8.3279e-01,2.3950e-01,-1.2014e-01,1.6039e-01,8.8373e-01,3.5313e+00
2.0000e+03,3.1000e+01,3.8000e+01,1.3445e+01,-1.0743e+08,-1.0743e+08,-1.5960e-01,-1.0743e+08,1.8167e-01,6.6175e+00,inf,4.2577e+01,2.3223e-01,-2.2378e+00,-3.2346e+00,-1.4946e+00,5.0863e-01,4.8343e-01,-7.2840e-01,2.8901e+00,3.4189e+00
2.0000e+03,3.2000e+01,4.0000e+01,1.3750e+01,-1.0449e+08,-1.0449e+08,-1.6459e-01,-1.0449e+08,1.6463e-01,5.4341e+00,inf,4.4850e+01,-2.5408e-01,-1.6741e+00,-2.7251e+00,-2.6972e+00,2.0030e-01,1.8033e-01,-8.6132e-01,2.7695e+00,3.2829e+00
2.0000e+03,3.3000e+01,4.2000e+01,1.4050e+01,-1.0013e+08,-1.0013e+08,-1.6958e-01,-1.0013e+08,1.7059e-01,5.8347e+00,inf,4.7077e+01,-6.1209e-01,-6.5047e-01,-1.7999e+00,-2.5625e+00,-6.8617e-01,-1.4762e+00,1.8762e+00,3.1007e+00,3.0197e+00
2.0000e+03,3.4000e+01,4.3000e+01,1.4403e+01,-9.9404e+07,-9.9404e+07,-1.7456e-01,-9.9404e+07,1.7592e-01,6.2049e+00,inf,4.8194e+01,4.9930e-01,-2.2829e+00,-2.8321e+00,1.8643e-01,-1.2008e+00,8.1185e-01,5.8369e-01,2.9683e+00,3.5917e+00
2.0000e+03,3.5000e+01,4.4000e+01,1.4754e+01,-9.1652e+07,-9.1652e+07,-1.7955e-01,-9.1652e+07,1.8063e-01,6.5414e+00,inf,4.9307e+01,-1.4867e-01,-1.4100e+00,-2.1216e+00,-2.7651e+00,-5.7721e-01,1.1275e+00,-4.5141e-01,1.8702e+00,3.4407e+00
2.0000e+03,3.6000e+01,4.5000e+01,1.5102e+01,-9.0042e+07,-9.0042e+07,-1.8454e-01,-9.0042e+07,1.6603e-01,5.5268e+00,inf,5.0413e+01,-9.2030e-01,-8.0204e-01,-1.5817e+00,-1.8103e+00,-7.0214e-01,2.6079e-01,-8.4792e-01,2.7000e-01,3.5239e+00
2.0000e+03,3.7000e+01,4.6000e+01,1.5447e+01,-8.9382e+07,-8.9382e+07,-1.8953e-01,-8.9382e+07,1.7100e-01,5.8628e+00,inf,5.1547e+01,-8.4938e-01,-7.9948e-01,-1.9798e+00,-1.4837e+00,-8.2253e-01,5.0131e-01,-3.6968e-01,1.4973e+00,3.4771e+00
2.0000e+03,3.8000e+01,4.7000e+01,1.5789e+01,-8.4704e+07,-8.4704e+07,-1.9451e-01,-8.4704e+07,1.7576e-01,6.1937e+00,inf,5.2683e+01,-1.0304e+00,-9.2945e-01,-2.7344e+00,-2.5931e+00,-4.8530e-02,-6.7265e-01,-5.3428e-02,1.6569e+00,3.4332e+00
2.0000e+03,3.9000e+01,4.8000e+01,1.6129e+01,-8.3519e+07,-8.3520e+07,-1.9950e-01,-8.3520e+07,1.8010e-01,6.5034e+00,inf,5.3792e+01,3.6157e-01,-1.8220e+00,-3.4540e+00,-1.2582e+00,-3.0652e-01,-9.4223e-01,1.4611e+00,2.8260e+00,3.2413e+00
2.0000e+03,4.0000e+01,4.9000e+01,1.6466e+01,-8.0318e+07,-8.0318e+07,-2.0449e-01,-8.0318e+07,1.8402e-01,6.7896e+00,inf,5.4929e+01,-1.3720e+00,-1.4882e+00,-1.0140e+00,-2.3602e+00,-6.9571e-01,-1.6589e+00,-6.1590e-01,3.1568e-01,3.6536e+00
2.0000e+03,4.1000e+01,5.0000e+01,1.6800e+01,-6.9220e+07,-6.9220e+07,-2.0948e-01,-6.9220e+07,1.7203e-01,5.9338e+00,inf,5.5994e+01,-6.7984e-01,-2.4162e+00,-3.2917e+00,-1.1109e+00,-1.8855e+00,-1.3832e-01,4.1828e-01,2.7152e+00,3.0966e+00
2.0000e+03,4.2000e+01,5.3000e+01,1.6996e+01,-6.4923e+07,-6.4923e+07,-2.1446e-01,-6.4923e+07,1.7574e-01,6.1923e+00,inf,5.9382e+01,1.6521e-01,-2.0097e+00,-2.9502e+00,-9.9923e-01,-1.2362e+00,-6.0122e-01,4.7483e-01,2.7364e+00,3.2285e+00
2.0000e+03,4.3000e+01,5.4000e+01,1.7323e+01,-6.3693e+07,-6.3693e+07,-2.1945e-01,-6.3693e+07,1.7908e-01,6.4300e+00,inf,6.0452e+01,-8.6539e-01,-8.6337e-01,-2.2916e+00,-2.7435e+00,-1.1036e+00,-4.9922e-01,-4.0727e-01,2.5993e+00,3.1698e+00
2.0000e+03,4.4000e+01,5.6000e+01,1.7578e+01,-6.2584e+07,-6.2584e+07,-2.2444e-01,-6.2584e+07,1.7575e-01,6.1934e+00,inf,6.2800e+01,2.1017e-01,-2.4603e+00,-1.8892e+00,-2.3201e+00,-1.6315e+00,-8.1034e-01,-1.1053e+00,1.4242e+00,3.3267e+00
2.0000e+03,4.5000e+01,5.7000e+01,1.7899e+01,-5.9171e+07,-5.9171e+07,-2.2943e-01,-5.9171e+07,1.7888e-01,6.4156e+00,inf,6.3913e+01,-1.2320e+00,-5.1069e-01,-3.2757e+00,-1.8544e+00,-6.9927e-01,-1.8101e+00,1.5782e+00,3.0403e+00,2.6062e+00
2.0000e+03,4.6000e+01,5.9000e+01,1.8147e+01,-5.8927e+07,-5.8927e+07,-2.3441e-01,-5.8927e+07,1.7579e-01,6.1958e+00,inf,6.6112e+01,-1.3945e+00,-2.4146e+00,-2.2274e+00,-9.9692e-01,-2.1574e+00,2.9129e-01,-7.7532e-01,7.0050e-01,3.2734e+00
2.0000e+03,4.7000e+01,6.0000e+01,1.8462e+01,-5.6029e+07,-5.6029e+07,-2.3940e-01,-5.6029e+07,1.7876e-01,6.4068e+00,inf,6.7274e+01,-9.9052e-01,-1.9251e+00,-1.3984e+00,-2.6384e+00,-1.5696e+00,9.7198e-01,1.3915e+00,2.8331e+00,2.7194e+00
2.0000e+03,4.8000e+01,6.1000e+01,1.8774e+01,-5.5506e+07,-5.5506e+07,-2.4439e-01,-5.5506e+07,1.7584e-01,6.1992e+00,inf,6.8388e+01,-4.4864e-01,-7.8378e-01,-1.3577e+00,-2.9139e-01,-1.8390e+00,9.3645e-01,9.9523e-01,2.8496e-01,3.5864e+00
2.0000e+03,4.9000e+01,6.4000e+01,1.8939e+01,-5.4459e+07,-5.4459e+07,-2.4938e-01,-5.4459e+07,1.7871e-01,6.4036e+00,inf,7.1740e+01,1.1143e-01,-1.5315e+00,-1.1842e+00,-2.3504e+00,-1.7450e+00,3.6166e-01,-9.2717e-01,2.5551e+00,3.5149e+00
2.0000e+03,5.0000e+01,6.5000e+01,1.9245e+01,-5.3754e+07,-5.3754e+07,-2.5436e-01,-5.3754e+07,1.7588e-01,6.2022e+00,inf,7.2914e+01,-3.0353e-01,-2.2871e+00,-2.9228e+00,-2.6319e+00,-5.4017e-01,-1.7701e+00,1.4414e+00,1.0276e+00,3.2119e+00
2.0000e+03,5.1000e+01,6.8000e+01,1.9403e+01,-5.2316e+07,-5.2316e+07,-2.5935e-01,-5.2316e+07,1.7865e-01,6.3994e+00,inf,7.6212e+01,-1.2050e+00,-1.3399e+00,-3.5638e+00,-1.4412e+00,1.7333e-01,-8.6143e-01,-1.1095e-01,2.8630e+00,2.8471e+00
2.0000e+03,5.2000e+01,7.0000e+01,1.9630e+01,-5.2154e+07,-5.2154e+07,-2.6434e-01,-5.2154e+07,1.7593e-01,6.2057e+00,inf,7.8472e+01,4.4118e-01,-1.9355e+00,-1.8408e+00,-4.7580e-01,4.3234e-01,1.6617e-01,2.2783e-01,2.6294e+00,3.4031e+00
2.0000e+03,5.3000e+01,7.1000e+01,1.9926e+01,-4.9661e+07,-4.9661e+07,-2.6933e-01,-4.9661e+07,1.7858e-01,6.3943e+00,inf,7.9536e+01,-7.1888e-01,-8.6863e-01,-8.9331e-01,-4.5215e-02,-2.1072e+00,-1.4828e+00,1.8176e+00,5.4185e-01,3.6452e+00
2.0000e+03,5.4000e+01,7.2000e+01,2.0221e+01,-4.7635e+07,-4.7635e+07,-2.7431e-01,-4.7635e+07,1.7603e-01,6.2128e+00,inf,8.0665e+01,-5.5900e-01,-2.0989e+00,-3.1885e+00,-2.2744e+00,-1.3414e+00,8.9710e-01,1.7683e-01,6.4348e-01,3.1920e+00
2.0000e+03,5.5000e+01,7.3000e+01,2.0513e+01,-4.6540e+07,-4.6540e+07,-2.7930e-01,-4.6540e+07,1.7851e-01,6.3889e+00,inf,8.1821e+01,4.2891e-01,-2.4659e+00,-1.7845e+00,-2.3857e+00,-1.9382e+00,1.1052e-01,1.8212e+00,2.1930e+00,3.2215e+00
2.0000e+03,5.6000e+01,7.4000e+01,2.0803e+01,-4.4694e+07,-4.4694e+07,-2.8429e-01,-4.4694e+07,1.7612e-01,6.2194e+00,inf,8.2944e+01,-7.2727e-02,-7.3192e-01,-2.1131e+00,1.7639e-01,-1.8679e+00,-1.8016e+00,2.4727e-01,2.9038e+00,3.4736e+00
2.0000e+03,5.7000e+01,7.5000e+01,2.1091e+01,-4.4644e+07,-4.4644e+07,-2.8928e-01,-4.4644e+07,1.7849e-01,6.3874e+00,inf,8.4031e+01,-6.7549e-01,-6.1076e-01,-2.0761e+00,-2.2468e+00,-6.1469e-01,9.6311e-01,-7.2132e-01,3.0554e+00,1.3972e+00
2.0000e+03,5.8000e+01,7.6000e+01,2.1377e+01,-4.4296e+07,-4.4296e+07,-2.9426e-01,-4.4296e+07,1.7618e-01,6.2232e+00,inf,8.5142e+01,3.6037e-01,-1.0959e+00,-1.4124e+00,6.9778e-02,-1.2465e+00,3.5938e-01,-7.3816e-01,7.2460e-01,3.5851e+00
2.0000e+03,5.9000e+01,7.7000e+01,2.1661e+01,-4.0987e+07,-4.0987e+07,-2.9925e-01,-4.0987e+07,1.7842e-01,6.3825e+00,inf,8.6238e+01,-6.3148e-01,-1.6443e+00,-3.5079e+00,-8.0616e-02,-1.9571e+00,8.8455e-01,-1.0924e+00,6.2920e-01,3.4530e+00
2.0000e+03,6.0000e+01,7.8000e+01,2.1942e+01,-3.9271e+07,-3.9271e+07,-3.0424e-01,-3.9271e+07,1.7634e-01,6.2344e+00,inf,8.7362e+01,-5.9170e-01,-5.3528e-01,-3.4167e+00,-2.6262e+00,-2.2005e+00,-1.5497e+00,1.3343e+00,1.9974e+00,3.2864e+00
2.0000e+03,6.1000e+01,7.9000e+01,2.2222e+01,-3.6782e+07,-3.6782e+07,-3.0923e-01,-3.6782e+07,1.7835e-01,6.3775e+00,inf,8.8500e+01,4.0288e-01,-1.3938e+00,-1.1030e+00,-2.3915e+00,-2.3995e+00,3.4814e-04,5.0138e-01,2.4505e+00,3.4000e+00
2.0000e+03,6.2000e+01,8.0000e+01,2.2500e+01,-3.6021e+07,-3.6021e+07,-3.1422e-01,-3.6021e+07,1.7647e-01,6.2440e+00,inf,8.9638e+01,-6.9895e-02,-1.0232e+00,-9.0124e-01,-2.0689e+00,-2.2764e+00,-1.0948e+00,-9.8868e-01,2.2250e+00,3.4397e+00
2.0000e+03,6.3000e+01,8.2000e+01,2.2695e+01,-3.5874e+07,-3.5874e+07,-3.1920e-01,-3.5874e+07,1.7839e-01,6.3802e+00,inf,9.1836e+01,-6.5678e-01,-6.3567e-01,-1.2113e+00,-1.4715e+00,-2.3166e+00,-1.5166e+00,-5.3495e-01,8.2330e-01,3.4091e+00
2.0000e+03,6.4000e+01,8.3000e+01,2.2968e+01,-3.4931e+07,-3.4931e+07,-3.2419e-01,-3.4931e+07,1.7656e-01,6.2506e+00,inf,9.2923e+01,-1.4821e+00,-1.6393e+00,-3.3551e+00,-1.3629e+00,-8.9747e-01,-3.6473e-01,1.2553e+00,2.5710e-01,3.0846e+00
2.0000e+03,6.5000e+01,8.4000e+01,2.3239e+01,-3.2942e+07,-3.2942e+07,-3.2918e-01,-3.2942e+07,1.7838e-01,6.3795e+00,inf,9.4053e+01,-1.2459e+00,-1.6720e+00,-1.9619e+00,-2.4103e+00,5.1930e-01,-1.2962e+00,1.1573e+00,1.5551e+00,3.2398e+00
2.0000e+03,6.6000e+01,8.5000e+01,2.3509e+01,-3.2061e+07,-3.2061e+07,-3.3417e-01,-3.2061e+07,1.7839e-01,6.3805e+00,inf,9.5148e+01,-6.4941e-01,-1.0905e+00,-3.3370e+00,-1.4888e+00,-5.1615e-01,9.3702e-01,-5.2767e-02,2.5660e+00,2.8560e+00
2.0000e+03,6.7000e+01,8.6000e+01,2.3776e+01,-3.0852e+07,-3.0852e+07,-3.3915e-01,-3.0852e+07,1.7840e-01,6.3811e+00,inf,9.6255e+01,-7.6785e-01,-1.8538e+00,-1.2000e+00,-2.1602e+00,-1.9931e-01,-7.4130e-01,1.2811e+00,2.4568e+00,3.0396e+00
2.0000e+03,6.8000e+01,8.7000e+01,2.4042e+01,-2.9872e+07,-2.9872e+07,-3.4414e-01,-2.9872e+07,1.7841e-01,6.3823e+00,inf,9.7358e+01,-4.9828e-01,-9.7984e-01,-1.3164e+00,-1.1272e+00,-7.7259e-01,-7.4239e-02,-1.0483e+00,3.0759e+00,1.1479e+00
2.0000e+03,6.9000e+01,9.0000e+01,2.4138e+01,-2.9744e+07,-2.9744e+07,-3.4913e-01,-2.9744e+07,1.7845e-01,6.3848e+00,inf,1.0074e+02,-1.3322e+00,-2.1085e+00,-9.7168e-01,1.0215e-01,-2.3925e+00,-1.2853e+00,1.6602e+00,2.1681e+00,3.3799e+00
2.0000e+03,7.0000e+01,9.2000e+01,2.4315e+01,-2.9474e+07,-2.9474e+07,-3.5412e-01,-2.9474e+07,1.7848e-01,6.3872e+00,inf,1.0299e+02,-8.7044e-01,-1.2791e+00,-8.3256e-01,-1.2423e+00,-2.0961e+00,-1.6810e+00,-1.3798e-01,1.7879e+00,3.4488e+00
2.0000e+03,7.1000e+01,9.3000e+01,2.4573e+01,-2.8196e+07,-2.8196e+07,-3.5910e-01,-2.8196e+07,1.7850e-01,6.3883e+00,inf,1.0414e+02,-1.3329e+00,-1.3028e+00,-1.2760e+00,-2.2573e+00,3.3476e-01,-1.5272e+00,-7.4326e-01,1.2082e-01,3.2893e+00
2.0000e+03,7.2000e+01,9.4000e+01,2.4830e+01,-2.7891e+07,-2.7891e+07,-3.6409e-01,-2.7891e+07,1.7853e-01,6.3907e+00,inf,1.0523e+02,4.4758e-01,-1.4290e+00,-2.4798e+00,-2.7407e+00,-5.8618e-01,1.0562e+00,1.7790e+00,2.8987e+00,1.4896e+00
2.0000e+03,7.3000e+01,9.5000e+01,2.5085e+01,-2.7302e+07,-2.7302e+07,-3.6908e-01,-2.7302e+07,1.7856e-01,6.3929e+00,inf,1.0633e+02,4.5984e-01,-1.6113e+00,-1.3912e+00,1.0185e-01,-6.5357e-01,1.0627e-01,7.1028e-01,2.0375e+00,3.4270e+00
2.0000e+03,7.4000e+01,9.7000e+01,2.5253e+01,-2.5727e+07,-2.5727e+07,-3.7407e-01,-2.5727e+07,1.7858e-01,6.3941e+00,inf,1.0859e+02,2.8670e-01,-1.6028e+00,-3.0811e+00,-3.6454e-01,-3.1270e-01,-6.0934e-01,-1.1066e+00,2.9706e+00,2.7513e+00
2.0000e+03,7.5000e+01,9.8000e+01,2.5503e+01,-2.5382e+07,-2.5382e+07,-3.7905e-01,-2.5382e+07,1.7862e-01,6.3968e+00,inf,1.0967e+02,-8.9671e-01,-1.4173e+00,-2.8452e+00,-2.4326e+00,-1.8960e+00,-1.5964e+00,2.6532e-01,2.6845e+00,1.2486e+00
2.0000e+03,7.6000e+01,9.9000e+01,2.5753e+01,-2.4461e+07,-2.4461e+07,-3.8404e-01,-2.4461e+07,1.7865e-01,6.3990e+00,inf,1.1078e+02,-1.1869e+00,-2.4954e+00,-2.2492e+00,-5.3134e-01,-1.0806e+00,8.2752e-01,4.6422e-01,2.7636e+00,2.2936e+00
2.0000e+03,7.7000e+01,1.0200e+02,2.5828e+01,-2.4324e+07,-2.4324e+07,-3.8903e-01,-2.4324e+07,1.7869e-01,6.4020e+00,inf,1.1412e+02,2.7270e-01,-1.5700e+00,-2.4156e+00,-2.2190e+00,-2.2880e+00,9.4304e-03,5.7016e-01,4.3329e-01,3.1604e+00
2.0000e+03,7.8000e+01,1.0300e+02,2.6073e+01,-2.3650e+07,-2.3650e+07,-3.9402e-01,-2.3650e+07,1.7873e-01,6.4047e+00,inf,1.1526e+02,-8.6989e-01,-2.0321e+00,-1.7654e+00,-9.0394e-01,-6.2217e-01,1.2168e-01,-6.4622e-01,2.7765e+00,2.2250e+00
