logfeh_mean,logdust,logNpix,tau,logl
-2.6824e-01,-1.9468e+00,1.8932e+00,3.5589e+00,-1.9032e+04
-2.7033e-01,-1.8707e+00,1.8921e+00,3.5670e+00,-1.9022e+04
-2.2972e-01,-1.9303e+00,1.8873e+00,3.9162e+00,-1.8954e+04
-2.6681e-01,-1.9838e+00,1.8893e+00,3.5676e+00,-1.8789e+04
-2.6636e-01,-1.8935e+00,1.8911e+00,3.5462e+00,-1.8934e+04
-2.7161e-01,-1.9774e+00,1.8920e+00,3.5499e+00,-1.8971e+04
-2.2619e-01,-1.9013e+00,1.8860e+00,3.9492e+00,-1.8951e+04
-2.3027e-01,-1.9002e+00,1.8868e+00,3.9096e+00,-1.8987e+04
-2.6950e-01,-1.9934e+00,1.8916e+00,3.5855e+00,-1.8957e+04
-2.3930e-01,-1.9037e+00,1.8862e+00,3.7808e+00,-1.9004e+04
-2.3859e-01,-1.9408e+00,1.8845e+00,3.7889e+00,-1.8837e+04
-2.3907e-01,-1.9842e+00,1.8849e+00,3.8006e+00,-1.8974e+04
-2.3934e-01,-1.9953e+00,1.8858e+00,3.7556e+00,-1.8681e+04
-2.2906e-01,-1.9890e+00,1.8844e+00,3.9305e+00,-1.8958e+04
-2.4000e-01,-1.9652e+00,1.8862e+00,3.7375e+00,-1.8995e+04
-2.3818e-01,-1.9162e+00,1.8842e+00,3.8614e+00,-1.9018e+04
-2.3767e-01,-1.9191e+00,1.8851e+00,3.8989e+00,-1.8964e+04
-2.7061e-01,-1.9610e+00,1.8905e+00,3.5863e+00,-1.8678e+04
-2.6996e-01,-1.9194e+00,1.8967e+00,3.5200e+00,-1.8989e+04
-3.3707e-01,-1.9258e+00,1.8875e+00,3.2531e+00,-1.8976e+04
-2.2328e-01,-1.9720e+00,1.8880e+00,3.9554e+00,-1.8856e+04
-2.3864e-01,-1.9561e+00,1.8861e+00,3.8338e+00,-1.9025e+04
-2.2610e-01,-1.9414e+00,1.8844e+00,3.9853e+00,-1.8898e+04
-2.6673e-01,-1.9277e+00,1.8901e+00,3.5702e+00,-1.8970e+04
-3.3611e-01,-1.8756e+00,1.8869e+00,3.2441e+00,-1.9021e+04
-2.6830e-01,-1.9015e+00,1.8906e+00,3.5913e+00,-1.8888e+04
-2.2596e-01,-1.9700e+00,1.8856e+00,3.9674e+00,-1.8881e+04
-2.3864e-01,-1.8746e+00,1.8853e+00,3.7634e+00,-1.9004e+04
-2.6972e-01,-1.9891e+00,1.8912e+00,3.6204e+00,-1.8934e+04
-2.2626e-01,-1.9611e+00,1.8844e+00,3.9698e+00,-1.8949e+04
-2.4017e-01,-1.9875e+00,1.8856e+00,3.7446e+00,-1.8968e+04
-2.6903e-01,-1.9155e+00,1.8928e+00,3.6271e+00,-1.9009e+04
-2.6997e-01,-1.9755e+00,1.8917e+00,3.5680e+00,-1.8879e+04
-2.6659e-01,-1.9792e+00,1.8915e+00,3.5916e+00,-1.8798e+04
-2.6963e-01,-1.9317e+00,1.8966e+00,3.5209e+00,-1.8985e+04
-2.6881e-01,-1.9517e+00,1.8908e+00,3.5542e+00,-1.8835e+04
-2.6199e-01,-1.9718e+00,1.8951e+00,3.5228e+00,-1.9033e+04
-2.6847e-01,-1.8937e+00,1.8915e+00,3.6145e+00,-1.8973e+04
-2.2661e-01,-1.9607e+00,1.8874e+00,3.9258e+00,-1.9036e+04
-2.6927e-01,-1.9793e+00,1.8924e+00,3.6124e+00,-1.8961e+04
-2.6692e-01,-1.9787e+00,1.8921e+00,3.5496e+00,-1.8971e+04
-2.2603e-01,-1.9490e+00,1.8860e+00,4.0095e+00,-1.8964e+04
-2.3840e-01,-1.9623e+00,1.8854e+00,3.7950e+00,-1.8982e+04
-2.7179e-01,-1.9372e+00,1.8939e+00,3.5453e+00,-1.8995e+04
-2.6925e-01,-1.8771e+00,1.8908e+00,3.5752e+00,-1.8930e+04
-2.3885e-01,-1.9007e+00,1.8851e+00,3.8122e+00,-1.8957e+04
-2.2553e-01,-1.9366e+00,1.8855e+00,3.9849e+00,-1.8933e+04
-2.2893e-01,-1.9169e+00,1.8867e+00,3.9213e+00,-1.9022e+04
-2.2584e-01,-1.9740e+00,1.8873e+00,3.9222e+00,-1.8758e+04
-2.6658e-01,-1.9392e+00,1.8897e+00,3.6099e+00,-1.8980e+04
-2.6608e-01,-1.9763e+00,1.8929e+00,3.5896e+00,-1.8881e+04
-2.2787e-01,-1.9346e+00,1.8847e+00,3.9214e+00,-1.9007e+04
-2.3863e-01,-1.9664e+00,1.8833e+00,3.8020e+00,-1.9016e+04
-2.2620e-01,-1.9403e+00,1.8870e+00,3.9381e+00,-1.9006e+04
-2.2749e-01,-1.9185e+00,1.8856e+00,3.9612e+00,-1.9018e+04
-2.2560e-01,-1.9903e+00,1.8870e+00,3.9674e+00,-1.8869e+04
-2.7077e-01,-1.9726e+00,1.8909e+00,3.5860e+00,-1.8778e+04
-2.3961e-01,-1.9316e+00,1.8866e+00,3.7929e+00,-1.8789e+04
-2.6519e-01,-1.9481e+00,1.8948e+00,3.5465e+00,-1.9010e+04
-2.6707e-01,-1.9851e+00,1.8921e+00,3.5960e+00,-1.8974e+04
-2.6675e-01,-1.8567e+00,1.8912e+00,3.5918e+00,-1.9029e+04
-3.3336e-01,-1.9550e+00,1.8916e+00,3.2094e+00,-1.8914e+04
-2.7012e-01,-1.8995e+00,1.8909e+00,3.6019e+00,-1.8994e+04
-3.3711e-01,-1.7330e+00,1.8921e+00,3.3602e+00,-1.8872e+04
-2.6475e-01,-1.9833e+00,1.8929e+00,3.5452e+00,-1.8881e+04
-2.2974e-01,-1.9547e+00,1.8865e+00,3.9188e+00,-1.8818e+04
-2.6880e-01,-1.9947e+00,1.8901e+00,3.5567e+00,-1.8976e+04
-2.6260e-01,-1.7804e+00,1.8935e+00,3.6926e+00,-1.8784e+04
-2.2580e-01,-1.9888e+00,1.8853e+00,3.9956e+00,-1.9018e+04
-2.6569e-01,-1.9916e+00,1.8889e+00,3.6000e+00,-1.9000e+04
-2.6635e-01,-1.9346e+00,1.8970e+00,3.5601e+00,-1.9015e+04
-2.6922e-01,-1.9686e+00,1.8930e+00,3.5998e+00,-1.9008e+04
-3.3578e-01,-1.9199e+00,1.8878e+00,3.2536e+00,-1.8900e+04
-2.6888e-01,-1.9178e+00,1.8910e+00,3.6149e+00,-1.8970e+04
-2.6779e-01,-1.9442e+00,1.8928e+00,3.5511e+00,-1.8981e+04
-2.6717e-01,-1.9842e+00,1.8919e+00,3.5466e+00,-1.8931e+04
-2.6507e-01,-1.9435e+00,1.8933e+00,3.5913e+00,-1.8891e+04
-2.6623e-01,-1.9576e+00,1.8889e+00,3.5829e+00,-1.8923e+04
-2.2600e-01,-1.9633e+00,1.8881e+00,3.9308e+00,-1.8871e+04
-2.6877e-01,-1.9222e+00,1.8939e+00,3.5150e+00,-1.8944e+04
-1.9523e-01,-1.9839e+00,1.8910e+00,3.8723e+00,-1.9023e+04
-2.6886e-01,-1.9628e+00,1.8966e+00,3.5199e+00,-1.8949e+04
-2.3688e-01,-1.9580e+00,1.8849e+00,3.7735e+00,-1.8945e+04
-2.6856e-01,-1.9640e+00,1.8917e+00,3.5559e+00,-1.8668e+04
-2.6366e-01,-1.8667e+00,1.8905e+00,3.6037e+00,-1.8965e+04
-2.4087e-01,-1.9894e+00,1.8896e+00,3.7226e+00,-1.9018e+04
-2.3908e-01,-1.9924e+00,1.8844e+00,3.7623e+00,-1.8907e+04
-2.2595e-01,-1.9835e+00,1.8874e+00,3.9134e+00,-1.8876e+04
-2.3753e-01,-1.9529e+00,1.8868e+00,3.8063e+00,-1.8978e+04
-2.6393e-01,-1.9996e+00,1.8903e+00,3.5731e+00,-1.8978e+04
-2.7022e-01,-1.8920e+00,1.8918e+00,3.5902e+00,-1.8816e+04
-2.3959e-01,-1.8962e+00,1.8867e+00,3.7776e+00,-1.9029e+04
-3.0751e-01,-1.9329e+00,1.8956e+00,3.2808e+00,-1.8924e+04
-2.2532e-01,-1.8525e+00,1.8861e+00,4.0044e+00,-1.8972e+04
-2.2906e-01,-1.8225e+00,1.8873e+00,3.9205e+00,-1.8998e+04
-2.2990e-01,-1.8874e+00,1.8871e+00,3.9193e+00,-1.8937e+04
-2.7015e-01,-1.9612e+00,1.8951e+00,3.4733e+00,-1.9023e+04
-2.4684e-01,-1.9747e+00,1.8837e+00,3.7380e+00,-1.9033e+04
-2.6751e-01,-1.9683e+00,1.8934e+00,3.5788e+00,-1.8990e+04
-2.2500e-01,-1.8846e+00,1.8875e+00,3.9380e+00,-1.8780e+04
-2.2567e-01,-1.9760e+00,1.8935e+00,3.7485e+00,-1.9022e+04
-2.6916e-01,-1.9647e+00,1.8941e+00,3.5382e+00,-1.8952e+04
-2.6613e-01,-1.9921e+00,1.8909e+00,3.5570e+00,-1.8916e+04
-2.7038e-01,-1.9231e+00,1.8899e+00,3.6073e+00,-1.8971e+04
-2.4019e-01,-1.9810e+00,1.8874e+00,3.7945e+00,-1.9018e+04
-2.6312e-01,-1.9683e+00,1.8966e+00,3.5243e+00,-1.9023e+04
-2.6695e-01,-1.9597e+00,1.8916e+00,3.5991e+00,-1.9016e+04
-2.6967e-01,-1.9880e+00,1.8887e+00,3.5998e+00,-1.9013e+04
-2.6372e-01,-1.9198e+00,1.8904e+00,3.5337e+00,-1.9011e+04
-3.3671e-01,-1.9780e+00,1.8875e+00,3.2795e+00,-1.8996e+04
-2.2447e-01,-1.9339e+00,1.8887e+00,3.9771e+00,-1.8975e+04
-2.7142e-01,-1.8923e+00,1.8917e+00,3.6152e+00,-1.9006e+04
-3.2012e-01,-1.8192e+00,1.8900e+00,3.3149e+00,-1.9003e+04
-2.6950e-01,-1.9159e+00,1.8904e+00,3.5689e+00,-1.8953e+04
-2.3801e-01,-1.9226e+00,1.8873e+00,3.7763e+00,-1.9017e+04
-2.6498e-01,-1.9572e+00,1.8952e+00,3.5344e+00,-1.9015e+04
-2.4082e-01,-1.9719e+00,1.8844e+00,3.7454e+00,-1.9035e+04
-2.7012e-01,-1.9751e+00,1.8915e+00,3.6136e+00,-1.8844e+04
-2.4086e-01,-1.9480e+00,1.8863e+00,3.7412e+00,-1.8879e+04
-3.1984e-01,-1.9304e+00,1.8900e+00,3.3099e+00,-1.9007e+04
-2.6844e-01,-1.9934e+00,1.8904e+00,3.5534e+00,-1.9003e+04
-2.6929e-01,-1.9576e+00,1.8892e+00,3.5537e+00,-1.8902e+04
-2.7022e-01,-1.8703e+00,1.8907e+00,3.5660e+00,-1.8895e+04
-2.7012e-01,-1.8901e+00,1.8909e+00,3.5703e+00,-1.8900e+04
-2.3815e-01,-1.9329e+00,1.8839e+00,3.8445e+00,-1.8941e+04
-3.3707e-01,-1.9544e+00,1.8866e+00,3.2782e+00,-1.9035e+04
-2.6467e-01,-1.9428e+00,1.8914e+00,3.6033e+00,-1.8846e+04
-2.6856e-01,-1.9017e+00,1.8911e+00,3.5920e+00,-1.8974e+04
-2.3730e-01,-1.9509e+00,1.8850e+00,3.8413e+00,-1.8993e+04
-2.7112e-01,-1.9561e+00,1.8944e+00,3.6013e+00,-1.9024e+04
-2.7122e-01,-1.9251e+00,1.8965e+00,3.5923e+00,-1.9031e+04
-2.6894e-01,-1.9197e+00,1.8926e+00,3.6148e+00,-1.9014e+04
-2.6935e-01,-1.9710e+00,1.8927e+00,3.6128e+00,-1.8988e+04
-2.6445e-01,-1.9909e+00,1.8906e+00,3.5718e+00,-1.8927e+04
-2.3998e-01,-1.9868e+00,1.8872e+00,3.7743e+00,-1.8843e+04
-2.6872e-01,-1.9474e+00,1.8934e+00,3.5084e+00,-1.8994e+04
-2.2590e-01,-1.9293e+00,1.8862e+00,3.9907e+00,-1.9025e+04
-2.7079e-01,-1.8877e+00,1.8918e+00,3.5931e+00,-1.8952e+04
-2.6857e-01,-1.9723e+00,1.8915e+00,3.6119e+00,-1.8978e+04
-2.3994e-01,-1.9901e+00,1.8859e+00,3.7766e+00,-1.8888e+04
-2.6904e-01,-1.9880e+00,1.8911e+00,3.5788e+00,-1.8986e+04
-2.4074e-01,-1.9868e+00,1.8884e+00,3.7730e+00,-1.9005e+04
-3.3827e-01,-1.8302e+00,1.8927e+00,3.3465e+00,-1.9033e+04
-2.6619e-01,-1.9784e+00,1.8921e+00,3.5486e+00,-1.9006e+04
-2.3794e-01,-1.8922e+00,1.8870e+00,3.7804e+00,-1.8793e+04
-2.4083e-01,-1.9755e+00,1.8793e+00,3.8288e+00,-1.9015e+04
-3.3808e-01,-1.7949e+00,1.8920e+00,3.3260e+00,-1.9029e+04
-2.6472e-01,-1.9073e+00,1.8914e+00,3.5515e+00,-1.9007e+04
-2.4048e-01,-1.9916e+00,1.8829e+00,3.7519e+00,-1.9003e+04
-2.6108e-01,-1.9754e+00,1.8952e+00,3.5379e+00,-1.8889e+04
-2.3979e-01,-1.9015e+00,1.8876e+00,3.7701e+00,-1.8923e+04
-2.6525e-01,-1.8937e+00,1.8951e+00,3.5728e+00,-1.8932e+04
-2.4115e-01,-1.9217e+00,1.8858e+00,3.7391e+00,-1.8948e+04
-2.2664e-01,-1.8639e+00,1.8858e+00,4.0295e+00,-1.8984e+04
-2.3772e-01,-1.9093e+00,1.8858e+00,3.8001e+00,-1.8916e+04
-3.3248e-01,-1.8787e+00,1.8854e+00,3.2630e+00,-1.9032e+04
-2.6733e-01,-1.9218e+00,1.8928e+00,3.5755e+00,-1.9019e+04
-3.3675e-01,-1.9321e+00,1.8871e+00,3.2542e+00,-1.9033e+04
-2.6924e-01,-1.9535e+00,1.8902e+00,3.5818e+00,-1.8910e+04
-2.2661e-01,-1.9357e+00,1.8871e+00,3.9131e+00,-1.9005e+04
-2.7117e-01,-1.9720e+00,1.8921e+00,3.5552e+00,-1.8950e+04
-2.2394e-01,-1.9261e+00,1.8885e+00,3.9882e+00,-1.8990e+04
-2.2536e-01,-1.8636e+00,1.8849e+00,3.9221e+00,-1.9029e+04
-2.2351e-01,-1.9070e+00,1.8875e+00,3.9204e+00,-1.8947e+04
-2.6857e-01,-1.9826e+00,1.8975e+00,3.5489e+00,-1.9032e+04
-2.2475e-01,-1.9229e+00,1.8865e+00,3.9442e+00,-1.9036e+04
-2.7010e-01,-1.9055e+00,1.8910e+00,3.5808e+00,-1.8850e+04
-2.6848e-01,-1.9395e+00,1.8921e+00,3.5042e+00,-1.8906e+04
-2.6389e-01,-1.9752e+00,1.8919e+00,3.6411e+00,-1.9025e+04
-2.2386e-01,-1.9223e+00,1.8878e+00,3.9744e+00,-1.9003e+04
-3.1871e-01,-1.9354e+00,1.8923e+00,3.3198e+00,-1.8893e+04
-3.2301e-01,-1.9655e+00,1.8913e+00,3.2910e+00,-1.8992e+04
-2.2536e-01,-1.9328e+00,1.8844e+00,3.9796e+00,-1.8918e+04
-2.6836e-01,-1.9333e+00,1.8906e+00,3.5902e+00,-1.8975e+04
-2.6441e-01,-1.9847e+00,1.8904e+00,3.5281e+00,-1.9026e+04
-2.6687e-01,-1.8682e+00,1.8925e+00,3.5941e+00,-1.8874e+04
-2.2780e-01,-1.9168e+00,1.8857e+00,3.9342e+00,-1.9000e+04
-2.2477e-01,-1.8655e+00,1.8861e+00,4.0205e+00,-1.9007e+04
-1.9391e-01,-1.8624e+00,1.8942e+00,4.0260e+00,-1.9034e+04
-2.3877e-01,-1.9993e+00,1.8876e+00,3.7495e+00,-1.8903e+04
-3.3414e-01,-1.9996e+00,1.8913e+00,3.2598e+00,-1.9031e+04
-2.6953e-01,-1.9205e+00,1.8921e+00,3.6292e+00,-1.8978e+04
-2.6715e-01,-1.8999e+00,1.8909e+00,3.5862e+00,-1.8981e+04
-3.3339e-01,-1.9237e+00,1.8853e+00,3.2645e+00,-1.9011e+04
-2.6506e-01,-1.9955e+00,1.8919e+00,3.5898e+00,-1.8968e+04
-2.6900e-01,-1.9180e+00,1.8919e+00,3.6284e+00,-1.8797e+04
-2.6882e-01,-1.8626e+00,1.8921e+00,3.5501e+00,-1.8860e+04
-2.6850e-01,-1.8933e+00,1.8885e+00,3.6493e+00,-1.9034e+04
-2.2662e-01,-1.9904e+00,1.8857e+00,3.9304e+00,-1.9001e+04
-2.6534e-01,-1.9784e+00,1.8926e+00,3.5523e+00,-1.8992e+04
-3.3227e-01,-1.9807e+00,1.8905e+00,3.2260e+00,-1.8853e+04
-2.6701e-01,-1.9576e+00,1.8935e+00,3.5478e+00,-1.8892e+04
-2.6882e-01,-1.9600e+00,1.8917e+00,3.4728e+00,-1.8985e+04
-2.6693e-01,-1.8941e+00,1.8923e+00,3.5744e+00,-1.8956e+04
-2.6716e-01,-1.9713e+00,1.8893e+00,3.4968e+00,-1.8896e+04
-2.3817e-01,-1.9578e+00,1.8889e+00,3.7857e+00,-1.8948e+04
-2.6544e-01,-1.8812e+00,1.8930e+00,3.5951e+00,-1.8934e+04
-2.6684e-01,-1.9222e+00,1.8929e+00,3.6118e+00,-1.8884e+04
-2.2552e-01,-1.9396e+00,1.8867e+00,4.0137e+00,-1.8921e+04
-2.3937e-01,-1.9879e+00,1.8862e+00,3.7581e+00,-1.8997e+04
-3.3703e-01,-1.8066e+00,1.8916e+00,3.3675e+00,-1.8991e+04
-2.2628e-01,-1.9173e+00,1.8855e+00,3.9463e+00,-1.9022e+04
-2.3010e-01,-1.9996e+00,1.8855e+00,3.9018e+00,-1.8949e+04
-2.2457e-01,-1.8206e+00,1.8878e+00,3.9474e+00,-1.9015e+04
-2.4103e-01,-1.9349e+00,1.8872e+00,3.7720e+00,-1.8941e+04
-2.6645e-01,-1.9023e+00,1.8916e+00,3.5502e+00,-1.8821e+04
-2.2626e-01,-1.9536e+00,1.8883e+00,3.9390e+00,-1.8829e+04
-2.6565e-01,-1.9952e+00,1.8899e+00,3.5675e+00,-1.8748e+04
-2.6815e-01,-1.9591e+00,1.8920e+00,3.5413e+00,-1.8946e+04
-2.3815e-01,-1.9150e+00,1.8859e+00,3.7621e+00,-1.8972e+04
-2.4204e-01,-1.9482e+00,1.8899e+00,3.7231e+00,-1.8926e+04
-2.7031e-01,-1.9216e+00,1.8927e+00,3.5999e+00,-1.9017e+04
-1.9454e-01,-1.9799e+00,1.8918e+00,3.9531e+00,-1.8975e+04
-2.6817e-01,-1.9469e+00,1.8904e+00,3.5990e+00,-1.8963e+04
-2.6290e-01,-1.9528e+00,1.8908e+00,3.6044e+00,-1.9008e+04
-2.6866e-01,-1.8972e+00,1.8919e+00,3.5656e+00,-1.9002e+04
-2.6866e-01,-1.9716e+00,1.8929e+00,3.5594e+00,-1.8980e+04
-2.4158e-01,-1.9569e+00,1.8879e+00,3.7393e+00,-1.9020e+04
-2.7079e-01,-1.9196e+00,1.8941e+00,3.5999e+00,-1.8941e+04
-2.6645e-01,-1.9942e+00,1.8921e+00,3.5536e+00,-1.9013e+04
-2.2482e-01,-1.8678e+00,1.8875e+00,3.9195e+00,-1.9024e+04
-2.3875e-01,-1.9525e+00,1.8855e+00,3.7956e+00,-1.9033e+04
-2.6758e-01,-1.9487e+00,1.8890e+00,3.5946e+00,-1.8996e+04
-2.6453e-01,-1.9939e+00,1.8943e+00,3.5255e+00,-1.9032e+04
-2.7023e-01,-1.9834e+00,1.8892e+00,3.5939e+00,-1.8928e+04
-2.6543e-01,-1.9444e+00,1.8915e+00,3.5541e+00,-1.8966e+04
-2.2485e-01,-1.9086e+00,1.8877e+00,3.9110e+00,-1.9037e+04
-2.6930e-01,-1.9595e+00,1.8933e+00,3.5943e+00,-1.8986e+04
-2.6621e-01,-1.9687e+00,1.8933e+00,3.5513e+00,-1.8967e+04
-2.6683e-01,-1.8891e+00,1.8890e+00,3.5675e+00,-1.9021e+04
-2.6517e-01,-1.9333e+00,1.8928e+00,3.5925e+00,-1.8822e+04
-2.6665e-01,-1.9387e+00,1.8926e+00,3.5759e+00,-1.8804e+04
-2.6649e-01,-1.9434e+00,1.8910e+00,3.5626e+00,-1.8789e+04
-2.7089e-01,-1.8202e+00,1.8913e+00,3.5995e+00,-1.8933e+04
-3.3659e-01,-1.9566e+00,1.8875e+00,3.2292e+00,-1.8950e+04
-3.3669e-01,-1.8988e+00,1.8869e+00,3.2500e+00,-1.8980e+04
-2.4025e-01,-1.9356e+00,1.8864e+00,3.7290e+00,-1.8879e+04
-2.3887e-01,-1.9779e+00,1.8876e+00,3.7649e+00,-1.8920e+04
-2.3881e-01,-1.9675e+00,1.8857e+00,3.7515e+00,-1.9000e+04
-2.6981e-01,-1.9745e+00,1.8903e+00,3.5879e+00,-1.8914e+04
-2.4181e-01,-1.9579e+00,1.8887e+00,3.6929e+00,-1.9016e+04
-2.2447e-01,-1.8886e+00,1.8860e+00,3.9411e+00,-1.8979e+04
-2.3794e-01,-1.9802e+00,1.8835e+00,3.8342e+00,-1.9020e+04
-2.2791e-01,-1.9639e+00,1.8846e+00,3.9507e+00,-1.8988e+04
-2.6975e-01,-1.9719e+00,1.8915e+00,3.6093e+00,-1.8783e+04
-2.2605e-01,-1.8883e+00,1.8964e+00,3.8084e+00,-1.9020e+04
-2.6173e-01,-1.9120e+00,1.8947e+00,3.5355e+00,-1.9034e+04
-2.6915e-01,-1.8135e+00,1.8923e+00,3.6068e+00,-1.8905e+04
-2.2561e-01,-1.9913e+00,1.8858e+00,4.0184e+00,-1.9009e+04
-2.6537e-01,-1.9592e+00,1.8946e+00,3.5418e+00,-1.8843e+04
-2.6915e-01,-1.9385e+00,1.8925e+00,3.5754e+00,-1.8813e+04
-2.6899e-01,-1.9225e+00,1.8920e+00,3.6392e+00,-1.8983e+04
-2.2589e-01,-1.9627e+00,1.8862e+00,3.9169e+00,-1.8874e+04
-2.6806e-01,-1.8867e+00,1.8940e+00,3.5724e+00,-1.9032e+04
-2.3810e-01,-1.9699e+00,1.8838e+00,3.8552e+00,-1.9021e+04
-2.6960e-01,-1.9393e+00,1.8963e+00,3.5249e+00,-1.8967e+04
-2.7006e-01,-1.9732e+00,1.8887e+00,3.5380e+00,-1.8983e+04
