nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
2.0000e+03,1.6000e+01,1.0000e+00,5.0473e+00,-3.6029e+05,-3.6029e+05,-5.3245e-02,-3.6029e+05,1.4651e-01,6.4502e+00,2.4726e+05,2.0928e+03,2.3948e-02,-9.3698e-01,1.4167e+00,2.9457e+00,2.9059e+01
2.0000e+03,1.7000e+01,1.0000e+00,5.3459e+00,-3.5673e+05,-3.5674e+05,-5.6572e-02,-3.5674e+05,1.4655e-01,6.4535e+00,2.4165e+05,2.0994e+03,-7.2656e-01,-3.6965e-02,1.3040e+00,4.6264e+00,2.8970e+01
2.0000e+03,1.8000e+01,1.0000e+00,5.6426e+00,-3.5535e+05,-3.5536e+05,-5.9900e-02,-3.5536e+05,1.4658e-01,6.4568e+00,2.3810e+05,2.1077e+03,4.4899e-01,-3.3053e-01,1.7670e+00,1.9748e+00,2.9105e+01
2.0000e+03,1.9000e+01,1.0000e+00,5.9375e+00,-3.5406e+05,-3.5406e+05,-6.3228e-02,-3.5406e+05,1.4662e-01,6.4602e+00,2.3672e+05,2.1131e+03,4.6874e-01,-4.6094e-01,1.4641e+00,8.4832e+00,2.9263e+01
2.0000e+03,2.0000e+01,1.0000e+00,6.2305e+00,-3.4379e+05,-3.4379e+05,-6.6556e-02,-3.4379e+05,1.4666e-01,6.4635e+00,2.3543e+05,2.1198e+03,3.0747e-01,-1.6537e+00,1.0046e+00,6.5155e+00,2.8167e+01
2.0000e+03,2.1000e+01,1.0000e+00,6.5217e+00,-3.4315e+05,-3.4316e+05,-6.9884e-02,-3.4316e+05,1.4670e-01,6.4668e+00,2.2515e+05,2.1264e+03,-1.4148e+00,-1.3805e+00,1.1350e+00,7.3492e+00,2.9339e+01
2.0000e+03,2.2000e+01,1.0000e+00,6.8111e+00,-3.4310e+05,-3.4310e+05,-7.3211e-02,-3.4310e+05,1.4674e-01,6.4701e+00,2.2452e+05,2.1319e+03,-9.2771e-01,-3.5338e-01,1.2709e+00,8.4004e+00,2.9230e+01
2.0000e+03,2.3000e+01,1.0000e+00,7.0988e+00,-3.4293e+05,-3.4294e+05,-7.6539e-02,-3.4294e+05,1.4677e-01,6.4735e+00,2.2446e+05,2.1386e+03,-1.2742e+00,-9.0490e-01,1.2132e+00,8.3462e+00,2.9464e+01
2.0000e+03,2.4000e+01,1.0000e+00,7.3846e+00,-3.4277e+05,-3.4278e+05,-7.9867e-02,-3.4278e+05,1.4681e-01,6.4768e+00,2.2430e+05,2.1452e+03,1.7012e-01,-1.8756e-02,1.9877e+00,4.2148e+00,2.9840e+01
2.0000e+03,2.5000e+01,1.0000e+00,7.6687e+00,-3.3902e+05,-3.3903e+05,-8.3195e-02,-3.3903e+05,1.4685e-01,6.4801e+00,2.2414e+05,2.1518e+03,3.6157e-01,-1.1525e+00,1.3602e+00,5.6465e+00,2.8797e+01
2.0000e+03,2.6000e+01,2.0000e+00,7.9268e+00,-3.3442e+05,-3.3443e+05,-8.6523e-02,-3.3443e+05,1.4689e-01,6.4835e+00,2.2039e+05,2.1639e+03,-5.3756e-01,-1.9126e+00,1.3327e+00,9.0583e+00,2.9568e+01
2.0000e+03,2.7000e+01,1.0000e+00,8.2067e+00,-3.3040e+05,-3.3040e+05,-8.9850e-02,-3.3040e+05,1.4692e-01,6.4868e+00,2.1579e+05,2.1705e+03,-4.6590e-02,-2.3386e-01,1.0952e+00,3.1549e+00,2.7484e+01
2.0000e+03,2.8000e+01,1.0000e+00,8.4848e+00,-3.2980e+05,-3.2980e+05,-9.3178e-02,-3.2980e+05,1.4696e-01,6.4901e+00,2.1176e+05,2.1772e+03,3.4590e-01,-1.9940e-01,1.3778e+00,7.4718e+00,2.8462e+01
2.0000e+03,2.9000e+01,2.0000e+00,8.7349e+00,-3.2887e+05,-3.2888e+05,-9.6506e-02,-3.2888e+05,1.4700e-01,6.4934e+00,2.1116e+05,2.1893e+03,7.8681e-02,-1.0739e+00,1.3329e+00,4.6469e+00,2.8605e+01
2.0000e+03,3.0000e+01,1.0000e+00,9.0090e+00,-3.2875e+05,-3.2876e+05,-9.9834e-02,-3.2876e+05,1.4704e-01,6.4968e+00,2.1024e+05,2.1959e+03,1.3663e-01,-7.3111e-01,1.0636e+00,4.9017e+00,2.7785e+01
2.0000e+03,3.1000e+01,1.0000e+00,9.2814e+00,-3.2675e+05,-3.2675e+05,-1.0316e-01,-3.2675e+05,1.4707e-01,6.5001e+00,2.1012e+05,2.2027e+03,1.6442e-01,-5.8841e-02,1.1835e+00,3.9018e+00,2.7509e+01
2.0000e+03,3.2000e+01,1.0000e+00,9.5522e+00,-3.2211e+05,-3.2212e+05,-1.0649e-01,-3.2212e+05,1.4711e-01,6.5034e+00,2.0811e+05,2.2095e+03,4.9168e-01,3.6051e-01,1.3934e+00,5.6652e+00,2.7909e+01
2.0000e+03,3.3000e+01,1.0000e+00,9.8214e+00,-3.2015e+05,-3.2015e+05,-1.0982e-01,-3.2015e+05,1.4715e-01,6.5067e+00,2.0348e+05,2.2151e+03,-4.7303e-01,1.7666e-02,1.2969e+00,5.2528e+00,2.8269e+01
2.0000e+03,3.4000e+01,1.0000e+00,1.0089e+01,-3.1241e+05,-3.1242e+05,-1.1314e-01,-3.1242e+05,1.4719e-01,6.5101e+00,2.0151e+05,2.2217e+03,-5.9115e-02,-1.4220e+00,1.0736e+00,3.3163e+00,2.7640e+01
2.0000e+03,3.5000e+01,1.0000e+00,1.0355e+01,-3.1220e+05,-3.1221e+05,-1.1647e-01,-3.1221e+05,1.4723e-01,6.5134e+00,1.9378e+05,2.2272e+03,-1.1196e+00,-1.9785e+00,1.3826e+00,2.0158e+00,2.8922e+01
2.0000e+03,3.6000e+01,1.0000e+00,1.0619e+01,-3.0769e+05,-3.0769e+05,-1.1980e-01,-3.0769e+05,1.4726e-01,6.5167e+00,1.9357e+05,2.2339e+03,-2.4102e-01,-2.8455e-01,1.7211e+00,8.0914e+00,2.9426e+01
2.0000e+03,3.7000e+01,1.0000e+00,1.0882e+01,-3.0543e+05,-3.0544e+05,-1.2313e-01,-3.0544e+05,1.4730e-01,6.5201e+00,1.8905e+05,2.2393e+03,1.1824e-01,4.1414e-01,1.2773e+00,6.2508e+00,2.7622e+01
2.0000e+03,3.8000e+01,2.0000e+00,1.1111e+01,-3.0264e+05,-3.0265e+05,-1.2646e-01,-3.0265e+05,1.4734e-01,6.5234e+00,1.8680e+05,2.2514e+03,3.4529e-01,-1.6232e+00,1.3929e+00,4.4370e+00,2.8168e+01
2.0000e+03,3.9000e+01,1.0000e+00,1.1370e+01,-3.0098e+05,-3.0098e+05,-1.2978e-01,-3.0098e+05,1.4738e-01,6.5267e+00,1.8401e+05,2.2569e+03,-4.3091e-01,8.1426e-02,1.5581e+00,3.4836e+00,2.8332e+01
2.0000e+03,4.0000e+01,2.0000e+00,1.1594e+01,-2.9716e+05,-2.9716e+05,-1.3311e-01,-2.9716e+05,1.4741e-01,6.5300e+00,1.8235e+05,2.2716e+03,-1.1052e+00,-7.9932e-01,1.8311e+00,1.0944e+00,2.9551e+01
2.0000e+03,4.1000e+01,1.0000e+00,1.1850e+01,-2.9638e+05,-2.9639e+05,-1.3644e-01,-2.9639e+05,1.4745e-01,6.5334e+00,1.7852e+05,2.2782e+03,-1.2317e+00,4.5571e-01,1.4616e+00,8.3866e+00,2.8710e+01
2.0000e+03,4.2000e+01,1.0000e+00,1.2104e+01,-2.9626e+05,-2.9627e+05,-1.3977e-01,-2.9627e+05,1.4749e-01,6.5367e+00,1.7775e+05,2.2837e+03,-1.1908e+00,-2.0360e-01,1.4062e+00,1.0409e+00,2.8150e+01
2.0000e+03,4.3000e+01,1.0000e+00,1.2356e+01,-2.9441e+05,-2.9442e+05,-1.4309e-01,-2.9442e+05,1.4753e-01,6.5400e+00,1.7763e+05,2.2904e+03,-5.6944e-01,-4.9043e-01,1.5454e+00,5.6713e+00,2.8841e+01
2.0000e+03,4.4000e+01,1.0000e+00,1.2607e+01,-2.9417e+05,-2.9417e+05,-1.4642e-01,-2.9417e+05,1.4756e-01,6.5434e+00,1.7578e+05,2.2958e+03,-1.1861e+00,-6.0649e-02,1.1010e+00,1.0986e+00,2.7280e+01
2.0000e+03,4.5000e+01,1.0000e+00,1.2857e+01,-2.9325e+05,-2.9326e+05,-1.4975e-01,-2.9326e+05,1.4760e-01,6.5467e+00,1.7553e+05,2.3024e+03,-1.4806e+00,-1.4374e+00,1.2526e+00,8.4337e+00,2.8859e+01
2.0000e+03,4.6000e+01,1.0000e+00,1.3105e+01,-2.8757e+05,-2.8757e+05,-1.5308e-01,-2.8757e+05,1.4764e-01,6.5500e+00,1.7462e+05,2.3090e+03,-1.3804e+00,-1.5393e+00,1.1421e+00,7.0739e+00,2.8378e+01
2.0000e+03,4.7000e+01,1.0000e+00,1.3352e+01,-2.8334e+05,-2.8335e+05,-1.5641e-01,-2.8335e+05,1.4768e-01,6.5533e+00,1.6893e+05,2.3156e+03,-1.2320e+00,4.8663e-01,1.5385e+00,3.8579e+00,2.8273e+01
2.0000e+03,4.8000e+01,2.0000e+00,1.3559e+01,-2.8148e+05,-2.8149e+05,-1.5973e-01,-2.8149e+05,1.4771e-01,6.5567e+00,1.6471e+05,2.3275e+03,-6.7944e-01,-1.6611e+00,1.3812e+00,4.7259e+00,2.8470e+01
2.0000e+03,4.9000e+01,1.0000e+00,1.3803e+01,-2.7834e+05,-2.7834e+05,-1.6306e-01,-2.7834e+05,1.4775e-01,6.5600e+00,1.6285e+05,2.3341e+03,-2.5408e-01,-9.6759e-01,2.0892e+00,1.3294e+00,2.9473e+01
2.0000e+03,5.0000e+01,1.0000e+00,1.4045e+01,-2.7530e+05,-2.7530e+05,-1.6639e-01,-2.7530e+05,1.4779e-01,6.5633e+00,1.5970e+05,2.3407e+03,7.6383e-02,-5.8894e-01,2.2467e+00,3.9514e+00,2.9683e+01
2.0000e+03,5.1000e+01,1.0000e+00,1.4286e+01,-2.7375e+05,-2.7375e+05,-1.6972e-01,-2.7375e+05,1.4783e-01,6.5666e+00,1.5666e+05,2.3473e+03,-5.3488e-01,-4.2571e-01,1.1787e+00,2.7720e+00,2.7117e+01
2.0000e+03,5.2000e+01,1.0000e+00,1.4525e+01,-2.7251e+05,-2.7252e+05,-1.7305e-01,-2.7252e+05,1.4786e-01,6.5700e+00,1.5511e+05,2.3527e+03,2.6243e-01,-5.6832e-01,2.2841e+00,3.3254e+00,2.9461e+01
2.0000e+03,5.3000e+01,1.0000e+00,1.4763e+01,-2.7141e+05,-2.7142e+05,-1.7637e-01,-2.7142e+05,1.4790e-01,6.5733e+00,1.5388e+05,2.3593e+03,2.8670e-01,-8.7854e-01,1.7332e+00,8.3276e+00,2.8789e+01
2.0000e+03,5.4000e+01,1.0000e+00,1.5000e+01,-2.7045e+05,-2.7046e+05,-1.7970e-01,-2.7046e+05,1.4794e-01,6.5766e+00,1.5278e+05,2.3659e+03,-1.2856e+00,-1.5094e+00,1.7147e+00,8.4206e+00,2.9586e+01
2.0000e+03,5.5000e+01,1.0000e+00,1.5235e+01,-2.6868e+05,-2.6869e+05,-1.8303e-01,-2.6869e+05,1.4798e-01,6.5800e+00,1.5182e+05,2.3714e+03,-2.5675e-01,-9.7017e-02,1.8600e+00,5.4315e+00,2.8728e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.5470e+01,-2.6858e+05,-2.6858e+05,-1.8636e-01,-2.6858e+05,1.4801e-01,6.5833e+00,1.5005e+05,2.3782e+03,1.5366e-03,-2.5475e-01,1.3401e+00,3.5826e+00,2.7049e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.5702e+01,-2.6685e+05,-2.6686e+05,-1.8968e-01,-2.6686e+05,1.4805e-01,6.5866e+00,1.4995e+05,2.3847e+03,-1.3178e+00,1.7464e-01,1.0821e+00,9.7176e+00,2.7310e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.5934e+01,-2.6578e+05,-2.6579e+05,-1.9301e-01,-2.6579e+05,1.4809e-01,6.5899e+00,1.4822e+05,2.3915e+03,-4.5834e-01,-5.2248e-01,2.3336e+00,2.2871e+00,2.9845e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.6164e+01,-2.6543e+05,-2.6544e+05,-1.9634e-01,-2.6544e+05,1.4813e-01,6.5933e+00,1.4715e+05,2.3983e+03,-8.8624e-02,-8.9928e-02,2.0338e+00,3.2667e+00,2.8669e+01
2.0000e+03,6.0000e+01,2.0000e+00,1.6349e+01,-2.6485e+05,-2.6485e+05,-1.9967e-01,-2.6485e+05,1.4816e-01,6.5966e+00,1.4680e+05,2.4104e+03,1.9796e-01,-1.3959e-01,1.9968e+00,6.1060e+00,2.8799e+01
2.0000e+03,6.1000e+01,2.0000e+00,1.6531e+01,-2.6262e+05,-2.6263e+05,-2.0300e-01,-2.6263e+05,1.4820e-01,6.5999e+00,1.4621e+05,2.4258e+03,-5.1524e-01,-1.1243e+00,1.6072e+00,2.4395e+00,2.8244e+01
2.0000e+03,6.2000e+01,1.0000e+00,1.6757e+01,-2.6183e+05,-2.6183e+05,-2.0632e-01,-2.6183e+05,1.4824e-01,6.6033e+00,1.4399e+05,2.4312e+03,-7.7633e-01,-1.7719e+00,1.1358e+00,4.0821e+00,2.7422e+01
2.0000e+03,6.3000e+01,2.0000e+00,1.6935e+01,-2.6132e+05,-2.6132e+05,-2.0965e-01,-2.6132e+05,1.4827e-01,6.6066e+00,1.4319e+05,2.4444e+03,2.3541e-01,-7.3175e-01,1.3849e+00,2.0181e+00,2.6891e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.7158e+01,-2.6043e+05,-2.6044e+05,-2.1298e-01,-2.6044e+05,1.4831e-01,6.6099e+00,1.4268e+05,2.4510e+03,-3.3624e-01,-1.7800e+00,1.6964e+00,8.3126e+00,2.9011e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.7380e+01,-2.5923e+05,-2.5923e+05,-2.1631e-01,-2.5923e+05,1.4835e-01,6.6132e+00,1.4180e+05,2.4578e+03,-9.9477e-01,-1.1300e+00,1.5478e+00,9.1162e+00,2.8826e+01
2.0000e+03,6.6000e+01,1.0000e+00,1.7600e+01,-2.5872e+05,-2.5872e+05,-2.1963e-01,-2.5872e+05,1.4839e-01,6.6166e+00,1.4059e+05,2.4643e+03,-2.6489e-01,1.1387e-02,1.7025e+00,4.6012e+00,2.7973e+01
2.0000e+03,6.7000e+01,2.0000e+00,1.7772e+01,-2.5761e+05,-2.5762e+05,-2.2296e-01,-2.5762e+05,1.4842e-01,6.6199e+00,1.4008e+05,2.4776e+03,-6.5743e-01,-2.6699e-01,2.1016e+00,3.0920e+00,2.9140e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.7989e+01,-2.5543e+05,-2.5544e+05,-2.2629e-01,-2.5544e+05,1.4846e-01,6.6232e+00,1.3898e+05,2.4843e+03,-1.2160e+00,-3.4058e-01,1.3235e+00,7.8133e+00,2.7817e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.8206e+01,-2.5469e+05,-2.5470e+05,-2.2962e-01,-2.5470e+05,1.4850e-01,6.6265e+00,1.3680e+05,2.4898e+03,1.9752e-01,8.0744e-02,2.0370e+00,3.1597e+00,2.8143e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.8421e+01,-2.5407e+05,-2.5407e+05,-2.3295e-01,-2.5407e+05,1.4854e-01,6.6299e+00,1.3606e+05,2.4964e+03,-1.0956e+00,-1.0690e+00,1.5210e+00,4.1071e+00,2.8271e+01
2.0000e+03,7.1000e+01,1.0000e+00,1.8635e+01,-2.5263e+05,-2.5264e+05,-2.3627e-01,-2.5264e+05,1.4857e-01,6.6332e+00,1.3543e+05,2.5032e+03,-1.0316e+00,8.4555e-02,1.2955e+00,2.8452e+00,2.6939e+01
2.0000e+03,7.2000e+01,1.0000e+00,1.8848e+01,-2.5223e+05,-2.5223e+05,-2.3960e-01,-2.5223e+05,1.4861e-01,6.6365e+00,1.3400e+05,2.5099e+03,-1.4751e+00,3.2046e-01,2.3807e+00,1.6266e+00,2.9640e+01
2.0000e+03,7.3000e+01,1.0000e+00,1.9060e+01,-2.5087e+05,-2.5087e+05,-2.4293e-01,-2.5087e+05,1.4865e-01,6.6399e+00,1.3359e+05,2.5155e+03,-1.6595e-01,-5.6304e-01,1.1559e+00,5.8855e+00,2.6832e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.9271e+01,-2.5070e+05,-2.5071e+05,-2.4626e-01,-2.5071e+05,1.4868e-01,6.6432e+00,1.3224e+05,2.5220e+03,2.9865e-01,-1.7880e+00,1.5434e+00,1.4560e+00,2.7205e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.9481e+01,-2.4782e+05,-2.4783e+05,-2.4958e-01,-2.4783e+05,1.4872e-01,6.6465e+00,1.3207e+05,2.5287e+03,-1.2355e+00,4.3620e-01,1.5419e+00,7.8431e+00,2.7929e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.9689e+01,-2.4758e+05,-2.4759e+05,-2.5291e-01,-2.4759e+05,1.4876e-01,6.6498e+00,1.2919e+05,2.5342e+03,-1.0151e+00,-1.7182e+00,2.2150e+00,1.3787e+00,2.9706e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.9897e+01,-2.4700e+05,-2.4700e+05,-2.5624e-01,-2.4700e+05,1.4880e-01,6.6532e+00,1.2895e+05,2.5408e+03,-7.5815e-01,-8.8315e-01,2.2453e+00,5.3235e+00,2.9933e+01
2.0000e+03,7.8000e+01,1.0000e+00,2.0103e+01,-2.4673e+05,-2.4674e+05,-2.5957e-01,-2.4674e+05,1.4883e-01,6.6565e+00,1.2836e+05,2.5474e+03,-7.1973e-02,-1.5602e+00,1.2121e+00,2.4186e+00,2.6646e+01
2.0000e+03,7.9000e+01,2.0000e+00,2.0256e+01,-2.4593e+05,-2.4594e+05,-2.6290e-01,-2.4594e+05,1.4887e-01,6.6598e+00,1.2810e+05,2.5609e+03,1.3741e-01,-6.3719e-01,2.3538e+00,9.0150e+00,2.9893e+01
2.0000e+03,8.0000e+01,1.0000e+00,2.0460e+01,-2.4540e+05,-2.4540e+05,-2.6622e-01,-2.4540e+05,1.4891e-01,6.6632e+00,1.2730e+05,2.5677e+03,2.5336e-02,-8.3895e-01,1.2218e+00,5.2345e+00,2.6802e+01
2.0000e+03,8.1000e+01,1.0000e+00,2.0663e+01,-2.4409e+05,-2.4410e+05,-2.6955e-01,-2.4410e+05,1.4895e-01,6.6665e+00,1.2676e+05,2.5732e+03,-1.3805e+00,-1.5768e+00,1.2071e+00,9.1542e+00,2.7790e+01
2.0000e+03,8.2000e+01,1.0000e+00,2.0865e+01,-2.4380e+05,-2.4380e+05,-2.7288e-01,-2.4380e+05,1.4898e-01,6.6698e+00,1.2546e+05,2.5798e+03,-1.3246e+00,1.6476e-01,1.1237e+00,9.6236e+00,2.6909e+01
2.0000e+03,8.3000e+01,1.0000e+00,2.1066e+01,-2.4311e+05,-2.4312e+05,-2.7621e-01,-2.4312e+05,1.4902e-01,6.6731e+00,1.2516e+05,2.5884e+03,3.8641e-01,-1.1081e+00,1.0954e+00,5.2617e+00,2.6270e+01
2.0000e+03,8.4000e+01,1.0000e+00,2.1266e+01,-2.4257e+05,-2.4258e+05,-2.7953e-01,-2.4258e+05,1.4906e-01,6.6765e+00,1.2448e+05,2.5952e+03,-1.7583e-01,-1.1315e+00,1.3857e+00,7.1317e+00,2.7565e+01
2.0000e+03,8.5000e+01,1.0000e+00,2.1465e+01,-2.4172e+05,-2.4172e+05,-2.8286e-01,-2.4172e+05,1.4909e-01,6.6798e+00,1.2394e+05,2.6021e+03,-1.9660e-01,-3.6384e-01,2.6570e+00,2.6716e+00,2.9924e+01
2.0000e+03,8.6000e+01,1.0000e+00,2.1662e+01,-2.4060e+05,-2.4060e+05,-2.8619e-01,-2.4060e+05,1.4913e-01,6.6831e+00,1.2308e+05,2.6075e+03,7.8411e-02,-4.6416e-01,1.4749e+00,5.2875e+00,2.7135e+01
2.0000e+03,8.7000e+01,1.0000e+00,2.1859e+01,-2.3936e+05,-2.3936e+05,-2.8952e-01,-2.3936e+05,1.4917e-01,6.6865e+00,1.2196e+05,2.6142e+03,3.3684e-01,-1.8734e+00,1.6772e+00,4.2644e+00,2.7649e+01
2.0000e+03,8.8000e+01,1.0000e+00,2.2055e+01,-2.3824e+05,-2.3825e+05,-2.9285e-01,-2.3825e+05,1.4921e-01,6.6898e+00,1.2072e+05,2.6208e+03,-1.3908e+00,-7.7469e-01,1.5421e+00,6.6783e+00,2.8205e+01
2.0000e+03,8.9000e+01,1.0000e+00,2.2250e+01,-2.3812e+05,-2.3813e+05,-2.9617e-01,-2.3813e+05,1.4924e-01,6.6931e+00,1.1961e+05,2.6277e+03,-2.3973e-01,-1.1054e+00,1.6385e+00,3.0099e+00,2.7678e+01
2.0000e+03,9.0000e+01,1.0000e+00,2.2444e+01,-2.3696e+05,-2.3697e+05,-2.9950e-01,-2.3697e+05,1.4928e-01,6.6964e+00,1.1949e+05,2.6332e+03,1.4582e-01,-1.3132e+00,1.1552e+00,2.3315e+00,2.6066e+01
2.0000e+03,9.1000e+01,2.0000e+00,2.2581e+01,-2.3684e+05,-2.3685e+05,-3.0283e-01,-2.3685e+05,1.4932e-01,6.6998e+00,1.1833e+05,2.6453e+03,-1.2534e+00,2.3695e-01,1.6152e+00,9.3879e+00,2.7992e+01
2.0000e+03,9.2000e+01,2.0000e+00,2.2716e+01,-2.3667e+05,-2.3668e+05,-3.0616e-01,-2.3668e+05,1.4935e-01,6.7031e+00,1.1821e+05,2.6586e+03,-1.4279e+00,-1.8469e+00,1.0695e+00,5.5665e+00,2.7066e+01
2.0000e+03,9.3000e+01,2.0000e+00,2.2850e+01,-2.3608e+05,-2.3608e+05,-3.0948e-01,-2.3608e+05,1.4939e-01,6.7064e+00,1.1804e+05,2.6705e+03,3.2850e-01,-9.6897e-01,1.6011e+00,6.7921e+00,2.7599e+01
2.0000e+03,9.4000e+01,1.0000e+00,2.3039e+01,-2.3406e+05,-2.3406e+05,-3.1281e-01,-2.3406e+05,1.4943e-01,6.7097e+00,1.1744e+05,2.6772e+03,3.3032e-01,-1.2315e+00,1.8953e+00,6.9333e+00,2.8381e+01
2.0000e+03,9.5000e+01,2.0000e+00,2.3171e+01,-2.3350e+05,-2.3351e+05,-3.1614e-01,-2.3351e+05,1.4946e-01,6.7131e+00,1.1542e+05,2.6904e+03,4.3468e-01,-1.8312e+00,1.9528e+00,7.2718e+00,2.8561e+01
2.0000e+03,9.6000e+01,1.0000e+00,2.3358e+01,-2.3232e+05,-2.3233e+05,-3.1947e-01,-2.3233e+05,1.4950e-01,6.7164e+00,1.1487e+05,2.6970e+03,-9.3481e-01,-1.2667e+00,1.3782e+00,9.0386e+00,2.7805e+01
2.0000e+03,9.7000e+01,1.0000e+00,2.3544e+01,-2.3134e+05,-2.3134e+05,-3.2280e-01,-2.3134e+05,1.4954e-01,6.7197e+00,1.1369e+05,2.7038e+03,-1.1048e+00,-2.3498e-02,1.2629e+00,8.5413e+00,2.6965e+01
