logfeh,logdust,logNpix,tau,logl
-2.2751e-01,-5.0940e-01,1.9981e+00,3.0856e+00,-9.0962e+02
-1.9507e-01,-5.1971e-01,2.0032e+00,2.9561e+00,-9.0825e+02
-1.9990e-01,-5.2447e-01,2.0013e+00,2.9088e+00,-9.0565e+02
-1.9960e-01,-5.3182e-01,2.0041e+00,2.7414e+00,-9.1114e+02
-1.5965e-01,-5.3249e-01,2.0025e+00,3.0359e+00,-9.1057e+02
-2.8261e-01,-4.9161e-01,1.9940e+00,3.1048e+00,-9.0477e+02
-2.2737e-01,-5.1887e-01,2.0014e+00,2.8050e+00,-9.1003e+02
-2.4509e-01,-5.0208e-01,2.0009e+00,3.0217e+00,-9.1005e+02
-2.0567e-01,-5.2315e-01,2.0034e+00,2.8471e+00,-9.0804e+02
-2.4593e-01,-5.1210e-01,2.0023e+00,2.7640e+00,-9.1242e+02
-1.9375e-01,-5.1289e-01,2.0014e+00,3.1501e+00,-9.1141e+02
-2.0492e-01,-5.1537e-01,2.0003e+00,3.0773e+00,-9.1144e+02
-1.8182e-01,-5.3099e-01,2.0038e+00,2.8468e+00,-9.0647e+02
-1.8600e-01,-5.2605e-01,2.0009e+00,2.9421e+00,-9.1309e+02
-2.7996e-01,-4.9362e-01,1.9973e+00,3.0433e+00,-9.1062e+02
-2.7996e-01,-4.9281e-01,1.9957e+00,3.0510e+00,-9.1293e+02
-2.2733e-01,-5.0632e-01,2.0033e+00,3.0255e+00,-9.0865e+02
-2.3898e-01,-5.0472e-01,1.9956e+00,3.0708e+00,-9.1224e+02
-1.9699e-01,-5.1854e-01,2.0044e+00,2.9638e+00,-8.9367e+02
-2.3212e-01,-5.1789e-01,2.0011e+00,2.7836e+00,-9.0587e+02
-1.8638e-01,-5.2970e-01,2.0030e+00,2.9021e+00,-9.0887e+02
-1.9244e-01,-5.2649e-01,2.0006e+00,2.9717e+00,-9.0756e+02
-2.1905e-01,-5.0971e-01,2.0020e+00,3.0234e+00,-9.0166e+02
-1.9367e-01,-5.2369e-01,2.0019e+00,2.9754e+00,-9.1244e+02
-2.2330e-01,-5.1849e-01,2.0015e+00,2.8574e+00,-9.0636e+02
-2.4392e-01,-4.9910e-01,1.9971e+00,3.0750e+00,-9.0796e+02
-2.1927e-01,-5.2055e-01,2.0017e+00,2.7935e+00,-8.9559e+02
-1.9123e-01,-5.2640e-01,2.0012e+00,2.9877e+00,-8.9007e+02
-2.1534e-01,-5.1138e-01,2.0029e+00,3.0728e+00,-9.0069e+02
-2.2413e-01,-5.1233e-01,1.9990e+00,2.9914e+00,-9.1047e+02
-1.6949e-01,-5.2744e-01,2.0043e+00,3.0722e+00,-9.1280e+02
-2.2612e-01,-5.1957e-01,2.0031e+00,2.7680e+00,-9.1271e+02
-2.1174e-01,-5.1839e-01,2.0027e+00,2.8909e+00,-9.0657e+02
-2.9212e-01,-4.8902e-01,1.9949e+00,3.1328e+00,-9.1155e+02
-2.2977e-01,-5.1337e-01,1.9980e+00,2.9824e+00,-9.0153e+02
-1.8989e-01,-5.2994e-01,2.0052e+00,2.8168e+00,-9.0915e+02
-2.7157e-01,-4.9363e-01,1.9968e+00,3.0589e+00,-9.1227e+02
-2.1298e-01,-5.1803e-01,2.0011e+00,2.9666e+00,-9.0225e+02
-2.1281e-01,-5.2006e-01,2.0019e+00,2.9130e+00,-9.0683e+02
-2.5748e-01,-4.9712e-01,1.9978e+00,3.1291e+00,-9.1243e+02
-2.7912e-01,-4.9367e-01,1.9945e+00,3.0763e+00,-9.0708e+02
-1.4755e-01,-5.4761e-01,2.0088e+00,2.7612e+00,-9.1148e+02
-2.1342e-01,-5.1902e-01,2.0010e+00,2.9241e+00,-9.0229e+02
-2.0951e-01,-5.2001e-01,2.0031e+00,2.8612e+00,-9.0410e+02
-1.7870e-01,-5.2865e-01,2.0015e+00,2.9554e+00,-9.1183e+02
-2.3512e-01,-5.0487e-01,1.9986e+00,3.1106e+00,-8.7424e+02
-1.6737e-01,-5.3901e-01,2.0085e+00,2.7617e+00,-9.0774e+02
-1.6318e-01,-5.3072e-01,2.0038e+00,2.9896e+00,-9.0569e+02
-1.8982e-01,-5.2614e-01,2.0036e+00,2.9445e+00,-9.0261e+02
-1.3949e-01,-5.5142e-01,2.0088e+00,2.7421e+00,-9.1091e+02
-1.8691e-01,-5.1777e-01,2.0019e+00,3.1360e+00,-9.0266e+02
-1.9137e-01,-5.2375e-01,2.0018e+00,2.9723e+00,-8.9856e+02
-1.5405e-01,-5.4252e-01,2.0066e+00,2.8258e+00,-9.1049e+02
-2.1386e-01,-5.0890e-01,2.0014e+00,3.0854e+00,-9.0396e+02
-2.3612e-01,-5.1938e-01,2.0028e+00,2.7281e+00,-8.9681e+02
-1.9824e-01,-5.2525e-01,2.0004e+00,2.9469e+00,-9.0601e+02
-1.8653e-01,-5.3169e-01,2.0029e+00,2.9198e+00,-9.1167e+02
-2.7971e-01,-4.9500e-01,1.9949e+00,3.0871e+00,-9.1305e+02
-1.8278e-01,-5.3363e-01,2.0038e+00,2.8112e+00,-9.1112e+02
-2.7733e-01,-4.9889e-01,1.9992e+00,2.9170e+00,-9.0551e+02
-2.4713e-01,-5.0686e-01,1.9999e+00,2.9596e+00,-9.0378e+02
-1.6311e-01,-5.4204e-01,2.0069e+00,2.8132e+00,-9.1110e+02
-2.5868e-01,-5.0633e-01,1.9987e+00,2.9348e+00,-9.1236e+02
-1.6467e-01,-5.3866e-01,2.0064e+00,2.8219e+00,-9.0748e+02
-2.2301e-01,-5.1935e-01,2.0016e+00,2.8303e+00,-9.1241e+02
-2.4619e-01,-5.1537e-01,2.0005e+00,2.8032e+00,-9.0872e+02
-2.6572e-01,-4.9854e-01,1.9966e+00,3.0450e+00,-9.0853e+02
-2.1281e-01,-5.1822e-01,1.9964e+00,2.9806e+00,-9.1119e+02
-1.9717e-01,-5.2744e-01,2.0045e+00,2.8377e+00,-9.0530e+02
-2.0531e-01,-5.1728e-01,1.9992e+00,3.0072e+00,-9.1102e+02
-2.2163e-01,-5.0842e-01,1.9960e+00,3.1175e+00,-9.0661e+02
-2.2099e-01,-5.1862e-01,2.0042e+00,2.8666e+00,-9.1300e+02
-2.8217e-01,-4.9327e-01,1.9977e+00,3.0562e+00,-8.9205e+02
-1.4369e-01,-5.4442e-01,2.0066e+00,2.8653e+00,-9.1207e+02
-1.9704e-01,-5.1777e-01,2.0013e+00,3.0700e+00,-9.1229e+02
-2.3354e-01,-5.0459e-01,1.9990e+00,3.0808e+00,-9.1208e+02
-2.3439e-01,-5.0262e-01,2.0016e+00,3.0614e+00,-9.0538e+02
-2.7716e-01,-4.9103e-01,1.9976e+00,3.0833e+00,-9.1271e+02
-2.0365e-01,-5.2301e-01,1.9988e+00,2.9445e+00,-9.0698e+02
-2.1538e-01,-5.1975e-01,2.0053e+00,2.8060e+00,-9.0685e+02
-1.9216e-01,-5.3029e-01,2.0053e+00,2.7746e+00,-8.8547e+02
-2.8988e-01,-4.9016e-01,1.9950e+00,3.1263e+00,-9.1182e+02
-1.9553e-01,-5.1841e-01,2.0036e+00,3.0351e+00,-9.0736e+02
-2.3313e-01,-5.0707e-01,2.0038e+00,2.9827e+00,-9.1079e+02
-2.2689e-01,-5.0609e-01,2.0018e+00,3.0759e+00,-9.1022e+02
-2.0083e-01,-5.2192e-01,2.0070e+00,2.8842e+00,-9.0975e+02
-2.0570e-01,-5.1045e-01,1.9998e+00,3.1013e+00,-9.1215e+02
-2.2306e-01,-5.0590e-01,1.9986e+00,3.1481e+00,-9.0818e+02
-2.1237e-01,-5.2080e-01,2.0017e+00,2.8230e+00,-9.1293e+02
-1.9279e-01,-5.3058e-01,2.0054e+00,2.7823e+00,-9.0361e+02
-2.6997e-01,-4.9432e-01,1.9944e+00,3.1329e+00,-8.9865e+02
-1.6312e-01,-5.3729e-01,2.0014e+00,2.9370e+00,-9.0976e+02
-2.1018e-01,-5.2005e-01,1.9988e+00,2.9950e+00,-9.0080e+02
-2.1186e-01,-5.1701e-01,2.0019e+00,2.9199e+00,-9.1257e+02
-2.1234e-01,-5.1795e-01,2.0042e+00,2.9271e+00,-9.1185e+02
-2.3257e-01,-5.0719e-01,1.9988e+00,3.0731e+00,-9.1043e+02
-1.9753e-01,-5.2830e-01,1.9993e+00,2.8968e+00,-9.0146e+02
-2.4369e-01,-5.1591e-01,2.0017e+00,2.7233e+00,-9.1071e+02
-2.0917e-01,-5.2736e-01,2.0019e+00,2.6992e+00,-9.0925e+02
-2.1473e-01,-5.1300e-01,1.9998e+00,3.0494e+00,-9.1254e+02
-2.2303e-01,-5.1706e-01,1.9983e+00,2.9693e+00,-9.0769e+02
-1.9165e-01,-5.2273e-01,2.0045e+00,2.9588e+00,-9.0759e+02
-2.2948e-01,-5.0673e-01,2.0024e+00,3.0090e+00,-9.0527e+02
-2.6361e-01,-4.9663e-01,1.9985e+00,3.0871e+00,-9.0799e+02
-1.6470e-01,-5.2958e-01,2.0028e+00,3.0366e+00,-9.0722e+02
-2.4522e-01,-5.0125e-01,1.9969e+00,3.0600e+00,-8.9337e+02
-2.1155e-01,-5.1450e-01,2.0022e+00,2.9886e+00,-9.0690e+02
-1.8895e-01,-5.2747e-01,2.0003e+00,2.9240e+00,-8.9986e+02
-2.7948e-01,-4.8757e-01,2.0005e+00,3.1559e+00,-9.0144e+02
-2.1667e-01,-5.1951e-01,2.0042e+00,2.8144e+00,-8.9292e+02
-1.7840e-01,-5.3828e-01,2.0050e+00,2.7116e+00,-9.0742e+02
-2.2364e-01,-5.0947e-01,1.9997e+00,3.0688e+00,-9.1043e+02
-2.0842e-01,-5.2487e-01,2.0058e+00,2.7174e+00,-9.1213e+02
-1.4593e-01,-5.4662e-01,2.0057e+00,2.8492e+00,-9.1025e+02
-2.8549e-01,-4.9414e-01,1.9974e+00,3.0496e+00,-9.0533e+02
-2.5900e-01,-5.0112e-01,1.9963e+00,3.0355e+00,-9.1205e+02
-1.9335e-01,-5.2141e-01,2.0058e+00,2.9632e+00,-9.0747e+02
-1.9996e-01,-5.2503e-01,2.0011e+00,2.9269e+00,-9.0410e+02
-3.0786e-01,-4.9064e-01,1.9986e+00,2.9519e+00,-9.0570e+02
-2.0071e-01,-5.2323e-01,2.0042e+00,2.8444e+00,-8.9717e+02
-2.0292e-01,-5.2489e-01,2.0000e+00,2.9260e+00,-9.0598e+02
-1.8910e-01,-5.2279e-01,2.0058e+00,2.9726e+00,-9.0981e+02
-2.0132e-01,-5.1632e-01,2.0041e+00,2.9775e+00,-9.1032e+02
-2.3746e-01,-5.1622e-01,2.0009e+00,2.7791e+00,-9.1240e+02
-2.6148e-01,-5.0520e-01,1.9983e+00,2.9098e+00,-9.1221e+02
-2.2553e-01,-5.1935e-01,2.0047e+00,2.7402e+00,-9.0505e+02
-2.7026e-01,-4.9611e-01,1.9934e+00,3.1112e+00,-9.1110e+02
-1.7263e-01,-5.3643e-01,2.0062e+00,2.8065e+00,-9.0578e+02
-2.1089e-01,-5.2313e-01,2.0014e+00,2.8496e+00,-9.1168e+02
-1.9704e-01,-5.2129e-01,2.0025e+00,2.9306e+00,-9.1179e+02
-1.9464e-01,-5.2737e-01,2.0049e+00,2.8192e+00,-9.0748e+02
-2.2458e-01,-5.0963e-01,2.0015e+00,3.0299e+00,-9.0173e+02
-1.9364e-01,-5.1946e-01,2.0021e+00,3.0595e+00,-9.0989e+02
-2.1907e-01,-5.1960e-01,1.9974e+00,2.8960e+00,-9.1112e+02
-2.3797e-01,-5.1221e-01,2.0007e+00,2.8257e+00,-8.9429e+02
-2.3880e-01,-5.0708e-01,1.9959e+00,3.0151e+00,-9.1086e+02
-2.3946e-01,-5.1476e-01,1.9997e+00,2.7991e+00,-8.9812e+02
-2.0950e-01,-5.0962e-01,2.0020e+00,3.0808e+00,-9.1073e+02
-1.6705e-01,-5.4025e-01,2.0037e+00,2.8308e+00,-9.1225e+02
-1.9804e-01,-5.2672e-01,2.0010e+00,2.9625e+00,-9.1130e+02
-1.8739e-01,-5.2228e-01,2.0024e+00,3.0487e+00,-9.0544e+02
-1.9856e-01,-5.2141e-01,2.0017e+00,2.9263e+00,-9.0914e+02
-2.2190e-01,-5.1241e-01,1.9956e+00,3.0608e+00,-9.1261e+02
-1.9851e-01,-5.2535e-01,2.0016e+00,2.9270e+00,-8.9321e+02
-2.3308e-01,-5.0663e-01,1.9990e+00,3.0750e+00,-9.0793e+02
-2.0970e-01,-5.1867e-01,2.0023e+00,2.9074e+00,-9.0371e+02
-1.9827e-01,-5.2509e-01,2.0047e+00,2.8114e+00,-9.0486e+02
-2.1422e-01,-5.1694e-01,2.0007e+00,3.0133e+00,-9.0901e+02
-1.5112e-01,-5.4233e-01,2.0041e+00,2.9009e+00,-9.0789e+02
-2.1851e-01,-5.2068e-01,2.0035e+00,2.8056e+00,-9.0502e+02
-2.1327e-01,-5.1741e-01,2.0023e+00,2.9178e+00,-9.1158e+02
-2.3685e-01,-5.1656e-01,2.0004e+00,2.7988e+00,-9.1202e+02
-2.0415e-01,-5.1686e-01,1.9999e+00,3.0791e+00,-9.0808e+02
-1.8738e-01,-5.2780e-01,2.0033e+00,2.9470e+00,-9.1132e+02
-2.2671e-01,-5.0884e-01,1.9991e+00,3.0338e+00,-9.1173e+02
-2.7021e-01,-4.9736e-01,1.9978e+00,3.0855e+00,-9.0793e+02
-2.4779e-01,-5.1356e-01,2.0006e+00,2.8070e+00,-9.0994e+02
-1.9049e-01,-5.2299e-01,2.0021e+00,2.9753e+00,-8.9974e+02
-2.2040e-01,-5.1946e-01,1.9998e+00,2.8612e+00,-9.1240e+02
-2.1629e-01,-5.2637e-01,2.0029e+00,2.7046e+00,-9.0905e+02
-2.2335e-01,-5.2047e-01,2.0018e+00,2.8322e+00,-9.1047e+02
-2.1368e-01,-5.2481e-01,2.0033e+00,2.7961e+00,-8.9924e+02
-2.4121e-01,-5.1397e-01,2.0032e+00,2.8084e+00,-9.0604e+02
-2.2416e-01,-5.1702e-01,2.0032e+00,2.8431e+00,-9.0834e+02
-2.0808e-01,-5.1856e-01,2.0035e+00,2.9426e+00,-8.9879e+02
-2.0471e-01,-5.1812e-01,2.0018e+00,2.9665e+00,-9.0351e+02
-1.8804e-01,-5.2977e-01,2.0026e+00,2.8088e+00,-9.1217e+02
-1.9348e-01,-5.2448e-01,2.0027e+00,2.8965e+00,-9.1095e+02
-1.9384e-01,-5.2207e-01,2.0020e+00,2.9676e+00,-9.0991e+02
-2.0806e-01,-5.1666e-01,1.9996e+00,3.0589e+00,-9.1133e+02
-1.8820e-01,-5.2294e-01,2.0042e+00,2.9823e+00,-9.0939e+02
-2.3350e-01,-5.1898e-01,2.0015e+00,2.7204e+00,-8.9155e+02
-2.2051e-01,-5.1913e-01,1.9993e+00,2.9180e+00,-9.0759e+02
-2.7611e-01,-4.8859e-01,1.9953e+00,3.1969e+00,-9.1291e+02
-1.5981e-01,-5.3887e-01,2.0046e+00,2.9174e+00,-8.9860e+02
-2.4862e-01,-5.0270e-01,1.9994e+00,3.0054e+00,-9.1221e+02
-2.9937e-01,-4.8783e-01,1.9966e+00,3.0763e+00,-9.0969e+02
-2.2062e-01,-5.1907e-01,2.0030e+00,2.8003e+00,-8.9890e+02
-2.4562e-01,-5.1520e-01,2.0026e+00,2.7018e+00,-9.1133e+02
-2.2060e-01,-5.1379e-01,2.0006e+00,3.0090e+00,-9.1102e+02
-2.3204e-01,-5.1677e-01,2.0027e+00,2.7795e+00,-8.9767e+02
-2.1736e-01,-5.0903e-01,2.0001e+00,3.0888e+00,-9.0850e+02
-2.1984e-01,-5.1016e-01,1.9989e+00,3.0973e+00,-9.0230e+02
-2.1669e-01,-5.1815e-01,2.0054e+00,2.8426e+00,-9.0768e+02
-2.1495e-01,-5.2309e-01,2.0014e+00,2.8414e+00,-8.9659e+02
-2.1517e-01,-5.1621e-01,2.0018e+00,2.9067e+00,-9.0991e+02
-2.1435e-01,-5.1966e-01,2.0012e+00,2.9500e+00,-9.1227e+02
-1.9688e-01,-5.2675e-01,2.0042e+00,2.8200e+00,-9.1082e+02
-2.2325e-01,-5.1720e-01,2.0019e+00,2.8805e+00,-9.0961e+02
-2.5346e-01,-4.9479e-01,1.9958e+00,3.1777e+00,-9.0761e+02
-2.0080e-01,-5.2129e-01,1.9996e+00,2.9841e+00,-9.1199e+02
-2.6289e-01,-5.0402e-01,1.9987e+00,2.9414e+00,-9.1096e+02
-2.4631e-01,-5.1334e-01,2.0021e+00,2.7282e+00,-9.1168e+02
-2.1339e-01,-5.2049e-01,2.0023e+00,2.8358e+00,-9.1232e+02
-2.4135e-01,-5.1578e-01,2.0020e+00,2.7748e+00,-9.0411e+02
-1.3780e-01,-5.5024e-01,2.0082e+00,2.7737e+00,-9.0370e+02
-2.7457e-01,-4.9264e-01,1.9962e+00,3.0765e+00,-9.1303e+02
-2.1381e-01,-5.2305e-01,2.0025e+00,2.7773e+00,-9.0981e+02
-2.9011e-01,-4.9059e-01,1.9974e+00,3.0861e+00,-9.1183e+02
-2.9353e-01,-4.8414e-01,1.9995e+00,3.0993e+00,-9.0099e+02
-2.1474e-01,-5.2484e-01,1.9988e+00,2.8521e+00,-9.0383e+02
-1.9903e-01,-5.2479e-01,2.0004e+00,2.8937e+00,-9.1069e+02
-2.3756e-01,-4.9935e-01,1.9993e+00,3.0783e+00,-8.9731e+02
-2.1035e-01,-5.2231e-01,1.9986e+00,2.9260e+00,-9.0946e+02
-1.9775e-01,-5.2881e-01,2.0038e+00,2.8189e+00,-8.9948e+02
-2.2646e-01,-5.0835e-01,2.0032e+00,3.0000e+00,-8.9202e+02
-2.2375e-01,-5.0621e-01,1.9993e+00,3.0354e+00,-9.0765e+02
-2.1352e-01,-5.2060e-01,2.0020e+00,2.8534e+00,-9.0119e+02
-2.1732e-01,-5.1098e-01,1.9989e+00,3.0718e+00,-9.1229e+02
-2.1923e-01,-5.2294e-01,2.0028e+00,2.7781e+00,-9.0217e+02
-2.9222e-01,-4.9373e-01,1.9970e+00,3.0103e+00,-9.1110e+02
-2.2137e-01,-5.1814e-01,2.0021e+00,2.8479e+00,-9.0660e+02
-2.1185e-01,-5.1613e-01,1.9999e+00,3.0306e+00,-9.0153e+02
-2.0932e-01,-5.1477e-01,2.0033e+00,2.9959e+00,-9.1149e+02
-2.1138e-01,-5.1298e-01,2.0022e+00,3.0052e+00,-9.1244e+02
-1.6414e-01,-5.2976e-01,2.0042e+00,3.0140e+00,-9.0329e+02
-2.3079e-01,-5.1057e-01,2.0008e+00,2.9817e+00,-9.1040e+02
-2.3171e-01,-5.0741e-01,1.9995e+00,3.0371e+00,-9.1161e+02
-2.2685e-01,-5.1208e-01,2.0013e+00,2.8588e+00,-9.1135e+02
-2.9693e-01,-4.8907e-01,1.9978e+00,3.0555e+00,-8.9090e+02
-2.1947e-01,-5.1270e-01,1.9966e+00,3.0646e+00,-9.0216e+02
-2.0664e-01,-5.2023e-01,2.0033e+00,2.8912e+00,-9.1010e+02
-2.3202e-01,-5.0468e-01,2.0021e+00,3.0507e+00,-9.1111e+02
-2.2601e-01,-5.1725e-01,2.0039e+00,2.8560e+00,-9.0276e+02
-2.1353e-01,-5.1134e-01,2.0011e+00,3.0907e+00,-9.1261e+02
-2.1122e-01,-5.1433e-01,2.0003e+00,3.0699e+00,-9.1246e+02
-2.0255e-01,-5.3408e-01,2.0040e+00,2.6663e+00,-9.1072e+02
-2.1726e-01,-5.1627e-01,2.0010e+00,2.9366e+00,-9.0922e+02
-2.1030e-01,-5.2268e-01,2.0005e+00,2.8622e+00,-9.1303e+02
-2.1297e-01,-5.1829e-01,2.0033e+00,2.9503e+00,-9.1296e+02
-1.5851e-01,-5.4136e-01,2.0064e+00,2.8638e+00,-9.0580e+02
-2.1234e-01,-5.1883e-01,2.0009e+00,2.9219e+00,-9.0600e+02
-2.2590e-01,-5.0851e-01,2.0030e+00,3.0165e+00,-9.1039e+02
-1.3763e-01,-5.5297e-01,2.0070e+00,2.7384e+00,-8.9616e+02
-2.1665e-01,-5.1138e-01,2.0008e+00,3.0879e+00,-9.0461e+02
-1.7531e-01,-5.2662e-01,2.0025e+00,3.0228e+00,-9.0745e+02
-2.2615e-01,-5.0478e-01,2.0015e+00,3.0980e+00,-9.1185e+02
-1.8200e-01,-5.3114e-01,2.0030e+00,2.8990e+00,-9.0793e+02
-1.8438e-01,-5.3222e-01,2.0004e+00,2.8658e+00,-9.0695e+02
-2.0119e-01,-5.2225e-01,2.0020e+00,2.9288e+00,-9.0103e+02
-2.7135e-01,-4.9874e-01,2.0000e+00,2.9705e+00,-9.1236e+02
-2.4488e-01,-5.0042e-01,2.0002e+00,3.0075e+00,-8.9057e+02
-2.1423e-01,-5.1818e-01,2.0024e+00,2.9269e+00,-9.1039e+02
-1.4528e-01,-5.4726e-01,2.0048e+00,2.8494e+00,-8.9930e+02
-1.6182e-01,-5.3897e-01,2.0046e+00,2.8978e+00,-9.1080e+02
-2.2709e-01,-5.1821e-01,2.0038e+00,2.7667e+00,-9.1262e+02
-2.2718e-01,-5.1834e-01,1.9986e+00,2.9021e+00,-9.1105e+02
-1.6406e-01,-5.2770e-01,2.0049e+00,3.0606e+00,-8.9930e+02
-2.2492e-01,-5.1651e-01,2.0002e+00,2.8912e+00,-9.1051e+02
-2.1532e-01,-5.1915e-01,2.0042e+00,2.8350e+00,-9.0508e+02
-1.6428e-01,-5.3391e-01,2.0039e+00,3.0274e+00,-9.1252e+02
-2.3647e-01,-5.0996e-01,2.0014e+00,2.8995e+00,-9.1209e+02
-2.1386e-01,-5.1246e-01,2.0016e+00,2.9961e+00,-9.1288e+02
-2.7286e-01,-4.9784e-01,1.9955e+00,3.0612e+00,-9.1193e+02
-2.4250e-01,-5.1220e-01,2.0037e+00,2.7214e+00,-9.1006e+02
-1.9856e-01,-5.2244e-01,2.0055e+00,2.8696e+00,-9.1103e+02
-2.2936e-01,-5.0746e-01,1.9996e+00,3.1034e+00,-8.9493e+02
-2.2052e-01,-5.1015e-01,1.9976e+00,3.0846e+00,-9.1189e+02
-2.1861e-01,-5.1890e-01,2.0011e+00,2.8726e+00,-9.0304e+02
-2.5442e-01,-5.0079e-01,1.9959e+00,3.0763e+00,-9.1266e+02
-2.5650e-01,-4.9717e-01,1.9961e+00,3.1040e+00,-9.1080e+02
-2.3954e-01,-5.1360e-01,2.0013e+00,2.7675e+00,-9.0457e+02
-2.2073e-01,-5.1875e-01,2.0039e+00,2.7887e+00,-8.9488e+02
-1.7782e-01,-5.2267e-01,2.0035e+00,3.0825e+00,-9.1306e+02
-3.0348e-01,-4.8396e-01,2.0003e+00,3.0986e+00,-9.0823e+02
-1.9884e-01,-5.2499e-01,2.0025e+00,2.9467e+00,-9.1261e+02
-2.3957e-01,-5.0343e-01,1.9965e+00,3.1190e+00,-9.1048e+02
-1.6245e-01,-5.4686e-01,2.0083e+00,2.6564e+00,-9.0566e+02
-2.1929e-01,-5.0902e-01,2.0014e+00,3.0749e+00,-8.9633e+02
-1.4009e-01,-5.4783e-01,2.0077e+00,2.8042e+00,-9.0491e+02
-1.6794e-01,-5.3939e-01,2.0068e+00,2.7688e+00,-9.1176e+02
-2.1337e-01,-5.2010e-01,1.9989e+00,2.9706e+00,-9.0465e+02
-2.1764e-01,-5.0838e-01,2.0007e+00,3.0774e+00,-9.1115e+02
-2.1449e-01,-5.1261e-01,1.9991e+00,3.0910e+00,-9.0391e+02
-2.8037e-01,-4.9174e-01,1.9980e+00,3.0830e+00,-9.0976e+02
-2.3376e-01,-5.1456e-01,2.0014e+00,2.8408e+00,-9.1142e+02
-2.4266e-01,-5.0353e-01,1.9972e+00,3.0737e+00,-9.0442e+02
-1.6171e-01,-5.2774e-01,2.0042e+00,3.0582e+00,-8.9413e+02
-2.2230e-01,-5.2314e-01,2.0026e+00,2.7194e+00,-9.0226e+02
-2.1039e-01,-5.2167e-01,2.0025e+00,2.8296e+00,-9.1251e+02
-2.4008e-01,-5.0960e-01,2.0017e+00,2.8708e+00,-9.1007e+02
-1.4193e-01,-5.4663e-01,2.0081e+00,2.7538e+00,-9.0501e+02
-2.0784e-01,-5.1680e-01,2.0037e+00,2.9332e+00,-9.0959e+02
-2.4248e-01,-5.0180e-01,2.0001e+00,3.0464e+00,-9.0820e+02
-1.8398e-01,-5.2501e-01,2.0032e+00,3.0202e+00,-9.0933e+02
-1.5912e-01,-5.4046e-01,2.0073e+00,2.8687e+00,-9.1113e+02
-2.2934e-01,-5.0678e-01,2.0012e+00,3.0482e+00,-9.0997e+02
-2.7390e-01,-4.9769e-01,1.9946e+00,3.0622e+00,-9.0813e+02
-2.2545e-01,-5.1465e-01,2.0017e+00,2.8915e+00,-9.0759e+02
-1.9484e-01,-5.1794e-01,2.0042e+00,2.9654e+00,-8.9135e+02
-2.0832e-01,-5.1087e-01,2.0012e+00,3.1401e+00,-9.1300e+02
-2.6137e-01,-4.9470e-01,1.9992e+00,3.0954e+00,-8.9956e+02
-2.6101e-01,-5.0446e-01,1.9987e+00,2.9519e+00,-9.0733e+02
-2.0664e-01,-5.2782e-01,2.0040e+00,2.7016e+00,-9.1279e+02
-1.9510e-01,-5.2642e-01,2.0036e+00,2.8183e+00,-8.9452e+02
-2.4237e-01,-5.0105e-01,2.0002e+00,3.0456e+00,-9.1227e+02
-2.4697e-01,-5.0312e-01,2.0000e+00,3.0185e+00,-9.1146e+02
-2.3500e-01,-5.1561e-01,2.0032e+00,2.7977e+00,-8.9877e+02
