nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
2.0000e+03,2.4000e+01,1.0000e+00,4.5802e+00,-6.1844e+05,-6.1845e+05,-4.7952e-02,-6.1845e+05,1.1789e-01,6.9557e+00,5.7052e+05,2.8252e+03,-6.4757e-01,-1.4780e+00,6.7337e+00,1.0345e+01,3.1876e+01
2.0000e+03,2.5000e+01,1.0000e+00,4.7619e+00,-6.1646e+05,-6.1647e+05,-4.9950e-02,-6.1647e+05,1.1790e-01,6.9577e+00,5.7008e+05,2.8305e+03,-7.5315e-01,-1.9876e+00,6.6095e+00,1.7478e+01,3.1759e+01
2.0000e+03,2.6000e+01,1.0000e+00,4.9430e+00,-6.1553e+05,-6.1553e+05,-5.1948e-02,-6.1553e+05,1.1792e-01,6.9597e+00,5.6810e+05,2.8358e+03,-1.1131e+00,-1.2600e+00,6.7836e+00,1.0366e+01,3.2150e+01
2.0000e+03,2.7000e+01,1.0000e+00,5.1233e+00,-6.1542e+05,-6.1542e+05,-5.3946e-02,-6.1542e+05,1.1794e-01,6.9617e+00,5.6716e+05,2.8407e+03,-4.6073e-01,-1.7922e+00,6.3755e+00,4.5606e+00,3.0693e+01
2.0000e+03,2.8000e+01,1.0000e+00,5.3030e+00,-6.0757e+05,-6.0757e+05,-5.5944e-02,-6.0757e+05,1.1796e-01,6.9637e+00,5.6705e+05,2.8460e+03,-1.4832e+00,-1.5285e+00,6.2621e+00,1.8471e+01,3.1157e+01
2.0000e+03,2.9000e+01,1.0000e+00,5.4820e+00,-6.0605e+05,-6.0606e+05,-5.7942e-02,-6.0606e+05,1.1797e-01,6.9657e+00,5.5920e+05,2.8507e+03,-1.4824e+00,-1.3803e+00,6.5619e+00,4.3307e+00,3.1611e+01
2.0000e+03,3.0000e+01,1.0000e+00,5.6604e+00,-6.0573e+05,-6.0573e+05,-5.9940e-02,-6.0573e+05,1.1799e-01,6.9677e+00,5.5769e+05,2.8562e+03,-8.3999e-01,-1.3933e+00,6.1108e+00,1.2597e+01,3.0590e+01
2.0000e+03,3.1000e+01,2.0000e+00,5.8271e+00,-6.0507e+05,-6.0508e+05,-6.1938e-02,-6.0508e+05,1.1801e-01,6.9697e+00,5.5736e+05,2.8677e+03,-3.3458e-02,-1.9345e+00,6.0776e+00,1.7209e+01,3.0158e+01
2.0000e+03,3.2000e+01,1.0000e+00,6.0038e+00,-6.0417e+05,-6.0417e+05,-6.3936e-02,-6.0417e+05,1.1802e-01,6.9717e+00,5.5671e+05,2.8737e+03,-8.5361e-01,-1.4095e+00,6.2695e+00,5.8125e+00,3.0865e+01
2.0000e+03,3.3000e+01,1.0000e+00,6.1798e+00,-6.0083e+05,-6.0084e+05,-6.5934e-02,-6.0084e+05,1.1804e-01,6.9737e+00,5.5580e+05,2.8792e+03,-1.2364e+00,-1.0728e+00,6.1390e+00,7.9154e+00,3.0703e+01
2.0000e+03,3.4000e+01,1.0000e+00,6.3551e+00,-5.9869e+05,-5.9870e+05,-6.7932e-02,-5.9870e+05,1.1806e-01,6.9757e+00,5.5247e+05,2.8836e+03,-7.1996e-01,-1.7329e+00,6.0108e+00,1.8003e+01,3.0508e+01
2.0000e+03,3.5000e+01,1.0000e+00,6.5299e+00,-5.9528e+05,-5.9529e+05,-6.9930e-02,-5.9529e+05,1.1807e-01,6.9777e+00,5.5033e+05,2.8884e+03,-1.4720e+00,-1.3910e+00,6.9428e+00,4.5597e+00,3.2936e+01
2.0000e+03,3.6000e+01,1.0000e+00,6.7039e+00,-5.9494e+05,-5.9495e+05,-7.1928e-02,-5.9495e+05,1.1809e-01,6.9797e+00,5.4692e+05,2.8940e+03,-1.5434e-01,-1.9125e+00,6.4348e+00,1.5671e+01,3.1587e+01
2.0000e+03,3.7000e+01,1.0000e+00,6.8773e+00,-5.9362e+05,-5.9363e+05,-7.3926e-02,-5.9363e+05,1.1811e-01,6.9817e+00,5.4658e+05,2.8994e+03,-1.0695e+00,-1.9816e+00,6.3149e+00,2.3130e+00,3.1260e+01
2.0000e+03,3.8000e+01,1.0000e+00,7.0501e+00,-5.9234e+05,-5.9235e+05,-7.5924e-02,-5.9235e+05,1.1812e-01,6.9837e+00,5.4526e+05,2.9050e+03,-1.3477e+00,-1.4784e+00,6.9203e+00,8.5424e+00,3.3179e+01
2.0000e+03,3.9000e+01,1.0000e+00,7.2222e+00,-5.9177e+05,-5.9178e+05,-7.7922e-02,-5.9178e+05,1.1814e-01,6.9857e+00,5.4398e+05,2.9109e+03,-3.5468e-01,-1.8793e+00,6.9998e+00,1.9948e+01,3.3474e+01
2.0000e+03,4.0000e+01,1.0000e+00,7.3937e+00,-5.9056e+05,-5.9057e+05,-7.9920e-02,-5.9057e+05,1.1816e-01,6.9877e+00,5.4341e+05,2.9162e+03,-1.4813e+00,-1.3388e+00,5.8807e+00,1.8540e+01,3.0547e+01
2.0000e+03,4.1000e+01,1.0000e+00,7.5646e+00,-5.8997e+05,-5.8998e+05,-8.1918e-02,-5.8998e+05,1.1818e-01,6.9897e+00,5.4220e+05,2.9218e+03,-9.1350e-01,-1.4699e+00,6.3316e+00,1.7389e+01,3.1783e+01
2.0000e+03,4.2000e+01,1.0000e+00,7.7348e+00,-5.8918e+05,-5.8919e+05,-8.3916e-02,-5.8919e+05,1.1819e-01,6.9917e+00,5.4161e+05,2.9267e+03,1.1143e-01,-1.5157e+00,6.3834e+00,3.1292e+00,3.1099e+01
2.0000e+03,4.3000e+01,1.0000e+00,7.9044e+00,-5.8847e+05,-5.8848e+05,-8.5914e-02,-5.8848e+05,1.1821e-01,6.9937e+00,5.4082e+05,2.9322e+03,4.4811e-01,-1.2458e+00,6.5834e+00,8.5029e-01,3.1429e+01
2.0000e+03,4.4000e+01,1.0000e+00,8.0734e+00,-5.8839e+05,-5.8839e+05,-8.7912e-02,-5.8839e+05,1.1823e-01,6.9957e+00,5.4011e+05,2.9369e+03,4.6092e-01,-1.8556e+00,6.5161e+00,1.4944e+01,3.1742e+01
2.0000e+03,4.5000e+01,2.0000e+00,8.2267e+00,-5.8750e+05,-5.8751e+05,-8.9910e-02,-5.8751e+05,1.1824e-01,6.9977e+00,5.4002e+05,2.9484e+03,-1.3957e+00,-1.9073e+00,6.4349e+00,3.4462e+00,3.1814e+01
2.0000e+03,4.6000e+01,1.0000e+00,8.3942e+00,-5.8598e+05,-5.8599e+05,-9.1908e-02,-5.8599e+05,1.1826e-01,6.9996e+00,5.3914e+05,2.9539e+03,1.9205e-01,-1.5267e+00,6.5128e+00,4.5973e+00,3.1521e+01
2.0000e+03,4.7000e+01,1.0000e+00,8.5610e+00,-5.8581e+05,-5.8582e+05,-9.3906e-02,-5.8582e+05,1.1828e-01,7.0016e+00,5.3762e+05,2.9595e+03,-4.2935e-01,-1.3900e+00,6.2571e+00,8.2582e+00,3.1307e+01
2.0000e+03,4.8000e+01,1.0000e+00,8.7273e+00,-5.8452e+05,-5.8453e+05,-9.5904e-02,-5.8453e+05,1.1829e-01,7.0037e+00,5.3745e+05,2.9655e+03,-4.1442e-01,-1.5051e+00,6.0064e+00,6.2284e+00,3.0570e+01
2.0000e+03,4.9000e+01,1.0000e+00,8.8929e+00,-5.8391e+05,-5.8392e+05,-9.7902e-02,-5.8392e+05,1.1831e-01,7.0057e+00,5.3616e+05,2.9717e+03,-9.7671e-01,-1.1066e+00,6.1123e+00,5.3068e+00,3.1034e+01
2.0000e+03,5.0000e+01,1.0000e+00,9.0580e+00,-5.8191e+05,-5.8192e+05,-9.9900e-02,-5.8192e+05,1.1833e-01,7.0077e+00,5.3555e+05,2.9772e+03,-3.8566e-01,-1.5447e+00,6.7230e+00,1.4966e+01,3.2964e+01
2.0000e+03,5.1000e+01,1.0000e+00,9.2224e+00,-5.8174e+05,-5.8175e+05,-1.0190e-01,-5.8175e+05,1.1834e-01,7.0096e+00,5.3355e+05,2.9824e+03,-1.3113e+00,-1.7697e+00,6.4955e+00,1.3945e+01,3.2523e+01
2.0000e+03,5.2000e+01,2.0000e+00,9.3694e+00,-5.7970e+05,-5.7971e+05,-1.0390e-01,-5.7971e+05,1.1836e-01,7.0116e+00,5.3338e+05,2.9938e+03,-1.2822e+00,-1.5376e+00,6.4318e+00,9.3532e+00,3.2331e+01
2.0000e+03,5.3000e+01,1.0000e+00,9.5324e+00,-5.7888e+05,-5.7888e+05,-1.0589e-01,-5.7888e+05,1.1838e-01,7.0136e+00,5.3134e+05,2.9993e+03,-1.4547e+00,-1.7872e+00,5.6312e+00,1.3497e+01,3.0192e+01
2.0000e+03,5.4000e+01,1.0000e+00,9.6948e+00,-5.7806e+05,-5.7807e+05,-1.0789e-01,-5.7807e+05,1.1839e-01,7.0157e+00,5.3051e+05,3.0042e+03,-6.5427e-01,-1.0665e+00,6.9699e+00,1.1002e+01,3.3651e+01
2.0000e+03,5.5000e+01,1.0000e+00,9.8566e+00,-5.7720e+05,-5.7721e+05,-1.0989e-01,-5.7721e+05,1.1841e-01,7.0177e+00,5.2970e+05,3.0094e+03,-7.6696e-01,-1.9342e+00,5.9390e+00,1.0297e+01,3.0884e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.0018e+01,-5.7393e+05,-5.7394e+05,-1.1189e-01,-5.7394e+05,1.1843e-01,7.0197e+00,5.2884e+05,3.0148e+03,-1.3720e+00,-1.4941e+00,6.6671e+00,3.0643e+00,3.2847e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.0179e+01,-5.7377e+05,-5.7377e+05,-1.1389e-01,-5.7377e+05,1.1844e-01,7.0216e+00,5.2557e+05,3.0202e+03,-5.8922e-01,-1.8443e+00,6.9798e+00,1.7805e+01,3.4019e+01
2.0000e+03,5.8000e+01,2.0000e+00,1.0320e+01,-5.7096e+05,-5.7097e+05,-1.1588e-01,-5.7097e+05,1.1846e-01,7.0236e+00,5.2540e+05,3.0309e+03,-8.8230e-01,-1.6323e+00,5.8165e+00,3.6909e+00,3.0689e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.0480e+01,-5.7035e+05,-5.7035e+05,-1.1788e-01,-5.7035e+05,1.1848e-01,7.0256e+00,5.2260e+05,3.0365e+03,-1.4265e+00,-1.0649e+00,6.9607e+00,1.1048e+01,3.4085e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.0638e+01,-5.7011e+05,-5.7012e+05,-1.1988e-01,-5.7012e+05,1.1850e-01,7.0276e+00,5.2198e+05,3.0419e+03,-3.8134e-01,-1.6711e+00,6.1630e+00,4.9788e+00,3.1440e+01
2.0000e+03,6.1000e+01,2.0000e+00,1.0777e+01,-5.6961e+05,-5.6962e+05,-1.2188e-01,-5.6962e+05,1.1851e-01,7.0297e+00,5.2175e+05,3.0543e+03,-6.1534e-01,-1.6193e+00,6.1630e+00,1.4268e+01,3.1775e+01
2.0000e+03,6.2000e+01,1.0000e+00,1.0935e+01,-5.6879e+05,-5.6880e+05,-1.2388e-01,-5.6880e+05,1.1853e-01,7.0316e+00,5.2125e+05,3.0599e+03,2.7979e-01,-1.8315e+00,6.4178e+00,1.4085e+01,3.2111e+01
2.0000e+03,6.3000e+01,1.0000e+00,1.1092e+01,-5.6788e+05,-5.6789e+05,-1.2587e-01,-5.6789e+05,1.1855e-01,7.0336e+00,5.2043e+05,3.0660e+03,-2.7119e-01,-1.1961e+00,5.8933e+00,9.7381e+00,3.0637e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.1248e+01,-5.6767e+05,-5.6767e+05,-1.2787e-01,-5.6767e+05,1.1856e-01,7.0356e+00,5.1952e+05,3.0713e+03,-1.1687e+00,-1.4552e+00,6.4219e+00,1.4265e+01,3.2782e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.1404e+01,-5.6719e+05,-5.6719e+05,-1.2987e-01,-5.6719e+05,1.1858e-01,7.0376e+00,5.1930e+05,3.0766e+03,-1.0412e-01,-1.7417e+00,6.5790e+00,1.0694e+01,3.2790e+01
2.0000e+03,6.6000e+01,2.0000e+00,1.1538e+01,-5.6706e+05,-5.6707e+05,-1.3187e-01,-5.6707e+05,1.1860e-01,7.0396e+00,5.1882e+05,3.0884e+03,6.4833e-02,-1.6509e+00,5.7484e+00,1.1936e+00,3.0391e+01
2.0000e+03,6.7000e+01,1.0000e+00,1.1693e+01,-5.6637e+05,-5.6638e+05,-1.3387e-01,-5.6638e+05,1.1861e-01,7.0416e+00,5.1870e+05,3.0939e+03,-5.3389e-01,-1.8747e+00,6.8223e+00,4.3881e-01,3.3383e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.1847e+01,-5.6547e+05,-5.6548e+05,-1.3586e-01,-5.6548e+05,1.1863e-01,7.0436e+00,5.1801e+05,3.0996e+03,-2.6772e-01,-1.7807e+00,6.3626e+00,1.2993e+01,3.2365e+01
2.0000e+03,6.9000e+01,2.0000e+00,1.1979e+01,-5.6434e+05,-5.6435e+05,-1.3786e-01,-5.6435e+05,1.1865e-01,7.0456e+00,5.1711e+05,3.1110e+03,6.4956e-02,-1.2384e+00,6.5720e+00,1.3207e+01,3.2842e+01
2.0000e+03,7.0000e+01,2.0000e+00,1.2111e+01,-5.6433e+05,-5.6434e+05,-1.3986e-01,-5.6434e+05,1.1866e-01,7.0471e+00,5.1598e+05,3.1224e+03,-1.0203e+00,-1.8725e+00,6.4780e+00,1.8211e+01,3.3144e+01
2.0000e+03,7.1000e+01,1.0000e+00,1.2263e+01,-5.6429e+05,-5.6430e+05,-1.4186e-01,-5.6430e+05,1.1868e-01,7.0496e+00,5.1597e+05,3.1280e+03,-7.5220e-01,-1.5838e+00,6.3879e+00,1.5239e+01,3.2741e+01
2.0000e+03,7.2000e+01,1.0000e+00,1.2414e+01,-5.6411e+05,-5.6411e+05,-1.4386e-01,-5.6411e+05,1.1870e-01,7.0516e+00,5.1593e+05,3.1329e+03,-9.8667e-01,-1.3003e+00,6.5078e+00,1.9675e+01,3.3205e+01
2.0000e+03,7.3000e+01,1.0000e+00,1.2565e+01,-5.6409e+05,-5.6410e+05,-1.4585e-01,-5.6410e+05,1.1871e-01,7.0535e+00,5.1574e+05,3.1384e+03,-6.6729e-01,-1.3721e+00,6.5368e+00,1.4815e+00,3.2752e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.2715e+01,-5.6366e+05,-5.6367e+05,-1.4785e-01,-5.6367e+05,1.1873e-01,7.0556e+00,5.1573e+05,3.1437e+03,-1.4440e+00,-1.1364e+00,6.9932e+00,6.5737e+00,3.4251e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.2864e+01,-5.6358e+05,-5.6359e+05,-1.4985e-01,-5.6359e+05,1.1875e-01,7.0576e+00,5.1530e+05,3.1484e+03,-9.0615e-01,-1.6281e+00,6.1385e+00,1.8033e+01,3.2137e+01
2.0000e+03,7.6000e+01,2.0000e+00,1.2991e+01,-5.6328e+05,-5.6329e+05,-1.5185e-01,-5.6329e+05,1.1877e-01,7.0596e+00,5.1522e+05,3.1588e+03,3.2425e-01,-1.2095e+00,6.9604e+00,1.9180e+01,3.3960e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.3140e+01,-5.6250e+05,-5.6251e+05,-1.5385e-01,-5.6251e+05,1.1878e-01,7.0616e+00,5.1492e+05,3.1635e+03,-1.2003e+00,-1.2539e+00,6.1550e+00,1.2711e+01,3.2192e+01
2.0000e+03,7.8000e+01,1.0000e+00,1.3288e+01,-5.6161e+05,-5.6161e+05,-1.5584e-01,-5.6161e+05,1.1880e-01,7.0636e+00,5.1414e+05,3.1690e+03,-7.3057e-01,-1.8631e+00,6.7701e+00,5.6225e+00,3.3642e+01
2.0000e+03,7.9000e+01,1.0000e+00,1.3435e+01,-5.6051e+05,-5.6052e+05,-1.5784e-01,-5.6052e+05,1.1882e-01,7.0656e+00,5.1324e+05,3.1747e+03,-1.4417e+00,-1.1193e+00,6.5583e+00,1.9006e+00,3.2997e+01
2.0000e+03,8.0000e+01,1.0000e+00,1.3582e+01,-5.5855e+05,-5.5856e+05,-1.5984e-01,-5.5856e+05,1.1883e-01,7.0676e+00,5.1215e+05,3.1796e+03,-7.5224e-01,-1.5985e+00,6.6255e+00,4.9727e+00,3.3320e+01
2.0000e+03,8.1000e+01,3.0000e+00,1.3682e+01,-5.5827e+05,-5.5828e+05,-1.6184e-01,-5.5828e+05,1.1885e-01,7.0696e+00,5.1019e+05,3.1965e+03,-2.0449e-01,-1.2281e+00,6.2291e+00,1.6627e+01,3.2142e+01
2.0000e+03,8.2000e+01,1.0000e+00,1.3828e+01,-5.5723e+05,-5.5724e+05,-1.6384e-01,-5.5724e+05,1.1887e-01,7.0716e+00,5.0991e+05,3.2021e+03,-4.7347e-01,-1.3947e+00,5.9881e+00,4.0945e+00,3.1438e+01
2.0000e+03,8.3000e+01,1.0000e+00,1.3973e+01,-5.5636e+05,-5.5637e+05,-1.6583e-01,-5.5637e+05,1.1888e-01,7.0736e+00,5.0887e+05,3.2075e+03,-8.1676e-01,-1.1887e+00,6.3635e+00,1.3353e+01,3.2944e+01
2.0000e+03,8.4000e+01,2.0000e+00,1.4094e+01,-5.5574e+05,-5.5575e+05,-1.6783e-01,-5.5575e+05,1.1890e-01,7.0756e+00,5.0800e+05,3.2191e+03,-6.2621e-01,-1.3879e+00,6.5910e+00,1.2552e+01,3.3530e+01
2.0000e+03,8.5000e+01,1.0000e+00,1.4238e+01,-5.5540e+05,-5.5541e+05,-1.6983e-01,-5.5541e+05,1.1892e-01,7.0776e+00,5.0738e+05,3.2246e+03,-1.3659e+00,-1.0563e+00,5.9650e+00,1.7339e+01,3.1970e+01
2.0000e+03,8.6000e+01,1.0000e+00,1.4381e+01,-5.5517e+05,-5.5518e+05,-1.7183e-01,-5.5518e+05,1.1893e-01,7.0796e+00,5.0704e+05,3.2302e+03,-3.0605e-01,-1.3715e+00,6.9133e+00,3.6087e+00,3.4000e+01
2.0000e+03,8.7000e+01,1.0000e+00,1.4524e+01,-5.5516e+05,-5.5516e+05,-1.7383e-01,-5.5516e+05,1.1895e-01,7.0815e+00,5.0681e+05,3.2356e+03,-2.5445e-01,-1.5063e+00,6.2027e+00,1.4271e+01,3.2220e+01
2.0000e+03,8.8000e+01,1.0000e+00,1.4667e+01,-5.5371e+05,-5.5372e+05,-1.7582e-01,-5.5372e+05,1.1897e-01,7.0836e+00,5.0679e+05,3.2404e+03,-1.4922e+00,-1.8157e+00,6.6398e+00,1.3761e+01,3.4074e+01
2.0000e+03,8.9000e+01,1.0000e+00,1.4809e+01,-5.5293e+05,-5.5294e+05,-1.7782e-01,-5.5294e+05,1.1898e-01,7.0856e+00,5.0535e+05,3.2450e+03,-1.3346e+00,-1.8642e+00,6.5635e+00,1.7451e+01,3.3918e+01
2.0000e+03,9.0000e+01,1.0000e+00,1.4950e+01,-5.5214e+05,-5.5214e+05,-1.7982e-01,-5.5214e+05,1.1900e-01,7.0876e+00,5.0457e+05,3.2504e+03,-1.1849e+00,-1.2694e+00,6.9455e+00,1.5617e+01,3.4898e+01
2.0000e+03,9.1000e+01,1.0000e+00,1.5091e+01,-5.5198e+05,-5.5199e+05,-1.8182e-01,-5.5199e+05,1.1902e-01,7.0896e+00,5.0377e+05,3.2563e+03,-3.6584e-01,-1.1817e+00,6.6949e+00,3.9387e+00,3.3564e+01
2.0000e+03,9.2000e+01,2.0000e+00,1.5207e+01,-5.4976e+05,-5.4976e+05,-1.8382e-01,-5.4976e+05,1.1903e-01,7.0916e+00,5.0362e+05,3.2680e+03,-1.1972e+00,-1.6648e+00,5.2878e+00,1.5595e+00,3.0275e+01
2.0000e+03,9.3000e+01,1.0000e+00,1.5347e+01,-5.4859e+05,-5.4859e+05,-1.8581e-01,-5.4859e+05,1.1905e-01,7.0936e+00,5.0139e+05,3.2729e+03,-2.2404e-01,-1.3441e+00,5.8466e+00,1.0452e-01,3.1503e+01
2.0000e+03,9.4000e+01,2.0000e+00,1.5461e+01,-5.4744e+05,-5.4745e+05,-1.8781e-01,-5.4745e+05,1.1907e-01,7.0955e+00,5.0022e+05,3.2834e+03,-2.2559e-01,-1.8340e+00,6.3706e+00,2.0018e+00,3.2951e+01
2.0000e+03,9.5000e+01,2.0000e+00,1.5574e+01,-5.4721e+05,-5.4722e+05,-1.8981e-01,-5.4722e+05,1.1908e-01,7.0976e+00,4.9908e+05,3.2948e+03,4.9176e-01,-1.3368e+00,6.0895e+00,5.5014e+00,3.1460e+01
2.0000e+03,9.6000e+01,1.0000e+00,1.5712e+01,-5.4679e+05,-5.4680e+05,-1.9181e-01,-5.4680e+05,1.1910e-01,7.0996e+00,4.9885e+05,3.3001e+03,-3.6692e-01,-1.1726e+00,6.8747e+00,1.9308e+01,3.4749e+01
2.0000e+03,9.7000e+01,2.0000e+00,1.5824e+01,-5.4595e+05,-5.4596e+05,-1.9381e-01,-5.4596e+05,1.1912e-01,7.1016e+00,4.9843e+05,3.3113e+03,-1.3542e+00,-1.3492e+00,5.7784e+00,1.8649e+01,3.1882e+01
