logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-2.3567e-01,-5.2943e-01,2.9907e+00,2.9603e+00,2.5979e+01,-3.7229e+02
-2.5720e-01,-5.0191e-01,3.0007e+00,2.9658e+00,2.6003e+01,-3.6917e+02
-2.6290e-01,-5.1138e-01,3.0071e+00,2.9573e+00,2.6034e+01,-3.8045e+02
-2.6939e-01,-4.8463e-01,3.0000e+00,2.9915e+00,2.6003e+01,-3.7588e+02
-2.6199e-01,-4.9478e-01,2.9964e+00,2.9677e+00,2.5995e+01,-3.7335e+02
-2.6609e-01,-4.8950e-01,3.0062e+00,2.9802e+00,2.6019e+01,-3.8033e+02
-2.8164e-01,-4.7104e-01,3.0204e+00,2.9743e+00,2.6059e+01,-3.7902e+02
-2.1585e-01,-5.6714e-01,2.9782e+00,2.9429e+00,2.5947e+01,-3.8112e+02
-2.3672e-01,-5.3601e-01,2.9807e+00,2.9776e+00,2.5960e+01,-3.7109e+02
-2.4085e-01,-5.0959e-01,2.9814e+00,3.0256e+00,2.5955e+01,-3.7965e+02
-2.3084e-01,-5.2683e-01,2.9942e+00,3.0546e+00,2.5995e+01,-3.6188e+02
-2.3385e-01,-5.2436e-01,2.9746e+00,3.0301e+00,2.5941e+01,-3.7952e+02
-2.3093e-01,-5.2403e-01,2.9670e+00,2.9296e+00,2.5901e+01,-3.8209e+02
-2.3788e-01,-5.2202e-01,2.9930e+00,3.0057e+00,2.5985e+01,-3.7181e+02
-2.0895e-01,-5.5822e-01,2.9642e+00,2.9766e+00,2.5905e+01,-3.8109e+02
-2.7294e-01,-4.8800e-01,3.0216e+00,3.0195e+00,2.6076e+01,-3.7975e+02
-2.4346e-01,-5.1828e-01,2.9810e+00,2.9464e+00,2.5953e+01,-3.7274e+02
-2.6371e-01,-4.9641e-01,2.9934e+00,2.9882e+00,2.5988e+01,-3.8184e+02
-2.3912e-01,-5.2419e-01,2.9814e+00,2.9195e+00,2.5947e+01,-3.7709e+02
-2.4905e-01,-5.2514e-01,2.9795e+00,2.8943e+00,2.5945e+01,-3.8179e+02
-2.3625e-01,-5.0786e-01,2.9867e+00,3.0207e+00,2.5964e+01,-3.7777e+02
-2.4780e-01,-5.1739e-01,2.9824e+00,2.9443e+00,2.5955e+01,-3.8047e+02
-2.3185e-01,-5.3704e-01,2.9802e+00,2.9635e+00,2.5953e+01,-3.7982e+02
-2.9042e-01,-4.7716e-01,3.0144e+00,2.9696e+00,2.6050e+01,-3.8111e+02
-2.4926e-01,-4.9788e-01,2.9940e+00,3.0162e+00,2.5988e+01,-3.6627e+02
-2.1800e-01,-5.5735e-01,2.9809e+00,2.9354e+00,2.5949e+01,-3.7687e+02
-2.1449e-01,-5.5089e-01,2.9677e+00,2.9526e+00,2.5911e+01,-3.7144e+02
-2.4959e-01,-5.2959e-01,3.0014e+00,2.9432e+00,2.6013e+01,-3.8134e+02
-2.5571e-01,-4.8377e-01,2.9984e+00,3.0486e+00,2.5996e+01,-3.8158e+02
-2.6560e-01,-4.8434e-01,3.0035e+00,2.9745e+00,2.6007e+01,-3.7641e+02
-2.8008e-01,-4.8070e-01,3.0104e+00,2.9688e+00,2.6032e+01,-3.7983e+02
-1.9951e-01,-5.6935e-01,2.9506e+00,2.9448e+00,2.5866e+01,-3.7614e+02
-2.3684e-01,-5.0349e-01,2.9901e+00,3.0154e+00,2.5969e+01,-3.7817e+02
-2.2038e-01,-5.4889e-01,2.9868e+00,2.9240e+00,2.5961e+01,-3.8125e+02
-2.0190e-01,-5.6715e-01,2.9517e+00,2.9621e+00,2.5874e+01,-3.7971e+02
-2.4792e-01,-5.0852e-01,2.9856e+00,2.9891e+00,2.5962e+01,-3.7822e+02
-2.5250e-01,-5.0685e-01,2.9864e+00,2.9355e+00,2.5960e+01,-3.8118e+02
-2.6064e-01,-5.1517e-01,2.9879e+00,2.8482e+00,2.5968e+01,-3.8039e+02
-1.9751e-01,-5.7847e-01,2.9549e+00,2.9564e+00,2.5884e+01,-3.8084e+02
-2.2692e-01,-5.3931e-01,2.9675e+00,2.9259e+00,2.5909e+01,-3.6438e+02
-3.0871e-01,-4.5713e-01,3.0099e+00,2.9325e+00,2.6034e+01,-3.8136e+02
-2.8201e-01,-4.7721e-01,3.0191e+00,2.9731e+00,2.6058e+01,-3.6624e+02
-2.6957e-01,-5.0289e-01,2.9986e+00,2.9465e+00,2.6007e+01,-3.7562e+02
-2.4315e-01,-5.0438e-01,3.0036e+00,3.0261e+00,2.6009e+01,-3.7627e+02
-2.8366e-01,-4.8814e-01,2.9990e+00,2.9259e+00,2.6011e+01,-3.7983e+02
-2.1610e-01,-5.2146e-01,2.9702e+00,3.0751e+00,2.5916e+01,-3.8096e+02
-2.3280e-01,-5.2622e-01,2.9772e+00,2.9966e+00,2.5944e+01,-3.7508e+02
-2.7109e-01,-4.8539e-01,3.0088e+00,3.0104e+00,2.6030e+01,-3.8168e+02
-2.8106e-01,-4.8249e-01,3.0157e+00,2.9593e+00,2.6050e+01,-3.7458e+02
-2.8795e-01,-4.7838e-01,3.0147e+00,2.9383e+00,2.6044e+01,-3.6734e+02
-2.3600e-01,-5.2229e-01,2.9936e+00,3.0014e+00,2.5986e+01,-3.8147e+02
-2.4838e-01,-5.1131e-01,3.0046e+00,3.0155e+00,2.6023e+01,-3.7999e+02
