niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
2.2000e+01,1.0000e+00,2.1505e+00,-1.8770e+05,-1.8771e+05,-2.1989e-02,-1.8771e+05,8.3393e-02,6.9579e+00,1.7644e+05,6.0651e+01,4.6911e-01,-8.7605e-01,3.8318e+00,5.3322e-01
2.3000e+01,1.0000e+00,2.2461e+00,-1.8770e+05,-1.8770e+05,-2.2989e-02,-1.8770e+05,8.6645e-02,7.5110e+00,1.7643e+05,6.2915e+01,9.1166e-02,-1.5327e+00,3.7961e+00,3.4819e-01
2.4000e+01,1.0000e+00,2.3415e+00,-1.8768e+05,-1.8768e+05,-2.3988e-02,-1.8768e+05,8.7299e-02,7.6249e+00,1.7643e+05,6.5151e+01,3.9580e-01,-1.3216e+00,3.7623e+00,8.5063e-01
2.5000e+01,1.0000e+00,2.4366e+00,-1.8767e+05,-1.8768e+05,-2.4988e-02,-1.8768e+05,8.7203e-02,7.6082e+00,1.7641e+05,6.8312e+01,1.6125e-01,-8.3579e-01,3.8165e+00,6.3614e-01
2.6000e+01,1.0000e+00,2.5316e+00,-1.8765e+05,-1.8766e+05,-2.5987e-02,-1.8766e+05,8.7310e-02,7.6269e+00,1.7640e+05,7.0604e+01,1.1900e-01,-8.3080e-01,3.8283e+00,1.7739e+00
2.7000e+01,1.0000e+00,2.6265e+00,-1.8764e+05,-1.8765e+05,-2.6987e-02,-1.8765e+05,8.7316e-02,7.6279e+00,1.7639e+05,7.2850e+01,4.0993e-01,-1.8150e+00,3.7370e+00,1.1048e+00
2.8000e+01,1.0000e+00,2.7211e+00,-1.8761e+05,-1.8761e+05,-2.7986e-02,-1.8761e+05,8.7322e-02,7.6289e+00,1.7637e+05,7.5527e+01,2.6802e-01,-7.7401e-01,3.8169e+00,1.1145e+00
2.9000e+01,1.0000e+00,2.8155e+00,-1.8760e+05,-1.8761e+05,-2.8986e-02,-1.8761e+05,8.7295e-02,7.6242e+00,1.7634e+05,7.8307e+01,2.9108e-01,-8.1907e-01,3.8695e+00,2.0610e+00
3.0000e+01,1.0000e+00,2.9098e+00,-1.8760e+05,-1.8760e+05,-2.9985e-02,-1.8760e+05,8.0793e-02,6.5307e+00,1.7633e+05,8.1675e+01,-3.5562e-01,-1.8992e+00,3.7653e+00,2.9729e-01
3.1000e+01,1.0000e+00,3.0039e+00,-1.8759e+05,-1.8760e+05,-3.0985e-02,-1.8760e+05,8.1926e-02,6.7153e+00,1.7633e+05,8.4340e+01,3.1818e-01,-1.1666e+00,3.8521e+00,2.0471e+00
3.2000e+01,1.0000e+00,3.0978e+00,-1.8758e+05,-1.8758e+05,-3.1984e-02,-1.8758e+05,8.7345e-02,7.6329e+00,1.7633e+05,8.7020e+01,3.1570e-01,-1.8619e+00,3.7195e+00,1.8055e-01
3.3000e+01,1.0000e+00,3.1915e+00,-1.8757e+05,-1.8758e+05,-3.2984e-02,-1.8758e+05,8.7060e-02,7.5832e+00,1.7631e+05,8.9357e+01,-2.0285e-01,-9.2302e-01,3.9945e+00,2.8043e+00
3.4000e+01,1.0000e+00,3.2850e+00,-1.8757e+05,-1.8758e+05,-3.3983e-02,-1.8758e+05,8.4003e-02,7.0600e+00,1.7630e+05,9.2433e+01,-4.9065e-01,-6.4903e-01,3.9431e+00,2.8288e+00
3.5000e+01,1.0000e+00,3.3784e+00,-1.8756e+05,-1.8757e+05,-3.4983e-02,-1.8757e+05,8.6571e-02,7.4982e+00,1.7630e+05,9.5169e+01,3.7059e-01,-5.3512e-01,3.9534e+00,2.2359e+00
3.6000e+01,1.0000e+00,3.4716e+00,-1.8756e+05,-1.8756e+05,-3.5982e-02,-1.8756e+05,8.7335e-02,7.6313e+00,1.7630e+05,9.7893e+01,-4.6731e-01,-1.7047e+00,3.7521e+00,1.0066e+00
3.7000e+01,1.0000e+00,3.5645e+00,-1.8748e+05,-1.8748e+05,-3.6982e-02,-1.8748e+05,8.7373e-02,7.6379e+00,1.7629e+05,1.0059e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01
3.8000e+01,1.0000e+00,3.6574e+00,-1.8747e+05,-1.8747e+05,-3.7981e-02,-1.8747e+05,8.7373e-02,7.6379e+00,1.7621e+05,1.0367e+02,2.1230e-01,-1.6155e+00,3.7591e+00,1.9051e+00
3.9000e+01,1.0000e+00,3.7500e+00,-1.8746e+05,-1.8747e+05,-3.8981e-02,-1.8747e+05,8.2325e-02,6.7808e+00,1.7620e+05,1.0593e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00
4.0000e+01,1.0000e+00,3.8425e+00,-1.8746e+05,-1.8747e+05,-3.9980e-02,-1.8747e+05,8.6531e-02,7.4913e+00,1.7620e+05,1.0870e+02,4.0575e-01,-1.6160e+00,3.7451e+00,1.8757e+00
4.1000e+01,1.0000e+00,3.9347e+00,-1.8743e+05,-1.8744e+05,-4.0980e-02,-1.8744e+05,8.7396e-02,7.6419e+00,1.7619e+05,1.1137e+02,-4.1570e-01,-1.4343e+00,3.8632e+00,2.6521e+00
4.2000e+01,3.0000e+00,4.0191e+00,-1.8742e+05,-1.8743e+05,-4.1979e-02,-1.8743e+05,8.7397e-02,7.6421e+00,1.7617e+05,1.2032e+02,-1.9096e-03,-1.3356e+00,3.7493e+00,1.8067e+00
4.3000e+01,1.0000e+00,4.1109e+00,-1.8741e+05,-1.8742e+05,-4.2979e-02,-1.8742e+05,8.7406e-02,7.6436e+00,1.7615e+05,1.2299e+02,-2.3288e-01,-7.9675e-01,3.7491e+00,5.9778e-01
4.4000e+01,1.0000e+00,4.2025e+00,-1.8741e+05,-1.8742e+05,-4.3978e-02,-1.8742e+05,8.0888e-02,6.5462e+00,1.7614e+05,1.2524e+02,1.3720e-01,-1.7511e+00,3.6853e+00,5.6828e-01
4.5000e+01,1.0000e+00,4.2939e+00,-1.8739e+05,-1.8740e+05,-4.4978e-02,-1.8740e+05,8.7419e-02,7.6459e+00,1.7614e+05,1.2795e+02,3.7953e-01,-1.2501e+00,3.7856e+00,2.1208e+00
4.6000e+01,1.0000e+00,4.3851e+00,-1.8739e+05,-1.8740e+05,-4.5977e-02,-1.8740e+05,8.2774e-02,6.8550e+00,1.7612e+05,1.3070e+02,2.3646e-01,-1.2879e+00,3.9353e+00,2.6758e+00
4.7000e+01,1.0000e+00,4.4762e+00,-1.8736e+05,-1.8736e+05,-4.6977e-02,-1.8736e+05,8.7430e-02,7.6479e+00,1.7612e+05,1.3379e+02,-1.2796e-01,-1.9710e+00,3.8722e+00,2.7315e+00
4.8000e+01,1.0000e+00,4.5671e+00,-1.8734e+05,-1.8735e+05,-4.7976e-02,-1.8735e+05,8.7435e-02,7.6487e+00,1.7609e+05,1.3646e+02,-2.6146e-01,-1.8195e+00,3.6948e+00,8.2551e-01
4.9000e+01,1.0000e+00,4.6578e+00,-1.8734e+05,-1.8734e+05,-4.8976e-02,-1.8734e+05,8.7398e-02,7.6423e+00,1.7608e+05,1.3919e+02,-2.2298e-01,-1.9843e+00,3.7195e+00,1.9321e+00
5.0000e+01,1.0000e+00,4.7483e+00,-1.8732e+05,-1.8733e+05,-4.9975e-02,-1.8733e+05,8.7447e-02,7.6509e+00,1.7607e+05,1.4215e+02,-3.2347e-02,-1.5449e+00,3.7866e+00,2.2607e+00
5.1000e+01,1.0000e+00,4.8387e+00,-1.8732e+05,-1.8733e+05,-5.0975e-02,-1.8733e+05,8.5817e-02,7.3682e+00,1.7605e+05,1.4482e+02,2.5808e-01,-7.4715e-01,3.7991e+00,6.2542e-01
5.2000e+01,1.0000e+00,4.9289e+00,-1.8730e+05,-1.8731e+05,-5.1974e-02,-1.8731e+05,8.7459e-02,7.6529e+00,1.7605e+05,1.4748e+02,-4.2782e-01,-1.2021e+00,3.9385e+00,3.3378e+00
5.3000e+01,1.0000e+00,5.0189e+00,-1.8729e+05,-1.8729e+05,-5.2974e-02,-1.8729e+05,8.7465e-02,7.6539e+00,1.7603e+05,1.5019e+02,4.0157e-01,-1.5072e+00,3.6851e+00,1.2590e+00
5.4000e+01,2.0000e+00,5.1040e+00,-1.8728e+05,-1.8729e+05,-5.3973e-02,-1.8729e+05,8.3697e-02,7.0087e+00,1.7602e+05,1.5514e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01
5.5000e+01,1.0000e+00,5.1936e+00,-1.8727e+05,-1.8727e+05,-5.4973e-02,-1.8727e+05,8.7476e-02,7.6559e+00,1.7602e+05,1.5825e+02,-7.1960e-02,-1.6124e+00,3.6632e+00,9.4906e-01
5.6000e+01,1.0000e+00,5.2830e+00,-1.8726e+05,-1.8727e+05,-5.5972e-02,-1.8727e+05,8.7004e-02,7.5734e+00,1.7600e+05,1.6094e+02,2.6803e-01,-1.7084e+00,3.6572e+00,2.4074e-01
5.7000e+01,1.0000e+00,5.3723e+00,-1.8725e+05,-1.8726e+05,-5.6972e-02,-1.8726e+05,8.7486e-02,7.6576e+00,1.7599e+05,1.6324e+02,9.5847e-02,-1.4504e+00,3.6490e+00,2.6012e-01
5.8000e+01,1.0000e+00,5.4614e+00,-1.8724e+05,-1.8725e+05,-5.7971e-02,-1.8725e+05,8.7472e-02,7.6552e+00,1.7598e+05,1.6591e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01
5.9000e+01,1.0000e+00,5.5503e+00,-1.8724e+05,-1.8724e+05,-5.8971e-02,-1.8724e+05,8.7253e-02,7.6170e+00,1.7597e+05,1.6862e+02,-1.2806e-01,-7.5845e-01,3.7528e+00,2.1938e+00
6.0000e+01,1.0000e+00,5.6391e+00,-1.8722e+05,-1.8722e+05,-5.9970e-02,-1.8722e+05,8.7505e-02,7.6609e+00,1.7597e+05,1.7147e+02,-3.2988e-01,-9.2243e-01,3.6745e+00,7.3362e-01
6.1000e+01,2.0000e+00,5.7223e+00,-1.8721e+05,-1.8721e+05,-6.0970e-02,-1.8721e+05,8.7484e-02,7.6573e+00,1.7595e+05,1.7638e+02,-6.2689e-02,-1.1103e+00,3.8786e+00,2.8103e+00
6.2000e+01,1.0000e+00,5.8107e+00,-1.8721e+05,-1.8721e+05,-6.1969e-02,-1.8721e+05,8.1359e-02,6.6225e+00,1.7594e+05,1.7952e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00
6.3000e+01,1.0000e+00,5.8989e+00,-1.8717e+05,-1.8718e+05,-6.2969e-02,-1.8718e+05,8.7522e-02,7.6639e+00,1.7594e+05,1.8223e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01
6.4000e+01,1.0000e+00,5.9869e+00,-1.8715e+05,-1.8716e+05,-6.3968e-02,-1.8716e+05,8.7527e-02,7.6649e+00,1.7590e+05,1.8490e+02,-3.4469e-01,-1.0257e+00,3.9541e+00,3.5046e+00
6.5000e+01,1.0000e+00,6.0748e+00,-1.8714e+05,-1.8715e+05,-6.4968e-02,-1.8715e+05,8.5467e-02,7.3082e+00,1.7588e+05,1.8715e+02,1.5328e-01,-1.7612e+00,3.7232e+00,2.2061e+00
6.6000e+01,1.0000e+00,6.1625e+00,-1.8712e+05,-1.8712e+05,-6.5967e-02,-1.8712e+05,8.7539e-02,7.6669e+00,1.7588e+05,1.8986e+02,-2.0790e-02,-1.5296e+00,3.6807e+00,2.0944e+00
6.7000e+01,1.0000e+00,6.2500e+00,-1.8710e+05,-1.8711e+05,-6.6967e-02,-1.8711e+05,8.7544e-02,7.6679e+00,1.7585e+05,1.9253e+02,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01
6.8000e+01,1.0000e+00,6.3374e+00,-1.8709e+05,-1.8710e+05,-6.7966e-02,-1.8710e+05,8.6723e-02,7.5247e+00,1.7583e+05,1.9524e+02,4.3864e-01,-8.8243e-01,3.7768e+00,1.2624e+00
6.9000e+01,1.0000e+00,6.4246e+00,-1.8709e+05,-1.8710e+05,-6.8966e-02,-1.8710e+05,8.3105e-02,6.9100e+00,1.7583e+05,1.9801e+02,-4.9997e-01,-1.7768e+00,3.8718e+00,3.4596e+00
7.0000e+01,1.0000e+00,6.5116e+00,-1.8707e+05,-1.8708e+05,-6.9965e-02,-1.8708e+05,8.7562e-02,7.6709e+00,1.7583e+05,2.0030e+02,-1.0398e-01,-1.8772e+00,3.6042e+00,1.0434e+00
7.1000e+01,1.0000e+00,6.5985e+00,-1.8707e+05,-1.8707e+05,-7.0965e-02,-1.8707e+05,8.2000e-02,6.7274e+00,1.7580e+05,2.0342e+02,3.2864e-01,-1.0036e+00,3.9392e+00,3.0958e+00
7.2000e+01,1.0000e+00,6.6852e+00,-1.8706e+05,-1.8707e+05,-7.1964e-02,-1.8707e+05,8.6637e-02,7.5098e+00,1.7580e+05,2.0615e+02,-3.1373e-01,-1.2948e+00,3.8084e+00,3.0032e+00
7.3000e+01,1.0000e+00,6.7718e+00,-1.8705e+05,-1.8706e+05,-7.2964e-02,-1.8706e+05,8.7578e-02,7.6737e+00,1.7579e+05,2.0890e+02,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00
7.4000e+01,1.0000e+00,6.8582e+00,-1.8705e+05,-1.8706e+05,-7.3963e-02,-1.8706e+05,8.3482e-02,6.9728e+00,1.7578e+05,2.1117e+02,5.2469e-02,-1.5904e+00,3.9362e+00,3.3722e+00
7.5000e+01,1.0000e+00,6.9444e+00,-1.8705e+05,-1.8705e+05,-7.4963e-02,-1.8705e+05,8.0343e-02,6.4582e+00,1.7578e+05,2.1390e+02,-4.1647e-01,-1.1021e+00,3.6152e+00,9.9795e-01
7.6000e+01,1.0000e+00,7.0305e+00,-1.8703e+05,-1.8704e+05,-7.5962e-02,-1.8704e+05,8.7596e-02,7.6769e+00,1.7578e+05,2.1656e+02,-4.8955e-01,-1.7397e+00,3.5978e+00,1.6202e+00
7.7000e+01,1.0000e+00,7.1165e+00,-1.8702e+05,-1.8703e+05,-7.6962e-02,-1.8703e+05,8.7600e-02,7.6775e+00,1.7576e+05,2.1921e+02,-3.5470e-01,-1.7148e+00,3.5954e+00,1.1934e+00
7.8000e+01,1.0000e+00,7.2022e+00,-1.8701e+05,-1.8702e+05,-7.7961e-02,-1.8702e+05,8.7607e-02,7.6788e+00,1.7575e+05,2.2195e+02,-4.7241e-01,-6.4645e-01,3.6635e+00,7.4402e-01
7.9000e+01,1.0000e+00,7.2878e+00,-1.8699e+05,-1.8700e+05,-7.8961e-02,-1.8700e+05,8.7613e-02,7.6799e+00,1.7574e+05,2.2421e+02,-1.8316e-01,-1.1479e+00,3.6728e+00,2.2372e+00
8.0000e+01,1.0000e+00,7.3733e+00,-1.8696e+05,-1.8697e+05,-7.9960e-02,-1.8697e+05,8.7619e-02,7.6809e+00,1.7572e+05,2.2692e+02,-2.6997e-02,-1.6487e+00,3.5846e+00,5.8273e-01
8.1000e+01,1.0000e+00,7.4586e+00,-1.8693e+05,-1.8694e+05,-8.0960e-02,-1.8694e+05,8.7624e-02,7.6819e+00,1.7570e+05,2.2919e+02,3.8856e-01,-1.2060e+00,3.7125e+00,2.3181e+00
8.2000e+01,1.0000e+00,7.5437e+00,-1.8693e+05,-1.8694e+05,-8.1959e-02,-1.8694e+05,8.4842e-02,7.2018e+00,1.7567e+05,2.3186e+02,-4.9610e-01,-1.7236e+00,3.8199e+00,3.4639e+00
8.3000e+01,1.0000e+00,7.6287e+00,-1.8690e+05,-1.8691e+05,-8.2959e-02,-1.8691e+05,8.7636e-02,7.6839e+00,1.7566e+05,2.3411e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00
8.4000e+01,1.0000e+00,7.7135e+00,-1.8687e+05,-1.8688e+05,-8.3958e-02,-1.8688e+05,8.7641e-02,7.6849e+00,1.7563e+05,2.3726e+02,-3.6202e-01,-1.3958e+00,3.8282e+00,3.3985e+00
8.5000e+01,1.0000e+00,7.7982e+00,-1.8687e+05,-1.8687e+05,-8.4958e-02,-1.8687e+05,8.7627e-02,7.6824e+00,1.7561e+05,2.4047e+02,2.2148e-01,-1.9860e+00,3.8832e+00,3.1041e+00
8.6000e+01,1.0000e+00,7.8827e+00,-1.8684e+05,-1.8685e+05,-8.5957e-02,-1.8685e+05,8.7653e-02,7.6869e+00,1.7560e+05,2.4315e+02,-5.0326e-03,-7.8518e-01,3.8864e+00,3.2237e+00
8.7000e+01,1.0000e+00,7.9670e+00,-1.8684e+05,-1.8684e+05,-8.6957e-02,-1.8684e+05,8.2738e-02,6.8490e+00,1.7557e+05,2.4622e+02,-5.5667e-02,-1.8506e+00,3.7091e+00,2.6968e+00
8.8000e+01,1.0000e+00,8.0512e+00,-1.8681e+05,-1.8682e+05,-8.7956e-02,-1.8682e+05,8.7664e-02,7.6889e+00,1.7557e+05,2.4849e+02,-2.7313e-01,-1.7693e+00,3.9788e+00,4.5524e+00
8.9000e+01,1.0000e+00,8.1353e+00,-1.8679e+05,-1.8680e+05,-8.8956e-02,-1.8680e+05,8.7670e-02,7.6899e+00,1.7554e+05,2.5118e+02,-4.1375e-01,-1.1482e+00,3.5490e+00,1.2053e-01
9.0000e+01,1.0000e+00,8.2192e+00,-1.8678e+05,-1.8678e+05,-8.9955e-02,-1.8678e+05,8.7676e-02,7.6908e+00,1.7552e+05,2.5434e+02,-3.4006e-01,-1.2996e+00,3.6184e+00,2.4949e+00
9.1000e+01,1.0000e+00,8.3029e+00,-1.8674e+05,-1.8675e+05,-9.0955e-02,-1.8675e+05,8.7681e-02,7.6919e+00,1.7551e+05,2.5700e+02,1.5763e-01,-1.0280e+00,3.6647e+00,7.1886e-01
9.2000e+01,1.0000e+00,8.3865e+00,-1.8671e+05,-1.8671e+05,-9.1954e-02,-1.8671e+05,8.7687e-02,7.6929e+00,1.7547e+05,2.6010e+02,-1.7682e-01,-1.3408e+00,3.9378e+00,3.9533e+00
9.3000e+01,1.0000e+00,8.4699e+00,-1.8668e+05,-1.8669e+05,-9.2954e-02,-1.8669e+05,8.7693e-02,7.6939e+00,1.7544e+05,2.6333e+02,-3.6899e-01,-5.1617e-01,3.7166e+00,2.6463e+00
9.4000e+01,1.0000e+00,8.5532e+00,-1.8667e+05,-1.8667e+05,-9.3953e-02,-1.8667e+05,8.7698e-02,7.6949e+00,1.7542e+05,2.6647e+02,-2.3221e-01,-1.9449e+00,3.5101e+00,1.7356e+00
9.5000e+01,1.0000e+00,8.6364e+00,-1.8666e+05,-1.8667e+05,-9.4953e-02,-1.8667e+05,8.5054e-02,7.2377e+00,1.7540e+05,2.6953e+02,-6.3107e-02,-1.0818e+00,3.7955e+00,3.1661e+00
9.6000e+01,1.0000e+00,8.7193e+00,-1.8666e+05,-1.8667e+05,-9.5952e-02,-1.8667e+05,8.7302e-02,7.6254e+00,1.7540e+05,2.7178e+02,-2.2965e-01,-8.2610e-01,3.7750e+00,3.0359e+00
9.7000e+01,2.0000e+00,8.7942e+00,-1.8666e+05,-1.8666e+05,-9.6952e-02,-1.8666e+05,8.5342e-02,7.2869e+00,1.7539e+05,2.7723e+02,-4.7946e-01,-1.0737e+00,3.5114e+00,1.2474e+00
9.8000e+01,1.0000e+00,8.8768e+00,-1.8662e+05,-1.8663e+05,-9.7951e-02,-1.8663e+05,8.7721e-02,7.6989e+00,1.7539e+05,2.7990e+02,-4.2293e-01,-1.4239e+00,3.7595e+00,3.5324e+00
9.9000e+01,1.0000e+00,8.9593e+00,-1.8661e+05,-1.8662e+05,-9.8951e-02,-1.8662e+05,8.7441e-02,7.6497e+00,1.7535e+05,2.8300e+02,1.6000e-01,-1.7446e+00,3.9980e+00,4.2480e+00
1.0000e+02,2.0000e+00,9.0334e+00,-1.8660e+05,-1.8660e+05,-9.9950e-02,-1.8660e+05,8.7733e-02,7.7009e+00,1.7535e+05,2.8851e+02,4.9685e-02,-1.6989e+00,3.5889e+00,2.3155e+00
1.0100e+02,1.0000e+00,9.1155e+00,-1.8659e+05,-1.8659e+05,-1.0095e-01,-1.8659e+05,8.7732e-02,7.7008e+00,1.7533e+05,2.9183e+02,-4.4379e-01,-1.5827e+00,3.8418e+00,4.2082e+00
1.0200e+02,1.0000e+00,9.1975e+00,-1.8655e+05,-1.8656e+05,-1.0195e-01,-1.8656e+05,8.7744e-02,7.7029e+00,1.7532e+05,2.9490e+02,2.8372e-01,-1.0910e+00,3.6794e+00,5.2110e-01
1.0300e+02,1.0000e+00,9.2793e+00,-1.8654e+05,-1.8655e+05,-1.0295e-01,-1.8655e+05,8.7460e-02,7.6532e+00,1.7528e+05,2.9756e+02,-3.7297e-01,-1.9619e+00,3.4726e+00,8.5793e-01
1.0400e+02,1.0000e+00,9.3609e+00,-1.8653e+05,-1.8653e+05,-1.0395e-01,-1.8653e+05,8.7755e-02,7.7048e+00,1.7528e+05,3.0066e+02,1.0996e-01,-1.5649e+00,3.5670e+00,1.9425e+00
1.0500e+02,1.0000e+00,9.4424e+00,-1.8652e+05,-1.8653e+05,-1.0495e-01,-1.8653e+05,8.7450e-02,7.6514e+00,1.7526e+05,3.0342e+02,-1.1701e-01,-1.0129e+00,3.7030e+00,2.9061e+00
1.0600e+02,1.0000e+00,9.5238e+00,-1.8652e+05,-1.8653e+05,-1.0595e-01,-1.8653e+05,8.1273e-02,6.6087e+00,1.7525e+05,3.0565e+02,6.5395e-02,-1.8791e+00,3.8529e+00,3.7083e+00
1.0700e+02,1.0000e+00,9.6050e+00,-1.8650e+05,-1.8650e+05,-1.0695e-01,-1.8650e+05,8.7772e-02,7.7079e+00,1.7525e+05,3.0793e+02,7.2659e-02,-1.8190e+00,3.9999e+00,4.9872e+00
1.0800e+02,2.0000e+00,9.6774e+00,-1.8649e+05,-1.8650e+05,-1.0795e-01,-1.8650e+05,8.6254e-02,7.4435e+00,1.7523e+05,3.1373e+02,-4.8780e-01,-1.3145e+00,3.8294e+00,4.2455e+00
1.0900e+02,1.0000e+00,9.7583e+00,-1.8649e+05,-1.8650e+05,-1.0895e-01,-1.8650e+05,8.1399e-02,6.6291e+00,1.7523e+05,3.1640e+02,-2.9934e-01,-1.3264e+00,3.6569e+00,2.9084e+00
1.1000e+02,1.0000e+00,9.8390e+00,-1.8649e+05,-1.8650e+05,-1.0995e-01,-1.8650e+05,7.9912e-02,6.3892e+00,1.7522e+05,3.1922e+02,-3.2111e-01,-1.8849e+00,3.8420e+00,4.1955e+00
