logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
9.3319e-02,-1.6296e+00,-7.8283e-01,2.2571e-01,4.3034e-01,4.7906e-01,3.7537e+00,-9.0333e+02
9.0566e-02,-1.5817e+00,-1.0301e+00,2.8998e-01,7.0127e-01,1.2688e+00,3.7515e+00,-9.1270e+02
8.1329e-02,-1.5431e+00,-1.7432e+00,3.2289e-01,1.0119e+00,7.1566e-01,3.7504e+00,-9.1727e+02
1.0825e-01,-1.6475e+00,-2.8136e+00,3.3029e-01,9.3210e-01,1.7067e+00,3.7475e+00,-8.9646e+02
9.9623e-02,-1.5627e+00,-7.7122e-01,1.1706e-01,7.4789e-01,2.2007e+00,3.7346e+00,-9.1055e+02
5.4606e-02,-1.4641e+00,-8.6396e-01,3.2041e-01,6.1783e-01,3.1443e-01,3.7484e+00,-9.0383e+02
9.4939e-02,-1.6159e+00,-1.1592e+00,3.0646e-01,8.3245e-01,6.2325e-01,3.7511e+00,-8.9562e+02
1.0124e-01,-1.6544e+00,-7.7058e-01,2.9934e-01,-7.1601e-01,6.9066e-01,3.7553e+00,-9.1649e+02
7.0875e-02,-1.5081e+00,-1.9847e+00,3.1353e-01,6.0551e-01,1.3572e+00,3.7504e+00,-9.1520e+02
1.0924e-01,-1.6552e+00,-2.2445e+00,3.3416e-01,9.3542e-01,1.6991e+00,3.7480e+00,-8.9962e+02
5.5311e-02,-1.4103e+00,-7.6370e-01,3.1540e-01,4.2071e-01,2.1912e+00,3.7315e+00,-8.8218e+02
6.3715e-02,-1.5042e+00,-8.3645e-01,3.3441e-01,-4.4839e-01,1.3699e+00,3.7505e+00,-8.9050e+02
7.0114e-02,-1.4960e+00,-1.1469e+00,2.9401e-01,9.5790e-01,9.9449e-01,3.7516e+00,-8.9863e+02
4.1098e-02,-1.4561e+00,-1.4996e+00,3.2895e-01,-4.5510e-01,9.4031e-01,3.7447e+00,-9.1050e+02
7.3616e-02,-1.4663e+00,-8.9352e-01,3.3262e-01,-5.0263e-01,2.0964e+00,3.7405e+00,-8.8256e+02
3.5827e-02,-1.4180e+00,-8.0388e-01,2.7731e-01,-5.7431e-01,5.0939e-01,3.7471e+00,-8.5163e+02
3.4937e-02,-1.4280e+00,-2.3370e+00,3.2349e-01,-9.6834e-01,9.6326e-01,3.7456e+00,-9.1601e+02
1.0327e-01,-1.6649e+00,-9.2426e-01,3.2472e-01,4.1372e-02,3.4569e-01,3.7555e+00,-8.7364e+02
1.0993e-01,-1.6969e+00,-1.1342e+00,3.0789e-01,3.6756e-01,1.0243e+00,3.7541e+00,-9.0801e+02
7.1214e-02,-1.5188e+00,-9.8393e-01,3.1755e-01,-9.8439e-01,1.0694e+00,3.7526e+00,-9.0364e+02
7.5794e-02,-1.5120e+00,-9.5280e-01,3.3294e-01,8.7711e-01,1.7988e+00,3.7433e+00,-8.9017e+02
7.1280e-02,-1.5326e+00,-8.6612e-01,2.3710e-01,8.4198e-01,1.4885e+00,3.7466e+00,-9.0073e+02
7.7829e-02,-1.5674e+00,-9.3378e-01,3.2119e-01,3.4421e-01,1.4524e+00,3.7468e+00,-9.0592e+02
6.7687e-02,-1.4785e+00,-8.3170e-01,2.7842e-01,-3.6390e-01,1.7916e+00,3.7474e+00,-9.0637e+02
6.4243e-02,-1.5136e+00,-7.4262e-01,2.6260e-01,-1.2759e+00,6.3990e-01,3.7502e+00,-9.1698e+02
1.2734e-01,-1.7127e+00,-7.9740e-01,2.9408e-01,1.6561e-01,1.9410e+00,3.7473e+00,-8.8359e+02
5.0973e-02,-1.4329e+00,-8.5324e-01,2.5893e-01,4.6980e-01,4.9459e-01,3.7515e+00,-8.8879e+02
2.6987e-02,-1.3491e+00,-7.6933e-01,3.0365e-01,5.6744e-01,1.7795e+00,3.7413e+00,-8.7387e+02
7.6994e-02,-1.4935e+00,-8.3943e-01,3.3257e-01,-7.1757e-01,2.2190e+00,3.7323e+00,-8.9903e+02
6.9794e-02,-1.5468e+00,-7.3980e-01,3.0280e-01,-8.0652e-01,2.3465e-01,3.7500e+00,-9.1665e+02
7.4326e-02,-1.5557e+00,-8.4342e-01,2.8043e-01,-8.4087e-01,1.4617e+00,3.7484e+00,-8.4882e+02
5.8762e-02,-1.4086e+00,-7.4702e-01,2.7683e-01,-1.2596e+00,2.3717e+00,3.7222e+00,-8.6524e+02
5.5187e-02,-1.4518e+00,-8.6207e-01,2.9015e-01,-4.1407e-01,1.6658e+00,3.7455e+00,-8.8268e+02
6.5462e-02,-1.4909e+00,-7.4417e-01,2.8893e-01,8.7700e-01,1.1836e+00,3.7487e+00,-9.0691e+02
6.1284e-02,-1.4875e+00,-8.9415e-01,3.2460e-01,-1.0266e+00,1.7806e+00,3.7445e+00,-9.0474e+02
2.0035e-02,-1.3553e+00,-8.2165e-01,3.0137e-01,8.1833e-01,1.9399e+00,3.7308e+00,-9.0479e+02
8.2579e-02,-1.5986e+00,-1.3257e+00,3.2875e-01,-8.7855e-01,1.3193e+00,3.7480e+00,-9.0945e+02
6.7753e-02,-1.5146e+00,-1.2349e+00,2.9005e-01,2.5607e-02,1.7188e+00,3.7448e+00,-9.0475e+02
6.3406e-02,-1.5343e+00,-1.0077e+00,2.6502e-01,-2.4273e-01,2.8558e-01,3.7501e+00,-9.0046e+02
6.1582e-02,-1.4147e+00,-7.4382e-01,3.0866e-01,-9.3591e-01,2.2708e+00,3.7325e+00,-9.1658e+02
8.4251e-02,-1.5689e+00,-8.9959e-01,3.2325e-01,1.9204e-01,1.3896e+00,3.7516e+00,-9.0752e+02
1.1741e-01,-1.6816e+00,-7.6938e-01,3.0375e-01,-8.1434e-02,2.0062e+00,3.7431e+00,-8.9251e+02
8.6758e-02,-1.5735e+00,-8.6878e-01,2.3457e-01,6.2997e-01,1.1231e+00,3.7522e+00,-8.9656e+02
3.2791e-02,-1.4125e+00,-1.1379e+00,3.1669e-01,6.9459e-01,7.7926e-01,3.7438e+00,-8.8871e+02
9.6798e-02,-1.6282e+00,-9.2829e-01,3.0571e-01,-9.2439e-01,1.5058e+00,3.7492e+00,-8.9968e+02
1.0492e-01,-1.6684e+00,-8.1341e-01,3.1757e-01,8.0112e-01,6.5353e-01,3.7517e+00,-9.0238e+02
8.4447e-02,-1.6003e+00,-1.0050e+00,2.7006e-01,3.8883e-01,1.4843e+00,3.7478e+00,-8.9815e+02
6.2217e-02,-1.5074e+00,-8.9434e-01,2.9946e-01,-4.8908e-01,7.3947e-01,3.7489e+00,-9.1686e+02
7.4310e-02,-1.5726e+00,-7.6235e-01,2.3452e-01,-5.4296e-01,1.5554e+00,3.7453e+00,-9.0894e+02
4.4693e-02,-1.4400e+00,-1.1012e+00,3.2037e-01,-1.4244e+00,1.2488e+00,3.7464e+00,-8.9116e+02
7.9271e-02,-1.5247e+00,-1.0550e+00,3.2758e-01,3.4295e-01,1.6654e+00,3.7489e+00,-8.4187e+02
8.1948e-02,-1.5797e+00,-9.7427e-01,3.0681e-01,9.6764e-01,6.6960e-01,3.7488e+00,-9.0678e+02
9.2851e-02,-1.6156e+00,-7.7562e-01,3.2250e-01,-1.0957e+00,1.5148e+00,3.7495e+00,-9.0522e+02
8.3615e-02,-1.5711e+00,-9.7607e-01,2.1875e-01,-1.9247e-01,1.6418e+00,3.7480e+00,-9.1078e+02
7.4091e-02,-1.5573e+00,-8.7249e-01,2.7889e-01,-1.3504e+00,6.4187e-01,3.7525e+00,-8.7253e+02
1.0438e-01,-1.5786e+00,-7.7954e-01,3.0456e-01,-1.0477e+00,2.3047e+00,3.7294e+00,-8.9416e+02
1.2021e-01,-1.7195e+00,-8.0205e-01,3.2561e-01,-6.0165e-01,1.0477e+00,3.7566e+00,-9.1711e+02
8.1324e-02,-1.5609e+00,-7.9603e-01,2.3907e-01,8.8413e-02,9.7161e-01,3.7528e+00,-9.0313e+02
3.2075e-02,-1.3799e+00,-1.0293e+00,2.9479e-01,-1.2087e+00,1.4492e+00,3.7456e+00,-9.1371e+02
4.7982e-02,-1.4428e+00,-2.0051e+00,3.3145e-01,6.5659e-01,7.4965e-01,3.7471e+00,-8.7934e+02
7.5458e-02,-1.5291e+00,-8.5326e-01,3.1656e-01,-4.6071e-01,1.3402e+00,3.7517e+00,-8.9763e+02
8.1695e-02,-1.5368e+00,-7.8799e-01,3.2519e-01,-7.9264e-02,1.5375e+00,3.7505e+00,-8.9789e+02
3.7742e-02,-1.4307e+00,-1.5184e+00,3.1476e-01,-1.1350e-01,3.2926e-01,3.7480e+00,-9.1185e+02
2.6614e-02,-1.3702e+00,-8.5993e-01,3.3057e-01,-1.1029e-02,1.4597e+00,3.7453e+00,-8.4464e+02
5.8325e-02,-1.4781e+00,-8.7293e-01,2.7887e-01,-1.1622e+00,1.7418e+00,3.7430e+00,-8.6028e+02
1.2976e-01,-1.6860e+00,-8.0581e-01,3.0323e-01,9.2150e-01,1.7735e+00,3.7518e+00,-8.6557e+02
7.6983e-02,-1.5295e+00,-1.4091e+00,3.3258e-01,6.2920e-01,1.2438e+00,3.7520e+00,-9.0555e+02
7.7125e-02,-1.5544e+00,-1.0878e+00,3.0433e-01,1.5876e-01,1.8115e+00,3.7429e+00,-9.1626e+02
8.5906e-02,-1.5825e+00,-9.2253e-01,2.7887e-01,-1.3676e+00,1.3115e+00,3.7524e+00,-8.9863e+02
7.1270e-02,-1.5207e+00,-1.1161e+00,3.3444e-01,-2.4065e-01,6.7573e-01,3.7536e+00,-8.8485e+02
5.3046e-02,-1.4345e+00,-7.7605e-01,2.8821e-01,6.0556e-01,1.7995e+00,3.7413e+00,-8.7651e+02
3.4346e-02,-1.4080e+00,-1.0056e+00,3.0926e-01,-6.0010e-01,1.0529e+00,3.7454e+00,-9.0153e+02
1.0833e-01,-1.6016e+00,-8.8457e-01,3.0356e-01,-3.8500e-01,2.2259e+00,3.7349e+00,-9.0840e+02
1.1965e-01,-1.6922e+00,-7.5492e-01,3.3116e-01,8.9238e-01,1.5474e+00,3.7506e+00,-8.6244e+02
1.0961e-01,-1.6622e+00,-8.9920e-01,2.7914e-01,-3.6191e-01,1.4515e+00,3.7538e+00,-8.8569e+02
5.9236e-02,-1.4864e+00,-1.2410e+00,3.3377e-01,-9.7415e-03,9.6424e-01,3.7496e+00,-9.0784e+02
7.4182e-02,-1.5122e+00,-8.4739e-01,2.6536e-01,9.5613e-01,1.3169e+00,3.7499e+00,-9.1372e+02
8.9767e-02,-1.6071e+00,-1.4353e+00,3.0269e-01,1.3581e-01,1.5492e+00,3.7482e+00,-9.0962e+02
3.8159e-02,-1.4028e+00,-9.2104e-01,3.2885e-01,4.9464e-01,1.7013e+00,3.7408e+00,-9.1162e+02
2.0811e-02,-1.3651e+00,-1.0502e+00,2.9782e-01,-9.3305e-01,9.8002e-01,3.7454e+00,-9.1211e+02
9.2562e-02,-1.6111e+00,-1.0919e+00,3.1356e-01,6.2463e-01,1.4478e+00,3.7497e+00,-8.9929e+02
9.6935e-02,-1.6438e+00,-9.1580e-01,3.3470e-01,-8.1070e-01,6.9722e-01,3.7529e+00,-9.0428e+02
5.7147e-02,-1.4713e+00,-1.5162e+00,3.0740e-01,-4.5954e-01,1.5699e+00,3.7454e+00,-8.8939e+02
3.3120e-02,-1.4001e+00,-8.3465e-01,3.2648e-01,-6.7770e-01,6.2299e-01,3.7488e+00,-8.8359e+02
3.3284e-02,-1.3839e+00,-9.6080e-01,3.1477e-01,-9.6560e-01,1.8470e+00,3.7399e+00,-8.5059e+02
4.4599e-02,-1.4540e+00,-7.7938e-01,2.4642e-01,-1.8167e-01,4.2938e-01,3.7478e+00,-9.0634e+02
9.6908e-02,-1.6264e+00,-8.7728e-01,2.7337e-01,-1.3934e+00,9.0602e-01,3.7547e+00,-9.1020e+02
5.5506e-02,-1.4382e+00,-1.8425e+00,3.0448e-01,9.7122e-01,1.1252e+00,3.7484e+00,-9.1188e+02
8.2857e-02,-1.5763e+00,-1.1181e+00,3.1455e-01,-1.3780e+00,1.4165e+00,3.7486e+00,-9.0127e+02
8.2087e-02,-1.5687e+00,-2.3134e+00,3.2863e-01,-1.4345e+00,1.5273e+00,3.7496e+00,-9.1541e+02
7.7455e-02,-1.5605e+00,-2.5316e+00,3.2200e-01,1.0923e-02,5.4792e-01,3.7531e+00,-9.1462e+02
3.6488e-02,-1.3996e+00,-1.0974e+00,3.3142e-01,1.3962e-01,1.3391e+00,3.7459e+00,-9.1122e+02
5.4635e-02,-1.4442e+00,-9.2824e-01,2.8037e-01,1.7832e-01,5.5503e-01,3.7524e+00,-8.5402e+02
9.0676e-02,-1.5866e+00,-1.0390e+00,3.0134e-01,3.0386e-02,1.7764e+00,3.7466e+00,-8.9503e+02
1.0862e-01,-1.6947e+00,-8.7138e-01,2.9509e-01,-1.3521e+00,1.5020e+00,3.7514e+00,-9.1204e+02
1.1354e-01,-1.6961e+00,-9.0464e-01,3.2830e-01,3.9424e-01,1.7056e+00,3.7480e+00,-8.7912e+02
3.8529e-02,-1.4451e+00,-8.1520e-01,2.7436e-01,-2.2360e-01,1.2717e+00,3.7427e+00,-8.9323e+02
3.9912e-02,-1.4213e+00,-7.6030e-01,2.8828e-01,1.7554e-01,5.3334e-01,3.7470e+00,-9.0385e+02
1.2135e-01,-1.7336e+00,-7.8592e-01,2.6635e-01,-5.9019e-01,1.3883e+00,3.7550e+00,-9.1652e+02
6.0985e-02,-1.5066e+00,-8.0513e-01,2.8226e-01,9.4196e-01,9.8591e-01,3.7455e+00,-8.6742e+02
6.3625e-02,-1.5223e+00,-8.3475e-01,3.3386e-01,2.9785e-01,9.8125e-01,3.7497e+00,-8.7826e+02
7.1321e-02,-1.5263e+00,-8.1637e-01,2.2434e-01,-1.2136e+00,1.1686e+00,3.7516e+00,-9.1238e+02
3.2485e-02,-1.4092e+00,-1.4128e+00,3.1979e-01,-7.7171e-01,5.5136e-01,3.7474e+00,-8.7922e+02
7.5502e-02,-1.5607e+00,-7.5449e-01,2.5447e-01,-5.8192e-01,7.0609e-01,3.7514e+00,-9.0963e+02
7.6636e-02,-1.5498e+00,-2.7004e+00,3.3331e-01,7.4814e-01,8.9944e-01,3.7492e+00,-8.7615e+02
4.8531e-02,-1.4235e+00,-9.8539e-01,3.1603e-01,3.7975e-02,1.7489e+00,3.7436e+00,-8.8470e+02
5.1568e-02,-1.4682e+00,-1.0705e+00,2.7319e-01,-1.1984e+00,2.4707e-01,3.7479e+00,-9.1468e+02
7.0882e-02,-1.5555e+00,-7.6751e-01,2.2698e-01,4.6994e-01,1.0057e+00,3.7483e+00,-9.0608e+02
7.3785e-02,-1.5243e+00,-8.1632e-01,2.9590e-01,-9.2256e-01,1.3420e+00,3.7504e+00,-9.1635e+02
1.2106e-01,-1.7454e+00,-1.1112e+00,3.3290e-01,5.6506e-02,6.1491e-01,3.7559e+00,-9.1522e+02
8.5399e-02,-1.4993e+00,-7.3754e-01,2.7713e-01,1.0038e+00,1.9051e+00,3.7452e+00,-8.8001e+02
1.1497e-01,-1.6015e+00,-1.0562e+00,3.2764e-01,8.1688e-01,2.1375e+00,3.7393e+00,-8.4665e+02
7.0174e-02,-1.5109e+00,-9.7071e-01,2.8094e-01,5.7577e-01,1.2534e+00,3.7504e+00,-8.4938e+02
1.1666e-01,-1.7218e+00,-8.5492e-01,3.3042e-01,-1.1848e+00,6.0281e-01,3.7571e+00,-9.0031e+02
5.8709e-02,-1.4327e+00,-1.0195e+00,2.6934e-01,1.0198e+00,1.7842e+00,3.7412e+00,-8.9805e+02
7.7481e-02,-1.5479e+00,-8.8017e-01,2.0358e-01,6.6630e-01,1.2692e+00,3.7500e+00,-8.9755e+02
1.1428e-01,-1.6722e+00,-7.8246e-01,2.8801e-01,3.5073e-01,1.4730e+00,3.7536e+00,-8.9006e+02
4.6751e-02,-1.4519e+00,-7.8021e-01,3.1537e-01,9.1486e-01,7.4799e-01,3.7442e+00,-8.7953e+02
3.2547e-02,-1.4171e+00,-8.6000e-01,2.7165e-01,-4.7526e-01,6.6066e-01,3.7455e+00,-9.0299e+02
5.0438e-02,-1.4531e+00,-1.5414e+00,3.0783e-01,7.6823e-02,1.5692e+00,3.7440e+00,-9.1475e+02
6.8505e-02,-1.4930e+00,-8.5647e-01,3.0920e-01,-5.4314e-01,1.7160e+00,3.7478e+00,-9.0544e+02
7.7817e-02,-1.5659e+00,-8.4610e-01,3.2289e-01,3.9655e-01,1.1032e+00,3.7493e+00,-9.0818e+02
8.3891e-02,-1.5076e+00,-8.2661e-01,2.4977e-01,7.1802e-01,2.0424e+00,3.7396e+00,-9.1116e+02
7.5020e-02,-1.4851e+00,-8.4584e-01,3.1235e-01,8.8738e-01,1.6709e+00,3.7472e+00,-8.8379e+02
4.7280e-02,-1.4339e+00,-8.0172e-01,3.2274e-01,3.8264e-01,1.6477e+00,3.7433e+00,-8.9228e+02
8.9909e-02,-1.5180e+00,-1.0431e+00,3.2133e-01,-2.5583e-01,2.1226e+00,3.7402e+00,-8.7577e+02
3.7311e-02,-1.3963e+00,-1.6280e+00,3.3081e-01,1.3622e-01,1.8301e+00,3.7398e+00,-9.0633e+02
8.0370e-02,-1.5612e+00,-1.0332e+00,3.2002e-01,-9.8056e-01,1.3687e+00,3.7493e+00,-9.0555e+02
4.7387e-02,-1.4440e+00,-1.0226e+00,3.1148e-01,-1.1053e-01,1.1636e+00,3.7483e+00,-9.0306e+02
8.2920e-02,-1.4831e+00,-8.3049e-01,2.5787e-01,-2.9592e-02,2.3090e+00,3.7292e+00,-8.8224e+02
4.8817e-02,-1.4407e+00,-1.6280e+00,3.1899e-01,8.8066e-01,3.8271e-01,3.7466e+00,-9.1274e+02
4.5206e-02,-1.4209e+00,-8.0844e-01,2.4614e-01,8.7557e-01,1.1378e+00,3.7450e+00,-9.1009e+02
8.1063e-02,-1.5056e+00,-7.9788e-01,3.1312e-01,1.5041e-01,2.0661e+00,3.7413e+00,-8.8583e+02
1.0311e-02,-1.3559e+00,-7.9917e-01,2.8525e-01,-1.2531e+00,1.3177e+00,3.7414e+00,-9.0588e+02
7.4680e-02,-1.4823e+00,-1.8396e+00,3.2457e-01,9.9586e-01,2.0726e+00,3.7364e+00,-8.8562e+02
9.9465e-02,-1.6533e+00,-7.3910e-01,3.3417e-01,-1.6453e-01,7.3556e-01,3.7522e+00,-8.7210e+02
7.7319e-02,-1.5426e+00,-7.3808e-01,2.5201e-01,-5.8013e-01,2.0042e+00,3.7389e+00,-9.1355e+02
7.7286e-02,-1.5193e+00,-7.8233e-01,3.1650e-01,-8.0289e-01,1.4669e+00,3.7511e+00,-9.0005e+02
7.1020e-02,-1.5599e+00,-9.3756e-01,3.1771e-01,-7.4682e-01,5.6130e-01,3.7499e+00,-9.0640e+02
7.0706e-02,-1.5453e+00,-7.8352e-01,2.6600e-01,-5.0452e-01,3.2497e-01,3.7526e+00,-8.9667e+02
4.1876e-02,-1.4626e+00,-1.1686e+00,3.3224e-01,-1.1646e+00,3.8213e-01,3.7449e+00,-8.9713e+02
1.2382e-01,-1.7381e+00,-7.4742e-01,2.4281e-01,8.4865e-01,5.1506e-01,3.7553e+00,-9.1004e+02
8.5226e-02,-1.5622e+00,-8.9047e-01,3.2382e-01,-1.0741e+00,2.0524e+00,3.7385e+00,-9.1509e+02
6.7594e-02,-1.5150e+00,-7.4471e-01,2.6213e-01,5.2013e-01,6.1975e-01,3.7514e+00,-8.5575e+02
5.7433e-02,-1.4663e+00,-1.2292e+00,3.2901e-01,-8.7243e-01,1.7010e+00,3.7447e+00,-8.7094e+02
9.8157e-02,-1.6550e+00,-9.3507e-01,2.6129e-01,-4.8499e-01,9.7489e-01,3.7535e+00,-9.0990e+02
1.0969e-01,-1.6250e+00,-7.7333e-01,3.1852e-01,6.5791e-01,1.9789e+00,3.7430e+00,-8.9127e+02
6.0967e-02,-1.4776e+00,-8.3426e-01,2.6825e-01,9.1761e-01,1.8289e+00,3.7395e+00,-8.8907e+02
7.8380e-02,-1.5377e+00,-7.3981e-01,2.8807e-01,3.7120e-01,1.7991e+00,3.7458e+00,-9.0484e+02
6.9411e-02,-1.5386e+00,-8.9602e-01,2.1894e-01,-1.3760e+00,1.4179e+00,3.7479e+00,-8.8298e+02
2.3683e-02,-1.3830e+00,-7.3636e-01,2.1979e-01,-1.1997e+00,1.8338e+00,3.7360e+00,-8.9555e+02
3.7865e-02,-1.4071e+00,-9.3786e-01,3.2471e-01,1.6416e-01,5.6519e-01,3.7478e+00,-9.0563e+02
6.8962e-02,-1.5130e+00,-8.2074e-01,3.1850e-01,-1.0040e+00,1.0026e+00,3.7530e+00,-8.8690e+02
9.2520e-02,-1.6260e+00,-1.0002e+00,2.8706e-01,1.0402e+00,5.1592e-01,3.7490e+00,-9.0769e+02
5.2371e-02,-1.4708e+00,-2.4419e+00,2.9099e-01,5.5441e-01,1.1815e+00,3.7458e+00,-8.9335e+02
9.9814e-02,-1.6583e+00,-9.4341e-01,3.3062e-01,5.7838e-01,8.0334e-01,3.7530e+00,-8.8897e+02
1.2257e-01,-1.7130e+00,-7.4558e-01,2.7721e-01,1.3156e-01,1.5811e+00,3.7535e+00,-8.7926e+02
4.0544e-02,-1.3841e+00,-9.6979e-01,3.1863e-01,-5.8957e-01,2.0956e+00,3.7344e+00,-9.0228e+02
3.0506e-02,-1.3850e+00,-1.0859e+00,3.2364e-01,3.5099e-01,6.4310e-01,3.7474e+00,-9.1067e+02
6.9383e-02,-1.4943e+00,-9.6227e-01,2.7688e-01,9.7352e-01,4.1469e-01,3.7516e+00,-9.0224e+02
6.7461e-02,-1.4274e+00,-8.6486e-01,2.9150e-01,7.3181e-01,2.3655e+00,3.7235e+00,-8.7874e+02
6.8552e-02,-1.5003e+00,-2.6886e+00,3.0074e-01,1.0101e+00,1.4023e+00,3.7462e+00,-9.1646e+02
5.3696e-02,-1.4527e+00,-1.4198e+00,3.0861e-01,-1.0228e-01,1.2490e+00,3.7478e+00,-9.0667e+02
3.6748e-02,-1.4124e+00,-1.7351e+00,3.1451e-01,-6.3844e-01,1.4271e+00,3.7449e+00,-8.8185e+02
5.1698e-02,-1.4089e+00,-8.2989e-01,3.1502e-01,-3.4165e-01,1.5675e+00,3.7501e+00,-9.1696e+02
7.3944e-02,-1.5269e+00,-8.8408e-01,2.8933e-01,1.0488e+00,9.9825e-01,3.7461e+00,-9.1059e+02
1.0800e-01,-1.6745e+00,-7.6611e-01,2.7149e-01,-9.3911e-01,9.5416e-01,3.7551e+00,-9.0379e+02
6.7580e-02,-1.4936e+00,-8.4055e-01,3.1057e-01,2.5496e-01,1.4962e+00,3.7485e+00,-9.0877e+02
