logfeh,logdust,logNpix,tau,dmod,logl
-1.6234e-01,-5.4072e-01,1.9993e+00,2.7456e+00,2.5976e+01,-8.8262e+02
-1.7637e-01,-5.4228e-01,2.0024e+00,2.7091e+00,2.5991e+01,-8.7329e+02
-2.1058e-01,-5.1818e-01,2.0151e+00,3.0094e+00,2.6041e+01,-8.6826e+02
-2.1117e-01,-5.1195e-01,1.9850e+00,3.0021e+00,2.5948e+01,-8.7757e+02
-1.1530e-01,-5.5789e-01,1.9909e+00,2.7443e+00,2.5942e+01,-8.7990e+02
-1.4352e-01,-5.3465e-01,2.0031e+00,2.9768e+00,2.5982e+01,-8.7732e+02
-2.5847e-01,-5.0057e-01,1.9858e+00,2.9507e+00,2.5961e+01,-8.7940e+02
-1.8598e-01,-5.3638e-01,2.0001e+00,2.7474e+00,2.5984e+01,-8.8569e+02
-1.6748e-01,-5.3862e-01,1.9980e+00,2.8718e+00,2.5982e+01,-8.6696e+02
-1.3957e-01,-5.4441e-01,1.9849e+00,2.8527e+00,2.5938e+01,-8.7504e+02
-2.3684e-01,-5.1385e-01,1.9954e+00,2.8477e+00,2.5976e+01,-8.8268e+02
-2.3322e-01,-5.1284e-01,1.9865e+00,2.9419e+00,2.5968e+01,-8.7541e+02
-1.7890e-01,-5.3208e-01,1.9983e+00,2.8423e+00,2.5980e+01,-8.8502e+02
-2.5055e-01,-5.0428e-01,1.9869e+00,2.9223e+00,2.5956e+01,-8.8113e+02
-1.7166e-01,-5.3646e-01,1.9948e+00,2.8673e+00,2.5970e+01,-8.8287e+02
-2.6305e-01,-4.9785e-01,1.9904e+00,3.0924e+00,2.5982e+01,-8.8396e+02
-2.2818e-01,-5.1060e-01,1.9889e+00,2.9884e+00,2.5960e+01,-8.8461e+02
-1.4902e-01,-5.4530e-01,1.9900e+00,2.8066e+00,2.5952e+01,-8.8363e+02
-1.4872e-01,-5.4617e-01,1.9969e+00,2.7747e+00,2.5963e+01,-8.8545e+02
-1.1840e-01,-5.4777e-01,2.0010e+00,2.9448e+00,2.5975e+01,-8.8368e+02
-2.6910e-01,-5.0355e-01,2.0249e+00,2.8822e+00,2.6069e+01,-8.8440e+02
-3.0515e-01,-4.9774e-01,2.0221e+00,2.8614e+00,2.6067e+01,-8.8457e+02
-1.4056e-01,-5.5470e-01,1.9890e+00,2.6239e+00,2.5940e+01,-8.8582e+02
-1.4515e-01,-5.5222e-01,1.9892e+00,2.6467e+00,2.5938e+01,-8.8286e+02
-1.7370e-01,-5.2930e-01,1.9885e+00,2.8384e+00,2.5938e+01,-8.7930e+02
-2.0026e-01,-5.2514e-01,1.9965e+00,2.8503e+00,2.5980e+01,-8.8444e+02
-3.4389e-01,-4.8609e-01,2.0410e+00,2.8432e+00,2.6119e+01,-8.8374e+02
-2.1563e-01,-5.2038e-01,2.0016e+00,2.7506e+00,2.5984e+01,-8.8428e+02
-1.6423e-01,-5.4621e-01,1.9901e+00,2.6711e+00,2.5940e+01,-8.8480e+02
-2.3874e-01,-5.1527e-01,2.0127e+00,2.8348e+00,2.6040e+01,-8.7629e+02
-2.3024e-01,-5.1529e-01,2.0006e+00,2.8870e+00,2.5999e+01,-8.8369e+02
-1.3964e-01,-5.4878e-01,2.0067e+00,2.7879e+00,2.5997e+01,-8.7265e+02
-1.7382e-01,-5.3177e-01,1.9953e+00,2.8976e+00,2.5969e+01,-8.8400e+02
-2.8765e-01,-4.9804e-01,2.0219e+00,2.9514e+00,2.6073e+01,-8.7770e+02
-1.4480e-01,-5.4214e-01,1.9865e+00,2.8234e+00,2.5941e+01,-8.8207e+02
-2.4134e-01,-5.0318e-01,1.9905e+00,3.0101e+00,2.5976e+01,-8.5446e+02
-1.1665e-01,-5.4491e-01,1.9918e+00,3.0494e+00,2.5957e+01,-8.8133e+02
-6.6300e-02,-5.7371e-01,1.9963e+00,2.7234e+00,2.5941e+01,-8.8146e+02
-1.2825e-01,-5.4298e-01,2.0011e+00,2.9878e+00,2.5978e+01,-8.8005e+02
-3.0313e-01,-4.9276e-01,2.0245e+00,3.0246e+00,2.6083e+01,-8.8047e+02
-1.4725e-01,-5.4604e-01,1.9989e+00,2.7700e+00,2.5971e+01,-8.8436e+02
-1.9166e-01,-5.2722e-01,2.0000e+00,2.8671e+00,2.5987e+01,-8.8448e+02
-9.8372e-02,-5.6394e-01,1.9963e+00,2.7340e+00,2.5952e+01,-8.7981e+02
-1.6768e-01,-5.3372e-01,2.0009e+00,2.9185e+00,2.5990e+01,-8.7779e+02
-2.4359e-01,-5.0498e-01,2.0007e+00,2.9642e+00,2.5994e+01,-8.7913e+02
-2.0203e-01,-5.2478e-01,2.0022e+00,2.8449e+00,2.5988e+01,-8.7718e+02
-1.8641e-01,-5.2787e-01,1.9918e+00,2.9065e+00,2.5970e+01,-8.8581e+02
-2.2298e-01,-5.1726e-01,1.9930e+00,2.8081e+00,2.5975e+01,-8.8058e+02
-1.8565e-01,-5.3263e-01,1.9935e+00,2.8603e+00,2.5974e+01,-8.7451e+02
-2.5404e-01,-5.0239e-01,2.0030e+00,2.9267e+00,2.6003e+01,-8.7879e+02
-1.4353e-01,-5.4563e-01,1.9908e+00,2.7585e+00,2.5937e+01,-8.6772e+02
-2.1450e-01,-5.1625e-01,2.0141e+00,3.0368e+00,2.6044e+01,-8.7682e+02
-1.6324e-01,-5.4139e-01,1.9920e+00,2.7368e+00,2.5942e+01,-8.8003e+02
-1.3003e-01,-5.4553e-01,1.9874e+00,2.9245e+00,2.5937e+01,-8.7868e+02
-1.8353e-01,-5.3233e-01,1.9950e+00,2.8316e+00,2.5974e+01,-8.8530e+02
-1.6149e-01,-5.3624e-01,1.9872e+00,2.8864e+00,2.5943e+01,-8.7843e+02
-1.7914e-01,-5.3174e-01,1.9962e+00,2.8915e+00,2.5979e+01,-8.7426e+02
-1.6273e-01,-5.3815e-01,1.9992e+00,2.7959e+00,2.5962e+01,-8.7783e+02
-2.0848e-01,-5.2968e-01,2.0106e+00,2.7747e+00,2.6029e+01,-8.8490e+02
-1.9042e-01,-5.2329e-01,1.9991e+00,3.0122e+00,2.5988e+01,-8.8357e+02
-3.0054e-01,-4.9718e-01,2.0234e+00,2.9334e+00,2.6075e+01,-8.7794e+02
-1.2602e-01,-5.5399e-01,1.9784e+00,2.8245e+00,2.5917e+01,-8.7706e+02
-2.4657e-01,-4.9839e-01,2.0031e+00,3.0708e+00,2.6005e+01,-8.8063e+02
-2.7341e-01,-4.9488e-01,1.9935e+00,3.0499e+00,2.5987e+01,-8.8445e+02
-2.0236e-01,-5.2917e-01,2.0014e+00,2.7695e+00,2.5990e+01,-8.8100e+02
-1.2879e-01,-5.4894e-01,1.9786e+00,2.8263e+00,2.5915e+01,-8.7843e+02
-2.1356e-01,-5.1368e-01,2.0159e+00,3.0276e+00,2.6044e+01,-8.7378e+02
-2.6012e-01,-4.9466e-01,1.9899e+00,3.0305e+00,2.5969e+01,-8.8537e+02
-2.3714e-01,-5.1432e-01,2.0004e+00,2.8387e+00,2.5998e+01,-8.8507e+02
-2.2237e-01,-5.2154e-01,2.0018e+00,2.7196e+00,2.5992e+01,-8.6394e+02
-9.1132e-02,-5.6119e-01,1.9966e+00,2.8477e+00,2.5954e+01,-8.7724e+02
-2.4919e-01,-5.0705e-01,1.9992e+00,2.8740e+00,2.5997e+01,-8.8561e+02
-2.1149e-01,-5.2023e-01,2.0019e+00,2.8563e+00,2.5997e+01,-8.8518e+02
-1.5450e-01,-5.4191e-01,1.9945e+00,2.8097e+00,2.5963e+01,-8.7185e+02
-1.3594e-01,-5.4438e-01,1.9876e+00,2.8743e+00,2.5943e+01,-8.8240e+02
-9.5113e-02,-5.6187e-01,2.0018e+00,2.8047e+00,2.5968e+01,-8.8556e+02
-2.0381e-01,-5.2081e-01,1.9904e+00,2.8273e+00,2.5960e+01,-8.7918e+02
-1.6046e-01,-5.3107e-01,2.0014e+00,2.9997e+00,2.5984e+01,-8.8515e+02
-1.9585e-01,-5.2704e-01,1.9938e+00,2.8160e+00,2.5969e+01,-8.8245e+02
-1.4157e-01,-5.4149e-01,1.9867e+00,2.8295e+00,2.5936e+01,-8.7856e+02
-1.5218e-01,-5.4548e-01,1.9963e+00,2.8008e+00,2.5970e+01,-8.8098e+02
-1.4555e-01,-5.4729e-01,1.9946e+00,2.8483e+00,2.5972e+01,-8.8536e+02
-1.9160e-01,-5.2756e-01,2.0022e+00,2.9062e+00,2.5997e+01,-8.7707e+02
-2.1069e-01,-5.1674e-01,2.0060e+00,2.9877e+00,2.6012e+01,-8.7784e+02
-2.5916e-01,-5.0281e-01,2.0295e+00,2.9080e+00,2.6074e+01,-8.8436e+02
-2.0502e-01,-5.2172e-01,1.9993e+00,2.8558e+00,2.5991e+01,-8.7513e+02
-2.6234e-01,-5.0144e-01,2.0170e+00,2.9557e+00,2.6051e+01,-8.8105e+02
-2.3447e-01,-5.1284e-01,1.9967e+00,2.7824e+00,2.5974e+01,-8.8532e+02
-1.5400e-01,-5.3620e-01,2.0021e+00,2.8996e+00,2.5982e+01,-8.5171e+02
-3.0268e-01,-4.9370e-01,2.0270e+00,2.9128e+00,2.6086e+01,-8.8182e+02
-1.2099e-01,-5.5547e-01,1.9854e+00,2.8243e+00,2.5941e+01,-8.8570e+02
-2.0521e-01,-5.2854e-01,2.0088e+00,2.7916e+00,2.6016e+01,-8.8374e+02
-2.2645e-01,-5.0819e-01,2.0006e+00,3.0545e+00,2.6004e+01,-8.7822e+02
-1.6717e-01,-5.3352e-01,1.9835e+00,2.9001e+00,2.5929e+01,-8.8231e+02
-1.6588e-01,-5.3323e-01,2.0125e+00,2.9940e+00,2.6028e+01,-8.8329e+02
-1.1882e-01,-5.5325e-01,1.9985e+00,2.8135e+00,2.5961e+01,-8.7721e+02
-2.6043e-01,-5.0628e-01,2.0164e+00,2.8769e+00,2.6049e+01,-8.8303e+02
-1.2818e-01,-5.4712e-01,1.9869e+00,2.9086e+00,2.5944e+01,-8.7874e+02
-2.7223e-01,-5.0406e-01,2.0209e+00,2.8972e+00,2.6057e+01,-8.8496e+02
-2.3610e-01,-5.0738e-01,1.9901e+00,2.9825e+00,2.5970e+01,-8.7315e+02
-1.6565e-01,-5.3421e-01,1.9935e+00,2.8337e+00,2.5949e+01,-8.8506e+02
-2.2795e-01,-5.1265e-01,2.0023e+00,2.8573e+00,2.5999e+01,-8.8079e+02
-1.4904e-01,-5.3918e-01,2.0037e+00,2.9072e+00,2.5984e+01,-8.7975e+02
-1.6431e-01,-5.2975e-01,1.9948e+00,2.9464e+00,2.5964e+01,-8.8230e+02
-2.3786e-01,-5.0795e-01,2.0142e+00,2.9626e+00,2.6043e+01,-8.8326e+02
-1.6648e-01,-5.3843e-01,1.9995e+00,2.8286e+00,2.5981e+01,-8.7807e+02
-1.2275e-01,-5.5366e-01,1.9822e+00,2.7485e+00,2.5917e+01,-8.8206e+02
-1.8313e-01,-5.3295e-01,1.9966e+00,2.8472e+00,2.5981e+01,-8.8365e+02
-2.2784e-01,-5.0868e-01,1.9988e+00,3.0455e+00,2.5996e+01,-8.7535e+02
-1.5749e-01,-5.4146e-01,2.0016e+00,2.8407e+00,2.5985e+01,-8.7056e+02
-2.2357e-01,-5.2267e-01,1.9997e+00,2.7284e+00,2.5990e+01,-8.7278e+02
-3.1491e-01,-4.8679e-01,2.0065e+00,3.0166e+00,2.6027e+01,-8.8308e+02
-1.5208e-01,-5.4217e-01,1.9914e+00,2.7979e+00,2.5944e+01,-8.8215e+02
-1.2073e-01,-5.5284e-01,2.0005e+00,2.7844e+00,2.5960e+01,-8.8523e+02
-1.8434e-01,-5.2606e-01,1.9898e+00,2.8687e+00,2.5947e+01,-8.6683e+02
-1.9398e-01,-5.2898e-01,1.9956e+00,2.7492e+00,2.5964e+01,-8.7809e+02
-1.8267e-01,-5.3198e-01,2.0020e+00,2.9065e+00,2.5993e+01,-8.7912e+02
-2.5082e-01,-5.0372e-01,2.0030e+00,2.9391e+00,2.6000e+01,-8.8160e+02
-2.2225e-01,-5.1377e-01,1.9953e+00,2.8720e+00,2.5975e+01,-8.7673e+02
-1.9638e-01,-5.2990e-01,2.0037e+00,2.7329e+00,2.5989e+01,-8.8505e+02
-1.6141e-01,-5.3666e-01,1.9909e+00,2.8854e+00,2.5954e+01,-8.6866e+02
-1.5436e-01,-5.4605e-01,2.0001e+00,2.8436e+00,2.5985e+01,-8.7839e+02
-2.0298e-01,-5.1888e-01,1.9985e+00,2.9645e+00,2.5987e+01,-8.7694e+02
-2.1252e-01,-5.1833e-01,2.0024e+00,2.9878e+00,2.6004e+01,-8.7507e+02
-9.9896e-02,-5.5374e-01,1.9931e+00,2.8627e+00,2.5937e+01,-8.7921e+02
-2.0607e-01,-5.1591e-01,1.9965e+00,3.0181e+00,2.5983e+01,-8.8406e+02
-1.2445e-01,-5.4646e-01,2.0042e+00,2.9380e+00,2.5981e+01,-8.8234e+02
-2.3924e-01,-5.0227e-01,1.9961e+00,2.9797e+00,2.5980e+01,-8.7993e+02
-2.9820e-01,-4.9821e-01,2.0147e+00,2.8879e+00,2.6052e+01,-8.7693e+02
-2.0015e-01,-5.2082e-01,1.9975e+00,2.9724e+00,2.5985e+01,-8.8268e+02
-1.5091e-01,-5.4777e-01,2.0068e+00,2.8137e+00,2.6002e+01,-8.8292e+02
-2.2614e-01,-5.1095e-01,2.0006e+00,2.9975e+00,2.6002e+01,-8.8050e+02
-1.6222e-01,-5.4606e-01,2.0057e+00,2.7710e+00,2.6003e+01,-8.8465e+02
-1.5702e-01,-5.3586e-01,1.9928e+00,2.9618e+00,2.5966e+01,-8.8200e+02
-2.1116e-01,-5.2991e-01,2.0072e+00,2.7243e+00,2.6013e+01,-8.8317e+02
-1.0405e-01,-5.6086e-01,1.9896e+00,2.8496e+00,2.5939e+01,-8.8555e+02
-1.0145e-01,-5.5736e-01,1.9900e+00,2.8509e+00,2.5939e+01,-8.7189e+02
-1.9338e-01,-5.3066e-01,2.0014e+00,2.8075e+00,2.5987e+01,-8.8355e+02
-2.1690e-01,-5.1807e-01,1.9971e+00,2.8646e+00,2.5971e+01,-8.8205e+02
-1.6438e-01,-5.4082e-01,1.9918e+00,2.7564e+00,2.5947e+01,-8.8291e+02
-2.1999e-01,-5.1595e-01,2.0086e+00,2.9592e+00,2.6030e+01,-8.7923e+02
-1.9651e-01,-5.2592e-01,1.9974e+00,2.8388e+00,2.5977e+01,-8.7872e+02
-1.4295e-01,-5.3989e-01,1.9946e+00,2.8987e+00,2.5963e+01,-8.8498e+02
-3.1790e-01,-4.9266e-01,2.0255e+00,2.9507e+00,2.6088e+01,-8.8526e+02
-2.8257e-01,-4.9625e-01,2.0076e+00,2.9336e+00,2.6028e+01,-8.8194e+02
-1.3766e-01,-5.4766e-01,1.9915e+00,2.8818e+00,2.5957e+01,-8.7478e+02
-1.1755e-01,-5.4719e-01,1.9889e+00,2.9435e+00,2.5945e+01,-8.8463e+02
-1.9460e-01,-5.2794e-01,1.9939e+00,2.7710e+00,2.5963e+01,-8.6758e+02
-1.0661e-01,-5.5985e-01,1.9882e+00,2.8152e+00,2.5938e+01,-8.8088e+02
-2.2650e-01,-5.1772e-01,1.9832e+00,2.8616e+00,2.5948e+01,-8.8547e+02
-3.3230e-01,-4.9098e-01,2.0379e+00,2.8595e+00,2.6115e+01,-8.7764e+02
-2.4466e-01,-5.0227e-01,2.0003e+00,3.0181e+00,2.5999e+01,-8.7732e+02
-2.3643e-01,-5.1074e-01,2.0125e+00,2.9057e+00,2.6035e+01,-8.8179e+02
-1.6177e-01,-5.4073e-01,2.0064e+00,2.8999e+00,2.6007e+01,-8.7798e+02
-1.6822e-01,-5.3862e-01,2.0143e+00,2.8671e+00,2.6030e+01,-8.7171e+02
-8.6794e-02,-5.6558e-01,1.9983e+00,2.8382e+00,2.5962e+01,-8.8124e+02
-2.8148e-01,-4.8854e-01,1.9960e+00,3.1226e+00,2.5994e+01,-8.8333e+02
-1.2527e-01,-5.5544e-01,1.9808e+00,2.7639e+00,2.5923e+01,-8.7731e+02
-3.1425e-01,-4.9224e-01,2.0255e+00,2.8855e+00,2.6079e+01,-8.8367e+02
-1.9546e-01,-5.2616e-01,1.9905e+00,2.8315e+00,2.5951e+01,-8.7697e+02
