nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix
2.0000e+03,1.4900e+02,2.2900e+02,3.4965e+01,-1.3711e+05,-1.3712e+05,-7.4813e-01,-1.3712e+05,1.8334e-01,6.7396e+00,9.6072e+04,1.3114e+02,-1.2027e+00,-3.9133e-01,5.8396e+00
2.0000e+03,1.5000e+02,2.3000e+02,3.5116e+01,-1.3695e+05,-1.3696e+05,-7.5312e-01,-1.3696e+05,1.8341e-01,6.7446e+00,9.6045e+04,1.3171e+02,-1.2191e+00,-1.6894e+00,6.2991e+00
2.0000e+03,1.5100e+02,2.3100e+02,3.5267e+01,-1.3692e+05,-1.3693e+05,-7.5811e-01,-1.3693e+05,1.8348e-01,6.7496e+00,9.5884e+04,1.3227e+02,3.5313e-01,-1.2947e-01,6.6209e+00
2.0000e+03,1.5200e+02,2.3400e+02,3.5253e+01,-1.3692e+05,-1.3693e+05,-7.6309e-01,-1.3693e+05,1.8273e-01,6.6948e+00,9.5859e+04,1.3403e+02,-9.6652e-01,-7.8998e-01,6.5071e+00
2.0000e+03,1.5300e+02,2.4000e+02,3.5000e+01,-1.3682e+05,-1.3682e+05,-7.6808e-01,-1.3682e+05,1.8361e-01,6.7595e+00,9.5854e+04,1.3741e+02,-6.3693e-02,-1.6131e+00,6.4801e+00
2.0000e+03,1.5400e+02,2.4100e+02,3.5147e+01,-1.3670e+05,-1.3671e+05,-7.7307e-01,-1.3671e+05,1.8368e-01,6.7645e+00,9.5751e+04,1.3799e+02,4.9561e-01,-8.9620e-01,6.7798e+00
2.0000e+03,1.5500e+02,2.4200e+02,3.5294e+01,-1.3670e+05,-1.3671e+05,-7.7806e-01,-1.3671e+05,1.7811e-01,6.3605e+00,9.5638e+04,1.3856e+02,-3.6326e-01,-1.5965e+00,6.3966e+00
2.0000e+03,1.5600e+02,2.4500e+02,3.5281e+01,-1.3666e+05,-1.3666e+05,-7.8304e-01,-1.3666e+05,1.8382e-01,6.7745e+00,9.5635e+04,1.4026e+02,-1.1534e+00,-8.4009e-01,6.4548e+00
2.0000e+03,1.5700e+02,2.4700e+02,3.5347e+01,-1.3660e+05,-1.3661e+05,-7.8803e-01,-1.3661e+05,1.8388e-01,6.7795e+00,9.5592e+04,1.4138e+02,-5.5900e-01,-1.5989e+00,5.4171e+00
2.0000e+03,1.5800e+02,2.5400e+02,3.5022e+01,-1.3654e+05,-1.3655e+05,-7.9302e-01,-1.3655e+05,1.8395e-01,6.7845e+00,9.5533e+04,1.4539e+02,-1.4539e+00,-9.8535e-01,6.3731e+00
2.0000e+03,1.5900e+02,2.5500e+02,3.5165e+01,-1.3649e+05,-1.3649e+05,-7.9801e-01,-1.3649e+05,1.8402e-01,6.7895e+00,9.5477e+04,1.4598e+02,-1.0687e+00,-5.3011e-01,5.7312e+00
2.0000e+03,1.6000e+02,2.5600e+02,3.5307e+01,-1.3646e+05,-1.3646e+05,-8.0299e-01,-1.3646e+05,1.8409e-01,6.7945e+00,9.5420e+04,1.4656e+02,2.7846e-01,-1.8955e+00,6.5664e+00
2.0000e+03,1.6100e+02,2.5700e+02,3.5449e+01,-1.3634e+05,-1.3635e+05,-8.0798e-01,-1.3635e+05,1.8415e-01,6.7994e+00,9.5390e+04,1.4715e+02,-6.0518e-01,-1.7872e+00,6.3305e+00
2.0000e+03,1.6200e+02,2.5900e+02,3.5512e+01,-1.3634e+05,-1.3634e+05,-8.1297e-01,-1.3634e+05,1.8388e-01,6.7796e+00,9.5279e+04,1.4827e+02,-5.5529e-02,-6.9184e-01,5.7844e+00
2.0000e+03,1.6300e+02,2.6200e+02,3.5498e+01,-1.3633e+05,-1.3634e+05,-8.1796e-01,-1.3634e+05,1.8379e-01,6.7728e+00,9.5272e+04,1.4998e+02,-6.2501e-01,-5.8149e-02,6.5477e+00
2.0000e+03,1.6400e+02,2.6500e+02,3.5484e+01,-1.3633e+05,-1.3633e+05,-8.2294e-01,-1.3633e+05,1.8341e-01,6.7445e+00,9.5266e+04,1.5169e+02,2.9754e-01,-2.9927e-01,6.3057e+00
2.0000e+03,1.6500e+02,2.6700e+02,3.5546e+01,-1.3628e+05,-1.3629e+05,-8.2793e-01,-1.3629e+05,1.8442e-01,6.8194e+00,9.5261e+04,1.5282e+02,8.3529e-02,-8.6692e-01,6.6548e+00
2.0000e+03,1.6600e+02,2.6800e+02,3.5684e+01,-1.3627e+05,-1.3628e+05,-8.3292e-01,-1.3628e+05,1.8365e-01,6.7621e+00,9.5213e+04,1.5339e+02,-1.3987e+00,-1.3974e+00,5.3804e+00
2.0000e+03,1.6700e+02,2.7000e+02,3.5745e+01,-1.3626e+05,-1.3626e+05,-8.3791e-01,-1.3626e+05,1.8456e-01,6.8294e+00,9.5207e+04,1.5456e+02,-6.9438e-01,-1.3741e-01,6.3463e+00
2.0000e+03,1.6800e+02,2.7300e+02,3.5729e+01,-1.3624e+05,-1.3625e+05,-8.4289e-01,-1.3625e+05,1.8463e-01,6.8344e+00,9.5191e+04,1.5625e+02,-1.2414e+00,-5.1888e-02,6.5084e+00
2.0000e+03,1.6900e+02,2.7500e+02,3.5789e+01,-1.3606e+05,-1.3606e+05,-8.4788e-01,-1.3606e+05,1.8469e-01,6.8393e+00,9.5174e+04,1.5738e+02,-3.3624e-01,-1.8240e+00,5.4643e+00
2.0000e+03,1.7000e+02,2.7600e+02,3.5924e+01,-1.3601e+05,-1.3602e+05,-8.5287e-01,-1.3602e+05,1.8476e-01,6.8443e+00,9.4990e+04,1.5796e+02,-3.1969e-02,-6.3286e-01,5.8426e+00
2.0000e+03,1.7100e+02,2.7700e+02,3.6059e+01,-1.3593e+05,-1.3594e+05,-8.5786e-01,-1.3594e+05,1.8483e-01,6.8493e+00,9.4947e+04,1.5855e+02,3.6268e-01,-1.3168e+00,6.6226e+00
2.0000e+03,1.7200e+02,2.7800e+02,3.6192e+01,-1.3593e+05,-1.3594e+05,-8.6284e-01,-1.3594e+05,1.7433e-01,6.0932e+00,9.4869e+04,1.5914e+02,-6.1209e-01,-1.5047e-01,6.3429e+00
2.0000e+03,1.7300e+02,2.7900e+02,3.6326e+01,-1.3590e+05,-1.3591e+05,-8.6783e-01,-1.3591e+05,1.8496e-01,6.8593e+00,9.4867e+04,1.5971e+02,-1.2144e+00,-3.8867e-01,6.7591e+00
2.0000e+03,1.7400e+02,2.8200e+02,3.6307e+01,-1.3587e+05,-1.3588e+05,-8.7282e-01,-1.3588e+05,1.8503e-01,6.8643e+00,9.4838e+04,1.6138e+02,2.3825e-01,-1.1277e+00,6.6043e+00
2.0000e+03,1.7500e+02,2.8400e+02,3.6364e+01,-1.3580e+05,-1.3580e+05,-8.7781e-01,-1.3580e+05,1.8510e-01,6.8693e+00,9.4805e+04,1.6250e+02,-1.7791e-01,-7.3937e-01,5.7419e+00
2.0000e+03,1.7600e+02,2.8800e+02,3.6270e+01,-1.3577e+05,-1.3578e+05,-8.8279e-01,-1.3578e+05,1.8516e-01,6.8743e+00,9.4732e+04,1.6482e+02,-1.0654e+00,-4.5283e-01,6.6954e+00
2.0000e+03,1.7700e+02,2.8900e+02,3.6401e+01,-1.3577e+05,-1.3577e+05,-8.8778e-01,-1.3577e+05,1.8518e-01,6.8756e+00,9.4709e+04,1.6540e+02,-1.2781e+00,-1.1896e+00,6.3026e+00
2.0000e+03,1.7800e+02,2.9000e+02,3.6531e+01,-1.3576e+05,-1.3576e+05,-8.9277e-01,-1.3576e+05,1.8526e-01,6.8812e+00,9.4701e+04,1.6598e+02,-6.4958e-01,-1.7222e+00,5.4324e+00
2.0000e+03,1.7900e+02,2.9100e+02,3.6660e+01,-1.3574e+05,-1.3575e+05,-8.9776e-01,-1.3575e+05,1.8537e-01,6.8892e+00,9.4692e+04,1.6655e+02,-7.8152e-01,-1.4931e+00,5.4375e+00
2.0000e+03,1.8000e+02,2.9400e+02,3.6640e+01,-1.3570e+05,-1.3571e+05,-9.0275e-01,-1.3571e+05,1.8543e-01,6.8942e+00,9.4677e+04,1.6830e+02,-3.6584e-01,-3.6331e-01,6.8780e+00
2.0000e+03,1.8100e+02,2.9900e+02,3.6473e+01,-1.3569e+05,-1.3570e+05,-9.0773e-01,-1.3570e+05,1.8550e-01,6.8991e+00,9.4637e+04,1.7115e+02,2.5814e-01,-1.4948e+00,5.6960e+00
2.0000e+03,1.8200e+02,3.0000e+02,3.6600e+01,-1.3565e+05,-1.3566e+05,-9.1272e-01,-1.3566e+05,1.8557e-01,6.9042e+00,9.4624e+04,1.7173e+02,-1.0453e+00,-4.9628e-01,5.8015e+00
2.0000e+03,1.8300e+02,3.0200e+02,3.6653e+01,-1.3554e+05,-1.3554e+05,-9.1771e-01,-1.3554e+05,1.8563e-01,6.9092e+00,9.4586e+04,1.7286e+02,-1.2230e+00,-1.9969e+00,6.2257e+00
2.0000e+03,1.8400e+02,3.0300e+02,3.6779e+01,-1.3553e+05,-1.3554e+05,-9.2270e-01,-1.3554e+05,1.7990e-01,6.4891e+00,9.4470e+04,1.7343e+02,-9.5707e-01,-1.9311e+00,6.2542e+00
2.0000e+03,1.8500e+02,3.0500e+02,3.6832e+01,-1.3551e+05,-1.3552e+05,-9.2768e-01,-1.3552e+05,1.8577e-01,6.9191e+00,9.4467e+04,1.7460e+02,1.6201e-01,-7.3255e-01,5.8766e+00
2.0000e+03,1.8600e+02,3.0600e+02,3.6957e+01,-1.3551e+05,-1.3551e+05,-9.3267e-01,-1.3551e+05,1.8437e-01,6.8153e+00,9.4444e+04,1.7518e+02,-9.5114e-01,-1.6251e+00,5.4298e+00
2.0000e+03,1.8700e+02,3.0700e+02,3.7081e+01,-1.3550e+05,-1.3551e+05,-9.3766e-01,-1.3551e+05,1.8547e-01,6.8967e+00,9.4439e+04,1.7574e+02,4.1346e-01,-9.6821e-01,5.8601e+00
2.0000e+03,1.8800e+02,3.0800e+02,3.7205e+01,-1.3548e+05,-1.3548e+05,-9.4265e-01,-1.3548e+05,1.8597e-01,6.9341e+00,9.4433e+04,1.7632e+02,-9.2670e-01,-1.0152e+00,6.3638e+00
2.0000e+03,1.8900e+02,3.1100e+02,3.7182e+01,-1.3546e+05,-1.3547e+05,-9.4763e-01,-1.3547e+05,1.8604e-01,6.9391e+00,9.4411e+04,1.7803e+02,2.0700e-02,-1.0357e+00,6.5362e+00
2.0000e+03,1.9000e+02,3.1400e+02,3.7160e+01,-1.3543e+05,-1.3543e+05,-9.5262e-01,-1.3543e+05,1.8610e-01,6.9441e+00,9.4393e+04,1.7976e+02,4.7309e-01,-4.2159e-01,6.2287e+00
2.0000e+03,1.9100e+02,3.1600e+02,3.7209e+01,-1.3541e+05,-1.3542e+05,-9.5761e-01,-1.3542e+05,1.8617e-01,6.9491e+00,9.4359e+04,1.8087e+02,-1.2151e+00,-8.9506e-01,5.5461e+00
2.0000e+03,1.9200e+02,3.1700e+02,3.7331e+01,-1.3540e+05,-1.3541e+05,-9.6260e-01,-1.3541e+05,1.8471e-01,6.8407e+00,9.4344e+04,1.8146e+02,-5.5673e-01,-1.7857e+00,5.4584e+00
2.0000e+03,1.9300e+02,3.2000e+02,3.7308e+01,-1.3537e+05,-1.3538e+05,-9.6758e-01,-1.3538e+05,1.8630e-01,6.9590e+00,9.4339e+04,1.8318e+02,-1.1080e+00,-1.9225e+00,6.2317e+00
2.0000e+03,1.9400e+02,3.2100e+02,3.7428e+01,-1.3533e+05,-1.3534e+05,-9.7257e-01,-1.3534e+05,1.8637e-01,6.9640e+00,9.4307e+04,1.8376e+02,-2.2503e-01,-1.7830e-01,6.3843e+00
2.0000e+03,1.9500e+02,3.2200e+02,3.7548e+01,-1.3530e+05,-1.3530e+05,-9.7756e-01,-1.3530e+05,1.8644e-01,6.9690e+00,9.4263e+04,1.8433e+02,4.7949e-01,-1.1405e+00,5.8327e+00
2.0000e+03,1.9600e+02,3.2300e+02,3.7667e+01,-1.3528e+05,-1.3529e+05,-9.8255e-01,-1.3529e+05,1.8650e-01,6.9740e+00,9.4232e+04,1.8491e+02,4.4758e-01,-9.2904e-01,5.8896e+00
2.0000e+03,1.9700e+02,3.2500e+02,3.7714e+01,-1.3521e+05,-1.3521e+05,-9.8753e-01,-1.3521e+05,1.8657e-01,6.9790e+00,9.4215e+04,1.8607e+02,-1.3991e+00,-8.3496e-01,5.5652e+00
2.0000e+03,1.9800e+02,3.4100e+02,3.6784e+01,-1.3514e+05,-1.3515e+05,-9.9252e-01,-1.3515e+05,1.8664e-01,6.9840e+00,9.4142e+04,1.9515e+02,-1.1922e+00,-1.0082e+00,5.5226e+00
2.0000e+03,1.9900e+02,3.4300e+02,3.6832e+01,-1.3509e+05,-1.3509e+05,-9.9751e-01,-1.3509e+05,1.8670e-01,6.9890e+00,9.4075e+04,1.9629e+02,2.1011e-01,-1.3873e+00,6.5176e+00
