logfeh_mean,logdust,logNpix,tau,logl
1.0229e-01,-1.8010e+00,2.4465e+00,3.3029e+00,-2.8434e+03
9.2949e-02,-1.9134e+00,2.4443e+00,3.2009e+00,-2.8042e+03
1.0400e-01,-1.9833e+00,2.4432e+00,3.1755e+00,-2.8184e+03
1.3721e-01,-1.9191e+00,2.4518e+00,3.3901e+00,-2.8294e+03
1.1488e-01,-1.8719e+00,2.4486e+00,3.3023e+00,-2.8209e+03
9.1898e-02,-1.8679e+00,2.4453e+00,3.2107e+00,-2.8359e+03
1.1414e-01,-1.9565e+00,2.4470e+00,3.2427e+00,-2.8313e+03
1.5415e-01,-1.9829e+00,2.4564e+00,3.3157e+00,-2.8309e+03
1.2710e-01,-1.9879e+00,2.4494e+00,3.3137e+00,-2.8319e+03
1.5587e-01,-1.9697e+00,2.4569e+00,3.3524e+00,-2.8229e+03
8.5343e-02,-1.7698e+00,2.4460e+00,3.2228e+00,-2.8270e+03
1.3691e-01,-1.9665e+00,2.4481e+00,3.3695e+00,-2.8207e+03
1.0370e-01,-1.9927e+00,2.4439e+00,3.2328e+00,-2.8133e+03
9.2483e-02,-1.8774e+00,2.4453e+00,3.1938e+00,-2.7986e+03
1.1398e-01,-1.9570e+00,2.4476e+00,3.2609e+00,-2.8452e+03
8.7770e-02,-1.8752e+00,2.4409e+00,3.1906e+00,-2.8370e+03
1.1801e-01,-1.8501e+00,2.4470e+00,3.3668e+00,-2.8360e+03
1.3351e-01,-1.9906e+00,2.4505e+00,3.3051e+00,-2.8319e+03
9.0842e-02,-1.9472e+00,2.4441e+00,3.1679e+00,-2.8377e+03
1.3708e-01,-1.9940e+00,2.4493e+00,3.3838e+00,-2.8278e+03
1.1812e-01,-1.9427e+00,2.4485e+00,3.2938e+00,-2.8326e+03
1.4217e-01,-1.9082e+00,2.4451e+00,3.4552e+00,-2.8410e+03
1.5630e-01,-1.9770e+00,2.4566e+00,3.3365e+00,-2.8394e+03
1.5500e-01,-1.9991e+00,2.4558e+00,3.3179e+00,-2.8356e+03
1.3518e-01,-2.0000e+00,2.4524e+00,3.2436e+00,-2.8418e+03
1.5509e-01,-1.9899e+00,2.4565e+00,3.3315e+00,-2.8406e+03
8.5862e-02,-1.9225e+00,2.4430e+00,3.1442e+00,-2.7985e+03
1.1040e-01,-1.8539e+00,2.4442e+00,3.3130e+00,-2.8429e+03
9.4812e-02,-1.9907e+00,2.4454e+00,3.1322e+00,-2.8260e+03
9.4452e-02,-1.8859e+00,2.4418e+00,3.2299e+00,-2.8220e+03
1.4708e-01,-1.9819e+00,2.4572e+00,3.3254e+00,-2.8327e+03
1.3683e-01,-1.9618e+00,2.4497e+00,3.3670e+00,-2.8250e+03
1.2051e-01,-1.8760e+00,2.4489e+00,3.2948e+00,-2.8225e+03
1.3059e-01,-1.9600e+00,2.4524e+00,3.2490e+00,-2.8269e+03
1.3559e-01,-1.9813e+00,2.4492e+00,3.3209e+00,-2.8408e+03
1.4442e-01,-1.9971e+00,2.4455e+00,3.4449e+00,-2.8426e+03
1.3679e-01,-1.9878e+00,2.4482e+00,3.3753e+00,-2.7941e+03
9.2531e-02,-1.8991e+00,2.4442e+00,3.1632e+00,-2.8392e+03
1.1706e-01,-1.8980e+00,2.4468e+00,3.3055e+00,-2.8176e+03
1.4213e-01,-1.9071e+00,2.4452e+00,3.4591e+00,-2.8186e+03
9.3068e-02,-1.9521e+00,2.4454e+00,3.1877e+00,-2.8311e+03
1.0379e-01,-1.9600e+00,2.4442e+00,3.2029e+00,-2.8447e+03
1.5418e-01,-1.9854e+00,2.4574e+00,3.3288e+00,-2.7928e+03
8.7666e-02,-1.9183e+00,2.4408e+00,3.1896e+00,-2.8365e+03
1.0376e-01,-1.9666e+00,2.4441e+00,3.2346e+00,-2.8239e+03
1.0966e-01,-1.8852e+00,2.4440e+00,3.2898e+00,-2.7999e+03
1.0341e-01,-1.9113e+00,2.4437e+00,3.2318e+00,-2.8310e+03
1.0350e-01,-1.8984e+00,2.4450e+00,3.2002e+00,-2.8054e+03
1.3650e-01,-1.9936e+00,2.4499e+00,3.3142e+00,-2.8437e+03
9.1713e-02,-1.9030e+00,2.4453e+00,3.1904e+00,-2.8409e+03
1.1620e-01,-1.8745e+00,2.4465e+00,3.3095e+00,-2.8428e+03
1.3683e-01,-1.9128e+00,2.4485e+00,3.3820e+00,-2.7897e+03
1.2693e-01,-1.9889e+00,2.4492e+00,3.2964e+00,-2.8413e+03
1.3864e-01,-1.9590e+00,2.4490e+00,3.3783e+00,-2.7975e+03
9.8033e-02,-1.9523e+00,2.4433e+00,3.2144e+00,-2.8356e+03
1.3010e-01,-1.9655e+00,2.4519e+00,3.2554e+00,-2.8332e+03
1.3229e-01,-1.9753e+00,2.4502e+00,3.2896e+00,-2.8412e+03
1.5471e-01,-1.9721e+00,2.4565e+00,3.3333e+00,-2.8403e+03
1.1639e-01,-1.8749e+00,2.4460e+00,3.3239e+00,-2.8255e+03
1.2029e-01,-1.9053e+00,2.4470e+00,3.3124e+00,-2.8314e+03
1.3699e-01,-1.9047e+00,2.4500e+00,3.4132e+00,-2.8377e+03
1.3672e-01,-1.9529e+00,2.4489e+00,3.3805e+00,-2.8135e+03
8.8267e-02,-1.9620e+00,2.4397e+00,3.1956e+00,-2.8282e+03
1.0386e-01,-1.8774e+00,2.4447e+00,3.2291e+00,-2.8260e+03
8.7878e-02,-1.9755e+00,2.4392e+00,3.1735e+00,-2.8376e+03
1.3081e-01,-1.9782e+00,2.4519e+00,3.2551e+00,-2.8442e+03
1.1513e-01,-1.9757e+00,2.4465e+00,3.2832e+00,-2.8330e+03
1.1514e-01,-1.8671e+00,2.4465e+00,3.2943e+00,-2.8320e+03
8.9604e-02,-1.9286e+00,2.4424e+00,3.1895e+00,-2.8400e+03
1.3670e-01,-1.9189e+00,2.4494e+00,3.3926e+00,-2.7959e+03
1.5442e-01,-1.9952e+00,2.4558e+00,3.3302e+00,-2.8388e+03
1.3708e-01,-1.9937e+00,2.4487e+00,3.3622e+00,-2.7942e+03
1.3696e-01,-1.9190e+00,2.4489e+00,3.3629e+00,-2.8192e+03
8.6124e-02,-1.8875e+00,2.4433e+00,3.1794e+00,-2.8450e+03
1.2825e-01,-1.9807e+00,2.4497e+00,3.2738e+00,-2.8341e+03
1.0205e-01,-1.9568e+00,2.4458e+00,3.2306e+00,-2.8412e+03
1.5373e-01,-1.9897e+00,2.4578e+00,3.3331e+00,-2.8288e+03
8.5830e-02,-1.9745e+00,2.4436e+00,3.1649e+00,-2.8437e+03
1.1667e-01,-1.8046e+00,2.4476e+00,3.3357e+00,-2.8261e+03
1.5530e-01,-1.9940e+00,2.4561e+00,3.3228e+00,-2.8314e+03
1.1435e-01,-1.9344e+00,2.4478e+00,3.2511e+00,-2.8219e+03
1.2854e-01,-1.9893e+00,2.4515e+00,3.2681e+00,-2.8398e+03
1.1491e-01,-1.8976e+00,2.4461e+00,3.2990e+00,-2.8328e+03
1.3653e-01,-1.9894e+00,2.4483e+00,3.3427e+00,-2.8418e+03
1.3830e-01,-1.9626e+00,2.4489e+00,3.3791e+00,-2.8115e+03
8.5918e-02,-1.9435e+00,2.4424e+00,3.1542e+00,-2.7666e+03
1.5393e-01,-1.9538e+00,2.4581e+00,3.3326e+00,-2.8427e+03
1.3164e-01,-1.9851e+00,2.4508e+00,3.2622e+00,-2.7986e+03
8.9654e-02,-1.8904e+00,2.4427e+00,3.1953e+00,-2.8340e+03
1.3061e-01,-1.9779e+00,2.4526e+00,3.2612e+00,-2.8266e+03
8.9647e-02,-1.9897e+00,2.4425e+00,3.1630e+00,-2.8457e+03
1.3680e-01,-1.9446e+00,2.4497e+00,3.4014e+00,-2.8404e+03
1.1103e-01,-1.8739e+00,2.4437e+00,3.3304e+00,-2.8223e+03
8.7752e-02,-1.9599e+00,2.4412e+00,3.1962e+00,-2.8160e+03
1.0431e-01,-1.9513e+00,2.4452e+00,3.1960e+00,-2.8226e+03
1.0378e-01,-1.9623e+00,2.4448e+00,3.2023e+00,-2.8377e+03
1.3689e-01,-1.9081e+00,2.4505e+00,3.4040e+00,-2.7987e+03
1.1465e-01,-1.8835e+00,2.4484e+00,3.3132e+00,-2.8187e+03
9.5315e-02,-1.9122e+00,2.4427e+00,3.2337e+00,-2.8325e+03
1.3104e-01,-1.9953e+00,2.4502e+00,3.2716e+00,-2.8456e+03
1.4208e-01,-1.9635e+00,2.4446e+00,3.4461e+00,-2.8372e+03
1.3165e-01,-1.9969e+00,2.4505e+00,3.2552e+00,-2.8084e+03
9.2423e-02,-1.8646e+00,2.4447e+00,3.1929e+00,-2.7988e+03
1.3756e-01,-1.9897e+00,2.4488e+00,3.3711e+00,-2.7899e+03
9.1612e-02,-1.9593e+00,2.4456e+00,3.1638e+00,-2.7803e+03
1.3848e-01,-1.9885e+00,2.4488e+00,3.3744e+00,-2.8412e+03
9.2270e-02,-1.8513e+00,2.4471e+00,3.2110e+00,-2.8232e+03
1.0937e-01,-1.8647e+00,2.4452e+00,3.3357e+00,-2.8447e+03
1.3715e-01,-1.9856e+00,2.4490e+00,3.3657e+00,-2.8175e+03
1.0473e-01,-1.9442e+00,2.4448e+00,3.2161e+00,-2.8447e+03
9.6960e-02,-1.8593e+00,2.4441e+00,3.2239e+00,-2.8451e+03
1.0081e-01,-1.9662e+00,2.4443e+00,3.1882e+00,-2.8448e+03
1.1038e-01,-1.8835e+00,2.4449e+00,3.2917e+00,-2.8337e+03
1.3440e-01,-1.9852e+00,2.4495e+00,3.3034e+00,-2.8386e+03
1.1532e-01,-1.9073e+00,2.4475e+00,3.3031e+00,-2.8311e+03
1.3739e-01,-1.9970e+00,2.4479e+00,3.3781e+00,-2.8410e+03
1.2694e-01,-1.9769e+00,2.4492e+00,3.3071e+00,-2.8043e+03
1.2790e-01,-1.9694e+00,2.4500e+00,3.3060e+00,-2.8287e+03
8.7441e-02,-1.9536e+00,2.4409e+00,3.1765e+00,-2.8443e+03
1.5448e-01,-1.9304e+00,2.4581e+00,3.3390e+00,-2.7754e+03
1.3844e-01,-1.9857e+00,2.4489e+00,3.3741e+00,-2.7940e+03
1.3030e-01,-1.9671e+00,2.4525e+00,3.2462e+00,-2.8182e+03
1.1413e-01,-1.9739e+00,2.4476e+00,3.2441e+00,-2.8455e+03
1.3343e-01,-1.9821e+00,2.4501e+00,3.3065e+00,-2.8435e+03
1.3377e-01,-1.9868e+00,2.4506e+00,3.3005e+00,-2.8445e+03
9.4425e-02,-1.9116e+00,2.4413e+00,3.2217e+00,-2.8364e+03
1.2858e-01,-1.9984e+00,2.4507e+00,3.3107e+00,-2.8105e+03
1.5463e-01,-1.9788e+00,2.4570e+00,3.3349e+00,-2.8147e+03
1.3083e-01,-1.9904e+00,2.4476e+00,3.3063e+00,-2.8080e+03
1.2973e-01,-1.9788e+00,2.4516e+00,3.2491e+00,-2.8337e+03
1.5624e-01,-1.9903e+00,2.4572e+00,3.3571e+00,-2.8229e+03
9.6970e-02,-1.9166e+00,2.4438e+00,3.1833e+00,-2.8340e+03
1.1530e-01,-1.8899e+00,2.4470e+00,3.3077e+00,-2.8413e+03
1.0337e-01,-1.9297e+00,2.4455e+00,3.2215e+00,-2.8400e+03
1.3372e-01,-1.9938e+00,2.4511e+00,3.2656e+00,-2.8457e+03
1.0342e-01,-1.9425e+00,2.4446e+00,3.2464e+00,-2.8317e+03
9.2560e-02,-1.8348e+00,2.4453e+00,3.2062e+00,-2.8094e+03
1.1656e-01,-1.8857e+00,2.4476e+00,3.3337e+00,-2.8161e+03
1.2991e-01,-1.9669e+00,2.4491e+00,3.3116e+00,-2.8296e+03
1.3044e-01,-1.9844e+00,2.4509e+00,3.2514e+00,-2.8271e+03
1.3670e-01,-1.9692e+00,2.4476e+00,3.3575e+00,-2.8392e+03
1.0982e-01,-1.8811e+00,2.4449e+00,3.3067e+00,-2.7582e+03
1.0271e-01,-1.9469e+00,2.4440e+00,3.2374e+00,-2.8323e+03
1.5469e-01,-1.9922e+00,2.4567e+00,3.3196e+00,-2.8447e+03
1.3811e-01,-1.8542e+00,2.4490e+00,3.4036e+00,-2.8277e+03
1.2832e-01,-1.9302e+00,2.4504e+00,3.2769e+00,-2.8448e+03
1.1481e-01,-1.8556e+00,2.4481e+00,3.3090e+00,-2.8182e+03
1.4712e-01,-1.9612e+00,2.4585e+00,3.3189e+00,-2.8280e+03
9.5818e-02,-1.8678e+00,2.4438e+00,3.2289e+00,-2.8366e+03
1.2012e-01,-1.9518e+00,2.4493e+00,3.2894e+00,-2.8422e+03
1.2833e-01,-1.9194e+00,2.4517e+00,3.2820e+00,-2.8417e+03
1.3669e-01,-1.9663e+00,2.4495e+00,3.3930e+00,-2.8331e+03
8.9820e-02,-1.8774e+00,2.4421e+00,3.1833e+00,-2.8196e+03
1.1983e-01,-1.9884e+00,2.4486e+00,3.2402e+00,-2.8298e+03
9.2820e-02,-1.8515e+00,2.4459e+00,3.2036e+00,-2.8430e+03
1.1765e-01,-1.8835e+00,2.4445e+00,3.3331e+00,-2.8279e+03
1.0353e-01,-1.9501e+00,2.4435e+00,3.1823e+00,-2.8221e+03
1.5521e-01,-1.9841e+00,2.4572e+00,3.3484e+00,-2.8407e+03
1.3672e-01,-1.8942e+00,2.4494e+00,3.3862e+00,-2.7921e+03
1.3323e-01,-1.9944e+00,2.4507e+00,3.2983e+00,-2.8074e+03
1.1529e-01,-1.8658e+00,2.4474e+00,3.2856e+00,-2.8394e+03
1.1197e-01,-1.7944e+00,2.4478e+00,3.3570e+00,-2.8395e+03
1.1466e-01,-1.9486e+00,2.4471e+00,3.2487e+00,-2.7985e+03
1.1522e-01,-1.8841e+00,2.4476e+00,3.3082e+00,-2.8240e+03
1.2754e-01,-1.9454e+00,2.4505e+00,3.3218e+00,-2.8380e+03
1.3230e-01,-1.9726e+00,2.4498e+00,3.2982e+00,-2.8234e+03
1.3675e-01,-1.9671e+00,2.4494e+00,3.3962e+00,-2.8139e+03
1.0925e-01,-1.8394e+00,2.4448e+00,3.3344e+00,-2.7992e+03
9.7982e-02,-1.9556e+00,2.4410e+00,3.1877e+00,-2.8366e+03
1.1762e-01,-1.8638e+00,2.4481e+00,3.3081e+00,-2.8429e+03
1.5481e-01,-1.9657e+00,2.4569e+00,3.3421e+00,-2.8366e+03
1.1856e-01,-1.9119e+00,2.4480e+00,3.3183e+00,-2.8278e+03
1.3598e-01,-1.9995e+00,2.4482e+00,3.3567e+00,-2.8131e+03
9.7833e-02,-1.9259e+00,2.4422e+00,3.1964e+00,-2.8436e+03
1.2691e-01,-1.9727e+00,2.4492e+00,3.2991e+00,-2.8232e+03
1.3693e-01,-1.8875e+00,2.4496e+00,3.3910e+00,-2.8387e+03
1.1761e-01,-1.8637e+00,2.4479e+00,3.2975e+00,-2.8263e+03
1.1703e-01,-1.8808e+00,2.4473e+00,3.3281e+00,-2.8342e+03
1.2830e-01,-1.9885e+00,2.4476e+00,3.3181e+00,-2.8436e+03
1.3578e-01,-1.9318e+00,2.4510e+00,3.3200e+00,-2.8413e+03
1.0341e-01,-1.9964e+00,2.4444e+00,3.2191e+00,-2.8427e+03
1.4753e-01,-1.9730e+00,2.4579e+00,3.3218e+00,-2.8389e+03
9.7131e-02,-1.9984e+00,2.4431e+00,3.1618e+00,-2.8407e+03
1.0132e-01,-1.9767e+00,2.4450e+00,3.1898e+00,-2.8436e+03
9.1887e-02,-1.9770e+00,2.4439e+00,3.1325e+00,-2.8393e+03
1.3562e-01,-1.9999e+00,2.4478e+00,3.3019e+00,-2.8098e+03
9.7503e-02,-1.9555e+00,2.4433e+00,3.1941e+00,-2.8422e+03
1.3015e-01,-1.9641e+00,2.4528e+00,3.2497e+00,-2.8433e+03
1.4378e-01,-1.9759e+00,2.4437e+00,3.4446e+00,-2.8386e+03
9.2741e-02,-1.9595e+00,2.4453e+00,3.1910e+00,-2.8393e+03
1.2857e-01,-1.9825e+00,2.4515e+00,3.2846e+00,-2.8326e+03
1.0344e-01,-1.9579e+00,2.4445e+00,3.1766e+00,-2.8418e+03
9.2237e-02,-1.8986e+00,2.4438e+00,3.1657e+00,-2.8441e+03
1.3178e-01,-1.9965e+00,2.4493e+00,3.2665e+00,-2.8028e+03
1.1759e-01,-1.8978e+00,2.4477e+00,3.2862e+00,-2.8393e+03
8.8104e-02,-1.9807e+00,2.4406e+00,3.1759e+00,-2.8059e+03
1.4199e-01,-1.9385e+00,2.4433e+00,3.4567e+00,-2.8266e+03
1.4373e-01,-1.9789e+00,2.4438e+00,3.4562e+00,-2.8381e+03
1.0403e-01,-1.9516e+00,2.4449e+00,3.2101e+00,-2.8309e+03
1.2796e-01,-1.9572e+00,2.4513e+00,3.2859e+00,-2.8135e+03
1.0824e-01,-1.8302e+00,2.4435e+00,3.3396e+00,-2.8450e+03
1.3536e-01,-1.9704e+00,2.4482e+00,3.3035e+00,-2.8406e+03
1.1671e-01,-1.8939e+00,2.4468e+00,3.3036e+00,-2.8437e+03
9.0692e-02,-1.8463e+00,2.4474e+00,3.1924e+00,-2.8340e+03
9.2724e-02,-1.8539e+00,2.4459e+00,3.1972e+00,-2.8249e+03
1.3789e-01,-1.8913e+00,2.4491e+00,3.4113e+00,-2.8302e+03
1.3660e-01,-1.9525e+00,2.4489e+00,3.3828e+00,-2.8337e+03
1.0947e-01,-1.9711e+00,2.4437e+00,3.2872e+00,-2.8412e+03
1.2843e-01,-1.9968e+00,2.4470e+00,3.3054e+00,-2.8372e+03
1.3712e-01,-1.9904e+00,2.4490e+00,3.3812e+00,-2.8326e+03
1.2874e-01,-1.9887e+00,2.4524e+00,3.2488e+00,-2.8410e+03
1.3646e-01,-1.9726e+00,2.4491e+00,3.3433e+00,-2.8138e+03
1.5500e-01,-1.9940e+00,2.4565e+00,3.3502e+00,-2.8244e+03
1.1010e-01,-1.7901e+00,2.4452e+00,3.3223e+00,-2.8071e+03
1.3748e-01,-1.9160e+00,2.4491e+00,3.3666e+00,-2.8409e+03
1.3827e-01,-1.8877e+00,2.4486e+00,3.3823e+00,-2.8457e+03
9.2588e-02,-1.8379e+00,2.4459e+00,3.2165e+00,-2.8388e+03
1.0988e-01,-1.8362e+00,2.4448e+00,3.3108e+00,-2.8294e+03
1.3815e-01,-1.9929e+00,2.4461e+00,3.3533e+00,-2.8245e+03
9.3059e-02,-1.9106e+00,2.4445e+00,3.2043e+00,-2.8412e+03
1.4697e-01,-1.9164e+00,2.4586e+00,3.3428e+00,-2.8285e+03
1.1008e-01,-1.8892e+00,2.4456e+00,3.3207e+00,-2.8375e+03
1.4191e-01,-1.9627e+00,2.4446e+00,3.4551e+00,-2.7999e+03
1.3090e-01,-1.9541e+00,2.4539e+00,3.2534e+00,-2.8355e+03
8.5615e-02,-1.9022e+00,2.4435e+00,3.1598e+00,-2.8240e+03
8.6480e-02,-1.9105e+00,2.4419e+00,3.1707e+00,-2.8449e+03
8.5218e-02,-1.8853e+00,2.4410e+00,3.2033e+00,-2.8198e+03
1.5578e-01,-1.9824e+00,2.4564e+00,3.3459e+00,-2.8115e+03
9.1008e-02,-1.9759e+00,2.4442e+00,3.1629e+00,-2.8446e+03
1.3903e-01,-1.9936e+00,2.4491e+00,3.3625e+00,-2.8341e+03
9.1791e-02,-1.8357e+00,2.4464e+00,3.2077e+00,-2.7909e+03
8.7637e-02,-1.9406e+00,2.4406e+00,3.1910e+00,-2.8157e+03
1.1007e-01,-1.7925e+00,2.4464e+00,3.3424e+00,-2.8289e+03
9.2754e-02,-1.9855e+00,2.4438e+00,3.1646e+00,-2.8350e+03
1.3790e-01,-1.9292e+00,2.4490e+00,3.4109e+00,-2.8214e+03
9.7964e-02,-1.9534e+00,2.4433e+00,3.2179e+00,-2.8107e+03
1.2789e-01,-1.9652e+00,2.4515e+00,3.2916e+00,-2.8420e+03
1.0347e-01,-1.9451e+00,2.4454e+00,3.2009e+00,-2.8426e+03
9.8746e-02,-1.9721e+00,2.4440e+00,3.2105e+00,-2.8330e+03
9.2474e-02,-1.8942e+00,2.4459e+00,3.1899e+00,-2.8096e+03
1.3057e-01,-1.9709e+00,2.4522e+00,3.2461e+00,-2.8075e+03
1.1696e-01,-1.8959e+00,2.4460e+00,3.3163e+00,-2.8355e+03
9.2829e-02,-1.8117e+00,2.4464e+00,3.2154e+00,-2.8411e+03
1.5517e-01,-1.9939e+00,2.4568e+00,3.3463e+00,-2.8079e+03
1.4652e-01,-1.9181e+00,2.4569e+00,3.3300e+00,-2.8371e+03
1.0972e-01,-1.8741e+00,2.4445e+00,3.3171e+00,-2.8439e+03
8.7762e-02,-1.9562e+00,2.4412e+00,3.1860e+00,-2.8081e+03
1.3551e-01,-1.9889e+00,2.4488e+00,3.3226e+00,-2.8446e+03
1.1415e-01,-1.9661e+00,2.4474e+00,3.2518e+00,-2.8204e+03
1.2993e-01,-1.9929e+00,2.4536e+00,3.2447e+00,-2.8233e+03
1.0312e-01,-1.8389e+00,2.4461e+00,3.2247e+00,-2.8424e+03
1.2067e-01,-1.9404e+00,2.4493e+00,3.2956e+00,-2.8312e+03
1.1943e-01,-1.9056e+00,2.4479e+00,3.2964e+00,-2.8403e+03
8.7899e-02,-1.8740e+00,2.4410e+00,3.2020e+00,-2.8428e+03
1.4180e-01,-1.9630e+00,2.4447e+00,3.4449e+00,-2.8299e+03
1.5436e-01,-1.9912e+00,2.4571e+00,3.3399e+00,-2.8028e+03
9.1880e-02,-1.8773e+00,2.4458e+00,3.2070e+00,-2.7640e+03
1.0942e-01,-1.9123e+00,2.4454e+00,3.3080e+00,-2.8318e+03
9.6716e-02,-1.9923e+00,2.4434e+00,3.1659e+00,-2.8405e+03
9.9721e-02,-1.9681e+00,2.4457e+00,3.1941e+00,-2.8270e+03
1.1513e-01,-1.8290e+00,2.4475e+00,3.3227e+00,-2.8439e+03
1.2901e-01,-1.9994e+00,2.4517e+00,3.2461e+00,-2.8368e+03
9.1393e-02,-1.8367e+00,2.4468e+00,3.2017e+00,-2.8005e+03
1.1410e-01,-1.9574e+00,2.4476e+00,3.2445e+00,-2.8362e+03
1.3784e-01,-1.9650e+00,2.4488e+00,3.4105e+00,-2.8213e+03
1.3601e-01,-1.9851e+00,2.4505e+00,3.3494e+00,-2.8351e+03
1.2904e-01,-1.9473e+00,2.4516e+00,3.2476e+00,-2.8378e+03
1.5452e-01,-1.9518e+00,2.4569e+00,3.3427e+00,-2.8145e+03
8.7816e-02,-1.9204e+00,2.4408e+00,3.1992e+00,-2.8158e+03
1.3672e-01,-1.9528e+00,2.4488e+00,3.3939e+00,-2.8264e+03
1.2838e-01,-1.9977e+00,2.4474e+00,3.3138e+00,-2.7897e+03
8.8396e-02,-1.9419e+00,2.4397e+00,3.1922e+00,-2.8194e+03
1.3738e-01,-1.9397e+00,2.4486e+00,3.3852e+00,-2.8288e+03
1.1647e-01,-1.9062e+00,2.4451e+00,3.3173e+00,-2.8150e+03
9.8100e-02,-1.9700e+00,2.4432e+00,3.1887e+00,-2.8127e+03
8.6134e-02,-1.9421e+00,2.4439e+00,3.1677e+00,-2.8457e+03
1.1050e-01,-1.9222e+00,2.4428e+00,3.3068e+00,-2.8446e+03
1.0376e-01,-1.9980e+00,2.4438e+00,3.1658e+00,-2.8401e+03
9.2624e-02,-1.8270e+00,2.4467e+00,3.2255e+00,-2.8204e+03
1.3700e-01,-1.8539e+00,2.4497e+00,3.3940e+00,-2.8371e+03
1.1001e-01,-1.9216e+00,2.4452e+00,3.2990e+00,-2.8440e+03
1.1571e-01,-1.9951e+00,2.4486e+00,3.1780e+00,-2.8376e+03
9.1956e-02,-1.9353e+00,2.4458e+00,3.1684e+00,-2.8380e+03
1.2024e-01,-1.9542e+00,2.4500e+00,3.2440e+00,-2.8361e+03
8.9531e-02,-1.9237e+00,2.4430e+00,3.1875e+00,-2.8249e+03
1.3852e-01,-1.9454e+00,2.4498e+00,3.4121e+00,-2.8293e+03
1.3696e-01,-1.8924e+00,2.4501e+00,3.4120e+00,-2.8411e+03
1.1622e-01,-1.8468e+00,2.4463e+00,3.3359e+00,-2.8340e+03
1.3588e-01,-1.9830e+00,2.4499e+00,3.3169e+00,-2.8016e+03
1.3813e-01,-1.9009e+00,2.4483e+00,3.4005e+00,-2.8416e+03
1.1675e-01,-1.8325e+00,2.4477e+00,3.3396e+00,-2.8318e+03
1.2960e-01,-1.9464e+00,2.4529e+00,3.2460e+00,-2.8396e+03
1.0293e-01,-1.8802e+00,2.4458e+00,3.2216e+00,-2.8449e+03
1.3701e-01,-1.9897e+00,2.4489e+00,3.3736e+00,-2.8050e+03
1.1563e-01,-1.8877e+00,2.4468e+00,3.2993e+00,-2.8236e+03
9.3248e-02,-1.8481e+00,2.4462e+00,3.2275e+00,-2.7958e+03
8.7360e-02,-1.9839e+00,2.4412e+00,3.1866e+00,-2.8166e+03
1.1668e-01,-1.8842e+00,2.4460e+00,3.3224e+00,-2.7930e+03
1.0391e-01,-1.9478e+00,2.4445e+00,3.1955e+00,-2.8427e+03
1.3265e-01,-1.9974e+00,2.4503e+00,3.2984e+00,-2.8345e+03
1.2942e-01,-1.9917e+00,2.4496e+00,3.3170e+00,-2.8319e+03
1.5478e-01,-1.9905e+00,2.4562e+00,3.3330e+00,-2.8316e+03
1.1703e-01,-1.8882e+00,2.4466e+00,3.3237e+00,-2.8365e+03
1.0018e-01,-1.9990e+00,2.4456e+00,3.1163e+00,-2.8306e+03
1.5641e-01,-1.9813e+00,2.4571e+00,3.3552e+00,-2.8350e+03
1.1466e-01,-1.8862e+00,2.4474e+00,3.3093e+00,-2.8349e+03
9.7353e-02,-1.8786e+00,2.4437e+00,3.2235e+00,-2.8284e+03
