niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
1.3000e+01,1.0000e+00,1.2833e+00,-2.0726e+05,-2.0726e+05,-1.2994e-02,-2.0726e+05,8.7229e-02,7.6127e+00,1.5872e+05,3.4824e+01,-3.4469e-01,-1.0257e+00,3.9541e+00,3.5046e+00
1.4000e+01,1.0000e+00,1.3807e+00,-2.0725e+05,-2.0726e+05,-1.3993e-02,-2.0726e+05,8.6868e-02,7.5499e+00,1.5871e+05,3.7486e+01,-4.9065e-01,-6.4903e-01,3.9431e+00,2.8288e+00
1.5000e+01,1.0000e+00,1.4778e+00,-2.0718e+05,-2.0719e+05,-1.4993e-02,-2.0719e+05,8.7247e-02,7.6159e+00,1.5871e+05,3.9721e+01,-4.1570e-01,-1.4343e+00,3.8632e+00,2.6521e+00
1.6000e+01,1.0000e+00,1.5748e+00,-2.0717e+05,-2.0718e+05,-1.5992e-02,-2.0718e+05,8.7250e-02,7.6164e+00,1.5864e+05,4.2868e+01,-2.9966e-01,-1.0144e+00,3.8580e+00,1.8482e+00
1.7000e+01,1.0000e+00,1.6716e+00,-2.0715e+05,-2.0716e+05,-1.6992e-02,-2.0716e+05,8.7259e-02,7.6179e+00,1.5863e+05,4.5233e+01,8.4091e-02,-1.7118e+00,3.9014e+00,2.1005e+00
1.8000e+01,1.0000e+00,1.7682e+00,-2.0711e+05,-2.0712e+05,-1.7991e-02,-2.0712e+05,8.7264e-02,7.6189e+00,1.5861e+05,4.7475e+01,1.4266e-01,-1.0233e+00,3.9184e+00,1.7258e+00
1.9000e+01,1.0000e+00,1.8646e+00,-2.0711e+05,-2.0711e+05,-1.8991e-02,-2.0711e+05,8.7208e-02,7.6090e+00,1.5857e+05,4.9813e+01,-4.9997e-01,-1.7768e+00,3.8718e+00,3.4596e+00
2.0000e+01,1.0000e+00,1.9608e+00,-2.0710e+05,-2.0711e+05,-1.9990e-02,-2.0711e+05,8.7214e-02,7.6101e+00,1.5856e+05,5.2536e+01,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00
2.1000e+01,1.0000e+00,2.0568e+00,-2.0705e+05,-2.0706e+05,-2.0990e-02,-2.0706e+05,8.7282e-02,7.6219e+00,1.5856e+05,5.5187e+01,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00
2.2000e+01,1.0000e+00,2.1526e+00,-2.0705e+05,-2.0706e+05,-2.1989e-02,-2.0706e+05,8.1859e-02,6.7042e+00,1.5851e+05,5.7935e+01,3.7279e-01,-1.2379e+00,3.9576e+00,2.1885e+00
2.3000e+01,1.0000e+00,2.2483e+00,-2.0704e+05,-2.0704e+05,-2.2989e-02,-2.0704e+05,8.7293e-02,7.6239e+00,1.5851e+05,6.0653e+01,-3.0986e-01,-1.0302e+00,3.8328e+00,1.0708e+00
2.4000e+01,1.0000e+00,2.3438e+00,-2.0702e+05,-2.0703e+05,-2.3988e-02,-2.0703e+05,8.7298e-02,7.6248e+00,1.5849e+05,6.2888e+01,-1.2796e-01,-1.9710e+00,3.8722e+00,2.7315e+00
2.5000e+01,1.0000e+00,2.4390e+00,-2.0696e+05,-2.0697e+05,-2.4988e-02,-2.0697e+05,8.7305e-02,7.6259e+00,1.5848e+05,6.5286e+01,-2.2405e-01,-1.1254e+00,3.8249e+00,3.8075e-01
2.6000e+01,1.0000e+00,2.5341e+00,-2.0692e+05,-2.0693e+05,-2.5987e-02,-2.0693e+05,8.7310e-02,7.6269e+00,1.5842e+05,6.8575e+01,7.2659e-02,-1.8190e+00,3.9999e+00,4.9872e+00
2.7000e+01,1.0000e+00,2.6290e+00,-2.0690e+05,-2.0691e+05,-2.6987e-02,-2.0691e+05,8.7316e-02,7.6279e+00,1.5838e+05,7.0807e+01,-3.5562e-01,-1.8992e+00,3.7653e+00,2.9729e-01
2.8000e+01,1.0000e+00,2.7237e+00,-2.0689e+05,-2.0690e+05,-2.7986e-02,-2.0690e+05,8.7320e-02,7.6285e+00,1.5836e+05,7.3112e+01,4.3246e-01,-1.9169e+00,3.8914e+00,1.7665e+00
2.9000e+01,1.0000e+00,2.8183e+00,-2.0689e+05,-2.0690e+05,-2.8986e-02,-2.0690e+05,8.1869e-02,6.7060e+00,1.5835e+05,7.5794e+01,5.2469e-02,-1.5904e+00,3.9362e+00,3.3722e+00
3.0000e+01,1.0000e+00,2.9126e+00,-2.0687e+05,-2.0688e+05,-2.9985e-02,-2.0688e+05,8.7333e-02,7.6309e+00,1.5835e+05,7.8490e+01,-4.6731e-01,-1.7047e+00,3.7521e+00,1.0066e+00
3.1000e+01,2.0000e+00,3.0039e+00,-2.0685e+05,-2.0686e+05,-3.0985e-02,-2.0686e+05,8.7339e-02,7.6319e+00,1.5833e+05,8.4428e+01,3.6669e-01,-1.4970e+00,3.8738e+00,7.9140e-01
3.2000e+01,1.0000e+00,3.0978e+00,-2.0685e+05,-2.0686e+05,-3.1984e-02,-2.0686e+05,8.5634e-02,7.3369e+00,1.5831e+05,8.7089e+01,1.6520e-01,-7.6428e-01,3.9032e+00,2.8537e-01
3.3000e+01,1.0000e+00,3.1915e+00,-2.0683e+05,-2.0683e+05,-3.2984e-02,-2.0683e+05,8.7350e-02,7.6339e+00,1.5831e+05,8.9388e+01,2.3646e-01,-1.2879e+00,3.9353e+00,2.6758e+00
3.4000e+01,1.0000e+00,3.2850e+00,-2.0683e+05,-2.0683e+05,-3.3983e-02,-2.0683e+05,8.0909e-02,6.5496e+00,1.5828e+05,9.2566e+01,1.6000e-01,-1.7446e+00,3.9980e+00,4.2480e+00
3.5000e+01,1.0000e+00,3.3784e+00,-2.0682e+05,-2.0683e+05,-3.4983e-02,-2.0683e+05,8.7241e-02,7.6148e+00,1.5828e+05,9.5296e+01,1.3351e-01,-1.6332e+00,3.8279e+00,1.4551e+00
3.6000e+01,1.0000e+00,3.4716e+00,-2.0681e+05,-2.0682e+05,-3.5982e-02,-2.0682e+05,8.7362e-02,7.6359e+00,1.5828e+05,9.7960e+01,3.3435e-01,-9.0293e-01,3.9036e+00,6.6187e-01
3.7000e+01,1.0000e+00,3.5645e+00,-2.0680e+05,-2.0681e+05,-3.6982e-02,-2.0681e+05,8.5892e-02,7.3812e+00,1.5827e+05,1.0062e+02,-4.9610e-01,-1.7236e+00,3.8199e+00,3.4639e+00
3.8000e+01,1.0000e+00,3.6574e+00,-2.0675e+05,-2.0675e+05,-3.7981e-02,-2.0675e+05,8.7379e-02,7.6389e+00,1.5826e+05,1.0375e+02,-6.2689e-02,-1.1103e+00,3.8786e+00,2.8103e+00
3.9000e+01,1.0000e+00,3.7500e+00,-2.0669e+05,-2.0670e+05,-3.8981e-02,-2.0670e+05,8.7385e-02,7.6399e+00,1.5820e+05,1.0609e+02,-4.4379e-01,-1.5827e+00,3.8418e+00,4.2082e+00
4.0000e+01,1.0000e+00,3.8425e+00,-2.0669e+05,-2.0669e+05,-3.9980e-02,-2.0669e+05,8.5924e-02,7.3867e+00,1.5815e+05,1.0883e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01
4.1000e+01,1.0000e+00,3.9347e+00,-2.0667e+05,-2.0668e+05,-4.0980e-02,-2.0668e+05,8.7396e-02,7.6419e+00,1.5814e+05,1.1148e+02,-3.6202e-01,-1.3958e+00,3.8282e+00,3.3985e+00
4.2000e+01,3.0000e+00,4.0191e+00,-2.0666e+05,-2.0667e+05,-4.1979e-02,-2.0667e+05,8.7397e-02,7.6420e+00,1.5813e+05,1.2045e+02,9.1166e-02,-1.5327e+00,3.7961e+00,3.4819e-01
4.3000e+01,1.0000e+00,4.1109e+00,-2.0666e+05,-2.0666e+05,-4.2979e-02,-2.0666e+05,8.2824e-02,6.8632e+00,1.5812e+05,1.2311e+02,-3.1373e-01,-1.2948e+00,3.8084e+00,3.0032e+00
4.4000e+01,1.0000e+00,4.2025e+00,-2.0664e+05,-2.0665e+05,-4.3978e-02,-2.0665e+05,8.7413e-02,7.6449e+00,1.5811e+05,1.2535e+02,-4.1609e-01,-1.7064e+00,3.8688e+00,4.8517e+00
4.5000e+01,1.0000e+00,4.2939e+00,-2.0662e+05,-2.0663e+05,-4.4978e-02,-2.0663e+05,8.7419e-02,7.6459e+00,1.5810e+05,1.2813e+02,1.6622e-01,-1.6768e+00,3.7962e+00,1.3832e+00
4.6000e+01,1.0000e+00,4.3851e+00,-2.0658e+05,-2.0659e+05,-4.5977e-02,-2.0659e+05,8.7425e-02,7.6469e+00,1.5808e+05,1.3079e+02,-3.2111e-01,-1.8849e+00,3.8420e+00,4.1955e+00
4.7000e+01,1.0000e+00,4.4762e+00,-2.0653e+05,-2.0654e+05,-4.6977e-02,-2.0654e+05,8.7430e-02,7.6479e+00,1.5804e+05,1.3387e+02,3.1818e-01,-1.1666e+00,3.8521e+00,2.0471e+00
4.8000e+01,1.0000e+00,4.5671e+00,-2.0653e+05,-2.0653e+05,-4.7976e-02,-2.0653e+05,8.7379e-02,7.6390e+00,1.5799e+05,1.3658e+02,-4.8780e-01,-1.3145e+00,3.8294e+00,4.2455e+00
4.9000e+01,1.0000e+00,4.6578e+00,-2.0651e+05,-2.0651e+05,-4.8976e-02,-2.0651e+05,8.7442e-02,7.6499e+00,1.5798e+05,1.3934e+02,1.1900e-01,-8.3080e-01,3.8283e+00,1.7739e+00
5.0000e+01,1.0000e+00,4.7483e+00,-2.0651e+05,-2.0651e+05,-4.9975e-02,-2.0651e+05,8.0982e-02,6.5614e+00,1.5796e+05,1.4206e+02,-3.2347e-02,-1.5449e+00,3.7866e+00,2.2607e+00
5.1000e+01,1.0000e+00,4.8387e+00,-2.0648e+05,-2.0649e+05,-5.0975e-02,-2.0649e+05,8.7453e-02,7.6519e+00,1.5796e+05,1.4472e+02,-2.9824e-01,-9.5256e-01,3.8805e+00,4.4608e+00
5.2000e+01,1.0000e+00,4.9289e+00,-2.0648e+05,-2.0648e+05,-5.1974e-02,-2.0648e+05,8.7426e-02,7.6470e+00,1.5794e+05,1.4743e+02,3.7059e-01,-5.3512e-01,3.9534e+00,2.2359e+00
5.3000e+01,1.0000e+00,5.0189e+00,-2.0647e+05,-2.0648e+05,-5.2974e-02,-2.0648e+05,8.6885e-02,7.5529e+00,1.5793e+05,1.5018e+02,-2.2298e-01,-1.9843e+00,3.7195e+00,1.9321e+00
5.4000e+01,2.0000e+00,5.1040e+00,-2.0647e+05,-2.0648e+05,-5.3973e-02,-2.0648e+05,8.5014e-02,7.2310e+00,1.5793e+05,1.5535e+02,2.9108e-01,-8.1907e-01,3.8695e+00,2.0610e+00
5.5000e+01,1.0000e+00,5.1936e+00,-2.0643e+05,-2.0643e+05,-5.4973e-02,-2.0643e+05,8.7476e-02,7.6559e+00,1.5793e+05,1.5851e+02,-1.0944e-01,-7.7647e-01,3.9341e+00,4.6110e+00
5.6000e+01,1.0000e+00,5.2830e+00,-2.0642e+05,-2.0643e+05,-5.5972e-02,-2.0643e+05,8.7372e-02,7.6376e+00,1.5788e+05,1.6124e+02,1.6125e-01,-8.3579e-01,3.8165e+00,6.3614e-01
5.7000e+01,2.0000e+00,5.3672e+00,-2.0642e+05,-2.0642e+05,-5.6972e-02,-2.0642e+05,8.4293e-02,7.1088e+00,1.5788e+05,1.6626e+02,2.2148e-01,-1.9860e+00,3.8832e+00,3.1041e+00
5.8000e+01,1.0000e+00,5.4563e+00,-2.0638e+05,-2.0639e+05,-5.7971e-02,-2.0639e+05,8.7493e-02,7.6589e+00,1.5788e+05,1.6898e+02,-2.6146e-01,-1.8195e+00,3.6948e+00,8.2551e-01
5.9000e+01,3.0000e+00,5.5347e+00,-2.0637e+05,-2.0637e+05,-5.8971e-02,-2.0637e+05,8.7499e-02,7.6599e+00,1.5784e+05,1.7660e+02,4.6911e-01,-8.7605e-01,3.8318e+00,5.3322e-01
6.0000e+01,1.0000e+00,5.6232e+00,-2.0636e+05,-2.0637e+05,-5.9970e-02,-2.0637e+05,8.1397e-02,6.6288e+00,1.5782e+05,1.7977e+02,-1.9096e-03,-1.3356e+00,3.7493e+00,1.8067e+00
6.1000e+01,1.0000e+00,5.7116e+00,-2.0635e+05,-2.0636e+05,-6.0970e-02,-2.0636e+05,8.7510e-02,7.6618e+00,1.5782e+05,1.8243e+02,-1.9331e-01,-1.9151e+00,3.8421e+00,4.5296e+00
6.2000e+01,1.0000e+00,5.7998e+00,-2.0632e+05,-2.0633e+05,-6.1969e-02,-2.0633e+05,8.7516e-02,7.6629e+00,1.5781e+05,1.8508e+02,2.6802e-01,-7.7401e-01,3.8169e+00,1.1145e+00
6.3000e+01,1.0000e+00,5.8879e+00,-2.0632e+05,-2.0633e+05,-6.2969e-02,-2.0633e+05,8.6946e-02,7.5634e+00,1.5778e+05,1.8742e+02,-2.3288e-01,-7.9675e-01,3.7491e+00,5.9778e-01
6.4000e+01,1.0000e+00,5.9757e+00,-2.0631e+05,-2.0632e+05,-6.3968e-02,-2.0632e+05,8.7512e-02,7.6621e+00,1.5778e+05,1.9008e+02,-4.2293e-01,-1.4239e+00,3.7595e+00,3.5324e+00
6.5000e+01,1.0000e+00,6.0634e+00,-2.0630e+05,-2.0631e+05,-6.4968e-02,-2.0631e+05,8.7533e-02,7.6658e+00,1.5777e+05,1.9279e+02,-5.0326e-03,-7.8518e-01,3.8864e+00,3.2237e+00
6.6000e+01,1.0000e+00,6.1510e+00,-2.0627e+05,-2.0628e+05,-6.5967e-02,-2.0628e+05,8.7539e-02,7.6669e+00,1.5776e+05,1.9552e+02,2.1230e-01,-1.6155e+00,3.7591e+00,1.9051e+00
6.7000e+01,1.0000e+00,6.2384e+00,-2.0624e+05,-2.0625e+05,-6.6967e-02,-2.0625e+05,8.7544e-02,7.6679e+00,1.5773e+05,1.9818e+02,3.9580e-01,-1.3216e+00,3.7623e+00,8.5063e-01
6.8000e+01,1.0000e+00,6.3256e+00,-2.0624e+05,-2.0624e+05,-6.7966e-02,-2.0624e+05,8.7525e-02,7.6644e+00,1.5770e+05,2.0044e+02,6.5395e-02,-1.8791e+00,3.8529e+00,3.7083e+00
6.9000e+01,1.0000e+00,6.4126e+00,-2.0620e+05,-2.0621e+05,-6.8966e-02,-2.0621e+05,8.7556e-02,7.6699e+00,1.5769e+05,2.0365e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01
7.0000e+01,1.0000e+00,6.4995e+00,-2.0620e+05,-2.0621e+05,-6.9965e-02,-2.0621e+05,8.4695e-02,7.1768e+00,1.5766e+05,2.0667e+02,2.5808e-01,-7.4715e-01,3.7991e+00,6.2542e-01
7.1000e+01,1.0000e+00,6.5863e+00,-2.0620e+05,-2.0621e+05,-7.0965e-02,-2.0621e+05,8.4170e-02,7.0882e+00,1.5766e+05,2.0933e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00
7.2000e+01,1.0000e+00,6.6728e+00,-2.0616e+05,-2.0617e+05,-7.1964e-02,-2.0617e+05,8.7573e-02,7.6729e+00,1.5766e+05,2.1159e+02,4.0993e-01,-1.8150e+00,3.7370e+00,1.1048e+00
7.3000e+01,1.0000e+00,6.7593e+00,-2.0614e+05,-2.0614e+05,-7.2964e-02,-2.0614e+05,8.7579e-02,7.6739e+00,1.5762e+05,2.1429e+02,4.3864e-01,-8.8243e-01,3.7768e+00,1.2624e+00
7.4000e+01,1.0000e+00,6.8455e+00,-2.0613e+05,-2.0614e+05,-7.3963e-02,-2.0614e+05,8.4635e-02,7.1667e+00,1.5759e+05,2.1697e+02,-1.2806e-01,-7.5845e-01,3.7528e+00,2.1938e+00
7.5000e+01,1.0000e+00,6.9316e+00,-2.0613e+05,-2.0614e+05,-7.4963e-02,-2.0614e+05,8.1014e-02,6.5665e+00,1.5759e+05,2.1965e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01
7.6000e+01,1.0000e+00,7.0175e+00,-2.0613e+05,-2.0614e+05,-7.5962e-02,-2.0614e+05,8.6395e-02,7.4679e+00,1.5759e+05,2.2241e+02,3.1570e-01,-1.8619e+00,3.7195e+00,1.8055e-01
7.7000e+01,1.0000e+00,7.1033e+00,-2.0612e+05,-2.0613e+05,-7.6962e-02,-2.0613e+05,8.7310e-02,7.6268e+00,1.5759e+05,2.2467e+02,3.7953e-01,-1.2501e+00,3.7856e+00,2.1208e+00
7.8000e+01,1.0000e+00,7.1889e+00,-2.0610e+05,-2.0611e+05,-7.7961e-02,-2.0611e+05,8.7607e-02,7.6789e+00,1.5758e+05,2.2733e+02,5.7168e-02,-1.3171e+00,3.8615e+00,3.7606e+00
7.9000e+01,1.0000e+00,7.2744e+00,-2.0608e+05,-2.0609e+05,-7.8961e-02,-2.0609e+05,8.7613e-02,7.6799e+00,1.5756e+05,2.2962e+02,-6.3107e-02,-1.0818e+00,3.7955e+00,3.1661e+00
8.0000e+01,1.0000e+00,7.3597e+00,-2.0608e+05,-2.0608e+05,-7.9960e-02,-2.0608e+05,8.2152e-02,6.7523e+00,1.5754e+05,2.3233e+02,4.0575e-01,-1.6160e+00,3.7451e+00,1.8757e+00
8.1000e+01,1.0000e+00,7.4449e+00,-2.0606e+05,-2.0607e+05,-8.0960e-02,-2.0607e+05,8.7624e-02,7.6819e+00,1.5753e+05,2.3458e+02,1.3720e-01,-1.7511e+00,3.6853e+00,5.6828e-01
8.2000e+01,1.0000e+00,7.5298e+00,-2.0605e+05,-2.0606e+05,-8.1959e-02,-2.0606e+05,8.4980e-02,7.2251e+00,1.5752e+05,2.3776e+02,-3.2988e-01,-9.2243e-01,3.6745e+00,7.3362e-01
8.3000e+01,1.0000e+00,7.6147e+00,-2.0605e+05,-2.0606e+05,-8.2959e-02,-2.0606e+05,8.7456e-02,7.6523e+00,1.5751e+05,2.4092e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00
8.4000e+01,1.0000e+00,7.6994e+00,-2.0605e+05,-2.0605e+05,-8.3958e-02,-2.0605e+05,8.2445e-02,6.8006e+00,1.5751e+05,2.4358e+02,2.4591e-01,-1.3034e+00,3.8842e+00,3.9293e+00
8.5000e+01,1.0000e+00,7.7839e+00,-2.0605e+05,-2.0605e+05,-8.4958e-02,-2.0605e+05,8.1510e-02,6.6472e+00,1.5750e+05,2.4666e+02,-7.1960e-02,-1.6124e+00,3.6632e+00,9.4906e-01
8.6000e+01,1.0000e+00,7.8683e+00,-2.0604e+05,-2.0605e+05,-8.5957e-02,-2.0605e+05,8.2233e-02,6.7656e+00,1.5750e+05,2.4907e+02,4.6480e-01,-5.4861e-01,3.8251e+00,1.0049e+00
8.7000e+01,1.0000e+00,7.9525e+00,-2.0600e+05,-2.0601e+05,-8.6957e-02,-2.0601e+05,8.7659e-02,7.6879e+00,1.5750e+05,2.5180e+02,1.5328e-01,-1.7612e+00,3.7232e+00,2.2061e+00
8.8000e+01,1.0000e+00,8.0365e+00,-2.0600e+05,-2.0600e+05,-8.7956e-02,-2.0600e+05,8.7202e-02,7.6081e+00,1.5746e+05,2.5487e+02,-1.2658e-01,-1.9814e+00,3.8048e+00,4.3791e+00
8.9000e+01,1.0000e+00,8.1204e+00,-2.0597e+05,-2.0598e+05,-8.8956e-02,-2.0598e+05,8.7670e-02,7.6899e+00,1.5745e+05,2.5751e+02,-4.8955e-01,-1.7397e+00,3.5978e+00,1.6202e+00
9.0000e+01,1.0000e+00,8.2042e+00,-2.0597e+05,-2.0598e+05,-8.9955e-02,-2.0598e+05,8.7341e-02,7.6322e+00,1.5743e+05,2.6075e+02,-2.2965e-01,-8.2610e-01,3.7750e+00,3.0359e+00
9.1000e+01,1.0000e+00,8.2878e+00,-2.0597e+05,-2.0597e+05,-9.0955e-02,-2.0597e+05,8.2831e-02,6.8645e+00,1.5743e+05,2.6391e+02,-2.0790e-02,-1.5296e+00,3.6807e+00,2.0944e+00
9.2000e+01,1.0000e+00,8.3712e+00,-2.0596e+05,-2.0597e+05,-9.1954e-02,-2.0597e+05,8.6455e-02,7.4782e+00,1.5742e+05,2.6707e+02,-5.5667e-02,-1.8506e+00,3.7091e+00,2.6968e+00
9.3000e+01,1.0000e+00,8.4545e+00,-2.0592e+05,-2.0593e+05,-9.2954e-02,-2.0593e+05,8.7693e-02,7.6939e+00,1.5742e+05,2.7014e+02,-1.5199e-01,-1.7261e+00,3.7545e+00,3.5620e+00
9.4000e+01,1.0000e+00,8.5377e+00,-2.0591e+05,-2.0592e+05,-9.3953e-02,-2.0592e+05,8.7666e-02,7.6892e+00,1.5738e+05,2.7236e+02,-1.8316e-01,-1.1479e+00,3.6728e+00,2.2372e+00
9.5000e+01,2.0000e+00,8.6129e+00,-2.0590e+05,-2.0591e+05,-9.4953e-02,-2.0591e+05,8.7704e-02,7.6959e+00,1.5737e+05,2.7800e+02,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01
9.6000e+01,1.0000e+00,8.6957e+00,-2.0589e+05,-2.0590e+05,-9.5952e-02,-2.0590e+05,8.7600e-02,7.6775e+00,1.5736e+05,2.8067e+02,4.0157e-01,-1.5072e+00,3.6851e+00,1.2590e+00
9.7000e+01,1.0000e+00,8.7783e+00,-2.0588e+05,-2.0589e+05,-9.6952e-02,-2.0589e+05,8.7625e-02,7.6819e+00,1.5735e+05,2.8375e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01
9.8000e+01,2.0000e+00,8.8528e+00,-2.0587e+05,-2.0588e+05,-9.7951e-02,-2.0588e+05,8.7721e-02,7.6988e+00,1.5734e+05,2.8914e+02,2.5108e-01,-9.8380e-01,3.8969e+00,4.2211e+00
9.9000e+01,1.0000e+00,8.9350e+00,-2.0586e+05,-2.0587e+05,-9.8951e-02,-2.0587e+05,8.7493e-02,7.6588e+00,1.5733e+05,2.9232e+02,-4.1647e-01,-1.1021e+00,3.6152e+00,9.9795e-01
1.0000e+02,1.0000e+00,9.0171e+00,-2.0586e+05,-2.0587e+05,-9.9950e-02,-2.0587e+05,8.2667e-02,6.8372e+00,1.5732e+05,2.9545e+02,-3.5470e-01,-1.7148e+00,3.5954e+00,1.1934e+00
1.0100e+02,1.0000e+00,9.0991e+00,-2.0586e+05,-2.0586e+05,-1.0095e-01,-2.0586e+05,8.7223e-02,7.6117e+00,1.5732e+05,2.9810e+02,5.6037e-02,-7.1198e-01,3.9121e+00,4.2448e+00
1.0200e+02,1.0000e+00,9.1809e+00,-2.0581e+05,-2.0582e+05,-1.0195e-01,-2.0582e+05,8.7744e-02,7.7029e+00,1.5731e+05,3.0120e+02,9.5847e-02,-1.4504e+00,3.6490e+00,2.6012e-01
1.0300e+02,1.0000e+00,9.2626e+00,-2.0581e+05,-2.0581e+05,-1.0295e-01,-2.0581e+05,8.1282e-02,6.6101e+00,1.5727e+05,3.0389e+02,-4.7241e-01,-6.4645e-01,3.6635e+00,7.4402e-01
1.0400e+02,1.0000e+00,9.3441e+00,-2.0578e+05,-2.0578e+05,-1.0395e-01,-2.0578e+05,8.7755e-02,7.7048e+00,1.5726e+05,3.0620e+02,2.6803e-01,-1.7084e+00,3.6572e+00,2.4074e-01
1.0500e+02,1.0000e+00,9.4255e+00,-2.0578e+05,-2.0578e+05,-1.0495e-01,-2.0578e+05,8.1743e-02,6.6853e+00,1.5723e+05,3.0846e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00
1.0600e+02,2.0000e+00,9.4982e+00,-2.0575e+05,-2.0576e+05,-1.0595e-01,-2.0576e+05,8.7767e-02,7.7068e+00,1.5723e+05,3.1433e+02,2.8372e-01,-1.0910e+00,3.6794e+00,5.2110e-01
1.0700e+02,1.0000e+00,9.5792e+00,-2.0574e+05,-2.0575e+05,-1.0695e-01,-2.0575e+05,8.7308e-02,7.6266e+00,1.5721e+05,3.1704e+02,-4.0911e-01,-1.2145e+00,3.7365e+00,4.8222e+00
1.0800e+02,1.0000e+00,9.6601e+00,-2.0574e+05,-2.0575e+05,-1.0795e-01,-2.0575e+05,8.3327e-02,6.9469e+00,1.5720e+05,3.1969e+02,-4.2188e-02,-6.1940e-01,3.6977e+00,1.3378e+00
1.0900e+02,1.0000e+00,9.7408e+00,-2.0574e+05,-2.0575e+05,-1.0895e-01,-2.0575e+05,7.9649e-02,6.3471e+00,1.5720e+05,3.2283e+02,-3.4006e-01,-1.2996e+00,3.6184e+00,2.4949e+00
1.1000e+02,1.0000e+00,9.8214e+00,-2.0574e+05,-2.0574e+05,-1.0995e-01,-2.0574e+05,8.6859e-02,7.5482e+00,1.5720e+05,3.2605e+02,-1.0398e-01,-1.8772e+00,3.6042e+00,1.0434e+00
