logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-2.3703e-01,-5.3002e-01,2.0002e+00,2.8290e+00,2.5994e+01,-9.2117e+02
-2.2427e-01,-5.3586e-01,1.9784e+00,2.8496e+00,2.5922e+01,-9.2016e+02
-2.3468e-01,-5.3120e-01,2.0029e+00,2.8270e+00,2.5998e+01,-9.2684e+02
-2.7245e-01,-4.8939e-01,2.0094e+00,2.7778e+00,2.6007e+01,-9.2239e+02
-2.6470e-01,-4.9001e-01,1.9956e+00,2.7799e+00,2.5962e+01,-9.1082e+02
-2.4002e-01,-5.0495e-01,2.0009e+00,2.9167e+00,2.5989e+01,-9.2402e+02
-2.1955e-01,-4.9446e-01,2.0088e+00,3.0290e+00,2.6002e+01,-9.2081e+02
-2.3874e-01,-5.1979e-01,1.9922e+00,2.8450e+00,2.5967e+01,-9.2429e+02
-2.1952e-01,-5.0725e-01,1.9955e+00,2.9905e+00,2.5961e+01,-9.1726e+02
-2.5462e-01,-5.0915e-01,2.0177e+00,2.8177e+00,2.6039e+01,-9.2617e+02
-2.3360e-01,-5.3129e-01,2.0040e+00,2.8700e+00,2.6007e+01,-9.1696e+02
-2.2897e-01,-5.0460e-01,2.0086e+00,2.9256e+00,2.6004e+01,-9.2462e+02
-2.6213e-01,-4.9381e-01,2.0095e+00,2.8682e+00,2.6024e+01,-9.2656e+02
-2.8073e-01,-4.9419e-01,2.0083e+00,2.7893e+00,2.6024e+01,-9.2650e+02
-2.2546e-01,-5.2183e-01,2.0076e+00,2.8831e+00,2.6008e+01,-9.2430e+02
-2.2278e-01,-5.1837e-01,2.0021e+00,2.9303e+00,2.5991e+01,-9.2259e+02
-2.0206e-01,-5.2440e-01,1.9982e+00,3.0282e+00,2.5972e+01,-9.2317e+02
-2.2690e-01,-5.0472e-01,2.0195e+00,2.9533e+00,2.6039e+01,-9.1811e+02
-2.6314e-01,-5.0729e-01,2.0209e+00,2.8404e+00,2.6056e+01,-9.1927e+02
-2.6430e-01,-4.9837e-01,2.0043e+00,2.7115e+00,2.5991e+01,-9.2371e+02
-2.6893e-01,-5.0665e-01,2.0023e+00,2.7327e+00,2.5993e+01,-9.1678e+02
-2.5428e-01,-5.0006e-01,2.0224e+00,2.8481e+00,2.6052e+01,-9.2158e+02
-2.5031e-01,-5.2302e-01,2.0124e+00,2.7747e+00,2.6027e+01,-9.2003e+02
-2.5647e-01,-4.8892e-01,1.9836e+00,2.8377e+00,2.5924e+01,-9.1560e+02
-2.5486e-01,-4.9280e-01,1.9937e+00,2.8707e+00,2.5958e+01,-9.1593e+02
-2.0702e-01,-5.4019e-01,1.9991e+00,2.9627e+00,2.5988e+01,-9.2370e+02
-1.9875e-01,-5.2397e-01,1.9939e+00,3.0526e+00,2.5962e+01,-9.1112e+02
-2.6230e-01,-5.1671e-01,2.0113e+00,2.7699e+00,2.6032e+01,-9.2361e+02
-2.3103e-01,-5.1137e-01,2.0049e+00,2.8999e+00,2.5997e+01,-9.2498e+02
-2.2108e-01,-5.3008e-01,2.0139e+00,2.9268e+00,2.6033e+01,-9.2498e+02
-2.3762e-01,-5.4074e-01,1.9951e+00,2.8120e+00,2.5978e+01,-9.2727e+02
-2.1638e-01,-5.4843e-01,1.9926e+00,2.9027e+00,2.5969e+01,-9.2609e+02
-2.6556e-01,-5.1191e-01,1.9858e+00,2.7077e+00,2.5934e+01,-9.1878e+02
-2.3139e-01,-5.3174e-01,1.9891e+00,2.8306e+00,2.5948e+01,-9.2205e+02
-2.7947e-01,-4.9016e-01,2.0039e+00,2.7240e+00,2.6000e+01,-9.2780e+02
-2.1274e-01,-5.1712e-01,1.9990e+00,3.0602e+00,2.5988e+01,-9.2220e+02
-2.3320e-01,-5.1454e-01,1.9979e+00,2.8712e+00,2.5979e+01,-9.2559e+02
-2.6529e-01,-4.8018e-01,2.0006e+00,2.8264e+00,2.5976e+01,-9.1386e+02
-2.1294e-01,-5.1241e-01,1.9994e+00,2.9475e+00,2.5973e+01,-9.2714e+02
-2.3326e-01,-5.2612e-01,2.0035e+00,2.7918e+00,2.5991e+01,-9.2320e+02
-2.3197e-01,-5.2308e-01,2.0031e+00,2.8951e+00,2.5996e+01,-9.2760e+02
-2.5978e-01,-5.0985e-01,1.9954e+00,2.8411e+00,2.5978e+01,-9.2278e+02
-2.3051e-01,-5.2792e-01,1.9821e+00,2.8350e+00,2.5929e+01,-9.1817e+02
-2.2639e-01,-5.2110e-01,1.9786e+00,2.8437e+00,2.5915e+01,-9.2742e+02
-2.6179e-01,-5.1040e-01,1.9882e+00,2.7381e+00,2.5941e+01,-9.0968e+02
-2.6639e-01,-4.9461e-01,1.9991e+00,2.7482e+00,2.5973e+01,-9.2525e+02
-2.2677e-01,-5.2800e-01,2.0024e+00,2.9111e+00,2.5996e+01,-9.2681e+02
-2.2737e-01,-5.2973e-01,1.9925e+00,2.8561e+00,2.5963e+01,-9.2199e+02
-2.3657e-01,-5.2104e-01,2.0156e+00,2.8832e+00,2.6041e+01,-9.2375e+02
-2.3213e-01,-5.2454e-01,1.9907e+00,2.9016e+00,2.5964e+01,-9.2619e+02
-2.5665e-01,-5.0164e-01,2.0027e+00,2.8279e+00,2.5993e+01,-9.2098e+02
-2.3124e-01,-5.2940e-01,1.9961e+00,2.9367e+00,2.5986e+01,-9.2301e+02
-2.3278e-01,-5.0745e-01,2.0109e+00,2.9851e+00,2.6030e+01,-9.1939e+02
-2.1997e-01,-5.0004e-01,1.9953e+00,3.0125e+00,2.5969e+01,-9.1979e+02
-2.4485e-01,-5.2557e-01,1.9938e+00,2.8968e+00,2.5976e+01,-9.2249e+02
-2.1488e-01,-5.2910e-01,2.0062e+00,2.9912e+00,2.6005e+01,-9.2416e+02
-2.2730e-01,-5.1123e-01,2.0190e+00,2.9959e+00,2.6047e+01,-9.2768e+02
-2.2333e-01,-5.2366e-01,1.9994e+00,2.9535e+00,2.5988e+01,-9.1358e+02
-2.3406e-01,-5.1546e-01,1.9993e+00,2.9509e+00,2.5992e+01,-9.2712e+02
-2.4646e-01,-5.1553e-01,2.0072e+00,2.8402e+00,2.6008e+01,-9.1158e+02
-2.2996e-01,-5.2079e-01,1.9920e+00,2.9151e+00,2.5965e+01,-9.2186e+02
-2.4716e-01,-5.1060e-01,2.0004e+00,2.8772e+00,2.5997e+01,-9.2705e+02
-2.3808e-01,-5.3209e-01,2.0228e+00,2.8388e+00,2.6061e+01,-9.2725e+02
-2.4402e-01,-5.2056e-01,1.9962e+00,2.8718e+00,2.5987e+01,-9.1741e+02
-2.3468e-01,-5.2627e-01,2.0048e+00,2.8555e+00,2.6009e+01,-9.2135e+02
-2.4068e-01,-5.1787e-01,1.9960e+00,2.7706e+00,2.5972e+01,-9.2757e+02
-2.5754e-01,-4.9141e-01,1.9874e+00,2.9231e+00,2.5950e+01,-9.2718e+02
-2.3777e-01,-5.1048e-01,1.9998e+00,2.9535e+00,2.5990e+01,-9.2424e+02
-2.8548e-01,-4.7419e-01,2.0053e+00,2.7691e+00,2.5996e+01,-9.2003e+02
-2.8491e-01,-4.7740e-01,2.0342e+00,2.7701e+00,2.6088e+01,-9.2687e+02
-2.2381e-01,-5.1002e-01,2.0109e+00,2.9842e+00,2.6021e+01,-9.1789e+02
-2.6999e-01,-5.0044e-01,2.0078e+00,2.7381e+00,2.6013e+01,-9.1046e+02
-2.2543e-01,-5.3152e-01,1.9878e+00,2.8683e+00,2.5950e+01,-9.2725e+02
-2.7448e-01,-4.6223e-01,1.9987e+00,2.8978e+00,2.5971e+01,-9.2572e+02
-2.7246e-01,-4.7834e-01,2.0077e+00,2.8555e+00,2.6003e+01,-9.2377e+02
-2.4678e-01,-5.0456e-01,2.0051e+00,2.9285e+00,2.6001e+01,-9.2641e+02
-2.4874e-01,-4.9969e-01,1.9912e+00,2.8940e+00,2.5960e+01,-9.2783e+02
-2.6279e-01,-5.0414e-01,2.0208e+00,2.7944e+00,2.6056e+01,-9.2700e+02
-2.5189e-01,-5.0851e-01,2.0035e+00,2.8529e+00,2.5997e+01,-9.1820e+02
-2.7904e-01,-4.7830e-01,2.0088e+00,2.8382e+00,2.6009e+01,-9.2766e+02
-2.3884e-01,-5.1639e-01,1.9947e+00,2.8397e+00,2.5971e+01,-9.0916e+02
-2.2405e-01,-5.0836e-01,2.0184e+00,2.9609e+00,2.6037e+01,-9.1648e+02
-2.0383e-01,-5.4546e-01,1.9914e+00,2.9384e+00,2.5967e+01,-9.2396e+02
-2.3623e-01,-5.2430e-01,1.9883e+00,2.8717e+00,2.5954e+01,-9.2596e+02
-2.5335e-01,-4.9785e-01,2.0058e+00,2.8286e+00,2.6001e+01,-9.1208e+02
-2.2953e-01,-5.2677e-01,1.9999e+00,2.9289e+00,2.5994e+01,-9.1685e+02
-2.7050e-01,-5.0523e-01,1.9971e+00,2.7027e+00,2.5978e+01,-9.1837e+02
-2.3209e-01,-5.2006e-01,1.9991e+00,2.9129e+00,2.5988e+01,-9.2268e+02
-2.5966e-01,-4.9558e-01,2.0209e+00,2.8028e+00,2.6044e+01,-9.2696e+02
-2.6912e-01,-4.9581e-01,1.9899e+00,2.7656e+00,2.5947e+01,-9.2711e+02
-2.3363e-01,-5.1839e-01,2.0188e+00,2.8823e+00,2.6043e+01,-9.1992e+02
-2.1685e-01,-5.3487e-01,2.0022e+00,2.9660e+00,2.6001e+01,-9.2781e+02
-2.7395e-01,-4.8463e-01,2.0039e+00,2.8630e+00,2.6004e+01,-9.2458e+02
-2.6446e-01,-5.1478e-01,1.9891e+00,2.6668e+00,2.5941e+01,-9.2511e+02
-2.2043e-01,-5.1637e-01,2.0101e+00,2.9093e+00,2.6010e+01,-9.2479e+02
-2.2622e-01,-5.3819e-01,1.9957e+00,2.8712e+00,2.5975e+01,-9.0731e+02
-2.3336e-01,-5.0323e-01,2.0098e+00,3.0019e+00,2.6010e+01,-9.2714e+02
-2.6226e-01,-5.1224e-01,2.0091e+00,2.7547e+00,2.6017e+01,-9.2660e+02
-2.5838e-01,-5.0854e-01,2.0110e+00,2.8224e+00,2.6021e+01,-9.1380e+02
-2.3449e-01,-5.2060e-01,1.9915e+00,2.8852e+00,2.5964e+01,-9.2546e+02
-2.3640e-01,-5.2079e-01,1.9936e+00,2.9328e+00,2.5972e+01,-9.2291e+02
-2.2740e-01,-5.1827e-01,2.0060e+00,2.8705e+00,2.5992e+01,-9.1753e+02
-2.6473e-01,-5.0506e-01,1.9933e+00,2.8159e+00,2.5967e+01,-9.2302e+02
-2.6750e-01,-5.0010e-01,2.0130e+00,2.7873e+00,2.6031e+01,-9.2683e+02
-2.5140e-01,-4.9374e-01,2.0006e+00,2.8417e+00,2.5980e+01,-9.2703e+02
-2.2140e-01,-5.3216e-01,2.0003e+00,2.8629e+00,2.5991e+01,-9.2769e+02
-2.2179e-01,-5.3919e-01,2.0045e+00,2.8745e+00,2.5998e+01,-9.1818e+02
-2.8640e-01,-4.8441e-01,2.0302e+00,2.7323e+00,2.6073e+01,-9.2444e+02
-2.2163e-01,-5.1835e-01,2.0158e+00,2.9601e+00,2.6026e+01,-9.2247e+02
-2.3336e-01,-5.0012e-01,1.9945e+00,2.9314e+00,2.5967e+01,-9.2270e+02
-2.2395e-01,-5.3592e-01,1.9845e+00,2.8472e+00,2.5938e+01,-9.2056e+02
-2.6656e-01,-5.0648e-01,2.0161e+00,2.7891e+00,2.6045e+01,-9.2638e+02
-2.6710e-01,-5.1124e-01,2.0033e+00,2.8063e+00,2.6004e+01,-9.2768e+02
-2.2614e-01,-5.0676e-01,1.9881e+00,2.9231e+00,2.5941e+01,-9.2680e+02
-2.5001e-01,-5.1838e-01,2.0069e+00,2.8177e+00,2.6009e+01,-9.2116e+02
-2.5716e-01,-5.0296e-01,2.0136e+00,2.7608e+00,2.6025e+01,-9.2760e+02
-2.3104e-01,-5.3204e-01,1.9848e+00,2.8424e+00,2.5941e+01,-9.2315e+02
-2.6997e-01,-4.9982e-01,2.0094e+00,2.7436e+00,2.6011e+01,-9.2544e+02
-2.3485e-01,-5.2854e-01,2.0124e+00,2.8015e+00,2.6022e+01,-9.1428e+02
-2.6387e-01,-5.0904e-01,2.0060e+00,2.7179e+00,2.6002e+01,-9.2752e+02
-2.6065e-01,-4.9813e-01,2.0039e+00,2.7149e+00,2.5992e+01,-9.2434e+02
-2.8349e-01,-4.8196e-01,2.0147e+00,2.7925e+00,2.6032e+01,-9.2213e+02
-2.0409e-01,-5.3311e-01,1.9955e+00,3.0157e+00,2.5978e+01,-9.1803e+02
-2.4551e-01,-5.1231e-01,2.0088e+00,2.8972e+00,2.6011e+01,-9.2208e+02
-2.2392e-01,-5.2071e-01,2.0007e+00,2.9544e+00,2.5986e+01,-9.2267e+02
-2.4897e-01,-5.2100e-01,2.0090e+00,2.8126e+00,2.6015e+01,-9.2657e+02
-2.2340e-01,-5.1472e-01,1.9884e+00,3.0027e+00,2.5949e+01,-9.1221e+02
-2.7621e-01,-4.9068e-01,2.0000e+00,2.6978e+00,2.5980e+01,-9.2653e+02
-2.3705e-01,-5.0028e-01,2.0120e+00,2.9883e+00,2.6024e+01,-9.2769e+02
-2.6237e-01,-5.1330e-01,1.9957e+00,2.7718e+00,2.5970e+01,-9.2511e+02
-2.2015e-01,-5.4095e-01,1.9946e+00,2.8560e+00,2.5971e+01,-9.0879e+02
-2.2736e-01,-5.0192e-01,1.9931e+00,2.9957e+00,2.5968e+01,-9.2699e+02
-2.0965e-01,-5.4545e-01,2.0051e+00,2.8826e+00,2.5999e+01,-9.2480e+02
-2.2123e-01,-5.2016e-01,2.0093e+00,2.9575e+00,2.6016e+01,-9.1521e+02
-2.4200e-01,-5.0273e-01,2.0066e+00,2.8977e+00,2.6006e+01,-9.2674e+02
-2.0323e-01,-5.5686e-01,2.0002e+00,2.9195e+00,2.5987e+01,-9.0573e+02
-2.1955e-01,-5.3905e-01,2.0179e+00,2.8754e+00,2.6042e+01,-9.2689e+02
-2.1896e-01,-5.1732e-01,1.9970e+00,3.0283e+00,2.5979e+01,-9.1532e+02
-2.6567e-01,-5.0964e-01,1.9966e+00,2.7309e+00,2.5976e+01,-9.2544e+02
-2.3603e-01,-5.3588e-01,1.9864e+00,2.7519e+00,2.5945e+01,-9.1799e+02
-2.3280e-01,-5.2286e-01,2.0004e+00,2.9062e+00,2.5993e+01,-9.2422e+02
-2.3414e-01,-5.2700e-01,1.9963e+00,2.8803e+00,2.5980e+01,-9.2156e+02
-2.6763e-01,-5.0628e-01,2.0118e+00,2.7891e+00,2.6025e+01,-9.2754e+02
-2.6648e-01,-5.2551e-01,2.0032e+00,2.7253e+00,2.6004e+01,-9.2446e+02
-2.5594e-01,-5.0102e-01,1.9951e+00,2.8375e+00,2.5961e+01,-9.2334e+02
-2.4879e-01,-5.0544e-01,2.0002e+00,2.8797e+00,2.5986e+01,-9.2306e+02
-2.2624e-01,-5.1641e-01,1.9946e+00,2.8829e+00,2.5959e+01,-9.2543e+02
-2.6338e-01,-5.0405e-01,1.9981e+00,2.6780e+00,2.5972e+01,-9.2656e+02
-2.3236e-01,-5.0785e-01,1.9970e+00,2.9649e+00,2.5973e+01,-9.2680e+02
-2.4628e-01,-5.0247e-01,1.9968e+00,2.8736e+00,2.5973e+01,-9.2743e+02
-2.4449e-01,-5.2636e-01,1.9939e+00,2.7545e+00,2.5962e+01,-9.2431e+02
-2.3378e-01,-5.3308e-01,1.9910e+00,2.7465e+00,2.5956e+01,-9.2359e+02
-2.6206e-01,-5.0473e-01,1.9957e+00,2.7278e+00,2.5961e+01,-9.2585e+02
-2.2716e-01,-5.2098e-01,1.9956e+00,2.9466e+00,2.5970e+01,-9.1933e+02
-2.2927e-01,-5.3034e-01,1.9987e+00,2.8519e+00,2.5986e+01,-9.2571e+02
-2.2594e-01,-5.2028e-01,2.0010e+00,2.9523e+00,2.5994e+01,-9.1596e+02
-2.5036e-01,-4.9941e-01,1.9931e+00,2.8918e+00,2.5967e+01,-9.2412e+02
-2.3312e-01,-5.2554e-01,1.9951e+00,2.8626e+00,2.5970e+01,-9.1748e+02
-2.2966e-01,-5.1496e-01,2.0050e+00,2.9087e+00,2.5992e+01,-9.2192e+02
-2.1854e-01,-5.2126e-01,1.9961e+00,2.9346e+00,2.5979e+01,-9.2405e+02
-2.3407e-01,-5.3268e-01,1.9995e+00,2.8611e+00,2.5986e+01,-9.2445e+02
-2.0888e-01,-5.4941e-01,2.0057e+00,2.8149e+00,2.5999e+01,-9.2694e+02
-1.9742e-01,-5.3615e-01,1.9905e+00,2.9573e+00,2.5953e+01,-9.2675e+02
-2.4189e-01,-5.0514e-01,1.9984e+00,2.9371e+00,2.5981e+01,-9.2679e+02
-2.3916e-01,-5.2521e-01,2.0012e+00,2.8383e+00,2.5994e+01,-9.2735e+02
-2.5917e-01,-5.0419e-01,2.0103e+00,2.8089e+00,2.6021e+01,-9.1330e+02
-2.2223e-01,-4.9870e-01,1.9945e+00,3.0315e+00,2.5971e+01,-9.2368e+02
-2.5093e-01,-5.0310e-01,2.0184e+00,2.8674e+00,2.6043e+01,-9.2294e+02
-2.4700e-01,-4.9317e-01,2.0142e+00,2.8361e+00,2.6011e+01,-9.2483e+02
-2.5608e-01,-4.8715e-01,2.0084e+00,2.9140e+00,2.6013e+01,-9.2115e+02
-2.4134e-01,-5.2275e-01,1.9943e+00,2.8415e+00,2.5979e+01,-9.2211e+02
-2.7540e-01,-4.7379e-01,2.0052e+00,2.8983e+00,2.5998e+01,-9.2620e+02
-2.3651e-01,-5.0155e-01,1.9979e+00,3.0177e+00,2.5979e+01,-9.2637e+02
-2.4045e-01,-5.0498e-01,1.9988e+00,2.8651e+00,2.5981e+01,-9.2005e+02
-2.4619e-01,-5.1923e-01,1.9939e+00,2.8032e+00,2.5961e+01,-9.1802e+02
-2.1245e-01,-5.3525e-01,2.0022e+00,2.8710e+00,2.5980e+01,-9.2339e+02
-2.6155e-01,-5.0947e-01,2.0091e+00,2.7839e+00,2.6021e+01,-9.2720e+02
-2.3871e-01,-5.2176e-01,1.9960e+00,2.9239e+00,2.5981e+01,-9.1412e+02
-2.3884e-01,-4.9508e-01,2.0028e+00,2.9905e+00,2.5993e+01,-9.1915e+02
-2.2866e-01,-5.3688e-01,2.0188e+00,2.8971e+00,2.6051e+01,-9.2440e+02
-2.4940e-01,-4.9578e-01,2.0002e+00,2.8673e+00,2.5982e+01,-9.2279e+02
-2.0010e-01,-5.4437e-01,1.9962e+00,2.9347e+00,2.5971e+01,-9.2125e+02
-2.3478e-01,-5.2926e-01,2.0022e+00,2.9131e+00,2.6003e+01,-9.2497e+02
-2.3116e-01,-5.1867e-01,2.0007e+00,2.9392e+00,2.5995e+01,-9.2642e+02
-2.5893e-01,-4.9754e-01,2.0072e+00,2.7642e+00,2.5998e+01,-9.2216e+02
-2.2183e-01,-5.1422e-01,2.0018e+00,2.9545e+00,2.5983e+01,-9.2506e+02
-2.2063e-01,-5.2630e-01,1.9932e+00,2.8950e+00,2.5962e+01,-9.2414e+02
-1.9975e-01,-5.2650e-01,1.9991e+00,2.9942e+00,2.5980e+01,-9.2679e+02
-2.3243e-01,-5.1348e-01,1.9927e+00,2.9456e+00,2.5971e+01,-9.2681e+02
-2.5986e-01,-5.1988e-01,2.0101e+00,2.7414e+00,2.6025e+01,-9.1876e+02
-2.5620e-01,-5.0859e-01,2.0218e+00,2.8372e+00,2.6051e+01,-9.2595e+02
-2.6211e-01,-5.0199e-01,1.9997e+00,2.7753e+00,2.5978e+01,-9.2770e+02
-1.9762e-01,-5.5378e-01,1.9907e+00,2.9462e+00,2.5960e+01,-9.2310e+02
-2.8272e-01,-4.8170e-01,2.0095e+00,2.7407e+00,2.6015e+01,-9.1792e+02
-2.3329e-01,-5.2897e-01,1.9924e+00,2.9239e+00,2.5969e+01,-9.2166e+02
-2.7377e-01,-4.7260e-01,2.0061e+00,2.8628e+00,2.6000e+01,-9.2696e+02
-2.6961e-01,-4.9256e-01,2.0061e+00,2.8342e+00,2.6013e+01,-9.1942e+02
-2.2319e-01,-5.3073e-01,2.0041e+00,2.8944e+00,2.5999e+01,-9.1237e+02
-2.2255e-01,-5.1651e-01,2.0026e+00,2.9805e+00,2.5989e+01,-9.2639e+02
-1.9798e-01,-5.4249e-01,1.9960e+00,2.9496e+00,2.5974e+01,-9.2437e+02
-2.5356e-01,-4.9067e-01,2.0186e+00,2.8348e+00,2.6030e+01,-9.1614e+02
-2.3151e-01,-5.3230e-01,2.0060e+00,2.8550e+00,2.6009e+01,-9.2158e+02
-2.1559e-01,-5.2683e-01,2.0102e+00,2.9321e+00,2.6015e+01,-9.2508e+02
-2.1667e-01,-5.4845e-01,1.9987e+00,2.8527e+00,2.5983e+01,-9.2558e+02
-2.2343e-01,-5.2366e-01,1.9996e+00,2.9012e+00,2.5987e+01,-9.2254e+02
-2.2952e-01,-5.3206e-01,2.0089e+00,2.8918e+00,2.6020e+01,-9.2470e+02
-2.4466e-01,-5.0323e-01,2.0033e+00,2.8849e+00,2.5990e+01,-9.2770e+02
-2.4785e-01,-5.1723e-01,1.9882e+00,2.8464e+00,2.5955e+01,-9.2635e+02
