nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
2.0000e+03,1.4000e+01,1.0000e+00,4.4586e+00,-2.8881e+06,-2.8881e+06,-4.6589e-02,-inf,1.4644e-01,6.4439e+00,inf,9.0468e+01,-2.9238e+00,-1.4308e+00,7.1449e+00,1.5540e+01,2.6246e+01
2.0000e+03,1.5000e+01,1.0000e+00,4.7619e+00,-2.8806e+06,-2.8806e+06,-4.9917e-02,-inf,1.4647e-01,6.4470e+00,inf,9.5575e+01,-2.3230e+00,-4.0983e-01,7.6538e+00,1.0366e+01,2.7150e+01
2.0000e+03,1.6000e+01,1.0000e+00,5.0633e+00,-2.8729e+06,-2.8729e+06,-5.3245e-02,-inf,1.4651e-01,6.4501e+00,inf,1.0119e+02,-2.8624e+00,-1.4888e+00,6.8342e+00,8.5043e+00,2.5442e+01
2.0000e+03,1.7000e+01,1.0000e+00,5.3628e+00,-2.8710e+06,-2.8711e+06,-5.6572e-02,-inf,1.4654e-01,6.4531e+00,inf,1.0579e+02,-1.6376e-01,3.7435e-01,7.6617e+00,1.1864e+01,2.6558e+01
2.0000e+03,1.8000e+01,1.0000e+00,5.6604e+00,-2.8609e+06,-2.8610e+06,-5.9900e-02,-inf,1.4658e-01,6.4562e+00,inf,1.1034e+02,-1.5244e+00,2.6258e-01,6.9411e+00,8.9590e+00,2.5146e+01
2.0000e+03,1.9000e+01,1.0000e+00,5.9561e+00,-2.8594e+06,-2.8594e+06,-6.3228e-02,-inf,1.4663e-01,6.4606e+00,inf,1.1742e+02,-1.1813e+00,-2.2727e+00,7.0008e+00,4.5606e+00,2.5693e+01
2.0000e+03,2.0000e+01,1.0000e+00,6.2500e+00,-2.8560e+06,-2.8560e+06,-6.6556e-02,-inf,1.4666e-01,6.4637e+00,inf,1.2280e+02,-2.9511e+00,-8.6858e-01,7.9085e+00,4.5597e+00,2.7936e+01
2.0000e+03,2.1000e+01,1.0000e+00,6.5421e+00,-2.8477e+06,-2.8477e+06,-6.9884e-02,-inf,1.4670e-01,6.4667e+00,inf,1.2860e+02,-1.9548e+00,1.5634e-02,7.2465e+00,1.5395e+01,2.6306e+01
2.0000e+03,2.2000e+01,1.0000e+00,6.8323e+00,-2.8338e+06,-2.8338e+06,-7.3211e-02,-inf,1.4673e-01,6.4698e+00,inf,1.3482e+02,-6.4510e-01,-2.6938e+00,7.0957e+00,1.5671e+01,2.6587e+01
2.0000e+03,2.3000e+01,1.0000e+00,7.1207e+00,-2.8326e+06,-2.8327e+06,-7.6539e-02,-inf,1.4677e-01,6.4729e+00,inf,1.4103e+02,-1.4061e+00,-2.4552e+00,7.9676e+00,1.7805e+01,2.9019e+01
2.0000e+03,2.4000e+01,1.0000e+00,7.4074e+00,-2.8200e+06,-2.8200e+06,-7.9867e-02,-inf,1.4682e-01,6.4773e+00,inf,1.4844e+02,-2.9706e+00,-1.3496e+00,6.8194e+00,1.8471e+01,2.6157e+01
2.0000e+03,2.5000e+01,1.0000e+00,7.6923e+00,-2.8098e+06,-2.8098e+06,-8.3195e-02,-inf,1.4685e-01,6.4804e+00,inf,1.5477e+02,-1.8688e+00,-9.3331e-01,6.8312e+00,5.8125e+00,2.5865e+01
2.0000e+03,2.6000e+01,1.0000e+00,7.9755e+00,-2.8024e+06,-2.8024e+06,-8.6523e-02,-inf,1.4689e-01,6.4834e+00,inf,1.6132e+02,-1.8450e+00,-8.7664e-01,6.5773e+00,1.2597e+01,2.5590e+01
2.0000e+03,2.7000e+01,1.0000e+00,8.2569e+00,-2.7820e+06,-2.7820e+06,-8.9850e-02,-inf,1.4692e-01,6.4865e+00,inf,1.6697e+02,-1.5200e+00,2.6720e-01,7.9518e+00,1.1002e+01,2.8651e+01
2.0000e+03,2.8000e+01,1.0000e+00,8.5366e+00,-2.7777e+06,-2.7777e+06,-9.3178e-02,-inf,1.4696e-01,6.4896e+00,inf,1.7384e+02,-2.8175e+00,-2.6754e+00,7.0959e+00,3.4462e+00,2.6814e+01
2.0000e+03,2.9000e+01,1.0000e+00,8.8146e+00,-2.7776e+06,-2.7776e+06,-9.6506e-02,-inf,1.4701e-01,6.4940e+00,inf,1.7966e+02,-3.8914e-02,-1.3433e+00,7.2204e+00,4.5973e+00,2.6521e+01
2.0000e+03,3.0000e+01,1.0000e+00,9.0909e+00,-2.7626e+06,-2.7626e+06,-9.9834e-02,-inf,1.4704e-01,6.4970e+00,inf,1.8609e+02,-5.5721e-01,-2.0960e+00,7.3265e+00,1.0694e+01,2.7790e+01
2.0000e+03,3.1000e+01,1.0000e+00,9.3656e+00,-2.7617e+06,-2.7618e+06,-1.0316e-01,-inf,1.4708e-01,6.5001e+00,inf,1.9227e+02,-2.6188e+00,-1.3815e+00,7.0908e+00,9.3532e+00,2.7331e+01
2.0000e+03,3.2000e+01,2.0000e+00,9.6096e+00,-2.7607e+06,-2.7607e+06,-1.0649e-01,-inf,1.4711e-01,6.5032e+00,inf,2.0486e+02,-2.7760e+00,-1.2294e+00,7.4674e+00,3.0643e+00,2.7847e+01
2.0000e+03,3.3000e+01,3.0000e+00,9.8214e+00,-2.7547e+06,-2.7547e+06,-1.0982e-01,-inf,1.4714e-01,6.5063e+00,inf,2.2944e+02,-1.3093e+00,-2.5613e+00,7.7156e+00,4.3881e-01,2.8383e+01
2.0000e+03,3.4000e+01,1.0000e+00,1.0089e+01,-2.7410e+06,-2.7410e+06,-1.1314e-01,-inf,1.4719e-01,6.5107e+00,inf,2.3582e+02,1.1464e-01,-2.4104e+00,7.0685e+00,1.4085e+01,2.7111e+01
2.0000e+03,3.5000e+01,1.0000e+00,1.0355e+01,-2.7392e+06,-2.7392e+06,-1.1647e-01,-inf,1.4723e-01,6.5137e+00,inf,2.4238e+02,-8.4351e-01,-2.2325e+00,6.9802e+00,1.2993e+01,2.7365e+01
2.0000e+03,3.6000e+01,1.0000e+00,1.0619e+01,-2.7320e+06,-2.7320e+06,-1.1980e-01,-inf,1.4726e-01,6.5168e+00,inf,2.4945e+02,1.9243e-01,-2.3317e-01,7.9367e+00,1.9180e+01,2.8960e+01
2.0000e+03,3.7000e+01,1.0000e+00,1.0882e+01,-2.7315e+06,-2.7315e+06,-1.2313e-01,-inf,1.4730e-01,6.5199e+00,inf,2.5581e+02,-2.5388e+00,2.4513e-01,6.6224e+00,7.9154e+00,2.5703e+01
2.0000e+03,3.8000e+01,1.0000e+00,1.1144e+01,-2.7313e+06,-2.7313e+06,-1.2646e-01,-inf,1.4733e-01,6.5230e+00,inf,2.6091e+02,-1.6914e+00,-1.5432e+00,7.0207e+00,1.5239e+01,2.7741e+01
2.0000e+03,3.9000e+01,1.0000e+00,1.1404e+01,-2.7309e+06,-2.7309e+06,-1.2978e-01,-inf,1.4738e-01,6.5273e+00,inf,2.6633e+02,-1.4518e+00,-1.6677e+00,6.6608e+00,1.4268e+01,2.6775e+01
2.0000e+03,4.0000e+01,1.0000e+00,1.1662e+01,-2.7271e+06,-2.7272e+06,-1.3311e-01,-inf,1.4742e-01,6.5304e+00,inf,2.7145e+02,-1.6914e+00,-1.5947e+00,7.4008e+00,4.9727e+00,2.8320e+01
2.0000e+03,4.1000e+01,1.0000e+00,1.1919e+01,-2.7231e+06,-2.7231e+06,-1.3644e-01,-inf,1.4745e-01,6.5335e+00,inf,2.7761e+02,-1.7172e+00,-2.7698e+00,6.3025e+00,1.0297e+01,2.5884e+01
2.0000e+03,4.2000e+01,2.0000e+00,1.2139e+01,-2.7212e+06,-2.7212e+06,-1.3977e-01,-inf,1.4749e-01,6.5366e+00,inf,2.9170e+02,-2.9021e+00,2.2569e-02,7.9890e+00,6.5737e+00,2.9251e+01
2.0000e+03,4.3000e+01,2.0000e+00,1.2356e+01,-2.7211e+06,-2.7211e+06,-1.4309e-01,-inf,1.4752e-01,6.5397e+00,inf,3.0425e+02,-9.1059e-01,-8.0036e-01,7.8612e+00,3.6087e+00,2.9000e+01
2.0000e+03,4.4000e+01,1.0000e+00,1.2607e+01,-2.7141e+06,-2.7141e+06,-1.4642e-01,-inf,1.4756e-01,6.5428e+00,inf,3.1057e+02,-1.4709e+00,-8.5748e-01,7.3456e+00,1.2552e+01,2.8530e+01
2.0000e+03,4.5000e+01,1.0000e+00,1.2857e+01,-2.7123e+06,-2.7123e+06,-1.4975e-01,-inf,1.4761e-01,6.5471e+00,inf,3.1509e+02,4.0920e-01,-3.6025e-01,7.3334e+00,8.5029e-01,2.6429e+01
2.0000e+03,4.6000e+01,1.0000e+00,1.3105e+01,-2.7113e+06,-2.7113e+06,-1.5308e-01,-inf,1.4764e-01,6.5502e+00,inf,3.2294e+02,-2.1017e+00,-5.5104e-01,7.2126e+00,1.9675e+01,2.8205e+01
2.0000e+03,4.7000e+01,1.0000e+00,1.3352e+01,-2.7090e+06,-2.7090e+06,-1.5641e-01,-inf,1.4768e-01,6.5533e+00,inf,3.2803e+02,-2.6133e-01,-3.3439e-01,7.3152e+00,1.3207e+01,2.7842e+01
2.0000e+03,4.8000e+01,1.0000e+00,1.3598e+01,-2.7018e+06,-2.7018e+06,-1.5973e-01,-inf,1.4771e-01,6.5564e+00,inf,3.3259e+02,-1.9608e+00,-1.6982e+00,6.6216e+00,1.8033e+01,2.7137e+01
2.0000e+03,4.9000e+01,1.0000e+00,1.3842e+01,-2.6977e+06,-2.6977e+06,-1.6306e-01,-inf,1.4774e-01,6.5595e+00,inf,3.3884e+02,-1.5428e+00,-8.0243e-01,7.2589e+00,1.4815e+00,2.7752e+01
2.0000e+03,5.0000e+01,1.0000e+00,1.4085e+01,-2.6898e+06,-2.6898e+06,-1.6639e-01,-inf,1.4779e-01,6.5638e+00,inf,3.4341e+02,-8.2028e-01,-1.2721e+00,6.7243e+00,1.4271e+01,2.7220e+01
2.0000e+03,5.1000e+01,1.0000e+00,1.4326e+01,-2.6734e+06,-2.6734e+06,-1.6972e-01,-inf,1.4783e-01,6.5669e+00,inf,3.4965e+02,-1.0171e+00,-1.0404e-01,7.7995e+00,1.9308e+01,2.9749e+01
2.0000e+03,5.2000e+01,1.0000e+00,1.4566e+01,-2.6619e+06,-2.6619e+06,-1.7305e-01,-inf,1.4786e-01,6.5700e+00,inf,3.5567e+02,-1.9190e+00,-1.7131e+00,6.1065e+00,3.6909e+00,2.5689e+01
2.0000e+03,5.3000e+01,1.0000e+00,1.4804e+01,-2.6617e+06,-2.6617e+06,-1.7637e-01,-inf,1.4790e-01,6.5731e+00,inf,3.6201e+02,-1.4621e+00,-7.9735e-01,7.4005e+00,7.2041e+00,2.9096e+01
2.0000e+03,5.4000e+01,1.0000e+00,1.5042e+01,-2.6589e+06,-2.6589e+06,-1.7970e-01,-inf,1.4793e-01,6.5762e+00,inf,3.6653e+02,-1.0152e+00,-1.3579e-01,7.5119e+00,3.9387e+00,2.8564e+01
2.0000e+03,5.5000e+01,1.0000e+00,1.5278e+01,-2.6562e+06,-2.6562e+06,-1.8303e-01,-inf,1.4798e-01,6.5805e+00,inf,3.7285e+02,-1.8043e+00,-1.6045e-01,6.9817e+00,1.3353e+01,2.7944e+01
2.0000e+03,5.6000e+01,3.0000e+00,1.5427e+01,-2.6562e+06,-2.6562e+06,-1.8636e-01,-inf,1.4802e-01,6.5836e+00,inf,3.9347e+02,-2.4756e+00,-3.8878e-01,6.6481e+00,1.2711e+01,2.7192e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.5659e+01,-2.6546e+06,-2.6546e+06,-1.8968e-01,-inf,1.4805e-01,6.5867e+00,inf,4.0141e+02,-1.2676e+00,-1.6543e-01,7.6365e+00,1.2786e+01,2.9554e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.5890e+01,-2.6500e+06,-2.6500e+06,-1.9301e-01,-inf,1.4809e-01,6.5898e+00,inf,4.1023e+02,-2.2939e+00,-5.5596e-01,7.6176e+00,1.7810e+01,2.9968e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.6120e+01,-2.6322e+06,-2.6322e+06,-1.9634e-01,-inf,1.4812e-01,6.5928e+00,inf,4.1644e+02,-5.3397e-01,-2.2342e+00,7.3989e+00,8.8986e+00,2.9547e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.6349e+01,-2.6202e+06,-2.6202e+06,-1.9967e-01,-inf,1.4817e-01,6.5972e+00,inf,4.2161e+02,-2.3293e+00,-7.6594e-01,6.6597e+00,9.4496e+00,2.7902e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.6576e+01,-2.6134e+06,-2.6134e+06,-2.0300e-01,-inf,1.4820e-01,6.6003e+00,inf,4.2672e+02,-2.6154e-01,-1.7781e+00,5.9974e+00,1.1936e+00,2.5391e+01
2.0000e+03,6.2000e+01,2.0000e+00,1.6757e+01,-2.6013e+06,-2.6013e+06,-2.0632e-01,-inf,1.4824e-01,6.6033e+00,inf,4.3985e+02,-2.9089e+00,-2.5874e+00,6.6350e+00,2.8556e+00,2.7847e+01
2.0000e+03,6.3000e+01,1.0000e+00,1.6981e+01,-2.5985e+06,-2.5985e+06,-2.0965e-01,-inf,1.4827e-01,6.6064e+00,inf,4.4610e+02,-2.9024e+00,-9.9345e-01,6.4451e+00,8.4682e+00,2.7626e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.7204e+01,-2.5981e+06,-2.5981e+06,-2.1298e-01,-inf,1.4831e-01,6.6095e+00,inf,4.5341e+02,-2.0404e-01,-2.5002e+00,6.4453e+00,1.7603e+01,2.7500e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.7426e+01,-2.5913e+06,-2.5913e+06,-2.1631e-01,-inf,1.4834e-01,6.6126e+00,inf,4.5908e+02,-9.5019e-01,4.3733e-02,6.6578e+00,1.5593e+01,2.7742e+01
2.0000e+03,6.6000e+01,1.0000e+00,1.7647e+01,-2.5855e+06,-2.5856e+06,-2.1963e-01,-inf,1.4839e-01,6.6169e+00,inf,4.6594e+02,-2.7448e+00,-7.2206e-01,6.0455e+00,1.8649e+01,2.6882e+01
2.0000e+03,6.7000e+01,1.0000e+00,1.7867e+01,-2.5837e+06,-2.5837e+06,-2.2296e-01,-inf,1.4843e-01,6.6200e+00,inf,4.7048e+02,-2.5088e+00,-1.6000e+00,6.6168e+00,9.1623e+00,2.8468e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.8085e+01,-2.5829e+06,-2.5829e+06,-2.2629e-01,-inf,1.4846e-01,6.6231e+00,inf,4.7675e+02,-1.8328e-01,-1.9694e+00,6.2450e+00,4.5732e+00,2.6449e+01
2.0000e+03,6.9000e+01,2.0000e+00,1.8254e+01,-2.5819e+06,-2.5819e+06,-2.2962e-01,-inf,1.4849e-01,6.6262e+00,inf,4.9023e+02,-2.6782e+00,-2.8117e+00,6.9024e+00,1.2636e+01,2.9348e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.8470e+01,-2.5799e+06,-2.5799e+06,-2.3295e-01,-inf,1.4853e-01,6.6293e+00,inf,4.9746e+02,-1.7400e+00,-2.4370e+00,5.8110e+00,1.6722e+01,2.6594e+01
2.0000e+03,7.1000e+01,1.0000e+00,1.8684e+01,-2.5771e+06,-2.5771e+06,-2.3627e-01,-inf,1.4858e-01,6.6336e+00,inf,5.0200e+02,-1.5857e+00,-2.2395e+00,6.1887e+00,1.6969e+01,2.7648e+01
2.0000e+03,7.2000e+01,4.0000e+00,1.8750e+01,-2.5767e+06,-2.5767e+06,-2.3960e-01,-inf,1.4861e-01,6.6367e+00,inf,5.2819e+02,-6.9394e-01,-2.3586e+00,6.3793e+00,1.2286e+01,2.7778e+01
2.0000e+03,7.3000e+01,2.0000e+00,1.8912e+01,-2.5753e+06,-2.5753e+06,-2.4293e-01,-inf,1.4865e-01,6.6398e+00,inf,5.4080e+02,-1.4384e+00,-6.4534e-03,7.2894e+00,1.7544e+01,2.9827e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.9121e+01,-2.5734e+06,-2.5734e+06,-2.4626e-01,-inf,1.4868e-01,6.6429e+00,inf,5.4720e+02,-2.3439e+00,-2.2479e+00,6.0868e+00,1.8903e+01,2.7508e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.9330e+01,-2.5676e+06,-2.5676e+06,-2.4958e-01,-inf,1.4872e-01,6.6460e+00,inf,5.5453e+02,-7.6707e-01,-7.0441e-01,6.1546e+00,1.0452e-01,2.6503e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.9537e+01,-2.5671e+06,-2.5671e+06,-2.5291e-01,-inf,1.4876e-01,6.6503e+00,inf,5.6014e+02,-7.5950e-01,-4.9732e-01,5.9074e+00,1.9423e+01,2.6230e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.9744e+01,-2.5654e+06,-2.5655e+06,-2.5624e-01,-inf,1.4880e-01,6.6534e+00,inf,5.6702e+02,-4.5670e-01,1.5031e-01,6.2333e+00,1.2023e+01,2.6456e+01
2.0000e+03,7.8000e+01,1.0000e+00,1.9949e+01,-2.5639e+06,-2.5639e+06,-2.5957e-01,-inf,1.4883e-01,6.6565e+00,inf,5.7537e+02,-3.4885e-01,4.5922e-01,6.4112e+00,6.9452e+00,2.6677e+01
2.0000e+03,7.9000e+01,1.0000e+00,2.0153e+01,-2.5632e+06,-2.5632e+06,-2.6290e-01,-inf,1.4887e-01,6.6596e+00,inf,5.8172e+02,-2.8914e+00,-1.7287e+00,5.8458e+00,9.5638e+00,2.6722e+01
2.0000e+03,8.0000e+01,1.0000e+00,2.0356e+01,-2.5631e+06,-2.5632e+06,-2.6622e-01,-inf,1.4890e-01,6.6627e+00,inf,5.8797e+02,-6.7653e-01,-2.8392e+00,7.0044e+00,1.8865e+01,2.9846e+01
2.0000e+03,8.1000e+01,1.0000e+00,2.0558e+01,-2.5627e+06,-2.5627e+06,-2.6955e-01,-inf,1.4895e-01,6.6670e+00,inf,5.9455e+02,-3.5823e-01,-2.3123e-01,6.2983e+00,1.8961e+01,2.7001e+01
2.0000e+03,8.2000e+01,3.0000e+00,2.0655e+01,-2.5623e+06,-2.5623e+06,-2.7288e-01,-inf,1.4899e-01,6.6701e+00,inf,6.1766e+02,-2.8550e-02,1.8970e-01,7.1992e+00,1.7358e+01,2.9189e+01
2.0000e+03,8.3000e+01,1.0000e+00,2.0854e+01,-2.5569e+06,-2.5569e+06,-2.7621e-01,-inf,1.4902e-01,6.6732e+00,inf,6.2229e+02,2.5483e-01,-2.7995e+00,6.5464e+00,3.3760e+00,2.7199e+01
2.0000e+03,8.4000e+01,3.0000e+00,2.0948e+01,-2.5557e+06,-2.5557e+06,-2.7953e-01,-inf,1.4905e-01,6.6763e+00,inf,6.4246e+02,-2.1848e+00,-1.0057e-01,7.1315e+00,1.6305e+01,2.9806e+01
2.0000e+03,8.5000e+01,1.0000e+00,2.1144e+01,-2.5422e+06,-2.5422e+06,-2.8286e-01,-inf,1.4909e-01,6.6794e+00,inf,6.4864e+02,-1.4232e+00,-5.9115e-02,6.5802e+00,1.8611e+01,2.8510e+01
2.0000e+03,8.6000e+01,2.0000e+00,2.1287e+01,-2.5413e+06,-2.5413e+06,-2.8619e-01,-inf,1.4914e-01,6.6837e+00,inf,6.6366e+02,-2.0073e+00,-1.1215e+00,6.1859e+00,1.7619e+01,2.8187e+01
2.0000e+03,8.7000e+01,1.0000e+00,2.1481e+01,-2.5411e+06,-2.5411e+06,-2.8952e-01,-inf,1.4917e-01,6.6868e+00,inf,6.7005e+02,-2.3935e+00,-9.7017e-01,5.8190e+00,1.4635e+01,2.7020e+01
2.0000e+03,8.8000e+01,1.0000e+00,2.1675e+01,-2.5407e+06,-2.5407e+06,-2.9285e-01,-inf,1.4921e-01,6.6899e+00,inf,6.7618e+02,-7.2018e-01,-1.6098e+00,6.3098e+00,6.4050e+00,2.7840e+01
2.0000e+03,8.9000e+01,1.0000e+00,2.1867e+01,-2.5398e+06,-2.5398e+06,-2.9617e-01,-inf,1.4924e-01,6.6930e+00,inf,6.8160e+02,2.2917e-01,-2.4046e+00,5.7471e+00,1.7409e+01,2.5647e+01
2.0000e+03,9.0000e+01,1.0000e+00,2.2059e+01,-2.5384e+06,-2.5384e+06,-2.9950e-01,-inf,1.4928e-01,6.6961e+00,inf,6.8805e+02,-1.2410e+00,-1.1209e+00,6.5536e+00,1.2366e+00,2.8347e+01
2.0000e+03,9.1000e+01,1.0000e+00,2.2249e+01,-2.5374e+06,-2.5374e+06,-3.0283e-01,-inf,1.4931e-01,6.6992e+00,inf,6.9371e+02,-2.4701e+00,-1.8269e+00,5.2604e+00,1.5595e+00,2.5275e+01
2.0000e+03,9.2000e+01,2.0000e+00,2.2384e+01,-2.5317e+06,-2.5317e+06,-3.0616e-01,-inf,1.4936e-01,6.7035e+00,inf,7.0828e+02,-4.2769e-01,-1.7203e+00,6.4128e+00,1.5676e+01,2.8507e+01
2.0000e+03,9.3000e+01,2.0000e+00,2.2518e+01,-2.5255e+06,-2.5255e+06,-3.0948e-01,-inf,1.4939e-01,6.7066e+00,inf,7.2319e+02,-2.0120e+00,-6.9763e-01,6.2167e+00,1.8915e+01,2.8341e+01
2.0000e+03,9.4000e+01,1.0000e+00,2.2705e+01,-2.5220e+06,-2.5220e+06,-3.1281e-01,-inf,1.4943e-01,6.7097e+00,inf,7.2776e+02,-1.4414e+00,4.0763e-01,6.3822e+00,5.7541e+00,2.7779e+01
2.0000e+03,9.5000e+01,1.0000e+00,2.2892e+01,-2.5219e+06,-2.5219e+06,-3.1614e-01,-inf,1.4946e-01,6.7128e+00,inf,7.3285e+02,-2.0635e+00,2.6489e-01,6.6092e+00,2.9943e+00,2.8235e+01
2.0000e+03,9.6000e+01,2.0000e+00,2.3022e+01,-2.5190e+06,-2.5190e+06,-3.1947e-01,-inf,1.4950e-01,6.7159e+00,inf,7.4737e+02,-2.7314e+00,2.7875e-01,6.6866e+00,1.9455e+01,2.9116e+01
2.0000e+03,9.7000e+01,1.0000e+00,2.3206e+01,-2.5152e+06,-2.5152e+06,-3.2280e-01,-inf,1.4954e-01,6.7201e+00,inf,7.5253e+02,-1.2010e+00,4.1048e-02,5.7628e+00,1.8081e+01,2.6388e+01
2.0000e+03,9.8000e+01,1.0000e+00,2.3389e+01,-2.5139e+06,-2.5139e+06,-3.2612e-01,-inf,1.4958e-01,6.7232e+00,inf,7.5815e+02,-2.0459e+00,-2.0324e+00,6.4150e+00,1.9167e+01,2.9380e+01
2.0000e+03,9.9000e+01,2.0000e+00,2.3515e+01,-2.5133e+06,-2.5133e+06,-3.2945e-01,-inf,1.4961e-01,6.7264e+00,inf,7.7242e+02,-2.3100e-01,-2.2341e+00,5.9696e+00,9.1368e+00,2.7041e+01
2.0000e+03,1.0000e+02,4.0000e+00,2.3529e+01,-2.5125e+06,-2.5125e+06,-3.3278e-01,-inf,1.4965e-01,6.7295e+00,inf,8.0062e+02,-2.0499e+00,-2.8795e+00,5.0167e+00,1.0452e+01,2.5210e+01
2.0000e+03,1.0100e+02,1.0000e+00,2.3709e+01,-2.5122e+06,-2.5122e+06,-3.3611e-01,-inf,1.4968e-01,6.7326e+00,inf,8.0628e+02,-4.9243e-01,-1.2470e+00,6.0806e+00,1.6669e+01,2.7800e+01
2.0000e+03,1.0200e+02,1.0000e+00,2.3888e+01,-2.5098e+06,-2.5098e+06,-3.3943e-01,-inf,1.4973e-01,6.7368e+00,inf,8.1136e+02,-7.8582e-01,-9.9373e-02,5.7049e+00,6.7761e+00,2.5838e+01
2.0000e+03,1.0300e+02,1.0000e+00,2.4065e+01,-2.5015e+06,-2.5015e+06,-3.4276e-01,-inf,1.4976e-01,6.7399e+00,inf,8.1646e+02,-2.1641e+00,-9.4140e-02,5.9581e+00,1.1771e+01,2.7464e+01
2.0000e+03,1.0400e+02,1.0000e+00,2.4242e+01,-2.4988e+06,-2.4988e+06,-3.4609e-01,-inf,1.4980e-01,6.7430e+00,inf,8.2259e+02,-1.8127e+00,-1.9600e+00,5.7439e+00,1.9956e+01,2.7760e+01
2.0000e+03,1.0500e+02,1.0000e+00,2.4419e+01,-2.4943e+06,-2.4943e+06,-3.4942e-01,-inf,1.4983e-01,6.7461e+00,inf,8.2882e+02,-2.0627e+00,-2.8715e+00,6.4323e+00,6.7426e+00,2.9459e+01
