niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
3.0000e+01,1.0000e+00,2.9126e+00,-2.0579e+05,-2.0580e+05,-2.9985e-02,-2.0580e+05,8.6775e-02,7.5336e+00,1.7386e+05,7.8318e+01,5.2469e-02,-1.5904e+00,3.9362e+00,3.3722e+00
3.1000e+01,2.0000e+00,3.0039e+00,-2.0579e+05,-2.0580e+05,-3.0985e-02,-2.0580e+05,8.0726e-02,6.5199e+00,1.7385e+05,8.4113e+01,1.6520e-01,-7.6428e-01,3.9032e+00,2.8537e-01
3.2000e+01,1.0000e+00,3.0978e+00,-2.0576e+05,-2.0577e+05,-3.1984e-02,-2.0577e+05,8.7345e-02,7.6329e+00,1.7385e+05,8.6783e+01,1.3351e-01,-1.6332e+00,3.8279e+00,1.4551e+00
3.3000e+01,1.0000e+00,3.1915e+00,-2.0576e+05,-2.0577e+05,-3.2984e-02,-2.0577e+05,8.5471e-02,7.3090e+00,1.7383e+05,8.9078e+01,3.3435e-01,-9.0293e-01,3.9036e+00,6.6187e-01
3.4000e+01,1.0000e+00,3.2850e+00,-2.0575e+05,-2.0576e+05,-3.3983e-02,-2.0576e+05,8.7229e-02,7.6127e+00,1.7382e+05,9.2199e+01,2.3646e-01,-1.2879e+00,3.9353e+00,2.6758e+00
3.5000e+01,1.0000e+00,3.3784e+00,-2.0569e+05,-2.0570e+05,-3.4983e-02,-2.0570e+05,8.7362e-02,7.6359e+00,1.7382e+05,9.4930e+01,-4.9610e-01,-1.7236e+00,3.8199e+00,3.4639e+00
3.6000e+01,1.0000e+00,3.4716e+00,-2.0569e+05,-2.0570e+05,-3.5982e-02,-2.0570e+05,8.2516e-02,6.8123e+00,1.7375e+05,9.7622e+01,1.6000e-01,-1.7446e+00,3.9980e+00,4.2480e+00
3.7000e+01,1.0000e+00,3.5645e+00,-2.0569e+05,-2.0570e+05,-3.6982e-02,-2.0570e+05,8.0702e-02,6.5161e+00,1.7375e+05,1.0032e+02,7.2659e-02,-1.8190e+00,3.9999e+00,4.9872e+00
3.8000e+01,1.0000e+00,3.6574e+00,-2.0563e+05,-2.0563e+05,-3.7981e-02,-2.0563e+05,8.7379e-02,7.6389e+00,1.7375e+05,1.0346e+02,-6.2689e-02,-1.1103e+00,3.8786e+00,2.8103e+00
3.9000e+01,1.0000e+00,3.7500e+00,-2.0563e+05,-2.0563e+05,-3.8981e-02,-2.0563e+05,8.1084e-02,6.5779e+00,1.7369e+05,1.0570e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01
4.0000e+01,1.0000e+00,3.8425e+00,-2.0561e+05,-2.0561e+05,-3.9980e-02,-2.0561e+05,8.7390e-02,7.6409e+00,1.7369e+05,1.0845e+02,9.1166e-02,-1.5327e+00,3.7961e+00,3.4819e-01
4.1000e+01,1.0000e+00,3.9347e+00,-2.0557e+05,-2.0558e+05,-4.0980e-02,-2.0558e+05,8.7396e-02,7.6419e+00,1.7367e+05,1.1116e+02,1.6622e-01,-1.6768e+00,3.7962e+00,1.3832e+00
4.2000e+01,3.0000e+00,4.0191e+00,-2.0557e+05,-2.0557e+05,-4.1979e-02,-2.0557e+05,8.7188e-02,7.6055e+00,1.7363e+05,1.2005e+02,-3.6202e-01,-1.3958e+00,3.8282e+00,3.3985e+00
4.3000e+01,1.0000e+00,4.1109e+00,-2.0556e+05,-2.0557e+05,-4.2979e-02,-2.0557e+05,8.4447e-02,7.1348e+00,1.7363e+05,1.2276e+02,-3.1373e-01,-1.2948e+00,3.8084e+00,3.0032e+00
4.4000e+01,1.0000e+00,4.2025e+00,-2.0555e+05,-2.0556e+05,-4.3978e-02,-2.0556e+05,8.7413e-02,7.6449e+00,1.7363e+05,1.2505e+02,-4.4379e-01,-1.5827e+00,3.8418e+00,4.2082e+00
4.5000e+01,1.0000e+00,4.2939e+00,-2.0554e+05,-2.0555e+05,-4.4978e-02,-2.0555e+05,8.7418e-02,7.6457e+00,1.7361e+05,1.2774e+02,-4.1609e-01,-1.7064e+00,3.8688e+00,4.8517e+00
4.6000e+01,1.0000e+00,4.3851e+00,-2.0547e+05,-2.0548e+05,-4.5977e-02,-2.0548e+05,8.7425e-02,7.6469e+00,1.7360e+05,1.3041e+02,3.1818e-01,-1.1666e+00,3.8521e+00,2.0471e+00
4.7000e+01,1.0000e+00,4.4762e+00,-2.0547e+05,-2.0548e+05,-4.6977e-02,-2.0548e+05,8.1119e-02,6.5836e+00,1.7354e+05,1.3353e+02,1.1900e-01,-8.3080e-01,3.8283e+00,1.7739e+00
4.8000e+01,1.0000e+00,4.5671e+00,-2.0546e+05,-2.0547e+05,-4.7976e-02,-2.0547e+05,8.7432e-02,7.6481e+00,1.7353e+05,1.3621e+02,-3.2111e-01,-1.8849e+00,3.8420e+00,4.1955e+00
4.9000e+01,1.0000e+00,4.6578e+00,-2.0545e+05,-2.0546e+05,-4.8976e-02,-2.0546e+05,8.7442e-02,7.6499e+00,1.7352e+05,1.3890e+02,-4.8780e-01,-1.3145e+00,3.8294e+00,4.2455e+00
5.0000e+01,1.0000e+00,4.7483e+00,-2.0545e+05,-2.0545e+05,-4.9975e-02,-2.0545e+05,8.1988e-02,6.7254e+00,1.7351e+05,1.4166e+02,-3.2347e-02,-1.5449e+00,3.7866e+00,2.2607e+00
5.1000e+01,1.0000e+00,4.8387e+00,-2.0542e+05,-2.0543e+05,-5.0975e-02,-2.0543e+05,8.7453e-02,7.6519e+00,1.7351e+05,1.4439e+02,3.7059e-01,-5.3512e-01,3.9534e+00,2.2359e+00
5.2000e+01,1.0000e+00,4.9289e+00,-2.0542e+05,-2.0543e+05,-5.1974e-02,-2.0543e+05,8.2550e-02,6.8180e+00,1.7348e+05,1.4710e+02,-2.2298e-01,-1.9843e+00,3.7195e+00,1.9321e+00
5.3000e+01,1.0000e+00,5.0189e+00,-2.0542e+05,-2.0542e+05,-5.2974e-02,-2.0542e+05,8.6903e-02,7.5559e+00,1.7348e+05,1.4981e+02,2.9108e-01,-8.1907e-01,3.8695e+00,2.0610e+00
5.4000e+01,2.0000e+00,5.1040e+00,-2.0539e+05,-2.0540e+05,-5.3973e-02,-2.0540e+05,8.7470e-02,7.6549e+00,1.7348e+05,1.5478e+02,1.6125e-01,-8.3579e-01,3.8165e+00,6.3614e-01
5.5000e+01,1.0000e+00,5.1936e+00,-2.0537e+05,-2.0538e+05,-5.4973e-02,-2.0538e+05,8.7476e-02,7.6559e+00,1.7346e+05,1.5788e+02,-2.9824e-01,-9.5256e-01,3.8805e+00,4.4608e+00
5.6000e+01,1.0000e+00,5.2830e+00,-2.0535e+05,-2.0536e+05,-5.5972e-02,-2.0536e+05,8.7482e-02,7.6569e+00,1.7343e+05,1.6057e+02,4.6911e-01,-8.7605e-01,3.8318e+00,5.3322e-01
5.7000e+01,2.0000e+00,5.3672e+00,-2.0534e+05,-2.0535e+05,-5.6972e-02,-2.0535e+05,8.7486e-02,7.6576e+00,1.7341e+05,1.6554e+02,-1.9096e-03,-1.3356e+00,3.7493e+00,1.8067e+00
5.8000e+01,1.0000e+00,5.4563e+00,-2.0533e+05,-2.0534e+05,-5.7971e-02,-2.0534e+05,8.7485e-02,7.6575e+00,1.7340e+05,1.6824e+02,-2.6146e-01,-1.8195e+00,3.6948e+00,8.2551e-01
5.9000e+01,3.0000e+00,5.5347e+00,-2.0531e+05,-2.0531e+05,-5.8971e-02,-2.0531e+05,8.7499e-02,7.6599e+00,1.7339e+05,1.7584e+02,2.6802e-01,-7.7401e-01,3.8169e+00,1.1145e+00
6.0000e+01,1.0000e+00,5.6232e+00,-2.0530e+05,-2.0531e+05,-5.9970e-02,-2.0531e+05,8.7473e-02,7.6553e+00,1.7337e+05,1.7902e+02,2.2148e-01,-1.9860e+00,3.8832e+00,3.1041e+00
6.1000e+01,1.0000e+00,5.7116e+00,-2.0529e+05,-2.0530e+05,-6.0970e-02,-2.0530e+05,8.7397e-02,7.6421e+00,1.7336e+05,1.8170e+02,-2.3288e-01,-7.9675e-01,3.7491e+00,5.9778e-01
6.2000e+01,1.0000e+00,5.7998e+00,-2.0525e+05,-2.0526e+05,-6.1969e-02,-2.0526e+05,8.7516e-02,7.6629e+00,1.7335e+05,1.8440e+02,2.1230e-01,-1.6155e+00,3.7591e+00,1.9051e+00
6.3000e+01,1.0000e+00,5.8879e+00,-2.0524e+05,-2.0525e+05,-6.2969e-02,-2.0525e+05,8.7521e-02,7.6638e+00,1.7331e+05,1.8666e+02,-1.0944e-01,-7.7647e-01,3.9341e+00,4.6110e+00
6.4000e+01,1.0000e+00,5.9757e+00,-2.0523e+05,-2.0524e+05,-6.3968e-02,-2.0524e+05,8.7526e-02,7.6647e+00,1.7330e+05,1.8933e+02,3.9580e-01,-1.3216e+00,3.7623e+00,8.5063e-01
6.5000e+01,1.0000e+00,6.0634e+00,-2.0522e+05,-2.0523e+05,-6.4968e-02,-2.0523e+05,8.7286e-02,7.6226e+00,1.7329e+05,1.9202e+02,-4.2293e-01,-1.4239e+00,3.7595e+00,3.5324e+00
6.6000e+01,1.0000e+00,6.1510e+00,-2.0521e+05,-2.0522e+05,-6.5967e-02,-2.0522e+05,8.7539e-02,7.6668e+00,1.7328e+05,1.9474e+02,-5.0326e-03,-7.8518e-01,3.8864e+00,3.2237e+00
6.7000e+01,1.0000e+00,6.2384e+00,-2.0518e+05,-2.0518e+05,-6.6967e-02,-2.0518e+05,8.7544e-02,7.6679e+00,1.7327e+05,1.9744e+02,-1.9331e-01,-1.9151e+00,3.8421e+00,4.5296e+00
6.8000e+01,1.0000e+00,6.3256e+00,-2.0517e+05,-2.0518e+05,-6.7966e-02,-2.0518e+05,8.5881e-02,7.3792e+00,1.7324e+05,1.9973e+02,2.5808e-01,-7.4715e-01,3.7991e+00,6.2542e-01
6.9000e+01,1.0000e+00,6.4126e+00,-2.0517e+05,-2.0518e+05,-6.8966e-02,-2.0518e+05,8.0824e-02,6.5358e+00,1.7323e+05,2.0284e+02,6.5395e-02,-1.8791e+00,3.8529e+00,3.7083e+00
7.0000e+01,1.0000e+00,6.4995e+00,-2.0517e+05,-2.0518e+05,-6.9965e-02,-2.0518e+05,8.0681e-02,6.5127e+00,1.7323e+05,2.0563e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01
7.1000e+01,1.0000e+00,6.5863e+00,-2.0516e+05,-2.0517e+05,-7.0965e-02,-2.0517e+05,8.7493e-02,7.6589e+00,1.7323e+05,2.0830e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00
7.2000e+01,1.0000e+00,6.6728e+00,-2.0515e+05,-2.0516e+05,-7.1964e-02,-2.0516e+05,8.7573e-02,7.6728e+00,1.7322e+05,2.1055e+02,4.0993e-01,-1.8150e+00,3.7370e+00,1.1048e+00
7.3000e+01,1.0000e+00,6.7593e+00,-2.0515e+05,-2.0515e+05,-7.2964e-02,-2.0515e+05,8.6817e-02,7.5410e+00,1.7321e+05,2.1323e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01
7.4000e+01,1.0000e+00,6.8455e+00,-2.0513e+05,-2.0514e+05,-7.3963e-02,-2.0514e+05,8.7584e-02,7.6748e+00,1.7321e+05,2.1592e+02,3.1570e-01,-1.8619e+00,3.7195e+00,1.8055e-01
7.5000e+01,1.0000e+00,6.9316e+00,-2.0513e+05,-2.0514e+05,-7.4963e-02,-2.0514e+05,8.4114e-02,7.0788e+00,1.7319e+05,2.1861e+02,4.3864e-01,-8.8243e-01,3.7768e+00,1.2624e+00
7.6000e+01,1.0000e+00,7.0175e+00,-2.0511e+05,-2.0512e+05,-7.5962e-02,-2.0512e+05,8.7596e-02,7.6769e+00,1.7319e+05,2.2130e+02,-1.2806e-01,-7.5845e-01,3.7528e+00,2.1938e+00
7.7000e+01,1.0000e+00,7.1033e+00,-2.0510e+05,-2.0510e+05,-7.6962e-02,-2.0510e+05,8.7601e-02,7.6778e+00,1.7317e+05,2.2353e+02,3.7953e-01,-1.2501e+00,3.7856e+00,2.1208e+00
7.8000e+01,1.0000e+00,7.1889e+00,-2.0507e+05,-2.0508e+05,-7.7961e-02,-2.0508e+05,8.7607e-02,7.6789e+00,1.7316e+05,2.2622e+02,4.0575e-01,-1.6160e+00,3.7451e+00,1.8757e+00
7.9000e+01,1.0000e+00,7.2744e+00,-2.0505e+05,-2.0506e+05,-7.8961e-02,-2.0506e+05,8.7613e-02,7.6799e+00,1.7314e+05,2.2849e+02,1.3720e-01,-1.7511e+00,3.6853e+00,5.6828e-01
8.0000e+01,1.0000e+00,7.3597e+00,-2.0504e+05,-2.0505e+05,-7.9960e-02,-2.0505e+05,8.6385e-02,7.4661e+00,1.7311e+05,2.3122e+02,4.6480e-01,-5.4861e-01,3.8251e+00,1.0049e+00
8.1000e+01,1.0000e+00,7.4449e+00,-2.0503e+05,-2.0504e+05,-8.0960e-02,-2.0504e+05,8.7623e-02,7.6817e+00,1.7311e+05,2.3352e+02,-7.1960e-02,-1.6124e+00,3.6632e+00,9.4906e-01
8.2000e+01,1.0000e+00,7.5298e+00,-2.0503e+05,-2.0504e+05,-8.1959e-02,-2.0504e+05,8.1417e-02,6.6321e+00,1.7309e+05,2.3662e+02,-3.2988e-01,-9.2243e-01,3.6745e+00,7.3362e-01
8.3000e+01,1.0000e+00,7.6147e+00,-2.0501e+05,-2.0502e+05,-8.2959e-02,-2.0502e+05,8.7636e-02,7.6839e+00,1.7309e+05,2.3974e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00
8.4000e+01,1.0000e+00,7.6994e+00,-2.0498e+05,-2.0499e+05,-8.3958e-02,-2.0499e+05,8.7641e-02,7.6849e+00,1.7307e+05,2.4246e+02,5.7168e-02,-1.3171e+00,3.8615e+00,3.7606e+00
8.5000e+01,1.0000e+00,7.7839e+00,-2.0497e+05,-2.0497e+05,-8.4958e-02,-2.0497e+05,8.7647e-02,7.6859e+00,1.7304e+05,2.4558e+02,1.5328e-01,-1.7612e+00,3.7232e+00,2.2061e+00
8.6000e+01,1.0000e+00,7.8683e+00,-2.0496e+05,-2.0497e+05,-8.5957e-02,-2.0497e+05,8.7604e-02,7.6783e+00,1.7303e+05,2.4785e+02,-6.3107e-02,-1.0818e+00,3.7955e+00,3.1661e+00
8.7000e+01,1.0000e+00,7.9525e+00,-2.0495e+05,-2.0495e+05,-8.6957e-02,-2.0495e+05,8.7658e-02,7.6878e+00,1.7302e+05,2.5054e+02,-4.8955e-01,-1.7397e+00,3.5978e+00,1.6202e+00
8.8000e+01,1.0000e+00,8.0365e+00,-2.0494e+05,-2.0495e+05,-8.7956e-02,-2.0495e+05,8.5428e-02,7.3016e+00,1.7301e+05,2.5368e+02,2.4591e-01,-1.3034e+00,3.8842e+00,3.9293e+00
8.9000e+01,1.0000e+00,8.1204e+00,-2.0494e+05,-2.0495e+05,-8.8956e-02,-2.0495e+05,8.3508e-02,6.9770e+00,1.7300e+05,2.5638e+02,-2.0790e-02,-1.5296e+00,3.6807e+00,2.0944e+00
9.0000e+01,1.0000e+00,8.2042e+00,-2.0494e+05,-2.0495e+05,-8.9955e-02,-2.0495e+05,8.4387e-02,7.1247e+00,1.7300e+05,2.5956e+02,-2.2965e-01,-8.2610e-01,3.7750e+00,3.0359e+00
9.1000e+01,1.0000e+00,8.2878e+00,-2.0491e+05,-2.0492e+05,-9.0955e-02,-2.0492e+05,8.7681e-02,7.6919e+00,1.7300e+05,2.6267e+02,-5.5667e-02,-1.8506e+00,3.7091e+00,2.6968e+00
9.2000e+01,1.0000e+00,8.3712e+00,-2.0490e+05,-2.0491e+05,-9.1954e-02,-2.0491e+05,8.7540e-02,7.6671e+00,1.7297e+05,2.6579e+02,4.0157e-01,-1.5072e+00,3.6851e+00,1.2590e+00
9.3000e+01,1.0000e+00,8.4545e+00,-2.0490e+05,-2.0491e+05,-9.2954e-02,-2.0491e+05,8.4911e-02,7.2135e+00,1.7296e+05,2.6889e+02,-1.2658e-01,-1.9814e+00,3.8048e+00,4.3791e+00
9.4000e+01,1.0000e+00,8.5377e+00,-2.0488e+05,-2.0489e+05,-9.3953e-02,-2.0489e+05,8.7698e-02,7.6949e+00,1.7296e+05,2.7115e+02,-1.8316e-01,-1.1479e+00,3.6728e+00,2.2372e+00
9.5000e+01,2.0000e+00,8.6129e+00,-2.0488e+05,-2.0489e+05,-9.4953e-02,-2.0489e+05,8.6030e-02,7.4048e+00,1.7294e+05,2.7655e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01
9.6000e+01,1.0000e+00,8.6957e+00,-2.0487e+05,-2.0488e+05,-9.5952e-02,-2.0488e+05,8.7683e-02,7.6922e+00,1.7294e+05,2.7924e+02,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01
9.7000e+01,1.0000e+00,8.7783e+00,-2.0486e+05,-2.0487e+05,-9.6952e-02,-2.0487e+05,8.7715e-02,7.6978e+00,1.7293e+05,2.8234e+02,-4.1647e-01,-1.1021e+00,3.6152e+00,9.9795e-01
9.8000e+01,2.0000e+00,8.8528e+00,-2.0485e+05,-2.0486e+05,-9.7951e-02,-2.0486e+05,8.7690e-02,7.6933e+00,1.7292e+05,2.8776e+02,-1.5199e-01,-1.7261e+00,3.7545e+00,3.5620e+00
9.9000e+01,1.0000e+00,8.9350e+00,-2.0485e+05,-2.0486e+05,-9.8951e-02,-2.0486e+05,8.5154e-02,7.2548e+00,1.7291e+05,2.9089e+02,-3.5470e-01,-1.7148e+00,3.5954e+00,1.1934e+00
1.0000e+02,1.0000e+00,9.0171e+00,-2.0482e+05,-2.0482e+05,-9.9950e-02,-2.0482e+05,8.7733e-02,7.7009e+00,1.7291e+05,2.9409e+02,9.5847e-02,-1.4504e+00,3.6490e+00,2.6012e-01
1.0100e+02,1.0000e+00,9.0991e+00,-2.0479e+05,-2.0480e+05,-1.0095e-01,-2.0480e+05,8.7738e-02,7.7019e+00,1.7288e+05,2.9678e+02,2.6803e-01,-1.7084e+00,3.6572e+00,2.4074e-01
1.0200e+02,1.0000e+00,9.1809e+00,-2.0479e+05,-2.0479e+05,-1.0195e-01,-2.0479e+05,8.7600e-02,7.6777e+00,1.7285e+05,2.9988e+02,-4.7241e-01,-6.4645e-01,3.6635e+00,7.4402e-01
1.0300e+02,1.0000e+00,9.2626e+00,-2.0478e+05,-2.0478e+05,-1.0295e-01,-2.0478e+05,8.7743e-02,7.7027e+00,1.7285e+05,3.0262e+02,5.6037e-02,-7.1198e-01,3.9121e+00,4.2448e+00
1.0400e+02,1.0000e+00,9.3441e+00,-2.0477e+05,-2.0478e+05,-1.0395e-01,-2.0478e+05,8.5835e-02,7.3713e+00,1.7284e+05,3.0509e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00
1.0500e+02,1.0000e+00,9.4255e+00,-2.0476e+05,-2.0477e+05,-1.0495e-01,-2.0477e+05,8.7754e-02,7.7046e+00,1.7284e+05,3.0734e+02,2.5108e-01,-9.8380e-01,3.8969e+00,4.2211e+00
1.0600e+02,2.0000e+00,9.4982e+00,-2.0476e+05,-2.0477e+05,-1.0595e-01,-2.0477e+05,8.5851e-02,7.3740e+00,1.7283e+05,3.1315e+02,2.8372e-01,-1.0910e+00,3.6794e+00,5.2110e-01
1.0700e+02,1.0000e+00,9.5792e+00,-2.0475e+05,-2.0476e+05,-1.0695e-01,-2.0476e+05,8.7772e-02,7.7078e+00,1.7282e+05,3.1584e+02,-4.2188e-02,-6.1940e-01,3.6977e+00,1.3378e+00
1.0800e+02,1.0000e+00,9.6601e+00,-2.0474e+05,-2.0474e+05,-1.0795e-01,-2.0474e+05,8.7777e-02,7.7086e+00,1.7281e+05,3.1854e+02,-1.0398e-01,-1.8772e+00,3.6042e+00,1.0434e+00
1.0900e+02,1.0000e+00,9.7408e+00,-2.0473e+05,-2.0474e+05,-1.0895e-01,-2.0474e+05,8.7120e-02,7.5937e+00,1.7280e+05,3.2165e+02,-3.4006e-01,-1.2996e+00,3.6184e+00,2.4949e+00
1.1000e+02,1.0000e+00,9.8214e+00,-2.0473e+05,-2.0474e+05,-1.0995e-01,-2.0474e+05,8.6589e-02,7.5014e+00,1.7279e+05,3.2440e+02,1.5763e-01,-1.0280e+00,3.6647e+00,7.1886e-01
