nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
2.0000e+03,6.9000e+01,1.0000e+00,1.8302e+01,-1.0735e+06,-1.0735e+06,-2.2962e-01,-inf,1.4850e-01,6.6267e+00,5.1534e+05,3.0161e+03,-2.6772e-01,-1.5614e+00,6.3626e+00,1.2993e+01,3.1365e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.8519e+01,-1.0735e+06,-1.0735e+06,-2.3295e-01,-inf,1.3991e-01,5.8824e+00,5.1384e+05,3.0241e+03,-1.0412e-01,-1.4834e+00,6.5790e+00,1.0694e+01,3.1790e+01
2.0000e+03,7.1000e+01,1.0000e+00,1.8734e+01,-1.0729e+06,-1.0729e+06,-2.3627e-01,-inf,1.4857e-01,6.6331e+00,5.1383e+05,3.0313e+03,7.8681e-02,-1.2591e+00,2.5548e+00,8.1638e+00,3.2256e+01
2.0000e+03,7.2000e+01,1.0000e+00,1.8947e+01,-1.0726e+06,-1.0726e+06,-2.3960e-01,-inf,1.4861e-01,6.6366e+00,5.1319e+05,3.0392e+03,-5.9115e-02,-1.5376e+00,2.1227e+00,5.2216e+00,3.1051e+01
2.0000e+03,7.3000e+01,3.0000e+00,1.9060e+01,-1.0722e+06,-1.0722e+06,-2.4293e-01,-inf,1.4865e-01,6.6398e+00,5.1293e+05,3.0647e+03,-8.8230e-01,-1.2646e+00,5.8165e+00,3.6909e+00,2.9689e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.9271e+01,-1.0698e+06,-1.0698e+06,-2.4626e-01,-inf,1.4868e-01,6.6431e+00,5.1254e+05,3.0726e+03,-6.5427e-01,-1.3303e-01,6.9699e+00,1.1002e+01,3.2651e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.9481e+01,-1.0687e+06,-1.0687e+06,-2.4958e-01,-inf,1.4872e-01,6.6466e+00,5.1011e+05,3.0820e+03,-1.3720e+00,-9.8821e-01,6.6671e+00,3.0643e+00,3.1847e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.9689e+01,-1.0673e+06,-1.0673e+06,-2.5291e-01,-inf,1.4876e-01,6.6498e+00,5.0904e+05,3.0885e+03,-4.6590e-02,-5.8709e-01,2.1587e+00,4.8648e+00,3.0855e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.9897e+01,-1.0652e+06,-1.0652e+06,-2.5624e-01,-inf,1.4880e-01,6.6533e+00,5.0762e+05,3.0966e+03,-9.0615e-01,-1.2561e+00,6.1385e+00,1.8033e+01,3.1137e+01
2.0000e+03,7.8000e+01,1.0000e+00,2.0103e+01,-1.0645e+06,-1.0645e+06,-2.5957e-01,-inf,1.4883e-01,6.6565e+00,5.0555e+05,3.1055e+03,-5.0149e-01,-6.1571e-01,2.3806e+00,4.6736e+00,3.1487e+01
2.0000e+03,7.9000e+01,2.0000e+00,2.0256e+01,-1.0640e+06,-1.0640e+06,-2.6290e-01,-inf,1.4887e-01,6.6597e+00,5.0477e+05,3.1222e+03,-7.5220e-01,-1.1676e+00,6.3879e+00,1.5239e+01,3.1741e+01
2.0000e+03,8.0000e+01,1.0000e+00,2.0460e+01,-1.0625e+06,-1.0626e+06,-2.6622e-01,-inf,1.4891e-01,6.6632e+00,5.0428e+05,3.1317e+03,6.4956e-02,-4.7679e-01,6.5720e+00,1.3207e+01,3.1842e+01
2.0000e+03,8.1000e+01,1.0000e+00,2.0663e+01,-1.0613e+06,-1.0613e+06,-2.6955e-01,-inf,1.4894e-01,6.6664e+00,5.0286e+05,3.1382e+03,-2.5445e-01,-1.0126e+00,6.2027e+00,1.4271e+01,3.1220e+01
2.0000e+03,8.2000e+01,1.0000e+00,2.0865e+01,-1.0606e+06,-1.0606e+06,-2.7288e-01,-inf,1.4898e-01,6.6699e+00,5.0163e+05,3.1469e+03,3.4590e-01,-5.5952e-01,2.6297e+00,1.4410e+01,3.2077e+01
2.0000e+03,8.3000e+01,1.0000e+00,2.1066e+01,-1.0596e+06,-1.0596e+06,-2.7621e-01,-inf,1.4902e-01,6.6732e+00,5.0093e+05,3.1552e+03,-4.7303e-01,-3.8587e-01,2.4948e+00,9.5034e+00,3.1837e+01
2.0000e+03,8.4000e+01,2.0000e+00,2.1212e+01,-1.0582e+06,-1.0582e+06,-2.7953e-01,-inf,1.4906e-01,6.6764e+00,4.9993e+05,3.1751e+03,6.4833e-02,-1.3018e+00,5.7484e+00,1.1936e+00,2.9391e+01
2.0000e+03,8.5000e+01,1.0000e+00,2.1411e+01,-1.0576e+06,-1.0576e+06,-2.8286e-01,-inf,1.4909e-01,6.6799e+00,4.9847e+05,3.1819e+03,-1.1861e+00,-4.4852e-01,2.1683e+00,3.1807e-01,3.0601e+01
2.0000e+03,8.6000e+01,1.0000e+00,2.1608e+01,-1.0572e+06,-1.0572e+06,-2.8619e-01,-inf,1.4913e-01,6.6831e+00,4.9791e+05,3.1898e+03,4.4899e-01,-6.6443e-01,3.2783e+00,2.2554e+00,3.2881e+01
2.0000e+03,8.7000e+01,2.0000e+00,2.1750e+01,-1.0566e+06,-1.0566e+06,-2.8952e-01,-inf,1.4917e-01,6.6863e+00,4.9748e+05,3.2084e+03,-5.3389e-01,-1.7493e+00,6.8223e+00,4.3881e-01,3.2383e+01
2.0000e+03,8.8000e+01,1.0000e+00,2.1945e+01,-1.0562e+06,-1.0562e+06,-2.9285e-01,-inf,1.4921e-01,6.6898e+00,4.9688e+05,3.2154e+03,-1.2003e+00,-5.0787e-01,6.1550e+00,1.2711e+01,3.1192e+01
2.0000e+03,8.9000e+01,1.0000e+00,2.2139e+01,-1.0559e+06,-1.0560e+06,-2.9617e-01,-inf,1.4924e-01,6.6931e+00,4.9652e+05,3.2230e+03,3.4524e-01,-1.6598e+00,5.5919e+00,1.7409e+01,2.9647e+01
2.0000e+03,9.0000e+01,1.0000e+00,2.2333e+01,-1.0552e+06,-1.0552e+06,-2.9950e-01,-inf,1.4928e-01,6.6965e+00,4.9626e+05,3.2311e+03,-9.8667e-01,-6.0059e-01,6.5078e+00,1.9675e+01,3.2205e+01
2.0000e+03,9.1000e+01,2.0000e+00,2.2469e+01,-1.0539e+06,-1.0539e+06,-3.0283e-01,-inf,1.4932e-01,6.6998e+00,4.9547e+05,3.2477e+03,3.2425e-01,-4.1895e-01,6.9604e+00,1.9180e+01,3.2960e+01
2.0000e+03,9.2000e+01,1.0000e+00,2.2660e+01,-1.0537e+06,-1.0537e+06,-3.0616e-01,-inf,1.4935e-01,6.7030e+00,4.9417e+05,3.2555e+03,-1.2317e+00,-3.5433e-02,2.7694e+00,1.6432e+01,3.2388e+01
2.0000e+03,9.3000e+01,1.0000e+00,2.2850e+01,-1.0536e+06,-1.0536e+06,-3.0948e-01,-inf,1.4939e-01,6.7065e+00,4.9398e+05,3.2622e+03,1.6442e-01,-4.4707e-01,2.3058e+00,6.5161e+00,3.0886e+01
2.0000e+03,9.4000e+01,1.0000e+00,2.3039e+01,-1.0508e+06,-1.0508e+06,-3.1281e-01,-inf,1.4943e-01,6.7097e+00,4.9392e+05,3.2703e+03,-1.1908e+00,-5.6288e-01,2.6770e+00,1.9047e-01,3.1688e+01
2.0000e+03,9.5000e+01,1.0000e+00,2.3227e+01,-1.0506e+06,-1.0506e+06,-3.1614e-01,-inf,1.4947e-01,6.7132e+00,4.9109e+05,3.2780e+03,-6.6729e-01,-7.4425e-01,6.5368e+00,1.4815e+00,3.1752e+01
2.0000e+03,9.6000e+01,2.0000e+00,2.3358e+01,-1.0502e+06,-1.0502e+06,-3.1947e-01,-inf,1.4950e-01,6.7164e+00,4.9091e+05,3.2954e+03,-1.0936e-02,-4.6595e-01,2.7827e+00,1.4581e-01,3.1608e+01
2.0000e+03,9.7000e+01,2.0000e+00,2.3487e+01,-1.0501e+06,-1.0501e+06,-3.2280e-01,-inf,1.4954e-01,6.7197e+00,4.9048e+05,3.3137e+03,-7.5224e-01,-1.1970e+00,6.6255e+00,4.9727e+00,3.2320e+01
2.0000e+03,9.8000e+01,1.0000e+00,2.3671e+01,-1.0478e+06,-1.0478e+06,-3.2612e-01,-inf,1.4958e-01,6.7230e+00,4.9040e+05,3.3215e+03,-6.7944e-01,-1.7289e+00,2.6353e+00,8.3383e+00,3.2087e+01
2.0000e+03,9.9000e+01,1.0000e+00,2.3855e+01,-1.0476e+06,-1.0476e+06,-3.2945e-01,-inf,1.4961e-01,6.7264e+00,4.8815e+05,3.3292e+03,-1.1052e+00,-1.0395e+00,3.3851e+00,3.0863e-01,3.3439e+01
2.0000e+03,1.0000e+02,1.0000e+00,2.4038e+01,-1.0475e+06,-1.0476e+06,-3.3278e-01,-inf,1.4965e-01,6.7297e+00,4.8788e+05,3.3392e+03,-6.2621e-01,-7.7570e-01,6.5910e+00,1.2552e+01,3.2530e+01
2.0000e+03,1.0100e+02,1.0000e+00,2.4221e+01,-1.0474e+06,-1.0474e+06,-3.3611e-01,-inf,1.4969e-01,6.7331e+00,4.8786e+05,3.3476e+03,-2.1971e-01,-5.6990e-01,5.6921e+00,1.9423e+01,3.0230e+01
