nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,dmod
2.0000e+03,1.2500e+02,1.0000e+00,2.7293e+01,-6.9214e+14,-6.9214e+14,-4.1597e-01,-inf,,-4.4342e+13,inf,9.8855e+02,-2.9174e-01,-1.3686e+00,1.3327e-01,7.6760e-01,9.7264e-01,1.6265e+00,2.5164e+00,2.2906e+00,2.8220e+01
2.0000e+03,1.2600e+02,1.0000e+00,2.7451e+01,-6.9213e+14,-6.9213e+14,-4.1930e-01,-inf,,-4.1895e+13,inf,9.9398e+02,-1.3293e-01,-8.0364e-01,3.7068e-01,7.3656e-01,1.0420e+00,1.6293e+00,2.4833e+00,2.4764e+00,2.8010e+01
2.0000e+03,1.2700e+02,1.0000e+00,2.7609e+01,-6.9212e+14,-6.9212e+14,-4.2263e-01,-inf,,-3.9455e+13,inf,1.0006e+03,-5.5410e-01,-1.9864e+00,8.6105e-02,6.5659e-01,1.0112e+00,1.7226e+00,2.4230e+00,2.2415e+00,2.8237e+01
2.0000e+03,1.2800e+02,1.0000e+00,2.7766e+01,-6.9211e+14,-6.9211e+14,-4.2596e-01,-inf,,-3.7025e+13,inf,1.0072e+03,-4.2603e-01,-9.1958e-01,6.8609e-02,6.3969e-01,1.1797e+00,1.6093e+00,2.2433e+00,2.4456e+00,2.8125e+01
2.0000e+03,1.2900e+02,1.0000e+00,2.7922e+01,-6.9210e+14,-6.9210e+14,-4.2928e-01,-inf,,-3.4601e+13,inf,1.0138e+03,-5.2875e-01,-2.0406e+00,4.0764e-01,5.3707e-01,1.2970e+00,1.8220e+00,2.3336e+00,2.2538e+00,2.8028e+01
2.0000e+03,1.3000e+02,1.0000e+00,2.8078e+01,-6.9208e+14,-6.9208e+14,-4.3261e-01,-inf,,-3.2186e+13,inf,1.0204e+03,-3.9430e-01,-1.6536e+00,3.2471e-01,6.0620e-01,1.0336e+00,1.7725e+00,2.4684e+00,2.2725e+00,2.8074e+01
2.0000e+03,1.3100e+02,2.0000e+00,2.8172e+01,-6.9203e+14,-6.9203e+14,-4.3594e-01,-inf,,-2.9778e+13,inf,1.0336e+03,-1.5604e-01,-1.9270e+00,2.3698e-01,6.7292e-01,1.2230e+00,1.7072e+00,2.3029e+00,2.5207e+00,2.8152e+01
2.0000e+03,1.3200e+02,1.0000e+00,2.8326e+01,-6.9201e+14,-6.9201e+14,-4.3927e-01,-inf,,-2.7379e+13,inf,1.0402e+03,-1.1679e-01,-1.2217e+00,2.4369e-01,6.2757e-01,1.2681e+00,1.7253e+00,2.3843e+00,2.4194e+00,2.8044e+01
2.0000e+03,1.3300e+02,1.0000e+00,2.8480e+01,-6.9194e+14,-6.9194e+14,-4.4260e-01,-inf,,-2.4987e+13,inf,1.0457e+03,-1.4226e-01,-1.0642e+00,1.6143e-01,6.2006e-01,1.0035e+00,1.6596e+00,2.5394e+00,2.1968e+00,2.8059e+01
2.0000e+03,1.3400e+02,2.0000e+00,2.8571e+01,-6.9194e+14,-6.9194e+14,-4.4592e-01,-inf,,-2.2605e+13,inf,1.0590e+03,6.1236e-02,-2.0083e+00,1.9963e-01,7.8214e-01,1.2104e+00,1.6053e+00,2.4063e+00,2.4460e+00,2.8086e+01
2.0000e+03,1.3500e+02,1.0000e+00,2.8723e+01,-6.9192e+14,-6.9192e+14,-4.4925e-01,-inf,,-2.0230e+13,inf,1.0655e+03,-3.0073e-01,-1.9185e+00,4.2172e-01,4.8130e-01,1.3144e+00,1.7886e+00,2.3378e+00,2.3061e+00,2.7991e+01
2.0000e+03,1.3600e+02,5.0000e+00,2.8632e+01,-6.9190e+14,-6.9190e+14,-4.5258e-01,-inf,,-1.7864e+13,inf,1.0985e+03,-3.0304e-01,-1.7941e+00,3.3538e-01,6.5979e-01,1.1621e+00,1.7547e+00,2.2424e+00,2.5608e+00,2.8142e+01
2.0000e+03,1.3700e+02,2.0000e+00,2.8721e+01,-6.9189e+14,-6.9189e+14,-4.5591e-01,-inf,,-1.5506e+13,inf,1.1094e+03,-4.3136e-02,-1.6248e+00,1.2186e-01,4.7312e-01,1.0829e+00,1.4915e+00,2.4668e+00,2.4989e+00,2.8351e+01
2.0000e+03,1.3800e+02,1.0000e+00,2.8870e+01,-6.9187e+14,-6.9187e+14,-4.5924e-01,-inf,,-1.3155e+13,inf,1.1149e+03,-1.9991e-01,-1.9949e+00,3.8742e-01,3.8074e-01,9.4037e-01,1.6461e+00,2.5082e+00,2.5382e+00,2.8253e+01
2.0000e+03,1.3900e+02,1.0000e+00,2.9019e+01,-6.9187e+14,-6.9187e+14,-4.6256e-01,-inf,,-1.0813e+13,inf,1.1204e+03,-3.3785e-01,-1.0084e+00,4.6377e-01,4.1368e-01,1.1573e+00,1.6423e+00,2.5802e+00,2.1880e+00,2.8039e+01
