logfeh_mean,logdust,logNpix,tau,logl
8.1499e-02,-1.8159e+00,2.6912e+00,2.7546e+00,-1.6508e+03
1.2879e-01,-1.9924e+00,2.6939e+00,2.8347e+00,-1.6434e+03
9.5570e-02,-1.8817e+00,2.6914e+00,2.7908e+00,-1.6565e+03
1.1472e-01,-1.9764e+00,2.6994e+00,2.7263e+00,-1.6447e+03
1.0901e-01,-1.9938e+00,2.6912e+00,2.7642e+00,-1.6634e+03
1.0624e-01,-1.9791e+00,2.6928e+00,2.7552e+00,-1.6378e+03
9.5305e-02,-1.8759e+00,2.6912e+00,2.7919e+00,-1.6411e+03
1.0698e-01,-1.9614e+00,2.6915e+00,2.7631e+00,-1.6471e+03
1.0687e-01,-1.9369e+00,2.6983e+00,2.7715e+00,-1.6561e+03
9.3511e-02,-1.9323e+00,2.6892e+00,2.7792e+00,-1.6476e+03
8.1668e-02,-1.8925e+00,2.6888e+00,2.7623e+00,-1.6431e+03
8.6491e-02,-1.8987e+00,2.6881e+00,2.7573e+00,-1.6423e+03
8.9243e-02,-1.7984e+00,2.6892e+00,2.8579e+00,-1.6414e+03
8.3333e-02,-1.8109e+00,2.6890e+00,2.7793e+00,-1.6300e+03
1.0703e-01,-1.9631e+00,2.6923e+00,2.7603e+00,-1.6354e+03
1.0907e-01,-1.9807e+00,2.6940e+00,2.7776e+00,-1.6395e+03
1.0517e-01,-1.9476e+00,2.6918e+00,2.7753e+00,-1.6483e+03
1.0954e-01,-1.9800e+00,2.6946e+00,2.7749e+00,-1.6364e+03
1.0752e-01,-1.9914e+00,2.6916e+00,2.7417e+00,-1.6611e+03
1.0884e-01,-1.8794e+00,2.6983e+00,2.7880e+00,-1.6391e+03
1.0772e-01,-1.9477e+00,2.6976e+00,2.7582e+00,-1.6621e+03
8.1904e-02,-1.8246e+00,2.6915e+00,2.7528e+00,-1.6617e+03
1.0673e-01,-1.9806e+00,2.6919e+00,2.7587e+00,-1.6604e+03
1.0682e-01,-1.9707e+00,2.6927e+00,2.7705e+00,-1.6458e+03
8.2788e-02,-1.8506e+00,2.6897e+00,2.7643e+00,-1.6614e+03
1.0709e-01,-1.9525e+00,2.6980e+00,2.7435e+00,-1.6638e+03
1.1788e-01,-1.9524e+00,2.6955e+00,2.8592e+00,-1.6340e+03
1.1884e-01,-1.9127e+00,2.6965e+00,2.8506e+00,-1.6360e+03
1.1909e-01,-1.9327e+00,2.6956e+00,2.8456e+00,-1.6213e+03
1.1958e-01,-1.9082e+00,2.6970e+00,2.8628e+00,-1.6481e+03
1.0229e-01,-1.8175e+00,2.6912e+00,2.8571e+00,-1.6589e+03
8.2815e-02,-1.8458e+00,2.6891e+00,2.7789e+00,-1.6562e+03
8.8757e-02,-1.9562e+00,2.6864e+00,2.7670e+00,-1.6483e+03
9.3223e-02,-1.9955e+00,2.6901e+00,2.7394e+00,-1.6481e+03
1.0540e-01,-1.9956e+00,2.6939e+00,2.7395e+00,-1.6544e+03
1.0550e-01,-1.9504e+00,2.6924e+00,2.7724e+00,-1.6521e+03
1.2061e-01,-1.9402e+00,2.6965e+00,2.8308e+00,-1.6515e+03
8.8663e-02,-1.9637e+00,2.6894e+00,2.7253e+00,-1.6581e+03
1.1554e-01,-1.9235e+00,2.6982e+00,2.8116e+00,-1.6351e+03
9.5699e-02,-1.8635e+00,2.6914e+00,2.7899e+00,-1.6582e+03
1.0920e-01,-1.9694e+00,2.6924e+00,2.7586e+00,-1.6379e+03
9.1775e-02,-1.9437e+00,2.6878e+00,2.7781e+00,-1.6347e+03
9.5712e-02,-1.9014e+00,2.6911e+00,2.8017e+00,-1.6491e+03
1.1242e-01,-1.9807e+00,2.6924e+00,2.7768e+00,-1.6388e+03
1.0703e-01,-1.9318e+00,2.6991e+00,2.7607e+00,-1.6605e+03
8.4005e-02,-1.9258e+00,2.6882e+00,2.7251e+00,-1.6578e+03
1.0820e-01,-1.9480e+00,2.6929e+00,2.7651e+00,-1.6360e+03
1.0913e-01,-1.9920e+00,2.6935e+00,2.7703e+00,-1.6529e+03
1.1081e-01,-1.9830e+00,2.6983e+00,2.7488e+00,-1.6574e+03
1.1925e-01,-1.9888e+00,2.6956e+00,2.8486e+00,-1.6554e+03
8.5569e-02,-1.8993e+00,2.6871e+00,2.7624e+00,-1.6626e+03
9.2763e-02,-1.9034e+00,2.6881e+00,2.7819e+00,-1.6490e+03
1.0834e-01,-1.9612e+00,2.6990e+00,2.7567e+00,-1.6629e+03
8.3220e-02,-1.9819e+00,2.6860e+00,2.7296e+00,-1.6603e+03
9.2074e-02,-1.9119e+00,2.6878e+00,2.7878e+00,-1.6457e+03
1.1836e-01,-1.9125e+00,2.6969e+00,2.8504e+00,-1.6323e+03
8.8878e-02,-1.8265e+00,2.6887e+00,2.8332e+00,-1.6603e+03
1.1368e-01,-1.9965e+00,2.6967e+00,2.7235e+00,-1.6584e+03
1.0881e-01,-1.9292e+00,2.6999e+00,2.7783e+00,-1.6625e+03
9.5839e-02,-1.8628e+00,2.6911e+00,2.8013e+00,-1.6540e+03
8.3044e-02,-1.8382e+00,2.6897e+00,2.7876e+00,-1.6468e+03
1.1163e-01,-1.9348e+00,2.6931e+00,2.8109e+00,-1.6273e+03
1.0851e-01,-1.9237e+00,2.6999e+00,2.7670e+00,-1.6512e+03
1.0687e-01,-1.8808e+00,2.6989e+00,2.7857e+00,-1.6625e+03
8.8812e-02,-1.7694e+00,2.6902e+00,2.8523e+00,-1.6354e+03
1.2920e-01,-1.9869e+00,2.6943e+00,2.8438e+00,-1.6529e+03
1.0936e-01,-1.9643e+00,2.6929e+00,2.7959e+00,-1.6570e+03
1.0860e-01,-1.9345e+00,2.6973e+00,2.7576e+00,-1.6494e+03
1.0462e-01,-1.9608e+00,2.6930e+00,2.7751e+00,-1.6493e+03
8.0716e-02,-1.8686e+00,2.6899e+00,2.7443e+00,-1.6594e+03
8.4383e-02,-1.9225e+00,2.6882e+00,2.7229e+00,-1.6607e+03
1.1908e-01,-1.9453e+00,2.6960e+00,2.8507e+00,-1.6475e+03
1.0746e-01,-1.9591e+00,2.6987e+00,2.7679e+00,-1.6352e+03
1.0743e-01,-1.9358e+00,2.6978e+00,2.7705e+00,-1.6633e+03
1.2200e-01,-1.9988e+00,2.6967e+00,2.8004e+00,-1.6607e+03
8.7994e-02,-1.9566e+00,2.6879e+00,2.7489e+00,-1.6477e+03
8.7320e-02,-1.9405e+00,2.6884e+00,2.7499e+00,-1.6584e+03
1.0888e-01,-1.9751e+00,2.6981e+00,2.7403e+00,-1.6434e+03
9.1786e-02,-1.9001e+00,2.6873e+00,2.7766e+00,-1.6461e+03
8.8521e-02,-1.9071e+00,2.6895e+00,2.7518e+00,-1.6556e+03
9.3280e-02,-1.8817e+00,2.6882e+00,2.8117e+00,-1.6632e+03
8.1999e-02,-1.8626e+00,2.6891e+00,2.7649e+00,-1.6377e+03
8.1436e-02,-1.8382e+00,2.6891e+00,2.7510e+00,-1.6607e+03
8.9106e-02,-1.8495e+00,2.6888e+00,2.8354e+00,-1.6453e+03
1.0519e-01,-1.9442e+00,2.6926e+00,2.7903e+00,-1.6364e+03
9.1709e-02,-1.9622e+00,2.6875e+00,2.7640e+00,-1.6410e+03
1.2911e-01,-1.9988e+00,2.6925e+00,2.8691e+00,-1.6588e+03
9.2637e-02,-1.9405e+00,2.6882e+00,2.7726e+00,-1.6331e+03
1.1024e-01,-1.9763e+00,2.6913e+00,2.7978e+00,-1.6158e+03
1.0674e-01,-1.9452e+00,2.6929e+00,2.7685e+00,-1.6511e+03
8.4630e-02,-1.9481e+00,2.6871e+00,2.7265e+00,-1.6497e+03
8.8531e-02,-1.9209e+00,2.6867e+00,2.7678e+00,-1.6463e+03
1.3308e-01,-1.9785e+00,2.6986e+00,2.8682e+00,-1.6607e+03
1.0797e-01,-1.9538e+00,2.6928e+00,2.7740e+00,-1.6630e+03
1.0942e-01,-1.9790e+00,2.6928e+00,2.7802e+00,-1.6641e+03
9.6010e-02,-1.9699e+00,2.6952e+00,2.6899e+00,-1.6315e+03
1.1521e-01,-1.9892e+00,2.6973e+00,2.7871e+00,-1.6612e+03
8.3345e-02,-1.7924e+00,2.6919e+00,2.7807e+00,-1.6592e+03
1.0705e-01,-1.9677e+00,2.6924e+00,2.7618e+00,-1.6388e+03
1.0223e-01,-1.8489e+00,2.6913e+00,2.8629e+00,-1.6588e+03
1.0594e-01,-1.9939e+00,2.6917e+00,2.7721e+00,-1.6405e+03
1.0730e-01,-1.9741e+00,2.6973e+00,2.7799e+00,-1.6387e+03
1.0940e-01,-1.9562e+00,2.6946e+00,2.7838e+00,-1.6467e+03
1.2313e-01,-1.9717e+00,2.6996e+00,2.8106e+00,-1.6141e+03
8.8767e-02,-1.9413e+00,2.6870e+00,2.7664e+00,-1.6523e+03
1.0725e-01,-1.9580e+00,2.6921e+00,2.7798e+00,-1.6591e+03
9.5735e-02,-1.8389e+00,2.6917e+00,2.8062e+00,-1.6411e+03
9.1481e-02,-1.9921e+00,2.6864e+00,2.7659e+00,-1.6638e+03
1.0906e-01,-1.9964e+00,2.6927e+00,2.7477e+00,-1.6519e+03
9.0052e-02,-1.8027e+00,2.6910e+00,2.8399e+00,-1.6329e+03
1.0730e-01,-1.9728e+00,2.6916e+00,2.7640e+00,-1.6427e+03
8.4138e-02,-1.9075e+00,2.6879e+00,2.7173e+00,-1.6541e+03
9.6004e-02,-1.8698e+00,2.6927e+00,2.7974e+00,-1.6633e+03
8.9550e-02,-1.7716e+00,2.6896e+00,2.8620e+00,-1.6204e+03
1.1566e-01,-1.9773e+00,2.6991e+00,2.7595e+00,-1.6592e+03
8.9500e-02,-1.8099e+00,2.6886e+00,2.8715e+00,-1.6510e+03
1.0660e-01,-1.9809e+00,2.6929e+00,2.7669e+00,-1.6600e+03
9.1276e-02,-1.8904e+00,2.6878e+00,2.7897e+00,-1.6613e+03
1.0687e-01,-1.9281e+00,2.6978e+00,2.7567e+00,-1.6635e+03
1.2109e-01,-1.9935e+00,2.6966e+00,2.8127e+00,-1.6560e+03
9.1104e-02,-1.9176e+00,2.6870e+00,2.7667e+00,-1.6434e+03
9.6228e-02,-1.8280e+00,2.6925e+00,2.8136e+00,-1.6494e+03
8.3206e-02,-1.7903e+00,2.6897e+00,2.7905e+00,-1.6366e+03
1.0731e-01,-1.9992e+00,2.6910e+00,2.7403e+00,-1.5893e+03
1.0823e-01,-1.9192e+00,2.6994e+00,2.7710e+00,-1.6542e+03
1.1861e-01,-1.9987e+00,2.6946e+00,2.8265e+00,-1.6597e+03
8.2002e-02,-1.8626e+00,2.6885e+00,2.7490e+00,-1.6523e+03
8.1317e-02,-1.8590e+00,2.6889e+00,2.7644e+00,-1.6427e+03
8.5786e-02,-1.9584e+00,2.6859e+00,2.7514e+00,-1.6506e+03
7.9464e-02,-1.8964e+00,2.6892e+00,2.7317e+00,-1.6367e+03
1.1213e-01,-1.9773e+00,2.6947e+00,2.7548e+00,-1.6629e+03
8.9312e-02,-1.7791e+00,2.6889e+00,2.8465e+00,-1.6570e+03
1.2052e-01,-1.9590e+00,2.6969e+00,2.8542e+00,-1.6516e+03
8.1912e-02,-1.8703e+00,2.6891e+00,2.7488e+00,-1.6527e+03
1.0770e-01,-1.8997e+00,2.6977e+00,2.7735e+00,-1.6615e+03
1.2375e-01,-1.9726e+00,2.6983e+00,2.8073e+00,-1.6481e+03
1.0892e-01,-1.9735e+00,2.6995e+00,2.7601e+00,-1.6479e+03
1.0928e-01,-1.9273e+00,2.6937e+00,2.8018e+00,-1.6573e+03
8.2859e-02,-1.7931e+00,2.6894e+00,2.7837e+00,-1.6145e+03
1.0537e-01,-1.9993e+00,2.6913e+00,2.7725e+00,-1.6215e+03
8.5130e-02,-1.8984e+00,2.6875e+00,2.7597e+00,-1.6450e+03
1.0519e-01,-1.9549e+00,2.6925e+00,2.7796e+00,-1.6459e+03
1.0790e-01,-1.9827e+00,2.6992e+00,2.7367e+00,-1.6625e+03
8.8973e-02,-1.7701e+00,2.6900e+00,2.8568e+00,-1.6603e+03
1.2345e-01,-1.9693e+00,2.6989e+00,2.8032e+00,-1.6222e+03
1.3029e-01,-1.9994e+00,2.6959e+00,2.8555e+00,-1.6358e+03
8.1930e-02,-1.8539e+00,2.6904e+00,2.7527e+00,-1.6625e+03
8.2146e-02,-1.8146e+00,2.6910e+00,2.7600e+00,-1.6534e+03
8.2480e-02,-1.7817e+00,2.6909e+00,2.7889e+00,-1.6330e+03
8.1895e-02,-1.8361e+00,2.6899e+00,2.7584e+00,-1.6598e+03
1.0780e-01,-1.9101e+00,2.6980e+00,2.7880e+00,-1.6513e+03
1.0676e-01,-1.9396e+00,2.6988e+00,2.7467e+00,-1.6623e+03
1.0615e-01,-1.9416e+00,2.6922e+00,2.7717e+00,-1.6572e+03
8.3974e-02,-1.9022e+00,2.6887e+00,2.7349e+00,-1.6456e+03
8.3736e-02,-1.7946e+00,2.6914e+00,2.7792e+00,-1.6585e+03
1.0837e-01,-1.9785e+00,2.6925e+00,2.7735e+00,-1.6408e+03
8.2028e-02,-1.8577e+00,2.6889e+00,2.7591e+00,-1.6082e+03
8.3207e-02,-1.7933e+00,2.6893e+00,2.7680e+00,-1.6629e+03
1.0900e-01,-1.9059e+00,2.6989e+00,2.7808e+00,-1.6591e+03
1.0729e-01,-1.9474e+00,2.6916e+00,2.7834e+00,-1.6635e+03
8.4650e-02,-1.9441e+00,2.6881e+00,2.7163e+00,-1.6523e+03
8.6338e-02,-1.8652e+00,2.6912e+00,2.7451e+00,-1.6608e+03
1.0726e-01,-1.8948e+00,2.6988e+00,2.7635e+00,-1.6637e+03
1.0884e-01,-1.9493e+00,2.6994e+00,2.7623e+00,-1.5964e+03
8.6215e-02,-1.8719e+00,2.6876e+00,2.7555e+00,-1.6622e+03
1.0522e-01,-1.9816e+00,2.6925e+00,2.7850e+00,-1.6607e+03
1.0876e-01,-1.9929e+00,2.6928e+00,2.7752e+00,-1.6455e+03
9.1350e-02,-1.9491e+00,2.6878e+00,2.7811e+00,-1.6514e+03
1.0740e-01,-1.9134e+00,2.6988e+00,2.7745e+00,-1.6548e+03
1.2362e-01,-1.9618e+00,2.6964e+00,2.8585e+00,-1.6506e+03
1.0746e-01,-1.9781e+00,2.6915e+00,2.7463e+00,-1.6525e+03
1.0981e-01,-1.9833e+00,2.6969e+00,2.7424e+00,-1.6288e+03
8.9896e-02,-1.8787e+00,2.6871e+00,2.8053e+00,-1.6611e+03
1.0841e-01,-1.9484e+00,2.6991e+00,2.7581e+00,-1.6455e+03
1.0555e-01,-1.9557e+00,2.6916e+00,2.7778e+00,-1.6510e+03
1.0751e-01,-1.9956e+00,2.6961e+00,2.7190e+00,-1.6631e+03
9.1147e-02,-1.9493e+00,2.6873e+00,2.7694e+00,-1.6572e+03
1.0970e-01,-1.9722e+00,2.6930e+00,2.7796e+00,-1.6330e+03
8.7565e-02,-1.7528e+00,2.6932e+00,2.8372e+00,-1.6583e+03
9.1428e-02,-1.9848e+00,2.6870e+00,2.7770e+00,-1.6344e+03
8.7852e-02,-1.8565e+00,2.6877e+00,2.8329e+00,-1.6642e+03
1.0549e-01,-1.9126e+00,2.6925e+00,2.7989e+00,-1.6538e+03
1.1542e-01,-1.9373e+00,2.6981e+00,2.8115e+00,-1.6558e+03
1.0665e-01,-1.9695e+00,2.6920e+00,2.7677e+00,-1.6587e+03
1.0866e-01,-1.9825e+00,2.6933e+00,2.7787e+00,-1.6639e+03
1.2539e-01,-1.9871e+00,2.6980e+00,2.8347e+00,-1.6575e+03
1.2061e-01,-1.9246e+00,2.6973e+00,2.8618e+00,-1.6607e+03
1.0485e-01,-1.9707e+00,2.6933e+00,2.7811e+00,-1.6151e+03
1.0786e-01,-1.9849e+00,2.6913e+00,2.7561e+00,-1.6583e+03
1.0853e-01,-1.9882e+00,2.6921e+00,2.7597e+00,-1.6315e+03
8.3650e-02,-1.8093e+00,2.6897e+00,2.7889e+00,-1.6402e+03
8.6244e-02,-1.9041e+00,2.6877e+00,2.7533e+00,-1.6542e+03
8.2693e-02,-1.8929e+00,2.6880e+00,2.7669e+00,-1.6430e+03
1.0859e-01,-1.9564e+00,2.6991e+00,2.7602e+00,-1.6523e+03
8.1500e-02,-1.8718e+00,2.6909e+00,2.7488e+00,-1.6437e+03
8.2848e-02,-1.8225e+00,2.6903e+00,2.7807e+00,-1.6453e+03
1.1581e-01,-1.9312e+00,2.6985e+00,2.8067e+00,-1.6451e+03
8.2360e-02,-1.7983e+00,2.6907e+00,2.7912e+00,-1.6438e+03
8.0811e-02,-1.9018e+00,2.6866e+00,2.7579e+00,-1.6561e+03
8.9015e-02,-1.8494e+00,2.6888e+00,2.8342e+00,-1.6572e+03
8.1750e-02,-1.8269e+00,2.6900e+00,2.7613e+00,-1.6483e+03
1.1568e-01,-1.9386e+00,2.6986e+00,2.8144e+00,-1.6605e+03
8.8639e-02,-1.8962e+00,2.6872e+00,2.7702e+00,-1.6604e+03
1.0972e-01,-1.9402e+00,2.6982e+00,2.7560e+00,-1.6581e+03
1.0848e-01,-1.9400e+00,2.6992e+00,2.7573e+00,-1.6548e+03
9.3906e-02,-1.8968e+00,2.6898e+00,2.8036e+00,-1.6299e+03
8.3857e-02,-1.8646e+00,2.6900e+00,2.7794e+00,-1.6451e+03
8.7773e-02,-1.9013e+00,2.6886e+00,2.7403e+00,-1.6378e+03
9.2571e-02,-1.9430e+00,2.6872e+00,2.7900e+00,-1.6500e+03
1.2969e-01,-1.9906e+00,2.6944e+00,2.8392e+00,-1.6388e+03
9.1273e-02,-1.9761e+00,2.6866e+00,2.7715e+00,-1.6641e+03
1.2330e-01,-1.9878e+00,2.6984e+00,2.7972e+00,-1.6625e+03
8.1635e-02,-1.8551e+00,2.6914e+00,2.7585e+00,-1.6559e+03
8.9381e-02,-1.7654e+00,2.6893e+00,2.8623e+00,-1.6620e+03
8.8730e-02,-1.8467e+00,2.6879e+00,2.8174e+00,-1.6450e+03
8.5735e-02,-1.9114e+00,2.6876e+00,2.7656e+00,-1.6484e+03
1.0860e-01,-1.9442e+00,2.6938e+00,2.7764e+00,-1.6246e+03
8.6967e-02,-1.7424e+00,2.6929e+00,2.8619e+00,-1.6388e+03
9.3064e-02,-1.9530e+00,2.6884e+00,2.7710e+00,-1.6444e+03
1.0472e-01,-1.9560e+00,2.6929e+00,2.7811e+00,-1.6641e+03
1.1008e-01,-1.9387e+00,2.6973e+00,2.7457e+00,-1.6512e+03
1.1906e-01,-1.9338e+00,2.6958e+00,2.8385e+00,-1.6422e+03
8.3814e-02,-1.8031e+00,2.6904e+00,2.7907e+00,-1.6431e+03
1.1907e-01,-1.9306e+00,2.6961e+00,2.8400e+00,-1.6607e+03
1.0721e-01,-1.9285e+00,2.6975e+00,2.7753e+00,-1.6392e+03
9.3117e-02,-1.9185e+00,2.6890e+00,2.7769e+00,-1.6492e+03
1.2340e-01,-1.9713e+00,2.6990e+00,2.8084e+00,-1.6278e+03
8.1178e-02,-1.8211e+00,2.6914e+00,2.7517e+00,-1.6543e+03
8.9227e-02,-1.9076e+00,2.6879e+00,2.7517e+00,-1.6565e+03
1.0819e-01,-1.9820e+00,2.6992e+00,2.7392e+00,-1.6629e+03
8.1931e-02,-1.8372e+00,2.6894e+00,2.7547e+00,-1.6468e+03
1.2327e-01,-1.9782e+00,2.6986e+00,2.8063e+00,-1.6384e+03
8.5989e-02,-1.9217e+00,2.6868e+00,2.7613e+00,-1.6391e+03
1.0887e-01,-1.9193e+00,2.6985e+00,2.7809e+00,-1.6613e+03
1.0275e-01,-1.9956e+00,2.6924e+00,2.7346e+00,-1.6510e+03
1.0891e-01,-1.9736e+00,2.6934e+00,2.7779e+00,-1.6307e+03
9.3160e-02,-1.9789e+00,2.6876e+00,2.7716e+00,-1.6595e+03
1.2377e-01,-1.9750e+00,2.6986e+00,2.8027e+00,-1.6525e+03
1.1076e-01,-1.9830e+00,2.6919e+00,2.8026e+00,-1.6532e+03
1.0580e-01,-1.9887e+00,2.6959e+00,2.7705e+00,-1.6374e+03
1.2351e-01,-1.9497e+00,2.6993e+00,2.8077e+00,-1.6546e+03
8.3797e-02,-1.8598e+00,2.6896e+00,2.7706e+00,-1.6460e+03
8.7269e-02,-1.8651e+00,2.6888e+00,2.7525e+00,-1.6588e+03
8.9436e-02,-1.8108e+00,2.6891e+00,2.8540e+00,-1.6320e+03
1.0889e-01,-1.9533e+00,2.6980e+00,2.7562e+00,-1.6603e+03
8.3034e-02,-1.8027e+00,2.6903e+00,2.7841e+00,-1.5827e+03
9.2401e-02,-1.9853e+00,2.6878e+00,2.7586e+00,-1.6610e+03
1.0530e-01,-1.9593e+00,2.6916e+00,2.7776e+00,-1.6417e+03
1.2040e-01,-1.9489e+00,2.6967e+00,2.8497e+00,-1.6535e+03
7.3770e-02,-1.7737e+00,2.6905e+00,2.7694e+00,-1.6552e+03
8.6982e-02,-1.7876e+00,2.6924e+00,2.8292e+00,-1.6492e+03
1.0540e-01,-1.9542e+00,2.6923e+00,2.7768e+00,-1.6482e+03
