logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.9131e-01,-1.9350e+00,-9.2318e-01,2.9355e-01,-9.2030e-01,2.2003e+00,2.1686e+00,2.6653e+01,-9.8979e+03
-4.9215e-01,-1.9600e+00,-8.0807e-01,2.7270e-01,-4.7947e-01,2.2129e+00,2.1435e+00,2.6666e+01,-9.8938e+03
-4.3063e-01,-1.9523e+00,-8.7965e-01,2.6000e-01,-1.1317e+00,2.2747e+00,1.9479e+00,2.6605e+01,-9.9445e+03
-4.9905e-01,-1.7397e+00,-8.9939e-01,2.8356e-01,-7.9535e-01,2.2006e+00,2.0568e+00,2.6540e+01,-9.7705e+03
-4.9769e-01,-1.8451e+00,-9.5245e-01,2.8740e-01,-1.0763e+00,2.2135e+00,2.0896e+00,2.6602e+01,-9.8179e+03
-4.9021e-01,-1.9916e+00,-9.0096e-01,3.1593e-01,-8.6454e-01,2.2087e+00,2.1599e+00,2.6656e+01,-9.9347e+03
-4.5581e-01,-1.9961e+00,-8.4214e-01,3.0663e-01,-9.9695e-01,2.1786e+00,2.0611e+00,2.6506e+01,-9.9482e+03
-4.5695e-01,-1.8099e+00,-8.8309e-01,2.8358e-01,-1.4046e+00,2.2135e+00,2.0338e+00,2.6529e+01,-9.7622e+03
-4.9814e-01,-1.7983e+00,-1.7206e+00,2.6869e-01,-1.2570e+00,2.2069e+00,2.0553e+00,2.6556e+01,-9.9167e+03
-4.7725e-01,-1.9221e+00,-7.9156e-01,3.2031e-01,-3.1442e-01,2.2831e+00,2.0669e+00,2.6722e+01,-9.9290e+03
-4.8095e-01,-1.8552e+00,-1.4186e+00,2.6346e-01,-9.9420e-01,2.2413e+00,2.0190e+00,2.6583e+01,-9.9271e+03
-4.8029e-01,-1.8602e+00,-8.9110e-01,2.6794e-01,-1.4029e+00,2.2446e+00,2.0113e+00,2.6602e+01,-9.7984e+03
-4.9324e-01,-1.9698e+00,-7.3877e-01,3.2957e-01,4.2628e-01,2.2488e+00,2.1397e+00,2.6753e+01,-9.9294e+03
-4.6775e-01,-1.8175e+00,-9.0481e-01,2.4680e-01,-9.9005e-01,2.2440e+00,1.9901e+00,2.6572e+01,-9.9462e+03
-4.6616e-01,-1.9029e+00,-1.9356e+00,2.5024e-01,-1.0132e+00,2.2247e+00,2.0160e+00,2.6542e+01,-9.8908e+03
-4.5855e-01,-1.9213e+00,-9.1856e-01,2.2111e-01,-2.8513e-01,2.2147e+00,2.0208e+00,2.6543e+01,-9.8697e+03
-4.6285e-01,-1.9814e+00,-2.9555e+00,3.0919e-01,-4.3017e-01,2.1782e+00,2.0968e+00,2.6536e+01,-9.9175e+03
-4.9641e-01,-1.8702e+00,-9.9241e-01,3.2106e-01,-4.2713e-01,2.2492e+00,2.1209e+00,2.6710e+01,-9.8719e+03
-4.7731e-01,-1.9500e+00,-1.4268e+00,2.7235e-01,-1.0446e+00,2.2231e+00,2.0794e+00,2.6613e+01,-9.9097e+03
-4.7114e-01,-1.9315e+00,-8.6893e-01,9.6008e-02,1.6861e-01,2.2207e+00,2.0109e+00,2.6553e+01,-9.9236e+03
-4.7300e-01,-1.8543e+00,-1.2093e+00,2.8501e-01,-7.8942e-01,2.2320e+00,2.0198e+00,2.6575e+01,-9.8622e+03
