nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.8300e+02,3.4600e+02,3.3700e+01,-1.3206e+05,-1.3206e+05,-9.1771e-01,-1.3206e+05,1.8563e-01,6.9092e+00,1.1996e+05,1.5318e+02,-7.4508e-01,-1.9692e+00,-2.3044e+00,-2.7454e+00,-1.0588e+00,1.7932e+00,6.2866e-01,2.5672e+00,2.3626e+00
2.0000e+03,1.8400e+02,3.4700e+02,3.3821e+01,-1.3197e+05,-1.3198e+05,-9.2270e-01,-1.3198e+05,1.8570e-01,6.9142e+00,1.1993e+05,1.5363e+02,-3.2704e-01,-1.0143e+00,-1.4683e+00,-8.3559e-01,-4.5472e-01,-7.7119e-01,1.2963e+00,3.1228e+00,2.0179e+00
2.0000e+03,1.8500e+02,3.5500e+02,3.3514e+01,-1.3186e+05,-1.3187e+05,-9.2768e-01,-1.3187e+05,1.8577e-01,6.9191e+00,1.1984e+05,1.5717e+02,2.9907e-01,-2.2625e-01,-2.1609e-01,7.4044e-01,-1.2598e+00,1.8922e+00,1.6491e+00,3.9461e+00,2.5561e+00
2.0000e+03,1.8600e+02,3.5600e+02,3.3633e+01,-1.3180e+05,-1.3181e+05,-9.3267e-01,-1.3181e+05,1.8583e-01,6.9241e+00,1.1973e+05,1.5763e+02,-1.4506e-01,-8.2489e-02,-1.1044e+00,1.0280e+00,9.6000e-01,6.8175e-01,6.4439e-01,4.0934e+00,1.2510e+00
2.0000e+03,1.8700e+02,3.5700e+02,3.3752e+01,-1.3177e+05,-1.3178e+05,-9.3766e-01,-1.3178e+05,1.8590e-01,6.9291e+00,1.1968e+05,1.5809e+02,-9.5163e-01,-2.3318e-01,-2.7175e+00,7.2658e-01,-1.6470e+00,-4.4797e-01,2.1407e+00,3.5622e+00,2.3095e+00
2.0000e+03,1.8800e+02,3.6000e+02,3.3750e+01,-1.3170e+05,-1.3170e+05,-9.4265e-01,-1.3170e+05,1.8597e-01,6.9341e+00,1.1965e+05,1.5944e+02,-1.4368e+00,-1.8664e+00,-3.6878e+00,-2.5398e+00,-5.1196e-01,-1.0157e+00,-2.2196e-01,1.8461e+00,1.8672e+00
2.0000e+03,1.8900e+02,3.6800e+02,3.3451e+01,-1.3167e+05,-1.3168e+05,-9.4763e-01,-1.3168e+05,1.8604e-01,6.9391e+00,1.1957e+05,1.6301e+02,-8.5516e-01,-1.2457e+00,-2.5246e+00,-1.2985e+00,-3.9508e-01,-3.8293e-02,7.4572e-01,5.2745e-01,2.4305e+00
2.0000e+03,1.9000e+02,3.6900e+02,3.3568e+01,-1.3161e+05,-1.3161e+05,-9.5262e-01,-1.3161e+05,1.8610e-01,6.9441e+00,1.1955e+05,1.6346e+02,-1.0501e+00,-1.8651e+00,-2.9144e+00,-2.5372e+00,3.9998e-01,1.5793e+00,5.2716e-01,2.5062e+00,2.5866e+00
2.0000e+03,1.9100e+02,3.7000e+02,3.3684e+01,-1.3159e+05,-1.3160e+05,-9.5761e-01,-1.3160e+05,1.8617e-01,6.9489e+00,1.1948e+05,1.6391e+02,7.8516e-02,-1.8030e+00,-6.5721e-01,-2.4130e+00,-6.3482e-01,-3.1548e-01,2.2067e+00,2.9564e+00,2.3555e+00
2.0000e+03,1.9200e+02,3.7100e+02,3.3800e+01,-1.3158e+05,-1.3159e+05,-9.6260e-01,-1.3159e+05,1.8623e-01,6.9540e+00,1.1947e+05,1.6437e+02,-3.4406e-01,-3.8097e-02,-1.5024e+00,1.1167e+00,-1.4957e-01,-1.3865e+00,1.3112e-01,2.4377e+00,3.7126e+00
2.0000e+03,1.9300e+02,3.7400e+02,3.3798e+01,-1.3151e+05,-1.3152e+05,-9.6758e-01,-1.3152e+05,1.8630e-01,6.9590e+00,1.1946e+05,1.6571e+02,-8.2454e-01,-8.3977e-03,-2.4633e+00,1.1761e+00,-5.5585e-01,1.4055e+00,1.6900e+00,3.9513e+00,3.7953e+00
2.0000e+03,1.9400e+02,3.7900e+02,3.3679e+01,-1.3141e+05,-1.3142e+05,-9.7257e-01,-1.3142e+05,1.8637e-01,6.9640e+00,1.1939e+05,1.6794e+02,-2.4425e-01,-1.8526e-01,-1.3027e+00,8.2242e-01,-2.1265e+00,3.6346e-01,-5.0531e-01,2.9828e+00,1.4772e+00
2.0000e+03,1.9500e+02,3.8700e+02,3.3390e+01,-1.3138e+05,-1.3139e+05,-9.7756e-01,-1.3139e+05,1.8644e-01,6.9690e+00,1.1928e+05,1.7154e+02,3.1986e-01,-1.7534e+00,-1.7452e-01,-2.3138e+00,1.1750e+00,-1.0179e+00,2.6042e+00,2.1003e+00,2.3756e+00
2.0000e+03,1.9600e+02,3.8900e+02,3.3447e+01,-1.3130e+05,-1.3130e+05,-9.8255e-01,-1.3130e+05,1.8650e-01,6.9740e+00,1.1926e+05,1.7243e+02,-4.0551e-01,-1.9167e+00,-1.6253e+00,-2.6404e+00,-2.0435e+00,2.1134e+00,-1.9934e-01,6.3443e-01,2.0211e+00
2.0000e+03,1.9700e+02,3.9000e+02,3.3559e+01,-1.3129e+05,-1.3130e+05,-9.8753e-01,-1.3130e+05,1.7186e-01,5.9217e+00,1.1917e+05,1.7288e+02,-1.1884e+00,-3.2736e-01,-3.1911e+00,5.3822e-01,8.9165e-01,1.2836e+00,1.1787e+00,2.6328e-01,3.6498e+00
2.0000e+03,1.9800e+02,3.9100e+02,3.3672e+01,-1.3127e+05,-1.3128e+05,-9.9252e-01,-1.3128e+05,1.8664e-01,6.9840e+00,1.1917e+05,1.7333e+02,-8.9420e-01,-1.9696e+00,-2.6026e+00,-2.7464e+00,-5.5067e-01,9.7519e-01,-8.5957e-01,2.7846e+00,2.3175e+00
2.0000e+03,1.9900e+02,3.9200e+02,3.3784e+01,-1.3127e+05,-1.3128e+05,-9.9751e-01,-1.3128e+05,1.7938e-01,6.4514e+00,1.1915e+05,1.7378e+02,-1.2641e+00,-7.2152e-01,-3.3425e+00,-2.5009e-01,-3.8267e-01,-2.1944e-01,-5.3946e-01,8.3493e-01,3.3358e+00
2.0000e+03,2.0000e+02,3.9500e+02,3.3782e+01,-1.3125e+05,-1.3126e+05,-1.0025e+00,-1.3126e+05,1.8677e-01,6.9940e+00,1.1914e+05,1.7517e+02,-4.5834e-01,-8.1798e-01,-1.7309e+00,-4.4302e-01,-6.2599e-01,-1.2661e+00,2.7213e+00,1.7797e+00,1.4556e+00
2.0000e+03,2.0100e+02,3.9600e+02,3.3893e+01,-1.3115e+05,-1.3115e+05,-1.0075e+00,-1.3115e+05,1.8684e-01,6.9989e+00,1.1913e+05,1.7561e+02,1.8332e-01,-1.6150e+00,-4.4760e-01,-2.0370e+00,-1.4542e+00,-1.2266e+00,-2.1403e-01,3.1718e+00,2.1773e+00
2.0000e+03,2.0200e+02,3.9800e+02,3.3946e+01,-1.3112e+05,-1.3113e+05,-1.0125e+00,-1.3113e+05,1.8690e-01,7.0039e+00,1.1902e+05,1.7650e+02,-2.4686e-01,-1.1670e+00,-1.3080e+00,-1.1411e+00,-1.4596e+00,1.6706e+00,3.5999e-01,4.3119e-01,3.2507e+00
2.0000e+03,2.0300e+02,4.0100e+02,3.3943e+01,-1.3112e+05,-1.3112e+05,-1.0175e+00,-1.3112e+05,1.8578e-01,6.9201e+00,1.1900e+05,1.7787e+02,-2.0937e-01,-8.7884e-01,-1.2330e+00,-5.6474e-01,-2.1209e+00,1.2179e+00,-3.4205e-01,3.1530e+00,1.4304e+00
2.0000e+03,2.0400e+02,4.0200e+02,3.4053e+01,-1.3103e+05,-1.3103e+05,-1.0224e+00,-1.3103e+05,1.8704e-01,7.0139e+00,1.1899e+05,1.7833e+02,-7.9636e-01,-4.1302e-01,-2.4070e+00,3.6690e-01,1.0317e-01,-7.3730e-01,-9.1105e-01,4.1999e-01,2.7939e+00
2.0000e+03,2.0500e+02,4.0300e+02,3.4163e+01,-1.3103e+05,-1.3103e+05,-1.0274e+00,-1.3103e+05,1.7486e-01,6.1302e+00,1.1890e+05,1.7878e+02,2.1924e-02,-4.4639e-01,-7.7039e-01,3.0016e-01,-4.7137e-02,-1.8364e+00,1.4446e+00,3.5084e+00,2.2937e+00
2.0000e+03,2.0600e+02,4.0400e+02,3.4272e+01,-1.3101e+05,-1.3102e+05,-1.0324e+00,-1.3102e+05,1.8717e-01,7.0239e+00,1.1890e+05,1.7923e+02,-6.7549e-01,-1.1076e-01,-2.1652e+00,9.7143e-01,-8.6615e-02,-1.0911e+00,1.2622e+00,3.8436e+00,1.4721e+00
2.0000e+03,2.0700e+02,4.0900e+02,3.4154e+01,-1.3100e+05,-1.3100e+05,-1.0374e+00,-1.3100e+05,1.8723e-01,7.0288e+00,1.1888e+05,1.8141e+02,-1.8082e-01,-1.2804e+00,-1.1759e+00,-1.3678e+00,-1.1374e-01,-5.0129e-01,2.6533e+00,3.5411e-01,1.9442e+00
2.0000e+03,2.0800e+02,4.1000e+02,3.4262e+01,-1.3097e+05,-1.3097e+05,-1.0424e+00,-1.3097e+05,1.8730e-01,7.0339e+00,1.1887e+05,1.8186e+02,-7.1454e-01,-1.7189e+00,-2.2433e+00,-2.2448e+00,-2.1956e+00,-1.4672e+00,2.4242e+00,7.8120e-01,2.3871e+00
2.0000e+03,2.0900e+02,4.1100e+02,3.4370e+01,-1.3090e+05,-1.3090e+05,-1.0474e+00,-1.3090e+05,1.8737e-01,7.0388e+00,1.1884e+05,1.8231e+02,1.5750e-01,-5.7378e-01,-4.9924e-01,4.5385e-02,-1.0622e+00,-1.1674e+00,1.9350e+00,1.5459e+00,1.2876e+00
2.0000e+03,2.1000e+02,4.1400e+02,3.4365e+01,-1.3083e+05,-1.3084e+05,-1.0524e+00,-1.3084e+05,1.8743e-01,7.0438e+00,1.1877e+05,1.8366e+02,-2.5408e-01,-1.1741e+00,-1.3224e+00,-1.1552e+00,-9.5190e-01,-1.6917e+00,2.3489e+00,2.7999e+00,1.2854e+00
2.0000e+03,2.1100e+02,4.1500e+02,3.4472e+01,-1.3081e+05,-1.3082e+05,-1.0574e+00,-1.3082e+05,1.8750e-01,7.0488e+00,1.1871e+05,1.8411e+02,-1.3039e-02,-1.6706e+00,-8.4032e-01,-2.1482e+00,-6.8269e-01,1.1687e+00,2.5987e+00,5.4150e-01,1.3301e+00
2.0000e+03,2.1200e+02,4.2300e+02,3.4189e+01,-1.3080e+05,-1.3081e+05,-1.0623e+00,-1.3081e+05,1.8748e-01,7.0476e+00,1.1869e+05,1.8770e+02,-2.5110e-01,-4.6563e-01,-1.3164e+00,2.6169e-01,7.8956e-01,1.3476e+00,-7.6137e-01,2.1123e-01,2.3517e+00
2.0000e+03,2.1300e+02,4.3300e+02,3.3807e+01,-1.3075e+05,-1.3075e+05,-1.0673e+00,-1.3075e+05,1.8763e-01,7.0588e+00,1.1868e+05,1.9214e+02,-1.4037e+00,-4.8217e-01,-3.6217e+00,2.2859e-01,-7.7861e-01,3.6197e-01,4.7686e-01,2.2362e+00,2.3008e+00
2.0000e+03,2.1400e+02,4.3400e+02,3.3912e+01,-1.3071e+05,-1.3072e+05,-1.0723e+00,-1.3072e+05,1.8770e-01,7.0638e+00,1.1862e+05,1.9258e+02,1.0475e-01,-1.0889e-01,-6.0474e-01,9.7516e-01,1.5120e+00,1.6868e+00,1.3870e+00,3.8305e+00,3.8347e+00
2.0000e+03,2.1500e+02,4.3500e+02,3.4016e+01,-1.3070e+05,-1.3071e+05,-1.0773e+00,-1.3071e+05,1.8776e-01,7.0686e+00,1.1859e+05,1.9303e+02,1.5420e-01,-1.0892e+00,-5.0585e-01,-9.8549e-01,3.7019e-01,7.1377e-01,1.4998e+00,3.1859e+00,9.3644e-01
2.0000e+03,2.1600e+02,4.4000e+02,3.3906e+01,-1.3067e+05,-1.3068e+05,-1.0823e+00,-1.3068e+05,1.8783e-01,7.0738e+00,1.1857e+05,1.9522e+02,3.6827e-01,-1.0584e+00,-7.7695e-02,-9.2388e-01,-3.5471e-01,-7.8623e-01,-7.2814e-01,3.3040e+00,1.5067e+00
2.0000e+03,2.1700e+02,4.4200e+02,3.3956e+01,-1.3062e+05,-1.3062e+05,-1.0873e+00,-1.3062e+05,1.8790e-01,7.0787e+00,1.1855e+05,1.9612e+02,3.8456e-01,-4.7033e-01,-4.5111e-02,2.5229e-01,-1.9715e+00,-1.1899e+00,1.7482e+00,2.1486e+00,1.6804e+00
2.0000e+03,2.1800e+02,4.4600e+02,3.3901e+01,-1.3058e+05,-1.3059e+05,-1.0923e+00,-1.3059e+05,1.8796e-01,7.0837e+00,1.1849e+05,1.9790e+02,-1.3329e+00,-8.0281e-01,-3.4801e+00,-4.1268e-01,9.8011e-01,-1.1051e+00,2.5281e+00,5.2320e-01,1.4428e+00
2.0000e+03,2.1900e+02,4.4800e+02,3.3951e+01,-1.3052e+05,-1.3053e+05,-1.0973e+00,-1.3053e+05,1.8803e-01,7.0887e+00,1.1846e+05,1.9878e+02,-7.5425e-02,-7.9989e-02,-9.6509e-01,1.0330e+00,1.4577e+00,1.3766e+00,2.3415e+00,3.9700e+00,2.4691e+00
2.0000e+03,2.2000e+02,4.5000e+02,3.4000e+01,-1.3043e+05,-1.3044e+05,-1.1022e+00,-1.3044e+05,1.8810e-01,7.0937e+00,1.1840e+05,1.9968e+02,-1.1348e+00,-1.9641e-01,-3.0839e+00,8.0013e-01,4.2197e-01,1.0685e+00,2.4766e+00,3.2252e+00,3.3322e+00
2.0000e+03,2.2100e+02,4.5400e+02,3.3945e+01,-1.3031e+05,-1.3032e+05,-1.1072e+00,-1.3032e+05,1.8816e-01,7.0987e+00,1.1831e+05,2.0146e+02,1.1065e-01,-1.8023e+00,-5.9294e-01,-2.4116e+00,-1.1765e+00,-6.0320e-01,1.4370e+00,1.4449e+00,1.7965e+00
2.0000e+03,2.2200e+02,4.6200e+02,3.3686e+01,-1.3029e+05,-1.3030e+05,-1.1122e+00,-1.3030e+05,1.8823e-01,7.1037e+00,1.1819e+05,2.0499e+02,-6.7984e-01,-1.9162e+00,-2.1739e+00,-2.6395e+00,-1.7074e+00,4.2345e-01,-4.3217e-01,2.3750e+00,2.9916e+00
2.0000e+03,2.2300e+02,4.6300e+02,3.3786e+01,-1.3027e+05,-1.3028e+05,-1.1172e+00,-1.3028e+05,1.8829e-01,7.1087e+00,1.1816e+05,2.0544e+02,3.3014e-01,-3.8199e-01,-1.5395e-01,4.2896e-01,5.3467e-02,1.3775e+00,1.9909e+00,2.0459e+00,1.4451e+00
2.0000e+03,2.2400e+02,4.6700e+02,3.3733e+01,-1.3019e+05,-1.3019e+05,-1.1222e+00,-1.3019e+05,1.8836e-01,7.1137e+00,1.1814e+05,2.0725e+02,-6.3491e-01,-8.2619e-01,-2.0841e+00,-4.5943e-01,-7.3681e-01,1.6794e+00,1.4189e+00,1.1057e+00,3.1701e+00
2.0000e+03,2.2500e+02,4.6900e+02,3.3782e+01,-1.3014e+05,-1.3015e+05,-1.1272e+00,-1.3015e+05,1.8843e-01,7.1186e+00,1.1806e+05,2.0815e+02,-1.0071e+00,-3.5755e-01,-2.8285e+00,4.7784e-01,-1.4308e+00,7.6301e-01,3.7088e-01,7.9647e-01,2.8527e+00
2.0000e+03,2.2600e+02,4.7200e+02,3.3780e+01,-1.3013e+05,-1.3013e+05,-1.1322e+00,-1.3013e+05,1.8849e-01,7.1236e+00,1.1801e+05,2.0948e+02,-4.5242e-02,-6.3338e-01,-9.0472e-01,-7.3826e-02,2.1090e-01,-1.3194e+00,2.8636e+00,8.6866e-01,1.3105e+00
2.0000e+03,2.2700e+02,4.7300e+02,3.3878e+01,-1.3012e+05,-1.3012e+05,-1.1372e+00,-1.3012e+05,1.8855e-01,7.1279e+00,1.1800e+05,2.0992e+02,1.3327e-02,-1.8459e+00,-7.8759e-01,-2.4988e+00,-8.6794e-01,1.7770e+00,1.6783e+00,1.4041e+00,3.0088e+00
2.0000e+03,2.2800e+02,4.7800e+02,3.3776e+01,-1.3011e+05,-1.3011e+05,-1.1421e+00,-1.3011e+05,1.8860e-01,7.1318e+00,1.1799e+05,2.1210e+02,-1.3991e+00,-1.8347e+00,-3.6124e+00,-2.4764e+00,-2.2498e+00,2.2960e-02,1.2916e+00,8.3575e-01,3.0117e+00
2.0000e+03,2.2900e+02,4.7900e+02,3.3873e+01,-1.3006e+05,-1.3007e+05,-1.1471e+00,-1.3007e+05,1.8869e-01,7.1386e+00,1.1798e+05,2.1254e+02,1.5803e-01,-4.3357e-01,-4.9818e-01,3.2581e-01,4.3378e-01,-5.5933e-03,-6.4819e-01,3.1251e+00,3.6220e+00
2.0000e+03,2.3000e+02,4.8500e+02,3.3723e+01,-1.3006e+05,-1.3007e+05,-1.1521e+00,-1.3007e+05,1.7998e-01,6.4947e+00,1.1794e+05,2.1520e+02,2.1864e-01,-6.2896e-01,-3.7696e-01,-6.4983e-02,5.3622e-01,1.2202e+00,1.2393e+00,1.3613e+00,1.2852e+00
2.0000e+03,2.3100e+02,4.8900e+02,3.3672e+01,-1.3004e+05,-1.3005e+05,-1.1571e+00,-1.3005e+05,1.8882e-01,7.1485e+00,1.1793e+05,2.1698e+02,-7.5201e-02,-1.9322e+00,-9.6464e-01,-2.6715e+00,9.0792e-01,1.0061e+00,8.4996e-01,1.4938e-01,3.2431e+00
2.0000e+03,2.3200e+02,4.9200e+02,3.3671e+01,-1.2999e+05,-1.3000e+05,-1.1621e+00,-1.3000e+05,1.8889e-01,7.1536e+00,1.1792e+05,2.1836e+02,-5.9170e-01,-3.5277e-02,-1.9976e+00,1.1224e+00,-1.8741e+00,-1.5970e+00,-8.5224e-01,4.9318e-01,4.2129e+00
2.0000e+03,2.3300e+02,4.9400e+02,3.3718e+01,-1.2999e+05,-1.2999e+05,-1.1671e+00,-1.2999e+05,1.8361e-01,6.7594e+00,1.1786e+05,2.1928e+02,-1.1359e-01,-1.2656e+00,-1.0414e+00,-1.3383e+00,-1.4744e+00,1.3020e+00,1.7831e+00,2.9344e+00,1.0625e+00
2.0000e+03,2.3400e+02,4.9900e+02,3.3619e+01,-1.2995e+05,-1.2995e+05,-1.1721e+00,-1.2995e+05,1.8902e-01,7.1635e+00,1.1786e+05,2.2149e+02,-1.8001e-01,-1.6595e+00,-1.1743e+00,-2.1260e+00,1.5926e+00,1.5480e+00,1.6111e+00,2.1168e-01,1.4592e+00
2.0000e+03,2.3500e+02,5.0200e+02,3.3618e+01,-1.2995e+05,-1.2995e+05,-1.1771e+00,-1.2995e+05,1.8104e-01,6.5718e+00,1.1782e+05,2.2280e+02,-1.0720e+00,-5.7367e-02,-2.9583e+00,1.0782e+00,-1.6796e+00,4.8707e-03,1.7869e-01,1.6466e+00,4.0712e+00
2.0000e+03,2.3600e+02,5.0400e+02,3.3665e+01,-1.2993e+05,-1.2994e+05,-1.1820e+00,-1.2994e+05,1.8915e-01,7.1735e+00,1.1782e+05,2.2368e+02,-1.2834e+00,-8.4108e-01,-3.3810e+00,-4.8921e-01,-1.2179e+00,1.4352e+00,5.7544e-02,2.6299e-01,1.4436e+00
2.0000e+03,2.3700e+02,5.0800e+02,3.3616e+01,-1.2992e+05,-1.2993e+05,-1.1870e+00,-1.2993e+05,1.8911e-01,7.1701e+00,1.1781e+05,2.2543e+02,-3.7904e-01,-6.7896e-01,-1.5723e+00,-1.6498e-01,-3.1686e-01,1.3448e+00,-1.1715e-01,2.2305e+00,1.1608e+00
2.0000e+03,2.3800e+02,5.1200e+02,3.3567e+01,-1.2980e+05,-1.2981e+05,-1.1920e+00,-1.2981e+05,1.8928e-01,7.1835e+00,1.1780e+05,2.2720e+02,-1.4131e+00,-1.2653e+00,-3.6404e+00,-1.3376e+00,-6.1847e-02,1.7102e+00,1.7301e+00,2.2598e+00,1.1834e+00
2.0000e+03,2.3900e+02,5.1400e+02,3.3613e+01,-1.2979e+05,-1.2979e+05,-1.1970e+00,-1.2979e+05,1.8935e-01,7.1884e+00,1.1768e+05,2.2808e+02,2.2942e-01,-5.3047e-01,-3.5539e-01,1.3201e-01,-1.2956e+00,-4.0800e-01,-1.4324e-02,2.6726e+00,1.4228e+00
2.0000e+03,2.4000e+02,5.1500e+02,3.3706e+01,-1.2975e+05,-1.2976e+05,-1.2020e+00,-1.2976e+05,1.8941e-01,7.1935e+00,1.1766e+05,2.2853e+02,-6.8493e-01,-1.2575e+00,-2.1841e+00,-1.3220e+00,9.7143e-01,4.5149e-02,1.2159e+00,7.7147e-01,3.1242e+00
2.0000e+03,2.4100e+02,5.1700e+02,3.3752e+01,-1.2975e+05,-1.2976e+05,-1.2070e+00,-1.2976e+05,1.8673e-01,6.9910e+00,1.1763e+05,2.2943e+02,2.5745e-02,-1.1783e+00,-7.6275e-01,-1.1637e+00,6.0926e-01,1.6999e+00,2.1328e+00,2.6321e+00,1.6407e+00
2.0000e+03,2.4200e+02,5.1800e+02,3.3844e+01,-1.2975e+05,-1.2975e+05,-1.2120e+00,-1.2975e+05,1.8690e-01,7.0034e+00,1.1763e+05,2.2986e+02,-1.2776e+00,-1.4959e+00,-3.3694e+00,-1.7988e+00,1.5657e+00,1.4733e+00,-1.4351e-01,3.2280e-01,1.7884e+00
2.0000e+03,2.4300e+02,5.2200e+02,3.3795e+01,-1.2971e+05,-1.2972e+05,-1.2170e+00,-1.2972e+05,1.8961e-01,7.2084e+00,1.1762e+05,2.3162e+02,-1.0614e+00,-2.5495e-01,-2.9371e+00,6.8304e-01,1.8731e-01,5.3857e-02,-1.8697e-01,3.4439e+00,1.3296e+00
2.0000e+03,2.4400e+02,5.2300e+02,3.3887e+01,-1.2969e+05,-1.2970e+05,-1.2219e+00,-1.2970e+05,1.8968e-01,7.2134e+00,1.1759e+05,2.3206e+02,-4.5745e-01,-8.2004e-02,-1.7291e+00,1.0289e+00,6.3857e-01,1.3756e+00,1.9451e-01,1.6157e+00,3.6838e+00
2.0000e+03,2.4500e+02,5.2800e+02,3.3791e+01,-1.2964e+05,-1.2965e+05,-1.2269e+00,-1.2965e+05,1.8974e-01,7.2184e+00,1.1757e+05,2.3426e+02,-1.3726e+00,-1.3903e+00,-3.5594e+00,-1.5877e+00,-1.3565e+00,1.3503e+00,1.9462e+00,2.3558e+00,1.4859e+00
2.0000e+03,2.4600e+02,5.3600e+02,3.3560e+01,-1.2963e+05,-1.2963e+05,-1.2319e+00,-1.2963e+05,1.8981e-01,7.2233e+00,1.1751e+05,2.3776e+02,4.1392e-02,-1.3676e+00,-7.3145e-01,-1.5423e+00,-6.9994e-01,7.3167e-01,-2.2001e-01,7.8973e-01,2.4346e+00
2.0000e+03,2.4700e+02,5.3700e+02,3.3650e+01,-1.2962e+05,-1.2963e+05,-1.2369e+00,-1.2963e+05,1.8961e-01,7.2080e+00,1.1750e+05,2.3820e+02,-2.1384e-01,-9.1063e-01,-1.2419e+00,-6.2832e-01,-1.1311e+00,1.3146e+00,1.1340e+00,1.7709e+00,2.2473e+00
2.0000e+03,2.4800e+02,5.4200e+02,3.3558e+01,-1.2962e+05,-1.2962e+05,-1.2419e+00,-1.2962e+05,1.8714e-01,7.0221e+00,1.1749e+05,2.4040e+02,-4.0672e-01,-3.4567e-01,-1.6277e+00,5.0160e-01,6.1309e-01,5.2562e-01,3.6007e-01,2.6231e+00,1.9036e+00
2.0000e+03,2.4900e+02,5.4600e+02,3.3512e+01,-1.2960e+05,-1.2961e+05,-1.2469e+00,-1.2961e+05,1.9000e-01,7.2383e+00,1.1749e+05,2.4216e+02,-1.4774e+00,-1.4078e+00,-3.7691e+00,-1.6226e+00,-1.6170e-01,1.9567e+00,-2.2363e-01,6.6811e-01,1.6410e+00
2.0000e+03,2.5000e+02,5.5500e+02,3.3245e+01,-1.2960e+05,-1.2960e+05,-1.2519e+00,-1.2960e+05,1.8884e-01,7.1502e+00,1.1748e+05,2.4611e+02,-2.9080e-01,-2.5592e-01,-1.3958e+00,6.8110e-01,-2.0149e-01,3.4200e-01,2.1743e+00,1.1554e+00,2.9284e+00
2.0000e+03,2.5100e+02,5.5600e+02,3.3333e+01,-1.2958e+05,-1.2959e+05,-1.2569e+00,-1.2959e+05,1.9013e-01,7.2482e+00,1.1747e+05,2.4655e+02,2.4752e-01,-9.7726e-02,-3.1920e-01,9.9749e-01,2.3634e-01,-1.3705e+00,6.4739e-02,3.4603e+00,3.6552e+00
2.0000e+03,2.5200e+02,5.6300e+02,3.3159e+01,-1.2957e+05,-1.2958e+05,-1.2618e+00,-1.2958e+05,1.9019e-01,7.2528e+00,1.1746e+05,2.4963e+02,-7.6183e-01,-3.8889e-02,-2.3379e+00,1.1152e+00,-1.0970e+00,-2.7759e-01,9.7577e-01,3.8058e+00,2.9879e+00
2.0000e+03,2.5300e+02,5.6800e+02,3.3073e+01,-1.2957e+05,-1.2957e+05,-1.2668e+00,-1.2957e+05,1.8961e-01,7.2081e+00,1.1745e+05,2.5182e+02,-3.1071e-01,-1.0625e-01,-1.4357e+00,9.8045e-01,1.4625e+00,1.2961e+00,2.4585e+00,1.9519e+00,1.0353e+00
2.0000e+03,2.5400e+02,5.7300e+02,3.2988e+01,-1.2956e+05,-1.2957e+05,-1.2718e+00,-1.2957e+05,1.8770e-01,7.0636e+00,1.1744e+05,2.5401e+02,-3.5238e-01,-2.4439e-01,-1.5190e+00,7.0417e-01,-5.9791e-01,-2.1710e-01,2.4753e+00,6.7087e-01,1.3514e+00
2.0000e+03,2.5500e+02,5.7800e+02,3.2905e+01,-1.2952e+05,-1.2953e+05,-1.2768e+00,-1.2953e+05,1.9040e-01,7.2683e+00,1.1744e+05,2.5622e+02,-5.2250e-01,-1.2281e-01,-1.8592e+00,9.4732e-01,-1.6958e+00,-1.6209e+00,4.0091e-01,2.4725e+00,3.4986e+00
2.0000e+03,2.5600e+02,5.8300e+02,3.2822e+01,-1.2949e+05,-1.2950e+05,-1.2818e+00,-1.2950e+05,1.9046e-01,7.2733e+00,1.1740e+05,2.5842e+02,-5.0016e-01,-1.7150e-01,-1.8146e+00,8.4995e-01,-7.5449e-01,-1.0367e+00,1.4506e+00,1.7081e+00,3.3925e+00
2.0000e+03,2.5700e+02,5.8600e+02,3.2824e+01,-1.2943e+05,-1.2944e+05,-1.2868e+00,-1.2944e+05,1.9053e-01,7.2782e+00,1.1737e+05,2.5977e+02,-1.1751e+00,-3.5574e-01,-3.1645e+00,4.8147e-01,-4.5702e-01,-2.2233e-02,1.3259e+00,2.5671e+00,1.1851e+00
2.0000e+03,2.5800e+02,5.8700e+02,3.2910e+01,-1.2940e+05,-1.2941e+05,-1.2918e+00,-1.2941e+05,1.9059e-01,7.2832e+00,1.1731e+05,2.6021e+02,-8.6604e-01,-1.4467e+00,-2.5463e+00,-1.7005e+00,1.3888e+00,1.0290e+00,-9.0671e-02,1.5042e+00,2.8186e+00
2.0000e+03,2.5900e+02,5.8800e+02,3.2995e+01,-1.2938e+05,-1.2938e+05,-1.2968e+00,-1.2938e+05,1.9066e-01,7.2882e+00,1.1728e+05,2.6065e+02,4.7844e-01,-2.2672e-01,1.4264e-01,7.3950e-01,-3.2553e-01,1.9601e+00,7.4075e-01,2.2757e+00,2.5058e+00
2.0000e+03,2.6000e+02,5.9600e+02,3.2789e+01,-1.2929e+05,-1.2930e+05,-1.3017e+00,-1.2930e+05,1.9072e-01,7.2932e+00,1.1725e+05,2.6413e+02,-1.1231e-01,-6.2671e-01,-1.0389e+00,-6.0486e-02,3.8606e-01,2.0191e-01,2.2007e+00,2.5229e+00,3.3348e+00
