logfeh_mean,logdust,logNpix,tau,logl
5.4990e-02,-1.2474e+00,3.7373e+00,2.6045e+00,-6.9625e+02
6.6368e-02,-1.3011e+00,3.7373e+00,2.5525e+00,-6.9795e+02
5.1434e-02,-1.2342e+00,3.7386e+00,2.5996e+00,-6.6320e+02
9.4892e-02,-1.3435e+00,3.7437e+00,2.5402e+00,-6.8615e+02
9.5636e-02,-1.3503e+00,3.7410e+00,2.5522e+00,-6.8092e+02
9.4249e-02,-1.3892e+00,3.7410e+00,2.4815e+00,-6.8854e+02
9.5678e-02,-1.3531e+00,3.7409e+00,2.5581e+00,-6.7719e+02
6.6508e-02,-1.3061e+00,3.7398e+00,2.5015e+00,-6.8992e+02
6.8737e-02,-1.3069e+00,3.7394e+00,2.5289e+00,-6.9287e+02
6.5648e-02,-1.2985e+00,3.7398e+00,2.5219e+00,-6.9082e+02
9.2616e-02,-1.3319e+00,3.7401e+00,2.6104e+00,-6.8743e+02
6.7115e-02,-1.3156e+00,3.7395e+00,2.4936e+00,-6.7135e+02
9.5457e-02,-1.3676e+00,3.7429e+00,2.4967e+00,-6.9035e+02
6.9247e-02,-1.3278e+00,3.7374e+00,2.5006e+00,-6.8805e+02
6.6623e-02,-1.2997e+00,3.7396e+00,2.5206e+00,-6.6924e+02
6.4920e-02,-1.2871e+00,3.7400e+00,2.5455e+00,-6.8987e+02
9.6632e-02,-1.3344e+00,3.7408e+00,2.6213e+00,-6.9662e+02
6.5736e-02,-1.3084e+00,3.7389e+00,2.5118e+00,-6.9183e+02
6.8201e-02,-1.3035e+00,3.7395e+00,2.5336e+00,-6.6460e+02
6.7693e-02,-1.3039e+00,3.7388e+00,2.5341e+00,-6.9702e+02
8.3650e-02,-1.3374e+00,3.7401e+00,2.5347e+00,-6.8576e+02
6.7587e-02,-1.2900e+00,3.7384e+00,2.5821e+00,-6.9245e+02
6.6465e-02,-1.2855e+00,3.7393e+00,2.5656e+00,-6.9110e+02
4.5858e-02,-1.2386e+00,3.7361e+00,2.5747e+00,-6.5483e+02
9.5636e-02,-1.3756e+00,3.7423e+00,2.4797e+00,-6.7613e+02
7.8926e-02,-1.3355e+00,3.7422e+00,2.4815e+00,-6.8985e+02
8.1381e-02,-1.3515e+00,3.7422e+00,2.4339e+00,-6.9208e+02
6.8518e-02,-1.2880e+00,3.7402e+00,2.5566e+00,-6.9930e+02
9.2225e-02,-1.3820e+00,3.7424e+00,2.4495e+00,-6.9882e+02
8.6935e-02,-1.3361e+00,3.7417e+00,2.5194e+00,-6.9899e+02
6.0470e-02,-1.2951e+00,3.7385e+00,2.5134e+00,-6.9607e+02
5.3976e-02,-1.2640e+00,3.7391e+00,2.5181e+00,-6.9135e+02
7.0260e-02,-1.3051e+00,3.7406e+00,2.5179e+00,-6.9700e+02
8.9316e-02,-1.3774e+00,3.7413e+00,2.4544e+00,-6.8243e+02
9.4490e-02,-1.3820e+00,3.7399e+00,2.4890e+00,-6.8682e+02
4.8075e-02,-1.2887e+00,3.7383e+00,2.4058e+00,-6.9933e+02
4.8208e-02,-1.2381e+00,3.7375e+00,2.5782e+00,-6.9644e+02
6.1163e-02,-1.3201e+00,3.7377e+00,2.4660e+00,-6.7680e+02
9.5455e-02,-1.3775e+00,3.7428e+00,2.4790e+00,-6.9755e+02
6.6143e-02,-1.2918e+00,3.7380e+00,2.5698e+00,-6.8459e+02
6.6139e-02,-1.3042e+00,3.7408e+00,2.4982e+00,-6.9801e+02
6.5449e-02,-1.2890e+00,3.7372e+00,2.5943e+00,-6.9223e+02
6.9803e-02,-1.3349e+00,3.7375e+00,2.4788e+00,-6.8962e+02
6.2744e-02,-1.2827e+00,3.7383e+00,2.5787e+00,-6.9459e+02
6.7917e-02,-1.2967e+00,3.7384e+00,2.5764e+00,-6.9747e+02
7.2139e-02,-1.3306e+00,3.7377e+00,2.5131e+00,-6.9871e+02
7.0748e-02,-1.3042e+00,3.7404e+00,2.5249e+00,-6.7544e+02
8.4010e-02,-1.3428e+00,3.7408e+00,2.5071e+00,-6.9792e+02
9.4243e-02,-1.3818e+00,3.7414e+00,2.4765e+00,-6.9394e+02
6.6771e-02,-1.3151e+00,3.7403e+00,2.4758e+00,-6.7235e+02
9.2660e-02,-1.3399e+00,3.7421e+00,2.5453e+00,-6.8354e+02
6.8416e-02,-1.3214e+00,3.7367e+00,2.5249e+00,-6.8487e+02
6.7738e-02,-1.3149e+00,3.7392e+00,2.5042e+00,-6.9460e+02
6.6516e-02,-1.2927e+00,3.7405e+00,2.5364e+00,-6.5210e+02
9.2511e-02,-1.3289e+00,3.7406e+00,2.6007e+00,-6.9120e+02
4.3774e-02,-1.2537e+00,3.7339e+00,2.5435e+00,-6.6863e+02
6.7108e-02,-1.3052e+00,3.7375e+00,2.5554e+00,-6.8407e+02
7.2074e-02,-1.3334e+00,3.7407e+00,2.4679e+00,-6.9096e+02
9.2571e-02,-1.3448e+00,3.7426e+00,2.5329e+00,-6.7847e+02
6.8026e-02,-1.3261e+00,3.7382e+00,2.4828e+00,-6.8370e+02
8.9695e-02,-1.3684e+00,3.7393e+00,2.5127e+00,-6.8922e+02
6.9874e-02,-1.3486e+00,3.7376e+00,2.4399e+00,-6.9393e+02
5.2936e-02,-1.2874e+00,3.7386e+00,2.4506e+00,-6.9155e+02
6.4808e-02,-1.2929e+00,3.7403e+00,2.5379e+00,-6.8486e+02
9.6137e-02,-1.3773e+00,3.7401e+00,2.5260e+00,-6.7453e+02
9.5508e-02,-1.3773e+00,3.7410e+00,2.4993e+00,-6.9338e+02
6.5937e-02,-1.2877e+00,3.7406e+00,2.5411e+00,-6.8764e+02
6.3615e-02,-1.2735e+00,3.7403e+00,2.5749e+00,-6.8804e+02
9.5736e-02,-1.3893e+00,3.7407e+00,2.4975e+00,-6.9610e+02
5.7341e-02,-1.2881e+00,3.7380e+00,2.4696e+00,-6.9532e+02
4.0621e-02,-1.2561e+00,3.7338e+00,2.5164e+00,-6.8093e+02
6.6712e-02,-1.3089e+00,3.7395e+00,2.4990e+00,-6.9054e+02
9.3653e-02,-1.3736e+00,3.7435e+00,2.4656e+00,-6.7975e+02
9.3619e-02,-1.3724e+00,3.7408e+00,2.5071e+00,-6.9724e+02
9.2102e-02,-1.3671e+00,3.7406e+00,2.4958e+00,-6.4309e+02
8.0396e-02,-1.3613e+00,3.7409e+00,2.4384e+00,-6.5049e+02
8.9127e-02,-1.3638e+00,3.7424e+00,2.4792e+00,-6.8597e+02
6.6108e-02,-1.2879e+00,3.7390e+00,2.5734e+00,-6.8801e+02
6.9194e-02,-1.3217e+00,3.7397e+00,2.4748e+00,-6.9258e+02
6.5111e-02,-1.3048e+00,3.7377e+00,2.5536e+00,-6.9789e+02
7.9116e-02,-1.3312e+00,3.7413e+00,2.4896e+00,-6.9373e+02
6.6966e-02,-1.3010e+00,3.7401e+00,2.5089e+00,-6.8977e+02
6.5191e-02,-1.3108e+00,3.7367e+00,2.5351e+00,-6.8770e+02
6.2850e-02,-1.2928e+00,3.7366e+00,2.5816e+00,-6.9449e+02
6.9372e-02,-1.3206e+00,3.7396e+00,2.5054e+00,-6.7283e+02
9.3429e-02,-1.3980e+00,3.7398e+00,2.4528e+00,-6.9348e+02
6.4356e-02,-1.3006e+00,3.7368e+00,2.5571e+00,-6.8589e+02
6.8417e-02,-1.3020e+00,3.7404e+00,2.5270e+00,-6.9512e+02
5.8491e-02,-1.2673e+00,3.7383e+00,2.5552e+00,-6.7958e+02
9.6201e-02,-1.3618e+00,3.7407e+00,2.5390e+00,-6.8599e+02
6.6786e-02,-1.3020e+00,3.7394e+00,2.5348e+00,-6.7782e+02
8.5182e-02,-1.3346e+00,3.7440e+00,2.4787e+00,-6.8740e+02
6.8417e-02,-1.3172e+00,3.7375e+00,2.5332e+00,-6.9030e+02
8.4357e-02,-1.3396e+00,3.7398e+00,2.5528e+00,-6.9413e+02
9.5453e-02,-1.3815e+00,3.7413e+00,2.4835e+00,-6.7363e+02
6.9008e-02,-1.2969e+00,3.7381e+00,2.5891e+00,-6.9557e+02
6.6930e-02,-1.2926e+00,3.7411e+00,2.5147e+00,-6.8830e+02
6.7616e-02,-1.2968e+00,3.7406e+00,2.5440e+00,-6.8631e+02
6.4730e-02,-1.3014e+00,3.7365e+00,2.5690e+00,-6.8069e+02
6.8553e-02,-1.3070e+00,3.7402e+00,2.5264e+00,-6.9610e+02
6.7741e-02,-1.2983e+00,3.7396e+00,2.5352e+00,-6.8457e+02
5.6086e-02,-1.2475e+00,3.7357e+00,2.6244e+00,-6.9232e+02
6.6894e-02,-1.3048e+00,3.7372e+00,2.5507e+00,-6.8149e+02
9.5518e-02,-1.3767e+00,3.7415e+00,2.4795e+00,-6.9220e+02
9.3021e-02,-1.3765e+00,3.7433e+00,2.4620e+00,-6.9900e+02
6.6899e-02,-1.3436e+00,3.7381e+00,2.4523e+00,-6.9591e+02
6.1465e-02,-1.3273e+00,3.7368e+00,2.4629e+00,-6.8752e+02
6.8078e-02,-1.3221e+00,3.7383e+00,2.4937e+00,-6.5375e+02
7.8153e-02,-1.3388e+00,3.7395e+00,2.4941e+00,-6.9189e+02
5.8125e-02,-1.2377e+00,3.7387e+00,2.6343e+00,-6.6326e+02
8.6408e-02,-1.3453e+00,3.7412e+00,2.5263e+00,-6.9396e+02
6.5931e-02,-1.3080e+00,3.7381e+00,2.5152e+00,-6.9174e+02
5.2632e-02,-1.2583e+00,3.7382e+00,2.5371e+00,-6.8720e+02
9.6613e-02,-1.3348e+00,3.7420e+00,2.6042e+00,-6.7705e+02
6.5907e-02,-1.3065e+00,3.7398e+00,2.4988e+00,-6.9348e+02
6.9843e-02,-1.3327e+00,3.7383e+00,2.4804e+00,-6.7714e+02
6.8728e-02,-1.3478e+00,3.7380e+00,2.4312e+00,-6.9788e+02
9.4165e-02,-1.3551e+00,3.7437e+00,2.5167e+00,-6.9280e+02
5.3315e-02,-1.2545e+00,3.7394e+00,2.5178e+00,-6.9388e+02
6.5550e-02,-1.3048e+00,3.7391e+00,2.5068e+00,-6.9659e+02
6.7142e-02,-1.3056e+00,3.7405e+00,2.5096e+00,-6.8832e+02
9.4839e-02,-1.3353e+00,3.7423e+00,2.5743e+00,-6.8555e+02
6.8744e-02,-1.3070e+00,3.7400e+00,2.5212e+00,-6.6706e+02
9.4700e-02,-1.3888e+00,3.7398e+00,2.4885e+00,-6.9719e+02
6.9597e-02,-1.3568e+00,3.7364e+00,2.4372e+00,-6.7632e+02
3.2477e-02,-1.2158e+00,3.7359e+00,2.5485e+00,-6.9861e+02
9.5474e-02,-1.3555e+00,3.7438e+00,2.5064e+00,-6.9876e+02
9.5477e-02,-1.4038e+00,3.7404e+00,2.4602e+00,-6.9919e+02
7.3384e-02,-1.3095e+00,3.7410e+00,2.5260e+00,-6.9819e+02
7.1883e-02,-1.3185e+00,3.7405e+00,2.5145e+00,-6.8968e+02
8.1060e-02,-1.3381e+00,3.7411e+00,2.5098e+00,-6.9901e+02
6.8304e-02,-1.3416e+00,3.7394e+00,2.4221e+00,-6.6846e+02
5.3782e-02,-1.2358e+00,3.7354e+00,2.6514e+00,-6.9929e+02
6.1631e-02,-1.3228e+00,3.7361e+00,2.4629e+00,-6.9504e+02
7.7723e-02,-1.3301e+00,3.7400e+00,2.5058e+00,-6.9832e+02
6.8393e-02,-1.3015e+00,3.7402e+00,2.5229e+00,-6.9029e+02
6.6082e-02,-1.2960e+00,3.7403e+00,2.5393e+00,-6.9385e+02
6.7649e-02,-1.3022e+00,3.7401e+00,2.5230e+00,-6.8944e+02
6.7902e-02,-1.2894e+00,3.7398e+00,2.5623e+00,-6.7873e+02
9.6273e-02,-1.3862e+00,3.7395e+00,2.5253e+00,-6.8861e+02
6.7672e-02,-1.3226e+00,3.7395e+00,2.4773e+00,-6.8051e+02
6.4249e-02,-1.2947e+00,3.7396e+00,2.5348e+00,-6.9826e+02
9.1289e-02,-1.3875e+00,3.7428e+00,2.4109e+00,-6.9156e+02
6.3141e-02,-1.2771e+00,3.7381e+00,2.5803e+00,-6.9296e+02
6.7826e-02,-1.3036e+00,3.7399e+00,2.5189e+00,-6.9686e+02
6.6204e-02,-1.3014e+00,3.7371e+00,2.5591e+00,-6.6413e+02
6.3117e-02,-1.3038e+00,3.7368e+00,2.5256e+00,-6.9842e+02
4.5503e-02,-1.2360e+00,3.7367e+00,2.5698e+00,-6.9132e+02
8.0400e-02,-1.3316e+00,3.7405e+00,2.5116e+00,-6.9648e+02
9.3298e-02,-1.3633e+00,3.7427e+00,2.4995e+00,-6.9684e+02
5.4168e-02,-1.2438e+00,3.7369e+00,2.6171e+00,-6.8110e+02
6.2581e-02,-1.3091e+00,3.7364e+00,2.5194e+00,-6.9692e+02
5.4935e-02,-1.2378e+00,3.7386e+00,2.5954e+00,-6.8481e+02
6.8372e-02,-1.3100e+00,3.7395e+00,2.5166e+00,-6.7983e+02
6.8820e-02,-1.2785e+00,3.7404e+00,2.5894e+00,-6.6935e+02
4.9804e-02,-1.2765e+00,3.7375e+00,2.4532e+00,-6.8586e+02
9.5253e-02,-1.3482e+00,3.7424e+00,2.5464e+00,-6.6974e+02
6.7762e-02,-1.3169e+00,3.7404e+00,2.4739e+00,-6.9538e+02
7.8101e-02,-1.3557e+00,3.7401e+00,2.4547e+00,-6.9737e+02
6.2173e-02,-1.2891e+00,3.7363e+00,2.5708e+00,-6.7889e+02
6.5770e-02,-1.2776e+00,3.7385e+00,2.6070e+00,-6.9583e+02
6.3126e-02,-1.3072e+00,3.7372e+00,2.5220e+00,-6.9761e+02
6.3177e-02,-1.2806e+00,3.7381e+00,2.5771e+00,-6.5893e+02
6.4401e-02,-1.2811e+00,3.7391e+00,2.5892e+00,-6.9314e+02
5.9296e-02,-1.2520e+00,3.7385e+00,2.6023e+00,-6.9723e+02
5.4982e-02,-1.2719e+00,3.7373e+00,2.5359e+00,-6.8833e+02
9.0336e-02,-1.3669e+00,3.7391e+00,2.5061e+00,-6.8416e+02
4.7751e-02,-1.2406e+00,3.7357e+00,2.6008e+00,-6.9643e+02
5.1300e-02,-1.2675e+00,3.7370e+00,2.5148e+00,-6.9722e+02
4.2851e-02,-1.2366e+00,3.7356e+00,2.5612e+00,-6.9903e+02
9.5977e-02,-1.3833e+00,3.7397e+00,2.5237e+00,-6.8940e+02
7.7565e-02,-1.3629e+00,3.7396e+00,2.4362e+00,-6.9237e+02
5.5784e-02,-1.2486e+00,3.7365e+00,2.6056e+00,-6.9253e+02
4.9560e-02,-1.2825e+00,3.7372e+00,2.4414e+00,-6.8086e+02
1.9015e-02,-1.1897e+00,3.7330e+00,2.5835e+00,-6.8427e+02
7.0990e-02,-1.3195e+00,3.7395e+00,2.5094e+00,-6.9228e+02
5.3724e-02,-1.2779e+00,3.7401e+00,2.4443e+00,-6.8237e+02
9.2815e-02,-1.3789e+00,3.7410e+00,2.4821e+00,-6.9653e+02
7.0013e-02,-1.3423e+00,3.7404e+00,2.4381e+00,-6.9089e+02
6.4857e-02,-1.3030e+00,3.7416e+00,2.4801e+00,-6.9699e+02
9.5219e-02,-1.3946e+00,3.7419e+00,2.4576e+00,-6.9781e+02
9.4819e-02,-1.3483e+00,3.7415e+00,2.5647e+00,-6.9530e+02
6.5660e-02,-1.3031e+00,3.7389e+00,2.5166e+00,-6.9272e+02
7.8648e-02,-1.3584e+00,3.7403e+00,2.4478e+00,-6.9815e+02
6.6814e-02,-1.3193e+00,3.7397e+00,2.4824e+00,-6.7861e+02
6.4367e-02,-1.2875e+00,3.7378e+00,2.5794e+00,-6.8566e+02
6.7437e-02,-1.2921e+00,3.7390e+00,2.5702e+00,-6.8033e+02
5.8002e-02,-1.2703e+00,3.7384e+00,2.5303e+00,-6.8916e+02
6.5919e-02,-1.3149e+00,3.7386e+00,2.4974e+00,-6.8291e+02
6.2864e-02,-1.2948e+00,3.7373e+00,2.5452e+00,-6.8518e+02
1.0186e-01,-1.3577e+00,3.7421e+00,2.5711e+00,-6.9320e+02
6.4246e-02,-1.2931e+00,3.7376e+00,2.5620e+00,-6.7526e+02
6.2695e-02,-1.2890e+00,3.7365e+00,2.5812e+00,-6.3876e+02
6.8033e-02,-1.3100e+00,3.7394e+00,2.5190e+00,-6.8488e+02
8.9737e-02,-1.3549e+00,3.7396e+00,2.5317e+00,-6.9067e+02
6.7168e-02,-1.3078e+00,3.7395e+00,2.5184e+00,-6.8350e+02
6.5588e-02,-1.3089e+00,3.7363e+00,2.5324e+00,-6.9763e+02
6.8093e-02,-1.3259e+00,3.7396e+00,2.4764e+00,-6.9858e+02
9.1383e-02,-1.3710e+00,3.7397e+00,2.5284e+00,-6.9211e+02
7.9433e-02,-1.3498e+00,3.7410e+00,2.4478e+00,-6.8709e+02
6.9336e-02,-1.3177e+00,3.7394e+00,2.4996e+00,-6.9857e+02
6.2444e-02,-1.2943e+00,3.7357e+00,2.5811e+00,-6.7953e+02
7.8885e-02,-1.3471e+00,3.7395e+00,2.4947e+00,-6.8324e+02
8.2400e-02,-1.3348e+00,3.7412e+00,2.5142e+00,-6.9535e+02
4.4332e-02,-1.2309e+00,3.7367e+00,2.5867e+00,-6.9231e+02
8.9361e-02,-1.3659e+00,3.7394e+00,2.5179e+00,-6.8093e+02
6.5386e-02,-1.3000e+00,3.7385e+00,2.5218e+00,-6.9500e+02
7.0960e-02,-1.3326e+00,3.7382e+00,2.4883e+00,-6.9781e+02
9.3418e-02,-1.3804e+00,3.7402e+00,2.4803e+00,-6.8944e+02
6.7471e-02,-1.2867e+00,3.7405e+00,2.5509e+00,-6.9097e+02
9.3392e-02,-1.3575e+00,3.7410e+00,2.5358e+00,-6.8254e+02
6.9952e-02,-1.2916e+00,3.7380e+00,2.5900e+00,-6.8370e+02
4.9131e-02,-1.2860e+00,3.7380e+00,2.4173e+00,-6.7582e+02
6.2874e-02,-1.2839e+00,3.7390e+00,2.5505e+00,-6.8589e+02
5.9319e-02,-1.2592e+00,3.7380e+00,2.5693e+00,-6.9295e+02
3.0701e-02,-1.2081e+00,3.7353e+00,2.5800e+00,-6.6369e+02
9.3248e-02,-1.3476e+00,3.7416e+00,2.5460e+00,-6.8415e+02
6.5856e-02,-1.3026e+00,3.7396e+00,2.5215e+00,-6.9527e+02
6.5924e-02,-1.3085e+00,3.7388e+00,2.5082e+00,-6.8261e+02
6.8287e-02,-1.2887e+00,3.7411e+00,2.5448e+00,-6.9513e+02
6.7190e-02,-1.3086e+00,3.7393e+00,2.5096e+00,-6.8479e+02
3.7199e-02,-1.2250e+00,3.7351e+00,2.5656e+00,-6.9240e+02
9.4529e-02,-1.3678e+00,3.7413e+00,2.5231e+00,-6.9808e+02
6.9443e-02,-1.2822e+00,3.7379e+00,2.6299e+00,-6.9915e+02
6.4858e-02,-1.2875e+00,3.7375e+00,2.5825e+00,-6.9928e+02
1.0361e-01,-1.3541e+00,3.7426e+00,2.5767e+00,-6.9264e+02
6.8479e-02,-1.2988e+00,3.7374e+00,2.5806e+00,-6.7868e+02
6.8018e-02,-1.3066e+00,3.7408e+00,2.5152e+00,-6.6275e+02
6.8409e-02,-1.2810e+00,3.7396e+00,2.5875e+00,-6.8858e+02
8.7644e-02,-1.3599e+00,3.7382e+00,2.5309e+00,-6.8404e+02
6.4371e-02,-1.3106e+00,3.7379e+00,2.5084e+00,-6.9415e+02
6.5623e-02,-1.3291e+00,3.7373e+00,2.4791e+00,-6.9400e+02
4.5100e-02,-1.2277e+00,3.7374e+00,2.5899e+00,-6.8456e+02
7.8968e-02,-1.3361e+00,3.7401e+00,2.4943e+00,-6.9202e+02
6.5221e-02,-1.2757e+00,3.7370e+00,2.6110e+00,-6.9356e+02
4.8829e-02,-1.2748e+00,3.7355e+00,2.4885e+00,-6.9684e+02
9.2761e-02,-1.3513e+00,3.7423e+00,2.5446e+00,-6.8460e+02
6.6119e-02,-1.2828e+00,3.7411e+00,2.5559e+00,-6.8910e+02
7.4132e-02,-1.3147e+00,3.7404e+00,2.5333e+00,-6.9199e+02
6.5477e-02,-1.2796e+00,3.7382e+00,2.6070e+00,-6.6182e+02
7.2125e-02,-1.3271e+00,3.7378e+00,2.5115e+00,-6.8651e+02
6.6874e-02,-1.3104e+00,3.7408e+00,2.4843e+00,-6.9047e+02
5.2275e-02,-1.2341e+00,3.7383e+00,2.6072e+00,-6.8660e+02
8.3976e-02,-1.3452e+00,3.7433e+00,2.4674e+00,-6.8381e+02
6.7827e-02,-1.3019e+00,3.7404e+00,2.5407e+00,-6.7717e+02
6.9785e-02,-1.2933e+00,3.7387e+00,2.5909e+00,-6.8804e+02
8.8509e-02,-1.3717e+00,3.7398e+00,2.4775e+00,-6.9281e+02
8.3924e-02,-1.3446e+00,3.7435e+00,2.4745e+00,-6.9483e+02
7.0614e-02,-1.2838e+00,3.7401e+00,2.5999e+00,-6.7921e+02
6.8124e-02,-1.3233e+00,3.7387e+00,2.4900e+00,-6.8389e+02
6.8304e-02,-1.3076e+00,3.7390e+00,2.5519e+00,-6.9913e+02
7.7986e-02,-1.3355e+00,3.7398e+00,2.4916e+00,-6.9116e+02
8.5254e-02,-1.4074e+00,3.7409e+00,2.3674e+00,-6.9890e+02
7.0565e-02,-1.3335e+00,3.7384e+00,2.4814e+00,-6.8760e+02
6.8817e-02,-1.3089e+00,3.7393e+00,2.5020e+00,-6.9262e+02
6.5831e-02,-1.2849e+00,3.7385e+00,2.5855e+00,-6.7103e+02
9.1545e-02,-1.3616e+00,3.7390e+00,2.5295e+00,-6.9576e+02
6.9023e-02,-1.3618e+00,3.7368e+00,2.4264e+00,-6.9367e+02
6.8902e-02,-1.3238e+00,3.7371e+00,2.5101e+00,-6.9432e+02
4.6347e-02,-1.2227e+00,3.7373e+00,2.6040e+00,-6.9789e+02
6.9690e-02,-1.3094e+00,3.7391e+00,2.5272e+00,-6.9586e+02
9.5946e-02,-1.3665e+00,3.7418e+00,2.5128e+00,-6.9064e+02
6.8515e-02,-1.2943e+00,3.7393e+00,2.5718e+00,-6.6558e+02
3.0728e-02,-1.2057e+00,3.7358e+00,2.5745e+00,-6.9682e+02
7.4449e-02,-1.3076e+00,3.7405e+00,2.5301e+00,-6.8056e+02
5.5014e-02,-1.2448e+00,3.7361e+00,2.6223e+00,-6.8614e+02
9.0859e-02,-1.3759e+00,3.7383e+00,2.5222e+00,-6.8181e+02
4.8812e-02,-1.2843e+00,3.7371e+00,2.4458e+00,-6.9207e+02
6.7535e-02,-1.2934e+00,3.7388e+00,2.5778e+00,-6.7832e+02
5.8054e-02,-1.2775e+00,3.7373e+00,2.5230e+00,-6.9807e+02
7.6667e-02,-1.3115e+00,3.7393e+00,2.5496e+00,-6.8486e+02
6.7269e-02,-1.3144e+00,3.7394e+00,2.5034e+00,-6.8157e+02
6.4963e-02,-1.3015e+00,3.7376e+00,2.5562e+00,-6.8541e+02
7.9056e-02,-1.3614e+00,3.7404e+00,2.4501e+00,-6.6958e+02
9.5597e-02,-1.3509e+00,3.7427e+00,2.5406e+00,-6.9310e+02
6.1732e-02,-1.2816e+00,3.7365e+00,2.6036e+00,-6.8187e+02
9.6369e-02,-1.3510e+00,3.7392e+00,2.5908e+00,-6.8754e+02
9.6199e-02,-1.3698e+00,3.7415e+00,2.5183e+00,-6.7589e+02
4.4177e-02,-1.2536e+00,3.7348e+00,2.5264e+00,-6.9875e+02
7.9259e-02,-1.3309e+00,3.7407e+00,2.5129e+00,-6.9456e+02
7.1080e-02,-1.2814e+00,3.7391e+00,2.6152e+00,-6.9681e+02
4.3073e-02,-1.2390e+00,3.7352e+00,2.5527e+00,-6.9846e+02
6.3402e-02,-1.2820e+00,3.7386e+00,2.5763e+00,-6.7444e+02
8.1217e-02,-1.3424e+00,3.7387e+00,2.5246e+00,-6.8941e+02
6.7582e-02,-1.2856e+00,3.7387e+00,2.5808e+00,-6.9089e+02
6.7504e-02,-1.3243e+00,3.7395e+00,2.4706e+00,-6.9820e+02
6.6705e-02,-1.3035e+00,3.7397e+00,2.5158e+00,-6.8974e+02
5.1814e-02,-1.2377e+00,3.7361e+00,2.6166e+00,-6.9166e+02
6.3690e-02,-1.3066e+00,3.7380e+00,2.5001e+00,-6.9725e+02
6.5381e-02,-1.3023e+00,3.7381e+00,2.5460e+00,-6.9394e+02
6.5649e-02,-1.2984e+00,3.7396e+00,2.5264e+00,-6.7936e+02
7.0173e-02,-1.2831e+00,3.7387e+00,2.6025e+00,-6.7650e+02
6.8502e-02,-1.3230e+00,3.7378e+00,2.4984e+00,-6.9737e+02
6.3519e-02,-1.2889e+00,3.7383e+00,2.5671e+00,-6.9477e+02
6.8719e-02,-1.3316e+00,3.7380e+00,2.4838e+00,-6.9018e+02
6.8389e-02,-1.3007e+00,3.7411e+00,2.5156e+00,-6.7224e+02
6.5877e-02,-1.3347e+00,3.7377e+00,2.4764e+00,-6.9126e+02
6.5247e-02,-1.2991e+00,3.7382e+00,2.5401e+00,-6.7434e+02
6.9709e-02,-1.3475e+00,3.7385e+00,2.4390e+00,-6.7510e+02
6.8842e-02,-1.3075e+00,3.7386e+00,2.5304e+00,-6.7745e+02
5.0162e-02,-1.2261e+00,3.7367e+00,2.6391e+00,-6.9772e+02
6.6267e-02,-1.3252e+00,3.7388e+00,2.4728e+00,-6.8311e+02
6.8553e-02,-1.3054e+00,3.7397e+00,2.5344e+00,-6.8318e+02
9.4730e-02,-1.3761e+00,3.7420e+00,2.4589e+00,-6.9861e+02
6.4731e-02,-1.3267e+00,3.7383e+00,2.4636e+00,-6.9606e+02
5.4837e-02,-1.2206e+00,3.7382e+00,2.6752e+00,-6.9654e+02
6.6750e-02,-1.3022e+00,3.7399e+00,2.5098e+00,-6.9180e+02
3.0503e-02,-1.2082e+00,3.7341e+00,2.6002e+00,-6.9368e+02
