nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,1.5000e+01,1.7000e+01,2.2388e+01,-1.1064e+06,-1.1064e+06,-2.9704e-01,-inf,3.1157e-01,4.9021e+00,inf,2.3901e+02,-8.8005e-02,-2.2003e+00,3.2382e+00,7.6481e+00
2.0000e+03,1.6000e+01,1.8000e+01,2.3529e+01,-1.1033e+06,-1.1033e+06,-3.1684e-01,-inf,3.1220e-01,4.9220e+00,inf,2.4256e+02,3.4233e-02,-1.0838e+00,3.3906e+00,5.4621e+00
2.0000e+03,1.7000e+01,1.9000e+01,2.4638e+01,-1.1031e+06,-1.1031e+06,-3.3664e-01,-inf,3.1283e-01,4.9417e+00,inf,2.4612e+02,-1.3305e+00,-1.8340e+00,3.1853e+00,2.1395e+00
2.0000e+03,1.8000e+01,2.0000e+01,2.5714e+01,-1.0985e+06,-1.0985e+06,-3.5645e-01,-inf,3.1346e-01,4.9617e+00,inf,2.4969e+02,1.0430e-01,-2.2125e+00,3.1128e+00,6.6367e+00
2.0000e+03,1.9000e+01,2.1000e+01,2.6761e+01,-1.0981e+06,-1.0981e+06,-3.7625e-01,-inf,3.1408e-01,4.9814e+00,inf,2.5321e+02,-4.6683e-02,-6.9982e-01,3.3375e+00,5.7932e+00
2.0000e+03,2.0000e+01,2.3000e+01,2.7397e+01,-1.0742e+06,-1.0742e+06,-3.9605e-01,-inf,3.1470e-01,5.0011e+00,inf,2.6046e+02,-3.6811e-01,-2.4865e+00,2.8523e+00,8.2970e+00
2.0000e+03,2.1000e+01,2.4000e+01,2.8378e+01,-1.0623e+06,-1.0623e+06,-4.1586e-01,-inf,3.1533e-01,5.0211e+00,inf,2.6405e+02,2.1295e-01,-1.0444e+00,3.0770e+00,4.7788e+00
2.0000e+03,2.2000e+01,2.5000e+01,2.9333e+01,-1.0550e+06,-1.0550e+06,-4.3566e-01,-inf,3.1594e-01,5.0408e+00,inf,2.6757e+02,-5.4887e-01,-1.8112e+00,2.9226e+00,2.0096e+00
2.0000e+03,2.3000e+01,2.6000e+01,3.0263e+01,-1.0350e+06,-1.0350e+06,-4.5546e-01,-inf,3.1656e-01,5.0606e+00,inf,2.7114e+02,-4.8146e-01,-1.1779e+00,2.8909e+00,3.9674e+00
2.0000e+03,2.4000e+01,2.7000e+01,3.1169e+01,-1.0301e+06,-1.0301e+06,-4.7526e-01,-inf,3.1718e-01,5.0804e+00,9.8814e+05,2.7465e+02,-1.1335e+00,-9.0518e-01,2.8371e+00,5.4452e+00
2.0000e+03,2.5000e+01,2.9000e+01,3.1646e+01,-1.0166e+06,-1.0166e+06,-4.9507e-01,-inf,3.1780e-01,5.1003e+00,9.8325e+05,2.8179e+02,-7.1062e-01,-2.4379e+00,2.7305e+00,7.8020e+00
2.0000e+03,2.6000e+01,3.3000e+01,3.1325e+01,-1.0040e+06,-1.0040e+06,-5.1487e-01,-inf,3.1842e-01,5.1201e+00,9.6974e+05,2.9603e+02,-2.8665e-01,-8.5568e-01,2.8839e+00,1.9434e+00
2.0000e+03,2.7000e+01,3.4000e+01,3.2143e+01,-9.9710e+05,-9.9711e+05,-5.3467e-01,-9.9711e+05,3.1903e-01,5.1398e+00,9.5715e+05,2.9954e+02,2.3208e-02,-6.7119e-01,2.9759e+00,5.5469e+00
2.0000e+03,2.8000e+01,3.7000e+01,3.2184e+01,-9.8767e+05,-9.8767e+05,-5.5447e-01,-9.8767e+05,3.1965e-01,5.1596e+00,9.5028e+05,3.1029e+02,-1.4162e+00,-2.1516e+00,2.6962e+00,2.3831e+00
2.0000e+03,2.9000e+01,3.9000e+01,3.2584e+01,-9.5906e+05,-9.5907e+05,-5.7428e-01,-9.5907e+05,3.2026e-01,5.1795e+00,9.4084e+05,3.1738e+02,-3.7345e-01,-2.4237e+00,2.6966e+00,6.2710e+00
2.0000e+03,3.0000e+01,4.1000e+01,3.2967e+01,-9.2594e+05,-9.2595e+05,-5.9408e-01,-9.2595e+05,3.2087e-01,5.1993e+00,9.1224e+05,3.2458e+02,3.0314e-01,-5.3262e-01,2.9227e+00,3.6401e+00
2.0000e+03,3.1000e+01,4.2000e+01,3.3696e+01,-9.1294e+05,-9.1294e+05,-6.1388e-01,-9.1294e+05,3.2148e-01,5.2190e+00,8.7912e+05,3.2810e+02,4.5808e-01,-7.3754e-01,2.8830e+00,8.4439e+00
2.0000e+03,3.2000e+01,4.4000e+01,3.4043e+01,-8.6933e+05,-8.6934e+05,-6.3368e-01,-8.6934e+05,3.2209e-01,5.2388e+00,8.6611e+05,3.3523e+02,-6.0652e-01,-1.6698e+00,2.4412e+00,8.8666e+00
2.0000e+03,3.3000e+01,4.7000e+01,3.4021e+01,-8.5585e+05,-8.5585e+05,-6.5349e-01,-8.5585e+05,3.2270e-01,5.2587e+00,8.2251e+05,3.4585e+02,2.0780e-01,-1.9259e+00,1.5192e+00,2.0722e+00
2.0000e+03,3.4000e+01,5.0000e+01,3.4000e+01,-8.5305e+05,-8.5305e+05,-6.7329e-01,-8.5305e+05,3.2331e-01,5.2785e+00,8.0902e+05,3.5670e+02,-7.3537e-01,-2.3923e+00,2.3549e+00,8.8560e+00
2.0000e+03,3.5000e+01,5.1000e+01,3.4653e+01,-8.5036e+05,-8.5037e+05,-6.9309e-01,-8.5037e+05,3.2391e-01,5.2982e+00,8.0623e+05,3.6022e+02,2.8111e-01,-5.5347e-01,2.7802e+00,3.9286e+00
2.0000e+03,3.6000e+01,5.3000e+01,3.4951e+01,-8.4402e+05,-8.4403e+05,-7.1289e-01,-8.4403e+05,3.2452e-01,5.3180e+00,8.0354e+05,3.6723e+02,1.1372e-02,-6.3580e-01,2.1292e+00,3.3754e+00
2.0000e+03,3.7000e+01,5.4000e+01,3.5577e+01,-8.3639e+05,-8.3639e+05,-7.3270e-01,-8.3639e+05,3.2512e-01,5.3379e+00,8.1049e+05,3.7077e+02,-1.1170e+00,-1.2558e+00,2.3132e+00,7.2829e+00
2.0000e+03,3.8000e+01,5.7000e+01,3.5514e+01,-8.3541e+05,-8.3542e+05,-7.5250e-01,-8.3542e+05,3.2572e-01,5.3577e+00,8.0286e+05,3.8168e+02,-1.4576e+00,-1.6330e+00,2.3389e+00,2.9106e+00
2.0000e+03,3.9000e+01,5.8000e+01,3.6111e+01,-8.2479e+05,-8.2479e+05,-7.7230e-01,-8.2479e+05,3.2633e-01,5.3775e+00,8.0188e+05,3.8520e+02,-9.2950e-01,-1.2502e+00,2.4343e+00,2.5654e+00
2.0000e+03,4.0000e+01,6.2000e+01,3.5714e+01,-8.1722e+05,-8.1723e+05,-7.9211e-01,-8.1723e+05,3.2692e-01,5.3972e+00,7.9126e+05,3.9956e+02,-7.0012e-02,-1.0518e+00,1.0560e+00,3.2865e+00
2.0000e+03,4.1000e+01,6.6000e+01,3.5345e+01,-8.1552e+05,-8.1552e+05,-8.1191e-01,-8.1552e+05,3.2752e-01,5.4171e+00,7.8370e+05,4.1384e+02,-6.9001e-01,-5.0070e-01,1.3257e+00,3.6191e+00
2.0000e+03,4.2000e+01,6.8000e+01,3.5593e+01,-8.1266e+05,-8.1266e+05,-8.3171e-01,-8.1266e+05,3.2812e-01,5.4369e+00,7.8199e+05,4.2091e+02,-5.5334e-01,-6.9489e-01,1.6780e+00,3.4332e+00
2.0000e+03,4.3000e+01,6.9000e+01,3.6134e+01,-7.8896e+05,-7.8896e+05,-8.5151e-01,-7.8896e+05,3.2872e-01,5.4567e+00,7.7913e+05,4.2443e+02,-6.6649e-01,-1.4283e+00,1.0186e+00,3.4051e+00
2.0000e+03,4.4000e+01,7.1000e+01,3.6364e+01,-7.8094e+05,-7.8094e+05,-8.7132e-01,-7.8094e+05,3.2931e-01,5.4764e+00,7.5543e+05,4.3147e+02,4.0298e-01,-1.1340e+00,1.2285e+00,4.2806e+00
2.0000e+03,4.5000e+01,7.2000e+01,3.6885e+01,-7.7503e+05,-7.7503e+05,-8.9112e-01,-7.7503e+05,3.2991e-01,5.4963e+00,7.4741e+05,4.3500e+02,-5.0420e-02,-1.0666e+00,1.1232e+00,4.5159e+00
2.0000e+03,4.6000e+01,7.3000e+01,3.7398e+01,-7.7414e+05,-7.7414e+05,-9.1092e-01,-7.7414e+05,3.3050e-01,5.5161e+00,7.4150e+05,4.3852e+02,4.1628e-01,-7.4813e-01,2.0735e+00,5.0080e+00
2.0000e+03,4.7000e+01,7.4000e+01,3.7903e+01,-7.6883e+05,-7.6883e+05,-9.3072e-01,-7.6883e+05,3.3110e-01,5.5359e+00,7.4061e+05,4.4205e+02,-7.7023e-01,-1.2692e+00,1.2261e+00,3.9506e+00
2.0000e+03,4.8000e+01,7.5000e+01,3.8400e+01,-7.5951e+05,-7.5951e+05,-9.5053e-01,-7.5951e+05,3.3169e-01,5.5557e+00,7.3530e+05,4.4561e+02,-1.1571e+00,-1.0258e+00,1.3811e+00,3.9572e+00
2.0000e+03,4.9000e+01,7.6000e+01,3.8889e+01,-7.4395e+05,-7.4396e+05,-9.7033e-01,-7.4396e+05,3.3228e-01,5.5755e+00,7.2598e+05,4.4919e+02,-1.3586e+00,-2.1848e+00,1.4847e+00,3.2691e+00
2.0000e+03,5.0000e+01,8.0000e+01,3.8462e+01,-7.3988e+05,-7.3989e+05,-9.9013e-01,-7.3989e+05,3.3287e-01,5.5953e+00,7.1042e+05,4.6331e+02,3.6565e-01,-8.4771e-01,1.4363e+00,6.1760e+00
2.0000e+03,5.1000e+01,8.4000e+01,3.8060e+01,-7.3704e+05,-7.3704e+05,-1.0099e+00,-7.3704e+05,3.3346e-01,5.6151e+00,7.0636e+05,4.7748e+02,-1.3826e+00,-2.3820e+00,1.1559e+00,5.1279e+00
2.0000e+03,5.2000e+01,9.7000e+01,3.5374e+01,-7.3630e+05,-7.3631e+05,-1.0297e+00,-7.3631e+05,3.3405e-01,5.6349e+00,7.0351e+05,5.2350e+02,-1.2355e+00,-5.5104e-01,1.5419e+00,7.0828e+00
2.0000e+03,5.3000e+01,9.9000e+01,3.5570e+01,-7.3377e+05,-7.3377e+05,-1.0495e+00,-7.3377e+05,3.3463e-01,5.6547e+00,7.0278e+05,5.3064e+02,2.6790e-01,-1.0173e+00,2.5471e+00,2.0820e+00
2.0000e+03,5.4000e+01,1.0100e+02,3.5762e+01,-7.3299e+05,-7.3299e+05,-1.0693e+00,-7.3299e+05,3.3522e-01,5.6745e+00,7.0024e+05,5.3773e+02,-3.1075e-01,-1.4334e+00,1.1300e+00,5.4915e+00
2.0000e+03,5.5000e+01,1.1000e+02,3.4375e+01,-7.3211e+05,-7.3211e+05,-1.0891e+00,-7.3211e+05,3.3580e-01,5.6943e+00,6.9946e+05,5.6942e+02,-4.2624e-01,-8.6160e-01,1.1713e+00,6.3554e+00
2.0000e+03,5.6000e+01,1.1300e+02,3.4356e+01,-7.2867e+05,-7.2868e+05,-1.1089e+00,-7.2868e+05,3.3639e-01,5.7141e+00,6.9858e+05,5.8015e+02,4.3167e-01,-2.2057e+00,1.0889e+00,5.7511e+00
2.0000e+03,5.7000e+01,1.2100e+02,3.3333e+01,-7.2839e+05,-7.2840e+05,-1.1287e+00,-7.2840e+05,3.3697e-01,5.7340e+00,6.9514e+05,6.0854e+02,-5.7326e-01,-1.0933e+00,1.1981e+00,6.3521e+00
2.0000e+03,5.8000e+01,1.2400e+02,3.3333e+01,-7.2828e+05,-7.2829e+05,-1.1486e+00,-7.2829e+05,3.3755e-01,5.7537e+00,6.9486e+05,6.1907e+02,-4.2904e-01,-1.6104e+00,1.0663e+00,5.8479e+00
2.0000e+03,5.9000e+01,1.2600e+02,3.3523e+01,-7.2231e+05,-7.2231e+05,-1.1684e+00,-7.2231e+05,3.3813e-01,5.7735e+00,6.9475e+05,6.2614e+02,-4.2842e-01,-1.9571e+00,1.1033e+00,6.0167e+00
2.0000e+03,6.0000e+01,1.3100e+02,3.3149e+01,-7.2118e+05,-7.2119e+05,-1.1882e+00,-7.2119e+05,3.3871e-01,5.7933e+00,6.8878e+05,6.4396e+02,-1.0534e+00,-1.6609e+00,1.2187e+00,6.2067e+00
2.0000e+03,6.1000e+01,1.3200e+02,3.3516e+01,-7.1711e+05,-7.1712e+05,-1.2080e+00,-7.1712e+05,3.3929e-01,5.8132e+00,6.8765e+05,6.4749e+02,-8.4066e-01,-1.4941e+00,1.3357e+00,5.8575e+00
2.0000e+03,6.2000e+01,1.3400e+02,3.3696e+01,-7.1705e+05,-7.1706e+05,-1.2278e+00,-7.1706e+05,3.3986e-01,5.8329e+00,6.8358e+05,6.5468e+02,-1.2871e+00,-1.9057e+00,1.1752e+00,5.9706e+00
2.0000e+03,6.3000e+01,1.3900e+02,3.3333e+01,-7.1590e+05,-7.1591e+05,-1.2476e+00,-7.1591e+05,3.4044e-01,5.8527e+00,6.8352e+05,6.7269e+02,-1.3804e+00,-2.1314e+00,1.1421e+00,6.3990e+00
2.0000e+03,6.4000e+01,1.4200e+02,3.3333e+01,-7.1312e+05,-7.1312e+05,-1.2674e+00,-7.1312e+05,3.4102e-01,5.8725e+00,6.8238e+05,6.8349e+02,2.2996e-01,-1.0795e+00,1.5119e+00,7.8407e+00
2.0000e+03,6.5000e+01,1.4600e+02,3.3163e+01,-7.1167e+05,-7.1167e+05,-1.2872e+00,-7.1167e+05,3.4159e-01,5.8924e+00,6.7959e+05,6.9780e+02,3.2170e-01,-1.1157e+00,1.1288e+00,7.6687e+00
2.0000e+03,6.6000e+01,1.4900e+02,3.3166e+01,-7.1058e+05,-7.1059e+05,-1.3070e+00,-7.1059e+05,3.4216e-01,5.9122e+00,6.7814e+05,7.0858e+02,-5.3568e-01,-9.6384e-01,1.9087e+00,1.1214e+00
2.0000e+03,6.7000e+01,1.6200e+02,3.1604e+01,-7.0988e+05,-7.0989e+05,-1.3268e+00,-7.0989e+05,3.4274e-01,5.9319e+00,6.7705e+05,7.5482e+02,-2.3255e-01,-1.6234e+00,1.4577e+00,5.5473e+00
2.0000e+03,6.8000e+01,1.6800e+02,3.1193e+01,-7.0971e+05,-7.0971e+05,-1.3466e+00,-7.0971e+05,3.4331e-01,5.9517e+00,6.7635e+05,7.7639e+02,-9.5883e-01,-1.4554e+00,1.2950e+00,6.7091e+00
2.0000e+03,6.9000e+01,1.7300e+02,3.0942e+01,-7.0713e+05,-7.0714e+05,-1.3664e+00,-7.0714e+05,3.4388e-01,5.9716e+00,6.7618e+05,7.9437e+02,4.6874e-01,-1.2688e+00,1.4641e+00,7.6518e+00
2.0000e+03,7.0000e+01,1.7600e+02,3.0973e+01,-7.0592e+05,-7.0592e+05,-1.3862e+00,-7.0592e+05,3.4445e-01,5.9914e+00,6.7360e+05,8.0519e+02,2.3630e-01,-1.1543e+00,1.2624e+00,8.0957e+00
2.0000e+03,7.1000e+01,1.7700e+02,3.1278e+01,-7.0582e+05,-7.0583e+05,-1.4060e+00,-7.0583e+05,3.4502e-01,6.0111e+00,6.7239e+05,8.0872e+02,-4.4552e-01,-2.1047e+00,1.4971e+00,5.0079e+00
2.0000e+03,7.2000e+01,1.8300e+02,3.0901e+01,-7.0574e+05,-7.0575e+05,-1.4258e+00,-7.0575e+05,3.4558e-01,6.0309e+00,6.7230e+05,8.3007e+02,-4.0432e-01,-1.0395e+00,1.0840e+00,7.9087e+00
2.0000e+03,7.3000e+01,1.9200e+02,3.0165e+01,-7.0566e+05,-7.0567e+05,-1.4456e+00,-7.0567e+05,3.4615e-01,6.0508e+00,6.7222e+05,8.6209e+02,-1.4956e+00,-2.4161e+00,1.4254e+00,5.7859e+00
2.0000e+03,7.4000e+01,1.9300e+02,3.0453e+01,-7.0538e+05,-7.0539e+05,-1.4654e+00,-7.0539e+05,3.4672e-01,6.0706e+00,6.7214e+05,8.6565e+02,-9.3586e-01,-1.8300e+00,1.2506e+00,7.0868e+00
2.0000e+03,7.5000e+01,1.9400e+02,3.0738e+01,-7.0120e+05,-7.0120e+05,-1.4852e+00,-7.0120e+05,3.4728e-01,6.0904e+00,6.7185e+05,8.6919e+02,4.2524e-01,-1.4607e+00,1.6234e+00,8.0008e+00
2.0000e+03,7.6000e+01,1.9700e+02,3.0769e+01,-6.9863e+05,-6.9863e+05,-1.5050e+00,-6.9863e+05,3.4785e-01,6.1101e+00,6.6767e+05,8.8009e+02,-1.2746e+00,-1.6900e+00,1.1262e+00,8.4125e+00
2.0000e+03,7.7000e+01,1.9800e+02,3.1048e+01,-6.9853e+05,-6.9853e+05,-1.5248e+00,-6.9853e+05,3.4841e-01,6.1300e+00,6.6510e+05,8.8366e+02,-1.3805e+00,-2.1614e+00,1.2071e+00,8.2482e+00
2.0000e+03,7.8000e+01,1.9900e+02,3.1325e+01,-6.9839e+05,-6.9840e+05,-1.5446e+00,-6.9840e+05,3.4897e-01,6.1498e+00,6.6500e+05,8.8719e+02,1.9539e-01,-1.4406e+00,2.2288e+00,1.1465e+00
2.0000e+03,7.9000e+01,2.0000e+02,3.1600e+01,-6.9646e+05,-6.9647e+05,-1.5644e+00,-6.9647e+05,3.4953e-01,6.1696e+00,6.6486e+05,8.9078e+02,-6.6154e-01,-1.3627e+00,1.1251e+00,8.9651e+00
2.0000e+03,8.0000e+01,2.0400e+02,3.1496e+01,-6.9586e+05,-6.9587e+05,-1.5842e+00,-6.9587e+05,3.5009e-01,6.1893e+00,6.6294e+05,9.0491e+02,-1.0570e-01,-1.6808e+00,1.0171e+00,8.6321e+00
2.0000e+03,8.1000e+01,2.1300e+02,3.0798e+01,-6.9235e+05,-6.9236e+05,-1.6040e+00,-6.9236e+05,3.5065e-01,6.2092e+00,6.6234e+05,9.3688e+02,-1.3022e+00,-9.0231e-01,1.4284e+00,7.4453e+00
2.0000e+03,8.2000e+01,2.2100e+02,3.0258e+01,-6.8818e+05,-6.8819e+05,-1.6238e+00,-6.8819e+05,3.5121e-01,6.2290e+00,6.5882e+05,9.6532e+02,-7.3779e-02,-1.8290e+00,1.5031e+00,7.1175e+00
2.0000e+03,8.3000e+01,2.2400e+02,3.0292e+01,-6.8482e+05,-6.8483e+05,-1.6436e+00,-6.8483e+05,3.5177e-01,6.2488e+00,6.5465e+05,9.7591e+02,-9.6600e-01,-1.8836e+00,1.5319e+00,4.8605e+00
2.0000e+03,8.4000e+01,2.4100e+02,2.8866e+01,-6.8455e+05,-6.8455e+05,-1.6634e+00,-6.8455e+05,3.5233e-01,6.2686e+00,6.5130e+05,1.0361e+03,-6.5578e-01,-7.7337e-01,1.7051e+00,5.5100e+00
2.0000e+03,8.5000e+01,2.4200e+02,2.9110e+01,-6.8425e+05,-6.8426e+05,-1.6832e+00,-6.8426e+05,3.5288e-01,6.2884e+00,6.5102e+05,1.0397e+03,-4.1432e-01,-2.0841e+00,1.2733e+00,7.9588e+00
2.0000e+03,8.6000e+01,2.4300e+02,2.9352e+01,-6.8066e+05,-6.8067e+05,-1.7030e+00,-6.8067e+05,3.5344e-01,6.3082e+00,6.5072e+05,1.0433e+03,3.1161e-01,-9.6283e-01,1.7837e+00,8.5076e+00
2.0000e+03,8.7000e+01,2.4500e+02,2.9492e+01,-6.7891e+05,-6.7891e+05,-1.7228e+00,-6.7891e+05,3.5399e-01,6.3280e+00,6.4714e+05,1.0504e+03,-9.3481e-01,-1.9133e+00,1.3782e+00,8.1454e+00
2.0000e+03,8.8000e+01,2.4700e+02,2.9630e+01,-6.7889e+05,-6.7890e+05,-1.7426e+00,-6.7890e+05,3.5455e-01,6.3478e+00,6.4538e+05,1.0575e+03,-1.4095e+00,-1.8151e+00,2.0662e+00,8.9667e+00
2.0000e+03,8.9000e+01,2.5100e+02,2.9568e+01,-6.6782e+05,-6.6783e+05,-1.7624e+00,-6.6783e+05,3.5510e-01,6.3676e+00,6.4536e+05,1.0718e+03,3.8841e-01,-2.2377e+00,2.5551e+00,4.8180e+00
2.0000e+03,9.0000e+01,2.5200e+02,2.9801e+01,-6.6780e+05,-6.6781e+05,-1.7822e+00,-6.6781e+05,3.5565e-01,6.3874e+00,6.3429e+05,1.0754e+03,-5.4723e-01,-1.9327e+00,1.4614e+00,7.2178e+00
2.0000e+03,9.1000e+01,2.5300e+02,3.0033e+01,-6.6614e+05,-6.6614e+05,-1.8020e+00,-6.6614e+05,3.5620e-01,6.4072e+00,6.3427e+05,1.0789e+03,4.8713e-01,-8.6259e-01,2.6354e+00,4.6100e+00
2.0000e+03,9.2000e+01,2.5400e+02,3.0263e+01,-6.5407e+05,-6.5408e+05,-1.8218e+00,-6.5408e+05,3.5675e-01,6.4270e+00,6.3261e+05,1.0825e+03,2.8670e-01,-1.6028e+00,1.7332e+00,7.5134e+00
2.0000e+03,9.3000e+01,2.5500e+02,3.0492e+01,-6.5318e+05,-6.5318e+05,-1.8416e+00,-6.5318e+05,3.5730e-01,6.4469e+00,6.2054e+05,1.0860e+03,3.0718e-01,-1.9448e+00,1.7700e+00,6.5976e+00
2.0000e+03,9.4000e+01,2.5600e+02,3.0719e+01,-6.4690e+05,-6.4691e+05,-1.8614e+00,-6.4691e+05,3.5785e-01,6.4666e+00,6.1965e+05,1.0895e+03,-1.2719e+00,-5.9838e-01,1.9771e+00,2.5489e+00
2.0000e+03,9.5000e+01,2.5700e+02,3.0945e+01,-6.4681e+05,-6.4682e+05,-1.8812e+00,-6.4682e+05,3.5840e-01,6.4864e+00,6.1338e+05,1.0931e+03,-8.5381e-01,-7.5715e-01,1.6469e+00,6.8796e+00
2.0000e+03,9.6000e+01,2.6000e+02,3.0968e+01,-6.3967e+05,-6.3968e+05,-1.9011e+00,-6.3968e+05,3.5894e-01,6.5062e+00,6.1329e+05,1.1037e+03,-8.0904e-01,-1.3166e+00,1.6872e+00,3.1405e+00
2.0000e+03,9.7000e+01,2.6100e+02,3.1190e+01,-6.3907e+05,-6.3908e+05,-1.9209e+00,-6.3908e+05,3.5949e-01,6.5261e+00,6.0614e+05,1.1073e+03,-1.0993e+00,-1.2129e+00,2.1996e+00,5.9139e+00
2.0000e+03,9.8000e+01,2.6200e+02,3.1410e+01,-6.1007e+05,-6.1007e+05,-1.9407e+00,-6.1007e+05,3.6003e-01,6.5458e+00,6.0555e+05,1.1108e+03,-5.6587e-03,-2.0191e+00,2.3338e+00,7.0580e+00
2.0000e+03,9.9000e+01,2.6300e+02,3.1629e+01,-6.1004e+05,-6.1005e+05,-1.9605e+00,-6.1005e+05,3.6058e-01,6.5656e+00,5.7654e+05,1.1143e+03,-1.0873e+00,-7.1876e-01,2.4561e+00,2.6522e+00
2.0000e+03,1.0000e+02,2.6700e+02,3.1546e+01,-6.0563e+05,-6.0564e+05,-1.9803e+00,-6.0564e+05,3.6112e-01,6.5854e+00,5.7651e+05,1.1285e+03,2.4118e-01,-1.3802e+00,2.2160e+00,2.7943e+00
2.0000e+03,1.0100e+02,2.6900e+02,3.1661e+01,-6.0240e+05,-6.0241e+05,-2.0001e+00,-6.0241e+05,3.6166e-01,6.6053e+00,5.7210e+05,1.1356e+03,3.6827e-01,-1.5584e+00,2.5371e+00,3.1038e+00
2.0000e+03,1.0200e+02,2.7000e+02,3.1875e+01,-6.0040e+05,-6.0041e+05,-2.0199e+00,-6.0041e+05,3.6221e-01,6.6250e+00,5.6887e+05,1.1391e+03,4.8931e-01,-2.1410e+00,1.9526e+00,5.5463e+00
2.0000e+03,1.0300e+02,2.7100e+02,3.2087e+01,-5.8609e+05,-5.8610e+05,-2.0397e+00,-5.8610e+05,3.6275e-01,6.6448e+00,5.6687e+05,1.1427e+03,3.5815e-01,-1.7037e+00,2.4668e+00,6.4864e+00
2.0000e+03,1.0400e+02,2.7200e+02,3.2298e+01,-5.7700e+05,-5.7700e+05,-2.0595e+00,-5.7700e+05,3.6329e-01,6.6646e+00,5.5256e+05,1.1462e+03,-1.0624e+00,-6.5026e-01,2.3264e+00,8.2745e+00
2.0000e+03,1.0500e+02,2.7300e+02,3.2508e+01,-5.7534e+05,-5.7534e+05,-2.0793e+00,-5.7534e+05,3.6383e-01,6.6845e+00,5.4347e+05,1.1497e+03,-1.4493e-01,-1.6918e+00,1.6519e+00,7.1887e+00
