niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
3.0000e+01,1.0000e+00,2.9070e+00,7.9329e+05,7.9328e+05,-2.9985e-02,7.9328e+05,8.7333e-02,7.6309e+00,1.7022e+05,8.2319e+01,4.7905e-01,-1.9096e+00,3.2873e+00,9.7695e-01,2.7172e+01
3.1000e+01,1.0000e+00,3.0010e+00,7.9329e+05,7.9328e+05,-3.0985e-02,7.9328e+05,8.6806e-02,7.5390e+00,1.7019e+05,8.4495e+01,-4.9239e-01,-6.5549e-01,3.9939e+00,4.0494e+00,2.2181e+01
3.2000e+01,1.0000e+00,3.0948e+00,7.9333e+05,7.9332e+05,-3.1984e-02,7.9332e+05,8.7344e-02,7.6329e+00,1.7019e+05,8.7180e+01,-3.4510e-01,-1.4300e+00,3.9567e+00,1.4258e+00,2.3360e+01
3.3000e+01,1.0000e+00,3.1884e+00,7.9333e+05,7.9333e+05,-3.2984e-02,7.9333e+05,8.7175e-02,7.6032e+00,1.7015e+05,8.9272e+01,7.7086e-02,-1.2122e+00,3.1089e+00,1.3732e+00,2.7869e+01
3.4000e+01,1.0000e+00,3.2819e+00,7.9335e+05,7.9334e+05,-3.3983e-02,7.9334e+05,8.7356e-02,7.6349e+00,1.7014e+05,9.2218e+01,-2.7672e-01,-1.1096e+00,3.9034e+00,2.5514e+00,2.2688e+01
3.5000e+01,2.0000e+00,3.3719e+00,7.9336e+05,7.9335e+05,-3.4983e-02,7.9335e+05,8.7334e-02,7.6310e+00,1.7013e+05,9.7703e+01,-4.6416e-01,-1.5017e+00,3.8309e+00,3.4530e+00,2.2203e+01
3.6000e+01,1.0000e+00,3.4649e+00,7.9337e+05,7.9336e+05,-3.5982e-02,7.9336e+05,8.7349e-02,7.6336e+00,1.7012e+05,1.0064e+02,1.2497e-01,-1.6482e+00,3.8859e+00,3.1286e+00,2.2077e+01
3.7000e+01,1.0000e+00,3.5577e+00,7.9338e+05,7.9337e+05,-3.6982e-02,7.9337e+05,8.7364e-02,7.6363e+00,1.7011e+05,1.0359e+02,1.9214e-01,-1.9356e+00,3.5840e+00,1.9127e+00,2.7619e+01
3.8000e+01,1.0000e+00,3.6503e+00,7.9344e+05,7.9343e+05,-3.7981e-02,7.9343e+05,8.7379e-02,7.6389e+00,1.7010e+05,1.0613e+02,-3.6190e-02,-7.2310e-01,3.8229e+00,7.2998e-01,2.2623e+01
3.9000e+01,1.0000e+00,3.7428e+00,7.9345e+05,7.9345e+05,-3.8981e-02,7.9345e+05,8.7384e-02,7.6398e+00,1.7004e+05,1.0861e+02,-1.0829e-01,-7.6618e-01,3.9075e+00,9.9348e-01,2.3052e+01
4.0000e+01,1.0000e+00,3.8351e+00,7.9353e+05,7.9352e+05,-3.9980e-02,7.9352e+05,8.7390e-02,7.6409e+00,1.7002e+05,1.1118e+02,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01,2.2115e+01
4.1000e+01,1.0000e+00,3.9272e+00,7.9355e+05,7.9354e+05,-4.0980e-02,7.9354e+05,8.7396e-02,7.6419e+00,1.6995e+05,1.1375e+02,3.4606e-01,-1.7251e+00,3.7824e+00,6.0790e-01,2.2761e+01
4.2000e+01,1.0000e+00,4.0191e+00,7.9356e+05,7.9355e+05,-4.1979e-02,7.9355e+05,8.7394e-02,7.6415e+00,1.6993e+05,1.1668e+02,2.1661e-01,-1.2789e+00,3.6820e+00,2.5894e+00,2.7898e+01
4.3000e+01,2.0000e+00,4.1070e+00,7.9358e+05,7.9357e+05,-4.2979e-02,7.9357e+05,8.7408e-02,7.6439e+00,1.6992e+05,1.2169e+02,-2.6515e-01,-1.6027e+00,3.1500e+00,9.3429e-01,2.7995e+01
4.4000e+01,1.0000e+00,4.1985e+00,7.9361e+05,7.9361e+05,-4.3978e-02,7.9361e+05,8.7413e-02,7.6449e+00,1.6990e+05,1.2421e+02,4.8515e-02,-1.5623e+00,3.5072e+00,2.3218e+00,2.7740e+01
4.5000e+01,1.0000e+00,4.2898e+00,7.9362e+05,7.9361e+05,-4.4978e-02,7.9361e+05,8.7368e-02,7.6370e+00,1.6986e+05,1.2673e+02,1.5170e-01,-1.0183e+00,2.8808e+00,1.0101e+00,2.7886e+01
4.6000e+01,1.0000e+00,4.3810e+00,7.9364e+05,7.9363e+05,-4.5977e-02,7.9363e+05,8.7425e-02,7.6469e+00,1.6986e+05,1.2923e+02,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
4.7000e+01,1.0000e+00,4.4719e+00,7.9365e+05,7.9364e+05,-4.6977e-02,7.9364e+05,8.7430e-02,7.6478e+00,1.6984e+05,1.3177e+02,3.2831e-01,-1.0741e+00,3.9240e+00,1.5674e+00,2.7074e+01
4.8000e+01,1.0000e+00,4.5627e+00,7.9368e+05,7.9367e+05,-4.7976e-02,7.9367e+05,8.7436e-02,7.6489e+00,1.6983e+05,1.3428e+02,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
4.9000e+01,1.0000e+00,4.6534e+00,7.9369e+05,7.9368e+05,-4.8976e-02,7.9368e+05,8.7403e-02,7.6431e+00,1.6980e+05,1.3676e+02,2.6712e-01,-9.3783e-01,3.4922e+00,2.8330e+00,2.7795e+01
5.0000e+01,1.0000e+00,4.7438e+00,7.9369e+05,7.9368e+05,-4.9975e-02,7.9368e+05,8.5268e-02,7.2743e+00,1.6979e+05,1.3970e+02,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
5.1000e+01,1.0000e+00,4.8341e+00,7.9370e+05,7.9369e+05,-5.0975e-02,7.9369e+05,8.7423e-02,7.6467e+00,1.6979e+05,1.4261e+02,-4.6019e-02,-1.0814e+00,3.0366e+00,4.0570e-01,2.7753e+01
5.2000e+01,1.0000e+00,4.9242e+00,7.9370e+05,7.9369e+05,-5.1974e-02,7.9369e+05,8.7160e-02,7.6007e+00,1.6978e+05,1.4510e+02,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
5.3000e+01,1.0000e+00,5.0142e+00,7.9371e+05,7.9371e+05,-5.2974e-02,7.9371e+05,8.7462e-02,7.6534e+00,1.6978e+05,1.4778e+02,4.9787e-01,-1.2785e+00,3.0166e+00,2.3041e+00,2.7312e+01
5.4000e+01,1.0000e+00,5.1040e+00,7.9372e+05,7.9371e+05,-5.3973e-02,7.9371e+05,8.7454e-02,7.6520e+00,1.6976e+05,1.5070e+02,4.3557e-01,-1.5639e+00,3.8903e+00,3.6590e+00,2.2039e+01
5.5000e+01,1.0000e+00,5.1936e+00,7.9372e+05,7.9372e+05,-5.4973e-02,7.9372e+05,8.4987e-02,7.2264e+00,1.6976e+05,1.5364e+02,-3.3576e-02,-1.9358e+00,3.6464e+00,2.1236e+00,2.7565e+01
5.6000e+01,2.0000e+00,5.2780e+00,7.9373e+05,7.9373e+05,-5.5972e-02,7.9373e+05,8.7473e-02,7.6554e+00,1.6975e+05,1.5916e+02,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
5.7000e+01,1.0000e+00,5.3672e+00,7.9375e+05,7.9374e+05,-5.6972e-02,7.9374e+05,8.7487e-02,7.6579e+00,1.6974e+05,1.6128e+02,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
5.8000e+01,1.0000e+00,5.4563e+00,7.9381e+05,7.9380e+05,-5.7971e-02,7.9380e+05,8.7493e-02,7.6589e+00,1.6973e+05,1.6376e+02,-7.1041e-02,-9.2042e-01,3.4201e+00,1.0524e+00,2.7177e+01
5.9000e+01,1.0000e+00,5.5451e+00,7.9383e+05,7.9382e+05,-5.8971e-02,7.9382e+05,8.7498e-02,7.6598e+00,1.6967e+05,1.6664e+02,2.0458e-01,-1.6718e+00,3.8122e+00,2.2665e+00,2.7456e+01
6.0000e+01,1.0000e+00,5.6338e+00,7.9384e+05,7.9383e+05,-5.9970e-02,7.9383e+05,8.7504e-02,7.6608e+00,1.6965e+05,1.6920e+02,1.8824e-01,-1.3916e+00,3.1736e+00,1.2208e+00,2.7042e+01
6.1000e+01,1.0000e+00,5.7223e+00,7.9388e+05,7.9387e+05,-6.0970e-02,7.9387e+05,8.7510e-02,7.6618e+00,1.6964e+05,1.7213e+02,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
6.2000e+01,2.0000e+00,5.8052e+00,7.9389e+05,7.9389e+05,-6.1969e-02,7.9389e+05,8.7516e-02,7.6629e+00,1.6960e+05,1.7682e+02,9.6974e-02,-1.0573e+00,3.9566e+00,9.6395e-01,2.6800e+01
6.3000e+01,1.0000e+00,5.8934e+00,7.9389e+05,7.9389e+05,-6.2969e-02,7.9389e+05,8.1568e-02,6.6566e+00,1.6958e+05,1.7895e+02,-3.0123e-01,-1.3341e+00,3.8119e+00,3.3900e+00,2.2489e+01
6.4000e+01,1.0000e+00,5.9813e+00,7.9390e+05,7.9389e+05,-6.3968e-02,7.9389e+05,8.2667e-02,6.8373e+00,1.6958e+05,1.8189e+02,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
6.5000e+01,1.0000e+00,6.0691e+00,7.9390e+05,7.9390e+05,-6.4968e-02,7.9390e+05,8.7449e-02,7.6512e+00,1.6958e+05,1.8479e+02,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
6.6000e+01,1.0000e+00,6.1567e+00,7.9391e+05,7.9390e+05,-6.5967e-02,7.9390e+05,8.7337e-02,7.6316e+00,1.6957e+05,1.8774e+02,-2.3221e-01,-1.9449e+00,3.5101e+00,1.7356e+00,2.7351e+01
6.7000e+01,1.0000e+00,6.2442e+00,7.9392e+05,7.9392e+05,-6.6967e-02,7.9392e+05,8.7544e-02,7.6678e+00,1.6957e+05,1.9023e+02,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
6.8000e+01,1.0000e+00,6.3315e+00,7.9393e+05,7.9392e+05,-6.7966e-02,7.9392e+05,8.7152e-02,7.5993e+00,1.6955e+05,1.9273e+02,3.4654e-01,-9.7445e-01,1.5644e+00,7.4151e-01,2.6837e+01
6.9000e+01,1.0000e+00,6.4186e+00,7.9393e+05,7.9392e+05,-6.8966e-02,7.9392e+05,8.1292e-02,6.6117e+00,1.6955e+05,1.9522e+02,-3.1162e-01,-6.1270e-01,3.2658e+00,3.8806e-01,2.7302e+01
7.0000e+01,1.0000e+00,6.5056e+00,7.9395e+05,7.9394e+05,-6.9965e-02,7.9394e+05,8.7562e-02,7.6709e+00,1.6955e+05,1.9817e+02,-4.7202e-01,-7.0461e-01,3.9966e+00,1.6940e+00,2.7102e+01
7.1000e+01,2.0000e+00,6.5863e+00,7.9396e+05,7.9395e+05,-7.0965e-02,7.9395e+05,8.6673e-02,7.5159e+00,1.6953e+05,2.0283e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00,2.7328e+01
7.2000e+01,1.0000e+00,6.6728e+00,7.9396e+05,7.9395e+05,-7.1964e-02,7.9395e+05,8.6683e-02,7.5178e+00,1.6952e+05,2.0537e+02,4.4391e-01,-1.7888e+00,3.1402e+00,6.5928e-01,2.6480e+01
7.3000e+01,1.0000e+00,6.7593e+00,7.9396e+05,7.9395e+05,-7.2964e-02,7.9395e+05,8.2613e-02,6.8284e+00,1.6952e+05,2.0806e+02,1.6622e-01,-1.6768e+00,3.7962e+00,1.3832e+00,2.6744e+01
7.4000e+01,1.0000e+00,6.8455e+00,7.9396e+05,7.9396e+05,-7.3963e-02,7.9396e+05,7.9391e-02,6.3060e+00,1.6952e+05,2.1062e+02,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
7.5000e+01,1.0000e+00,6.9316e+00,7.9398e+05,7.9397e+05,-7.4963e-02,7.9397e+05,8.7590e-02,7.6759e+00,1.6951e+05,2.1315e+02,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
7.6000e+01,1.0000e+00,7.0175e+00,7.9403e+05,7.9402e+05,-7.5962e-02,7.9402e+05,8.7596e-02,7.6769e+00,1.6950e+05,2.1564e+02,8.1321e-02,-1.8307e+00,3.1102e+00,2.1615e+00,2.7412e+01
7.7000e+01,1.0000e+00,7.1033e+00,7.9403e+05,7.9403e+05,-7.6962e-02,7.9403e+05,8.7553e-02,7.6693e+00,1.6945e+05,2.1813e+02,-6.0596e-02,-1.0560e+00,3.8126e+00,1.8492e+00,2.6915e+01
7.8000e+01,1.0000e+00,7.1889e+00,7.9405e+05,7.9404e+05,-7.7961e-02,7.9404e+05,8.7607e-02,7.6788e+00,1.6944e+05,2.2023e+02,3.6913e-01,-1.3457e+00,3.5054e+00,8.0446e-01,2.6226e+01
7.9000e+01,1.0000e+00,7.2744e+00,7.9406e+05,7.9405e+05,-7.8961e-02,7.9405e+05,8.7612e-02,7.6796e+00,1.6943e+05,2.2311e+02,1.2998e-01,-1.3370e+00,3.9905e+00,4.8650e-01,2.6417e+01
8.0000e+01,1.0000e+00,7.3597e+00,7.9408e+05,7.9407e+05,-7.9960e-02,7.9407e+05,8.7618e-02,7.6808e+00,1.6942e+05,2.2531e+02,-2.8052e-01,-1.9532e+00,3.8069e+00,1.0045e+00,2.6982e+01
8.1000e+01,1.0000e+00,7.4449e+00,7.9408e+05,7.9407e+05,-8.0960e-02,7.9407e+05,8.2575e-02,6.8221e+00,1.6940e+05,2.2820e+02,-2.5380e-01,-1.6417e+00,3.0838e+00,1.2983e+00,2.7587e+01
8.2000e+01,1.0000e+00,7.5298e+00,7.9409e+05,7.9408e+05,-8.1959e-02,7.9408e+05,8.7626e-02,7.6821e+00,1.6940e+05,2.3070e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
8.3000e+01,1.0000e+00,7.6147e+00,7.9409e+05,7.9408e+05,-8.2959e-02,7.9408e+05,8.1724e-02,6.6821e+00,1.6939e+05,2.3319e+02,6.7081e-02,-7.7248e-01,3.8475e+00,1.0452e+00,2.6277e+01
8.4000e+01,1.0000e+00,7.6994e+00,7.9411e+05,7.9410e+05,-8.3958e-02,7.9410e+05,8.7641e-02,7.6849e+00,1.6939e+05,2.3574e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
8.5000e+01,3.0000e+00,7.7697e+00,7.9413e+05,7.9412e+05,-8.4958e-02,7.9412e+05,8.7647e-02,7.6859e+00,1.6937e+05,2.4326e+02,-1.8646e-01,-1.1475e+00,1.5839e+00,4.8865e+00,2.7824e+01
8.6000e+01,1.0000e+00,7.8539e+00,7.9413e+05,7.9413e+05,-8.5957e-02,7.9413e+05,8.7539e-02,7.6669e+00,1.6935e+05,2.4576e+02,2.5857e-01,-1.3382e+00,3.7214e+00,2.6936e+00,2.7310e+01
8.7000e+01,1.0000e+00,7.9380e+00,7.9413e+05,7.9413e+05,-8.6957e-02,7.9413e+05,8.1168e-02,6.5916e+00,1.6934e+05,2.4828e+02,-3.5284e-01,-1.9555e+00,2.9847e+00,6.5892e-01,2.7705e+01
8.8000e+01,1.0000e+00,8.0219e+00,7.9415e+05,7.9414e+05,-8.7956e-02,7.9414e+05,8.7664e-02,7.6888e+00,1.6934e+05,2.5122e+02,-1.3511e-01,-1.0769e+00,1.6885e+00,1.9072e+00,2.7599e+01
8.9000e+01,1.0000e+00,8.1056e+00,7.9415e+05,7.9415e+05,-8.8956e-02,7.9415e+05,8.5203e-02,7.2631e+00,1.6933e+05,2.5368e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
9.0000e+01,1.0000e+00,8.1893e+00,7.9416e+05,7.9415e+05,-8.9955e-02,7.9415e+05,8.7505e-02,7.6609e+00,1.6932e+05,2.5663e+02,3.5260e-01,-1.1031e+00,3.2346e+00,2.7322e+00,2.7335e+01
9.1000e+01,1.0000e+00,8.2727e+00,7.9418e+05,7.9417e+05,-9.0955e-02,7.9417e+05,8.7682e-02,7.6919e+00,1.6932e+05,2.5912e+02,-2.0401e-01,-1.7135e+00,3.2015e+00,1.0022e+00,2.7256e+01
9.2000e+01,2.0000e+00,8.3485e+00,7.9418e+05,7.9418e+05,-9.1954e-02,7.9418e+05,8.3196e-02,6.9250e+00,1.6930e+05,2.6453e+02,4.8395e-01,-1.6311e+00,3.7983e+00,5.3045e-01,2.5700e+01
9.3000e+01,1.0000e+00,8.4316e+00,7.9419e+05,7.9419e+05,-9.2954e-02,7.9419e+05,8.7690e-02,7.6934e+00,1.6929e+05,2.6745e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
9.4000e+01,2.0000e+00,8.5068e+00,7.9420e+05,7.9419e+05,-9.3953e-02,7.9419e+05,8.7656e-02,7.6874e+00,1.6928e+05,2.7264e+02,-4.1348e-01,-8.7048e-01,3.3557e+00,1.6460e+00,2.7072e+01
9.5000e+01,1.0000e+00,8.5895e+00,7.9421e+05,7.9420e+05,-9.4953e-02,7.9420e+05,8.7678e-02,7.6913e+00,1.6928e+05,2.7475e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
9.6000e+01,1.0000e+00,8.6721e+00,7.9421e+05,7.9420e+05,-9.5952e-02,7.9420e+05,8.1560e-02,6.6554e+00,1.6927e+05,2.7685e+02,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
9.7000e+01,1.0000e+00,8.7545e+00,7.9421e+05,7.9420e+05,-9.6952e-02,7.9420e+05,8.0080e-02,6.4161e+00,1.6927e+05,2.7936e+02,-2.3209e-01,-6.9333e-01,3.8078e+00,2.6661e+00,2.7289e+01
9.8000e+01,1.0000e+00,8.8368e+00,7.9422e+05,7.9421e+05,-9.7951e-02,7.9421e+05,8.6997e-02,7.5722e+00,1.6926e+05,2.8145e+02,-1.1528e-01,-1.7947e+00,3.8851e+00,1.4598e+00,2.6371e+01
9.9000e+01,1.0000e+00,8.9189e+00,7.9426e+05,7.9426e+05,-9.8951e-02,7.9426e+05,8.7727e-02,7.6999e+00,1.6926e+05,2.8394e+02,-1.1877e-01,-1.3369e+00,3.8577e+00,7.7046e-01,2.6188e+01
1.0000e+02,1.0000e+00,9.0009e+00,7.9427e+05,7.9426e+05,-9.9950e-02,7.9426e+05,8.7481e-02,7.6568e+00,1.6921e+05,2.8654e+02,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
1.0100e+02,1.0000e+00,9.0827e+00,7.9431e+05,7.9430e+05,-1.0095e-01,7.9430e+05,8.7738e-02,7.7019e+00,1.6921e+05,2.8905e+02,-1.6947e-02,-1.8120e+00,3.9111e+00,1.8343e-01,2.6059e+01
1.0200e+02,1.0000e+00,9.1644e+00,7.9431e+05,7.9430e+05,-1.0195e-01,7.9430e+05,8.1314e-02,6.6153e+00,1.6917e+05,2.9156e+02,-1.2192e-01,-1.1400e+00,3.8336e+00,1.1595e+00,2.6079e+01
1.0300e+02,1.0000e+00,9.2460e+00,7.9431e+05,7.9430e+05,-1.0295e-01,7.9430e+05,8.6511e-02,7.4879e+00,1.6917e+05,2.9447e+02,-2.4674e-01,-6.1447e-01,3.2451e+00,2.1848e+00,2.7042e+01
1.0400e+02,1.0000e+00,9.3274e+00,7.9432e+05,7.9431e+05,-1.0395e-01,7.9431e+05,8.7456e-02,7.6524e+00,1.6917e+05,2.9742e+02,-3.4139e-02,-1.3379e+00,3.7433e+00,1.6674e+00,2.6255e+01
1.0500e+02,1.0000e+00,9.4086e+00,7.9432e+05,7.9431e+05,-1.0495e-01,7.9431e+05,8.4006e-02,7.0606e+00,1.6916e+05,2.9990e+02,-3.7485e-01,-7.3563e-01,3.1538e+00,3.1247e+00,2.7927e+01
1.0600e+02,1.0000e+00,9.4897e+00,7.9434e+05,7.9433e+05,-1.0595e-01,7.9433e+05,8.7766e-02,7.7068e+00,1.6916e+05,3.0204e+02,3.8689e-01,-5.9464e-01,3.8900e+00,2.0086e+00,2.5435e+01
