logfeh_mean,logdust,logNpix,tau,dmod,logl
-4.9542e-01,-1.8256e+00,1.5782e+00,3.4402e+00,2.5776e+01,-4.6463e+04
-4.3036e-01,-1.5720e+00,2.2056e+00,4.0237e+00,2.7729e+01,-4.4790e+04
-4.5424e-01,-1.9498e+00,1.6852e+00,3.3693e+00,2.6048e+01,-4.6537e+04
-4.6559e-01,-1.7013e+00,2.1138e+00,3.5258e+00,2.7261e+01,-4.7009e+04
-4.5139e-01,-1.9927e+00,1.9176e+00,3.5855e+00,2.6724e+01,-4.5558e+04
-3.4290e-01,-1.7117e+00,2.2618e+00,4.1090e+00,2.7909e+01,-4.6255e+04
-4.8502e-01,-1.8151e+00,2.3292e+00,3.5260e+00,2.7992e+01,-4.2114e+04
-3.7459e-01,-1.7062e+00,2.2593e+00,3.8409e+00,2.7790e+01,-4.6219e+04
-3.6555e-01,-1.9071e+00,2.0651e+00,3.9082e+00,2.7254e+01,-4.4452e+04
-3.8309e-01,-1.7683e+00,2.0492e+00,3.8948e+00,2.7255e+01,-4.6357e+04
-4.4609e-01,-1.5553e+00,1.8849e+00,3.7767e+00,2.6658e+01,-4.6657e+04
-4.0721e-01,-1.7529e+00,1.8736e+00,3.9842e+00,2.6725e+01,-4.6588e+04
-4.6360e-01,-1.8293e+00,1.6717e+00,3.8562e+00,2.6105e+01,-4.6889e+04
-3.7605e-01,-1.9793e+00,2.0846e+00,4.1543e+00,2.7396e+01,-4.5408e+04
-4.8629e-01,-1.6412e+00,2.2015e+00,3.6826e+00,2.7688e+01,-4.5073e+04
-4.4074e-01,-1.6812e+00,2.1555e+00,3.6525e+00,2.7464e+01,-4.5085e+04
-4.6067e-01,-1.9510e+00,2.1175e+00,3.7892e+00,2.7504e+01,-4.5049e+04
-4.7568e-01,-1.8042e+00,1.5355e+00,3.4849e+00,2.5601e+01,-4.6374e+04
-4.6847e-01,-1.9633e+00,2.0125e+00,3.9788e+00,2.7103e+01,-4.6389e+04
-4.5288e-01,-1.4418e+00,2.1327e+00,4.2705e+00,2.7495e+01,-4.5596e+04
-3.6945e-01,-1.7674e+00,2.1898e+00,3.7880e+00,2.7591e+01,-4.5284e+04
-4.8825e-01,-1.7693e+00,2.2072e+00,3.7908e+00,2.7704e+01,-4.1119e+04
-4.8357e-01,-1.4863e+00,2.2478e+00,4.1028e+00,2.7837e+01,-4.4604e+04
-4.9550e-01,-1.5265e+00,1.9710e+00,3.9541e+00,2.7013e+01,-4.3837e+04
-4.7612e-01,-1.8077e+00,2.0596e+00,4.0691e+00,2.7373e+01,-4.4277e+04
-4.1966e-01,-1.8024e+00,2.0019e+00,3.6669e+00,2.7052e+01,-4.5568e+04
-4.9595e-01,-1.9813e+00,1.7698e+00,3.7722e+00,2.6352e+01,-4.6884e+04
-4.8897e-01,-1.8308e+00,2.1883e+00,3.8535e+00,2.7708e+01,-4.4043e+04
-4.7975e-01,-1.9177e+00,1.7770e+00,3.8093e+00,2.6406e+01,-4.5749e+04
-4.6242e-01,-1.4364e+00,1.9953e+00,3.9844e+00,2.7009e+01,-4.6470e+04
-4.9747e-01,-1.6252e+00,1.9262e+00,3.3991e+00,2.6722e+01,-4.7009e+04
-4.9199e-01,-1.6043e+00,1.8570e+00,4.1673e+00,2.6758e+01,-4.6208e+04
-4.4374e-01,-1.7297e+00,2.2562e+00,4.1706e+00,2.7947e+01,-4.5265e+04
-4.8960e-01,-1.5185e+00,2.0923e+00,4.1593e+00,2.7477e+01,-4.6054e+04
-3.8183e-01,-1.6109e+00,2.1839e+00,4.1707e+00,2.7714e+01,-4.6974e+04
-3.5424e-01,-1.8310e+00,2.2270e+00,4.0056e+00,2.7732e+01,-4.5245e+04
-4.7858e-01,-1.4379e+00,2.2067e+00,4.0335e+00,2.7679e+01,-4.6436e+04
-4.5230e-01,-1.8919e+00,2.1988e+00,4.1077e+00,2.7781e+01,-4.2678e+04
-4.0750e-01,-1.6713e+00,2.1257e+00,3.9968e+00,2.7506e+01,-4.4266e+04
-4.9122e-01,-1.6465e+00,2.0788e+00,3.9672e+00,2.7395e+01,-4.5057e+04
-4.8574e-01,-1.8524e+00,1.5739e+00,3.3176e+00,2.5709e+01,-4.6596e+04
-3.6904e-01,-1.6587e+00,2.2658e+00,4.0208e+00,2.7881e+01,-4.4840e+04
-4.6600e-01,-1.5988e+00,2.1867e+00,4.0216e+00,2.7659e+01,-4.1573e+04
-4.5265e-01,-1.7294e+00,2.1555e+00,3.9304e+00,2.7619e+01,-4.4730e+04
-4.4389e-01,-1.4456e+00,2.0530e+00,4.0203e+00,2.7217e+01,-4.5491e+04
-4.7294e-01,-1.7929e+00,1.9305e+00,3.7679e+00,2.6942e+01,-4.5266e+04
-4.6498e-01,-1.5970e+00,2.1091e+00,3.6788e+00,2.7345e+01,-4.4063e+04
-4.2673e-01,-1.8887e+00,1.9093e+00,4.1806e+00,2.6872e+01,-4.6579e+04
-4.6198e-01,-1.8858e+00,1.8490e+00,3.9135e+00,2.6602e+01,-4.5579e+04
-3.5183e-01,-1.8477e+00,2.1225e+00,3.8404e+00,2.7373e+01,-4.6903e+04
-4.7495e-01,-1.6828e+00,2.1211e+00,3.5618e+00,2.7368e+01,-4.4098e+04
-4.5399e-01,-1.7043e+00,1.9715e+00,3.6333e+00,2.6909e+01,-4.5912e+04
-4.9709e-01,-1.9513e+00,2.0546e+00,3.8776e+00,2.7319e+01,-4.2043e+04
-3.8870e-01,-1.9827e+00,2.2557e+00,4.1211e+00,2.7912e+01,-4.3317e+04
-4.6065e-01,-1.5350e+00,2.0532e+00,4.2602e+00,2.7319e+01,-4.5601e+04
-4.8529e-01,-1.8984e+00,2.1356e+00,3.7419e+00,2.7402e+01,-4.2248e+04
-4.7537e-01,-1.6278e+00,2.0691e+00,3.5670e+00,2.7164e+01,-4.4884e+04
-4.7118e-01,-1.5573e+00,2.0294e+00,3.8479e+00,2.7191e+01,-4.6119e+04
-3.8691e-01,-1.9454e+00,2.1240e+00,3.5223e+00,2.7351e+01,-4.6816e+04
-4.5312e-01,-1.5595e+00,1.8990e+00,4.0656e+00,2.6845e+01,-4.6679e+04
-4.3758e-01,-1.8581e+00,2.2718e+00,3.9604e+00,2.7909e+01,-4.1927e+04
-4.4206e-01,-1.6654e+00,1.7668e+00,3.6737e+00,2.6341e+01,-4.7004e+04
-4.3381e-01,-1.6614e+00,2.2959e+00,3.5847e+00,2.7842e+01,-4.6803e+04
-4.7226e-01,-1.8669e+00,2.3104e+00,3.4708e+00,2.7905e+01,-4.3321e+04
-4.3414e-01,-1.8765e+00,2.1203e+00,4.2306e+00,2.7573e+01,-4.5229e+04
-3.9648e-01,-1.8939e+00,2.1930e+00,4.1341e+00,2.7751e+01,-4.6207e+04
-4.3653e-01,-1.6510e+00,1.9410e+00,3.8096e+00,2.6934e+01,-4.6560e+04
-4.5471e-01,-1.9209e+00,1.9039e+00,3.4938e+00,2.6733e+01,-4.3685e+04
-4.4976e-01,-1.6506e+00,2.2507e+00,3.7504e+00,2.7712e+01,-4.5782e+04
-4.4508e-01,-1.4890e+00,2.1121e+00,4.3608e+00,2.7487e+01,-4.5564e+04
-4.6273e-01,-1.7977e+00,1.8159e+00,3.6332e+00,2.6519e+01,-4.4910e+04
-3.2026e-01,-1.9873e+00,2.2231e+00,3.8337e+00,2.7688e+01,-4.6976e+04
-4.0957e-01,-1.7914e+00,2.0933e+00,3.7168e+00,2.7334e+01,-4.5077e+04
-4.6111e-01,-1.8308e+00,2.0031e+00,3.5825e+00,2.6954e+01,-4.6914e+04
-4.8424e-01,-1.7192e+00,1.8769e+00,3.5886e+00,2.6707e+01,-4.5568e+04
-4.5078e-01,-1.9818e+00,1.8829e+00,4.0514e+00,2.6780e+01,-4.3942e+04
-4.9395e-01,-1.3167e+00,2.1993e+00,4.0600e+00,2.7610e+01,-4.4029e+04
-4.7312e-01,-1.8323e+00,2.2118e+00,3.5738e+00,2.7583e+01,-4.3954e+04
-4.0897e-01,-1.8551e+00,2.1665e+00,3.6287e+00,2.7540e+01,-4.6256e+04
-4.9677e-01,-1.7681e+00,1.8224e+00,3.6444e+00,2.6526e+01,-4.2871e+04
-4.6137e-01,-1.8973e+00,1.9604e+00,3.6456e+00,2.6906e+01,-4.1568e+04
-4.6055e-01,-1.9991e+00,2.2207e+00,3.5828e+00,2.7672e+01,-4.0960e+04
-4.5810e-01,-1.8609e+00,2.2634e+00,4.2107e+00,2.7928e+01,-4.4689e+04
-4.3366e-01,-1.7538e+00,2.0982e+00,3.9846e+00,2.7407e+01,-4.3803e+04
-3.7365e-01,-1.4541e+00,2.2099e+00,4.2475e+00,2.7735e+01,-4.5602e+04
-4.2337e-01,-1.8985e+00,2.0645e+00,3.8986e+00,2.7205e+01,-4.5826e+04
-3.9837e-01,-1.6959e+00,2.2414e+00,4.0100e+00,2.7768e+01,-4.6933e+04
-4.8567e-01,-1.9671e+00,1.9529e+00,3.4335e+00,2.6921e+01,-4.4031e+04
-4.2984e-01,-1.7795e+00,2.2593e+00,4.1054e+00,2.7918e+01,-4.3159e+04
-4.3391e-01,-1.8852e+00,2.0357e+00,3.6346e+00,2.7087e+01,-4.5209e+04
-4.1848e-01,-1.7766e+00,1.9918e+00,3.7246e+00,2.6988e+01,-4.6319e+04
-4.9782e-01,-1.9977e+00,1.9526e+00,3.4726e+00,2.6943e+01,-4.3727e+04
-4.5489e-01,-1.5141e+00,2.0650e+00,3.9496e+00,2.7238e+01,-4.6872e+04
-3.9671e-01,-1.8480e+00,2.2461e+00,3.8126e+00,2.7753e+01,-4.4947e+04
-4.5182e-01,-1.9423e+00,1.7210e+00,3.5352e+00,2.6222e+01,-4.6063e+04
-4.3215e-01,-1.7206e+00,2.1956e+00,3.6752e+00,2.7544e+01,-4.6298e+04
-4.8650e-01,-1.7092e+00,1.7296e+00,3.7314e+00,2.6183e+01,-4.6281e+04
-4.5886e-01,-1.5057e+00,1.8631e+00,3.9162e+00,2.6666e+01,-4.5867e+04
-4.6310e-01,-1.8766e+00,1.8806e+00,3.5086e+00,2.6612e+01,-4.4227e+04
-4.6016e-01,-1.6256e+00,2.2530e+00,3.8056e+00,2.7853e+01,-4.5269e+04
-4.7721e-01,-1.1827e+00,2.2654e+00,4.3307e+00,2.7868e+01,-4.6649e+04
-3.6377e-01,-1.9108e+00,2.0085e+00,4.0347e+00,2.7185e+01,-4.6211e+04
