logfeh_mean,logdust,logNpix,tau,dmod,logl
-2.0900e-01,-1.7817e+00,2.4752e+00,4.2286e+00,2.5934e+01,9.8808e+05
-2.0886e-01,-1.9341e+00,2.4629e+00,4.1190e+00,2.5910e+01,9.8832e+05
-2.8346e-01,-1.7867e+00,2.5148e+00,3.8699e+00,2.6073e+01,9.8804e+05
-3.0927e-01,-1.7038e+00,2.4212e+00,3.6037e+00,2.5792e+01,9.8799e+05
-2.6421e-01,-1.6503e+00,2.4819e+00,3.9536e+00,2.5961e+01,9.8816e+05
-2.2267e-01,-1.9159e+00,2.4650e+00,4.0138e+00,2.5917e+01,9.8806e+05
-2.6675e-01,-1.8378e+00,2.4828e+00,3.9666e+00,2.5988e+01,9.8807e+05
-2.0358e-01,-1.9843e+00,2.4607e+00,3.8902e+00,2.5862e+01,9.8803e+05
-2.5419e-01,-1.9715e+00,2.4414e+00,3.6367e+00,2.5830e+01,9.8807e+05
-2.1663e-01,-1.7651e+00,2.4832e+00,4.2518e+00,2.5991e+01,9.8814e+05
-1.9381e-01,-1.9674e+00,2.5385e+00,4.2987e+00,2.6139e+01,9.8802e+05
-2.9569e-01,-1.9331e+00,2.4536e+00,3.6021e+00,2.5881e+01,9.8803e+05
-3.1252e-01,-1.9804e+00,2.4689e+00,3.4329e+00,2.5931e+01,9.8801e+05
-2.1529e-01,-1.8077e+00,2.4774e+00,4.1978e+00,2.5941e+01,9.8799e+05
-2.4621e-01,-1.9748e+00,2.5359e+00,4.0767e+00,2.6156e+01,9.8801e+05
-2.6457e-01,-1.9914e+00,2.4650e+00,3.6628e+00,2.5892e+01,9.8812e+05
-1.9776e-01,-1.8223e+00,2.4797e+00,4.2755e+00,2.5976e+01,9.8810e+05
-3.4115e-01,-1.5502e+00,2.4756e+00,3.7076e+00,2.5933e+01,9.8814e+05
-2.3921e-01,-1.8551e+00,2.3708e+00,3.6908e+00,2.5614e+01,9.8801e+05
-2.9739e-01,-1.8904e+00,2.4400e+00,3.5708e+00,2.5836e+01,9.8817e+05
-2.7348e-01,-1.8833e+00,2.4819e+00,3.8397e+00,2.5967e+01,9.8811e+05
-2.6124e-01,-1.7668e+00,2.4087e+00,3.8996e+00,2.5753e+01,9.8824e+05
-3.4967e-01,-1.6889e+00,2.4588e+00,3.4633e+00,2.5875e+01,9.8821e+05
-2.3756e-01,-1.9404e+00,2.3688e+00,3.7374e+00,2.5610e+01,9.8817e+05
-1.9097e-01,-1.9724e+00,2.3971e+00,4.0500e+00,2.5702e+01,9.8804e+05
-2.9729e-01,-1.8767e+00,2.5483e+00,3.6062e+00,2.6139e+01,9.8820e+05
-2.9436e-01,-1.8558e+00,2.4953e+00,3.8583e+00,2.6028e+01,9.8808e+05
-2.0796e-01,-1.9026e+00,2.4783e+00,4.1974e+00,2.5976e+01,9.8799e+05
-1.9461e-01,-1.9068e+00,2.4403e+00,4.0998e+00,2.5829e+01,9.8801e+05
-3.1150e-01,-1.9711e+00,2.4513e+00,3.4307e+00,2.5879e+01,9.8810e+05
-2.6611e-01,-1.9582e+00,2.4605e+00,3.6615e+00,2.5881e+01,9.8800e+05
-2.7389e-01,-1.7982e+00,2.3948e+00,3.7109e+00,2.5705e+01,9.8802e+05
-2.1381e-01,-1.9951e+00,2.4123e+00,3.8748e+00,2.5753e+01,9.8802e+05
-2.8449e-01,-1.8375e+00,2.5000e+00,3.9375e+00,2.6044e+01,9.8803e+05
-2.8981e-01,-1.8152e+00,2.5405e+00,3.7433e+00,2.6146e+01,9.8806e+05
-1.9923e-01,-1.8853e+00,2.4220e+00,4.2291e+00,2.5790e+01,9.8799e+05
-3.1131e-01,-1.8260e+00,2.4633e+00,3.5326e+00,2.5898e+01,9.8804e+05
-2.9371e-01,-1.9379e+00,2.4816e+00,3.6224e+00,2.5967e+01,9.8816e+05
-2.7923e-01,-1.9360e+00,2.4530e+00,3.5980e+00,2.5855e+01,9.8802e+05
-3.6836e-01,-1.3585e+00,2.4635e+00,4.1422e+00,2.5924e+01,9.8822e+05
-2.2186e-01,-1.8828e+00,2.4726e+00,3.8679e+00,2.5917e+01,9.8810e+05
-2.4808e-01,-1.7577e+00,2.4445e+00,4.0511e+00,2.5873e+01,9.8801e+05
-3.1949e-01,-1.8790e+00,2.4686e+00,3.3990e+00,2.5920e+01,9.8806e+05
