niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
3.4000e+01,1.0000e+00,3.2850e+00,7.8392e+05,7.8391e+05,-3.3983e-02,7.8391e+05,8.7356e-02,7.6349e+00,1.7524e+05,8.8247e+01,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
3.5000e+01,1.0000e+00,3.3784e+00,7.8410e+05,7.8409e+05,-3.4983e-02,7.8409e+05,8.7362e-02,7.6359e+00,1.7519e+05,9.1128e+01,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
3.6000e+01,2.0000e+00,3.4682e+00,7.8418e+05,7.8418e+05,-3.5982e-02,7.8418e+05,8.7367e-02,7.6369e+00,1.7502e+05,9.6517e+01,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
3.7000e+01,1.0000e+00,3.5611e+00,7.8421e+05,7.8421e+05,-3.6982e-02,7.8421e+05,8.7373e-02,7.6379e+00,1.7493e+05,9.9481e+01,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
3.8000e+01,1.0000e+00,3.6538e+00,7.8440e+05,7.8439e+05,-3.7981e-02,7.8439e+05,8.7379e-02,7.6389e+00,1.7490e+05,1.0279e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
3.9000e+01,1.0000e+00,3.7464e+00,7.8455e+05,7.8454e+05,-3.8981e-02,7.8454e+05,8.7385e-02,7.6399e+00,1.7472e+05,1.0531e+02,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
4.0000e+01,1.0000e+00,3.8388e+00,7.8459e+05,7.8458e+05,-3.9980e-02,7.8458e+05,8.7390e-02,7.6409e+00,1.7457e+05,1.0784e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
4.1000e+01,1.0000e+00,3.9310e+00,7.8459e+05,7.8458e+05,-4.0980e-02,7.8458e+05,8.7157e-02,7.6001e+00,1.7453e+05,1.1030e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
4.2000e+01,1.0000e+00,4.0230e+00,7.8467e+05,7.8466e+05,-4.1979e-02,7.8466e+05,8.7402e-02,7.6429e+00,1.7452e+05,1.1298e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
4.3000e+01,1.0000e+00,4.1148e+00,7.8477e+05,7.8477e+05,-4.2979e-02,7.8477e+05,8.7408e-02,7.6439e+00,1.7444e+05,1.1596e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
4.4000e+01,1.0000e+00,4.2065e+00,7.8488e+05,7.8487e+05,-4.3978e-02,7.8487e+05,8.7413e-02,7.6449e+00,1.7434e+05,1.1812e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
4.5000e+01,1.0000e+00,4.2980e+00,7.8488e+05,7.8488e+05,-4.4978e-02,7.8488e+05,8.7101e-02,7.5904e+00,1.7424e+05,1.2105e+02,-3.0482e-01,-1.9139e+00,3.7869e+00,4.1703e+00,2.2954e+01
4.6000e+01,1.0000e+00,4.3893e+00,7.8491e+05,7.8490e+05,-4.5977e-02,7.8490e+05,8.7425e-02,7.6469e+00,1.7423e+05,1.2358e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
4.7000e+01,1.0000e+00,4.4805e+00,7.8493e+05,7.8492e+05,-4.6977e-02,7.8492e+05,8.7430e-02,7.6478e+00,1.7420e+05,1.2605e+02,1.1721e-02,-7.3458e-01,3.9839e+00,3.1907e+00,2.3713e+01
4.8000e+01,1.0000e+00,4.5714e+00,7.8493e+05,7.8492e+05,-4.7976e-02,7.8492e+05,8.6198e-02,7.4338e+00,1.7419e+05,1.2851e+02,4.2791e-02,-1.2576e+00,3.5032e+00,1.6090e+00,2.2684e+01
4.9000e+01,1.0000e+00,4.6622e+00,7.8493e+05,7.8492e+05,-4.8976e-02,7.8492e+05,8.1192e-02,6.5955e+00,1.7419e+05,1.3102e+02,-3.6100e-01,-6.0656e-01,3.4675e+00,2.3534e+00,2.2059e+01
5.0000e+01,1.0000e+00,4.7529e+00,7.8499e+05,7.8498e+05,-4.9975e-02,7.8498e+05,8.7447e-02,7.6509e+00,1.7418e+05,1.3362e+02,-4.4698e-01,-1.5594e+00,3.6940e+00,1.8274e+00,2.3804e+01
5.1000e+01,1.0000e+00,4.8433e+00,7.8507e+05,7.8506e+05,-5.0975e-02,7.8506e+05,8.7453e-02,7.6518e+00,1.7413e+05,1.3609e+02,-3.6822e-01,-6.0923e-01,3.5695e+00,2.0244e+00,2.2843e+01
5.2000e+01,1.0000e+00,4.9336e+00,7.8507e+05,7.8506e+05,-5.1974e-02,7.8506e+05,8.5483e-02,7.3110e+00,1.7405e+05,1.3923e+02,-2.4755e-02,-1.3556e+00,3.3838e+00,9.0649e-01,2.2096e+01
5.3000e+01,1.0000e+00,5.0237e+00,7.8519e+05,7.8518e+05,-5.2974e-02,7.8518e+05,8.7464e-02,7.6538e+00,1.7405e+05,1.4221e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
5.4000e+01,1.0000e+00,5.1136e+00,7.8521e+05,7.8520e+05,-5.3973e-02,7.8520e+05,8.7470e-02,7.6549e+00,1.7393e+05,1.4477e+02,4.8559e-01,-1.1316e+00,3.9972e+00,8.0680e-01,2.5340e+01
5.5000e+01,1.0000e+00,5.2034e+00,7.8522e+05,7.8521e+05,-5.4973e-02,7.8521e+05,8.7464e-02,7.6537e+00,1.7391e+05,1.4733e+02,-1.7475e-02,-1.8654e+00,3.5498e+00,1.5669e+00,2.3209e+01
5.6000e+01,1.0000e+00,5.2930e+00,7.8526e+05,7.8525e+05,-5.5972e-02,7.8525e+05,8.7482e-02,7.6569e+00,1.7390e+05,1.5024e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
5.7000e+01,1.0000e+00,5.3824e+00,7.8535e+05,7.8534e+05,-5.6972e-02,7.8534e+05,8.7487e-02,7.6578e+00,1.7386e+05,1.5310e+02,-6.9539e-02,-7.3622e-01,3.5659e+00,2.0307e+00,2.3000e+01
5.8000e+01,1.0000e+00,5.4717e+00,7.8536e+05,7.8535e+05,-5.7971e-02,7.8535e+05,8.7493e-02,7.6589e+00,1.7377e+05,1.5614e+02,-4.8602e-01,-1.0865e+00,3.9714e+00,1.1981e+00,2.5523e+01
5.9000e+01,1.0000e+00,5.5608e+00,7.8537e+05,7.8536e+05,-5.8971e-02,7.8536e+05,8.7474e-02,7.6555e+00,1.7376e+05,1.5870e+02,-2.4010e-01,-9.9983e-01,3.8009e+00,4.3191e+00,2.3059e+01
6.0000e+01,1.0000e+00,5.6497e+00,7.8537e+05,7.8536e+05,-5.9970e-02,7.8536e+05,8.1002e-02,6.5645e+00,1.7375e+05,1.6086e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
6.1000e+01,1.0000e+00,5.7385e+00,7.8542e+05,7.8541e+05,-6.0970e-02,7.8541e+05,8.7510e-02,7.6618e+00,1.7375e+05,1.6345e+02,5.6029e-02,-5.8048e-01,3.5802e+00,3.0094e+00,2.2289e+01
6.2000e+01,1.0000e+00,5.8271e+00,7.8544e+05,7.8543e+05,-6.1969e-02,7.8543e+05,8.7516e-02,7.6628e+00,1.7370e+05,1.6639e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00,2.4580e+01
6.3000e+01,1.0000e+00,5.9155e+00,7.8545e+05,7.8544e+05,-6.2969e-02,7.8544e+05,8.7465e-02,7.6539e+00,1.7368e+05,1.6892e+02,2.8242e-01,-1.4763e+00,3.3742e+00,3.6927e-01,2.2469e+01
6.4000e+01,1.0000e+00,6.0038e+00,7.8545e+05,7.8544e+05,-6.3968e-02,7.8544e+05,8.7226e-02,7.6123e+00,1.7367e+05,1.7185e+02,2.8063e-01,-7.6776e-01,3.8835e+00,3.0888e+00,2.3740e+01
6.5000e+01,1.0000e+00,6.0918e+00,7.8546e+05,7.8546e+05,-6.4968e-02,7.8546e+05,8.7532e-02,7.6657e+00,1.7366e+05,1.7396e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
6.6000e+01,1.0000e+00,6.1798e+00,7.8551e+05,7.8551e+05,-6.5967e-02,7.8551e+05,8.7539e-02,7.6669e+00,1.7365e+05,1.7649e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
6.7000e+01,1.0000e+00,6.2675e+00,7.8552e+05,7.8551e+05,-6.6967e-02,7.8551e+05,8.7385e-02,7.6400e+00,1.7360e+05,1.7866e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
6.8000e+01,1.0000e+00,6.3551e+00,7.8552e+05,7.8552e+05,-6.7966e-02,7.8552e+05,8.5981e-02,7.3964e+00,1.7359e+05,1.8158e+02,4.4089e-02,-8.4878e-01,3.9290e+00,3.7904e+00,2.3645e+01
6.9000e+01,1.0000e+00,6.4426e+00,7.8557e+05,7.8556e+05,-6.8966e-02,7.8556e+05,8.7556e-02,7.6699e+00,1.7359e+05,1.8454e+02,-2.0659e-01,-1.9155e+00,3.8364e+00,3.2790e+00,2.4073e+01
7.0000e+01,1.0000e+00,6.5299e+00,7.8559e+05,7.8559e+05,-6.9965e-02,7.8559e+05,8.7561e-02,7.6708e+00,1.7354e+05,1.8756e+02,1.0599e-01,-5.5281e-01,3.9190e+00,4.6571e+00,2.3108e+01
7.1000e+01,1.0000e+00,6.6170e+00,7.8560e+05,7.8559e+05,-7.0965e-02,7.8559e+05,8.1417e-02,6.6320e+00,1.7352e+05,1.9008e+02,5.9332e-02,-1.5066e+00,3.5815e+00,1.3013e+00,2.3728e+01
7.2000e+01,1.0000e+00,6.7039e+00,7.8563e+05,7.8562e+05,-7.1964e-02,7.8562e+05,8.7573e-02,7.6729e+00,1.7352e+05,1.9262e+02,-4.7823e-01,-1.3275e+00,3.7328e+00,3.9018e+00,2.3495e+01
7.3000e+01,1.0000e+00,6.7907e+00,7.8566e+05,7.8565e+05,-7.2964e-02,7.8565e+05,8.7579e-02,7.6739e+00,1.7349e+05,1.9515e+02,3.1035e-01,-5.5385e-01,3.8943e+00,2.9967e+00,2.3869e+01
7.4000e+01,1.0000e+00,6.8773e+00,7.8569e+05,7.8568e+05,-7.3963e-02,7.8568e+05,8.7585e-02,7.6749e+00,1.7346e+05,1.9804e+02,4.9588e-01,-1.0052e+00,3.5448e+00,1.4300e+00,2.3752e+01
7.5000e+01,1.0000e+00,6.9638e+00,7.8570e+05,7.8570e+05,-7.4963e-02,7.8570e+05,8.7590e-02,7.6758e+00,1.7342e+05,2.0053e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
7.6000e+01,1.0000e+00,7.0501e+00,7.8577e+05,7.8576e+05,-7.5962e-02,7.8576e+05,8.7596e-02,7.6769e+00,1.7341e+05,2.0263e+02,-1.9115e-01,-1.4485e+00,3.4083e+00,9.8419e-01,2.2826e+01
7.7000e+01,1.0000e+00,7.1362e+00,7.8578e+05,7.8578e+05,-7.6962e-02,7.8578e+05,8.7602e-02,7.6779e+00,1.7335e+05,2.0515e+02,-4.2384e-01,-1.2176e+00,3.9602e+00,2.1788e+00,2.5815e+01
7.8000e+01,1.0000e+00,7.2222e+00,7.8580e+05,7.8579e+05,-7.7961e-02,7.8579e+05,8.7607e-02,7.6788e+00,1.7333e+05,2.0769e+02,-4.3600e-01,-1.2412e+00,3.8336e+00,8.2991e-01,2.5417e+01
7.9000e+01,1.0000e+00,7.3080e+00,7.8582e+05,7.8581e+05,-7.8961e-02,7.8581e+05,8.7613e-02,7.6798e+00,1.7332e+05,2.1021e+02,-2.1166e-01,-1.0022e+00,3.5595e+00,4.8103e+00,2.2227e+01
8.0000e+01,1.0000e+00,7.3937e+00,7.8587e+05,7.8586e+05,-7.9960e-02,7.8586e+05,8.7619e-02,7.6809e+00,1.7330e+05,2.1277e+02,-1.6999e-01,-1.0900e+00,3.5554e+00,3.1770e+00,2.2708e+01
8.1000e+01,1.0000e+00,7.4792e+00,7.8587e+05,7.8587e+05,-8.0960e-02,7.8587e+05,8.7597e-02,7.6771e+00,1.7325e+05,2.1532e+02,-3.9525e-01,-8.2615e-01,3.9430e+00,3.1324e+00,2.4901e+01
8.2000e+01,1.0000e+00,7.5646e+00,7.8594e+05,7.8593e+05,-8.1959e-02,7.8593e+05,8.7630e-02,7.6828e+00,1.7324e+05,2.1782e+02,-1.6947e-02,-1.8120e+00,3.9111e+00,1.8343e-01,2.6059e+01
8.3000e+01,1.0000e+00,7.6498e+00,7.8595e+05,7.8594e+05,-8.2959e-02,7.8594e+05,8.7624e-02,7.6818e+00,1.7317e+05,2.1991e+02,2.3327e-01,-1.9017e+00,3.5388e+00,4.3129e+00,2.2190e+01
8.4000e+01,1.0000e+00,7.7348e+00,7.8596e+05,7.8596e+05,-8.3958e-02,7.8596e+05,8.7641e-02,7.6848e+00,1.7317e+05,2.2284e+02,4.4352e-01,-1.2185e+00,3.6649e+00,8.8370e-01,2.4801e+01
8.5000e+01,1.0000e+00,7.8197e+00,7.8599e+05,7.8598e+05,-8.4958e-02,7.8598e+05,8.7647e-02,7.6859e+00,1.7315e+05,2.2497e+02,-6.5871e-02,-1.8513e+00,3.2829e+00,3.0298e-01,2.2321e+01
8.6000e+01,1.0000e+00,7.9044e+00,7.8605e+05,7.8605e+05,-8.5957e-02,7.8605e+05,8.7653e-02,7.6868e+00,1.7313e+05,2.2783e+02,3.9050e-01,-1.6027e+00,3.8431e+00,4.6651e+00,2.3358e+01
8.7000e+01,2.0000e+00,7.9817e+00,7.8606e+05,7.8605e+05,-8.6957e-02,7.8605e+05,8.7313e-02,7.6274e+00,1.7306e+05,2.3276e+02,-8.3644e-02,-1.0582e+00,3.7684e+00,4.4017e-01,2.5302e+01
8.8000e+01,1.0000e+00,8.0660e+00,7.8610e+05,7.8609e+05,-8.7956e-02,7.8609e+05,8.7664e-02,7.6888e+00,1.7306e+05,2.3525e+02,-9.9454e-02,-1.2134e+00,3.8571e+00,3.5805e+00,2.4146e+01
8.9000e+01,1.0000e+00,8.1502e+00,7.8613e+05,7.8613e+05,-8.8956e-02,7.8613e+05,8.7670e-02,7.6899e+00,1.7302e+05,2.3772e+02,-1.8221e-01,-1.4949e+00,3.3121e+00,2.3823e+00,2.2166e+01
9.0000e+01,1.0000e+00,8.2342e+00,7.8616e+05,7.8615e+05,-8.9955e-02,7.8615e+05,8.7676e-02,7.6909e+00,1.7298e+05,2.4025e+02,-3.9110e-01,-1.3064e+00,3.7159e+00,2.3784e+00,2.4797e+01
9.1000e+01,1.0000e+00,8.3181e+00,7.8618e+05,7.8618e+05,-9.0955e-02,7.8618e+05,8.7682e-02,7.6919e+00,1.7296e+05,2.4276e+02,-1.3348e-01,-1.9013e+00,3.4695e+00,2.6107e+00,2.3061e+01
9.2000e+01,1.0000e+00,8.4018e+00,7.8619e+05,7.8618e+05,-9.1954e-02,7.8618e+05,8.6843e-02,7.5454e+00,1.7293e+05,2.4527e+02,-2.0136e-01,-7.0759e-01,3.7645e+00,3.8661e+00,2.3567e+01
9.3000e+01,1.0000e+00,8.4854e+00,7.8620e+05,7.8619e+05,-9.2954e-02,7.8619e+05,8.7645e-02,7.6855e+00,1.7293e+05,2.4782e+02,1.3264e-02,-1.0920e+00,3.4941e+00,1.0836e+00,2.3726e+01
9.4000e+01,1.0000e+00,8.5688e+00,7.8621e+05,7.8621e+05,-9.3953e-02,7.8621e+05,8.7699e-02,7.6949e+00,1.7292e+05,2.5075e+02,1.2998e-01,-1.3370e+00,3.9905e+00,4.8650e-01,2.6417e+01
9.5000e+01,1.0000e+00,8.6521e+00,7.8622e+05,7.8621e+05,-9.4953e-02,7.8621e+05,8.7682e-02,7.6919e+00,1.7290e+05,2.5327e+02,3.0478e-01,-1.5583e+00,3.4515e+00,1.2015e+00,2.3739e+01
9.6000e+01,1.0000e+00,8.7352e+00,7.8626e+05,7.8625e+05,-9.5952e-02,7.8625e+05,8.7710e-02,7.6968e+00,1.7289e+05,2.5623e+02,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00,2.4787e+01
9.7000e+01,1.0000e+00,8.8182e+00,7.8626e+05,7.8626e+05,-9.6952e-02,7.8626e+05,8.5192e-02,7.2613e+00,1.7286e+05,2.5879e+02,2.4925e-01,-1.0932e+00,3.4653e+00,1.5352e+00,2.3787e+01
9.8000e+01,1.0000e+00,8.9010e+00,7.8626e+05,7.8626e+05,-9.7951e-02,7.8626e+05,8.1998e-02,6.7271e+00,1.7285e+05,2.6134e+02,5.9448e-02,-1.8590e+00,3.4761e+00,2.6035e+00,2.3141e+01
9.9000e+01,1.0000e+00,8.9837e+00,7.8627e+05,7.8626e+05,-9.8951e-02,7.8626e+05,8.3053e-02,6.9013e+00,1.7285e+05,2.6430e+02,-1.2612e-01,-1.3977e+00,3.8127e+00,1.2998e+00,2.5984e+01
1.0000e+02,1.0000e+00,9.0662e+00,7.8627e+05,7.8626e+05,-9.9950e-02,7.8626e+05,8.6011e-02,7.4016e+00,1.7285e+05,2.6732e+02,-2.7338e-01,-1.2660e+00,3.5357e+00,1.9602e-01,2.4099e+01
1.0100e+02,1.0000e+00,9.1486e+00,7.8629e+05,7.8628e+05,-1.0095e-01,7.8628e+05,8.7739e-02,7.7019e+00,1.7285e+05,2.7024e+02,-1.1528e-01,-1.7947e+00,3.8851e+00,1.4598e+00,2.6371e+01
1.0200e+02,1.0000e+00,9.2308e+00,7.8629e+05,7.8628e+05,-1.0195e-01,7.8628e+05,8.2491e-02,6.8081e+00,1.7283e+05,2.7240e+02,-2.9238e-01,-1.9174e+00,3.3323e+00,9.2692e-01,2.2857e+01
1.0300e+02,1.0000e+00,9.3128e+00,7.8630e+05,7.8629e+05,-1.0295e-01,7.8629e+05,8.7570e-02,7.6724e+00,1.7283e+05,2.7455e+02,4.2995e-01,-1.9141e+00,3.5457e+00,9.0665e-01,2.4638e+01
1.0400e+02,1.0000e+00,9.3948e+00,7.8630e+05,7.8629e+05,-1.0395e-01,7.8629e+05,8.7388e-02,7.6405e+00,1.7282e+05,2.7666e+02,6.4859e-03,-5.1617e-01,3.5750e+00,2.2907e+00,2.3563e+01
1.0500e+02,1.0000e+00,9.4765e+00,7.8632e+05,7.8631e+05,-1.0495e-01,7.8631e+05,8.7761e-02,7.7058e+00,1.7281e+05,2.7916e+02,2.8715e-01,-5.5335e-01,3.9262e+00,7.8197e-01,2.7475e+01
1.0600e+02,1.0000e+00,9.5582e+00,7.8632e+05,7.8631e+05,-1.0595e-01,7.8631e+05,8.3470e-02,6.9707e+00,1.7280e+05,2.8125e+02,-1.1877e-01,-1.3369e+00,3.8577e+00,7.7046e-01,2.6188e+01
