logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.5309e-01,-1.8958e+00,-9.8842e-01,2.8435e-01,-9.7400e-02,2.6533e+00,3.6063e+00,2.4148e+01,-7.1608e+02
1.7044e-01,-1.9516e+00,-1.9144e+00,3.0397e-01,-8.5544e-02,4.4099e-01,3.6602e+00,2.4151e+01,-7.0977e+02
1.6579e-01,-1.6801e+00,-1.6541e+00,3.2521e-01,6.1208e-01,2.3611e+00,3.6388e+00,2.4185e+01,-7.1419e+02
1.6392e-01,-1.8355e+00,-3.1464e+00,3.2875e-01,1.0357e+00,9.1329e-01,3.6899e+00,2.4233e+01,-7.3747e+02
2.1295e-01,-1.8690e+00,-2.4852e+00,2.7091e-01,-9.7783e-01,2.5675e+00,3.6202e+00,2.4179e+01,-7.3129e+02
1.6386e-01,-1.8947e+00,-1.1241e+00,3.3198e-01,-2.5537e-01,6.0634e-01,3.6685e+00,2.4174e+01,-7.1943e+02
2.0658e-01,-1.7946e+00,-1.3556e+00,2.8182e-01,6.9441e-01,2.4707e+00,3.6241e+00,2.4159e+01,-6.8332e+02
2.4140e-01,-1.9321e+00,-2.6627e+00,3.3162e-01,8.3475e-02,2.5369e+00,3.6124e+00,2.4131e+01,-7.2872e+02
1.8912e-01,-1.9883e+00,-1.5633e+00,2.8877e-01,-5.3347e-01,2.0521e+00,3.6544e+00,2.4171e+01,-7.0700e+02
1.9539e-01,-1.9393e+00,-7.9198e-01,2.8848e-01,8.2328e-01,2.0510e+00,3.6720e+00,2.4212e+01,-7.3281e+02
1.8586e-01,-1.9047e+00,-2.9447e+00,3.0800e-01,3.0514e-01,1.9957e+00,3.6600e+00,2.4180e+01,-7.2665e+02
1.9354e-01,-1.6906e+00,-1.0620e+00,3.3008e-01,-2.8181e-01,2.5092e+00,3.6276e+00,2.4173e+01,-7.2408e+02
