nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.0000e+01,1.1000e+01,5.2133e+00,-4.1231e+05,-4.1232e+05,-5.4863e-02,-4.1232e+05,1.7366e-01,6.0463e+00,4.0133e+05,1.0110e+01,1.1413e-01,-2.3021e+00,-2.3966e+00,-1.1050e+00,-7.9619e-01,-1.2854e+00,6.3662e-01,2.4663e+00,3.9297e+00
2.0000e+03,1.1000e+01,1.3000e+01,5.6338e+00,-4.0968e+05,-4.0969e+05,-5.9850e-02,-4.0969e+05,1.7373e-01,6.0513e+00,3.9993e+05,1.1942e+01,-1.2014e+00,-1.5582e+00,-3.7474e+00,-5.2792e-01,-1.7872e+00,6.8362e-01,1.2008e+00,6.3709e-01,3.5892e+00
2.0000e+03,1.2000e+01,1.5000e+01,6.0465e+00,-4.0862e+05,-4.0863e+05,-6.4838e-02,-4.0863e+05,1.7380e-01,6.0563e+00,3.9731e+05,1.3785e+01,-2.1384e-01,-1.4106e+00,-2.8595e+00,-4.4248e-01,-7.1087e-01,-5.9142e-01,-1.3994e-01,2.8705e+00,3.7269e+00
2.0000e+03,1.3000e+01,1.7000e+01,6.4516e+00,-4.0825e+05,-4.0826e+05,-6.9826e-02,-4.0826e+05,1.7387e-01,6.0613e+00,3.9624e+05,1.5634e+01,-1.4869e+00,-1.5030e+00,-2.0183e+00,-1.9066e+00,-1.0189e+00,-3.5136e-01,6.3325e-01,2.7175e+00,3.4322e+00
2.0000e+03,1.4000e+01,1.8000e+01,6.8807e+00,-4.0698e+05,-4.0698e+05,-7.4813e-02,-4.0698e+05,1.7394e-01,6.0663e+00,3.9587e+05,1.6560e+01,-2.3973e-01,-1.7843e+00,-3.1758e+00,-2.1371e+00,-1.1455e+00,-1.6194e+00,8.2879e-01,2.3757e+00,3.7318e+00
2.0000e+03,1.5000e+01,1.9000e+01,7.3059e+00,-4.0614e+05,-4.0615e+05,-7.9801e-02,-4.0615e+05,1.7401e-01,6.0713e+00,3.9460e+05,1.7478e+01,-1.7246e-01,-2.2843e+00,-1.5431e+00,-1.4443e+00,-3.2176e-01,-7.6797e-01,1.1803e+00,2.5606e+00,3.7158e+00
2.0000e+03,1.6000e+01,2.1000e+01,7.6923e+00,-4.0585e+05,-4.0585e+05,-8.4788e-02,-4.0585e+05,1.7408e-01,6.0763e+00,3.9377e+05,1.9332e+01,-7.5224e-01,-1.6970e+00,-1.0389e+00,-2.0725e+00,-4.1211e-01,-3.9449e-01,-1.0189e+00,4.4128e-01,3.6216e+00
2.0000e+03,1.7000e+01,2.2000e+01,8.1081e+00,-4.0409e+05,-4.0409e+05,-8.9776e-02,-4.0409e+05,1.7416e-01,6.0812e+00,3.9347e+05,2.0269e+01,-9.7754e-01,-6.2309e-01,-9.9831e-01,-5.7192e-01,3.2806e-01,-1.1265e+00,3.6117e-01,2.5382e+00,3.7992e+00
2.0000e+03,1.8000e+01,2.3000e+01,8.5202e+00,-4.0394e+05,-4.0394e+05,-9.4763e-02,-4.0394e+05,1.7423e-01,6.0862e+00,3.9171e+05,2.1193e+01,-6.0719e-01,-1.8863e+00,-3.7624e+00,-1.9265e+00,-1.6008e+00,-1.7280e+00,1.2884e+00,1.1100e+00,3.6112e+00
2.0000e+03,1.9000e+01,2.4000e+01,8.9286e+00,-4.0356e+05,-4.0357e+05,-9.9751e-02,-4.0357e+05,1.7430e-01,6.0912e+00,3.9156e+05,2.2117e+01,-1.2027e+00,-8.9133e-01,-2.5549e+00,-1.7894e+00,-1.5127e+00,3.1580e-01,1.8697e+00,1.7643e+00,3.6052e+00
2.0000e+03,2.0000e+01,2.7000e+01,9.2511e+00,-4.0109e+05,-4.0109e+05,-1.0474e-01,-4.0109e+05,1.7437e-01,6.0962e+00,3.9118e+05,2.4881e+01,-5.5529e-02,-1.1918e+00,-2.6376e+00,1.1397e-01,-2.7112e-01,-3.5901e-01,-1.4441e-01,4.5615e-01,3.8517e+00
2.0000e+03,2.1000e+01,2.8000e+01,9.6491e+00,-4.0017e+05,-4.0017e+05,-1.0973e-01,-4.0017e+05,1.7444e-01,6.1012e+00,3.8871e+05,2.5799e+01,1.0990e-01,-1.6605e+00,-2.4191e+00,-5.3787e-01,2.6306e-02,-1.4141e+00,-8.8025e-01,1.1812e+00,3.8419e+00
2.0000e+03,2.2000e+01,2.9000e+01,1.0044e+01,-3.9885e+05,-3.9885e+05,-1.1471e-01,-3.9885e+05,1.7451e-01,6.1062e+00,3.8779e+05,2.6714e+01,-1.3322e+00,-2.1085e+00,-9.7168e-01,1.0215e-01,-2.3925e+00,-1.2853e+00,1.6602e+00,2.1681e+00,3.3799e+00
2.0000e+03,2.3000e+01,3.0000e+01,1.0435e+01,-3.9765e+05,-3.9765e+05,-1.1970e-01,-3.9765e+05,1.7458e-01,6.1112e+00,3.8647e+05,2.7646e+01,-4.7219e-01,-2.1052e+00,-2.3734e+00,-1.9760e+00,-2.3727e+00,8.2519e-01,-2.0350e-03,1.3572e+00,3.5683e+00
2.0000e+03,2.4000e+01,3.2000e+01,1.0776e+01,-3.9679e+05,-3.9680e+05,-1.2469e-01,-3.9680e+05,1.7466e-01,6.1161e+00,3.8527e+05,2.9486e+01,-6.9553e-01,-1.5858e+00,-2.6653e+00,-8.3279e-01,2.3950e-01,-1.2014e-01,1.6039e-01,8.8373e-01,3.5313e+00
2.0000e+03,2.5000e+01,3.3000e+01,1.1159e+01,-3.9629e+05,-3.9630e+05,-1.2968e-01,-3.9630e+05,1.7473e-01,6.1211e+00,3.8442e+05,3.0415e+01,-8.2453e-01,-1.4907e+00,-2.3371e+00,-1.7562e+00,-1.7970e+00,-1.3583e+00,5.5932e-01,1.4471e+00,3.5014e+00
2.0000e+03,2.6000e+01,3.4000e+01,1.1538e+01,-3.9618e+05,-3.9618e+05,-1.3466e-01,-3.9618e+05,1.7480e-01,6.1261e+00,3.8391e+05,3.1333e+01,-1.5421e-02,-1.8690e+00,-1.2783e+00,-1.2034e+00,9.3566e-02,-1.2801e+00,-2.9587e-01,1.8578e+00,3.7254e+00
2.0000e+03,2.7000e+01,3.5000e+01,1.1915e+01,-3.9459e+05,-3.9459e+05,-1.3965e-01,-3.9459e+05,1.7487e-01,6.1311e+00,3.8380e+05,3.2245e+01,-1.4175e+00,-2.1503e+00,-2.5539e+00,-1.7852e+00,-2.2698e+00,-1.4995e+00,1.9039e-01,3.2181e-01,3.3843e+00
2.0000e+03,2.8000e+01,3.6000e+01,1.2288e+01,-3.8862e+05,-3.8863e+05,-1.4464e-01,-3.8863e+05,1.7494e-01,6.1361e+00,3.8221e+05,3.3157e+01,-6.3148e-01,-1.6443e+00,-3.5079e+00,-8.0616e-02,-1.9571e+00,8.8455e-01,-1.0924e+00,6.2920e-01,3.4530e+00
2.0000e+03,2.9000e+01,3.7000e+01,1.2658e+01,-3.8826e+05,-3.8827e+05,-1.4963e-01,-3.8827e+05,1.7501e-01,6.1411e+00,3.7624e+05,3.4070e+01,-1.1654e-01,-2.4547e+00,-3.1758e+00,-6.2832e-01,-3.8449e-01,-1.7230e+00,-4.7669e-02,2.3620e+00,3.5325e+00
2.0000e+03,3.0000e+01,4.0000e+01,1.2917e+01,-3.8613e+05,-3.8613e+05,-1.5461e-01,-3.8613e+05,1.7508e-01,6.1461e+00,3.7588e+05,3.6844e+01,-9.2030e-01,-8.0204e-01,-1.5817e+00,-1.8103e+00,-7.0214e-01,2.6079e-01,-8.4792e-01,2.7000e-01,3.5239e+00
2.0000e+03,3.1000e+01,4.2000e+01,1.3223e+01,-3.8554e+05,-3.8555e+05,-1.5960e-01,-3.8555e+05,1.7515e-01,6.1511e+00,3.7375e+05,3.8697e+01,-1.3945e+00,-2.4146e+00,-2.2274e+00,-9.9692e-01,-2.1574e+00,2.9129e-01,-7.7532e-01,7.0050e-01,3.2734e+00
2.0000e+03,3.2000e+01,4.3000e+01,1.3580e+01,-3.8369e+05,-3.8370e+05,-1.6459e-01,-3.8370e+05,1.7522e-01,6.1561e+00,3.7317e+05,3.9611e+01,-2.5408e-01,-1.6741e+00,-2.7251e+00,-2.6972e+00,2.0030e-01,1.8033e-01,-8.6132e-01,2.7695e+00,3.2829e+00
2.0000e+03,3.3000e+01,4.4000e+01,1.3934e+01,-3.8362e+05,-3.8363e+05,-1.6958e-01,-3.8363e+05,1.7530e-01,6.1610e+00,3.7131e+05,4.0537e+01,-6.7984e-01,-2.4162e+00,-3.2917e+00,-1.1109e+00,-1.8855e+00,-1.3832e-01,4.1828e-01,2.7152e+00,3.0966e+00
2.0000e+03,3.4000e+01,4.5000e+01,1.4286e+01,-3.8304e+05,-3.8305e+05,-1.7456e-01,-3.8305e+05,1.7537e-01,6.1660e+00,3.7124e+05,4.1451e+01,-9.9052e-01,-1.9251e+00,-1.3984e+00,-2.6384e+00,-1.5696e+00,9.7198e-01,1.3915e+00,2.8331e+00,2.7194e+00
2.0000e+03,3.5000e+01,4.7000e+01,1.4575e+01,-3.8292e+05,-3.8293e+05,-1.7955e-01,-3.8293e+05,1.7544e-01,6.1710e+00,3.7066e+05,4.3290e+01,4.9930e-01,-2.2829e+00,-2.8321e+00,1.8643e-01,-1.2008e+00,8.1185e-01,5.8369e-01,2.9683e+00,3.5917e+00
2.0000e+03,3.6000e+01,4.8000e+01,1.4919e+01,-3.8290e+05,-3.8291e+05,-1.8454e-01,-3.8291e+05,1.7551e-01,6.1760e+00,3.7054e+05,4.4205e+01,-1.2050e+00,-1.3399e+00,-3.5638e+00,-1.4412e+00,1.7333e-01,-8.6143e-01,-1.1095e-01,2.8630e+00,2.8471e+00
2.0000e+03,3.7000e+01,4.9000e+01,1.5261e+01,-3.8262e+05,-3.8262e+05,-1.8953e-01,-3.8262e+05,1.7558e-01,6.1810e+00,3.7052e+05,4.5138e+01,-8.4938e-01,-7.9948e-01,-1.9798e+00,-1.4837e+00,-8.2253e-01,5.0131e-01,-3.6968e-01,1.4973e+00,3.4771e+00
2.0000e+03,3.8000e+01,5.0000e+01,1.5600e+01,-3.8222e+05,-3.8223e+05,-1.9451e-01,-3.8223e+05,1.7565e-01,6.1860e+00,3.7024e+05,4.6054e+01,-4.4864e-01,-7.8378e-01,-1.3577e+00,-2.9139e-01,-1.8390e+00,9.3645e-01,9.9523e-01,2.8496e-01,3.5864e+00
2.0000e+03,3.9000e+01,5.2000e+01,1.5873e+01,-3.8194e+05,-3.8195e+05,-1.9950e-01,-3.8195e+05,1.7572e-01,6.1910e+00,3.6984e+05,4.7917e+01,2.3223e-01,-2.2378e+00,-3.2346e+00,-1.4946e+00,5.0863e-01,4.8343e-01,-7.2840e-01,2.8901e+00,3.4189e+00
2.0000e+03,4.0000e+01,5.3000e+01,1.6206e+01,-3.8180e+05,-3.8180e+05,-2.0449e-01,-3.8180e+05,1.7579e-01,6.1960e+00,3.6956e+05,4.8823e+01,-1.2459e+00,-1.6720e+00,-1.9619e+00,-2.4103e+00,5.1930e-01,-1.2962e+00,1.1573e+00,1.5551e+00,3.2398e+00
2.0000e+03,4.1000e+01,5.4000e+01,1.6535e+01,-3.8087e+05,-3.8088e+05,-2.0948e-01,-3.8088e+05,1.7586e-01,6.2009e+00,3.6942e+05,4.9736e+01,-1.3329e+00,-1.3028e+00,-1.2760e+00,-2.2573e+00,3.3476e-01,-1.5272e+00,-7.4326e-01,1.2082e-01,3.2893e+00
2.0000e+03,4.2000e+01,5.5000e+01,1.6863e+01,-3.8082e+05,-3.8082e+05,-2.1446e-01,-3.8082e+05,1.7593e-01,6.2059e+00,3.6850e+05,5.0660e+01,1.1143e-01,-1.5315e+00,-1.1842e+00,-2.3504e+00,-1.7450e+00,3.6166e-01,-9.2717e-01,2.5551e+00,3.5149e+00
2.0000e+03,4.3000e+01,5.6000e+01,1.7188e+01,-3.7989e+05,-3.7990e+05,-2.1945e-01,-3.7990e+05,1.7600e-01,6.2109e+00,3.6844e+05,5.1578e+01,-6.1209e-01,-6.5047e-01,-1.7999e+00,-2.5625e+00,-6.8617e-01,-1.4762e+00,1.8762e+00,3.1007e+00,3.0197e+00
2.0000e+03,4.4000e+01,5.9000e+01,1.7375e+01,-3.7917e+05,-3.7918e+05,-2.2444e-01,-3.7918e+05,1.7607e-01,6.2159e+00,3.6752e+05,5.4360e+01,-1.4867e-01,-1.4100e+00,-2.1216e+00,-2.7651e+00,-5.7721e-01,1.1275e+00,-4.5141e-01,1.8702e+00,3.4407e+00
2.0000e+03,4.5000e+01,6.0000e+01,1.7692e+01,-3.7767e+05,-3.7768e+05,-2.2943e-01,-3.7768e+05,1.7614e-01,6.2209e+00,3.6679e+05,5.5295e+01,3.6827e-01,-1.5584e+00,-2.2772e+00,-2.0181e+00,-2.1075e+00,5.5838e-01,-6.9532e-01,2.5256e+00,3.5741e+00
2.0000e+03,4.6000e+01,6.1000e+01,1.8008e+01,-3.7744e+05,-3.7745e+05,-2.3441e-01,-3.7745e+05,1.7622e-01,6.2259e+00,3.6529e+05,5.6202e+01,1.4103e-01,-1.4594e+00,-2.6338e+00,-2.6838e+00,-2.0413e+00,2.5434e-01,-1.4460e-01,1.0263e+00,3.5594e+00
2.0000e+03,4.7000e+01,6.4000e+01,1.8182e+01,-3.7660e+05,-3.7661e+05,-2.3940e-01,-3.7661e+05,1.7629e-01,6.2309e+00,3.6507e+05,5.8958e+01,1.5750e-01,-1.0738e+00,-2.8078e+00,-2.3040e+00,-1.1008e-01,-7.6021e-01,-8.5972e-01,2.2973e+00,3.5787e+00
2.0000e+03,4.8000e+01,6.5000e+01,1.8491e+01,-3.7642e+05,-3.7642e+05,-2.4439e-01,-3.7642e+05,1.7636e-01,6.2358e+00,3.6423e+05,5.9878e+01,2.1932e-01,-7.7255e-01,-2.5977e+00,-7.1753e-01,-2.0337e+00,1.1097e+00,-2.4350e-01,2.7768e-01,3.7392e+00
2.0000e+03,4.9000e+01,6.9000e+01,1.8587e+01,-3.7482e+05,-3.7483e+05,-2.4938e-01,-3.7483e+05,1.7643e-01,6.2408e+00,3.6404e+05,6.3564e+01,-7.6785e-01,-1.8538e+00,-1.2000e+00,-2.1602e+00,-1.9931e-01,-7.4130e-01,1.2811e+00,2.4568e+00,3.0396e+00
2.0000e+03,5.0000e+01,7.0000e+01,1.8889e+01,-3.7482e+05,-3.7482e+05,-2.5436e-01,-3.7482e+05,1.7619e-01,6.2241e+00,3.6245e+05,6.4490e+01,1.2861e-01,-5.7740e-01,-1.8227e+00,-2.6692e+00,2.2252e-01,9.9070e-01,1.7836e+00,2.3565e+00,3.7337e+00
2.0000e+03,5.1000e+01,7.1000e+01,1.9188e+01,-3.7468e+05,-3.7469e+05,-2.5935e-01,-3.7469e+05,1.7657e-01,6.2508e+00,3.6244e+05,6.5399e+01,-7.2727e-02,-7.3192e-01,-2.1131e+00,1.7639e-01,-1.8679e+00,-1.8016e+00,2.4727e-01,2.9038e+00,3.4736e+00
2.0000e+03,5.2000e+01,7.2000e+01,1.9485e+01,-3.7449e+05,-3.7449e+05,-2.6434e-01,-3.7449e+05,1.7664e-01,6.2558e+00,3.6231e+05,6.6318e+01,-8.6539e-01,-8.6337e-01,-2.2916e+00,-2.7435e+00,-1.1036e+00,-4.9922e-01,-4.0727e-01,2.5993e+00,3.1698e+00
2.0000e+03,5.3000e+01,7.3000e+01,1.9780e+01,-3.7439e+05,-3.7440e+05,-2.6933e-01,-3.7440e+05,1.7671e-01,6.2608e+00,3.6211e+05,6.7235e+01,2.0449e-03,-2.3881e+00,-1.9583e+00,-1.7681e+00,-1.8586e+00,-5.8096e-01,-2.8747e-01,2.5624e-01,3.4369e+00
2.0000e+03,5.4000e+01,7.4000e+01,2.0073e+01,-3.7334e+05,-3.7335e+05,-2.7431e-01,-3.7335e+05,1.7678e-01,6.2658e+00,3.6201e+05,6.8149e+01,-1.2434e+00,-2.2738e+00,-3.1458e+00,-1.3755e-01,-1.0514e+00,2.5347e-01,4.7140e-02,1.9765e+00,3.0849e+00
2.0000e+03,5.5000e+01,7.5000e+01,2.0364e+01,-3.7209e+05,-3.7210e+05,-2.7930e-01,-3.7210e+05,1.7685e-01,6.2708e+00,3.6097e+05,6.9058e+01,-1.1869e+00,-2.4954e+00,-2.2492e+00,-5.3134e-01,-1.0806e+00,8.2752e-01,4.6422e-01,2.7636e+00,2.2936e+00
2.0000e+03,5.6000e+01,7.6000e+01,2.0652e+01,-3.7173e+05,-3.7174e+05,-2.8429e-01,-3.7174e+05,1.7692e-01,6.2758e+00,3.5972e+05,6.9989e+01,-6.9895e-02,-1.0232e+00,-9.0124e-01,-2.0689e+00,-2.2764e+00,-1.0948e+00,-9.8868e-01,2.2250e+00,3.4397e+00
2.0000e+03,5.7000e+01,7.7000e+01,2.0939e+01,-3.7140e+05,-3.7141e+05,-2.8928e-01,-3.7141e+05,1.7699e-01,6.2807e+00,3.5935e+05,7.0906e+01,-1.4821e+00,-1.6393e+00,-3.3551e+00,-1.3629e+00,-8.9747e-01,-3.6473e-01,1.2553e+00,2.5710e-01,3.0846e+00
2.0000e+03,5.8000e+01,7.8000e+01,2.1223e+01,-3.7123e+05,-3.7124e+05,-2.9426e-01,-3.7124e+05,1.7706e-01,6.2857e+00,3.5902e+05,7.1826e+01,-4.9828e-01,-9.7984e-01,-1.3164e+00,-1.1272e+00,-7.7259e-01,-7.4239e-02,-1.0483e+00,3.0759e+00,1.1479e+00
2.0000e+03,5.9000e+01,7.9000e+01,2.1505e+01,-3.7115e+05,-3.7116e+05,-2.9925e-01,-3.7116e+05,1.7713e-01,6.2907e+00,3.5885e+05,7.2792e+01,-5.5900e-01,-2.0989e+00,-3.1885e+00,-2.2744e+00,-1.3414e+00,8.9710e-01,1.7683e-01,6.4348e-01,3.1920e+00
2.0000e+03,6.0000e+01,8.0000e+01,2.1786e+01,-3.7033e+05,-3.7034e+05,-3.0424e-01,-3.7034e+05,1.7720e-01,6.2957e+00,3.5877e+05,7.3702e+01,1.6521e-01,-2.0097e+00,-2.9502e+00,-9.9923e-01,-1.2362e+00,-6.0122e-01,4.7483e-01,2.7364e+00,3.2285e+00
2.0000e+03,6.1000e+01,8.2000e+01,2.1986e+01,-3.7015e+05,-3.7015e+05,-3.0923e-01,-3.7015e+05,1.7727e-01,6.3007e+00,3.5795e+05,7.5539e+01,-5.3794e-01,-1.8926e+00,-8.4188e-01,-9.6095e-01,1.0303e-01,-4.5886e-01,7.7353e-01,2.6414e+00,2.9486e+00
2.0000e+03,6.2000e+01,8.3000e+01,2.2261e+01,-3.6991e+05,-3.6991e+05,-3.1422e-01,-3.6991e+05,1.7734e-01,6.3057e+00,3.5777e+05,7.6454e+01,-1.1534e+00,-1.3401e+00,-1.6321e+00,-6.1585e-01,-1.1922e+00,-1.4844e+00,1.1671e+00,1.7096e+00,3.1016e+00
2.0000e+03,6.3000e+01,8.4000e+01,2.2535e+01,-3.6942e+05,-3.6942e+05,-3.1920e-01,-3.6942e+05,1.7741e-01,6.3107e+00,3.5753e+05,7.7374e+01,3.6157e-01,-1.8220e+00,-3.4540e+00,-1.2582e+00,-3.0652e-01,-9.4223e-01,1.4611e+00,2.8260e+00,3.2413e+00
2.0000e+03,6.4000e+01,8.5000e+01,2.2807e+01,-3.6921e+05,-3.6922e+05,-3.2419e-01,-3.6922e+05,1.7748e-01,6.3157e+00,3.5704e+05,7.8312e+01,-1.2320e+00,-5.1069e-01,-3.2757e+00,-1.8544e+00,-6.9927e-01,-1.8101e+00,1.5782e+00,3.0403e+00,2.6062e+00
2.0000e+03,6.5000e+01,8.6000e+01,2.3077e+01,-3.6879e+05,-3.6880e+05,-3.2918e-01,-3.6880e+05,1.7755e-01,6.3206e+00,3.5684e+05,7.9226e+01,-3.0353e-01,-2.2871e+00,-2.9228e+00,-2.6319e+00,-5.4017e-01,-1.7701e+00,1.4414e+00,1.0276e+00,3.2119e+00
2.0000e+03,6.6000e+01,8.7000e+01,2.3345e+01,-3.6851e+05,-3.6852e+05,-3.3417e-01,-3.6852e+05,1.7762e-01,6.3256e+00,3.5642e+05,8.0154e+01,4.4118e-01,-1.9355e+00,-1.8408e+00,-4.7580e-01,4.3234e-01,1.6617e-01,2.2783e-01,2.6294e+00,3.4031e+00
2.0000e+03,6.7000e+01,8.9000e+01,2.3529e+01,-3.6762e+05,-3.6763e+05,-3.3915e-01,-3.6763e+05,1.7769e-01,6.3306e+00,3.5614e+05,8.2009e+01,-6.5678e-01,-6.3567e-01,-1.2113e+00,-1.4715e+00,-2.3166e+00,-1.5166e+00,-5.3495e-01,8.2330e-01,3.4091e+00
2.0000e+03,6.8000e+01,9.0000e+01,2.3793e+01,-3.6731e+05,-3.6732e+05,-3.4414e-01,-3.6732e+05,1.7776e-01,6.3356e+00,3.5525e+05,8.2940e+01,-8.6989e-01,-2.0321e+00,-1.7654e+00,-9.0394e-01,-6.2217e-01,1.2168e-01,-6.4622e-01,2.7765e+00,2.2250e+00
2.0000e+03,6.9000e+01,9.2000e+01,2.3973e+01,-3.6710e+05,-3.6711e+05,-3.4913e-01,-3.6711e+05,1.7783e-01,6.3406e+00,3.5493e+05,8.4777e+01,3.6037e-01,-1.0959e+00,-1.4124e+00,6.9778e-02,-1.2465e+00,3.5938e-01,-7.3816e-01,7.2460e-01,3.5851e+00
2.0000e+03,7.0000e+01,9.3000e+01,2.4232e+01,-3.6555e+05,-3.6556e+05,-3.5412e-01,-3.6556e+05,1.7790e-01,6.3456e+00,3.5473e+05,8.5708e+01,-1.2641e+00,-1.2215e+00,-2.2981e+00,-1.5930e+00,-1.9659e+00,-1.2934e+00,6.7644e-01,2.6408e+00,2.5394e+00
2.0000e+03,7.1000e+01,9.4000e+01,2.4490e+01,-3.6548e+05,-3.6549e+05,-3.5910e-01,-3.6549e+05,1.7797e-01,6.3506e+00,3.5318e+05,8.6624e+01,-3.0605e-01,-1.2431e+00,-8.6629e-01,-2.2781e+00,-4.2125e-03,-1.3724e+00,-4.0755e-02,2.9738e+00,1.3260e+00
2.0000e+03,7.2000e+01,9.5000e+01,2.4746e+01,-3.6460e+05,-3.6461e+05,-3.6409e-01,-3.6461e+05,1.7804e-01,6.3555e+00,3.5310e+05,8.7549e+01,4.0288e-01,-1.3938e+00,-1.1030e+00,-2.3915e+00,-2.3995e+00,3.4814e-04,5.0138e-01,2.4505e+00,3.4000e+00
2.0000e+03,7.3000e+01,9.7000e+01,2.4916e+01,-3.6425e+05,-3.6425e+05,-3.6908e-01,-3.6425e+05,1.7811e-01,6.3606e+00,3.5223e+05,8.9389e+01,-1.2380e+00,-1.7362e+00,-2.1883e+00,2.6054e-02,-1.4344e+00,-1.5458e+00,1.7184e+00,2.6797e+00,1.0136e+00
2.0000e+03,7.4000e+01,9.8000e+01,2.5168e+01,-3.6402e+05,-3.6402e+05,-3.7407e-01,-3.6402e+05,1.7818e-01,6.3655e+00,3.5187e+05,9.0321e+01,-6.4941e-01,-1.0905e+00,-3.3370e+00,-1.4888e+00,-5.1615e-01,9.3702e-01,-5.2767e-02,2.5660e+00,2.8560e+00
2.0000e+03,7.5000e+01,9.9000e+01,2.5418e+01,-3.6392e+05,-3.6392e+05,-3.7905e-01,-3.6392e+05,1.7825e-01,6.3705e+00,3.5164e+05,9.1226e+01,-6.7549e-01,-6.1076e-01,-2.0761e+00,-2.2468e+00,-6.1469e-01,9.6311e-01,-7.2132e-01,3.0554e+00,1.3972e+00
2.0000e+03,7.6000e+01,1.0100e+02,2.5581e+01,-3.6346e+05,-3.6347e+05,-3.8404e-01,-3.6347e+05,1.7832e-01,6.3755e+00,3.5154e+05,9.3068e+01,2.1017e-01,-2.4603e+00,-1.8892e+00,-2.3201e+00,-1.6315e+00,-8.1034e-01,-1.1053e+00,1.4242e+00,3.3267e+00
