niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
3.9000e+01,1.0000e+00,7.2356e+00,-3.4266e+05,-3.4267e+05,-7.7922e-02,-3.4267e+05,1.1814e-01,6.9857e+00,3.2187e+05,1.0966e+03,-4.8756e-01,-4.6449e-01,1.1828e+00,1.3164e+00,2.9058e+01
4.0000e+01,1.0000e+00,7.4074e+00,-3.4255e+05,-3.4255e+05,-7.9920e-02,-3.4255e+05,1.1816e-01,6.9877e+00,3.2177e+05,1.0990e+03,-1.4167e-01,-6.9331e-01,1.2264e+00,7.5010e+00,2.9424e+01
4.1000e+01,1.0000e+00,7.5786e+00,-3.4251e+05,-3.4251e+05,-8.1918e-02,-3.4251e+05,1.1818e-01,6.9897e+00,3.2166e+05,1.1009e+03,-3.3858e-01,-9.8160e-01,4.4519e+00,9.7852e-01,2.5512e+01
4.2000e+01,1.0000e+00,7.7491e+00,-3.4247e+05,-3.4247e+05,-8.3916e-02,-3.4247e+05,1.1819e-01,6.9917e+00,3.2162e+05,1.1031e+03,1.0776e-01,-3.5899e-02,4.8309e+00,4.7702e+00,2.5869e+01
4.3000e+01,1.0000e+00,7.9190e+00,-3.4247e+05,-3.4247e+05,-8.5914e-02,-3.4247e+05,1.1113e-01,6.1808e+00,3.2158e+05,1.1050e+03,-4.8303e-01,-7.8718e-01,3.9050e+00,5.4184e+00,2.4230e+01
4.4000e+01,1.0000e+00,8.0882e+00,-3.4242e+05,-3.4243e+05,-8.7912e-02,-3.4243e+05,1.1823e-01,6.9957e+00,3.2158e+05,1.1068e+03,-4.9339e-01,-3.8030e-01,4.6495e+00,1.7795e+00,2.5933e+01
4.5000e+01,1.0000e+00,8.2569e+00,-3.4241e+05,-3.4242e+05,-8.9910e-02,-3.4242e+05,1.1821e-01,6.9939e+00,3.2154e+05,1.1087e+03,-4.9299e-01,-3.3875e-01,4.1046e+00,7.4203e+00,2.4656e+01
4.6000e+01,2.0000e+00,8.4095e+00,-3.4240e+05,-3.4241e+05,-9.1908e-02,-3.4241e+05,1.1826e-01,6.9997e+00,3.2153e+05,1.1128e+03,-4.0117e-01,-7.2820e-02,4.3112e+00,3.2026e+00,2.4843e+01
4.7000e+01,1.0000e+00,8.5766e+00,-3.4237e+05,-3.4238e+05,-9.3906e-02,-3.4238e+05,1.1828e-01,7.0016e+00,3.2151e+05,1.1151e+03,-1.8034e-01,-4.7799e-01,4.7870e+00,4.1671e+00,2.6251e+01
4.8000e+01,1.0000e+00,8.7432e+00,-3.4236e+05,-3.4237e+05,-9.5904e-02,-3.4237e+05,1.1829e-01,7.0027e+00,3.2149e+05,1.1170e+03,1.0429e-01,-5.1573e-01,4.5067e+00,1.3026e+00,2.5318e+01
4.9000e+01,1.0000e+00,8.9091e+00,-3.4236e+05,-3.4237e+05,-9.7902e-02,-3.4237e+05,1.0864e-01,5.9068e+00,3.2148e+05,1.1192e+03,-9.2907e-02,-5.0507e-01,4.2051e+00,2.5329e+00,2.4684e+01
5.0000e+01,1.0000e+00,9.0744e+00,-3.4232e+05,-3.4233e+05,-9.9900e-02,-3.4233e+05,1.1833e-01,7.0076e+00,3.2148e+05,1.1212e+03,-2.2276e-01,-3.9567e-01,1.4124e+00,6.4388e+00,2.9673e+01
5.1000e+01,1.0000e+00,9.2391e+00,-3.4214e+05,-3.4215e+05,-1.0190e-01,-3.4215e+05,1.1834e-01,7.0097e+00,3.2143e+05,1.1231e+03,7.3517e-02,-6.4068e-01,1.3520e+00,5.8636e+00,2.9286e+01
5.2000e+01,1.0000e+00,9.4033e+00,-3.4205e+05,-3.4206e+05,-1.0390e-01,-3.4206e+05,1.1836e-01,7.0117e+00,3.2125e+05,1.1253e+03,4.6212e-03,-9.1253e-01,4.5479e+00,6.2815e+00,2.5904e+01
5.3000e+01,1.0000e+00,9.5668e+00,-3.4196e+05,-3.4197e+05,-1.0589e-01,-3.4197e+05,1.1838e-01,7.0136e+00,3.2116e+05,1.1272e+03,2.3054e-01,-2.4578e-01,4.6667e+00,3.9785e-01,2.5715e+01
5.4000e+01,1.0000e+00,9.7297e+00,-3.4192e+05,-3.4193e+05,-1.0789e-01,-3.4193e+05,1.1839e-01,7.0157e+00,3.2107e+05,1.1290e+03,-1.7715e-01,-1.5748e-01,4.3054e+00,3.2127e+00,2.5000e+01
5.5000e+01,1.0000e+00,9.8921e+00,-3.4191e+05,-3.4191e+05,-1.0989e-01,-3.4191e+05,1.1841e-01,7.0176e+00,3.2104e+05,1.1313e+03,-3.5492e-01,-2.5995e-01,4.8269e+00,4.1756e+00,2.6580e+01
5.6000e+01,1.0000e+00,1.0054e+01,-3.4191e+05,-3.4191e+05,-1.1189e-01,-3.4191e+05,1.0879e-01,5.9234e+00,3.2102e+05,1.1332e+03,1.3452e-01,-5.2667e-01,4.6102e+00,1.8854e+00,2.5825e+01
5.7000e+01,1.0000e+00,1.0215e+01,-3.4186e+05,-3.4186e+05,-1.1389e-01,-3.4186e+05,1.1845e-01,7.0216e+00,3.2102e+05,1.1351e+03,-2.2511e-01,-9.3422e-01,4.1512e+00,4.1479e+00,2.5061e+01
5.8000e+01,1.0000e+00,1.0376e+01,-3.4181e+05,-3.4181e+05,-1.1588e-01,-3.4181e+05,1.1846e-01,7.0236e+00,3.2097e+05,1.1369e+03,-4.6090e-01,-9.0727e-01,4.5480e+00,1.4284e+00,2.6177e+01
5.9000e+01,1.0000e+00,1.0536e+01,-3.4174e+05,-3.4175e+05,-1.1788e-01,-3.4175e+05,1.1848e-01,7.0256e+00,3.2092e+05,1.1388e+03,2.3534e-01,-8.5558e-01,4.6129e+00,5.9927e+00,2.6091e+01
6.0000e+01,2.0000e+00,1.0676e+01,-3.4167e+05,-3.4167e+05,-1.1988e-01,-3.4167e+05,1.1850e-01,7.0276e+00,3.2085e+05,1.1430e+03,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00,2.4826e+01
6.1000e+01,1.0000e+00,1.0835e+01,-3.4165e+05,-3.4165e+05,-1.2188e-01,-3.4165e+05,1.1851e-01,7.0296e+00,3.2078e+05,1.1453e+03,8.6812e-02,-6.5088e-01,3.9987e+00,5.3413e-01,2.4469e+01
6.2000e+01,1.0000e+00,1.0993e+01,-3.4164e+05,-3.4165e+05,-1.2388e-01,-3.4165e+05,1.1501e-01,6.6201e+00,3.2076e+05,1.1475e+03,-4.6806e-01,-7.5220e-01,1.1801e+00,5.6731e+00,2.9008e+01
6.3000e+01,2.0000e+00,1.1131e+01,-3.4161e+05,-3.4162e+05,-1.2587e-01,-3.4162e+05,1.1855e-01,7.0336e+00,3.2076e+05,1.1513e+03,-4.1533e-01,-5.6196e-01,1.2843e+00,6.5483e+00,2.9197e+01
6.4000e+01,1.0000e+00,1.1287e+01,-3.4159e+05,-3.4160e+05,-1.2787e-01,-3.4160e+05,1.1856e-01,7.0356e+00,3.2073e+05,1.1535e+03,7.6059e-02,-6.9710e-01,1.0607e+00,3.7606e+00,2.8220e+01
6.5000e+01,1.0000e+00,1.1444e+01,-3.4157e+05,-3.4157e+05,-1.2987e-01,-3.4157e+05,1.1858e-01,7.0376e+00,3.2071e+05,1.1558e+03,-9.8507e-02,-3.9000e-01,4.4057e+00,3.3387e+00,2.5568e+01
6.6000e+01,1.0000e+00,1.1599e+01,-3.4151e+05,-3.4151e+05,-1.3187e-01,-3.4151e+05,1.1860e-01,7.0396e+00,3.2068e+05,1.1580e+03,-3.0377e-01,-1.0664e-01,4.2898e+00,2.1670e+00,2.5241e+01
6.7000e+01,1.0000e+00,1.1754e+01,-3.4146e+05,-3.4146e+05,-1.3387e-01,-3.4146e+05,1.1861e-01,7.0416e+00,3.2062e+05,1.1599e+03,2.0828e-01,-6.7674e-01,1.3898e+00,7.5844e+00,2.9142e+01
6.8000e+01,2.0000e+00,1.1888e+01,-3.4142e+05,-3.4142e+05,-1.3586e-01,-3.4142e+05,1.1863e-01,7.0436e+00,3.2057e+05,1.1637e+03,-2.8006e-01,-4.6988e-01,4.4653e+00,6.9634e+00,2.6139e+01
6.9000e+01,1.0000e+00,1.2042e+01,-3.4141e+05,-3.4141e+05,-1.3786e-01,-3.4141e+05,1.1864e-01,7.0451e+00,3.2053e+05,1.1659e+03,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.4764e+01
7.0000e+01,1.0000e+00,1.2195e+01,-3.4135e+05,-3.4136e+05,-1.3986e-01,-3.4136e+05,1.1866e-01,7.0476e+00,3.2052e+05,1.1679e+03,2.0847e-01,-4.2062e-01,1.7470e+00,4.8122e+00,2.9603e+01
7.1000e+01,1.0000e+00,1.2348e+01,-3.4130e+05,-3.4130e+05,-1.4186e-01,-3.4130e+05,1.1868e-01,7.0496e+00,3.2046e+05,1.1698e+03,-4.8098e-01,-6.7618e-01,1.3716e+00,1.5554e+00,2.8976e+01
7.2000e+01,1.0000e+00,1.2500e+01,-3.4126e+05,-3.4126e+05,-1.4386e-01,-3.4126e+05,1.1870e-01,7.0516e+00,3.2041e+05,1.1717e+03,-1.6730e-01,-1.8999e-01,1.4155e+00,1.9169e+00,2.8751e+01
7.3000e+01,2.0000e+00,1.2630e+01,-3.4117e+05,-3.4118e+05,-1.4585e-01,-3.4118e+05,1.1871e-01,7.0536e+00,3.2037e+05,1.1758e+03,-8.0501e-02,-6.7110e-01,4.3304e+00,2.0368e+00,2.5728e+01
7.4000e+01,1.0000e+00,1.2781e+01,-3.4115e+05,-3.4115e+05,-1.4785e-01,-3.4115e+05,1.1873e-01,7.0556e+00,3.2028e+05,1.1777e+03,2.0145e-01,-1.8957e-01,1.7534e+00,4.7398e+00,2.9421e+01
7.5000e+01,1.0000e+00,1.2931e+01,-3.4097e+05,-3.4098e+05,-1.4985e-01,-3.4098e+05,1.1875e-01,7.0576e+00,3.2026e+05,1.1795e+03,-4.8951e-01,-3.9102e-01,4.9543e+00,1.8704e+00,2.7523e+01
7.6000e+01,1.0000e+00,1.3081e+01,-3.4084e+05,-3.4085e+05,-1.5185e-01,-3.4085e+05,1.1876e-01,7.0596e+00,3.2009e+05,1.1818e+03,-2.3366e-01,-4.4259e-01,3.5968e+00,6.2744e+00,2.4032e+01
7.7000e+01,1.0000e+00,1.3230e+01,-3.4078e+05,-3.4079e+05,-1.5385e-01,-3.4079e+05,1.1878e-01,7.0616e+00,3.1996e+05,1.1840e+03,-1.3908e-01,-9.6506e-01,1.4436e+00,7.1734e+00,2.9353e+01
7.8000e+01,3.0000e+00,1.3333e+01,-3.4071e+05,-3.4072e+05,-1.5584e-01,-3.4072e+05,1.1880e-01,7.0636e+00,3.1989e+05,1.1900e+03,5.9702e-02,-7.8268e-01,1.4668e+00,5.6644e+00,2.9063e+01
7.9000e+01,1.0000e+00,1.3481e+01,-3.4071e+05,-3.4072e+05,-1.5784e-01,-3.4072e+05,1.1590e-01,6.7226e+00,3.1982e+05,1.1918e+03,-3.8645e-01,-6.6483e-01,3.6302e+00,6.7941e-01,2.4330e+01
8.0000e+01,1.0000e+00,1.3629e+01,-3.4068e+05,-3.4069e+05,-1.5984e-01,-3.4069e+05,1.1883e-01,7.0676e+00,3.1982e+05,1.1941e+03,1.9197e-01,-8.2988e-01,3.8735e+00,6.9714e+00,2.4776e+01
8.1000e+01,1.0000e+00,1.3776e+01,-3.4062e+05,-3.4062e+05,-1.6184e-01,-3.4062e+05,1.1885e-01,7.0696e+00,3.1979e+05,1.1959e+03,4.6958e-02,-5.7503e-01,3.9025e+00,4.7453e+00,2.4822e+01
8.2000e+01,1.0000e+00,1.3922e+01,-3.4061e+05,-3.4062e+05,-1.6384e-01,-3.4062e+05,1.1467e-01,6.5811e+00,3.1973e+05,1.1978e+03,-1.6825e-01,-6.1933e-01,4.3304e+00,5.7245e+00,2.6130e+01
8.3000e+01,1.0000e+00,1.4068e+01,-3.4061e+05,-3.4061e+05,-1.6583e-01,-3.4061e+05,1.1882e-01,7.0667e+00,3.1973e+05,1.1998e+03,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.7027e+01
8.4000e+01,2.0000e+00,1.4189e+01,-3.4055e+05,-3.4056e+05,-1.6783e-01,-3.4056e+05,1.1890e-01,7.0756e+00,3.1972e+05,1.2035e+03,1.6742e-01,-8.3153e-01,4.5343e+00,5.6519e+00,2.6533e+01
8.5000e+01,1.0000e+00,1.4334e+01,-3.4053e+05,-3.4053e+05,-1.6983e-01,-3.4053e+05,1.1892e-01,7.0776e+00,3.1966e+05,1.2058e+03,-4.1832e-01,-5.3758e-01,4.5454e+00,3.7734e+00,2.6797e+01
8.6000e+01,1.0000e+00,1.4478e+01,-3.4046e+05,-3.4046e+05,-1.7183e-01,-3.4046e+05,1.1893e-01,7.0796e+00,3.1964e+05,1.2080e+03,-4.4288e-01,-4.7843e-01,4.9363e+00,3.4515e+00,2.7815e+01
8.7000e+01,2.0000e+00,1.4597e+01,-3.4045e+05,-3.4045e+05,-1.7383e-01,-3.4045e+05,1.1895e-01,7.0812e+00,3.1957e+05,1.2118e+03,-7.0506e-02,-8.7934e-01,4.9999e+00,7.9793e+00,2.8168e+01
8.8000e+01,1.0000e+00,1.4740e+01,-3.4044e+05,-3.4044e+05,-1.7582e-01,-3.4044e+05,1.1894e-01,7.0808e+00,3.1956e+05,1.2136e+03,-1.1505e-01,-3.9468e-01,4.1905e+00,1.6857e+00,2.5726e+01
8.9000e+01,1.0000e+00,1.4883e+01,-3.4040e+05,-3.4040e+05,-1.7782e-01,-3.4040e+05,1.1898e-01,7.0856e+00,3.1955e+05,1.2155e+03,-2.8539e-01,-3.4135e-01,1.3612e+00,6.5959e+00,2.8844e+01
9.0000e+01,1.0000e+00,1.5025e+01,-3.4039e+05,-3.4040e+05,-1.7982e-01,-3.4040e+05,1.1887e-01,7.0725e+00,3.1951e+05,1.2178e+03,3.6245e-02,-2.7591e-01,1.0747e+00,2.3579e+00,2.7483e+01
9.1000e+01,1.0000e+00,1.5167e+01,-3.4035e+05,-3.4036e+05,-1.8182e-01,-3.4036e+05,1.1902e-01,7.0896e+00,3.1950e+05,1.2196e+03,-2.0996e-01,-2.1479e-01,1.4054e+00,3.2832e+00,2.8454e+01
9.2000e+01,1.0000e+00,1.5308e+01,-3.4031e+05,-3.4032e+05,-1.8382e-01,-3.4032e+05,1.1903e-01,7.0916e+00,3.1946e+05,1.2215e+03,2.4691e-01,-3.3678e-01,4.2716e+00,2.2443e+00,2.5752e+01
9.3000e+01,1.0000e+00,1.5449e+01,-3.4031e+05,-3.4032e+05,-1.8581e-01,-3.4032e+05,1.1757e-01,6.9182e+00,3.1943e+05,1.2238e+03,-4.5200e-01,-4.9410e-01,4.7337e+00,1.2768e+00,2.7417e+01
9.4000e+01,1.0000e+00,1.5589e+01,-3.4029e+05,-3.4030e+05,-1.8781e-01,-3.4030e+05,1.1907e-01,7.0956e+00,3.1942e+05,1.2261e+03,-2.9640e-01,-9.6557e-01,3.5083e+00,4.2096e+00,2.4252e+01
9.5000e+01,2.0000e+00,1.5702e+01,-3.4027e+05,-3.4028e+05,-1.8981e-01,-3.4028e+05,1.1908e-01,7.0976e+00,3.1941e+05,1.2306e+03,6.1976e-02,-6.7264e-02,1.3536e+00,6.6913e+00,2.8388e+01
9.6000e+01,1.0000e+00,1.5842e+01,-3.4027e+05,-3.4028e+05,-1.9181e-01,-3.4028e+05,1.1886e-01,7.0713e+00,3.1939e+05,1.2324e+03,7.1480e-02,-5.7479e-01,1.5556e+00,1.8079e+00,2.8588e+01
9.7000e+01,2.0000e+00,1.5954e+01,-3.4017e+05,-3.4017e+05,-1.9381e-01,-3.4017e+05,1.1912e-01,7.1016e+00,3.1938e+05,1.2366e+03,-1.5097e-01,-8.4326e-01,4.6663e+00,5.8011e+00,2.7357e+01
9.8000e+01,2.0000e+00,1.6066e+01,-3.4016e+05,-3.4017e+05,-1.9580e-01,-3.4017e+05,1.1861e-01,7.0416e+00,3.1928e+05,1.2403e+03,-3.8464e-01,-2.2278e-01,1.2359e+00,7.2507e-01,2.7985e+01
9.9000e+01,1.0000e+00,1.6203e+01,-3.4016e+05,-3.4016e+05,-1.9780e-01,-3.4016e+05,1.1866e-01,7.0475e+00,3.1927e+05,1.2426e+03,1.1240e-01,-7.7068e-01,3.6605e+00,4.6473e+00,2.4476e+01
1.0000e+02,2.0000e+00,1.6313e+01,-3.4012e+05,-3.4013e+05,-1.9980e-01,-3.4013e+05,1.1917e-01,7.1076e+00,3.1927e+05,1.2463e+03,1.0358e-01,-7.0556e-01,4.1225e+00,1.8758e+00,2.5739e+01
1.0100e+02,1.0000e+00,1.6450e+01,-3.4009e+05,-3.4010e+05,-2.0180e-01,-3.4010e+05,1.1918e-01,7.1095e+00,3.1923e+05,1.2482e+03,-8.2124e-02,-5.4473e-01,4.7784e+00,6.0018e+00,2.7557e+01
1.0200e+02,1.0000e+00,1.6585e+01,-3.4009e+05,-3.4010e+05,-2.0380e-01,-3.4010e+05,1.1816e-01,6.9882e+00,3.1921e+05,1.2501e+03,-2.7730e-01,-6.2806e-01,4.3108e+00,7.2190e+00,2.6564e+01
1.0300e+02,1.0000e+00,1.6721e+01,-3.4008e+05,-3.4009e+05,-2.0579e-01,-3.4009e+05,1.1920e-01,7.1114e+00,3.1920e+05,1.2523e+03,-3.7896e-02,-7.8071e-01,4.4901e+00,5.2181e+00,2.6838e+01
