nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
2.0000e+03,1.7000e+01,1.0000e+00,3.2882e+00,3.7411e+05,3.7410e+05,-3.3966e-02,3.7410e+05,1.1777e-01,6.9417e+00,5.5697e+05,5.0794e+03,-1.8773e-01,-3.7212e-01,4.6295e+00,6.4844e-01,2.5302e+01
2.0000e+03,1.8000e+01,1.0000e+00,3.4749e+00,3.7428e+05,3.7427e+05,-3.5964e-02,3.7427e+05,1.1779e-01,6.9437e+00,5.5540e+05,5.0905e+03,-5.2270e-02,-3.7153e-01,4.9306e+00,1.4929e+00,2.6800e+01
2.0000e+03,1.9000e+01,1.0000e+00,3.6609e+00,3.7433e+05,3.7432e+05,-3.7962e-02,3.7432e+05,1.1780e-01,6.9457e+00,5.5523e+05,5.1012e+03,-2.5760e-01,-4.0952e-01,4.4156e+00,2.3678e+00,2.3038e+01
2.0000e+03,2.0000e+01,1.0000e+00,3.8462e+00,3.7528e+05,3.7527e+05,-3.9960e-02,3.7527e+05,1.1782e-01,6.9477e+00,5.5518e+05,5.1122e+03,-8.0501e-02,-6.7110e-01,4.3304e+00,2.0368e+00,2.3728e+01
2.0000e+03,2.1000e+01,1.0000e+00,4.0307e+00,3.7544e+05,3.7543e+05,-4.1958e-02,3.7543e+05,1.1784e-01,6.9497e+00,5.5423e+05,5.1213e+03,-4.7814e-01,-1.1933e-01,4.6467e+00,8.1482e-01,2.5596e+01
2.0000e+03,2.2000e+01,1.0000e+00,4.2146e+00,3.7546e+05,3.7545e+05,-4.3956e-02,3.7545e+05,1.1785e-01,6.9517e+00,5.5407e+05,5.1326e+03,-7.4689e-02,-1.8166e-01,4.7559e+00,1.6239e+00,2.6277e+01
2.0000e+03,2.3000e+01,1.0000e+00,4.3977e+00,3.7554e+05,3.7553e+05,-4.5954e-02,3.7553e+05,1.1787e-01,6.9537e+00,5.5405e+05,5.1421e+03,-2.1959e-01,-5.9849e-01,4.7004e+00,2.0344e+00,2.5984e+01
2.0000e+03,2.4000e+01,1.0000e+00,4.5802e+00,3.7563e+05,3.7563e+05,-4.7952e-02,3.7563e+05,1.1789e-01,6.9557e+00,5.5397e+05,5.1530e+03,-2.2098e-02,-8.3405e-01,4.4965e+00,8.5498e-01,2.5541e+01
2.0000e+03,2.5000e+01,1.0000e+00,4.7619e+00,3.7577e+05,3.7577e+05,-4.9950e-02,3.7577e+05,1.1790e-01,6.9577e+00,5.5387e+05,5.1620e+03,1.9374e-01,-4.7087e-01,4.8847e+00,4.4233e+00,2.2039e+01
2.0000e+03,2.6000e+01,1.0000e+00,4.9430e+00,3.7615e+05,3.7614e+05,-5.1948e-02,3.7614e+05,1.1792e-01,6.9597e+00,5.5373e+05,5.1729e+03,-4.9299e-01,-9.9351e-02,4.9090e+00,4.4995e+00,2.2509e+01
2.0000e+03,2.7000e+01,1.0000e+00,5.1233e+00,3.7651e+05,3.7650e+05,-5.3946e-02,3.7650e+05,1.1794e-01,6.9617e+00,5.5336e+05,5.1820e+03,1.9746e-01,-9.4270e-01,4.2732e+00,1.4005e+00,2.4638e+01
2.0000e+03,2.8000e+01,1.0000e+00,5.3030e+00,3.7714e+05,3.7713e+05,-5.5944e-02,3.7713e+05,1.1796e-01,6.9637e+00,5.5300e+05,5.1929e+03,8.6812e-02,-6.5088e-01,3.9987e+00,5.3413e-01,2.2469e+01
2.0000e+03,2.9000e+01,1.0000e+00,5.4820e+00,3.7780e+05,3.7779e+05,-5.7942e-02,3.7779e+05,1.1797e-01,6.9657e+00,5.5237e+05,5.2021e+03,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00,2.2826e+01
2.0000e+03,3.0000e+01,1.0000e+00,5.6604e+00,3.7786e+05,3.7785e+05,-5.9940e-02,3.7785e+05,1.1799e-01,6.9677e+00,5.5171e+05,5.2130e+03,-3.0377e-01,-1.0664e-01,4.2898e+00,2.1670e+00,2.3241e+01
2.0000e+03,3.1000e+01,1.0000e+00,5.8380e+00,3.7792e+05,3.7792e+05,-6.1938e-02,3.7792e+05,1.1801e-01,6.9697e+00,5.5165e+05,5.2226e+03,-1.9280e-01,-9.9428e-01,4.8161e+00,4.8815e+00,2.2039e+01
2.0000e+03,3.2000e+01,1.0000e+00,6.0150e+00,3.7799e+05,3.7799e+05,-6.3936e-02,3.7799e+05,1.1802e-01,6.9717e+00,5.5158e+05,5.2317e+03,-9.2907e-02,-5.0507e-01,4.2051e+00,2.5329e+00,2.2684e+01
2.0000e+03,3.3000e+01,1.0000e+00,6.1914e+00,3.7808e+05,3.7807e+05,-6.5934e-02,3.7807e+05,1.1804e-01,6.9737e+00,5.5151e+05,5.2428e+03,-4.7052e-01,-5.6822e-01,4.4171e+00,3.4364e+00,2.2531e+01
2.0000e+03,3.4000e+01,1.0000e+00,6.3670e+00,3.7822e+05,3.7822e+05,-6.7932e-02,3.7822e+05,1.1806e-01,6.9757e+00,5.5143e+05,5.2520e+03,-4.8047e-01,-8.8211e-01,4.3175e+00,1.1939e+00,2.5417e+01
2.0000e+03,3.5000e+01,1.0000e+00,6.5421e+00,3.7830e+05,3.7830e+05,-6.9930e-02,3.7830e+05,1.1807e-01,6.9777e+00,5.5128e+05,5.2610e+03,1.0358e-01,-7.0556e-01,4.1225e+00,1.8758e+00,2.3739e+01
2.0000e+03,3.6000e+01,1.0000e+00,6.7164e+00,3.7864e+05,3.7863e+05,-7.1928e-02,3.7863e+05,1.1809e-01,6.9797e+00,5.5120e+05,5.2703e+03,2.4691e-01,-3.3678e-01,4.2716e+00,2.2443e+00,2.3752e+01
2.0000e+03,3.7000e+01,1.0000e+00,6.8901e+00,3.7903e+05,3.7903e+05,-7.3926e-02,3.7903e+05,1.1811e-01,6.9817e+00,5.5087e+05,5.2794e+03,-4.7901e-01,-1.3641e-01,4.9945e+00,2.6699e+00,2.7102e+01
2.0000e+03,3.8000e+01,1.0000e+00,7.0632e+00,3.7904e+05,3.7903e+05,-7.5924e-02,3.7903e+05,1.1685e-01,6.8335e+00,5.5047e+05,5.2903e+03,-4.9429e-01,-1.0366e-01,4.9902e+00,6.4674e+00,2.2181e+01
2.0000e+03,3.9000e+01,1.0000e+00,7.2356e+00,3.7964e+05,3.7963e+05,-7.7922e-02,3.7963e+05,1.1814e-01,6.9857e+00,5.5047e+05,5.3011e+03,1.8669e-01,-8.2228e-01,4.9284e+00,5.2696e+00,2.2852e+01
2.0000e+03,4.0000e+01,1.0000e+00,7.4074e+00,3.7972e+05,3.7971e+05,-7.9920e-02,3.7971e+05,1.1816e-01,6.9877e+00,5.4987e+05,5.3124e+03,1.8435e-01,-4.4654e-01,4.0724e+00,4.4636e-01,2.3967e+01
2.0000e+03,4.1000e+01,1.0000e+00,7.5786e+00,3.7996e+05,3.7995e+05,-8.1918e-02,3.7995e+05,1.1818e-01,6.9897e+00,5.4979e+05,5.3214e+03,-4.4288e-01,-4.7843e-01,4.9363e+00,3.4515e+00,2.5815e+01
2.0000e+03,4.2000e+01,1.0000e+00,7.7491e+00,3.8071e+05,3.8070e+05,-8.3916e-02,3.8070e+05,1.1819e-01,6.9917e+00,5.4954e+05,5.3323e+03,-2.1515e-02,-3.4412e-01,4.0773e+00,1.0180e-01,2.3804e+01
2.0000e+03,4.3000e+01,1.0000e+00,7.9190e+00,3.8109e+05,3.8108e+05,-8.5914e-02,3.8108e+05,1.1821e-01,6.9937e+00,5.4880e+05,5.3415e+03,-1.2308e-01,-4.6312e-01,4.2768e+00,5.5121e-01,2.6017e+01
2.0000e+03,4.4000e+01,1.0000e+00,8.0882e+00,3.8170e+05,3.8169e+05,-8.7912e-02,3.8169e+05,1.1823e-01,6.9957e+00,5.4842e+05,5.3506e+03,1.5185e-01,-5.6383e-01,4.2086e+00,1.2358e+00,2.6226e+01
2.0000e+03,4.5000e+01,1.0000e+00,8.2569e+00,3.8170e+05,3.8170e+05,-8.9910e-02,3.8170e+05,1.1345e-01,6.4414e+00,5.4781e+05,5.3597e+03,-1.8379e-01,-6.7835e-02,4.4705e+00,3.6169e+00,2.2175e+01
2.0000e+03,4.6000e+01,2.0000e+00,8.4095e+00,3.8241e+05,3.8240e+05,-9.1908e-02,3.8240e+05,1.1826e-01,6.9997e+00,5.4780e+05,5.3799e+03,-2.9932e-01,-6.7173e-02,4.3046e+00,1.2490e+00,2.5882e+01
2.0000e+03,4.7000e+01,1.0000e+00,8.5766e+00,3.8290e+05,3.8290e+05,-9.3906e-02,3.8290e+05,1.1828e-01,7.0017e+00,5.4710e+05,5.3908e+03,-1.7332e-01,-4.4717e-01,4.1396e+00,1.3838e+00,2.5497e+01
2.0000e+03,4.8000e+01,1.0000e+00,8.7432e+00,3.8316e+05,3.8315e+05,-9.5904e-02,3.8315e+05,1.1829e-01,7.0037e+00,5.4660e+05,5.4000e+03,-4.0117e-01,-7.2820e-02,4.3112e+00,3.2026e+00,2.2843e+01
2.0000e+03,4.9000e+01,2.0000e+00,8.8929e+00,3.8362e+05,3.8361e+05,-9.7902e-02,3.8361e+05,1.1831e-01,7.0057e+00,5.4635e+05,5.4207e+03,-3.5492e-01,-2.5995e-01,4.8269e+00,4.1756e+00,2.4580e+01
2.0000e+03,5.0000e+01,1.0000e+00,9.0580e+00,3.8364e+05,3.8363e+05,-9.9900e-02,3.8363e+05,1.1833e-01,7.0077e+00,5.4589e+05,5.4299e+03,-9.8507e-02,-3.9000e-01,4.4057e+00,3.3387e+00,2.3568e+01
2.0000e+03,5.1000e+01,1.0000e+00,9.2224e+00,3.8368e+05,3.8367e+05,-1.0190e-01,3.8367e+05,1.1834e-01,7.0097e+00,5.4587e+05,5.4406e+03,-1.8034e-01,-4.7799e-01,4.7870e+00,4.1671e+00,2.4251e+01
2.0000e+03,5.2000e+01,1.0000e+00,9.3863e+00,3.8372e+05,3.8372e+05,-1.0390e-01,3.8372e+05,1.1836e-01,7.0116e+00,5.4583e+05,5.4500e+03,-3.5092e-01,-5.5605e-01,4.6991e+00,5.4043e+00,2.2489e+01
2.0000e+03,5.3000e+01,1.0000e+00,9.5495e+00,3.8377e+05,3.8376e+05,-1.0589e-01,3.8376e+05,1.1838e-01,7.0137e+00,5.4578e+05,5.4590e+03,-1.7045e-01,-3.7067e-01,4.7002e+00,2.9202e+00,2.6915e+01
2.0000e+03,5.4000e+01,1.0000e+00,9.7122e+00,3.8386e+05,3.8385e+05,-1.0789e-01,3.8385e+05,1.1839e-01,7.0156e+00,5.4574e+05,5.4700e+03,-3.7467e-01,-7.6409e-01,4.8033e+00,4.6995e+00,2.4346e+01
2.0000e+03,5.5000e+01,1.0000e+00,9.8743e+00,3.8434e+05,3.8433e+05,-1.0989e-01,3.8433e+05,1.1841e-01,7.0177e+00,5.4565e+05,5.4793e+03,-1.7715e-01,-1.5748e-01,4.3054e+00,3.2127e+00,2.3000e+01
2.0000e+03,5.6000e+01,2.0000e+00,1.0018e+01,3.8446e+05,3.8445e+05,-1.1189e-01,3.8445e+05,1.1843e-01,7.0196e+00,5.4517e+05,5.4978e+03,-9.9038e-02,-6.8236e-01,4.0145e+00,1.5167e+00,2.5381e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.0179e+01,3.8451e+05,3.8451e+05,-1.1389e-01,3.8451e+05,1.1845e-01,7.0216e+00,5.4505e+05,5.5070e+03,-4.1363e-01,-7.0686e-01,4.0575e+00,6.8728e-01,2.5770e+01
2.0000e+03,5.8000e+01,2.0000e+00,1.0320e+01,3.8457e+05,3.8456e+05,-1.1588e-01,3.8456e+05,1.1846e-01,7.0236e+00,5.4499e+05,5.5273e+03,-1.1621e-01,-1.5638e-01,4.9742e+00,5.0830e+00,2.3713e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.0480e+01,3.8540e+05,3.8540e+05,-1.1788e-01,3.8540e+05,1.1848e-01,7.0256e+00,5.4494e+05,5.5381e+03,-4.1832e-01,-5.3758e-01,4.5454e+00,3.7734e+00,2.4797e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.0638e+01,3.8653e+05,3.8652e+05,-1.1988e-01,3.8652e+05,1.1850e-01,7.0276e+00,5.4410e+05,5.5490e+03,-2.8789e-01,-7.5820e-01,4.4854e+00,3.0000e+00,2.7328e+01
2.0000e+03,6.1000e+01,2.0000e+00,1.0777e+01,3.8667e+05,3.8666e+05,-1.2188e-01,3.8666e+05,1.1851e-01,7.0296e+00,5.4298e+05,5.5682e+03,-2.7994e-01,-9.4364e-01,4.7382e+00,5.2254e+00,2.4073e+01
2.0000e+03,6.2000e+01,1.0000e+00,1.0935e+01,3.8673e+05,3.8673e+05,-1.2388e-01,3.8673e+05,1.1853e-01,7.0316e+00,5.4284e+05,5.5791e+03,-1.1466e-02,-6.0280e-01,4.1549e+00,2.6030e+00,2.5409e+01
2.0000e+03,6.3000e+01,1.0000e+00,1.1092e+01,3.8688e+05,3.8687e+05,-1.2587e-01,3.8687e+05,1.1855e-01,7.0336e+00,5.4277e+05,5.5904e+03,8.5473e-02,-1.7851e-01,4.8136e+00,4.9187e+00,2.3740e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.1248e+01,3.8696e+05,3.8696e+05,-1.2787e-01,3.8696e+05,1.1856e-01,7.0356e+00,5.4263e+05,5.6011e+03,-1.6602e-01,-2.6391e-02,4.1911e+00,2.3446e+00,2.5335e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.1404e+01,3.8710e+05,3.8709e+05,-1.2987e-01,3.8709e+05,1.1858e-01,7.0376e+00,5.4254e+05,5.6104e+03,1.0776e-01,-3.5899e-02,4.8309e+00,4.7702e+00,2.3869e+01
2.0000e+03,6.6000e+01,2.0000e+00,1.1538e+01,3.8741e+05,3.8740e+05,-1.3187e-01,3.8740e+05,1.1860e-01,7.0396e+00,5.4241e+05,5.6291e+03,-1.0495e-01,-3.7027e-01,4.5261e+00,5.1650e+00,2.2136e+01
2.0000e+03,6.7000e+01,1.0000e+00,1.1693e+01,3.8751e+05,3.8751e+05,-1.3387e-01,3.8751e+05,1.1861e-01,7.0416e+00,5.4209e+05,5.6400e+03,-1.8141e-02,-2.3383e-01,4.0041e+00,5.4187e-01,2.5712e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.1847e+01,3.8807e+05,3.8807e+05,-1.3586e-01,3.8807e+05,1.1863e-01,7.0436e+00,5.4199e+05,5.6499e+03,-3.5362e-01,-9.4261e-01,4.6590e+00,6.6623e+00,2.2954e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.2000e+01,3.8810e+05,3.8809e+05,-1.3786e-01,3.8809e+05,1.1865e-01,7.0456e+00,5.4143e+05,5.6595e+03,6.8105e-02,-1.1650e-02,4.2056e+00,2.8175e+00,2.4012e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.2153e+01,3.8843e+05,3.8842e+05,-1.3986e-01,3.8842e+05,1.1866e-01,7.0476e+00,5.4141e+05,5.6688e+03,-4.7245e-01,-6.4858e-02,4.9686e+00,4.4460e+00,2.6902e+01
2.0000e+03,7.1000e+01,1.0000e+00,1.2305e+01,3.8892e+05,3.8892e+05,-1.4186e-01,3.8892e+05,1.1868e-01,7.0496e+00,5.4108e+05,5.6780e+03,-1.7828e-01,-2.8028e-01,4.0721e+00,1.6355e+00,2.7177e+01
2.0000e+03,7.2000e+01,1.0000e+00,1.2457e+01,3.8905e+05,3.8904e+05,-1.4386e-01,3.8904e+05,1.1870e-01,7.0516e+00,5.4058e+05,5.6889e+03,2.1493e-01,-1.1461e-01,4.1171e+00,3.5128e-01,2.7776e+01
2.0000e+03,7.3000e+01,2.0000e+00,1.2586e+01,3.8906e+05,3.8905e+05,-1.4585e-01,3.8905e+05,1.1859e-01,7.0386e+00,5.4046e+05,5.7073e+03,-2.9915e-01,-9.6327e-01,4.2162e+00,2.7370e+00,2.7351e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.2737e+01,3.8910e+05,3.8909e+05,-1.4785e-01,3.8909e+05,1.1873e-01,7.0556e+00,5.4045e+05,5.7181e+03,2.8436e-02,-7.8121e-01,4.6995e+00,3.5929e+00,2.7456e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.2887e+01,3.8934e+05,3.8933e+05,-1.4985e-01,3.8933e+05,1.1875e-01,7.0576e+00,5.4041e+05,5.7290e+03,2.1393e-02,-1.1535e-01,4.0056e+00,2.1783e+00,2.5045e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.3036e+01,3.8939e+05,3.8939e+05,-1.5185e-01,3.8939e+05,1.1876e-01,7.0596e+00,5.4017e+05,5.7382e+03,2.3455e-02,-7.4170e-01,4.6632e+00,4.3056e+00,2.5348e+01
2.0000e+03,7.7000e+01,2.0000e+00,1.3162e+01,3.8941e+05,3.8941e+05,-1.5385e-01,3.8941e+05,1.1878e-01,7.0616e+00,5.4011e+05,5.7583e+03,-1.8285e-01,-6.6514e-02,4.9759e+00,4.4279e+00,2.6381e+01
2.0000e+03,7.8000e+01,1.0000e+00,1.3311e+01,3.9004e+05,3.9003e+05,-1.5584e-01,3.9003e+05,1.1880e-01,7.0636e+00,5.4009e+05,5.7675e+03,-4.7908e-01,-4.2670e-01,4.2226e+00,3.4220e+00,2.5152e+01
2.0000e+03,7.9000e+01,1.0000e+00,1.3458e+01,3.9010e+05,3.9009e+05,-1.5784e-01,3.9009e+05,1.1882e-01,7.0656e+00,5.3947e+05,5.7782e+03,2.3429e-01,-9.3971e-01,3.8597e+00,1.5139e+00,2.7172e+01
2.0000e+03,8.0000e+01,1.0000e+00,1.3605e+01,3.9032e+05,3.9031e+05,-1.5984e-01,3.9031e+05,1.1883e-01,7.0676e+00,5.3941e+05,5.7875e+03,-4.8367e-01,-5.5166e-01,4.5725e+00,6.2295e+00,2.3495e+01
2.0000e+03,8.1000e+01,1.0000e+00,1.3752e+01,3.9043e+05,3.9043e+05,-1.6184e-01,3.9043e+05,1.1885e-01,7.0696e+00,5.3919e+05,5.7965e+03,-3.8645e-01,-6.6483e-01,3.6302e+00,6.7941e-01,2.2330e+01
2.0000e+03,8.2000e+01,1.0000e+00,1.3898e+01,3.9052e+05,3.9052e+05,-1.6384e-01,3.9052e+05,1.1887e-01,7.0716e+00,5.3907e+05,5.8064e+03,1.9103e-02,-9.5706e-01,4.3343e+00,3.0226e+00,2.7619e+01
2.0000e+03,8.3000e+01,2.0000e+00,1.4020e+01,3.9140e+05,3.9139e+05,-1.6583e-01,3.9139e+05,1.1888e-01,7.0736e+00,5.3898e+05,5.8249e+03,-4.5509e-02,-3.5203e-02,4.8704e+00,7.4472e+00,2.3108e+01
2.0000e+03,8.4000e+01,1.0000e+00,1.4165e+01,3.9140e+05,3.9139e+05,-1.6783e-01,3.9139e+05,1.1871e-01,7.0535e+00,5.3811e+05,5.8357e+03,1.2131e-01,-9.4966e-02,3.9258e+00,2.2197e+00,2.4832e+01
2.0000e+03,8.5000e+01,1.0000e+00,1.4310e+01,3.9142e+05,3.9142e+05,-1.6983e-01,3.9142e+05,1.1892e-01,7.0776e+00,5.3810e+05,5.8466e+03,-2.2511e-01,-9.3422e-01,4.1512e+00,4.1479e+00,2.3061e+01
2.0000e+03,8.6000e+01,1.0000e+00,1.4454e+01,3.9149e+05,3.9149e+05,-1.7183e-01,3.9149e+05,1.1893e-01,7.0796e+00,5.3808e+05,5.8559e+03,2.3534e-01,-8.5558e-01,4.6129e+00,5.9927e+00,2.4091e+01
2.0000e+03,8.7000e+01,1.0000e+00,1.4597e+01,3.9191e+05,3.9191e+05,-1.7383e-01,3.9191e+05,1.1895e-01,7.0816e+00,5.3801e+05,5.8651e+03,-3.5629e-01,-3.6170e-01,4.3299e+00,3.8116e+00,2.5482e+01
2.0000e+03,8.8000e+01,1.0000e+00,1.4740e+01,3.9201e+05,3.9200e+05,-1.7582e-01,3.9200e+05,1.1897e-01,7.0836e+00,5.3759e+05,5.8743e+03,-4.0686e-01,-3.9127e-01,3.7733e+00,7.1451e-01,2.4424e+01
2.0000e+03,8.9000e+01,1.0000e+00,1.4883e+01,3.9208e+05,3.9208e+05,-1.7782e-01,3.9208e+05,1.1898e-01,7.0856e+00,5.3750e+05,5.8835e+03,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.5027e+01
2.0000e+03,9.0000e+01,1.0000e+00,1.5025e+01,3.9212e+05,3.9211e+05,-1.7982e-01,3.9211e+05,1.1900e-01,7.0876e+00,5.3742e+05,5.8942e+03,-8.0414e-02,-9.0599e-01,4.1618e+00,4.1363e+00,2.3141e+01
2.0000e+03,9.1000e+01,1.0000e+00,1.5167e+01,3.9241e+05,3.9241e+05,-1.8182e-01,3.9241e+05,1.1902e-01,7.0896e+00,5.3739e+05,5.9034e+03,-3.9475e-01,-6.0000e-01,4.3084e+00,3.6976e+00,2.6161e+01
2.0000e+03,9.2000e+01,1.0000e+00,1.5308e+01,3.9307e+05,3.9306e+05,-1.8382e-01,3.9306e+05,1.1903e-01,7.0916e+00,5.3709e+05,5.9124e+03,-2.1993e-01,-9.8759e-01,4.6876e+00,6.9989e+00,2.4110e+01
2.0000e+03,9.3000e+01,1.0000e+00,1.5449e+01,3.9375e+05,3.9375e+05,-1.8581e-01,3.9375e+05,1.1905e-01,7.0936e+00,5.3644e+05,5.9233e+03,-2.5249e-01,-3.9332e-01,4.2886e+00,5.0609e+00,2.2708e+01
2.0000e+03,9.4000e+01,1.0000e+00,1.5589e+01,3.9382e+05,3.9381e+05,-1.8781e-01,3.9381e+05,1.1907e-01,7.0956e+00,5.3575e+05,5.9345e+03,-4.9708e-01,-8.1571e-01,4.7119e+00,5.5234e+00,2.6889e+01
2.0000e+03,9.5000e+01,1.0000e+00,1.5728e+01,3.9401e+05,3.9400e+05,-1.8981e-01,3.9400e+05,1.1908e-01,7.0976e+00,5.3569e+05,5.9458e+03,-2.5533e-02,-1.7125e-01,3.8524e+00,2.7503e+00,2.3006e+01
2.0000e+03,9.6000e+01,1.0000e+00,1.5868e+01,3.9420e+05,3.9419e+05,-1.9181e-01,3.9419e+05,1.1910e-01,7.0996e+00,5.3550e+05,5.9567e+03,-2.7602e-01,-1.3839e-01,4.6232e+00,6.1718e+00,2.3567e+01
2.0000e+03,9.7000e+01,1.0000e+00,1.6007e+01,3.9426e+05,3.9425e+05,-1.9381e-01,3.9425e+05,1.1912e-01,7.1016e+00,5.3531e+05,5.9660e+03,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.2764e+01
2.0000e+03,9.8000e+01,1.0000e+00,1.6145e+01,3.9436e+05,3.9435e+05,-1.9580e-01,3.9435e+05,1.1913e-01,7.1036e+00,5.3525e+05,5.9770e+03,1.6742e-01,-8.3153e-01,4.5343e+00,5.6519e+00,2.4533e+01
2.0000e+03,9.9000e+01,1.0000e+00,1.6283e+01,3.9443e+05,3.9443e+05,-1.9780e-01,3.9443e+05,1.1915e-01,7.1056e+00,5.3515e+05,5.9862e+03,-9.6860e-03,-3.9339e-01,3.8315e+00,2.5822e+00,2.4675e+01
