niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.5000e+01,1.0000e+00,1.2346e+00,-1.6369e+05,-1.6370e+05,-1.2497e-02,-1.6370e+05,6.3112e-02,7.9682e+00,1.1497e+05,2.9038e+03,6.2633e-02,-7.8701e-02,4.1922e+00,3.7286e-01
2.6000e+01,1.0000e+00,1.2833e+00,-1.6368e+05,-1.6369e+05,-1.2997e-02,-1.6369e+05,6.4439e-02,8.3069e+00,1.1497e+05,2.9052e+03,-3.7332e-01,-6.6939e-01,4.8189e+00,9.1922e-01
2.7000e+01,1.0000e+00,1.3320e+00,-1.6368e+05,-1.6368e+05,-1.3497e-02,-1.6368e+05,6.3279e-02,8.0106e+00,1.1496e+05,2.9066e+03,-2.2037e-01,-2.5876e-01,4.9676e+00,1.5161e+00
2.8000e+01,1.0000e+00,1.3807e+00,-1.6366e+05,-1.6367e+05,-1.3997e-02,-1.6367e+05,6.4442e-02,8.3076e+00,1.1495e+05,2.9080e+03,5.7914e-02,-3.8623e-01,4.9392e+00,7.1377e-01
2.9000e+01,1.0000e+00,1.4293e+00,-1.6366e+05,-1.6367e+05,-1.4496e-02,-1.6367e+05,6.4375e-02,8.2903e+00,1.1494e+05,2.9094e+03,-2.8807e-01,-1.8403e-01,4.9348e+00,1.9074e-01
3.0000e+01,1.0000e+00,1.4778e+00,-1.6365e+05,-1.6365e+05,-1.4996e-02,-1.6365e+05,6.4447e-02,8.3089e+00,1.1493e+05,2.9109e+03,2.4928e-01,-1.8650e-01,4.8820e+00,3.9597e-01
3.1000e+01,1.0000e+00,1.5263e+00,-1.6364e+05,-1.6365e+05,-1.5496e-02,-1.6365e+05,6.4194e-02,8.2437e+00,1.1492e+05,2.9123e+03,2.0756e-02,-5.7260e-01,4.9055e+00,1.6758e+00
3.2000e+01,1.0000e+00,1.5748e+00,-1.6363e+05,-1.6363e+05,-1.5996e-02,-1.6363e+05,6.4451e-02,8.3100e+00,1.1492e+05,2.9138e+03,-1.8038e-01,-4.0244e-01,4.8554e+00,5.9330e-01
3.3000e+01,1.0000e+00,1.6232e+00,-1.6363e+05,-1.6363e+05,-1.6496e-02,-1.6363e+05,6.0104e-02,7.2268e+00,1.1490e+05,2.9152e+03,-1.7188e-01,-2.9075e-02,4.0954e+00,1.1410e+00
3.4000e+01,1.0000e+00,1.6716e+00,-1.6363e+05,-1.6363e+05,-1.6996e-02,-1.6363e+05,5.8630e-02,6.8766e+00,1.1490e+05,2.9168e+03,1.6554e-01,-9.6328e-01,4.7664e+00,1.1104e+00
3.5000e+01,1.0000e+00,1.7199e+00,-1.6362e+05,-1.6363e+05,-1.7496e-02,-1.6363e+05,5.8684e-02,6.8893e+00,1.1490e+05,2.9182e+03,6.9414e-02,-7.8484e-02,3.9588e+00,1.7428e+00
3.6000e+01,1.0000e+00,1.7682e+00,-1.6362e+05,-1.6363e+05,-1.7996e-02,-1.6363e+05,5.7339e-02,6.5771e+00,1.1490e+05,2.9196e+03,1.2576e-01,-2.6862e-01,4.8458e+00,1.0059e+00
3.7000e+01,1.0000e+00,1.8164e+00,-1.6362e+05,-1.6363e+05,-1.8495e-02,-1.6363e+05,6.1679e-02,7.6104e+00,1.1490e+05,2.9209e+03,-4.7626e-02,-3.9962e-01,4.8609e+00,5.4335e-01
3.8000e+01,1.0000e+00,1.8646e+00,-1.6362e+05,-1.6363e+05,-1.8995e-02,-1.6363e+05,6.0125e-02,7.2318e+00,1.1490e+05,2.9224e+03,1.1345e-01,-1.3095e-01,4.3039e+00,6.0389e-01
3.9000e+01,1.0000e+00,1.9127e+00,-1.6362e+05,-1.6362e+05,-1.9495e-02,-1.6362e+05,6.2106e-02,7.7163e+00,1.1489e+05,2.9237e+03,1.5002e-01,-6.6468e-01,4.7980e+00,1.2147e+00
4.0000e+01,1.0000e+00,1.9608e+00,-1.6361e+05,-1.6362e+05,-1.9995e-02,-1.6362e+05,6.4455e-02,8.3109e+00,1.1489e+05,2.9252e+03,-6.4323e-02,-8.7505e-01,4.7429e+00,1.1893e+00
4.1000e+01,2.0000e+00,2.0078e+00,-1.6360e+05,-1.6361e+05,-2.0495e-02,-1.6361e+05,6.3315e-02,8.0195e+00,1.1488e+05,2.9281e+03,-1.1012e-03,-1.7618e-01,4.8451e+00,3.9886e-01
4.2000e+01,1.0000e+00,2.0558e+00,-1.6359e+05,-1.6360e+05,-2.0995e-02,-1.6360e+05,6.4468e-02,8.3143e+00,1.1488e+05,2.9297e+03,1.7170e-01,-8.9924e-02,3.5155e+00,1.3447e+00
4.3000e+01,1.0000e+00,2.1037e+00,-1.6359e+05,-1.6360e+05,-2.1495e-02,-1.6360e+05,6.2530e-02,7.8220e+00,1.1487e+05,2.9311e+03,1.1072e-01,-4.8915e-01,4.8709e+00,1.6374e+00
4.4000e+01,1.0000e+00,2.1516e+00,-1.6358e+05,-1.6359e+05,-2.1995e-02,-1.6359e+05,6.4473e-02,8.3155e+00,1.1487e+05,2.9324e+03,-2.7775e-01,-7.7747e-01,4.9358e+00,2.0429e+00
4.5000e+01,1.0000e+00,2.1994e+00,-1.6358e+05,-1.6359e+05,-2.2494e-02,-1.6359e+05,6.3066e-02,7.9567e+00,1.1486e+05,2.9338e+03,-2.0524e-01,-2.3029e-01,4.8304e+00,6.5704e-01
4.6000e+01,1.0000e+00,2.2472e+00,-1.6357e+05,-1.6358e+05,-2.2994e-02,-1.6358e+05,6.3356e-02,8.0301e+00,1.1485e+05,2.9352e+03,-2.4359e-01,-8.2364e-01,4.6872e+00,1.1680e+00
4.7000e+01,1.0000e+00,2.2949e+00,-1.6357e+05,-1.6358e+05,-2.3494e-02,-1.6358e+05,6.4392e-02,8.2946e+00,1.1485e+05,2.9366e+03,3.7980e-02,-1.2605e-01,4.2213e+00,8.8110e-01
4.8000e+01,1.0000e+00,2.3426e+00,-1.6355e+05,-1.6356e+05,-2.3994e-02,-1.6356e+05,6.4482e-02,8.3180e+00,1.1484e+05,2.9380e+03,6.8561e-02,-1.6477e-01,4.6786e+00,9.4710e-01
4.9000e+01,1.0000e+00,2.3902e+00,-1.6355e+05,-1.6356e+05,-2.4494e-02,-1.6356e+05,6.0078e-02,7.2205e+00,1.1483e+05,2.9395e+03,2.3054e-01,-2.4578e-01,4.6667e+00,3.9785e-01
5.0000e+01,1.0000e+00,2.4378e+00,-1.6354e+05,-1.6355e+05,-2.4994e-02,-1.6355e+05,6.4261e-02,8.2609e+00,1.1483e+05,2.9410e+03,-4.0647e-03,-2.2386e-01,4.7065e+00,9.6439e-01
5.1000e+01,1.0000e+00,2.4854e+00,-1.6354e+05,-1.6355e+05,-2.5494e-02,-1.6355e+05,6.4283e-02,8.2667e+00,1.1482e+05,2.9425e+03,2.2683e-01,-2.5070e-01,4.7309e+00,7.9845e-01
5.2000e+01,1.0000e+00,2.5329e+00,-1.6353e+05,-1.6354e+05,-2.5994e-02,-1.6354e+05,6.4489e-02,8.3198e+00,1.1481e+05,2.9440e+03,9.6235e-02,-4.6945e-01,4.7405e+00,9.9789e-01
5.3000e+01,1.0000e+00,2.5803e+00,-1.6352e+05,-1.6352e+05,-2.6493e-02,-1.6352e+05,6.4491e-02,8.3204e+00,1.1480e+05,2.9454e+03,-5.8178e-02,-7.2663e-01,4.6883e+00,1.4186e+00
5.4000e+01,1.0000e+00,2.6277e+00,-1.6351e+05,-1.6352e+05,-2.6993e-02,-1.6352e+05,6.4480e-02,8.3174e+00,1.1479e+05,2.9468e+03,-3.9172e-01,-9.3278e-01,4.6245e+00,4.1809e-01
5.5000e+01,1.0000e+00,2.6751e+00,-1.6350e+05,-1.6351e+05,-2.7493e-02,-1.6351e+05,6.4370e-02,8.2890e+00,1.1478e+05,2.9482e+03,1.4358e-01,-1.8117e-01,4.3542e+00,1.5882e+00
5.6000e+01,1.0000e+00,2.7224e+00,-1.6350e+05,-1.6351e+05,-2.7993e-02,-1.6351e+05,6.1030e-02,7.4512e+00,1.1478e+05,2.9496e+03,-5.6626e-02,-6.8850e-01,4.6737e+00,5.0014e-01
5.7000e+01,1.0000e+00,2.7697e+00,-1.6350e+05,-1.6351e+05,-2.8493e-02,-1.6350e+05,6.1710e-02,7.6182e+00,1.1478e+05,2.9510e+03,8.5134e-02,-1.5397e-01,4.2631e+00,1.6640e+00
5.8000e+01,1.0000e+00,2.8169e+00,-1.6349e+05,-1.6350e+05,-2.8993e-02,-1.6350e+05,6.1514e-02,7.5699e+00,1.1477e+05,2.9524e+03,7.5390e-02,-2.0157e-01,4.1857e+00,8.1566e-01
5.9000e+01,1.0000e+00,2.8641e+00,-1.6349e+05,-1.6350e+05,-2.9493e-02,-1.6350e+05,6.2094e-02,7.7133e+00,1.1477e+05,2.9538e+03,1.7656e-01,-1.1595e-01,3.4739e+00,1.6460e+00
6.0000e+01,1.0000e+00,2.9112e+00,-1.6349e+05,-1.6350e+05,-2.9993e-02,-1.6350e+05,5.9642e-02,7.1160e+00,1.1477e+05,2.9555e+03,-4.0245e-01,-5.9235e-01,4.6929e+00,1.5264e+00
6.1000e+01,1.0000e+00,2.9583e+00,-1.6349e+05,-1.6350e+05,-3.0492e-02,-1.6350e+05,5.8144e-02,6.7632e+00,1.1477e+05,2.9569e+03,9.4881e-02,-1.1902e-01,4.3589e+00,1.8193e+00
6.2000e+01,1.0000e+00,3.0053e+00,-1.6349e+05,-1.6350e+05,-3.0992e-02,-1.6350e+05,6.0367e-02,7.2902e+00,1.1477e+05,2.9583e+03,1.3019e-01,-2.6017e-01,3.9530e+00,9.3568e-01
6.3000e+01,1.0000e+00,3.0523e+00,-1.6348e+05,-1.6349e+05,-3.1492e-02,-1.6349e+05,6.4218e-02,8.2498e+00,1.1476e+05,2.9598e+03,2.3991e-01,-2.1079e-01,3.4573e+00,1.3504e+00
6.4000e+01,1.0000e+00,3.0993e+00,-1.6348e+05,-1.6349e+05,-3.1992e-02,-1.6349e+05,6.4219e-02,8.2502e+00,1.1476e+05,2.9612e+03,-2.9304e-01,-4.1694e-01,4.7198e+00,5.5263e-01
6.5000e+01,1.0000e+00,3.1462e+00,-1.6347e+05,-1.6348e+05,-3.2492e-02,-1.6348e+05,6.3671e-02,8.1101e+00,1.1475e+05,2.9626e+03,-2.3648e-01,-8.1848e-01,4.9080e+00,2.2642e+00
6.6000e+01,1.0000e+00,3.1930e+00,-1.6347e+05,-1.6348e+05,-3.2992e-02,-1.6348e+05,5.9850e-02,7.1658e+00,1.1475e+05,2.9641e+03,1.6782e-01,-2.7543e-01,3.6805e+00,8.0087e-01
6.7000e+01,1.0000e+00,3.2398e+00,-1.6347e+05,-1.6348e+05,-3.3492e-02,-1.6348e+05,6.1787e-02,7.6373e+00,1.1475e+05,2.9655e+03,1.6338e-01,-1.8587e-01,3.5235e+00,1.4927e+00
6.8000e+01,1.0000e+00,3.2866e+00,-1.6347e+05,-1.6348e+05,-3.3992e-02,-1.6348e+05,5.9533e-02,7.0902e+00,1.1475e+05,2.9669e+03,-2.8194e-01,-4.3890e-02,3.9053e+00,1.5187e-01
6.9000e+01,1.0000e+00,3.3333e+00,-1.6347e+05,-1.6348e+05,-3.4491e-02,-1.6348e+05,5.8301e-02,6.7996e+00,1.1475e+05,2.9685e+03,-3.5740e-01,-3.5346e-01,4.7325e+00,1.6651e+00
7.0000e+01,1.0000e+00,3.3800e+00,-1.6346e+05,-1.6347e+05,-3.4991e-02,-1.6347e+05,6.4037e-02,8.2035e+00,1.1475e+05,2.9700e+03,7.6013e-02,-1.8267e-01,4.7070e+00,1.7356e+00
7.1000e+01,1.0000e+00,3.4266e+00,-1.6346e+05,-1.6346e+05,-3.5491e-02,-1.6346e+05,6.4512e-02,8.3257e+00,1.1474e+05,2.9714e+03,-4.7549e-01,-8.0316e-01,4.6034e+00,1.5617e+00
7.2000e+01,1.0000e+00,3.4732e+00,-1.6345e+05,-1.6346e+05,-3.5991e-02,-1.6346e+05,6.4508e-02,8.3246e+00,1.1473e+05,2.9728e+03,-2.1309e-01,-9.0553e-01,4.7063e+00,1.9306e+00
7.3000e+01,1.0000e+00,3.5198e+00,-1.6344e+05,-1.6345e+05,-3.6491e-02,-1.6345e+05,6.4476e-02,8.3163e+00,1.1472e+05,2.9742e+03,1.9607e-01,-1.8892e-01,3.8395e+00,1.9123e+00
7.4000e+01,1.0000e+00,3.5663e+00,-1.6344e+05,-1.6345e+05,-3.6991e-02,-1.6345e+05,6.2408e-02,7.7915e+00,1.1472e+05,2.9756e+03,-2.7791e-01,-4.3939e-01,4.7948e+00,1.8777e+00
7.5000e+01,1.0000e+00,3.6127e+00,-1.6344e+05,-1.6344e+05,-3.7491e-02,-1.6344e+05,6.3008e-02,7.9420e+00,1.1471e+05,2.9770e+03,-3.0133e-01,-6.2746e-02,4.7266e+00,1.8877e+00
7.6000e+01,1.0000e+00,3.6591e+00,-1.6344e+05,-1.6344e+05,-3.7991e-02,-1.6344e+05,5.9692e-02,7.1281e+00,1.1471e+05,2.9784e+03,-4.7930e-01,-9.7636e-02,4.4617e+00,1.1383e+00
7.7000e+01,1.0000e+00,3.7055e+00,-1.6343e+05,-1.6344e+05,-3.8490e-02,-1.6344e+05,6.1292e-02,7.5153e+00,1.1471e+05,2.9799e+03,2.4579e-01,-4.3294e-01,4.4462e+00,8.2025e-01
7.8000e+01,1.0000e+00,3.7518e+00,-1.6343e+05,-1.6344e+05,-3.8990e-02,-1.6344e+05,6.0041e-02,7.2116e+00,1.1471e+05,2.9814e+03,2.1684e-01,-8.2610e-01,4.5797e+00,8.5210e-01
7.9000e+01,1.0000e+00,3.7981e+00,-1.6343e+05,-1.6344e+05,-3.9490e-02,-1.6344e+05,5.8710e-02,6.8954e+00,1.1471e+05,2.9828e+03,3.1308e-02,-9.5252e-01,4.9844e+00,2.3505e+00
8.0000e+01,1.0000e+00,3.8443e+00,-1.6343e+05,-1.6344e+05,-3.9990e-02,-1.6344e+05,6.0865e-02,7.4109e+00,1.1471e+05,2.9843e+03,-2.9966e-01,-1.9783e-01,4.5985e+00,9.0254e-01
8.1000e+01,1.0000e+00,3.8905e+00,-1.6343e+05,-1.6343e+05,-4.0490e-02,-1.6343e+05,6.1572e-02,7.5841e+00,1.1470e+05,2.9858e+03,-4.6090e-01,-9.0727e-01,4.5480e+00,1.4284e+00
8.2000e+01,1.0000e+00,3.9366e+00,-1.6342e+05,-1.6343e+05,-4.0990e-02,-1.6343e+05,6.4539e-02,8.3325e+00,1.1470e+05,2.9872e+03,-2.6385e-02,-2.0547e-01,4.1429e+00,1.2453e+00
8.3000e+01,1.0000e+00,3.9827e+00,-1.6341e+05,-1.6342e+05,-4.1490e-02,-1.6342e+05,6.2572e-02,7.8326e+00,1.1469e+05,2.9886e+03,1.1177e-01,-9.0796e-01,4.5512e+00,2.2987e-01
8.4000e+01,1.0000e+00,4.0288e+00,-1.6341e+05,-1.6342e+05,-4.1990e-02,-1.6342e+05,6.2777e-02,7.8838e+00,1.1469e+05,2.9901e+03,1.9341e-01,-8.6831e-01,4.5625e+00,4.3467e-01
8.5000e+01,1.0000e+00,4.0748e+00,-1.6340e+05,-1.6341e+05,-4.2489e-02,-1.6341e+05,6.4553e-02,8.3363e+00,1.1469e+05,2.9915e+03,-4.5696e-01,-8.5255e-02,4.3227e+00,1.3561e+00
8.6000e+01,1.0000e+00,4.1207e+00,-1.6340e+05,-1.6340e+05,-4.2989e-02,-1.6340e+05,6.4021e-02,8.1994e+00,1.1468e+05,2.9929e+03,-3.3925e-01,-7.6535e-02,3.9910e+00,1.3362e+00
8.7000e+01,1.0000e+00,4.1667e+00,-1.6339e+05,-1.6340e+05,-4.3489e-02,-1.6340e+05,6.0714e-02,7.3743e+00,1.1467e+05,2.9945e+03,-4.5064e-01,-7.5908e-01,4.7857e+00,2.0657e+00
8.8000e+01,1.0000e+00,4.2125e+00,-1.6339e+05,-1.6340e+05,-4.3989e-02,-1.6340e+05,6.2227e-02,7.7463e+00,1.1467e+05,2.9959e+03,-8.8601e-02,-3.4129e-01,4.5640e+00,1.5522e-01
8.9000e+01,1.0000e+00,4.2584e+00,-1.6339e+05,-1.6340e+05,-4.4489e-02,-1.6340e+05,6.2075e-02,7.7085e+00,1.1467e+05,2.9973e+03,8.7792e-02,-3.9400e-01,4.4870e+00,7.7891e-01
9.0000e+01,2.0000e+00,4.3021e+00,-1.6338e+05,-1.6339e+05,-4.4989e-02,-1.6339e+05,6.4043e-02,8.2050e+00,1.1467e+05,3.0002e+03,-4.2125e-01,-1.5582e-02,4.2282e+00,2.0390e+00
9.1000e+01,1.0000e+00,4.3478e+00,-1.6338e+05,-1.6339e+05,-4.5489e-02,-1.6339e+05,6.4475e-02,8.3161e+00,1.1466e+05,3.0017e+03,1.8245e-01,-8.7670e-01,4.5791e+00,1.7200e+00
9.2000e+01,1.0000e+00,4.3935e+00,-1.6338e+05,-1.6338e+05,-4.5989e-02,-1.6338e+05,6.1963e-02,7.6807e+00,1.1465e+05,3.0031e+03,-2.2098e-02,-8.3405e-01,4.4965e+00,8.5498e-01
9.3000e+01,1.0000e+00,4.4391e+00,-1.6336e+05,-1.6337e+05,-4.6488e-02,-1.6337e+05,6.4569e-02,8.3404e+00,1.1465e+05,3.0045e+03,1.0429e-01,-5.1573e-01,4.5067e+00,1.3026e+00
9.4000e+01,1.0000e+00,4.4847e+00,-1.6336e+05,-1.6337e+05,-4.6988e-02,-1.6337e+05,6.0173e-02,7.2434e+00,1.1464e+05,3.0059e+03,-6.7809e-03,-3.5199e-01,4.4636e+00,1.0977e+00
9.5000e+01,1.0000e+00,4.5303e+00,-1.6336e+05,-1.6337e+05,-4.7488e-02,-1.6337e+05,5.8015e-02,6.7331e+00,1.1464e+05,3.0075e+03,-3.2109e-01,-8.7965e-01,4.5117e+00,1.2697e+00
9.6000e+01,1.0000e+00,4.5758e+00,-1.6335e+05,-1.6336e+05,-4.7988e-02,-1.6336e+05,6.4557e-02,8.3373e+00,1.1464e+05,3.0089e+03,4.3312e-02,-2.4923e-01,3.7924e+00,9.9553e-01
9.7000e+01,1.0000e+00,4.6212e+00,-1.6335e+05,-1.6336e+05,-4.8488e-02,-1.6336e+05,6.0424e-02,7.3040e+00,1.1463e+05,3.0104e+03,-2.5685e-02,-1.5574e-01,3.6841e+00,1.2603e+00
9.8000e+01,1.0000e+00,4.6667e+00,-1.6335e+05,-1.6335e+05,-4.8988e-02,-1.6335e+05,6.4546e-02,8.3346e+00,1.1463e+05,3.0118e+03,-1.6703e-01,-7.5233e-02,3.6857e+00,7.4403e-01
9.9000e+01,1.0000e+00,4.7120e+00,-1.6334e+05,-1.6335e+05,-4.9488e-02,-1.6335e+05,6.4130e-02,8.2274e+00,1.1462e+05,3.0133e+03,1.2541e-01,-5.5035e-01,4.3856e+00,9.7183e-01
1.0000e+02,1.0000e+00,4.7574e+00,-1.6333e+05,-1.6334e+05,-4.9988e-02,-1.6334e+05,6.4580e-02,8.3433e+00,1.1462e+05,3.0147e+03,-1.7897e-01,-7.4162e-01,4.4611e+00,1.4689e+00
1.0100e+02,1.0000e+00,4.8027e+00,-1.6333e+05,-1.6333e+05,-5.0487e-02,-1.6333e+05,6.4074e-02,8.2131e+00,1.1461e+05,3.0161e+03,-3.7241e-01,-2.8162e-01,4.4792e+00,1.1215e+00
1.0200e+02,1.0000e+00,4.8479e+00,-1.6333e+05,-1.6333e+05,-5.0987e-02,-1.6333e+05,6.0030e-02,7.2089e+00,1.1460e+05,3.0176e+03,2.0398e-01,-2.5496e-01,4.6429e+00,1.9741e+00
1.0300e+02,1.0000e+00,4.8931e+00,-1.6332e+05,-1.6333e+05,-5.1487e-02,-1.6333e+05,6.3815e-02,8.1468e+00,1.1460e+05,3.0190e+03,-3.3858e-01,-9.8160e-01,4.4519e+00,9.7852e-01
1.0400e+02,1.0000e+00,4.9383e+00,-1.6332e+05,-1.6333e+05,-5.1987e-02,-1.6333e+05,5.9945e-02,7.1887e+00,1.1460e+05,3.0206e+03,2.2150e-01,-7.2684e-01,4.1942e+00,1.1111e+00
1.0500e+02,1.0000e+00,4.9834e+00,-1.6332e+05,-1.6333e+05,-5.2487e-02,-1.6333e+05,6.1612e-02,7.5940e+00,1.1460e+05,3.0220e+03,2.1921e-01,-6.1412e-01,3.9300e+00,1.1153e+00
1.0600e+02,1.0000e+00,5.0285e+00,-1.6332e+05,-1.6332e+05,-5.2987e-02,-1.6332e+05,6.2028e-02,7.6968e+00,1.1459e+05,3.0234e+03,-3.1095e-01,-7.5304e-03,4.3115e+00,2.0359e+00
1.0700e+02,1.0000e+00,5.0735e+00,-1.6331e+05,-1.6332e+05,-5.3487e-02,-1.6332e+05,6.1671e-02,7.6085e+00,1.1459e+05,3.0248e+03,2.3699e-01,-8.2368e-01,4.1999e+00,1.3266e+00
1.0800e+02,1.0000e+00,5.1185e+00,-1.6331e+05,-1.6331e+05,-5.3987e-02,-1.6331e+05,6.4539e-02,8.3328e+00,1.1459e+05,3.0262e+03,1.3399e-01,-4.6545e-01,4.3303e+00,1.5697e+00
1.0900e+02,1.0000e+00,5.1634e+00,-1.6330e+05,-1.6331e+05,-5.4486e-02,-1.6331e+05,6.4593e-02,8.3467e+00,1.1458e+05,3.0276e+03,2.0154e-01,-5.9122e-01,3.9171e+00,3.1889e-01
1.1000e+02,1.0000e+00,5.2083e+00,-1.6329e+05,-1.6330e+05,-5.4986e-02,-1.6330e+05,6.4524e-02,8.3288e+00,1.1457e+05,3.0292e+03,-3.9509e-01,-8.2364e-01,4.9608e+00,2.6035e+00
