nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.0000e+01,1.1000e+01,9.9099e+00,-1.3658e+06,-1.3658e+06,-1.0945e-01,-1.3658e+06,2.3197e-01,5.4077e+00,8.1235e+05,2.6247e+01,-6.9553e-01,-1.0858e+00,-3.5210e+00,-1.9600e+00,-1.0997e+00,-1.1171e+00,-5.7857e-01,7.3237e-01,3.2067e+00
2.0000e+03,1.1000e+01,1.2000e+01,1.0714e+01,-1.3566e+06,-1.3566e+06,-1.1940e-01,-1.3566e+06,2.3218e-01,5.4178e+00,8.0669e+05,2.8598e+01,-1.2459e+00,-1.1720e+00,-3.0521e+00,-3.0117e+00,-9.1315e-01,-1.9012e+00,8.6049e-02,1.1799e+00,3.0123e+00
2.0000e+03,1.2000e+01,1.3000e+01,1.1504e+01,-1.3518e+06,-1.3519e+06,-1.2935e-01,-1.3519e+06,2.3239e-01,5.4277e+00,7.9747e+05,3.0964e+01,-6.7984e-01,-1.9162e+00,-3.9386e+00,-2.1454e+00,-2.5163e+00,-1.1293e+00,-4.0664e-01,1.9534e+00,2.9169e+00
2.0000e+03,1.3000e+01,1.5000e+01,1.2174e+01,-1.3468e+06,-1.3468e+06,-1.3930e-01,-1.3468e+06,2.3260e-01,5.4375e+00,7.9270e+05,3.5695e+01,-5.5900e-01,-1.5989e+00,-3.8699e+00,-2.9211e+00,-2.1536e+00,-4.3899e-01,-5.6761e-01,5.7221e-01,2.9805e+00
2.0000e+03,1.4000e+01,1.6000e+01,1.2931e+01,-1.3468e+06,-1.3468e+06,-1.4925e-01,-1.3468e+06,2.1924e-01,4.8308e+00,7.8764e+05,3.8071e+01,-2.5408e-01,-1.1741e+00,-3.5609e+00,-3.2030e+00,-1.1258e+00,-9.1684e-01,-1.2597e+00,1.9895e+00,3.0411e+00
2.0000e+03,1.5000e+01,1.7000e+01,1.3675e+01,-1.3462e+06,-1.3462e+06,-1.5921e-01,-1.3462e+06,2.3303e-01,5.4574e+00,7.8764e+05,4.0425e+01,4.9930e-01,-1.7829e+00,-3.6322e+00,-1.2805e+00,-2.0599e+00,-4.9582e-01,-2.9637e-01,2.1221e+00,3.2470e+00
2.0000e+03,1.6000e+01,1.8000e+01,1.4407e+01,-1.3461e+06,-1.3461e+06,-1.6916e-01,-1.3461e+06,2.3325e-01,5.4676e+00,7.8700e+05,4.2776e+01,2.3223e-01,-1.7378e+00,-3.9005e+00,-2.4012e+00,-9.2026e-01,-7.1477e-01,-1.1711e+00,2.0700e+00,3.1318e+00
2.0000e+03,1.7000e+01,1.9000e+01,1.5126e+01,-1.3455e+06,-1.3455e+06,-1.7911e-01,-1.3455e+06,2.3346e-01,5.4774e+00,7.8696e+05,4.5141e+01,-1.2027e+00,-3.9133e-01,-3.4474e+00,-2.5978e+00,-2.2678e+00,-8.2652e-01,5.6096e-01,1.3194e+00,3.2560e+00
2.0000e+03,1.8000e+01,2.2000e+01,1.5574e+01,-1.3445e+06,-1.3445e+06,-1.8906e-01,-1.3445e+06,2.3367e-01,5.4872e+00,7.8639e+05,5.2249e+01,-7.6785e-01,-1.3538e+00,-2.5441e+00,-2.8449e+00,-1.3922e+00,-1.5313e+00,1.6855e-01,1.7811e+00,2.8789e+00
2.0000e+03,1.9000e+01,2.3000e+01,1.6260e+01,-1.3439e+06,-1.3439e+06,-1.9901e-01,-1.3439e+06,2.3388e-01,5.4974e+00,7.8533e+05,5.4622e+01,-1.4867e-01,-9.0995e-01,-3.1585e+00,-3.2482e+00,-1.6442e+00,-2.8536e-01,-9.8644e-01,1.3901e+00,3.1463e+00
2.0000e+03,2.0000e+01,2.4000e+01,1.6935e+01,-1.3433e+06,-1.3433e+06,-2.0896e-01,-1.3433e+06,2.3409e-01,5.5072e+00,7.8471e+05,5.6979e+01,-3.0353e-01,-1.7871e+00,-3.6927e+00,-3.1594e+00,-1.6195e+00,-2.2171e+00,2.7546e-01,8.2829e-01,2.9938e+00
2.0000e+03,2.1000e+01,2.5000e+01,1.7600e+01,-1.3427e+06,-1.3427e+06,-2.1891e-01,-1.3427e+06,2.3431e-01,5.5173e+00,7.8417e+05,5.9338e+01,3.6827e-01,-1.0584e+00,-3.2623e+00,-2.7502e+00,-2.6643e+00,-6.6480e-01,-1.1490e+00,1.8269e+00,3.2352e+00
2.0000e+03,2.2000e+01,2.6000e+01,1.8254e+01,-1.3399e+06,-1.3399e+06,-2.2886e-01,-1.3399e+06,2.3451e-01,5.5272e+00,7.8353e+05,6.1704e+01,-1.1534e+00,-8.4009e-01,-2.8322e+00,-1.8154e+00,-2.0541e+00,-2.0266e+00,9.2539e-02,1.2829e+00,2.9203e+00
2.0000e+03,2.3000e+01,2.7000e+01,1.8898e+01,-1.3383e+06,-1.3383e+06,-2.3881e-01,-1.3383e+06,2.3472e-01,5.5370e+00,7.8073e+05,6.4052e+01,2.1017e-01,-1.9603e+00,-3.0036e+00,-2.9515e+00,-2.3470e+00,-1.5773e+00,-1.4224e+00,1.0927e+00,3.0703e+00
2.0000e+03,2.4000e+01,2.8000e+01,1.9531e+01,-1.3321e+06,-1.3321e+06,-2.4876e-01,-1.3321e+06,2.3494e-01,5.5471e+00,7.7916e+05,6.6406e+01,1.5750e-01,-5.7378e-01,-3.6160e+00,-2.9408e+00,-1.3327e+00,-1.5439e+00,-1.2586e+00,1.6748e+00,3.2383e+00
2.0000e+03,2.5000e+01,2.9000e+01,2.0155e+01,-1.3321e+06,-1.3321e+06,-2.5871e-01,-1.3321e+06,2.3515e-01,5.5569e+00,7.7298e+05,6.8772e+01,3.6157e-01,-1.3220e+00,-4.0468e+00,-2.2437e+00,-1.4637e+00,-1.6652e+00,2.8857e-01,2.0272e+00,3.0134e+00
2.0000e+03,2.6000e+01,3.0000e+01,2.0769e+01,-1.3301e+06,-1.3301e+06,-2.6866e-01,-1.3301e+06,2.3536e-01,5.5671e+00,7.7292e+05,7.1127e+01,4.0288e-01,-8.9376e-01,-2.4795e+00,-2.9992e+00,-2.8590e+00,-1.0368e+00,-3.5124e-01,1.7769e+00,3.1192e+00
2.0000e+03,2.7000e+01,3.1000e+01,2.1374e+01,-1.3301e+06,-1.3301e+06,-2.7861e-01,-1.3301e+06,2.3557e-01,5.5769e+00,7.7097e+05,7.3495e+01,4.2891e-01,-1.9659e+00,-2.9338e+00,-2.9953e+00,-2.5515e+00,-9.6338e-01,5.2866e-01,1.6052e+00,3.0001e+00
2.0000e+03,2.8000e+01,3.2000e+01,2.1970e+01,-1.3281e+06,-1.3281e+06,-2.8856e-01,-1.3281e+06,2.3577e-01,5.5867e+00,7.7093e+05,7.5859e+01,5.8571e-02,-1.9364e+00,-2.3618e+00,-2.2369e+00,-2.4465e+00,-5.1230e-01,-9.8635e-01,4.9294e-01,2.9267e+00
2.0000e+03,2.9000e+01,3.3000e+01,2.2556e+01,-1.3278e+06,-1.3279e+06,-2.9851e-01,-1.3279e+06,2.3599e-01,5.5969e+00,7.6897e+05,7.8212e+01,-6.9895e-02,-5.2315e-01,-2.3450e+00,-2.7841e+00,-2.7769e+00,-1.7669e+00,-1.3446e+00,1.6265e+00,3.1456e+00
2.0000e+03,3.0000e+01,3.4000e+01,2.3134e+01,-1.3268e+06,-1.3268e+06,-3.0846e-01,-1.3268e+06,2.3620e-01,5.6067e+00,7.6870e+05,8.0591e+01,-1.2764e-01,-1.5192e+00,-2.7111e+00,-1.5632e+00,-1.4065e+00,-8.7780e-01,-4.8995e-01,1.9294e+00,2.8057e+00
2.0000e+03,3.1000e+01,3.6000e+01,2.3529e+01,-1.3266e+06,-1.3266e+06,-3.1841e-01,-1.3266e+06,2.3641e-01,5.6168e+00,7.6764e+05,8.5296e+01,-1.1086e+00,-1.2354e+00,-4.1792e+00,-2.3729e+00,-8.9810e-01,-2.0146e+00,-1.1959e+00,1.6927e+00,2.6508e+00
2.0000e+03,3.2000e+01,3.7000e+01,2.4088e+01,-1.3265e+06,-1.3265e+06,-3.2836e-01,-1.3265e+06,2.3662e-01,5.6267e+00,7.6749e+05,8.7674e+01,-8.4938e-01,-2.9948e-01,-3.0640e+00,-2.3940e+00,-1.8077e+00,-7.0285e-01,-9.3195e-01,1.1414e+00,3.1706e+00
2.0000e+03,3.3000e+01,3.8000e+01,2.4638e+01,-1.3260e+06,-1.3260e+06,-3.3831e-01,-1.3260e+06,2.3682e-01,5.6365e+00,7.6730e+05,9.0034e+01,-7.1454e-01,-1.7189e+00,-4.1827e+00,-3.0907e+00,-1.0881e+00,-1.9262e+00,-7.0888e-01,1.5242e+00,2.6858e+00
2.0000e+03,3.4000e+01,3.9000e+01,2.5180e+01,-1.3248e+06,-1.3248e+06,-3.4826e-01,-1.3248e+06,2.3704e-01,5.6466e+00,7.6689e+05,9.2389e+01,-9.7754e-01,-1.2309e-01,-2.4097e+00,-1.7861e+00,-1.0406e+00,-1.7880e+00,-4.4472e-01,1.8354e+00,3.3853e+00
2.0000e+03,3.5000e+01,4.0000e+01,2.5714e+01,-1.3241e+06,-1.3241e+06,-3.5821e-01,-1.3241e+06,2.3724e-01,5.6564e+00,7.6568e+05,9.4754e+01,-1.1233e+00,-8.2536e-01,-2.4800e+00,-1.3415e+00,-2.7270e+00,-1.6273e+00,-4.0925e-02,1.4961e+00,2.7414e+00
2.0000e+03,3.6000e+01,4.1000e+01,2.6241e+01,-1.3240e+06,-1.3240e+06,-3.6816e-01,-1.3240e+06,2.3745e-01,5.6666e+00,7.6493e+05,9.7110e+01,7.7460e-02,-1.3663e+00,-3.1508e+00,-1.5379e+00,-1.9898e+00,-6.5820e-01,-1.1471e+00,1.6241e+00,2.8854e+00
2.0000e+03,3.7000e+01,4.3000e+01,2.6573e+01,-1.3229e+06,-1.3229e+06,-3.7811e-01,-1.3229e+06,2.3766e-01,5.6764e+00,7.6488e+05,1.0186e+02,-3.7345e-01,-1.9237e+00,-3.1560e+00,-1.9585e+00,-2.4956e+00,-6.6767e-01,-2.0992e-01,1.3269e+00,2.7352e+00
2.0000e+03,3.8000e+01,4.5000e+01,2.6897e+01,-1.3224e+06,-1.3224e+06,-3.8806e-01,-1.3224e+06,2.3787e-01,5.6862e+00,7.6374e+05,1.0661e+02,2.7270e-01,-1.0700e+00,-3.3546e+00,-2.8842e+00,-2.7847e+00,-1.0308e+00,-3.0539e-01,4.3208e-01,2.9595e+00
2.0000e+03,3.9000e+01,4.6000e+01,2.7397e+01,-1.3216e+06,-1.3216e+06,-3.9801e-01,-1.3216e+06,2.3808e-01,5.6964e+00,7.6325e+05,1.0898e+02,7.8516e-02,-1.8030e+00,-3.4023e+00,-2.5149e+00,-1.1969e+00,-8.3857e-01,-7.2465e-01,2.6489e-01,2.8632e+00
2.0000e+03,4.0000e+01,4.7000e+01,2.7891e+01,-1.3207e+06,-1.3207e+06,-4.0796e-01,-1.3207e+06,2.3828e-01,5.7062e+00,7.6242e+05,1.1136e+02,-8.6539e-01,-3.6337e-01,-3.2719e+00,-3.2338e+00,-1.9951e+00,-1.3699e+00,-9.5701e-01,1.8761e+00,2.9657e+00
2.0000e+03,4.1000e+01,4.8000e+01,2.8378e+01,-1.3179e+06,-1.3179e+06,-4.1791e-01,-1.3179e+06,2.3849e-01,5.7163e+00,7.6151e+05,1.1373e+02,8.3529e-02,-8.6692e-01,-2.6322e+00,-1.3263e+00,-9.3166e-01,-3.6309e-01,-3.3108e-01,4.0069e-01,2.9571e+00
2.0000e+03,4.2000e+01,4.9000e+01,2.8859e+01,-1.3174e+06,-1.3174e+06,-4.2786e-01,-1.3174e+06,2.3870e-01,5.7262e+00,9.9117e+05,1.1610e+02,-8.4249e-01,-9.0924e-01,-3.8111e+00,-1.5326e+00,-2.5086e+00,-1.5212e+00,8.4518e-02,8.2798e-01,2.7085e+00
2.0000e+03,4.3000e+01,5.0000e+01,2.9333e+01,-1.3171e+06,-1.3171e+06,-4.3781e-01,-1.3171e+06,2.3891e-01,5.7363e+00,9.9062e+05,1.1848e+02,-1.2834e+00,-4.4764e-01,-2.7220e+00,-1.7530e+00,-1.0333e+00,-9.4525e-01,-2.9792e-01,6.1913e-01,2.8728e+00
2.0000e+03,4.4000e+01,5.2000e+01,2.9605e+01,-1.3164e+06,-1.3164e+06,-4.4776e-01,-1.3164e+06,2.3911e-01,5.7461e+00,9.9035e+05,1.2325e+02,-6.4941e-01,-5.9046e-01,-3.9688e+00,-2.3974e+00,-1.6035e+00,-4.1238e-01,-7.2067e-01,1.8539e+00,2.7565e+00
2.0000e+03,4.5000e+01,5.3000e+01,3.0065e+01,-1.3154e+06,-1.3154e+06,-4.5772e-01,-1.3154e+06,2.3932e-01,5.7559e+00,9.8960e+05,1.2567e+02,-6.4958e-01,-1.7222e+00,-3.8546e+00,-1.7468e+00,-2.7529e+00,-1.2822e+00,-1.0733e+00,1.4775e+00,2.5787e+00
2.0000e+03,4.6000e+01,5.4000e+01,3.0519e+01,-1.3142e+06,-1.3142e+06,-4.6767e-01,-1.3142e+06,2.3953e-01,5.7661e+00,9.8866e+05,1.2804e+02,-1.1834e+00,-1.0472e+00,-3.7197e+00,-2.9686e+00,-1.3077e+00,-2.1446e+00,-1.2764e+00,1.5441e+00,2.5229e+00
2.0000e+03,4.7000e+01,5.5000e+01,3.0968e+01,-1.3138e+06,-1.3138e+06,-4.7762e-01,-1.3138e+06,2.3973e-01,5.7759e+00,9.8748e+05,1.3044e+02,4.6835e-01,-7.7892e-01,-2.9836e+00,-1.9673e+00,-1.7575e+00,-1.8910e+00,5.2730e-01,4.0749e-01,2.9727e+00
2.0000e+03,4.8000e+01,5.6000e+01,3.1410e+01,-1.3128e+06,-1.3128e+06,-4.8757e-01,-1.3128e+06,2.3994e-01,5.7860e+00,9.8701e+05,1.3282e+02,2.8670e-01,-1.1028e+00,-3.7982e+00,-1.6479e+00,-1.4678e+00,-1.4433e+00,-1.4232e+00,2.1236e+00,2.6867e+00
2.0000e+03,4.9000e+01,5.7000e+01,3.1847e+01,-1.3121e+06,-1.3121e+06,-4.9752e-01,-1.3121e+06,2.4015e-01,5.7959e+00,9.8602e+05,1.3518e+02,-7.2727e-02,-2.3192e-01,-3.1529e+00,-1.2872e+00,-2.5046e+00,-2.2381e+00,-5.2065e-01,2.0791e+00,3.1682e+00
2.0000e+03,5.0000e+01,5.8000e+01,3.2278e+01,-1.3108e+06,-1.3108e+06,-5.0747e-01,-1.3108e+06,2.4035e-01,5.8057e+00,9.8531e+05,1.3759e+02,-9.3273e-01,-9.2659e-01,-2.7405e+00,-1.5155e+00,-1.5873e+00,-5.5729e-01,-2.3874e-01,1.6033e+00,2.5505e+00
2.0000e+03,5.1000e+01,6.0000e+01,3.2500e+01,-1.3108e+06,-1.3108e+06,-5.1742e-01,-1.3108e+06,2.4056e-01,5.8158e+00,9.8404e+05,1.4236e+02,-1.4539e+00,-9.8535e-01,-2.9139e+00,-2.9999e+00,-1.5173e+00,-2.1839e+00,-5.7110e-01,1.9242e+00,2.3208e+00
2.0000e+03,5.2000e+01,6.1000e+01,3.2919e+01,-1.3095e+06,-1.3095e+06,-5.2737e-01,-1.3095e+06,2.4076e-01,5.8257e+00,9.8399e+05,1.4476e+02,-2.1838e-01,-1.6971e+00,-3.8966e+00,-3.1614e+00,-1.0326e+00,-6.0115e-01,-1.1166e+00,1.9510e+00,2.4908e+00
2.0000e+03,5.3000e+01,6.3000e+01,3.3129e+01,-1.3093e+06,-1.3093e+06,-5.3732e-01,-1.3093e+06,2.4097e-01,5.8358e+00,9.8277e+05,1.4956e+02,5.7126e-02,-9.0313e-01,-3.0601e+00,-1.8077e+00,-1.7294e+00,-7.1207e-01,5.3844e-01,1.7940e+00,2.7049e+00
2.0000e+03,5.4000e+01,6.7000e+01,3.2934e+01,-1.3090e+06,-1.3090e+06,-5.4727e-01,-1.3090e+06,2.4118e-01,5.8456e+00,9.8258e+05,1.5917e+02,-7.7633e-01,-1.8175e+00,-4.1965e+00,-2.5913e+00,-2.1513e+00,-2.7082e-01,4.5376e-01,4.7790e-01,2.5129e+00
2.0000e+03,5.5000e+01,6.9000e+01,3.3136e+01,-1.3072e+06,-1.3072e+06,-5.5722e-01,-1.3072e+06,2.4138e-01,5.8554e+00,9.8227e+05,1.6402e+02,-6.5678e-01,-1.3567e-01,-2.5517e+00,-2.3859e+00,-2.8037e+00,-2.0481e+00,-1.0421e+00,6.9209e-01,3.1252e+00
2.0000e+03,5.6000e+01,7.2000e+01,3.3140e+01,-1.3040e+06,-1.3040e+06,-5.6717e-01,-1.3040e+06,2.4159e-01,5.8656e+00,9.8040e+05,1.7127e+02,-9.5707e-01,-1.9311e+00,-3.0328e+00,-2.2358e+00,-2.7782e+00,-7.4755e-01,5.4205e-01,1.8184e+00,2.1642e+00
2.0000e+03,5.7000e+01,7.4000e+01,3.3333e+01,-1.3018e+06,-1.3018e+06,-5.7712e-01,-1.3018e+06,2.4179e-01,5.8754e+00,9.7720e+05,1.7613e+02,3.0718e-01,-1.4448e+00,-3.7737e+00,-1.8768e+00,-1.0590e+00,-2.9511e-01,-1.5283e-01,8.7563e-01,2.6895e+00
2.0000e+03,5.8000e+01,7.6000e+01,3.3523e+01,-1.3004e+06,-1.3004e+06,-5.8707e-01,-1.3004e+06,2.4200e-01,5.8855e+00,9.7504e+05,1.8096e+02,-6.1209e-01,-1.5047e-01,-2.9441e+00,-3.1132e+00,-1.7168e+00,-2.0212e+00,5.6528e-01,2.2104e+00,2.8656e+00
2.0000e+03,5.9000e+01,8.0000e+01,3.3333e+01,-1.2995e+06,-1.2996e+06,-5.9702e-01,-1.2996e+06,2.4220e-01,5.8954e+00,9.7366e+05,1.9067e+02,-1.3723e+00,-1.1465e+00,-2.8749e+00,-1.8399e+00,-2.4752e+00,-7.8240e-01,4.7881e-01,1.2474e+00,2.3363e+00
2.0000e+03,6.0000e+01,8.3000e+01,3.3333e+01,-1.2993e+06,-1.2993e+06,-6.0697e-01,-1.2993e+06,2.4240e-01,5.9052e+00,9.7279e+05,1.9794e+02,-8.7949e-01,-3.0203e-01,-2.4643e+00,-1.4764e+00,-1.1277e+00,-5.8697e-01,-9.2736e-01,1.9016e+00,2.7114e+00
2.0000e+03,6.1000e+01,8.4000e+01,3.3696e+01,-1.2981e+06,-1.2981e+06,-6.1692e-01,-1.2981e+06,2.4261e-01,5.9153e+00,9.7251e+05,2.0039e+02,-6.0652e-01,-1.1698e+00,-3.3262e+00,-1.3096e+00,-2.1153e+00,-2.2377e+00,4.0916e-01,1.9622e+00,2.1797e+00
2.0000e+03,6.2000e+01,8.5000e+01,3.4054e+01,-1.2967e+06,-1.2967e+06,-6.2687e-01,-1.2967e+06,2.4281e-01,5.9251e+00,9.7134e+05,2.0282e+02,-5.1219e-02,-7.3703e-01,-2.6979e+00,-1.7048e+00,-2.5722e+00,-2.0875e+00,-9.2114e-01,1.4959e+00,2.6156e+00
2.0000e+03,6.3000e+01,8.6000e+01,3.4409e+01,-1.2961e+06,-1.2961e+06,-6.3682e-01,-1.2961e+06,2.4302e-01,5.9353e+00,9.6994e+05,2.0524e+02,-5.9170e-01,-3.5277e-02,-4.0220e+00,-3.1556e+00,-2.7264e+00,-2.0702e+00,2.0403e-01,1.4748e+00,3.0435e+00
2.0000e+03,6.4000e+01,8.7000e+01,3.4759e+01,-1.2951e+06,-1.2952e+06,-6.4677e-01,-1.2952e+06,2.4322e-01,5.9451e+00,9.6932e+05,2.0766e+02,-2.5445e-01,-1.0126e+00,-2.6059e+00,-1.8520e+00,-1.9743e+00,-2.2004e+00,-7.0817e-01,1.6771e+00,2.4273e+00
2.0000e+03,6.5000e+01,9.1000e+01,3.4555e+01,-1.2951e+06,-1.2951e+06,-6.5672e-01,-1.2951e+06,2.4342e-01,5.9549e+00,9.6839e+05,2.1733e+02,-1.4668e+00,-9.2897e-01,-4.1956e+00,-2.9682e+00,-1.1761e+00,-6.6663e-01,-8.2746e-01,1.0126e+00,2.3748e+00
2.0000e+03,6.6000e+01,9.2000e+01,3.4896e+01,-1.2947e+06,-1.2947e+06,-6.6667e-01,-1.2947e+06,2.4363e-01,5.9651e+00,9.6834e+05,2.1975e+02,-8.5516e-01,-1.2457e+00,-3.2825e+00,-2.3763e+00,-1.9274e+00,-2.0531e+00,-6.8715e-01,2.5916e-01,2.3729e+00
2.0000e+03,6.7000e+01,9.4000e+01,3.5052e+01,-1.2944e+06,-1.2944e+06,-6.7662e-01,-1.2944e+06,2.4383e-01,5.9749e+00,9.6798e+05,2.2455e+02,-5.0526e-01,-9.1442e-01,-3.2971e+00,-1.6736e+00,-2.2462e+00,-2.0345e+00,-3.1409e-01,1.7538e+00,2.3466e+00
2.0000e+03,6.8000e+01,9.7000e+01,3.5025e+01,-1.2938e+06,-1.2938e+06,-6.8657e-01,-1.2938e+06,2.4403e-01,5.9850e+00,9.6762e+05,2.3176e+02,-1.3741e-01,-1.2174e+00,-4.2346e+00,-2.2750e+00,-1.8059e+00,-1.8160e+00,-1.4313e+00,1.1087e+00,2.4868e+00
2.0000e+03,6.9000e+01,9.9000e+01,3.5176e+01,-1.2936e+06,-1.2936e+06,-6.9652e-01,-1.2936e+06,2.4424e-01,5.9949e+00,9.6707e+05,2.3655e+02,2.7882e-03,-1.4738e+00,-3.2718e+00,-3.0278e+00,-1.6447e+00,-8.7587e-01,-1.2791e+00,1.0238e+00,2.5032e+00
2.0000e+03,7.0000e+01,1.0000e+02,3.5500e+01,-1.2935e+06,-1.2935e+06,-7.0647e-01,-1.2935e+06,2.4444e-01,6.0047e+00,9.6682e+05,2.3894e+02,-8.2369e-01,-1.0314e+00,-3.1946e+00,-3.2041e+00,-2.7397e+00,-2.2162e+00,-4.1987e-01,7.4880e-01,2.3668e+00
2.0000e+03,7.1000e+01,1.0400e+02,3.5294e+01,-1.2926e+06,-1.2926e+06,-7.1642e-01,-1.2926e+06,2.4464e-01,6.0148e+00,9.6678e+05,2.4852e+02,-8.8356e-01,-1.6454e+00,-3.3219e+00,-2.0168e+00,-2.7430e+00,-1.8687e+00,-8.7623e-01,1.6313e+00,2.1310e+00
2.0000e+03,7.2000e+01,1.0600e+02,3.5437e+01,-1.2923e+06,-1.2923e+06,-7.2637e-01,-1.2923e+06,2.4484e-01,6.0246e+00,9.6581e+05,2.5331e+02,1.6294e-01,-3.6861e-01,-4.1029e+00,-1.5006e+00,-2.8292e+00,-5.3463e-01,3.6289e-01,1.9163e+00,2.7819e+00
2.0000e+03,7.3000e+01,1.0700e+02,3.5749e+01,-1.2917e+06,-1.2917e+06,-7.3632e-01,-1.2917e+06,2.4505e-01,6.0348e+00,9.6555e+05,2.5569e+02,-9.1112e-01,-7.5414e-01,-3.7906e+00,-1.6768e+00,-2.8243e+00,-1.3018e+00,3.3380e-02,1.5828e+00,2.3188e+00
2.0000e+03,7.4000e+01,1.1000e+02,3.5714e+01,-1.2891e+06,-1.2891e+06,-7.4627e-01,-1.2891e+06,2.4525e-01,6.0446e+00,9.6497e+05,2.6287e+02,-3.6584e-01,-3.6331e-01,-2.4090e+00,-2.8904e+00,-1.4364e+00,-8.6661e-01,-9.1806e-01,2.0472e+00,2.5409e+00
2.0000e+03,7.5000e+01,1.1100e+02,3.6019e+01,-1.2890e+06,-1.2890e+06,-7.5623e-01,-1.2890e+06,2.4545e-01,6.0544e+00,9.6234e+05,2.6526e+02,3.0426e-01,-1.5269e+00,-4.0298e+00,-2.6405e+00,-1.1646e+00,-5.9790e-01,-7.4335e-01,6.9556e-01,2.5478e+00
2.0000e+03,7.6000e+01,1.1300e+02,3.6150e+01,-1.2885e+06,-1.2885e+06,-7.6618e-01,-1.2885e+06,2.4565e-01,6.0646e+00,9.6227e+05,2.7003e+02,-5.5673e-01,-1.7857e+00,-3.8286e+00,-1.4763e+00,-2.0286e+00,-1.1908e+00,-1.4222e+00,8.1690e-01,2.3500e+00
