niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
5.5000e+01,1.0000e+00,9.8566e+00,-1.0803e+05,-1.0804e+05,-1.0989e-01,-1.0804e+05,1.1841e-01,7.0176e+00,1.0748e+05,1.1963e+03,-5.2270e-02,-3.7153e-01,6.9306e+00,1.4929e+00,3.4000e+01
5.6000e+01,1.0000e+00,1.0018e+01,-1.0799e+05,-1.0800e+05,-1.1189e-01,-1.0800e+05,1.1843e-01,7.0196e+00,1.0747e+05,1.1982e+03,-1.8285e-01,-6.6514e-02,6.9759e+00,4.4279e+00,3.3651e+01
5.7000e+01,1.0000e+00,1.0179e+01,-1.0759e+05,-1.0760e+05,-1.1389e-01,-1.0760e+05,1.1845e-01,7.0216e+00,1.0743e+05,1.2001e+03,-2.8443e-01,-1.9472e-01,3.2248e+00,2.2977e+00,3.4684e+01
5.8000e+01,2.0000e+00,1.0320e+01,-1.0732e+05,-1.0733e+05,-1.1588e-01,-1.0733e+05,1.1846e-01,7.0236e+00,1.0703e+05,1.2045e+03,-3.5362e-01,-9.4261e-01,6.6590e+00,6.6623e+00,3.0795e+01
5.9000e+01,1.0000e+00,1.0480e+01,-1.0729e+05,-1.0730e+05,-1.1788e-01,-1.0730e+05,1.1848e-01,7.0256e+00,1.0676e+05,1.2068e+03,-2.1993e-01,-9.8759e-01,6.6876e+00,6.9989e+00,3.1759e+01
6.0000e+01,1.0000e+00,1.0638e+01,-1.0710e+05,-1.0711e+05,-1.1988e-01,-1.0711e+05,1.1850e-01,7.0276e+00,1.0673e+05,1.2091e+03,-1.0495e-01,-3.7027e-01,6.5261e+00,5.1650e+00,3.0113e+01
6.1000e+01,2.0000e+00,1.0777e+01,-1.0696e+05,-1.0696e+05,-1.2188e-01,-1.0696e+05,1.1851e-01,7.0296e+00,1.0654e+05,1.2136e+03,-4.5509e-02,-3.5203e-02,6.8704e+00,7.4472e+00,3.0923e+01
6.2000e+01,1.0000e+00,1.0935e+01,-1.0667e+05,-1.0668e+05,-1.2388e-01,-1.0668e+05,1.1853e-01,7.0316e+00,1.0639e+05,1.2160e+03,8.5473e-02,-1.7851e-01,6.8136e+00,4.9187e+00,3.1450e+01
6.3000e+01,1.0000e+00,1.1092e+01,-1.0594e+05,-1.0594e+05,-1.2587e-01,-1.0594e+05,1.1855e-01,7.0336e+00,1.0611e+05,1.2186e+03,6.8105e-02,-1.1650e-02,6.2056e+00,2.8175e+00,3.1677e+01
6.4000e+01,1.0000e+00,1.1248e+01,-1.0590e+05,-1.0591e+05,-1.2787e-01,-1.0591e+05,1.1856e-01,7.0356e+00,1.0537e+05,1.2209e+03,-2.5533e-02,-1.7125e-01,5.8524e+00,2.7503e+00,3.0838e+01
6.5000e+01,1.0000e+00,1.1404e+01,-1.0588e+05,-1.0589e+05,-1.2987e-01,-1.0589e+05,1.1858e-01,7.0376e+00,1.0534e+05,1.2228e+03,2.3534e-01,-8.5558e-01,6.6129e+00,5.9927e+00,3.1742e+01
6.6000e+01,2.0000e+00,1.1538e+01,-1.0567e+05,-1.0568e+05,-1.3187e-01,-1.0568e+05,1.1860e-01,7.0396e+00,1.0532e+05,1.2270e+03,-4.7245e-01,-6.4858e-02,6.9686e+00,4.4460e+00,3.4085e+01
6.7000e+01,1.0000e+00,1.1693e+01,-1.0558e+05,-1.0558e+05,-1.3387e-01,-1.0558e+05,1.1861e-01,7.0416e+00,1.0511e+05,1.2294e+03,4.6212e-03,-9.1253e-01,6.5479e+00,6.2815e+00,3.1587e+01
6.8000e+01,1.0000e+00,1.1847e+01,-1.0556e+05,-1.0556e+05,-1.3586e-01,-1.0556e+05,1.1863e-01,7.0436e+00,1.0501e+05,1.2314e+03,1.2123e-01,-3.8275e-01,6.8785e+00,2.4658e+00,3.4229e+01
6.9000e+01,1.0000e+00,1.2000e+01,-1.0538e+05,-1.0538e+05,-1.3786e-01,-1.0538e+05,1.1865e-01,7.0456e+00,1.0499e+05,1.2337e+03,2.3455e-02,-7.4170e-01,6.6632e+00,4.3056e+00,3.2790e+01
7.0000e+01,1.0000e+00,1.2153e+01,-1.0470e+05,-1.0471e+05,-1.3986e-01,-1.0471e+05,1.1866e-01,7.0476e+00,1.0481e+05,1.2357e+03,-3.9198e-02,-1.9608e-01,6.1147e+00,3.9262e+00,3.0637e+01
7.1000e+01,2.0000e+00,1.2284e+01,-1.0468e+05,-1.0469e+05,-1.4186e-01,-1.0469e+05,1.1868e-01,7.0496e+00,1.0414e+05,1.2401e+03,-1.5097e-01,-8.4326e-01,6.6663e+00,5.8011e+00,3.2798e+01
7.2000e+01,2.0000e+00,1.2414e+01,-1.0464e+05,-1.0464e+05,-1.4386e-01,-1.0464e+05,1.1870e-01,7.0516e+00,1.0412e+05,1.2441e+03,-8.2124e-02,-5.4473e-01,6.7784e+00,6.0018e+00,3.2964e+01
7.3000e+01,1.0000e+00,1.2565e+01,-1.0438e+05,-1.0439e+05,-1.4585e-01,-1.0439e+05,1.1871e-01,7.0536e+00,1.0407e+05,1.2465e+03,-2.7602e-01,-1.3839e-01,6.6232e+00,6.1718e+00,3.1306e+01
7.4000e+01,1.0000e+00,1.2715e+01,-1.0399e+05,-1.0399e+05,-1.4785e-01,-1.0399e+05,1.1873e-01,7.0556e+00,1.0382e+05,1.2487e+03,-3.7896e-02,-7.8071e-01,6.4901e+00,5.2181e+00,3.2365e+01
7.5000e+01,1.0000e+00,1.2864e+01,-1.0379e+05,-1.0380e+05,-1.4985e-01,-1.0380e+05,1.1875e-01,7.0576e+00,1.0342e+05,1.2506e+03,-7.0506e-02,-8.7934e-01,6.9999e+00,7.9793e+00,3.3474e+01
7.6000e+01,2.0000e+00,1.2991e+01,-1.0371e+05,-1.0372e+05,-1.5185e-01,-1.0372e+05,1.1876e-01,7.0596e+00,1.0323e+05,1.2549e+03,-4.8367e-01,-5.5166e-01,6.5725e+00,6.2295e+00,3.1246e+01
7.7000e+01,1.0000e+00,1.3140e+01,-1.0354e+05,-1.0355e+05,-1.5385e-01,-1.0355e+05,1.1878e-01,7.0616e+00,1.0315e+05,1.2568e+03,-2.2511e-01,-9.3422e-01,6.1512e+00,4.1479e+00,3.0884e+01
7.8000e+01,1.0000e+00,1.3288e+01,-1.0341e+05,-1.0341e+05,-1.5584e-01,-1.0341e+05,1.1880e-01,7.0636e+00,1.0297e+05,1.2592e+03,-2.5249e-01,-3.9332e-01,6.2886e+00,5.0609e+00,3.0590e+01
7.9000e+01,1.0000e+00,1.3435e+01,-1.0330e+05,-1.0331e+05,-1.5784e-01,-1.0331e+05,1.1882e-01,7.0656e+00,1.0284e+05,1.2612e+03,-3.7578e-01,-4.5523e-01,6.5375e+00,5.7233e+00,3.2782e+01
8.0000e+01,1.0000e+00,1.3582e+01,-1.0295e+05,-1.0295e+05,-1.5984e-01,-1.0295e+05,1.1883e-01,7.0676e+00,1.0273e+05,1.2632e+03,-1.1466e-02,-6.0280e-01,6.1549e+00,2.6030e+00,3.2840e+01
8.1000e+01,1.0000e+00,1.3729e+01,-1.0268e+05,-1.0268e+05,-1.6184e-01,-1.0268e+05,1.1885e-01,7.0696e+00,1.0238e+05,1.2655e+03,-4.7908e-01,-4.2670e-01,6.2226e+00,3.4220e+00,3.2626e+01
8.2000e+01,2.0000e+00,1.3851e+01,-1.0262e+05,-1.0263e+05,-1.6384e-01,-1.0263e+05,1.1887e-01,7.0716e+00,1.0211e+05,1.2696e+03,-1.7332e-01,-4.4717e-01,6.1396e+00,1.3838e+00,3.2914e+01
8.3000e+01,1.0000e+00,1.3997e+01,-1.0261e+05,-1.0262e+05,-1.6583e-01,-1.0262e+05,1.1888e-01,7.0735e+00,1.0206e+05,1.2720e+03,1.6742e-01,-8.3153e-01,6.5343e+00,5.6519e+00,3.2111e+01
8.4000e+01,1.0000e+00,1.4141e+01,-1.0243e+05,-1.0244e+05,-1.6783e-01,-1.0244e+05,1.1890e-01,7.0756e+00,1.0204e+05,1.2743e+03,-4.7672e-01,-6.3676e-01,5.9229e+00,3.8570e+00,3.1722e+01
8.5000e+01,1.0000e+00,1.4286e+01,-1.0234e+05,-1.0235e+05,-1.6983e-01,-1.0235e+05,1.1892e-01,7.0776e+00,1.0187e+05,1.2765e+03,-4.9370e-01,-5.2845e-01,6.4097e+00,7.3931e+00,3.1157e+01
8.6000e+01,1.0000e+00,1.4430e+01,-1.0222e+05,-1.0222e+05,-1.7183e-01,-1.0222e+05,1.1893e-01,7.0796e+00,1.0177e+05,1.2785e+03,-1.5846e-01,-8.4434e-01,6.9838e+00,7.1286e+00,3.4019e+01
8.7000e+01,1.0000e+00,1.4573e+01,-1.0214e+05,-1.0214e+05,-1.7383e-01,-1.0214e+05,1.1895e-01,7.0816e+00,1.0165e+05,1.2804e+03,-1.7045e-01,-3.7067e-01,6.7002e+00,2.9202e+00,3.4096e+01
8.8000e+01,1.0000e+00,1.4716e+01,-1.0203e+05,-1.0204e+05,-1.7582e-01,-1.0204e+05,1.1897e-01,7.0836e+00,1.0157e+05,1.2824e+03,-4.2924e-01,-7.6973e-01,6.5964e+00,5.5964e+00,3.2523e+01
8.9000e+01,1.0000e+00,1.4858e+01,-1.0185e+05,-1.0185e+05,-1.7782e-01,-1.0185e+05,1.1898e-01,7.0856e+00,1.0147e+05,1.2847e+03,-4.9708e-01,-8.1571e-01,6.7119e+00,5.5234e+00,3.4074e+01
9.0000e+01,1.0000e+00,1.5000e+01,-1.0175e+05,-1.0175e+05,-1.7982e-01,-1.0175e+05,1.1900e-01,7.0876e+00,1.0128e+05,1.2867e+03,-2.9932e-01,-6.7173e-02,6.3046e+00,1.2490e+00,3.3235e+01
9.1000e+01,1.0000e+00,1.5141e+01,-1.0173e+05,-1.0174e+05,-1.8182e-01,-1.0174e+05,1.1902e-01,7.0894e+00,1.0118e+05,1.2886e+03,-1.5283e-01,-1.5281e-01,5.7121e+00,3.0061e+00,3.0690e+01
9.2000e+01,1.0000e+00,1.5282e+01,-1.0151e+05,-1.0151e+05,-1.8382e-01,-1.0151e+05,1.1903e-01,7.0916e+00,1.0117e+05,1.2909e+03,-1.6602e-01,-2.6391e-02,6.1911e+00,2.3446e+00,3.2779e+01
9.3000e+01,1.0000e+00,1.5423e+01,-1.0137e+05,-1.0138e+05,-1.8581e-01,-1.0138e+05,1.1905e-01,7.0936e+00,1.0094e+05,1.2936e+03,-2.1958e-01,-5.8378e-01,6.5103e+00,6.1101e+00,3.2741e+01
9.4000e+01,1.0000e+00,1.5563e+01,-1.0133e+05,-1.0134e+05,-1.8781e-01,-1.0134e+05,1.1907e-01,7.0956e+00,1.0081e+05,1.2962e+03,-3.5629e-01,-3.6170e-01,6.3299e+00,3.8116e+00,3.2902e+01
9.5000e+01,1.0000e+00,1.5702e+01,-1.0124e+05,-1.0125e+05,-1.8981e-01,-1.0125e+05,1.1908e-01,7.0976e+00,1.0077e+05,1.2986e+03,-1.2308e-01,-4.6312e-01,6.2768e+00,5.5121e-01,3.3347e+01
9.6000e+01,1.0000e+00,1.5842e+01,-1.0107e+05,-1.0108e+05,-1.9181e-01,-1.0108e+05,1.1910e-01,7.0996e+00,1.0068e+05,1.3007e+03,1.8409e-01,-2.0948e-01,6.9683e+00,7.6745e+00,3.3960e+01
9.7000e+01,1.0000e+00,1.5980e+01,-1.0079e+05,-1.0079e+05,-1.9381e-01,-1.0079e+05,1.1912e-01,7.1016e+00,1.0051e+05,1.3032e+03,-4.0686e-01,-3.9127e-01,5.7733e+00,7.1451e-01,3.2020e+01
9.8000e+01,1.0000e+00,1.6118e+01,-1.0077e+05,-1.0078e+05,-1.9580e-01,-1.0078e+05,1.1913e-01,7.1036e+00,1.0022e+05,1.3051e+03,-4.1363e-01,-7.0686e-01,6.0575e+00,6.8728e-01,3.3142e+01
9.9000e+01,2.0000e+00,1.6230e+01,-1.0066e+05,-1.0067e+05,-1.9780e-01,-1.0067e+05,1.1915e-01,7.1056e+00,1.0020e+05,1.3093e+03,-3.8762e-01,-2.5394e-01,6.3240e+00,5.1064e+00,3.2192e+01
1.0000e+02,1.0000e+00,1.6367e+01,-1.0065e+05,-1.0066e+05,-1.9980e-01,-1.0066e+05,1.1913e-01,7.1027e+00,1.0010e+05,1.3116e+03,2.1212e-01,-2.4784e-01,5.5611e+00,1.7462e+00,3.0839e+01
1.0100e+02,2.0000e+00,1.6476e+01,-1.0057e+05,-1.0058e+05,-2.0180e-01,-1.0058e+05,1.1918e-01,7.1096e+00,1.0009e+05,1.3155e+03,-9.9038e-02,-6.8236e-01,6.0145e+00,1.5167e+00,3.2817e+01
1.0200e+02,1.0000e+00,1.6612e+01,-1.0057e+05,-1.0057e+05,-2.0380e-01,-1.0057e+05,1.1908e-01,7.0970e+00,1.0001e+05,1.3175e+03,-1.4932e-01,-6.6130e-01,6.6813e+00,7.5070e+00,3.3356e+01
1.0300e+02,1.0000e+00,1.6748e+01,-1.0056e+05,-1.0056e+05,-2.0579e-01,-1.0056e+05,1.1921e-01,7.1132e+00,1.0000e+05,1.3194e+03,9.3356e-02,-7.8117e-01,5.9848e+00,3.6875e+00,3.2041e+01
