logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.9977e-01,-1.9408e+00,-1.0643e+00,1.1063e-01,-5.9172e-01,1.9588e+00,2.2684e+00,2.6458e+01,-1.2094e+04
-4.6573e-01,-1.8524e+00,-3.1441e+00,3.2736e-01,-6.5719e-01,2.0678e+00,2.2623e+00,2.6604e+01,-1.2098e+04
-4.9142e-01,-1.9950e+00,-2.7142e+00,1.4166e-01,-1.4275e+00,1.8654e+00,2.2534e+00,2.6321e+01,-1.1972e+04
-4.9952e-01,-1.8749e+00,-2.3429e+00,2.8162e-01,-6.9401e-02,2.0448e+00,2.3223e+00,2.6675e+01,-1.1929e+04
-4.6771e-01,-1.9973e+00,-2.9527e+00,2.0589e-01,-9.0451e-01,1.9793e+00,2.2629e+00,2.6483e+01,-1.2054e+04
-4.7523e-01,-1.9550e+00,-8.4683e-01,8.2516e-02,-2.9598e-01,1.9997e+00,2.2481e+00,2.6495e+01,-1.2078e+04
-4.7848e-01,-1.9161e+00,-1.9897e+00,2.9944e-01,-9.8107e-01,2.0981e+00,2.3057e+00,2.6684e+01,-1.2110e+04
-4.7942e-01,-1.8605e+00,-1.3880e+00,3.1658e-01,1.7064e-01,2.1251e+00,2.3164e+00,2.6774e+01,-1.2113e+04
-4.8046e-01,-1.9817e+00,-1.5900e+00,2.0064e-01,-4.4004e-01,2.0472e+00,2.2844e+00,2.6599e+01,-1.2101e+04
-4.8650e-01,-1.9707e+00,-8.2622e-01,-4.7885e-02,-2.9051e-01,1.9206e+00,2.2407e+00,2.6349e+01,-1.2114e+04
-4.7973e-01,-1.8414e+00,-2.8411e+00,3.2771e-01,-2.0717e-01,2.0335e+00,2.2935e+00,2.6592e+01,-1.2114e+04
-4.9256e-01,-1.7962e+00,-3.0480e+00,2.9074e-01,-8.9580e-01,1.9943e+00,2.2908e+00,2.6536e+01,-1.2064e+04
-4.9278e-01,-1.9626e+00,-2.7616e+00,2.6672e-01,4.1809e-01,1.9952e+00,2.3377e+00,2.6633e+01,-1.2096e+04
-4.9124e-01,-1.8047e+00,-2.8395e+00,2.4650e-01,-2.0261e-01,1.9195e+00,2.2590e+00,2.6398e+01,-1.2026e+04
-4.9809e-01,-1.9096e+00,-8.6134e-01,9.9739e-02,-8.8910e-01,1.8664e+00,2.2728e+00,2.6370e+01,-1.2027e+04
-4.8614e-01,-1.9470e+00,-1.9726e+00,2.4040e-01,6.7840e-03,2.0715e+00,2.3004e+00,2.6674e+01,-1.2115e+04
-4.8520e-01,-1.9673e+00,-8.6560e-01,7.4142e-02,-4.3574e-01,1.8253e+00,2.2865e+00,2.6329e+01,-1.2036e+04
-4.9347e-01,-1.9980e+00,-8.3287e-01,1.5989e-01,3.0472e-01,1.9953e+00,2.3397e+00,2.6642e+01,-1.1823e+04
-4.9138e-01,-1.7738e+00,-9.6478e-01,6.2826e-02,-1.0401e+00,2.0985e+00,2.2391e+00,2.6592e+01,-1.2091e+04
-4.9956e-01,-1.8619e+00,-2.6038e+00,2.6508e-01,-1.1706e+00,1.9836e+00,2.2662e+00,2.6500e+01,-1.1953e+04
-4.9248e-01,-1.9401e+00,-7.9425e-01,-3.5236e-02,-9.1137e-01,1.9357e+00,2.2541e+00,2.6409e+01,-1.2101e+04
-4.8444e-01,-1.9324e+00,-1.8106e+00,2.2920e-01,-1.9491e-03,2.1796e+00,2.2644e+00,2.6777e+01,-1.1917e+04
-4.9743e-01,-1.9310e+00,-1.2618e+00,2.3054e-01,-5.6112e-01,1.9414e+00,2.3168e+00,2.6525e+01,-1.2022e+04
-4.9288e-01,-1.9527e+00,-2.2275e+00,2.2172e-01,-3.9671e-01,2.0601e+00,2.3063e+00,2.6649e+01,-1.2114e+04
-4.9955e-01,-1.9055e+00,-9.0550e-01,1.3424e-01,-1.1072e+00,1.9520e+00,2.2742e+00,2.6445e+01,-1.1760e+04
-4.7891e-01,-1.9200e+00,-2.6214e+00,2.5982e-01,-5.4725e-01,1.9536e+00,2.2758e+00,2.6459e+01,-1.2120e+04
-4.7897e-01,-1.7179e+00,-2.3189e+00,2.7485e-01,-7.4816e-01,2.0583e+00,2.2169e+00,2.6528e+01,-1.2000e+04
-4.6868e-01,-1.8590e+00,-1.3724e+00,2.7983e-01,-4.9608e-01,2.0521e+00,2.2297e+00,2.6534e+01,-1.2106e+04
-4.8434e-01,-1.9647e+00,-1.0424e+00,2.3315e-01,-1.1985e+00,2.1149e+00,2.2875e+00,2.6702e+01,-1.2078e+04
-4.9043e-01,-1.6859e+00,-1.0326e+00,9.5696e-02,-7.1907e-01,2.0580e+00,2.2060e+00,2.6493e+01,-1.2067e+04
-4.9731e-01,-1.7790e+00,-1.0874e+00,3.2542e-01,-4.8687e-01,2.0586e+00,2.3002e+00,2.6664e+01,-1.2032e+04
-4.7412e-01,-1.9109e+00,-7.7364e-01,1.2417e-01,-4.7692e-01,1.9750e+00,2.2766e+00,2.6483e+01,-1.1918e+04
-4.9477e-01,-1.8658e+00,-1.8779e+00,2.2129e-01,-1.2408e+00,1.9622e+00,2.2560e+00,2.6450e+01,-1.1936e+04
-4.8988e-01,-1.8139e+00,-1.9931e+00,1.6698e-01,-9.1019e-01,2.0740e+00,2.2577e+00,2.6595e+01,-1.2116e+04
-4.5463e-01,-1.9827e+00,-1.7431e+00,2.4378e-01,-1.3279e+00,1.9303e+00,2.2438e+00,2.6369e+01,-1.2047e+04
-4.6957e-01,-1.7847e+00,-1.9679e+00,3.1442e-01,-5.5237e-01,2.0477e+00,2.2306e+00,2.6535e+01,-1.2075e+04
-4.6991e-01,-1.9167e+00,-1.8603e+00,2.7073e-01,-6.1589e-01,2.0757e+00,2.3058e+00,2.6668e+01,-1.1998e+04
-4.8489e-01,-1.9182e+00,-1.1552e+00,2.1164e-01,-1.2134e+00,2.0552e+00,2.3191e+00,2.6656e+01,-1.2073e+04
-4.7251e-01,-1.9457e+00,-2.2067e+00,2.0126e-01,-1.3303e+00,1.9526e+00,2.2507e+00,2.6411e+01,-1.1900e+04
-4.8411e-01,-1.8919e+00,-2.7696e+00,3.1759e-01,-4.0255e-01,2.1335e+00,2.2938e+00,2.6746e+01,-1.2101e+04
-4.9654e-01,-1.8771e+00,-1.4244e+00,3.1471e-01,-6.4906e-01,2.0152e+00,2.3302e+00,2.6642e+01,-1.1945e+04
-4.7504e-01,-1.8735e+00,-8.1017e-01,9.9751e-02,1.1191e-01,1.9902e+00,2.2630e+00,2.6511e+01,-1.2034e+04
-4.8192e-01,-1.9490e+00,-3.1927e+00,2.8308e-01,-9.4781e-01,1.9729e+00,2.2622e+00,2.6492e+01,-1.1931e+04
-4.7776e-01,-1.8493e+00,-2.7359e+00,2.6787e-01,-4.2805e-01,2.0535e+00,2.2225e+00,2.6528e+01,-1.2005e+04
-4.8887e-01,-1.8605e+00,-2.2598e+00,1.9545e-01,-1.1553e+00,1.9957e+00,2.2739e+00,2.6501e+01,-1.2102e+04
-4.5622e-01,-1.8844e+00,-3.2005e+00,2.9884e-01,-8.2909e-01,2.0666e+00,2.2372e+00,2.6551e+01,-1.2038e+04
-4.6890e-01,-1.9843e+00,-1.2342e+00,2.3237e-01,-1.1989e+00,1.9484e+00,2.2516e+00,2.6413e+01,-1.1750e+04
-4.8267e-01,-1.9400e+00,-3.1997e+00,1.3882e-01,-1.3885e+00,2.0288e+00,2.2379e+00,2.6507e+01,-1.1992e+04
-4.8429e-01,-1.9133e+00,-1.6391e+00,2.0943e-01,-7.9201e-02,2.0914e+00,2.2647e+00,2.6647e+01,-1.1989e+04
-4.6290e-01,-1.9926e+00,-2.6791e+00,3.2061e-01,-9.7834e-01,2.1482e+00,2.2564e+00,2.6727e+01,-1.1861e+04
-4.6723e-01,-1.9781e+00,-1.4664e+00,3.2538e-01,-6.7869e-01,1.9796e+00,2.3144e+00,2.6564e+01,-1.2080e+04
-4.5367e-01,-1.9563e+00,-1.4549e+00,2.7477e-01,2.5598e-02,2.1298e+00,2.2882e+00,2.6721e+01,-1.2052e+04
-4.9556e-01,-1.9904e+00,-8.2025e-01,2.2587e-01,-7.4664e-01,2.0749e+00,2.3065e+00,2.6674e+01,-1.1950e+04
-4.9324e-01,-1.8457e+00,-7.7948e-01,2.6956e-01,-9.5621e-01,2.0255e+00,2.3567e+00,2.6687e+01,-1.1988e+04
-4.8900e-01,-1.9280e+00,-2.2736e+00,1.5137e-01,-1.1711e+00,1.9633e+00,2.2224e+00,2.6399e+01,-1.2116e+04
-4.7702e-01,-1.8928e+00,-1.7643e+00,2.1644e-01,-1.3456e+00,2.0156e+00,2.2324e+00,2.6479e+01,-1.2001e+04
-4.9891e-01,-1.7167e+00,-8.5581e-01,2.8111e-01,-7.6673e-01,2.0565e+00,2.2664e+00,2.6602e+01,-1.2115e+04
-4.5755e-01,-1.9123e+00,-2.6042e+00,1.6542e-01,-8.9201e-01,2.0081e+00,2.2245e+00,2.6446e+01,-1.2080e+04
-4.7116e-01,-1.9781e+00,-1.6001e+00,2.8171e-01,-6.5650e-01,1.9801e+00,2.3027e+00,2.6553e+01,-1.2104e+04
-4.7508e-01,-1.9166e+00,-1.1548e+00,2.2205e-01,-4.8983e-01,2.0038e+00,2.2489e+00,2.6491e+01,-1.1981e+04
-4.6642e-01,-1.9992e+00,-1.8312e+00,3.1188e-01,-3.1036e-01,2.0471e+00,2.3040e+00,2.6645e+01,-1.2012e+04
-4.7984e-01,-1.9246e+00,-9.9172e-01,1.6748e-01,-8.0122e-02,2.0464e+00,2.2546e+00,2.6558e+01,-1.2077e+04
-4.7893e-01,-1.8505e+00,-2.3481e+00,2.9879e-01,-7.9104e-01,2.1377e+00,2.2358e+00,2.6674e+01,-1.2036e+04
-4.8001e-01,-1.9983e+00,-1.2066e+00,2.1168e-01,-4.4347e-01,1.9660e+00,2.2881e+00,2.6510e+01,-1.2121e+04
-4.9520e-01,-1.9511e+00,-1.1568e+00,1.1894e-01,-1.4121e+00,1.9669e+00,2.2455e+00,2.6425e+01,-1.2060e+04
-4.9275e-01,-1.9461e+00,-1.0594e+00,3.2472e-01,-9.0052e-01,2.0364e+00,2.3552e+00,2.6700e+01,-1.1980e+04
-4.9148e-01,-1.8543e+00,-7.8235e-01,3.7904e-02,2.2708e-01,2.0783e+00,2.2745e+00,2.6641e+01,-1.1892e+04
-4.8602e-01,-1.9724e+00,-9.3880e-01,2.9002e-01,-7.1798e-01,2.0479e+00,2.3229e+00,2.6665e+01,-1.1852e+04
-4.7763e-01,-1.9681e+00,-8.2655e-01,1.3737e-01,-5.2049e-01,2.0264e+00,2.2811e+00,2.6569e+01,-1.2105e+04
-4.6678e-01,-1.9703e+00,-1.8490e+00,3.3120e-01,-8.5540e-02,2.0570e+00,2.3154e+00,2.6661e+01,-1.1844e+04
-4.6933e-01,-1.9589e+00,-2.1486e+00,2.1143e-01,-1.1281e+00,1.9413e+00,2.2592e+00,2.6418e+01,-1.2054e+04
-4.8510e-01,-1.8137e+00,-8.8797e-01,2.3313e-01,-7.9651e-01,2.1074e+00,2.2534e+00,2.6644e+01,-1.1861e+04
-4.8888e-01,-1.8507e+00,-2.8345e+00,2.0742e-01,-8.8720e-01,1.9886e+00,2.2528e+00,2.6484e+01,-1.2010e+04
-4.8987e-01,-1.8512e+00,-1.5039e+00,2.0838e-01,-1.2436e+00,2.0106e+00,2.2495e+00,2.6492e+01,-1.2074e+04
-4.9118e-01,-1.9660e+00,-3.0258e+00,2.1456e-01,-6.4115e-01,2.0755e+00,2.3013e+00,2.6656e+01,-1.2047e+04
-4.6428e-01,-1.9667e+00,-9.3764e-01,2.8702e-01,-7.5765e-01,2.1035e+00,2.3053e+00,2.6723e+01,-1.1955e+04
-4.7951e-01,-1.9978e+00,-1.8511e+00,2.7965e-01,-4.4419e-01,1.9756e+00,2.2775e+00,2.6499e+01,-1.1995e+04
-4.8605e-01,-1.8919e+00,-2.6202e+00,2.2277e-01,-6.2982e-01,2.0841e+00,2.2702e+00,2.6641e+01,-1.2018e+04
-4.9273e-01,-1.9109e+00,-2.6013e+00,1.7991e-01,-6.5092e-01,1.8415e+00,2.2779e+00,2.6343e+01,-1.2116e+04
-4.6994e-01,-1.9388e+00,-8.4109e-01,6.1726e-03,-7.0172e-01,2.1055e+00,2.2149e+00,2.6577e+01,-1.2085e+04
-4.6486e-01,-1.8037e+00,-8.6140e-01,1.0597e-01,-1.3288e+00,2.0143e+00,2.1977e+00,2.6400e+01,-1.2032e+04
-4.9181e-01,-1.9976e+00,-1.3313e+00,2.1117e-01,-1.1841e+00,2.0643e+00,2.3061e+00,2.6648e+01,-1.1959e+04
-4.8202e-01,-1.9502e+00,-8.9492e-01,1.5626e-01,-8.7278e-01,1.9535e+00,2.2704e+00,2.6451e+01,-1.2009e+04
-4.8732e-01,-1.9259e+00,-2.1906e+00,3.2125e-01,-1.1824e+00,2.0772e+00,2.2819e+00,2.6654e+01,-1.2102e+04
-4.6300e-01,-1.8094e+00,-7.6908e-01,6.6892e-02,-4.5976e-01,2.0179e+00,2.1858e+00,2.6415e+01,-1.2041e+04
-4.9485e-01,-1.8667e+00,-1.2478e+00,2.1486e-01,-9.0069e-01,2.0320e+00,2.2897e+00,2.6593e+01,-1.2015e+04
-4.9509e-01,-1.8624e+00,-8.7681e-01,2.2955e-01,-1.2269e+00,2.0340e+00,2.3300e+00,2.6661e+01,-1.1837e+04
-4.8258e-01,-1.9902e+00,-2.3366e+00,1.6371e-01,-1.0591e+00,1.8747e+00,2.2820e+00,2.6383e+01,-1.2103e+04
-4.8964e-01,-1.9600e+00,-1.1776e+00,3.2908e-01,-1.3394e+00,2.0514e+00,2.3222e+00,2.6677e+01,-1.1874e+04
-4.6883e-01,-1.8294e+00,-8.3844e-01,2.7883e-01,-1.0979e+00,2.1239e+00,2.2860e+00,2.6707e+01,-1.2075e+04
-4.8849e-01,-1.8921e+00,-2.7354e+00,2.3104e-01,-1.0934e+00,1.9632e+00,2.2409e+00,2.6433e+01,-1.2121e+04
-4.9782e-01,-1.9074e+00,-2.7183e+00,1.7394e-01,1.9561e-02,1.9903e+00,2.2652e+00,2.6505e+01,-1.2069e+04
-4.7357e-01,-1.9843e+00,-1.4650e+00,2.6122e-01,-5.2690e-01,1.9527e+00,2.2492e+00,2.6429e+01,-1.1952e+04
-4.6868e-01,-1.9089e+00,-1.0140e+00,2.9555e-01,-8.4169e-01,2.1242e+00,2.2821e+00,2.6701e+01,-1.1980e+04
-4.9010e-01,-1.9766e+00,-8.4845e-01,2.4011e-01,3.9372e-01,1.9385e+00,2.3702e+00,2.6641e+01,-1.2096e+04
-4.6539e-01,-1.9910e+00,-2.6253e+00,3.0334e-01,-8.6153e-01,1.9831e+00,2.2916e+00,2.6538e+01,-1.2049e+04
-4.8620e-01,-1.8944e+00,-1.6986e+00,1.9489e-01,-4.5090e-01,1.9282e+00,2.2618e+00,2.6406e+01,-1.2105e+04
-4.9639e-01,-1.7353e+00,-1.9438e+00,2.3666e-01,-2.0217e-01,2.0076e+00,2.2208e+00,2.6450e+01,-1.2077e+04
-4.9460e-01,-1.9908e+00,-1.7000e+00,1.7272e-01,-1.2235e+00,1.9706e+00,2.2704e+00,2.6482e+01,-1.2017e+04
-4.8607e-01,-1.9307e+00,-1.8913e+00,3.2733e-01,-6.7292e-01,2.0068e+00,2.3267e+00,2.6618e+01,-1.1977e+04
-4.6950e-01,-1.8978e+00,-2.1223e+00,2.5871e-01,-7.8158e-01,1.8495e+00,2.2850e+00,2.6343e+01,-1.2079e+04
-4.7556e-01,-1.7842e+00,-2.0753e+00,2.6094e-01,-2.4753e-01,1.9535e+00,2.2492e+00,2.6426e+01,-1.1959e+04
-4.7960e-01,-1.9614e+00,-2.0928e+00,2.2771e-01,-1.2038e+00,1.9255e+00,2.2677e+00,2.6426e+01,-1.2097e+04
-4.8459e-01,-1.7696e+00,-1.1013e+00,3.2254e-01,-8.5481e-01,2.0935e+00,2.3001e+00,2.6685e+01,-1.1826e+04
-4.9925e-01,-1.9134e+00,-1.1149e+00,2.2744e-01,1.1819e-01,1.9844e+00,2.3491e+00,2.6642e+01,-1.1997e+04
-4.8802e-01,-1.8392e+00,-2.1846e+00,3.0716e-01,-7.2275e-01,1.9837e+00,2.2873e+00,2.6528e+01,-1.1988e+04
-4.4976e-01,-1.9058e+00,-1.0482e+00,2.5654e-01,-9.1119e-01,2.1007e+00,2.2644e+00,2.6628e+01,-1.2015e+04
-4.7061e-01,-1.8827e+00,-1.8487e+00,1.3782e-01,-8.4133e-01,1.9685e+00,2.2309e+00,2.6407e+01,-1.2052e+04
-4.8034e-01,-1.8407e+00,-8.0176e-01,3.0122e-01,-1.8550e-01,2.0494e+00,2.3197e+00,2.6678e+01,-1.2101e+04
-4.8165e-01,-1.9922e+00,-7.6504e-01,8.0586e-02,-1.2524e+00,2.0850e+00,2.2750e+00,2.6638e+01,-1.2011e+04
-4.9917e-01,-1.9406e+00,-1.0556e+00,2.5146e-01,5.1647e-01,1.9904e+00,2.3450e+00,2.6667e+01,-1.1872e+04
-4.7808e-01,-1.9323e+00,-9.0196e-01,3.2117e-01,-4.0645e-01,2.0441e+00,2.3273e+00,2.6673e+01,-1.2085e+04
-4.6191e-01,-1.9677e+00,-8.1293e-01,2.7506e-01,-8.1777e-01,2.0566e+00,2.3045e+00,2.6651e+01,-1.2066e+04
-4.7298e-01,-1.8657e+00,-2.1655e+00,2.4010e-01,-1.3884e+00,1.9682e+00,2.2704e+00,2.6468e+01,-1.2107e+04
-4.9916e-01,-1.8467e+00,-1.3406e+00,1.9266e-01,-5.5915e-01,1.9555e+00,2.2565e+00,2.6445e+01,-1.1981e+04
-4.7668e-01,-1.9381e+00,-1.6585e+00,2.9015e-01,-1.2112e+00,2.0590e+00,2.3147e+00,2.6661e+01,-1.2039e+04
-4.7842e-01,-1.9810e+00,-2.8311e+00,2.8896e-01,-7.4800e-01,2.0781e+00,2.2949e+00,2.6667e+01,-1.1888e+04
-4.6473e-01,-1.9016e+00,-8.7880e-01,2.5637e-01,-1.1101e+00,2.1466e+00,2.2705e+00,2.6707e+01,-1.2089e+04
-4.7964e-01,-1.9662e+00,-3.1389e+00,2.7120e-01,-9.7111e-01,1.8527e+00,2.2834e+00,2.6358e+01,-1.2031e+04
-4.9808e-01,-1.8949e+00,-1.4193e+00,2.3756e-01,-7.7484e-01,2.1235e+00,2.2781e+00,2.6701e+01,-1.1998e+04
-4.7636e-01,-1.8421e+00,-2.9484e+00,3.0167e-01,-3.9210e-01,2.0712e+00,2.3019e+00,2.6666e+01,-1.2101e+04
-4.6205e-01,-1.9180e+00,-2.0836e+00,3.2189e-01,-1.4037e+00,2.0901e+00,2.3020e+00,2.6686e+01,-1.2099e+04
