nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,1.8900e+02,4.3100e+02,4.3852e+01,-1.1871e+05,-1.1872e+05,-3.7427e+00,-1.1872e+05,4.0649e-01,8.3439e+00,1.0444e+05,1.3455e+03,3.0809e-01,-1.0702e+00,2.0662e+00,8.9114e+00
2.0000e+03,1.9000e+02,4.3300e+02,4.3880e+01,-1.1656e+05,-1.1657e+05,-3.7625e+00,-1.1657e+05,4.0706e-01,8.3677e+00,1.0443e+05,1.3524e+03,-6.1227e-02,-1.5609e+00,2.1437e+00,6.5570e+00
2.0000e+03,1.9100e+02,4.3400e+02,4.4009e+01,-1.1570e+05,-1.1571e+05,-3.7823e+00,-1.1571e+05,4.0755e-01,8.3875e+00,1.0228e+05,1.3559e+03,-4.8741e-01,-1.8900e+00,2.1881e+00,1.6058e+00
2.0000e+03,1.9200e+02,4.3800e+02,4.3836e+01,-1.1241e+05,-1.1242e+05,-3.8021e+00,-1.1242e+05,4.0803e-01,8.4073e+00,1.0142e+05,1.3697e+03,-4.1938e-01,-1.7827e+00,1.9268e+00,8.5980e+00
2.0000e+03,1.9300e+02,4.3900e+02,4.3964e+01,-1.1139e+05,-1.1140e+05,-3.8219e+00,-1.1140e+05,4.0851e-01,8.4271e+00,9.8127e+04,1.3732e+03,-1.9223e-01,-2.3922e+00,1.8619e+00,8.3964e+00
2.0000e+03,1.9400e+02,4.4000e+02,4.4091e+01,-1.0961e+05,-1.0962e+05,-3.8417e+00,-1.0962e+05,4.0899e-01,8.4469e+00,9.7106e+04,1.3766e+03,-6.7712e-01,-7.1656e-01,2.1635e+00,4.7696e+00
2.0000e+03,1.9500e+02,4.4100e+02,4.4218e+01,-1.0858e+05,-1.0859e+05,-3.8615e+00,-1.0859e+05,4.0947e-01,8.4667e+00,9.5330e+04,1.3800e+03,3.6570e-03,-1.3192e+00,1.9070e+00,8.8969e+00
2.0000e+03,1.9600e+02,4.4400e+02,4.4144e+01,-1.0820e+05,-1.0821e+05,-3.8813e+00,-1.0821e+05,4.0994e-01,8.4865e+00,9.4299e+04,1.3903e+03,-2.8735e-01,-2.2999e+00,2.0736e+00,5.5148e+00
2.0000e+03,1.9700e+02,4.4600e+02,4.4170e+01,-1.0428e+05,-1.0428e+05,-3.9011e+00,-1.0428e+05,4.1042e-01,8.5063e+00,9.3918e+04,1.3971e+03,-1.3575e-01,-1.9077e+00,2.0385e+00,8.0853e+00
2.0000e+03,1.9800e+02,4.4900e+02,4.4098e+01,-9.9072e+04,-9.9081e+04,-3.9209e+00,-9.9081e+04,4.1090e-01,8.5261e+00,8.9994e+04,1.4074e+03,-5.5508e-01,-1.3058e+00,1.8967e+00,7.5209e+00
2.0000e+03,1.9900e+02,4.5000e+02,4.4222e+01,-9.8685e+04,-9.8693e+04,-3.9407e+00,-9.8693e+04,4.1138e-01,8.5459e+00,8.4791e+04,1.4108e+03,9.6669e-02,-1.3979e+00,2.1901e+00,4.6160e+00
2.0000e+03,2.0000e+02,4.5200e+02,4.4248e+01,-9.7864e+04,-9.7873e+04,-3.9605e+00,-9.7873e+04,4.1185e-01,8.5657e+00,8.4404e+04,1.4177e+03,1.2396e-01,-1.8641e+00,2.1209e+00,4.3692e+00
2.0000e+03,2.0100e+02,4.5300e+02,4.4371e+01,-9.5253e+04,-9.5262e+04,-3.9803e+00,-9.5262e+04,4.1233e-01,8.5855e+00,8.3583e+04,1.4211e+03,3.7143e-01,-2.2942e+00,2.1376e+00,5.6689e+00
2.0000e+03,2.0200e+02,4.5600e+02,4.4298e+01,-9.3840e+04,-9.3848e+04,-4.0001e+00,-9.3848e+04,4.1280e-01,8.6053e+00,8.0972e+04,1.4314e+03,3.6628e-01,-1.1972e+00,2.1916e+00,7.3098e+00
2.0000e+03,2.0300e+02,4.5800e+02,4.4323e+01,-8.5429e+04,-8.5438e+04,-4.0199e+00,-8.5438e+04,4.1328e-01,8.6251e+00,7.9559e+04,1.4383e+03,-3.7388e-01,-1.4016e+00,2.1488e+00,2.3423e+00
2.0000e+03,2.0400e+02,4.5900e+02,4.4444e+01,-8.5270e+04,-8.5279e+04,-4.0397e+00,-8.5279e+04,4.1375e-01,8.6449e+00,7.1148e+04,1.4417e+03,-6.8214e-01,-1.9633e+00,2.1051e+00,1.9551e+00
2.0000e+03,2.0500e+02,4.6000e+02,4.4565e+01,-8.2811e+04,-8.2820e+04,-4.0595e+00,-8.2820e+04,4.1423e-01,8.6647e+00,7.0989e+04,1.4451e+03,-5.8606e-01,-2.1202e+00,1.9319e+00,4.1217e+00
2.0000e+03,2.0600e+02,4.6200e+02,4.4589e+01,-8.2179e+04,-8.2188e+04,-4.0793e+00,-8.2188e+04,4.1470e-01,8.6845e+00,6.8530e+04,1.4520e+03,1.7174e-01,-1.8943e+00,2.0707e+00,5.2036e+00
2.0000e+03,2.0700e+02,4.6300e+02,4.4708e+01,-8.2006e+04,-8.2014e+04,-4.0991e+00,-8.2014e+04,4.1517e-01,8.7043e+00,6.7898e+04,1.4554e+03,-1.4858e+00,-6.2608e-01,2.0779e+00,3.9165e+00
2.0000e+03,2.0800e+02,4.6400e+02,4.4828e+01,-7.8749e+04,-7.8757e+04,-4.1189e+00,-7.8757e+04,4.1564e-01,8.7241e+00,6.7724e+04,1.4588e+03,-7.9018e-02,-2.3395e+00,1.9038e+00,7.5035e+00
2.0000e+03,2.0900e+02,4.6500e+02,4.4946e+01,-7.8138e+04,-7.8147e+04,-4.1387e+00,-7.8147e+04,4.1612e-01,8.7439e+00,6.4467e+04,1.4622e+03,-2.2451e-01,-1.9836e+00,1.8914e+00,6.5934e+00
2.0000e+03,2.1000e+02,4.6600e+02,4.5064e+01,-7.6837e+04,-7.6846e+04,-4.1586e+00,-7.6846e+04,4.1659e-01,8.7637e+00,6.3857e+04,1.4656e+03,-2.6954e-01,-2.2290e+00,2.1130e+00,1.8113e+00
2.0000e+03,2.1100e+02,4.6800e+02,4.5085e+01,-7.6278e+04,-7.6287e+04,-4.1784e+00,-7.6287e+04,4.1706e-01,8.7835e+00,6.2556e+04,1.4725e+03,-2.1447e-01,-2.2223e+00,1.9617e+00,8.4778e+00
2.0000e+03,2.1200e+02,4.7000e+02,4.5106e+01,-7.3925e+04,-7.3934e+04,-4.1982e+00,-7.3934e+04,4.1753e-01,8.8033e+00,6.1997e+04,1.4794e+03,-3.0227e-01,-1.9611e+00,2.1490e+00,2.1354e+00
2.0000e+03,2.1300e+02,4.7100e+02,4.5223e+01,-7.2812e+04,-7.2820e+04,-4.2180e+00,-7.2820e+04,4.1800e-01,8.8231e+00,5.9644e+04,1.4828e+03,2.7845e-01,-1.7366e+00,2.1696e+00,5.5475e+00
2.0000e+03,2.1400e+02,4.7200e+02,4.5339e+01,-7.2569e+04,-7.2578e+04,-4.2378e+00,-7.2578e+04,4.1847e-01,8.8429e+00,5.8530e+04,1.4862e+03,-2.5550e-01,-2.3970e+00,2.0391e+00,2.7014e+00
2.0000e+03,2.1500e+02,4.7300e+02,4.5455e+01,-7.0950e+04,-7.0959e+04,-4.2576e+00,-7.0959e+04,4.1893e-01,8.8627e+00,5.8288e+04,1.4897e+03,-8.9342e-01,-7.9416e-01,2.1478e+00,4.0943e+00
2.0000e+03,2.1600e+02,4.7400e+02,4.5570e+01,-7.0855e+04,-7.0864e+04,-4.2774e+00,-7.0864e+04,4.1940e-01,8.8825e+00,5.6669e+04,1.4931e+03,-8.3928e-01,-1.4443e+00,1.9806e+00,3.8054e+00
2.0000e+03,2.1700e+02,4.7500e+02,4.5684e+01,-7.0087e+04,-7.0096e+04,-4.2972e+00,-7.0096e+04,4.1987e-01,8.9023e+00,5.6574e+04,1.4965e+03,-2.0405e-01,-2.4084e+00,2.1579e+00,2.9111e+00
2.0000e+03,2.1800e+02,4.7600e+02,4.5798e+01,-7.0075e+04,-7.0084e+04,-4.3170e+00,-7.0084e+04,4.2033e-01,8.9221e+00,5.5806e+04,1.4999e+03,-1.1362e+00,-9.7924e-01,2.0308e+00,4.3876e+00
2.0000e+03,2.1900e+02,4.7700e+02,4.5912e+01,-6.8494e+04,-6.8503e+04,-4.3368e+00,-6.8503e+04,4.2080e-01,8.9419e+00,5.5793e+04,1.5034e+03,4.5751e-02,-1.6037e+00,2.1651e+00,5.5621e+00
2.0000e+03,2.2000e+02,4.7900e+02,4.5929e+01,-6.7613e+04,-6.7622e+04,-4.3566e+00,-6.7622e+04,4.2127e-01,8.9617e+00,5.4213e+04,1.5102e+03,-6.2782e-01,-1.7634e+00,2.1235e+00,1.3594e+00
2.0000e+03,2.2100e+02,4.8000e+02,4.6042e+01,-6.7350e+04,-6.7359e+04,-4.3764e+00,-6.7359e+04,4.2173e-01,8.9816e+00,5.3331e+04,1.5136e+03,-4.6745e-01,-1.1016e+00,1.8959e+00,7.8929e+00
2.0000e+03,2.2200e+02,4.8100e+02,4.6154e+01,-6.7324e+04,-6.7333e+04,-4.3962e+00,-6.7333e+04,4.2220e-01,9.0014e+00,5.3069e+04,1.5171e+03,-7.7649e-01,-2.1374e+00,1.9758e+00,2.3168e+00
2.0000e+03,2.2300e+02,4.8200e+02,4.6266e+01,-6.7085e+04,-6.7094e+04,-4.4160e+00,-6.7094e+04,4.2266e-01,9.0212e+00,5.3043e+04,1.5205e+03,-8.7142e-01,-1.9023e+00,2.0087e+00,1.9286e+00
2.0000e+03,2.2400e+02,4.8800e+02,4.5902e+01,-6.6391e+04,-6.6400e+04,-4.4358e+00,-6.6400e+04,4.2312e-01,9.0410e+00,5.2804e+04,1.5410e+03,-1.1495e-01,-2.1427e+00,2.1194e+00,3.2831e+00
2.0000e+03,2.2500e+02,4.8900e+02,4.6012e+01,-6.2945e+04,-6.2954e+04,-4.4556e+00,-6.2954e+04,4.2359e-01,9.0608e+00,5.2110e+04,1.5444e+03,-1.9057e-01,-1.0295e+00,2.1335e+00,5.8477e+00
2.0000e+03,2.2600e+02,4.9000e+02,4.6122e+01,-6.2648e+04,-6.2657e+04,-4.4754e+00,-6.2657e+04,4.2405e-01,9.0806e+00,4.8663e+04,1.5478e+03,-1.3410e+00,-9.4224e-01,2.1307e+00,1.3864e+00
2.0000e+03,2.2700e+02,4.9100e+02,4.6232e+01,-6.1612e+04,-6.1621e+04,-4.4952e+00,-6.1621e+04,4.2451e-01,9.1004e+00,4.8367e+04,1.5513e+03,-1.3148e-01,-9.1641e-01,2.0136e+00,8.1124e+00
2.0000e+03,2.2800e+02,4.9300e+02,4.6247e+01,-6.1063e+04,-6.1073e+04,-4.5150e+00,-6.1073e+04,4.2497e-01,9.1202e+00,4.7331e+04,1.5581e+03,-4.5325e-01,-8.0636e-01,1.9591e+00,8.1545e+00
2.0000e+03,2.2900e+02,4.9600e+02,4.6169e+01,-5.9229e+04,-5.9238e+04,-4.5348e+00,-5.9238e+04,4.2544e-01,9.1400e+00,4.6782e+04,1.5684e+03,1.9004e-02,-9.6934e-01,2.0209e+00,8.8922e+00
2.0000e+03,2.3000e+02,4.9800e+02,4.6185e+01,-5.9135e+04,-5.9145e+04,-4.5546e+00,-5.9145e+04,4.2590e-01,9.1598e+00,4.4947e+04,1.5752e+03,-1.3307e-01,-1.0746e+00,2.1108e+00,5.4896e+00
2.0000e+03,2.3100e+02,5.0000e+02,4.6200e+01,-5.6877e+04,-5.6886e+04,-4.5744e+00,-5.6886e+04,4.2636e-01,9.1796e+00,4.4854e+04,1.5820e+03,-4.7836e-01,-2.0531e+00,1.9446e+00,5.0769e+00
2.0000e+03,2.3200e+02,5.0100e+02,4.6307e+01,-5.6516e+04,-5.6525e+04,-4.5942e+00,-5.6525e+04,4.2682e-01,9.1994e+00,4.2596e+04,1.5854e+03,-5.4181e-01,-1.0816e+00,2.1237e+00,3.7290e+00
2.0000e+03,2.3300e+02,5.0200e+02,4.6414e+01,-5.6090e+04,-5.6099e+04,-4.6140e+00,-5.6099e+04,4.2728e-01,9.2192e+00,4.2235e+04,1.5889e+03,-4.4919e-02,-1.6279e+00,1.9202e+00,8.3830e+00
2.0000e+03,2.3400e+02,5.0300e+02,4.6521e+01,-5.4846e+04,-5.4855e+04,-4.6338e+00,-5.4855e+04,4.2773e-01,9.2390e+00,4.1808e+04,1.5923e+03,-7.1674e-01,-2.2430e+00,1.9795e+00,2.4790e+00
2.0000e+03,2.3500e+02,5.0400e+02,4.6627e+01,-5.4007e+04,-5.4016e+04,-4.6536e+00,-5.4016e+04,4.2819e-01,9.2588e+00,4.0565e+04,1.5957e+03,-3.8602e-01,-1.8884e+00,1.9657e+00,6.2218e+00
2.0000e+03,2.3600e+02,5.0600e+02,4.6640e+01,-5.3986e+04,-5.3995e+04,-4.6734e+00,-5.3995e+04,4.2865e-01,9.2786e+00,3.9726e+04,1.6025e+03,-3.7541e-01,-1.2682e+00,2.0673e+00,3.4692e+00
2.0000e+03,2.3700e+02,5.0700e+02,4.6746e+01,-5.3440e+04,-5.3449e+04,-4.6932e+00,-5.3449e+04,4.2911e-01,9.2984e+00,3.9705e+04,1.6059e+03,-2.0843e-01,-1.1727e+00,2.1230e+00,5.2630e+00
2.0000e+03,2.3800e+02,5.0800e+02,4.6850e+01,-5.1384e+04,-5.1393e+04,-4.7130e+00,-5.1393e+04,4.2956e-01,9.3182e+00,3.9159e+04,1.6094e+03,9.3260e-02,-1.6443e+00,1.9470e+00,8.3825e+00
2.0000e+03,2.3900e+02,5.1000e+02,4.6863e+01,-5.1157e+04,-5.1166e+04,-4.7328e+00,-5.1166e+04,4.3002e-01,9.3380e+00,3.7103e+04,1.6162e+03,-6.8304e-01,-9.0034e-01,2.0967e+00,4.0281e+00
2.0000e+03,2.4000e+02,5.1300e+02,4.6784e+01,-5.0903e+04,-5.0912e+04,-4.7526e+00,-5.0912e+04,4.3048e-01,9.3578e+00,3.6876e+04,1.6266e+03,-1.0990e-01,-1.8537e+00,2.0423e+00,6.8980e+00
2.0000e+03,2.4100e+02,5.1400e+02,4.6887e+01,-5.0806e+04,-5.0816e+04,-4.7724e+00,-5.0816e+04,4.3093e-01,9.3776e+00,3.6621e+04,1.6300e+03,-3.3994e-01,-1.1256e+00,1.8941e+00,8.6087e+00
2.0000e+03,2.4200e+02,5.1600e+02,4.6899e+01,-4.9335e+04,-4.9345e+04,-4.7922e+00,-4.9345e+04,4.3139e-01,9.3974e+00,3.6525e+04,1.6368e+03,-3.1340e-01,-2.0485e+00,2.0721e+00,4.4906e+00
2.0000e+03,2.4300e+02,5.1700e+02,4.7002e+01,-4.9047e+04,-4.9056e+04,-4.8120e+00,-4.9056e+04,4.3184e-01,9.4172e+00,3.5054e+04,1.6402e+03,-4.4445e-01,-2.0335e+00,2.0172e+00,4.6859e+00
2.0000e+03,2.4400e+02,5.1900e+02,4.7013e+01,-4.9016e+04,-4.9026e+04,-4.8318e+00,-4.9026e+04,4.3229e-01,9.4370e+00,3.4766e+04,1.6471e+03,-4.9459e-01,-1.8570e+00,2.1064e+00,2.4518e+00
2.0000e+03,2.4500e+02,5.2100e+02,4.7025e+01,-4.9012e+04,-4.9021e+04,-4.8516e+00,-4.9021e+04,4.3006e-01,9.3397e+00,3.4735e+04,1.6539e+03,-5.2832e-01,-7.5342e-01,2.0283e+00,7.2628e+00
2.0000e+03,2.4600e+02,5.2200e+02,4.7126e+01,-4.8423e+04,-4.8432e+04,-4.8714e+00,-4.8432e+04,4.3320e-01,9.4766e+00,3.4731e+04,1.6574e+03,-5.3422e-01,-1.2851e+00,1.9651e+00,6.4138e+00
2.0000e+03,2.4700e+02,5.2300e+02,4.7228e+01,-4.7736e+04,-4.7745e+04,-4.8912e+00,-4.7745e+04,4.3365e-01,9.4964e+00,3.4142e+04,1.6608e+03,-8.0068e-01,-7.2281e-01,1.9741e+00,6.9122e+00
2.0000e+03,2.4800e+02,5.2700e+02,4.7059e+01,-4.7490e+04,-4.7500e+04,-4.9111e+00,-4.7500e+04,4.3410e-01,9.5162e+00,3.3454e+04,1.6745e+03,-1.1908e+00,-9.3296e-01,1.9806e+00,4.1393e+00
2.0000e+03,2.4900e+02,5.2800e+02,4.7159e+01,-4.7362e+04,-4.7371e+04,-4.9309e+00,-4.7371e+04,4.3456e-01,9.5360e+00,3.3209e+04,1.6779e+03,-2.9304e-01,-1.7338e+00,2.0145e+00,6.0555e+00
2.0000e+03,2.5000e+02,5.3200e+02,4.6992e+01,-4.5303e+04,-4.5313e+04,-4.9507e+00,-4.5313e+04,4.3501e-01,9.5558e+00,3.3081e+04,1.6915e+03,-2.6139e-01,-2.4087e+00,1.9277e+00,6.7274e+00
2.0000e+03,2.5100e+02,5.3500e+02,4.6916e+01,-4.4933e+04,-4.4942e+04,-4.9705e+00,-4.4942e+04,4.3546e-01,9.5756e+00,3.1022e+04,1.7018e+03,-8.4247e-01,-1.4943e+00,2.0622e+00,1.3431e+00
2.0000e+03,2.5200e+02,5.3600e+02,4.7015e+01,-4.4521e+04,-4.4531e+04,-4.9903e+00,-4.4531e+04,4.3591e-01,9.5954e+00,3.0652e+04,1.7052e+03,-2.6936e-01,-1.1794e+00,2.1028e+00,4.9029e+00
2.0000e+03,2.5300e+02,5.3700e+02,4.7114e+01,-4.4392e+04,-4.4402e+04,-5.0101e+00,-4.4402e+04,4.3636e-01,9.6152e+00,3.0240e+04,1.7086e+03,-4.0315e-01,-1.4727e+00,2.0344e+00,5.3709e+00
2.0000e+03,2.5400e+02,5.3900e+02,4.7124e+01,-4.4230e+04,-4.4239e+04,-5.0299e+00,-4.4239e+04,4.3681e-01,9.6350e+00,3.0111e+04,1.7155e+03,-1.0790e-01,-1.9527e+00,1.9345e+00,8.4840e+00
2.0000e+03,2.5500e+02,5.4000e+02,4.7222e+01,-4.4222e+04,-4.4231e+04,-5.0497e+00,-4.4231e+04,4.3708e-01,9.6473e+00,2.9948e+04,1.7189e+03,-1.1366e+00,-6.9459e-01,2.0944e+00,4.5821e+00
2.0000e+03,2.5600e+02,5.4300e+02,4.7145e+01,-4.3753e+04,-4.3763e+04,-5.0695e+00,-4.3763e+04,4.3770e-01,9.6746e+00,2.9941e+04,1.7291e+03,-6.7129e-02,-1.8698e+00,2.0627e+00,4.2948e+00
2.0000e+03,2.5700e+02,5.4500e+02,4.7156e+01,-4.3688e+04,-4.3698e+04,-5.0893e+00,-4.3698e+04,4.3815e-01,9.6944e+00,2.9472e+04,1.7360e+03,-9.1922e-01,-8.6412e-01,2.0458e+00,5.6562e+00
2.0000e+03,2.5800e+02,5.4600e+02,4.7253e+01,-4.2568e+04,-4.2578e+04,-5.1091e+00,-4.2578e+04,4.3860e-01,9.7142e+00,2.9407e+04,1.7394e+03,-7.9651e-01,-1.2397e+00,2.0735e+00,2.7026e+00
2.0000e+03,2.5900e+02,5.4700e+02,4.7349e+01,-4.2430e+04,-4.2440e+04,-5.1289e+00,-4.2440e+04,4.3904e-01,9.7341e+00,2.8287e+04,1.7430e+03,-3.5073e-02,-1.3444e+00,1.9692e+00,7.0230e+00
2.0000e+03,2.6000e+02,5.4900e+02,4.7359e+01,-4.1149e+04,-4.1158e+04,-5.1487e+00,-4.1158e+04,4.3949e-01,9.7539e+00,2.8149e+04,1.7498e+03,-6.2526e-01,-1.3326e+00,2.0901e+00,2.5281e+00
2.0000e+03,2.6100e+02,5.5000e+02,4.7455e+01,-3.9710e+04,-3.9720e+04,-5.1685e+00,-3.9720e+04,4.3994e-01,9.7737e+00,2.6867e+04,1.7532e+03,-6.6797e-01,-1.0542e+00,2.0865e+00,3.8615e+00
2.0000e+03,2.6200e+02,5.5200e+02,4.7464e+01,-3.9468e+04,-3.9478e+04,-5.1883e+00,-3.9478e+04,4.4038e-01,9.7935e+00,2.5429e+04,1.7601e+03,-5.8888e-01,-1.1701e+00,2.0768e+00,4.1532e+00
2.0000e+03,2.6300e+02,5.5400e+02,4.7473e+01,-3.8600e+04,-3.8609e+04,-5.2081e+00,-3.8609e+04,4.4083e-01,9.8133e+00,2.5187e+04,1.7669e+03,1.9186e-01,-2.4407e+00,1.9759e+00,7.9313e+00
2.0000e+03,2.6400e+02,5.5500e+02,4.7568e+01,-3.8126e+04,-3.8135e+04,-5.2279e+00,-3.8135e+04,4.4127e-01,9.8331e+00,2.4319e+04,1.7703e+03,-3.1948e-01,-2.1086e+00,2.0561e+00,4.4473e+00
2.0000e+03,2.6500e+02,5.5600e+02,4.7662e+01,-3.8058e+04,-3.8068e+04,-5.2477e+00,-3.8068e+04,4.4172e-01,9.8529e+00,2.3844e+04,1.7738e+03,-3.6006e-01,-1.4341e+00,2.0711e+00,4.7211e+00
2.0000e+03,2.6600e+02,5.5700e+02,4.7756e+01,-3.7937e+04,-3.7947e+04,-5.2675e+00,-3.7947e+04,4.4216e-01,9.8727e+00,2.3777e+04,1.7772e+03,-4.4316e-01,-9.4828e-01,2.0655e+00,6.7235e+00
2.0000e+03,2.6700e+02,5.5900e+02,4.7764e+01,-3.7843e+04,-3.7853e+04,-5.2873e+00,-3.7853e+04,4.4260e-01,9.8925e+00,2.3656e+04,1.7840e+03,-8.6739e-01,-8.4243e-01,1.9370e+00,7.7640e+00
2.0000e+03,2.6800e+02,5.6100e+02,4.7772e+01,-3.6413e+04,-3.6423e+04,-5.3071e+00,-3.6423e+04,4.4305e-01,9.9123e+00,2.3562e+04,1.7908e+03,-7.9538e-01,-9.4668e-01,1.9479e+00,6.7219e+00
2.0000e+03,2.6900e+02,5.6200e+02,4.7865e+01,-3.4968e+04,-3.4978e+04,-5.3269e+00,-3.4978e+04,4.4349e-01,9.9321e+00,2.2132e+04,1.7943e+03,-5.9210e-01,-7.9216e-01,2.0026e+00,6.8237e+00
2.0000e+03,2.7000e+02,5.6300e+02,4.7957e+01,-3.4720e+04,-3.4730e+04,-5.3467e+00,-3.4730e+04,4.4393e-01,9.9519e+00,2.0687e+04,1.7977e+03,-6.3709e-01,-1.0395e+00,1.9722e+00,6.8798e+00
2.0000e+03,2.7100e+02,5.6400e+02,4.8050e+01,-3.4432e+04,-3.4442e+04,-5.3665e+00,-3.4442e+04,4.4437e-01,9.9717e+00,2.0439e+04,1.8011e+03,-1.8450e-01,-1.4622e+00,1.9321e+00,6.8998e+00
2.0000e+03,2.7200e+02,5.6500e+02,4.8142e+01,-3.4294e+04,-3.4304e+04,-5.3863e+00,-3.4304e+04,4.4481e-01,9.9915e+00,2.0151e+04,1.8046e+03,-5.6256e-01,-1.6458e+00,1.9710e+00,3.7426e+00
2.0000e+03,2.7300e+02,5.6600e+02,4.8233e+01,-3.4266e+04,-3.4276e+04,-5.4061e+00,-3.4276e+04,4.4525e-01,1.0011e+01,2.0013e+04,1.8080e+03,-4.3497e-01,-1.6502e+00,2.0072e+00,4.9778e+00
2.0000e+03,2.7400e+02,5.6800e+02,4.8239e+01,-3.4049e+04,-3.4059e+04,-5.4259e+00,-3.4059e+04,4.4569e-01,1.0031e+01,1.9985e+04,1.8148e+03,-5.6879e-01,-2.2325e+00,1.9854e+00,3.1703e+00
2.0000e+03,2.7500e+02,5.7100e+02,4.8161e+01,-3.3711e+04,-3.3721e+04,-5.4457e+00,-3.3721e+04,4.4613e-01,1.0051e+01,1.9768e+04,1.8251e+03,-4.5710e-01,-2.0117e+00,2.0737e+00,2.3715e+00
2.0000e+03,2.7600e+02,5.7700e+02,4.7834e+01,-3.3523e+04,-3.3533e+04,-5.4655e+00,-3.3533e+04,4.4657e-01,1.0071e+01,1.9430e+04,1.8457e+03,-1.9980e-01,-1.7082e+00,2.0922e+00,4.3403e+00
2.0000e+03,2.7700e+02,5.8100e+02,4.7676e+01,-3.3295e+04,-3.3305e+04,-5.4853e+00,-3.3305e+04,4.4701e-01,1.0090e+01,1.9242e+04,1.8593e+03,-1.3123e-01,-1.9623e+00,1.9585e+00,7.7549e+00
2.0000e+03,2.7800e+02,5.8300e+02,4.7684e+01,-3.2838e+04,-3.2848e+04,-5.5051e+00,-3.2848e+04,4.4745e-01,1.0110e+01,1.9013e+04,1.8662e+03,-1.3904e-01,-1.7379e+00,2.0747e+00,5.4073e+00
2.0000e+03,2.7900e+02,5.8500e+02,4.7692e+01,-3.2519e+04,-3.2529e+04,-5.5249e+00,-3.2529e+04,4.4789e-01,1.0130e+01,1.8556e+04,1.8730e+03,-8.6328e-01,-1.0214e+00,1.9768e+00,4.9172e+00
2.0000e+03,2.8000e+02,5.8600e+02,4.7782e+01,-3.2388e+04,-3.2399e+04,-5.5447e+00,-3.2399e+04,4.4832e-01,1.0150e+01,1.8238e+04,1.8764e+03,-2.8399e-01,-1.4928e+00,1.9249e+00,7.2905e+00
2.0000e+03,2.8100e+02,5.8800e+02,4.7789e+01,-3.1498e+04,-3.1509e+04,-5.5645e+00,-3.1509e+04,4.4876e-01,1.0170e+01,1.8107e+04,1.8833e+03,-3.5577e-01,-1.4754e+00,2.0781e+00,4.0540e+00
2.0000e+03,2.8200e+02,5.8900e+02,4.7878e+01,-3.1419e+04,-3.1429e+04,-5.5843e+00,-3.1429e+04,4.4920e-01,1.0190e+01,1.7955e+04,1.8867e+03,-1.3075e-01,-1.5156e+00,2.0048e+00,7.6182e+00
2.0000e+03,2.8300e+02,5.9100e+02,4.7885e+01,-3.1397e+04,-3.1408e+04,-5.6041e+00,-3.1408e+04,4.4963e-01,1.0209e+01,1.7875e+04,1.8935e+03,-5.2207e-01,-1.4235e+00,2.0528e+00,2.8399e+00
2.0000e+03,2.8400e+02,5.9200e+02,4.7973e+01,-3.1108e+04,-3.1118e+04,-5.6239e+00,-3.1118e+04,4.5007e-01,1.0229e+01,1.7854e+04,1.8969e+03,-3.0241e-02,-1.6435e+00,2.0168e+00,5.4839e+00
2.0000e+03,2.8500e+02,5.9300e+02,4.8061e+01,-3.0453e+04,-3.0463e+04,-5.6437e+00,-3.0463e+04,4.5051e-01,1.0249e+01,1.7564e+04,1.9004e+03,1.5066e-01,-1.6042e+00,2.0620e+00,6.6366e+00
2.0000e+03,2.8600e+02,5.9600e+02,4.7987e+01,-2.9565e+04,-2.9575e+04,-5.6636e+00,-2.9575e+04,4.5094e-01,1.0269e+01,1.6909e+04,1.9106e+03,-1.3625e+00,-8.0874e-01,2.0086e+00,4.3066e+00
2.0000e+03,2.8700e+02,5.9700e+02,4.8074e+01,-2.8232e+04,-2.8242e+04,-5.6834e+00,-2.8242e+04,4.5138e-01,1.0289e+01,1.6021e+04,1.9140e+03,-2.9219e-01,-1.3211e+00,1.9969e+00,6.9386e+00
2.0000e+03,2.8800e+02,5.9900e+02,4.8080e+01,-2.7786e+04,-2.7797e+04,-5.7032e+00,-2.7797e+04,4.5181e-01,1.0308e+01,1.4688e+04,1.9209e+03,-4.2471e-01,-8.8759e-01,1.9674e+00,7.7941e+00
2.0000e+03,2.8900e+02,6.0200e+02,4.8007e+01,-2.7784e+04,-2.7795e+04,-5.7230e+00,-2.7795e+04,4.3524e-01,9.5659e+00,1.4243e+04,1.9311e+03,-2.9445e-01,-1.2928e+00,1.9461e+00,8.2174e+00
2.0000e+03,2.9000e+02,6.0600e+02,4.7855e+01,-2.7456e+04,-2.7467e+04,-5.7428e+00,-2.7467e+04,4.5268e-01,1.0348e+01,1.4241e+04,1.9448e+03,-1.9595e-01,-1.2394e+00,1.9921e+00,8.4071e+00
2.0000e+03,2.9100e+02,6.0700e+02,4.7941e+01,-2.7053e+04,-2.7063e+04,-5.7626e+00,-2.7063e+04,4.5311e-01,1.0368e+01,1.3913e+04,1.9482e+03,-3.0528e-01,-1.2297e+00,1.9516e+00,8.4535e+00
2.0000e+03,2.9200e+02,6.0800e+02,4.8026e+01,-2.6523e+04,-2.6534e+04,-5.7824e+00,-2.6534e+04,4.5354e-01,1.0388e+01,1.3509e+04,1.9516e+03,-3.8523e-01,-9.9620e-01,2.0181e+00,5.9449e+00
