niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.1000e+01,1.0000e+00,1.0880e+00,-1.8934e+05,-1.8935e+05,-1.0995e-02,-1.8935e+05,8.7224e-02,7.6119e+00,1.7794e+05,2.6677e+01,-2.2942e-01,-1.2165e+00,-2.9900e+00,-3.8100e-01,7.7545e-01,1.6333e+00,3.9624e+00,2.3072e+01
1.2000e+01,1.0000e+00,1.1858e+00,-1.8934e+05,-1.8935e+05,-1.1994e-02,-1.8935e+05,8.0777e-02,6.5282e+00,1.7791e+05,2.9071e+01,9.6422e-02,-1.1342e+00,-2.4146e+00,-1.9107e+00,5.3321e-01,2.6267e+00,3.9024e+00,2.2835e+01
1.3000e+01,1.0000e+00,1.2833e+00,-1.8931e+05,-1.8931e+05,-1.2994e-02,-1.8931e+05,8.7236e-02,7.6139e+00,1.7791e+05,3.1472e+01,3.3822e-01,-1.7740e+00,-2.0130e+00,2.5131e-01,6.7573e-01,9.1804e-01,3.9290e+00,2.2752e+01
1.4000e+01,1.0000e+00,1.3807e+00,-1.8908e+05,-1.8909e+05,-1.3993e-02,-1.8909e+05,8.7242e-02,7.6149e+00,1.7787e+05,3.4274e+01,-1.0296e-01,-1.6795e+00,-2.2336e+00,-5.2489e-01,8.7672e-01,5.4485e-01,3.7027e+00,2.2254e+01
1.5000e+01,1.0000e+00,1.4778e+00,-1.8907e+05,-1.8908e+05,-1.4993e-02,-1.8908e+05,8.7247e-02,7.6158e+00,1.7765e+05,3.6658e+01,7.5362e-02,-9.1955e-01,-1.3992e+00,5.6167e-03,-5.0255e-01,2.0687e+00,3.9560e+00,2.3076e+01
1.6000e+01,1.0000e+00,1.5748e+00,-1.8906e+05,-1.8907e+05,-1.5992e-02,-1.8907e+05,8.7246e-02,7.6157e+00,1.7763e+05,3.9095e+01,-3.6253e-01,-9.5638e-01,-1.8095e+00,-1.3206e+00,4.6055e-01,2.3037e+00,3.7753e+00,2.2643e+01
1.7000e+01,1.0000e+00,1.6716e+00,-1.8903e+05,-1.8904e+05,-1.6992e-02,-1.8904e+05,8.7259e-02,7.6179e+00,1.7762e+05,4.1552e+01,4.9438e-01,-1.1494e+00,-1.0819e+00,-1.9372e+00,-1.0124e+00,1.0421e+00,3.8630e+00,2.2622e+01
1.8000e+01,1.0000e+00,1.7682e+00,-1.8902e+05,-1.8903e+05,-1.7991e-02,-1.8903e+05,8.7264e-02,7.6188e+00,1.7760e+05,4.4008e+01,-1.0944e-01,-7.7647e-01,-8.0167e-01,1.3644e-01,-1.1872e+00,5.1175e-01,3.9273e+00,2.2867e+01
1.9000e+01,1.0000e+00,1.8646e+00,-1.8896e+05,-1.8897e+05,-1.8991e-02,-1.8897e+05,8.7270e-02,7.6199e+00,1.7759e+05,4.6466e+01,4.6911e-01,-8.7605e-01,-9.0394e-01,-1.9441e+00,6.5122e-01,2.0441e+00,3.8798e+00,2.2688e+01
2.0000e+01,1.0000e+00,1.9608e+00,-1.8892e+05,-1.8893e+05,-1.9990e-02,-1.8893e+05,8.7276e-02,7.6209e+00,1.7752e+05,4.9020e+01,4.0321e-01,-8.8113e-01,-2.3646e+00,-2.1417e+00,2.1847e-01,2.1560e+00,3.7927e+00,2.2656e+01
2.1000e+01,1.0000e+00,2.0568e+00,-1.8886e+05,-1.8887e+05,-2.0990e-02,-1.8887e+05,8.7282e-02,7.6219e+00,1.7748e+05,5.1093e+01,1.6600e-01,-1.2064e+00,-2.1011e+00,-6.7724e-01,1.7606e-02,5.2799e-01,3.8155e+00,2.2827e+01
2.2000e+01,1.0000e+00,2.1526e+00,-1.8884e+05,-1.8884e+05,-2.1989e-02,-1.8884e+05,8.7287e-02,7.6229e+00,1.7742e+05,5.3647e+01,-1.2539e-01,-1.9054e+00,-2.1634e+00,-3.6579e-01,4.8543e-01,7.0154e-01,3.6334e+00,2.2172e+01
2.3000e+01,1.0000e+00,2.2483e+00,-1.8883e+05,-1.8884e+05,-2.2989e-02,-1.8884e+05,8.7275e-02,7.6208e+00,1.7740e+05,5.6102e+01,-2.0236e-01,-1.5826e+00,-1.6308e+00,-5.8440e-01,-1.0645e+00,6.8829e-01,3.8529e+00,2.3145e+01
2.4000e+01,1.0000e+00,2.3438e+00,-1.8877e+05,-1.8878e+05,-2.3988e-02,-1.8878e+05,8.7299e-02,7.6249e+00,1.7739e+05,5.8548e+01,-2.5763e-02,-1.9234e+00,-2.5465e+00,-8.5320e-01,5.4966e-02,1.1316e+00,3.6252e+00,2.2196e+01
2.5000e+01,1.0000e+00,2.4390e+00,-1.8875e+05,-1.8876e+05,-2.4988e-02,-1.8876e+05,8.7305e-02,7.6259e+00,1.7733e+05,6.0982e+01,3.5482e-02,-1.3328e+00,-3.1805e+00,-6.5012e-01,9.7734e-01,2.6346e+00,3.8013e+00,2.3108e+01
2.6000e+01,2.0000e+00,2.5316e+00,-1.8874e+05,-1.8875e+05,-2.5987e-02,-1.8875e+05,8.7289e-02,7.6231e+00,1.7732e+05,6.6423e+01,-2.3510e-01,-5.9412e-01,-9.0663e-01,-1.5993e+00,7.8381e-01,3.0741e-01,3.8302e+00,2.2767e+01
2.7000e+01,1.0000e+00,2.6265e+00,-1.8868e+05,-1.8869e+05,-2.6987e-02,-1.8869e+05,8.7316e-02,7.6279e+00,1.7731e+05,6.8911e+01,3.9189e-01,-7.8447e-01,-8.2553e-01,2.2919e-01,4.3263e-02,9.9437e-01,3.7722e+00,2.2304e+01
2.8000e+01,1.0000e+00,2.7211e+00,-1.8858e+05,-1.8858e+05,-2.7986e-02,-1.8858e+05,8.7322e-02,7.6289e+00,1.7724e+05,7.1747e+01,5.9448e-02,-1.8590e+00,-1.2597e+00,-8.8779e-01,-9.5930e-01,1.8320e+00,3.8090e+00,2.3189e+01
2.9000e+01,1.0000e+00,2.8155e+00,-1.8839e+05,-1.8840e+05,-2.8986e-02,-1.8840e+05,8.7327e-02,7.6299e+00,1.7714e+05,7.4183e+01,-4.4130e-01,-1.7828e+00,-2.6830e+00,-7.9653e-02,2.0941e-01,1.8356e+00,3.6409e+00,2.2758e+01
3.0000e+01,1.0000e+00,2.9098e+00,-1.8835e+05,-1.8836e+05,-2.9985e-02,-1.8836e+05,8.7333e-02,7.6309e+00,1.7695e+05,7.6665e+01,2.9065e-01,-1.2359e+00,-1.5674e+00,-8.1583e-01,-1.2190e+00,1.6353e+00,3.5252e+00,2.2025e+01
3.1000e+01,1.0000e+00,3.0039e+00,-1.8834e+05,-1.8835e+05,-3.0985e-02,-1.8835e+05,8.7337e-02,7.6316e+00,1.7692e+05,7.8702e+01,-2.0388e-01,-1.1591e+00,-8.6400e-01,-1.6025e+00,-1.0849e+00,6.5651e-01,3.9517e+00,2.3901e+01
3.2000e+01,1.0000e+00,3.0978e+00,-1.8826e+05,-1.8826e+05,-3.1984e-02,-1.8826e+05,8.7345e-02,7.6329e+00,1.7690e+05,8.0758e+01,-1.1521e-03,-1.0659e+00,-3.0497e+00,-1.2557e-02,3.2716e-01,1.9264e+00,3.9231e+00,2.3966e+01
3.3000e+01,1.0000e+00,3.1915e+00,-1.8825e+05,-1.8825e+05,-3.2984e-02,-1.8825e+05,8.7343e-02,7.6325e+00,1.7682e+05,8.3637e+01,2.1280e-01,-1.2782e+00,-2.0709e+00,2.5823e-01,-1.2701e+00,8.1792e-01,3.8423e+00,2.3493e+01
3.4000e+01,1.0000e+00,3.2850e+00,-1.8824e+05,-1.8824e+05,-3.3983e-02,-1.8824e+05,8.7355e-02,7.6347e+00,1.7681e+05,8.6072e+01,1.9715e-01,-1.7141e+00,-2.1976e+00,-1.8867e+00,6.8237e-02,2.6882e+00,3.5377e+00,2.2707e+01
3.5000e+01,1.0000e+00,3.3784e+00,-1.8823e+05,-1.8823e+05,-3.4983e-02,-1.8823e+05,8.7324e-02,7.6294e+00,1.7680e+05,8.8149e+01,4.7720e-01,-1.0717e+00,-2.0271e+00,-1.6116e+00,1.5065e-02,1.8196e+00,3.8018e+00,2.7839e+01
3.6000e+01,1.0000e+00,3.4716e+00,-1.8823e+05,-1.8823e+05,-3.5982e-02,-1.8823e+05,8.3429e-02,6.9638e+00,1.7679e+05,9.0615e+01,-1.1373e-02,-1.3926e+00,-2.2464e+00,-4.9334e-01,-7.0175e-01,2.2627e+00,3.8108e+00,2.3687e+01
3.7000e+01,1.0000e+00,3.5645e+00,-1.8819e+05,-1.8820e+05,-3.6982e-02,-1.8820e+05,8.7373e-02,7.6379e+00,1.7679e+05,9.3124e+01,-4.3758e-01,-1.6110e+00,-1.9053e+00,-9.3286e-01,8.9649e-01,3.5417e-01,3.8676e+00,2.4041e+01
3.8000e+01,1.0000e+00,3.6574e+00,-1.8813e+05,-1.8814e+05,-3.7981e-02,-1.8814e+05,8.7379e-02,7.6389e+00,1.7676e+05,9.5268e+01,4.2371e-01,-1.0692e+00,-2.7257e+00,-7.4677e-01,1.1355e-01,1.5422e+00,3.5589e+00,2.7876e+01
3.9000e+01,1.0000e+00,3.7500e+00,-1.8810e+05,-1.8811e+05,-3.8981e-02,-1.8811e+05,8.7385e-02,7.6399e+00,1.7669e+05,9.8004e+01,4.2884e-01,-6.0242e-01,-3.0817e+00,-1.6546e+00,-6.1917e-02,2.2363e+00,3.4391e+00,2.7754e+01
4.0000e+01,1.0000e+00,3.8425e+00,-1.8804e+05,-1.8804e+05,-3.9980e-02,-1.8804e+05,8.7390e-02,7.6409e+00,1.7666e+05,1.0050e+02,-3.5996e-01,-9.8355e-01,-2.1692e+00,-1.2625e+00,-7.6698e-01,1.9922e+00,3.6870e+00,2.3253e+01
4.1000e+01,1.0000e+00,3.9347e+00,-1.8803e+05,-1.8804e+05,-4.0980e-02,-1.8804e+05,8.7363e-02,7.6360e+00,1.7660e+05,1.0256e+02,4.3648e-01,-1.1595e+00,-2.7555e+00,-1.4021e+00,5.0614e-01,2.1399e+00,3.4804e+00,2.7718e+01
4.2000e+01,1.0000e+00,4.0268e+00,-1.8802e+05,-1.8803e+05,-4.1979e-02,-1.8803e+05,8.7364e-02,7.6363e+00,1.7659e+05,1.0495e+02,2.7746e-01,-7.6928e-01,-1.7013e+00,-7.8423e-02,6.1019e-01,2.3882e+00,3.5412e+00,2.2383e+01
4.3000e+01,1.0000e+00,4.1188e+00,-1.8801e+05,-1.8802e+05,-4.2979e-02,-1.8802e+05,8.7403e-02,7.6430e+00,1.7658e+05,1.0782e+02,3.4541e-01,-1.9560e+00,-1.4833e+00,-1.1163e-01,-6.9409e-01,1.4773e+00,3.9284e+00,2.4355e+01
4.4000e+01,1.0000e+00,4.2105e+00,-1.8800e+05,-1.8801e+05,-4.3978e-02,-1.8801e+05,8.7242e-02,7.6150e+00,1.7657e+05,1.1059e+02,4.6200e-01,-1.5903e+00,-1.2394e+00,-1.8451e+00,4.3146e-01,1.4620e+00,3.4286e+00,2.7972e+01
4.5000e+01,1.0000e+00,4.3021e+00,-1.8797e+05,-1.8798e+05,-4.4978e-02,-1.8798e+05,8.7419e-02,7.6459e+00,1.7657e+05,1.1262e+02,1.2734e-01,-1.6075e+00,-1.7794e+00,-7.7784e-01,-9.3380e-01,1.8583e+00,3.8342e+00,2.4141e+01
4.6000e+01,1.0000e+00,4.3935e+00,-1.8796e+05,-1.8797e+05,-4.5977e-02,-1.8797e+05,8.7425e-02,7.6469e+00,1.7654e+05,1.1530e+02,2.6932e-01,-1.9997e+00,-2.4840e+00,-4.2641e-01,-1.2074e+00,1.5247e+00,3.7127e+00,2.7782e+01
4.7000e+01,1.0000e+00,4.4847e+00,-1.8795e+05,-1.8796e+05,-4.6977e-02,-1.8796e+05,8.7420e-02,7.6461e+00,1.7652e+05,1.1740e+02,4.7722e-01,-6.1574e-01,-2.1611e+00,-3.8426e-01,-1.1003e+00,3.0286e-01,3.6518e+00,2.7323e+01
4.8000e+01,1.0000e+00,4.5758e+00,-1.8793e+05,-1.8794e+05,-4.7976e-02,-1.8794e+05,8.7436e-02,7.6489e+00,1.7651e+05,1.2020e+02,9.7873e-03,-6.7731e-01,-1.1482e+00,-5.4878e-01,-8.3830e-01,5.1648e-01,3.6710e+00,2.2888e+01
4.9000e+01,1.0000e+00,4.6667e+00,-1.8792e+05,-1.8793e+05,-4.8976e-02,-1.8793e+05,8.7441e-02,7.6498e+00,1.7649e+05,1.2304e+02,-2.4461e-01,-1.1851e+00,-1.4219e+00,-1.7506e-01,4.3363e-01,1.5633e+00,3.7091e+00,2.3423e+01
5.0000e+01,1.0000e+00,4.7574e+00,-1.8791e+05,-1.8791e+05,-4.9975e-02,-1.8791e+05,8.7445e-02,7.6504e+00,1.7648e+05,1.2552e+02,2.4789e-01,-1.9486e+00,-2.5507e+00,-1.0764e+00,-1.0617e+00,7.0444e-01,3.5092e+00,2.7876e+01
5.1000e+01,1.0000e+00,4.8479e+00,-1.8789e+05,-1.8790e+05,-5.0975e-02,-1.8790e+05,8.7453e-02,7.6519e+00,1.7647e+05,1.2796e+02,3.4292e-01,-1.0077e+00,-1.6926e+00,3.0451e-01,2.3091e-01,7.5427e-01,3.7724e+00,2.3571e+01
5.2000e+01,1.0000e+00,4.9383e+00,-1.8788e+05,-1.8789e+05,-5.1974e-02,-1.8789e+05,8.7444e-02,7.6502e+00,1.7645e+05,1.3043e+02,-3.6969e-01,-1.5571e+00,-7.4407e-01,-1.3376e+00,-1.2821e+00,1.9654e+00,3.8261e+00,2.4160e+01
5.3000e+01,1.0000e+00,5.0285e+00,-1.8788e+05,-1.8788e+05,-5.2974e-02,-1.8788e+05,8.5167e-02,7.2570e+00,1.7644e+05,1.3289e+02,4.7474e-01,-9.0958e-01,-1.9935e+00,-1.3385e+00,-5.1158e-01,4.0778e-01,3.3953e+00,2.7564e+01
5.4000e+01,1.0000e+00,5.1185e+00,-1.8787e+05,-1.8788e+05,-5.3973e-02,-1.8788e+05,8.6536e-02,7.4922e+00,1.7644e+05,1.3498e+02,3.5142e-01,-1.3851e+00,-2.5823e+00,-2.7812e-01,5.4304e-01,2.1838e+00,3.8456e+00,2.4401e+01
5.5000e+01,1.0000e+00,5.2083e+00,-1.8787e+05,-1.8787e+05,-5.4973e-02,-1.8787e+05,8.7132e-02,7.5958e+00,1.7644e+05,1.3701e+02,3.2938e-01,-1.7923e+00,-1.8121e+00,-9.7065e-01,-6.6793e-01,3.5713e-01,3.8183e+00,2.7424e+01
5.6000e+01,1.0000e+00,5.2980e+00,-1.8786e+05,-1.8786e+05,-5.5972e-02,-1.8786e+05,8.7480e-02,7.6565e+00,1.7643e+05,1.3942e+02,3.2841e-01,-6.6284e-01,-1.2000e+00,2.3816e-01,2.2497e-01,3.3051e-01,3.6651e+00,2.7658e+01
5.7000e+01,1.0000e+00,5.3875e+00,-1.8784e+05,-1.8785e+05,-5.6972e-02,-1.8785e+05,8.7487e-02,7.6578e+00,1.7642e+05,1.4145e+02,-3.7248e-01,-1.8307e+00,-1.4097e+00,-1.5667e+00,8.1927e-01,1.0369e+00,3.6613e+00,2.3419e+01
5.8000e+01,1.0000e+00,5.4769e+00,-1.8784e+05,-1.8785e+05,-5.7971e-02,-1.8785e+05,8.6220e-02,7.4376e+00,1.7641e+05,1.4388e+02,4.9783e-01,-1.3983e+00,-1.0274e+00,-7.4225e-01,9.4845e-01,2.4291e+00,3.4244e+00,2.2191e+01
5.9000e+01,1.0000e+00,5.5660e+00,-1.8784e+05,-1.8785e+05,-5.8971e-02,-1.8785e+05,8.1292e-02,6.6117e+00,1.7640e+05,1.4627e+02,4.2661e-01,-1.4660e+00,-1.8144e+00,-6.2077e-01,9.5674e-01,1.0678e+00,3.8123e+00,2.4193e+01
6.0000e+01,1.0000e+00,5.6550e+00,-1.8783e+05,-1.8783e+05,-5.9970e-02,-1.8783e+05,8.7504e-02,7.6607e+00,1.7640e+05,1.4872e+02,2.1793e-01,-1.9131e+00,-1.9868e+00,2.8881e-01,-1.0903e+00,1.7881e+00,3.6055e+00,2.2853e+01
6.1000e+01,1.0000e+00,5.7439e+00,-1.8782e+05,-1.8783e+05,-6.0970e-02,-1.8783e+05,8.7421e-02,7.6462e+00,1.7639e+05,1.5111e+02,2.2625e-01,-9.9017e-01,-3.1398e+00,-1.2684e+00,4.4320e-01,2.3798e+00,3.8617e+00,2.7277e+01
6.2000e+01,1.0000e+00,5.8325e+00,-1.8781e+05,-1.8781e+05,-6.1969e-02,-1.8781e+05,8.7516e-02,7.6628e+00,1.7638e+05,1.5314e+02,-8.0770e-02,-1.1470e+00,-3.1315e+00,3.2399e-01,1.1286e-01,2.1643e+00,3.8045e+00,2.4050e+01
6.3000e+01,1.0000e+00,5.9211e+00,-1.8780e+05,-1.8781e+05,-6.2969e-02,-1.8781e+05,8.7048e-02,7.5811e+00,1.7637e+05,1.5518e+02,8.9097e-02,-1.5899e+00,-9.3059e-01,-1.7478e+00,-2.4472e-01,2.1062e+00,3.9288e+00,2.7684e+01
6.4000e+01,1.0000e+00,6.0094e+00,-1.8780e+05,-1.8781e+05,-6.3968e-02,-1.8781e+05,8.5435e-02,7.3029e+00,1.7636e+05,1.5762e+02,3.8588e-01,-1.8655e+00,-9.2119e-01,-1.1053e-01,5.7481e-01,3.1535e-01,3.9619e+00,2.7462e+01
6.5000e+01,1.0000e+00,6.0976e+00,-1.8778e+05,-1.8779e+05,-6.4968e-02,-1.8779e+05,8.7533e-02,7.6659e+00,1.7636e+05,1.6045e+02,-1.1701e-01,-1.0129e+00,-1.0327e+00,-7.3341e-01,-3.6455e-01,8.6156e-01,3.6394e+00,2.3040e+01
6.6000e+01,1.0000e+00,6.1856e+00,-1.8778e+05,-1.8779e+05,-6.5967e-02,-1.8779e+05,8.2757e-02,6.8521e+00,1.7635e+05,1.6321e+02,1.1614e-01,-1.6711e+00,-1.0545e+00,-5.4543e-01,-2.5214e-01,8.0109e-01,3.5607e+00,2.2591e+01
6.7000e+01,1.0000e+00,6.2734e+00,-1.8777e+05,-1.8778e+05,-6.6967e-02,-1.8778e+05,8.7537e-02,7.6665e+00,1.7634e+05,1.6600e+02,3.1271e-01,-1.1381e+00,-2.3735e+00,-1.9744e+00,8.9807e-01,3.9657e-01,3.3884e+00,2.7767e+01
6.8000e+01,1.0000e+00,6.3611e+00,-1.8776e+05,-1.8776e+05,-6.7966e-02,-1.8776e+05,8.7550e-02,7.6688e+00,1.7633e+05,1.6852e+02,2.5216e-01,-7.9607e-01,-2.4211e+00,-2.1431e+00,-6.7176e-01,2.6359e+00,3.2923e+00,2.7782e+01
6.9000e+01,1.0000e+00,6.4486e+00,-1.8775e+05,-1.8775e+05,-6.8966e-02,-1.8775e+05,8.7554e-02,7.6695e+00,1.7632e+05,1.7099e+02,2.4457e-01,-8.0156e-01,-1.8168e+00,1.9642e-01,6.8775e-01,2.6533e+00,3.7485e+00,2.7321e+01
7.0000e+01,1.0000e+00,6.5359e+00,-1.8774e+05,-1.8775e+05,-6.9965e-02,-1.8775e+05,8.7437e-02,7.6491e+00,1.7631e+05,1.7317e+02,3.5702e-01,-1.7787e+00,-2.9781e+00,-1.8992e+00,-7.0152e-01,1.5409e+00,3.6420e+00,2.7213e+01
7.1000e+01,1.0000e+00,6.6231e+00,-1.8772e+05,-1.8772e+05,-7.0965e-02,-1.8772e+05,8.7567e-02,7.6719e+00,1.7630e+05,1.7597e+02,2.0944e-01,-1.3752e+00,-1.3346e+00,-1.0249e-01,4.1843e-01,2.2027e+00,3.8106e+00,2.7360e+01
7.2000e+01,1.0000e+00,6.7102e+00,-1.8771e+05,-1.8772e+05,-7.1964e-02,-1.8772e+05,8.6955e-02,7.5650e+00,1.7628e+05,1.7807e+02,4.1155e-01,-1.8440e+00,-3.1944e+00,-2.0379e+00,-5.0107e-01,3.8919e-01,3.8444e+00,2.6819e+01
7.3000e+01,1.0000e+00,6.7970e+00,-1.8771e+05,-1.8772e+05,-7.2964e-02,-1.8772e+05,8.4234e-02,7.0989e+00,1.7627e+05,1.8016e+02,2.5160e-01,-8.2586e-01,-2.9664e+00,-6.1475e-01,-1.3651e+00,7.1057e-01,3.9420e+00,2.6671e+01
7.4000e+01,1.0000e+00,6.8837e+00,-1.8770e+05,-1.8771e+05,-7.3963e-02,-1.8771e+05,8.7286e-02,7.6226e+00,1.7627e+05,1.8299e+02,-1.8492e-01,-8.0767e-01,-2.0445e+00,-2.3565e-01,-1.2734e+00,7.8916e-01,3.9353e+00,2.4987e+01
7.5000e+01,1.0000e+00,6.9703e+00,-1.8770e+05,-1.8771e+05,-7.4963e-02,-1.8771e+05,8.3407e-02,6.9602e+00,1.7627e+05,1.8555e+02,2.1798e-01,-1.2350e+00,-2.7703e+00,-1.3455e+00,4.4305e-01,1.9093e+00,3.8731e+00,2.7046e+01
7.6000e+01,1.0000e+00,7.0566e+00,-1.8770e+05,-1.8771e+05,-7.5962e-02,-1.8771e+05,7.9498e-02,6.3231e+00,1.7626e+05,1.8803e+02,-4.0698e-01,-1.7706e+00,-3.0221e+00,-1.6327e+00,-1.7127e-01,1.1634e+00,3.8285e+00,2.7929e+01
7.7000e+01,1.0000e+00,7.1429e+00,-1.8770e+05,-1.8771e+05,-7.6962e-02,-1.8771e+05,7.8249e-02,6.1259e+00,1.7626e+05,1.9007e+02,-2.3652e-01,-1.7039e+00,-2.8718e+00,-1.4912e+00,-1.2249e+00,7.0498e-01,3.8450e+00,2.7818e+01
7.8000e+01,1.0000e+00,7.2289e+00,-1.8769e+05,-1.8770e+05,-7.7961e-02,-1.8770e+05,8.7516e-02,7.6628e+00,1.7626e+05,1.9209e+02,1.3920e-01,-5.2135e-01,-1.4412e+00,-9.6543e-01,3.7777e-01,1.7496e+00,3.4687e+00,2.7720e+01
7.9000e+01,1.0000e+00,7.3148e+00,-1.8769e+05,-1.8770e+05,-7.8961e-02,-1.8770e+05,8.1070e-02,6.5756e+00,1.7626e+05,1.9449e+02,-4.0013e-01,-1.8273e+00,-2.6798e+00,-1.9023e+00,1.9103e-01,4.7006e-01,3.8110e+00,2.4552e+01
8.0000e+01,1.0000e+00,7.4006e+00,-1.8768e+05,-1.8769e+05,-7.9960e-02,-1.8769e+05,8.7543e-02,7.6677e+00,1.7625e+05,1.9660e+02,2.1926e-01,-8.3843e-01,-2.1432e+00,-1.6844e+00,1.3102e-01,2.0527e+00,3.7789e+00,2.4279e+01
8.1000e+01,1.0000e+00,7.4861e+00,-1.8767e+05,-1.8768e+05,-8.0960e-02,-1.8768e+05,8.7620e-02,7.6810e+00,1.7625e+05,1.9865e+02,2.8441e-01,-1.3756e+00,-1.2369e+00,-1.9128e+00,-8.7717e-01,9.7394e-01,3.8188e+00,2.4423e+01
8.2000e+01,2.0000e+00,7.5646e+00,-1.8766e+05,-1.8767e+05,-8.1959e-02,-1.8767e+05,8.7630e-02,7.6828e+00,1.7624e+05,2.0393e+02,4.8059e-01,-7.9723e-01,-8.5075e-01,-3.4033e-01,-6.4237e-01,1.0321e+00,3.5718e+00,2.2466e+01
8.3000e+01,1.0000e+00,7.6498e+00,-1.8764e+05,-1.8765e+05,-8.2959e-02,-1.8765e+05,8.7636e-02,7.6839e+00,1.7622e+05,2.0633e+02,-6.3712e-02,-1.6963e+00,-2.1261e+00,-3.0972e-01,-1.1946e+00,1.4949e+00,3.5852e+00,2.7961e+01
8.4000e+01,1.0000e+00,7.7348e+00,-1.8764e+05,-1.8765e+05,-8.3958e-02,-1.8765e+05,8.7315e-02,7.6278e+00,1.7621e+05,2.0876e+02,-4.1044e-01,-1.8186e+00,-1.9211e+00,-7.3582e-01,-1.4290e+00,1.1777e+00,3.8418e+00,2.7807e+01
8.5000e+01,2.0000e+00,7.8125e+00,-1.8762e+05,-1.8763e+05,-8.4958e-02,-1.8763e+05,8.7647e-02,7.6859e+00,1.7620e+05,2.1327e+02,2.9453e-04,-1.8280e+00,-2.6871e+00,-2.0871e+00,8.7222e-01,6.7708e-01,3.5519e+00,2.7914e+01
8.6000e+01,1.0000e+00,7.8972e+00,-1.8762e+05,-1.8762e+05,-8.5957e-02,-1.8762e+05,8.4775e-02,7.1904e+00,1.7618e+05,2.1607e+02,-3.2236e-01,-9.4251e-01,-1.6071e+00,-1.4731e+00,5.9567e-01,8.1466e-01,3.8926e+00,2.7496e+01
