logfeh_mean,logdust,logNpix,tau,dmod,logl
-4.5117e-01,-1.8305e+00,2.5963e+00,3.7752e+00,2.6585e+01,9.8785e+05
-4.4582e-01,-1.7307e+00,2.5885e+00,3.9401e+00,2.6562e+01,9.8782e+05
-3.4602e-01,-1.9164e+00,2.5978e+00,4.2318e+00,2.6568e+01,9.8777e+05
-4.5396e-01,-1.7616e+00,2.5839e+00,3.8121e+00,2.6534e+01,9.8779e+05
-4.5021e-01,-1.8647e+00,2.6918e+00,3.8724e+00,2.6854e+01,9.8790e+05
-4.7117e-01,-1.5124e+00,2.6502e+00,4.0430e+00,2.6729e+01,9.8786e+05
-4.6043e-01,-1.7230e+00,2.6829e+00,3.8900e+00,2.6808e+01,9.8788e+05
-4.4844e-01,-1.7985e+00,2.6676e+00,3.8422e+00,2.6771e+01,9.8802e+05
-4.8756e-01,-1.7919e+00,2.6563e+00,3.6150e+00,2.6734e+01,9.8778e+05
-4.4563e-01,-1.6962e+00,2.5662e+00,3.7041e+00,2.6468e+01,9.8789e+05
-4.6119e-01,-1.7926e+00,2.6173e+00,3.6013e+00,2.6613e+01,9.8778e+05
-4.5172e-01,-1.8005e+00,2.6921e+00,4.0518e+00,2.6873e+01,9.8778e+05
-4.4768e-01,-1.4879e+00,2.6534e+00,4.3322e+00,2.6752e+01,9.8801e+05
-4.4926e-01,-1.6152e+00,2.6620e+00,4.0752e+00,2.6770e+01,9.8791e+05
-4.6489e-01,-1.6846e+00,2.6722e+00,3.9661e+00,2.6791e+01,9.8779e+05
-4.7308e-01,-1.5208e+00,2.6488e+00,4.0813e+00,2.6715e+01,9.8790e+05
-4.6292e-01,-1.4655e+00,2.6557e+00,4.2648e+00,2.6751e+01,9.8794e+05
-4.4340e-01,-1.9241e+00,2.5646e+00,3.5641e+00,2.6457e+01,9.8787e+05
-4.8934e-01,-1.7961e+00,2.6530e+00,3.6041e+00,2.6738e+01,9.8782e+05
-4.9564e-01,-1.5291e+00,2.6430e+00,4.0729e+00,2.6718e+01,9.8783e+05
-4.4908e-01,-1.6337e+00,2.5761e+00,3.8974e+00,2.6515e+01,9.8782e+05
-4.9756e-01,-1.5327e+00,2.6022e+00,3.8711e+00,2.6590e+01,9.8786e+05
-4.6879e-01,-1.7591e+00,2.6559e+00,3.7627e+00,2.6739e+01,9.8780e+05
-4.5161e-01,-1.9916e+00,2.5929e+00,3.6814e+00,2.6560e+01,9.8789e+05
-3.8800e-01,-1.8984e+00,2.5677e+00,3.9515e+00,2.6482e+01,9.8785e+05
-4.4149e-01,-1.7800e+00,2.5847e+00,3.6642e+00,2.6510e+01,9.8777e+05
-4.7032e-01,-1.9306e+00,2.6535e+00,3.5010e+00,2.6722e+01,9.8784e+05
-4.5638e-01,-1.5561e+00,2.6790e+00,4.1348e+00,2.6819e+01,9.8782e+05
-4.6220e-01,-1.9869e+00,2.6605e+00,3.7398e+00,2.6755e+01,9.8783e+05
-4.5335e-01,-1.6596e+00,2.6585e+00,3.9621e+00,2.6742e+01,9.8783e+05
-4.7365e-01,-1.6974e+00,2.6088e+00,3.7974e+00,2.6600e+01,9.8784e+05
-4.3680e-01,-1.6941e+00,2.5604e+00,3.8088e+00,2.6451e+01,9.8790e+05
-4.5370e-01,-1.8106e+00,2.6572e+00,3.7953e+00,2.6746e+01,9.8798e+05
-4.7565e-01,-1.6407e+00,2.6440e+00,4.0302e+00,2.6715e+01,9.8780e+05
-4.6448e-01,-1.5899e+00,2.6097e+00,4.0094e+00,2.6612e+01,9.8784e+05
-4.6413e-01,-1.9249e+00,2.6547e+00,3.6517e+00,2.6729e+01,9.8792e+05
-4.1807e-01,-1.6937e+00,2.5898e+00,4.1710e+00,2.6565e+01,9.8780e+05
-4.9171e-01,-1.7204e+00,2.6556e+00,3.7783e+00,2.6751e+01,9.8780e+05
-4.7768e-01,-1.7809e+00,2.6546e+00,3.6159e+00,2.6716e+01,9.8789e+05
-4.4443e-01,-1.8856e+00,2.5584e+00,3.6483e+00,2.6456e+01,9.8779e+05
-4.8223e-01,-1.7751e+00,2.6494e+00,3.6347e+00,2.6703e+01,9.8779e+05
-4.4653e-01,-1.9369e+00,2.5633e+00,3.6688e+00,2.6479e+01,9.8781e+05
-3.4748e-01,-1.8666e+00,2.5960e+00,4.2196e+00,2.6569e+01,9.8788e+05
-4.4768e-01,-1.8896e+00,2.5581e+00,3.5014e+00,2.6429e+01,9.8785e+05
-4.6882e-01,-1.9311e+00,2.5336e+00,3.3802e+00,2.6359e+01,9.8782e+05
-4.5219e-01,-1.9535e+00,2.5800e+00,3.5702e+00,2.6510e+01,9.8788e+05
-4.9712e-01,-1.7825e+00,2.6684e+00,3.7229e+00,2.6797e+01,9.8782e+05
-4.5353e-01,-1.9178e+00,2.5895e+00,3.6094e+00,2.6536e+01,9.8788e+05
-4.9397e-01,-1.8584e+00,2.5999e+00,3.3934e+00,2.6553e+01,9.8778e+05
-3.9446e-01,-1.7904e+00,2.6128e+00,4.1607e+00,2.6637e+01,9.8780e+05
-4.4133e-01,-1.6721e+00,2.6136e+00,3.9169e+00,2.6625e+01,9.8779e+05
-4.5557e-01,-1.5704e+00,2.6643e+00,4.2144e+00,2.6794e+01,9.8778e+05
-4.7225e-01,-1.6652e+00,2.6777e+00,3.9308e+00,2.6806e+01,9.8778e+05
-4.6181e-01,-1.6407e+00,2.6515e+00,4.1170e+00,2.6751e+01,9.8790e+05
-4.4795e-01,-1.7243e+00,2.5976e+00,3.8761e+00,2.6576e+01,9.8784e+05
-4.9606e-01,-1.7606e+00,2.6673e+00,3.7852e+00,2.6790e+01,9.8783e+05
-4.6218e-01,-1.6841e+00,2.6198e+00,3.7875e+00,2.6639e+01,9.8791e+05
-4.6183e-01,-1.6391e+00,2.5598e+00,3.9058e+00,2.6474e+01,9.8806e+05
-4.5081e-01,-1.9463e+00,2.5922e+00,3.6532e+00,2.6558e+01,9.8798e+05
-4.5404e-01,-1.7879e+00,2.5572e+00,3.7193e+00,2.6454e+01,9.8778e+05
-4.4680e-01,-1.5131e+00,2.6401e+00,4.3067e+00,2.6713e+01,9.8782e+05
-4.8071e-01,-1.7738e+00,2.6540e+00,3.7532e+00,2.6745e+01,9.8777e+05
-4.4478e-01,-1.9343e+00,2.5513e+00,3.5922e+00,2.6437e+01,9.8780e+05
-4.6525e-01,-1.6382e+00,2.5930e+00,3.9604e+00,2.6575e+01,9.8800e+05
-4.5374e-01,-1.9516e+00,2.5833e+00,3.6251e+00,2.6523e+01,9.8788e+05
-4.4845e-01,-1.9285e+00,2.6517e+00,3.7044e+00,2.6730e+01,9.8785e+05
-4.6543e-01,-1.6938e+00,2.5738e+00,3.6644e+00,2.6490e+01,9.8784e+05
-4.5224e-01,-1.6796e+00,2.6707e+00,4.0702e+00,2.6819e+01,9.8781e+05
-4.5267e-01,-1.8938e+00,2.6075e+00,3.6913e+00,2.6604e+01,9.8787e+05
-4.6044e-01,-1.8130e+00,2.6600e+00,3.8211e+00,2.6755e+01,9.8803e+05
-4.7904e-01,-1.9460e+00,2.6479e+00,3.6117e+00,2.6712e+01,9.8801e+05
-4.5349e-01,-1.7563e+00,2.6582e+00,3.8292e+00,2.6748e+01,9.8794e+05
-4.5537e-01,-1.5928e+00,2.5318e+00,3.8756e+00,2.6378e+01,9.8778e+05
-4.6716e-01,-1.8969e+00,2.6496e+00,3.4680e+00,2.6705e+01,9.8789e+05
-4.5884e-01,-1.8990e+00,2.6217e+00,3.6198e+00,2.6639e+01,9.8783e+05
-3.5887e-01,-1.9739e+00,2.5976e+00,4.2347e+00,2.6595e+01,9.8779e+05
-4.4639e-01,-1.6337e+00,2.5994e+00,3.8087e+00,2.6560e+01,9.8781e+05
-4.8892e-01,-1.8268e+00,2.6795e+00,3.6782e+00,2.6809e+01,9.8784e+05
-4.8749e-01,-1.5804e+00,2.5500e+00,3.7862e+00,2.6429e+01,9.8790e+05
-4.0520e-01,-1.7268e+00,2.6007e+00,4.1451e+00,2.6588e+01,9.8792e+05
-4.7651e-01,-1.9137e+00,2.6513e+00,3.6285e+00,2.6734e+01,9.8792e+05
-4.5483e-01,-1.7371e+00,2.5850e+00,3.8166e+00,2.6543e+01,9.8787e+05
-4.8133e-01,-1.4999e+00,2.6060e+00,4.0937e+00,2.6602e+01,9.8780e+05
-4.8920e-01,-1.8614e+00,2.6530e+00,3.6102e+00,2.6738e+01,9.8784e+05
-4.4514e-01,-1.9767e+00,2.6000e+00,3.6754e+00,2.6586e+01,9.8799e+05
-4.5418e-01,-1.6914e+00,2.5861e+00,3.9921e+00,2.6543e+01,9.8777e+05
-4.6840e-01,-1.9296e+00,2.6523e+00,3.5818e+00,2.6722e+01,9.8806e+05
-3.7487e-01,-1.9124e+00,2.6268e+00,4.1587e+00,2.6664e+01,9.8779e+05
-4.9062e-01,-1.6287e+00,2.6572e+00,3.8613e+00,2.6738e+01,9.8787e+05
-4.5809e-01,-1.5701e+00,2.6541e+00,4.1590e+00,2.6753e+01,9.8800e+05
-4.4258e-01,-1.9535e+00,2.6152e+00,3.7087e+00,2.6615e+01,9.8778e+05
-4.4903e-01,-1.9634e+00,2.5861e+00,3.7746e+00,2.6550e+01,9.8779e+05
-4.5916e-01,-1.8307e+00,2.6240e+00,3.5361e+00,2.6624e+01,9.8780e+05
-4.4907e-01,-1.9887e+00,2.6012e+00,3.5148e+00,2.6565e+01,9.8797e+05
-3.7476e-01,-1.9148e+00,2.6249e+00,4.1895e+00,2.6674e+01,9.8793e+05
-4.0426e-01,-1.8605e+00,2.5854e+00,3.9538e+00,2.6537e+01,9.8783e+05
-4.2244e-01,-1.7155e+00,2.6045e+00,3.9443e+00,2.6585e+01,9.8785e+05
-4.7640e-01,-1.5509e+00,2.6269e+00,4.0068e+00,2.6667e+01,9.8781e+05
-3.8918e-01,-1.8216e+00,2.6237e+00,4.0686e+00,2.6651e+01,9.8787e+05
-4.7800e-01,-1.4896e+00,2.6051e+00,4.1593e+00,2.6602e+01,9.8780e+05
-4.2513e-01,-1.9302e+00,2.6329e+00,3.6871e+00,2.6666e+01,9.8783e+05
-4.4750e-01,-1.5132e+00,2.6547e+00,4.4006e+00,2.6768e+01,9.8792e+05
-4.6582e-01,-1.8869e+00,2.6537e+00,3.6493e+00,2.6726e+01,9.8783e+05
-4.8934e-01,-1.4014e+00,2.6735e+00,4.5176e+00,2.6826e+01,9.8784e+05
-4.6623e-01,-1.8779e+00,2.5512e+00,3.5421e+00,2.6424e+01,9.8781e+05
-3.9043e-01,-1.8953e+00,2.6807e+00,4.0744e+00,2.6820e+01,9.8784e+05
-4.6303e-01,-1.6014e+00,2.5584e+00,3.8802e+00,2.6452e+01,9.8785e+05
-4.5686e-01,-1.8955e+00,2.6618e+00,3.7385e+00,2.6750e+01,9.8779e+05
-4.5578e-01,-1.7191e+00,2.6144e+00,3.8685e+00,2.6621e+01,9.8798e+05
-3.5449e-01,-1.9138e+00,2.6028e+00,4.2782e+00,2.6603e+01,9.8778e+05
-4.4100e-01,-1.6859e+00,2.6775e+00,3.9883e+00,2.6811e+01,9.8797e+05
-4.2195e-01,-1.7657e+00,2.5799e+00,3.9412e+00,2.6525e+01,9.8782e+05
-3.5753e-01,-1.8767e+00,2.5961e+00,4.0627e+00,2.6559e+01,9.8781e+05
-4.6051e-01,-1.5450e+00,2.5627e+00,3.9348e+00,2.6474e+01,9.8780e+05
-4.4739e-01,-1.9891e+00,2.6551e+00,3.8556e+00,2.6757e+01,9.8792e+05
-4.4807e-01,-1.8888e+00,2.6640e+00,3.7420e+00,2.6763e+01,9.8799e+05
-4.5164e-01,-1.9580e+00,2.6256e+00,3.5871e+00,2.6647e+01,9.8793e+05
-4.5866e-01,-1.6020e+00,2.6762e+00,4.1471e+00,2.6818e+01,9.8788e+05
-3.9325e-01,-1.8585e+00,2.6095e+00,3.9430e+00,2.6603e+01,9.8784e+05
-4.6529e-01,-1.5854e+00,2.6521e+00,4.1517e+00,2.6747e+01,9.8787e+05
-4.6475e-01,-1.5446e+00,2.6616e+00,4.2662e+00,2.6779e+01,9.8778e+05
-4.1153e-01,-1.9740e+00,2.5532e+00,3.7354e+00,2.6443e+01,9.8792e+05
-4.5702e-01,-1.6395e+00,2.6618e+00,3.9989e+00,2.6766e+01,9.8800e+05
-4.6171e-01,-1.5356e+00,2.6222e+00,4.2011e+00,2.6668e+01,9.8786e+05
-4.6303e-01,-1.7704e+00,2.5465e+00,3.6824e+00,2.6413e+01,9.8781e+05
-4.6970e-01,-1.8038e+00,2.5332e+00,3.5398e+00,2.6381e+01,9.8784e+05
-4.7748e-01,-1.5295e+00,2.6596e+00,4.1526e+00,2.6768e+01,9.8797e+05
-4.7903e-01,-1.6865e+00,2.5727e+00,3.7671e+00,2.6503e+01,9.8800e+05
-4.8323e-01,-1.8741e+00,2.6600e+00,3.6308e+00,2.6759e+01,9.8782e+05
-4.5667e-01,-1.7874e+00,2.6515e+00,3.7795e+00,2.6731e+01,9.8790e+05
-3.5139e-01,-1.8957e+00,2.5984e+00,4.1876e+00,2.6572e+01,9.8790e+05
-4.6861e-01,-1.7728e+00,2.6454e+00,3.6994e+00,2.6698e+01,9.8777e+05
-4.9424e-01,-1.7390e+00,2.6364e+00,3.6075e+00,2.6679e+01,9.8787e+05
-4.5946e-01,-1.5614e+00,2.6550e+00,3.9280e+00,2.6713e+01,9.8781e+05
-4.5505e-01,-1.7647e+00,2.6748e+00,3.9197e+00,2.6819e+01,9.8785e+05
-3.6269e-01,-1.8906e+00,2.5817e+00,4.0818e+00,2.6515e+01,9.8810e+05
-4.4341e-01,-1.9791e+00,2.5876e+00,3.5715e+00,2.6538e+01,9.8797e+05
-3.5718e-01,-1.7935e+00,2.5985e+00,4.2828e+00,2.6596e+01,9.8778e+05
-4.4847e-01,-1.7817e+00,2.5637e+00,3.7108e+00,2.6467e+01,9.8793e+05
-4.4766e-01,-1.8693e+00,2.5671e+00,3.8148e+00,2.6491e+01,9.8787e+05
-4.6852e-01,-1.7416e+00,2.6486e+00,3.8903e+00,2.6718e+01,9.8778e+05
-4.6161e-01,-1.6504e+00,2.6522e+00,3.8613e+00,2.6723e+01,9.8782e+05
-4.5305e-01,-1.8043e+00,2.5967e+00,3.6657e+00,2.6566e+01,9.8799e+05
-4.4702e-01,-1.8941e+00,2.5649e+00,3.6058e+00,2.6457e+01,9.8794e+05
-4.5813e-01,-1.9057e+00,2.6658e+00,3.7303e+00,2.6784e+01,9.8779e+05
-3.8027e-01,-1.8052e+00,2.5994e+00,4.1062e+00,2.6574e+01,9.8786e+05
-4.7276e-01,-1.5036e+00,2.6467e+00,4.2190e+00,2.6733e+01,9.8791e+05
-4.4824e-01,-1.8644e+00,2.6084e+00,3.6581e+00,2.6600e+01,9.8797e+05
-4.7582e-01,-1.9006e+00,2.6537e+00,3.6213e+00,2.6747e+01,9.8778e+05
-3.6086e-01,-1.8012e+00,2.5962e+00,4.1837e+00,2.6566e+01,9.8791e+05
-4.4933e-01,-1.7020e+00,2.6256e+00,3.9655e+00,2.6656e+01,9.8785e+05
-4.6259e-01,-1.4454e+00,2.6538e+00,4.2954e+00,2.6747e+01,9.8778e+05
-4.6129e-01,-1.8122e+00,2.6273e+00,3.6289e+00,2.6652e+01,9.8777e+05
-4.1096e-01,-1.8267e+00,2.5533e+00,3.7393e+00,2.6428e+01,9.8782e+05
-3.7700e-01,-1.7950e+00,2.6176e+00,4.1775e+00,2.6634e+01,9.8778e+05
-4.9391e-01,-1.8407e+00,2.7142e+00,3.6048e+00,2.6909e+01,9.8792e+05
-4.6089e-01,-1.9667e+00,2.6562e+00,3.7292e+00,2.6743e+01,9.8777e+05
-4.7875e-01,-1.5125e+00,2.7184e+00,4.3177e+00,2.6956e+01,9.8794e+05
-4.5605e-01,-1.7740e+00,2.6550e+00,3.7594e+00,2.6729e+01,9.8779e+05
-4.4823e-01,-1.9477e+00,2.6547e+00,3.6450e+00,2.6721e+01,9.8802e+05
-3.7504e-01,-1.8335e+00,2.6194e+00,4.0351e+00,2.6623e+01,9.8785e+05
-4.4683e-01,-1.4894e+00,2.6549e+00,4.3406e+00,2.6743e+01,9.8779e+05
-3.8337e-01,-1.6871e+00,2.5713e+00,4.1982e+00,2.6498e+01,9.8785e+05
-4.5873e-01,-1.9746e+00,2.6111e+00,3.6005e+00,2.6608e+01,9.8786e+05
-4.5701e-01,-1.7765e+00,2.5929e+00,3.6535e+00,2.6552e+01,9.8780e+05
-4.4378e-01,-1.9701e+00,2.6945e+00,3.8796e+00,2.6874e+01,9.8804e+05
-4.9037e-01,-1.5804e+00,2.6138e+00,3.7876e+00,2.6610e+01,9.8788e+05
-4.5919e-01,-1.7310e+00,2.5579e+00,3.7288e+00,2.6445e+01,9.8778e+05
-4.6014e-01,-1.5166e+00,2.6519e+00,4.1893e+00,2.6747e+01,9.8797e+05
-4.5194e-01,-1.6217e+00,2.5846e+00,3.8820e+00,2.6531e+01,9.8791e+05
-4.3792e-01,-1.6368e+00,2.5573e+00,3.9683e+00,2.6465e+01,9.8785e+05
-4.5303e-01,-1.5374e+00,2.6594e+00,4.2116e+00,2.6778e+01,9.8778e+05
-4.5273e-01,-1.8957e+00,2.5889e+00,3.7501e+00,2.6562e+01,9.8779e+05
-4.5465e-01,-1.6157e+00,2.6798e+00,4.0339e+00,2.6824e+01,9.8777e+05
-4.1761e-01,-1.8631e+00,2.6736e+00,4.0065e+00,2.6803e+01,9.8785e+05
-4.5068e-01,-1.8298e+00,2.5961e+00,3.8857e+00,2.6583e+01,9.8790e+05
-4.4545e-01,-1.8240e+00,2.5708e+00,3.7551e+00,2.6500e+01,9.8804e+05
-4.7544e-01,-1.8582e+00,2.6473e+00,3.6576e+00,2.6713e+01,9.8787e+05
-4.4920e-01,-1.8560e+00,2.5960e+00,3.6362e+00,2.6558e+01,9.8814e+05
-4.9567e-01,-1.9490e+00,2.5822e+00,3.3085e+00,2.6503e+01,9.8783e+05
-4.8049e-01,-1.6292e+00,2.6088e+00,3.8177e+00,2.6613e+01,9.8803e+05
-3.8877e-01,-1.7470e+00,2.5596e+00,4.1407e+00,2.6471e+01,9.8785e+05
-4.6199e-01,-1.5773e+00,2.5891e+00,4.0157e+00,2.6544e+01,9.8781e+05
-3.6970e-01,-1.9364e+00,2.5935e+00,4.0438e+00,2.6561e+01,9.8792e+05
-3.8393e-01,-1.7937e+00,2.5602e+00,4.1214e+00,2.6473e+01,9.8779e+05
-4.4898e-01,-1.7148e+00,2.5668e+00,3.7749e+00,2.6476e+01,9.8789e+05
-4.4231e-01,-1.8956e+00,2.6547e+00,3.6786e+00,2.6724e+01,9.8791e+05
-4.5091e-01,-1.9781e+00,2.5563e+00,3.4835e+00,2.6444e+01,9.8783e+05
-4.5070e-01,-1.8467e+00,2.5963e+00,3.8241e+00,2.6582e+01,9.8779e+05
-4.7298e-01,-1.6014e+00,2.5525e+00,3.8583e+00,2.6445e+01,9.8784e+05
-4.8454e-01,-1.3645e+00,2.6097e+00,4.4136e+00,2.6629e+01,9.8778e+05
-4.9841e-01,-1.6532e+00,2.6183e+00,3.8249e+00,2.6647e+01,9.8777e+05
-4.5203e-01,-1.7883e+00,2.5549e+00,3.6383e+00,2.6444e+01,9.8779e+05
-4.3705e-01,-1.8015e+00,2.6481e+00,3.9085e+00,2.6719e+01,9.8780e+05
-4.4267e-01,-1.8722e+00,2.5988e+00,3.5783e+00,2.6557e+01,9.8797e+05
-4.8998e-01,-1.9728e+00,2.6548e+00,3.5223e+00,2.6732e+01,9.8783e+05
-4.5837e-01,-1.5768e+00,2.6529e+00,4.1584e+00,2.6754e+01,9.8795e+05
-3.5921e-01,-1.8299e+00,2.5810e+00,4.2577e+00,2.6538e+01,9.8778e+05
-4.9124e-01,-1.5417e+00,2.5637e+00,3.8584e+00,2.6458e+01,9.8800e+05
-4.5369e-01,-1.8177e+00,2.5657e+00,3.5634e+00,2.6466e+01,9.8778e+05
-3.7362e-01,-1.9903e+00,2.4788e+00,3.7870e+00,2.6201e+01,9.8780e+05
-4.9202e-01,-1.5334e+00,2.5705e+00,3.7777e+00,2.6484e+01,9.8777e+05
-4.5364e-01,-1.6451e+00,2.5848e+00,4.0010e+00,2.6555e+01,9.8781e+05
-4.5707e-01,-1.5492e+00,2.5804e+00,4.1621e+00,2.6552e+01,9.8782e+05
-4.7278e-01,-1.6901e+00,2.5946e+00,3.8244e+00,2.6573e+01,9.8782e+05
-4.5423e-01,-1.8561e+00,2.6290e+00,3.6355e+00,2.6640e+01,9.8797e+05
-4.5664e-01,-1.5305e+00,2.6642e+00,4.1263e+00,2.6756e+01,9.8779e+05
-4.7227e-01,-1.7136e+00,2.5965e+00,3.8346e+00,2.6562e+01,9.8786e+05
-4.8402e-01,-1.4227e+00,2.5935e+00,4.4030e+00,2.6596e+01,9.8784e+05
-4.5004e-01,-1.5850e+00,2.6713e+00,4.0281e+00,2.6781e+01,9.8786e+05
-4.5089e-01,-1.7249e+00,2.6676e+00,3.8672e+00,2.6761e+01,9.8777e+05
-4.9123e-01,-1.8449e+00,2.6383e+00,3.5994e+00,2.6702e+01,9.8786e+05
-4.6765e-01,-1.9882e+00,2.5772e+00,3.4673e+00,2.6485e+01,9.8797e+05
-4.1158e-01,-1.8099e+00,2.5367e+00,3.9013e+00,2.6394e+01,9.8782e+05
-4.4602e-01,-1.8053e+00,2.6676e+00,3.8554e+00,2.6789e+01,9.8792e+05
-4.6424e-01,-1.6308e+00,2.6469e+00,4.0647e+00,2.6721e+01,9.8788e+05
-4.5963e-01,-1.5977e+00,2.5653e+00,4.0060e+00,2.6487e+01,9.8781e+05
-4.4119e-01,-1.5942e+00,2.6595e+00,4.1889e+00,2.6769e+01,9.8781e+05
-4.4449e-01,-1.9718e+00,2.5739e+00,3.6433e+00,2.6498e+01,9.8812e+05
-4.7356e-01,-1.8098e+00,2.5839e+00,3.4816e+00,2.6510e+01,9.8801e+05
-4.1107e-01,-1.9278e+00,2.5923e+00,3.8645e+00,2.6547e+01,9.8786e+05
-4.5260e-01,-1.5950e+00,2.6482e+00,4.0639e+00,2.6730e+01,9.8791e+05
-4.6503e-01,-1.6962e+00,2.6564e+00,3.8356e+00,2.6741e+01,9.8788e+05
-4.5135e-01,-1.7069e+00,2.5943e+00,3.6603e+00,2.6535e+01,9.8813e+05
-4.5203e-01,-1.9611e+00,2.5573e+00,3.5041e+00,2.6447e+01,9.8804e+05
-4.6670e-01,-1.7274e+00,2.5923e+00,3.7828e+00,2.6566e+01,9.8785e+05
-4.5265e-01,-1.8790e+00,2.6134e+00,3.5434e+00,2.6591e+01,9.8792e+05
-4.5634e-01,-1.8609e+00,2.5941e+00,3.6472e+00,2.6547e+01,9.8789e+05
-4.2592e-01,-1.9560e+00,2.5702e+00,3.7938e+00,2.6498e+01,9.8780e+05
-4.9835e-01,-1.5735e+00,2.6182e+00,3.9172e+00,2.6643e+01,9.8786e+05
-4.5230e-01,-1.8486e+00,2.5804e+00,3.6084e+00,2.6503e+01,9.8787e+05
-4.6431e-01,-1.9503e+00,2.6573e+00,3.6709e+00,2.6742e+01,9.8778e+05
-4.4609e-01,-1.8392e+00,2.5944e+00,3.6413e+00,2.6556e+01,9.8787e+05
-4.9747e-01,-1.7875e+00,2.5897e+00,3.4930e+00,2.6538e+01,9.8778e+05
-4.9191e-01,-1.7547e+00,2.6470e+00,3.6211e+00,2.6721e+01,9.8787e+05
-3.7890e-01,-1.9020e+00,2.6578e+00,4.0343e+00,2.6736e+01,9.8781e+05
-4.5285e-01,-1.6641e+00,2.6721e+00,4.0154e+00,2.6809e+01,9.8784e+05
-4.5733e-01,-1.6136e+00,2.6029e+00,4.0753e+00,2.6604e+01,9.8779e+05
-4.7410e-01,-1.7845e+00,2.6486e+00,3.9070e+00,2.6745e+01,9.8778e+05
-4.9034e-01,-1.5437e+00,2.5759e+00,3.9216e+00,2.6522e+01,9.8778e+05
-4.4093e-01,-1.9112e+00,2.6959e+00,3.8160e+00,2.6854e+01,9.8811e+05
-3.7191e-01,-1.9886e+00,2.6239e+00,4.1325e+00,2.6652e+01,9.8781e+05
-4.8225e-01,-1.8911e+00,2.6483e+00,3.6464e+00,2.6732e+01,9.8781e+05
-3.4907e-01,-1.9646e+00,2.5139e+00,3.9621e+00,2.6325e+01,9.8778e+05
-4.8026e-01,-1.6587e+00,2.6099e+00,3.8470e+00,2.6616e+01,9.8797e+05
-4.8363e-01,-1.7527e+00,2.6609e+00,3.5972e+00,2.6743e+01,9.8778e+05
