logfeh_mean,logdust,logNpix,tau,logl
1.3272e-01,-1.7230e+00,3.0479e+00,2.5692e+00,-1.1257e+03
1.3306e-01,-1.8832e+00,3.0500e+00,2.3693e+00,-1.1357e+03
1.2596e-01,-1.9279e+00,3.0485e+00,2.3133e+00,-1.0938e+03
1.3115e-01,-1.7735e+00,3.0501e+00,2.4683e+00,-1.0969e+03
1.4441e-01,-1.9387e+00,3.0479e+00,2.4223e+00,-1.1239e+03
1.2220e-01,-1.6944e+00,3.0460e+00,2.5309e+00,-1.1298e+03
1.5154e-01,-1.9067e+00,3.0518e+00,2.4477e+00,-1.1319e+03
1.2763e-01,-1.7965e+00,3.0477e+00,2.4222e+00,-1.1048e+03
1.2219e-01,-1.7681e+00,3.0466e+00,2.4366e+00,-1.1220e+03
1.4308e-01,-1.8891e+00,3.0486e+00,2.5079e+00,-1.1275e+03
1.3822e-01,-1.8139e+00,3.0503e+00,2.4893e+00,-1.1094e+03
8.0163e-02,-1.6234e+00,3.0424e+00,2.3866e+00,-1.1439e+03
1.2399e-01,-1.8774e+00,3.0474e+00,2.3750e+00,-1.1250e+03
1.3449e-01,-1.8486e+00,3.0487e+00,2.4269e+00,-1.1272e+03
1.3147e-01,-1.7919e+00,3.0509e+00,2.4200e+00,-1.1349e+03
1.1670e-01,-1.7246e+00,3.0482e+00,2.4162e+00,-1.1157e+03
7.9822e-02,-1.5559e+00,3.0425e+00,2.5080e+00,-1.1037e+03
1.3686e-01,-1.7896e+00,3.0487e+00,2.5023e+00,-1.1235e+03
1.4287e-01,-1.9244e+00,3.0513e+00,2.4040e+00,-1.1225e+03
1.4915e-01,-1.9657e+00,3.0519e+00,2.3957e+00,-1.1217e+03
1.3609e-01,-1.7718e+00,3.0488e+00,2.5253e+00,-1.1244e+03
1.3035e-01,-1.9818e+00,3.0487e+00,2.2738e+00,-1.1402e+03
1.5643e-01,-1.9908e+00,3.0541e+00,2.4107e+00,-1.1295e+03
1.5628e-01,-1.9442e+00,3.0492e+00,2.5005e+00,-1.1337e+03
1.5051e-01,-1.9302e+00,3.0496e+00,2.4561e+00,-1.1372e+03
1.1841e-01,-1.9727e+00,3.0450e+00,2.2383e+00,-1.1129e+03
1.1946e-01,-1.7253e+00,3.0467e+00,2.4556e+00,-1.1261e+03
1.3676e-01,-1.8091e+00,3.0494e+00,2.4695e+00,-1.1322e+03
1.3378e-01,-1.7781e+00,3.0497e+00,2.4859e+00,-1.1443e+03
1.2883e-01,-1.8808e+00,3.0484e+00,2.3715e+00,-1.1273e+03
1.0094e-01,-1.6903e+00,3.0482e+00,2.3775e+00,-1.1345e+03
1.5718e-01,-1.9803e+00,3.0539e+00,2.3909e+00,-1.1257e+03
9.2765e-02,-1.6629e+00,3.0443e+00,2.3939e+00,-1.1199e+03
1.3661e-01,-1.8555e+00,3.0508e+00,2.4041e+00,-1.1381e+03
1.1392e-01,-1.7622e+00,3.0438e+00,2.4361e+00,-1.1396e+03
1.2863e-01,-1.9062e+00,3.0471e+00,2.3756e+00,-1.1372e+03
1.0950e-01,-1.6421e+00,3.0488e+00,2.4529e+00,-1.1376e+03
1.4780e-01,-1.8934e+00,3.0492e+00,2.4704e+00,-1.1346e+03
1.1462e-01,-1.7511e+00,3.0446e+00,2.4347e+00,-1.1316e+03
1.3587e-01,-1.7889e+00,3.0501e+00,2.4630e+00,-1.1302e+03
8.1866e-02,-1.5781e+00,3.0427e+00,2.4688e+00,-1.1315e+03
1.3575e-01,-1.9128e+00,3.0480e+00,2.4062e+00,-1.1382e+03
1.3957e-01,-1.7819e+00,3.0491e+00,2.5369e+00,-1.1369e+03
1.2460e-01,-1.8849e+00,3.0465e+00,2.3464e+00,-1.1375e+03
1.3702e-01,-1.9104e+00,3.0485e+00,2.4075e+00,-1.0869e+03
1.2876e-01,-1.9413e+00,3.0477e+00,2.3010e+00,-1.1369e+03
1.3710e-01,-1.8751e+00,3.0493e+00,2.4250e+00,-1.1140e+03
1.2637e-01,-1.8311e+00,3.0495e+00,2.3752e+00,-1.1223e+03
1.4829e-01,-1.9387e+00,3.0509e+00,2.3951e+00,-1.1259e+03
1.2984e-01,-1.8886e+00,3.0502e+00,2.3425e+00,-1.0927e+03
1.3139e-01,-1.9894e+00,3.0496e+00,2.2731e+00,-1.1334e+03
1.4533e-01,-1.9842e+00,3.0505e+00,2.3857e+00,-1.0809e+03
1.2190e-01,-1.7506e+00,3.0453e+00,2.4762e+00,-1.1234e+03
1.4226e-01,-1.7736e+00,3.0507e+00,2.5288e+00,-1.1402e+03
9.5419e-02,-1.6377e+00,3.0455e+00,2.4228e+00,-1.1387e+03
1.2825e-01,-1.8220e+00,3.0501e+00,2.4081e+00,-1.1138e+03
1.2687e-01,-1.8299e+00,3.0490e+00,2.3900e+00,-1.1200e+03
1.3530e-01,-1.7997e+00,3.0486e+00,2.4663e+00,-1.1423e+03
1.2084e-01,-1.7428e+00,3.0466e+00,2.4528e+00,-1.1363e+03
1.3670e-01,-1.8716e+00,3.0478e+00,2.4123e+00,-1.1192e+03
1.4499e-01,-1.9537e+00,3.0514e+00,2.3865e+00,-1.1340e+03
1.3696e-01,-1.8969e+00,3.0500e+00,2.3579e+00,-1.1410e+03
1.3583e-01,-1.8521e+00,3.0497e+00,2.4023e+00,-1.1323e+03
1.2763e-01,-1.8031e+00,3.0457e+00,2.4358e+00,-1.0988e+03
1.4630e-01,-1.9654e+00,3.0512e+00,2.3987e+00,-1.1222e+03
1.3363e-01,-1.7419e+00,3.0486e+00,2.5282e+00,-1.1277e+03
1.5837e-01,-1.9750e+00,3.0510e+00,2.4776e+00,-1.1311e+03
1.5582e-01,-1.9524e+00,3.0495e+00,2.4687e+00,-1.1140e+03
1.1467e-01,-1.7380e+00,3.0471e+00,2.4198e+00,-1.1337e+03
1.2549e-01,-1.8337e+00,3.0438e+00,2.4559e+00,-1.1066e+03
1.5826e-01,-1.9948e+00,3.0512e+00,2.4582e+00,-1.1420e+03
1.2299e-01,-1.8592e+00,3.0502e+00,2.3051e+00,-1.1363e+03
1.0107e-01,-1.6324e+00,3.0460e+00,2.4723e+00,-1.1107e+03
1.3849e-01,-1.9050e+00,3.0500e+00,2.3919e+00,-1.1150e+03
1.2717e-01,-1.8908e+00,3.0449e+00,2.4046e+00,-1.0715e+03
1.3671e-01,-1.8568e+00,3.0497e+00,2.4476e+00,-1.1299e+03
1.3721e-01,-1.8623e+00,3.0494e+00,2.4133e+00,-1.1405e+03
1.2235e-01,-1.8045e+00,3.0481e+00,2.3905e+00,-1.1327e+03
9.4400e-02,-1.6166e+00,3.0418e+00,2.5063e+00,-1.1315e+03
1.2739e-01,-1.8154e+00,3.0503e+00,2.4033e+00,-1.1411e+03
1.2972e-01,-1.7547e+00,3.0505e+00,2.4681e+00,-1.1378e+03
1.2844e-01,-1.8533e+00,3.0471e+00,2.3811e+00,-1.1338e+03
1.3490e-01,-1.8242e+00,3.0479e+00,2.4626e+00,-1.1418e+03
1.3714e-01,-1.7715e+00,3.0515e+00,2.5053e+00,-1.0982e+03
1.2118e-01,-1.8522e+00,3.0476e+00,2.3630e+00,-1.1230e+03
1.2602e-01,-1.8091e+00,3.0462e+00,2.4385e+00,-1.1389e+03
1.4790e-01,-1.9571e+00,3.0500e+00,2.4287e+00,-1.1390e+03
1.2142e-01,-1.8123e+00,3.0477e+00,2.3598e+00,-1.1196e+03
1.2273e-01,-1.8450e+00,3.0449e+00,2.4094e+00,-1.1239e+03
1.3753e-01,-1.8952e+00,3.0495e+00,2.4126e+00,-1.1412e+03
1.3008e-01,-1.8296e+00,3.0494e+00,2.4022e+00,-1.1360e+03
1.4792e-01,-1.9734e+00,3.0499e+00,2.3915e+00,-1.1197e+03
1.2414e-01,-1.7665e+00,3.0496e+00,2.4189e+00,-1.1265e+03
9.8933e-02,-1.6457e+00,3.0455e+00,2.4664e+00,-1.1437e+03
8.5853e-02,-1.6376e+00,3.0452e+00,2.3683e+00,-1.1371e+03
1.2838e-01,-1.8196e+00,3.0486e+00,2.3746e+00,-1.1305e+03
1.3559e-01,-1.8278e+00,3.0479e+00,2.4584e+00,-1.1408e+03
9.3260e-02,-1.6592e+00,3.0437e+00,2.4280e+00,-1.1100e+03
1.2896e-01,-1.8554e+00,3.0510e+00,2.3748e+00,-1.1360e+03
1.4684e-01,-1.9035e+00,3.0488e+00,2.4956e+00,-1.1396e+03
1.3824e-01,-1.8245e+00,3.0490e+00,2.4554e+00,-1.1432e+03
1.3616e-01,-1.9229e+00,3.0483e+00,2.4062e+00,-1.0931e+03
1.5131e-01,-1.9957e+00,3.0505e+00,2.4414e+00,-1.1383e+03
1.4884e-01,-1.9930e+00,3.0525e+00,2.3741e+00,-1.0943e+03
1.2233e-01,-1.7569e+00,3.0463e+00,2.4733e+00,-1.1346e+03
1.2389e-01,-1.7348e+00,3.0463e+00,2.5061e+00,-1.1166e+03
1.2747e-01,-1.7625e+00,3.0491e+00,2.4632e+00,-1.1218e+03
1.2266e-01,-1.7459e+00,3.0470e+00,2.4734e+00,-1.1100e+03
1.1844e-01,-1.8179e+00,3.0455e+00,2.3886e+00,-1.1211e+03
8.4534e-02,-1.6162e+00,3.0462e+00,2.3703e+00,-1.1444e+03
6.8854e-02,-1.5422e+00,3.0414e+00,2.4499e+00,-1.1431e+03
8.0391e-02,-1.6209e+00,3.0448e+00,2.3552e+00,-1.1133e+03
1.5589e-01,-1.9658e+00,3.0497e+00,2.4835e+00,-1.1213e+03
1.1809e-01,-1.7317e+00,3.0499e+00,2.4032e+00,-1.1438e+03
1.2917e-01,-1.8478e+00,3.0511e+00,2.3836e+00,-1.1320e+03
1.2824e-01,-1.8527e+00,3.0475e+00,2.3976e+00,-1.1226e+03
8.9631e-02,-1.6449e+00,3.0414e+00,2.4242e+00,-1.1360e+03
1.3560e-01,-1.7854e+00,3.0509e+00,2.4528e+00,-1.1062e+03
1.2995e-01,-1.7882e+00,3.0504e+00,2.4073e+00,-1.1080e+03
1.3657e-01,-1.8040e+00,3.0472e+00,2.5056e+00,-1.1346e+03
1.2171e-01,-1.8165e+00,3.0450e+00,2.4160e+00,-1.1059e+03
1.3576e-01,-1.8508e+00,3.0478e+00,2.4469e+00,-1.1247e+03
1.3624e-01,-1.9200e+00,3.0490e+00,2.3823e+00,-1.1373e+03
1.1633e-01,-1.8491e+00,3.0437e+00,2.3518e+00,-1.0882e+03
1.3807e-01,-1.7964e+00,3.0483e+00,2.5160e+00,-1.0547e+03
1.2678e-01,-1.8276e+00,3.0470e+00,2.4111e+00,-1.1387e+03
1.3772e-01,-1.9237e+00,3.0488e+00,2.3941e+00,-1.0876e+03
1.2170e-01,-1.7882e+00,3.0475e+00,2.3958e+00,-1.1176e+03
1.3481e-01,-1.9610e+00,3.0466e+00,2.3944e+00,-1.1218e+03
1.2191e-01,-1.7655e+00,3.0467e+00,2.4470e+00,-1.1315e+03
1.2789e-01,-1.9288e+00,3.0484e+00,2.3563e+00,-1.1380e+03
1.4743e-01,-1.9146e+00,3.0517e+00,2.4307e+00,-1.1290e+03
9.7649e-02,-1.6711e+00,3.0432e+00,2.4400e+00,-1.1243e+03
1.4683e-01,-1.9450e+00,3.0505e+00,2.3925e+00,-1.1070e+03
1.1896e-01,-1.7889e+00,3.0462e+00,2.4343e+00,-1.1348e+03
1.5487e-01,-1.9773e+00,3.0469e+00,2.5174e+00,-1.1438e+03
1.2129e-01,-1.7598e+00,3.0476e+00,2.4328e+00,-1.1325e+03
1.2797e-01,-1.9052e+00,3.0472e+00,2.3665e+00,-1.1145e+03
1.1608e-01,-1.7035e+00,3.0436e+00,2.5233e+00,-1.1172e+03
9.0462e-02,-1.6246e+00,3.0438e+00,2.4292e+00,-1.0945e+03
1.3537e-01,-1.7494e+00,3.0501e+00,2.4968e+00,-1.1424e+03
1.5164e-01,-1.9746e+00,3.0503e+00,2.4333e+00,-1.1435e+03
1.3767e-01,-1.9750e+00,3.0486e+00,2.3231e+00,-1.1273e+03
1.4209e-01,-1.8116e+00,3.0503e+00,2.4997e+00,-1.1334e+03
1.4741e-01,-1.9684e+00,3.0507e+00,2.4075e+00,-1.1180e+03
9.6115e-02,-1.6336e+00,3.0452e+00,2.4276e+00,-1.1341e+03
1.4461e-01,-1.8472e+00,3.0504e+00,2.5028e+00,-1.1191e+03
1.2248e-01,-1.7961e+00,3.0483e+00,2.4028e+00,-1.1305e+03
8.6613e-02,-1.6320e+00,3.0429e+00,2.4077e+00,-1.1136e+03
1.2443e-01,-1.8866e+00,3.0472e+00,2.3519e+00,-1.0843e+03
9.5756e-02,-1.6794e+00,3.0433e+00,2.4075e+00,-1.0735e+03
1.2794e-01,-1.8661e+00,3.0468e+00,2.3923e+00,-1.0932e+03
9.0769e-02,-1.6173e+00,3.0465e+00,2.4167e+00,-1.1311e+03
1.4467e-01,-1.9374e+00,3.0491e+00,2.3961e+00,-1.1346e+03
1.3644e-01,-1.9300e+00,3.0473e+00,2.3768e+00,-1.1105e+03
1.3570e-01,-1.8880e+00,3.0514e+00,2.3813e+00,-1.1235e+03
1.1861e-01,-1.7700e+00,3.0467e+00,2.4223e+00,-1.1295e+03
1.2731e-01,-1.8013e+00,3.0491e+00,2.4025e+00,-1.1416e+03
1.2220e-01,-1.7951e+00,3.0480e+00,2.4242e+00,-1.1367e+03
1.4479e-01,-1.9506e+00,3.0493e+00,2.4121e+00,-1.1362e+03
1.3000e-01,-1.8998e+00,3.0494e+00,2.3399e+00,-1.1363e+03
1.5046e-01,-1.9743e+00,3.0522e+00,2.4037e+00,-1.1386e+03
1.3573e-01,-1.8467e+00,3.0507e+00,2.4066e+00,-1.1371e+03
9.0074e-02,-1.6607e+00,3.0465e+00,2.3593e+00,-1.1356e+03
8.3595e-02,-1.5742e+00,3.0459e+00,2.4181e+00,-1.1399e+03
1.3712e-01,-1.9409e+00,3.0509e+00,2.3390e+00,-1.1412e+03
8.5146e-02,-1.6380e+00,3.0445e+00,2.3793e+00,-1.1396e+03
1.1914e-01,-1.7542e+00,3.0467e+00,2.4244e+00,-1.1400e+03
1.2663e-01,-1.7945e+00,3.0506e+00,2.3891e+00,-1.1413e+03
9.5012e-02,-1.7102e+00,3.0453e+00,2.3369e+00,-1.1378e+03
1.3524e-01,-1.8167e+00,3.0489e+00,2.4519e+00,-1.1442e+03
1.3701e-01,-1.9022e+00,3.0488e+00,2.4197e+00,-1.0911e+03
1.2897e-01,-1.8942e+00,3.0464e+00,2.3657e+00,-1.1375e+03
1.1741e-01,-1.6941e+00,3.0439e+00,2.5396e+00,-1.1048e+03
1.1947e-01,-1.7422e+00,3.0496e+00,2.4135e+00,-1.0976e+03
1.2773e-01,-1.8033e+00,3.0503e+00,2.3893e+00,-1.1315e+03
1.5331e-01,-1.9462e+00,3.0503e+00,2.4731e+00,-1.1389e+03
1.2912e-01,-1.8668e+00,3.0479e+00,2.3995e+00,-1.1314e+03
1.3125e-01,-1.8975e+00,3.0490e+00,2.3356e+00,-1.1395e+03
1.2813e-01,-1.8902e+00,3.0490e+00,2.3627e+00,-1.1309e+03
1.1907e-01,-1.6616e+00,3.0474e+00,2.5476e+00,-1.1286e+03
1.2363e-01,-1.8133e+00,3.0491e+00,2.3717e+00,-1.1137e+03
1.2619e-01,-1.7079e+00,3.0486e+00,2.5090e+00,-1.1408e+03
1.2412e-01,-1.8028e+00,3.0469e+00,2.4301e+00,-1.1276e+03
1.1903e-01,-1.7760e+00,3.0466e+00,2.4131e+00,-1.1242e+03
1.3830e-01,-1.8934e+00,3.0501e+00,2.3934e+00,-1.1273e+03
1.3655e-01,-1.9701e+00,3.0475e+00,2.3594e+00,-1.1434e+03
8.8122e-02,-1.6196e+00,3.0450e+00,2.4131e+00,-1.1183e+03
1.2882e-01,-1.8020e+00,3.0505e+00,2.4030e+00,-1.1093e+03
9.6918e-02,-1.6885e+00,3.0423e+00,2.4381e+00,-1.0978e+03
9.0901e-02,-1.6029e+00,3.0452e+00,2.4372e+00,-1.1339e+03
1.2588e-01,-1.7418e+00,3.0514e+00,2.4356e+00,-1.1184e+03
1.2908e-01,-1.8552e+00,3.0494e+00,2.3783e+00,-1.1217e+03
1.4784e-01,-1.9841e+00,3.0513e+00,2.4023e+00,-1.1349e+03
1.5043e-01,-1.9587e+00,3.0532e+00,2.4068e+00,-1.1320e+03
9.8101e-02,-1.6118e+00,3.0470e+00,2.4744e+00,-1.1015e+03
1.2879e-01,-1.9042e+00,3.0492e+00,2.3197e+00,-1.1441e+03
1.4691e-01,-1.9924e+00,3.0512e+00,2.3904e+00,-1.1175e+03
1.3542e-01,-1.9317e+00,3.0477e+00,2.3868e+00,-1.0821e+03
1.3033e-01,-1.9446e+00,3.0480e+00,2.3224e+00,-1.1352e+03
1.3682e-01,-1.9075e+00,3.0483e+00,2.3587e+00,-1.1232e+03
1.2684e-01,-1.9729e+00,3.0470e+00,2.2837e+00,-1.1174e+03
1.4625e-01,-1.9985e+00,3.0509e+00,2.3784e+00,-1.1057e+03
1.1877e-01,-1.7213e+00,3.0464e+00,2.4738e+00,-1.0913e+03
1.3897e-01,-1.9584e+00,3.0489e+00,2.3599e+00,-1.1187e+03
1.4904e-01,-1.9941e+00,3.0529e+00,2.3625e+00,-1.1226e+03
1.2766e-01,-1.8044e+00,3.0471e+00,2.4288e+00,-1.1111e+03
1.2877e-01,-1.8543e+00,3.0490e+00,2.3697e+00,-1.1219e+03
1.1599e-01,-1.7520e+00,3.0485e+00,2.4118e+00,-1.1358e+03
1.4463e-01,-1.9447e+00,3.0515e+00,2.3959e+00,-1.0897e+03
1.4656e-01,-1.9892e+00,3.0520e+00,2.3778e+00,-1.1192e+03
1.3491e-01,-1.8122e+00,3.0498e+00,2.4466e+00,-1.1390e+03
1.5462e-01,-1.8876e+00,3.0494e+00,2.5390e+00,-1.1288e+03
1.2805e-01,-1.7960e+00,3.0488e+00,2.4146e+00,-1.1394e+03
1.3418e-01,-1.9028e+00,3.0480e+00,2.3672e+00,-1.1185e+03
1.2193e-01,-1.8180e+00,3.0473e+00,2.3990e+00,-1.1312e+03
1.5760e-01,-1.9332e+00,3.0481e+00,2.5214e+00,-1.1360e+03
1.2895e-01,-1.8123e+00,3.0483e+00,2.4240e+00,-1.1295e+03
1.3553e-01,-1.8265e+00,3.0506e+00,2.4376e+00,-1.1169e+03
1.4762e-01,-1.9329e+00,3.0521e+00,2.4229e+00,-1.1328e+03
8.2946e-02,-1.6286e+00,3.0438e+00,2.3796e+00,-1.1208e+03
1.2117e-01,-1.6900e+00,3.0459e+00,2.5180e+00,-1.1048e+03
1.3216e-01,-1.8709e+00,3.0480e+00,2.4023e+00,-1.1123e+03
1.5153e-01,-1.9231e+00,3.0538e+00,2.4215e+00,-1.1398e+03
1.2715e-01,-1.8850e+00,3.0472e+00,2.3529e+00,-1.1353e+03
1.1855e-01,-1.6861e+00,3.0454e+00,2.5245e+00,-1.1323e+03
1.4785e-01,-1.9516e+00,3.0506e+00,2.4325e+00,-1.0939e+03
1.3892e-01,-1.9142e+00,3.0520e+00,2.3664e+00,-1.1333e+03
1.2826e-01,-1.8246e+00,3.0474e+00,2.3943e+00,-1.1442e+03
1.3795e-01,-1.9477e+00,3.0497e+00,2.3581e+00,-1.1324e+03
1.3355e-01,-1.7744e+00,3.0494e+00,2.4716e+00,-1.1413e+03
1.5162e-01,-1.9864e+00,3.0511e+00,2.4148e+00,-1.1364e+03
1.5618e-01,-1.9321e+00,3.0531e+00,2.4475e+00,-1.1284e+03
1.1887e-01,-1.7529e+00,3.0468e+00,2.4473e+00,-1.1381e+03
1.2842e-01,-1.7767e+00,3.0500e+00,2.4358e+00,-1.1163e+03
8.7806e-02,-1.6413e+00,3.0464e+00,2.3640e+00,-1.1046e+03
8.7614e-02,-1.6249e+00,3.0438e+00,2.4209e+00,-1.1102e+03
1.3753e-01,-1.7979e+00,3.0495e+00,2.5077e+00,-1.1316e+03
1.2486e-01,-1.9318e+00,3.0487e+00,2.2881e+00,-1.1121e+03
1.4824e-01,-1.9540e+00,3.0541e+00,2.3710e+00,-1.1298e+03
1.3439e-01,-1.8030e+00,3.0493e+00,2.4628e+00,-1.1293e+03
1.2503e-01,-1.8217e+00,3.0501e+00,2.3646e+00,-1.1415e+03
8.1813e-02,-1.6154e+00,3.0433e+00,2.3973e+00,-1.1383e+03
1.2214e-01,-1.7710e+00,3.0474e+00,2.4273e+00,-1.0776e+03
8.2875e-02,-1.6327e+00,3.0417e+00,2.4096e+00,-1.1367e+03
8.3687e-02,-1.5947e+00,3.0445e+00,2.4148e+00,-1.1140e+03
9.2302e-02,-1.5704e+00,3.0462e+00,2.5270e+00,-1.1400e+03
1.5730e-01,-1.9368e+00,3.0537e+00,2.4340e+00,-1.1363e+03
1.3554e-01,-1.9755e+00,3.0471e+00,2.3482e+00,-1.1221e+03
1.3825e-01,-1.8924e+00,3.0493e+00,2.3969e+00,-1.1064e+03
