logfeh_mean,logdust,logNpix,tau,dmod,logl
7.1766e-02,-1.5013e+00,3.0730e+00,2.5746e+00,2.4503e+01,-1.1034e+03
1.5952e-01,-1.9859e+00,3.0397e+00,2.5079e+00,2.4396e+01,-1.1298e+03
1.3721e-01,-1.8779e+00,3.0436e+00,2.3707e+00,2.4400e+01,-1.1410e+03
1.4979e-01,-1.9099e+00,3.0413e+00,2.4389e+00,2.4391e+01,-1.1519e+03
1.5211e-01,-1.9035e+00,3.0362e+00,2.4314e+00,2.4377e+01,-1.1367e+03
1.6334e-01,-1.9423e+00,3.0225e+00,2.4122e+00,2.4328e+01,-1.1499e+03
1.5143e-01,-1.8435e+00,3.0500e+00,2.4995e+00,2.4415e+01,-1.1546e+03
5.5596e-02,-1.4658e+00,3.0850e+00,2.5172e+00,2.4539e+01,-1.1358e+03
1.6523e-01,-1.9828e+00,3.0271e+00,2.4440e+00,2.4348e+01,-1.1439e+03
1.3394e-01,-1.9329e+00,3.0346e+00,2.3618e+00,2.4385e+01,-1.1175e+03
1.4199e-01,-1.9246e+00,3.0379e+00,2.3848e+00,2.4387e+01,-1.0927e+03
1.4140e-01,-1.9532e+00,3.0432e+00,2.3606e+00,2.4401e+01,-1.1257e+03
1.5390e-01,-1.9889e+00,3.0393e+00,2.4242e+00,2.4387e+01,-1.0948e+03
1.5749e-01,-1.9810e+00,3.0530e+00,2.4943e+00,2.4426e+01,-1.1266e+03
1.1308e-01,-1.7395e+00,3.0431e+00,2.3815e+00,2.4406e+01,-1.1162e+03
2.8023e-02,-1.3651e+00,3.0702e+00,2.5798e+00,2.4509e+01,-1.1494e+03
1.5738e-01,-1.9939e+00,3.0459e+00,2.4505e+00,2.4409e+01,-1.1337e+03
1.2328e-01,-1.7209e+00,3.0532e+00,2.4667e+00,2.4429e+01,-1.1544e+03
1.3434e-01,-1.8283e+00,3.0477e+00,2.4157e+00,2.4414e+01,-1.1264e+03
1.5204e-01,-1.9646e+00,3.0332e+00,2.3862e+00,2.4367e+01,-1.1335e+03
1.0328e-01,-1.6146e+00,3.0620e+00,2.5333e+00,2.4460e+01,-1.1532e+03
1.3468e-01,-1.8652e+00,3.0390e+00,2.4124e+00,2.4393e+01,-1.1514e+03
1.2763e-01,-1.8909e+00,3.0556e+00,2.3505e+00,2.4442e+01,-1.0640e+03
1.4832e-01,-1.9030e+00,3.0150e+00,2.3885e+00,2.4320e+01,-1.1444e+03
1.3915e-01,-1.9337e+00,3.0527e+00,2.3860e+00,2.4430e+01,-1.1488e+03
1.0009e-01,-1.6591e+00,3.0400e+00,2.3754e+00,2.4399e+01,-1.1181e+03
1.2887e-01,-1.8042e+00,3.0464e+00,2.4161e+00,2.4412e+01,-1.1393e+03
1.1823e-01,-1.7137e+00,3.0524e+00,2.4365e+00,2.4426e+01,-1.1313e+03
7.8750e-02,-1.5544e+00,3.0600e+00,2.5120e+00,2.4466e+01,-1.1544e+03
1.4783e-01,-1.9600e+00,3.0267e+00,2.3558e+00,2.4350e+01,-1.1072e+03
1.2957e-01,-1.8799e+00,3.0614e+00,2.3939e+00,2.4461e+01,-1.1539e+03
1.1083e-01,-1.7986e+00,3.0378e+00,2.3105e+00,2.4393e+01,-1.1134e+03
1.1441e-01,-1.7036e+00,3.0413e+00,2.4385e+00,2.4403e+01,-1.0824e+03
1.4845e-01,-1.9712e+00,3.0441e+00,2.3607e+00,2.4399e+01,-1.1188e+03
1.6190e-01,-1.9510e+00,3.0469e+00,2.4952e+00,2.4410e+01,-1.1279e+03
1.0115e-01,-1.6286e+00,3.0438e+00,2.4702e+00,2.4415e+01,-1.1514e+03
1.4296e-01,-1.9153e+00,3.0344e+00,2.3843e+00,2.4372e+01,-1.1485e+03
8.9095e-02,-1.6384e+00,3.0438e+00,2.3699e+00,2.4418e+01,-1.1511e+03
1.4974e-01,-1.9585e+00,3.0314e+00,2.3967e+00,2.4369e+01,-1.1484e+03
1.1872e-01,-1.6589e+00,3.0232e+00,2.5363e+00,2.4354e+01,-1.1517e+03
1.5424e-01,-1.9641e+00,3.0254e+00,2.4213e+00,2.4350e+01,-1.1490e+03
1.5073e-01,-1.9621e+00,3.0443e+00,2.3890e+00,2.4400e+01,-1.1395e+03
1.4594e-01,-1.9454e+00,3.0507e+00,2.3948e+00,2.4422e+01,-1.1306e+03
1.0915e-01,-1.6793e+00,3.0567e+00,2.4921e+00,2.4450e+01,-1.1494e+03
1.4542e-01,-1.9492e+00,3.0347e+00,2.3861e+00,2.4376e+01,-1.1361e+03
1.2510e-01,-1.7821e+00,3.0478e+00,2.4212e+00,2.4419e+01,-1.1518e+03
1.3483e-01,-1.9395e+00,3.0511e+00,2.3313e+00,2.4420e+01,-1.1034e+03
1.3226e-01,-1.9711e+00,3.0328e+00,2.2922e+00,2.4379e+01,-1.1523e+03
1.3551e-01,-1.9669e+00,3.0240e+00,2.3216e+00,2.4354e+01,-1.1490e+03
1.3328e-01,-1.8736e+00,3.0304e+00,2.3447e+00,2.4366e+01,-1.1489e+03
1.2707e-01,-1.7888e+00,3.0514e+00,2.4225e+00,2.4425e+01,-1.1508e+03
1.3812e-01,-1.8952e+00,3.0501e+00,2.4072e+00,2.4425e+01,-1.1270e+03
1.4625e-01,-1.9155e+00,3.0280e+00,2.4177e+00,2.4364e+01,-1.1524e+03
1.5536e-01,-1.9613e+00,3.0191e+00,2.3532e+00,2.4323e+01,-1.1450e+03
1.3168e-01,-1.9314e+00,3.0304e+00,2.3441e+00,2.4371e+01,-1.1429e+03
1.4361e-01,-1.9100e+00,3.0408e+00,2.3893e+00,2.4396e+01,-1.0455e+03
1.5547e-01,-1.9114e+00,3.0250e+00,2.4622e+00,2.4349e+01,-1.1508e+03
1.1643e-01,-1.7892e+00,3.0363e+00,2.3470e+00,2.4384e+01,-1.1417e+03
1.1636e-01,-1.7999e+00,3.0583e+00,2.3732e+00,2.4448e+01,-1.1465e+03
1.1693e-01,-1.7028e+00,3.0509e+00,2.4497e+00,2.4428e+01,-1.1548e+03
1.4778e-01,-1.9224e+00,3.0264e+00,2.3774e+00,2.4349e+01,-1.1361e+03
7.5649e-02,-1.6119e+00,3.0621e+00,2.3584e+00,2.4467e+01,-1.1321e+03
1.1727e-01,-1.7860e+00,3.0604e+00,2.4075e+00,2.4459e+01,-1.1521e+03
1.2957e-01,-1.9263e+00,3.0507e+00,2.3715e+00,2.4431e+01,-1.1280e+03
1.2753e-01,-1.6940e+00,3.0517e+00,2.5178e+00,2.4424e+01,-1.1388e+03
1.2656e-01,-1.9873e+00,3.0550e+00,2.2938e+00,2.4444e+01,-1.1252e+03
1.4765e-01,-1.9605e+00,3.0520e+00,2.4104e+00,2.4427e+01,-1.1471e+03
1.9020e-02,-1.4322e+00,3.0900e+00,2.3739e+00,2.4567e+01,-1.1446e+03
1.4918e-01,-1.9000e+00,3.0255e+00,2.4475e+00,2.4353e+01,-1.1531e+03
1.4155e-01,-1.9552e+00,3.0428e+00,2.4220e+00,2.4405e+01,-1.1352e+03
1.6226e-01,-1.9758e+00,3.0226e+00,2.4246e+00,2.4339e+01,-1.0981e+03
1.3335e-01,-1.9922e+00,3.0258e+00,2.3038e+00,2.4360e+01,-1.1547e+03
1.1668e-01,-1.7488e+00,3.0630e+00,2.4566e+00,2.4464e+01,-1.1459e+03
8.7599e-02,-1.6330e+00,3.0594e+00,2.4458e+00,2.4465e+01,-1.1555e+03
1.5235e-01,-1.9639e+00,3.0450e+00,2.3911e+00,2.4394e+01,-1.1327e+03
1.3963e-01,-1.8544e+00,3.0404e+00,2.4013e+00,2.4388e+01,-1.1242e+03
1.5794e-01,-1.9364e+00,3.0139e+00,2.4359e+00,2.4316e+01,-1.1512e+03
1.3556e-01,-1.8479e+00,3.0299e+00,2.4135e+00,2.4367e+01,-1.1503e+03
9.5742e-02,-1.6387e+00,3.0459e+00,2.4427e+00,2.4423e+01,-1.1543e+03
1.2786e-01,-1.8158e+00,3.0548e+00,2.3446e+00,2.4425e+01,-1.1553e+03
1.1719e-01,-1.7233e+00,3.0413e+00,2.4787e+00,2.4410e+01,-1.1520e+03
1.4734e-01,-1.9569e+00,3.0381e+00,2.3453e+00,2.4376e+01,-1.1518e+03
1.5030e-01,-1.9463e+00,3.0254e+00,2.3804e+00,2.4351e+01,-1.1530e+03
1.4816e-01,-1.9932e+00,3.0397e+00,2.4045e+00,2.4392e+01,-1.1309e+03
1.3816e-01,-1.9300e+00,3.0636e+00,2.4302e+00,2.4464e+01,-1.1427e+03
1.2846e-01,-1.8822e+00,3.0529e+00,2.3619e+00,2.4433e+01,-1.1533e+03
1.3154e-01,-1.9200e+00,3.0465e+00,2.3276e+00,2.4412e+01,-1.1479e+03
7.4779e-02,-1.6146e+00,3.0773e+00,2.4163e+00,2.4519e+01,-1.1431e+03
1.4170e-01,-1.9008e+00,3.0393e+00,2.4128e+00,2.4393e+01,-1.1114e+03
1.2947e-01,-1.8746e+00,3.0483e+00,2.3870e+00,2.4421e+01,-1.0924e+03
1.3679e-01,-1.9279e+00,3.0416e+00,2.3745e+00,2.4395e+01,-1.1459e+03
5.4709e-02,-1.4980e+00,3.0647e+00,2.4335e+00,2.4486e+01,-1.1287e+03
1.5431e-01,-1.9275e+00,3.0533e+00,2.4978e+00,2.4431e+01,-1.1376e+03
1.4398e-01,-1.9561e+00,3.0415e+00,2.3784e+00,2.4403e+01,-1.1417e+03
1.3527e-01,-1.9693e+00,3.0426e+00,2.3265e+00,2.4403e+01,-1.1445e+03
1.4714e-01,-1.9900e+00,3.0381e+00,2.3126e+00,2.4378e+01,-1.1338e+03
1.4708e-01,-1.9910e+00,3.0282e+00,2.3755e+00,2.4359e+01,-1.1323e+03
1.3983e-01,-1.8707e+00,3.0433e+00,2.4133e+00,2.4402e+01,-1.1410e+03
1.5533e-01,-1.9828e+00,3.0146e+00,2.4737e+00,2.4332e+01,-1.1431e+03
1.5253e-01,-1.9516e+00,3.0385e+00,2.3974e+00,2.4379e+01,-1.1416e+03
1.4684e-01,-1.9672e+00,3.0647e+00,2.4572e+00,2.4462e+01,-1.1556e+03
1.5949e-01,-1.9827e+00,3.0254e+00,2.4643e+00,2.4353e+01,-1.1377e+03
1.1599e-01,-1.7412e+00,3.0406e+00,2.3599e+00,2.4396e+01,-1.1405e+03
1.1372e-01,-1.7441e+00,3.0573e+00,2.3570e+00,2.4444e+01,-1.1365e+03
1.2946e-01,-1.8182e+00,3.0574e+00,2.4976e+00,2.4456e+01,-1.1445e+03
1.4768e-01,-1.9604e+00,3.0522e+00,2.3793e+00,2.4416e+01,-1.1260e+03
1.4376e-01,-1.9365e+00,3.0587e+00,2.3740e+00,2.4437e+01,-1.1533e+03
1.3264e-01,-1.9625e+00,3.0306e+00,2.3011e+00,2.4370e+01,-1.1218e+03
1.3857e-01,-1.9334e+00,3.0378e+00,2.3850e+00,2.4390e+01,-1.1055e+03
1.4316e-01,-1.8644e+00,3.0343e+00,2.4007e+00,2.4372e+01,-1.1558e+03
1.1504e-01,-1.7937e+00,3.0539e+00,2.4029e+00,2.4442e+01,-1.1484e+03
2.8717e-02,-1.4293e+00,3.0818e+00,2.4083e+00,2.4533e+01,-1.1420e+03
1.4225e-01,-1.9537e+00,3.0266e+00,2.3277e+00,2.4348e+01,-1.1281e+03
1.3555e-01,-1.9923e+00,3.0414e+00,2.3184e+00,2.4403e+01,-1.1295e+03
1.2252e-01,-1.7530e+00,3.0562e+00,2.4319e+00,2.4440e+01,-1.1268e+03
1.2706e-01,-1.8775e+00,3.0509e+00,2.3722e+00,2.4425e+01,-1.1469e+03
1.3507e-01,-1.9121e+00,3.0398e+00,2.3310e+00,2.4388e+01,-1.1516e+03
1.1072e-01,-1.7330e+00,3.0380e+00,2.3712e+00,2.4393e+01,-1.1216e+03
1.3750e-01,-1.9165e+00,3.0238e+00,2.3597e+00,2.4350e+01,-1.1380e+03
1.5989e-01,-1.9708e+00,3.0237e+00,2.3675e+00,2.4330e+01,-1.1514e+03
1.6222e-01,-1.9855e+00,3.0228e+00,2.4368e+00,2.4340e+01,-1.1072e+03
1.5726e-01,-1.9254e+00,3.0198e+00,2.4646e+00,2.4336e+01,-1.1108e+03
1.5935e-01,-1.9993e+00,3.0422e+00,2.4975e+00,2.4407e+01,-1.1472e+03
9.9506e-02,-1.6529e+00,3.0402e+00,2.3745e+00,2.4396e+01,-1.1554e+03
1.0947e-01,-1.7048e+00,3.0296e+00,2.4318e+00,2.4375e+01,-1.1495e+03
6.3963e-02,-1.5634e+00,3.0499e+00,2.3911e+00,2.4444e+01,-1.1537e+03
1.3537e-01,-1.8689e+00,3.0534e+00,2.4363e+00,2.4433e+01,-1.1444e+03
1.3884e-01,-1.8387e+00,3.0649e+00,2.4607e+00,2.4462e+01,-1.1550e+03
2.8850e-02,-1.4072e+00,3.0681e+00,2.5029e+00,2.4509e+01,-1.1552e+03
1.3895e-01,-1.8420e+00,3.0688e+00,2.4690e+00,2.4472e+01,-1.1533e+03
3.7350e-02,-1.4281e+00,3.0652e+00,2.4921e+00,2.4495e+01,-1.1121e+03
1.4150e-01,-1.9593e+00,3.0439e+00,2.4021e+00,2.4409e+01,-1.1322e+03
1.5339e-01,-1.9911e+00,3.0266e+00,2.3637e+00,2.4347e+01,-1.1324e+03
9.4839e-02,-1.6089e+00,3.0388e+00,2.4751e+00,2.4404e+01,-1.1268e+03
1.5676e-01,-1.9756e+00,3.0286e+00,2.3977e+00,2.4353e+01,-1.1550e+03
1.1310e-01,-1.7354e+00,3.0599e+00,2.4036e+00,2.4453e+01,-1.1195e+03
1.4320e-01,-1.9551e+00,3.0479e+00,2.3868e+00,2.4413e+01,-1.1139e+03
1.4250e-01,-1.8712e+00,3.0334e+00,2.3675e+00,2.4365e+01,-1.1335e+03
1.3756e-02,-1.3457e+00,3.0837e+00,2.5765e+00,2.4554e+01,-1.1535e+03
1.1090e-01,-1.6819e+00,3.0317e+00,2.4595e+00,2.4379e+01,-1.1500e+03
1.5423e-01,-1.9596e+00,3.0370e+00,2.4126e+00,2.4377e+01,-1.1140e+03
1.2107e-01,-1.7920e+00,3.0626e+00,2.4245e+00,2.4460e+01,-1.1319e+03
1.0687e-01,-1.7412e+00,3.0485e+00,2.3769e+00,2.4429e+01,-1.1426e+03
1.1967e-01,-1.8260e+00,3.0468e+00,2.3589e+00,2.4423e+01,-1.1277e+03
1.4700e-01,-1.9662e+00,3.0339e+00,2.3869e+00,2.4375e+01,-1.1426e+03
1.5021e-01,-1.9926e+00,3.0330e+00,2.3840e+00,2.4371e+01,-1.1117e+03
1.3156e-01,-1.9996e+00,3.0468e+00,2.3281e+00,2.4422e+01,-1.1536e+03
1.3497e-01,-1.9275e+00,3.0405e+00,2.3220e+00,2.4390e+01,-1.1129e+03
1.0486e-01,-1.7135e+00,3.0589e+00,2.3824e+00,2.4454e+01,-1.1531e+03
1.4178e-01,-1.9506e+00,3.0319e+00,2.3333e+00,2.4368e+01,-1.1124e+03
1.3056e-01,-1.8136e+00,3.0390e+00,2.4135e+00,2.4392e+01,-1.1469e+03
1.5196e-01,-1.9850e+00,3.0323e+00,2.4015e+00,2.4366e+01,-1.1320e+03
2.1304e-02,-1.3871e+00,3.0726e+00,2.4948e+00,2.4519e+01,-1.1517e+03
1.5767e-01,-1.9172e+00,3.0164e+00,2.4579e+00,2.4321e+01,-1.1516e+03
1.3277e-01,-1.8930e+00,3.0303e+00,2.3608e+00,2.4366e+01,-1.1539e+03
1.1255e-01,-1.8365e+00,3.0389e+00,2.2456e+00,2.4395e+01,-1.1309e+03
1.3150e-01,-1.9269e+00,3.0330e+00,2.2839e+00,2.4372e+01,-1.1491e+03
1.4348e-01,-1.9510e+00,3.0385e+00,2.3482e+00,2.4387e+01,-1.0609e+03
1.6418e-01,-1.9899e+00,3.0308e+00,2.4384e+00,2.4358e+01,-1.1265e+03
1.1693e-01,-1.7684e+00,3.0363e+00,2.3859e+00,2.4396e+01,-1.1536e+03
1.7373e-01,-1.9976e+00,3.0330e+00,2.4825e+00,2.4360e+01,-1.1546e+03
1.2440e-01,-1.7839e+00,3.0533e+00,2.4393e+00,2.4438e+01,-1.1507e+03
1.4760e-01,-1.9900e+00,3.0547e+00,2.3758e+00,2.4428e+01,-1.0733e+03
1.3476e-01,-1.8733e+00,3.0572e+00,2.4574e+00,2.4449e+01,-1.1548e+03
1.1574e-01,-1.7490e+00,3.0363e+00,2.3609e+00,2.4382e+01,-1.1471e+03
1.3851e-01,-1.8400e+00,3.0413e+00,2.3992e+00,2.4393e+01,-1.1357e+03
1.4902e-01,-1.9649e+00,3.0314e+00,2.4371e+00,2.4372e+01,-1.1290e+03
1.4075e-01,-1.8755e+00,3.0396e+00,2.3982e+00,2.4393e+01,-1.1461e+03
1.4678e-01,-1.8404e+00,3.0283e+00,2.4748e+00,2.4358e+01,-1.1537e+03
1.2401e-01,-1.7877e+00,3.0524e+00,2.4313e+00,2.4434e+01,-1.1544e+03
1.0885e-01,-1.7300e+00,3.0315e+00,2.3771e+00,2.4384e+01,-1.1470e+03
1.4969e-01,-1.9353e+00,3.0306e+00,2.4207e+00,2.4359e+01,-1.1516e+03
1.4774e-01,-1.9279e+00,3.0277e+00,2.4292e+00,2.4361e+01,-1.1235e+03
1.1485e-01,-1.6982e+00,3.0382e+00,2.4254e+00,2.4391e+01,-1.1503e+03
1.4337e-01,-1.8237e+00,3.0504e+00,2.4824e+00,2.4422e+01,-1.1481e+03
1.4085e-01,-1.8986e+00,3.0372e+00,2.3883e+00,2.4387e+01,-1.1367e+03
1.6653e-01,-1.9699e+00,3.0462e+00,2.4888e+00,2.4399e+01,-1.1258e+03
9.6275e-02,-1.7929e+00,3.0318e+00,2.2173e+00,2.4383e+01,-1.1512e+03
1.4362e-01,-1.9024e+00,3.0338e+00,2.4048e+00,2.4372e+01,-1.1416e+03
1.6320e-01,-1.9780e+00,3.0390e+00,2.4659e+00,2.4379e+01,-1.1397e+03
1.5998e-01,-1.9641e+00,3.0511e+00,2.4552e+00,2.4411e+01,-1.1483e+03
1.2956e-01,-1.9563e+00,3.0445e+00,2.3191e+00,2.4407e+01,-1.1474e+03
1.5863e-01,-1.9713e+00,3.0372e+00,2.4385e+00,2.4378e+01,-1.1003e+03
1.1728e-01,-1.7443e+00,3.0505e+00,2.3947e+00,2.4424e+01,-1.1502e+03
1.2871e-01,-1.9052e+00,3.0531e+00,2.3453e+00,2.4434e+01,-1.1294e+03
1.2564e-01,-1.9308e+00,3.0494e+00,2.3177e+00,2.4423e+01,-1.1227e+03
1.5580e-01,-1.9726e+00,3.0251e+00,2.4140e+00,2.4346e+01,-1.1108e+03
1.3940e-01,-1.9192e+00,3.0427e+00,2.3596e+00,2.4400e+01,-1.1178e+03
8.2974e-02,-1.5989e+00,3.0375e+00,2.4028e+00,2.4403e+01,-1.1426e+03
1.5686e-01,-1.9376e+00,3.0194e+00,2.4650e+00,2.4334e+01,-1.1230e+03
1.3938e-01,-1.9199e+00,3.0437e+00,2.3924e+00,2.4403e+01,-1.1173e+03
1.6096e-01,-1.8953e+00,3.0215e+00,2.5057e+00,2.4337e+01,-1.1340e+03
1.4156e-01,-1.9994e+00,3.0296e+00,2.2738e+00,2.4358e+01,-1.1364e+03
1.4761e-01,-1.9316e+00,3.0517e+00,2.3827e+00,2.4416e+01,-1.1546e+03
1.1781e-01,-1.7899e+00,3.0623e+00,2.4188e+00,2.4459e+01,-1.1478e+03
9.9394e-02,-1.6033e+00,3.0479e+00,2.4867e+00,2.4422e+01,-1.1555e+03
1.4885e-01,-1.9059e+00,3.0266e+00,2.4437e+00,2.4356e+01,-1.1410e+03
1.2673e-01,-1.8706e+00,3.0432e+00,2.3711e+00,2.4410e+01,-1.0973e+03
1.4774e-01,-1.9345e+00,3.0545e+00,2.4070e+00,2.4426e+01,-1.1446e+03
1.1198e-01,-1.8574e+00,3.0386e+00,2.2738e+00,2.4401e+01,-1.1377e+03
1.6072e-01,-1.9956e+00,3.0297e+00,2.4713e+00,2.4363e+01,-1.1368e+03
1.4932e-01,-1.9331e+00,3.0325e+00,2.4563e+00,2.4373e+01,-1.1202e+03
1.4158e-01,-1.9373e+00,3.0400e+00,2.4029e+00,2.4394e+01,-1.1527e+03
7.8124e-02,-1.5672e+00,3.0549e+00,2.4359e+00,2.4449e+01,-1.1552e+03
1.2879e-01,-1.8105e+00,3.0216e+00,2.3992e+00,2.4347e+01,-1.1330e+03
1.1778e-01,-1.7720e+00,3.0495e+00,2.4042e+00,2.4428e+01,-1.1344e+03
1.3287e-01,-1.8648e+00,3.0324e+00,2.3835e+00,2.4376e+01,-1.1440e+03
1.3271e-01,-1.8779e+00,3.0453e+00,2.3712e+00,2.4410e+01,-1.1451e+03
1.3880e-01,-1.8655e+00,3.0428e+00,2.4226e+00,2.4400e+01,-1.1492e+03
1.2352e-01,-1.7777e+00,3.0567e+00,2.4538e+00,2.4446e+01,-1.1509e+03
1.1469e-01,-1.8187e+00,3.0395e+00,2.3278e+00,2.4402e+01,-1.1317e+03
1.4807e-01,-1.9344e+00,3.0308e+00,2.4077e+00,2.4363e+01,-1.1396e+03
1.5521e-01,-1.9596e+00,3.0340e+00,2.3979e+00,2.4369e+01,-1.1369e+03
8.4684e-02,-1.5788e+00,3.0456e+00,2.4099e+00,2.4415e+01,-1.1161e+03
1.3302e-01,-1.9027e+00,3.0312e+00,2.3647e+00,2.4374e+01,-1.1043e+03
1.1707e-01,-1.7238e+00,3.0593e+00,2.4428e+00,2.4449e+01,-1.1551e+03
1.1673e-01,-1.7646e+00,3.0374e+00,2.3547e+00,2.4389e+01,-1.1170e+03
1.4620e-01,-1.9308e+00,3.0453e+00,2.3970e+00,2.4403e+01,-1.1358e+03
1.5991e-01,-1.9314e+00,3.0118e+00,2.4623e+00,2.4312e+01,-1.1535e+03
1.2532e-01,-1.7964e+00,3.0427e+00,2.4567e+00,2.4411e+01,-1.1462e+03
1.4497e-01,-1.9909e+00,3.0452e+00,2.3896e+00,2.4410e+01,-1.1539e+03
1.1502e-01,-1.7165e+00,3.0587e+00,2.4416e+00,2.4447e+01,-1.1385e+03
1.4068e-01,-1.9405e+00,3.0430e+00,2.4112e+00,2.4404e+01,-1.1309e+03
1.3848e-01,-1.9231e+00,3.0427e+00,2.4018e+00,2.4404e+01,-1.1081e+03
1.5169e-01,-1.8941e+00,3.0339e+00,2.4749e+00,2.4374e+01,-1.1545e+03
1.5516e-01,-1.9341e+00,3.0358e+00,2.4879e+00,2.4385e+01,-1.1446e+03
1.1521e-01,-1.7792e+00,3.0624e+00,2.4091e+00,2.4467e+01,-1.1411e+03
1.2896e-01,-1.9239e+00,3.0457e+00,2.3307e+00,2.4415e+01,-1.1368e+03
1.1376e-01,-1.8935e+00,3.0369e+00,2.2837e+00,2.4401e+01,-1.1386e+03
3.2294e-02,-1.3835e+00,3.0736e+00,2.5754e+00,2.4520e+01,-1.1496e+03
1.6769e-01,-1.9968e+00,3.0486e+00,2.5474e+00,2.4413e+01,-1.1406e+03
1.2699e-01,-1.8203e+00,3.0442e+00,2.3664e+00,2.4403e+01,-1.1002e+03
1.2558e-01,-1.8325e+00,3.0454e+00,2.3459e+00,2.4410e+01,-1.1241e+03
1.3553e-01,-1.8088e+00,3.0466e+00,2.4660e+00,2.4411e+01,-1.1463e+03
1.2820e-01,-1.8586e+00,3.0444e+00,2.3433e+00,2.4401e+01,-1.1435e+03
1.6146e-01,-1.9722e+00,3.0273e+00,2.4708e+00,2.4356e+01,-1.1119e+03
1.3980e-01,-1.9516e+00,3.0374e+00,2.3359e+00,2.4388e+01,-1.1510e+03
1.2418e-01,-1.9044e+00,3.0355e+00,2.3036e+00,2.4388e+01,-1.1150e+03
9.6667e-02,-1.6275e+00,3.0416e+00,2.4126e+00,2.4402e+01,-1.1539e+03
