niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
8.8000e+01,1.0000e+00,1.4716e+01,-1.6377e+05,-1.6377e+05,-1.7582e-01,-1.6377e+05,1.1178e-01,6.2531e+00,1.3082e+05,1.2489e+03,-3.4821e-01,-8.4006e-01,1.3557e+00,2.1586e+00,3.5869e+00,4.9310e+00,5.6887e+00,2.9827e+01
8.9000e+01,1.0000e+00,1.4858e+01,-1.6376e+05,-1.6377e+05,-1.7782e-01,-1.6377e+05,1.1190e-01,6.2672e+00,1.3082e+05,1.2509e+03,-3.1636e-01,-3.3599e-01,1.1961e+00,1.3361e+00,2.0981e+00,4.8993e+00,5.7197e+00,2.9576e+01
9.0000e+01,1.0000e+00,1.5000e+01,-1.6376e+05,-1.6377e+05,-1.7982e-01,-1.6377e+05,1.1585e-01,6.7178e+00,1.3082e+05,1.2532e+03,-3.4642e-01,-7.7120e-01,1.5403e+00,1.3055e+00,2.4751e+00,4.0694e+00,4.9781e+00,2.9795e+01
9.1000e+01,1.0000e+00,1.5141e+01,-1.6376e+05,-1.6376e+05,-1.8182e-01,-1.6376e+05,1.1798e-01,6.9672e+00,1.3081e+05,1.2552e+03,-4.5318e-01,-7.4064e-01,1.2980e+00,2.2520e+00,3.7412e+00,3.2194e+00,5.8487e+00,2.6700e+01
9.2000e+01,2.0000e+00,1.5257e+01,-1.6375e+05,-1.6376e+05,-1.8382e-01,-1.6376e+05,1.1708e-01,6.8606e+00,1.3081e+05,1.2595e+03,-1.9578e-01,-3.3057e-01,6.9116e-01,2.9468e+00,2.1878e+00,4.7812e+00,5.5834e+00,2.8902e+01
9.3000e+01,1.0000e+00,1.5397e+01,-1.6372e+05,-1.6373e+05,-1.8581e-01,-1.6373e+05,1.1905e-01,7.0936e+00,1.3080e+05,1.2618e+03,-2.0715e-01,-4.0386e-01,1.1675e+00,1.6687e+00,2.9345e+00,4.3623e+00,3.9927e+00,2.9196e+01
9.4000e+01,1.0000e+00,1.5537e+01,-1.6372e+05,-1.6373e+05,-1.8781e-01,-1.6373e+05,1.1344e-01,6.4408e+00,1.3077e+05,1.2637e+03,-4.6229e-01,-8.7838e-01,1.2463e+00,2.4611e+00,2.4245e+00,3.1669e+00,5.6969e+00,2.9558e+01
9.5000e+01,1.0000e+00,1.5677e+01,-1.6372e+05,-1.6373e+05,-1.8981e-01,-1.6372e+05,1.1270e-01,6.3566e+00,1.3077e+05,1.2657e+03,-1.6494e-01,-5.8489e-01,1.1945e+00,3.2329e+00,2.6231e+00,3.1334e+00,5.7793e+00,2.9366e+01
9.6000e+01,1.0000e+00,1.5815e+01,-1.6371e+05,-1.6372e+05,-1.9181e-01,-1.6372e+05,1.1816e-01,6.9873e+00,1.3077e+05,1.2679e+03,2.2905e-01,-7.2557e-01,6.0859e-01,1.6960e+00,3.3980e+00,4.9984e+00,4.9386e+00,2.8310e+01
9.7000e+01,1.0000e+00,1.5954e+01,-1.6370e+05,-1.6371e+05,-1.9381e-01,-1.6371e+05,1.1911e-01,7.1012e+00,1.3076e+05,1.2699e+03,1.8047e-01,-5.9351e-01,1.2602e+00,2.4769e+00,3.4715e+00,3.5100e+00,4.5109e+00,2.9142e+01
9.8000e+01,1.0000e+00,1.6092e+01,-1.6370e+05,-1.6370e+05,-1.9580e-01,-1.6370e+05,1.1896e-01,7.0825e+00,1.3075e+05,1.2721e+03,-4.3214e-01,-4.0069e-01,1.6100e+00,1.3814e+00,2.0455e+00,3.7752e+00,5.1167e+00,2.9643e+01
9.9000e+01,1.0000e+00,1.6230e+01,-1.6370e+05,-1.6370e+05,-1.9780e-01,-1.6370e+05,1.0948e-01,5.9994e+00,1.3075e+05,1.2741e+03,-3.3339e-01,-7.0778e-01,1.2643e+00,3.0193e+00,3.7943e+00,5.0222e+00,5.6933e+00,2.9524e+01
1.0000e+02,1.0000e+00,1.6367e+01,-1.6369e+05,-1.6370e+05,-1.9980e-01,-1.6370e+05,1.1889e-01,7.0749e+00,1.3075e+05,1.2761e+03,-7.6913e-02,-2.7984e-01,6.8232e-01,3.1905e+00,2.5226e+00,3.9875e+00,5.8858e+00,2.8932e+01
1.0100e+02,1.0000e+00,1.6503e+01,-1.6369e+05,-1.6369e+05,-2.0180e-01,-1.6369e+05,1.1693e-01,6.8430e+00,1.3074e+05,1.2780e+03,-4.5408e-01,-9.7684e-01,1.2485e+00,1.7994e+00,2.7669e+00,5.0558e+00,5.5311e+00,2.6421e+01
1.0200e+02,2.0000e+00,1.6612e+01,-1.6368e+05,-1.6369e+05,-2.0380e-01,-1.6369e+05,1.1765e-01,6.9271e+00,1.3074e+05,1.2819e+03,1.2131e-01,-1.0856e-01,1.8623e+00,3.1888e+00,3.2040e+00,3.2005e+00,5.6866e+00,2.9715e+01
1.0300e+02,1.0000e+00,1.6748e+01,-1.6368e+05,-1.6369e+05,-2.0579e-01,-1.6369e+05,1.0919e-01,5.9672e+00,1.3073e+05,1.2842e+03,-3.6727e-01,-5.7913e-01,7.1344e-01,1.5213e+00,3.6675e+00,4.9287e+00,5.1933e+00,2.5788e+01
1.0400e+02,4.0000e+00,1.6801e+01,-1.6367e+05,-1.6368e+05,-2.0779e-01,-1.6368e+05,1.1922e-01,7.1135e+00,1.3073e+05,1.2923e+03,2.2862e-02,-5.9040e-01,2.4512e-01,3.1742e+00,3.0868e+00,3.1217e+00,4.9325e+00,2.7993e+01
1.0500e+02,1.0000e+00,1.6935e+01,-1.6367e+05,-1.6367e+05,-2.0979e-01,-1.6367e+05,1.1876e-01,7.0595e+00,1.3072e+05,1.2943e+03,1.0161e-01,-8.5623e-01,1.6422e+00,2.6754e+00,2.3139e+00,4.9583e+00,4.8198e+00,2.9547e+01
1.0600e+02,1.0000e+00,1.7069e+01,-1.6365e+05,-1.6366e+05,-2.1179e-01,-1.6366e+05,1.1927e-01,7.1195e+00,1.3072e+05,1.2962e+03,1.2203e-01,-8.6153e-01,1.3726e+00,2.2218e+00,2.4896e+00,3.2218e+00,5.8092e+00,2.9520e+01
1.0700e+02,1.0000e+00,1.7203e+01,-1.6364e+05,-1.6365e+05,-2.1379e-01,-1.6365e+05,1.1742e-01,6.9008e+00,1.3070e+05,1.2985e+03,3.4870e-02,-9.5858e-01,3.4060e-01,2.9504e+00,2.6046e+00,4.8908e+00,5.5387e+00,2.6795e+01
1.0800e+02,2.0000e+00,1.7308e+01,-1.6364e+05,-1.6365e+05,-2.1578e-01,-1.6365e+05,1.1060e-01,6.1226e+00,1.3070e+05,1.3028e+03,-1.1488e-01,-1.9293e-01,4.3162e-01,2.2113e+00,3.0110e+00,4.1806e+00,4.3041e+00,2.7934e+01
1.0900e+02,1.0000e+00,1.7440e+01,-1.6364e+05,-1.6365e+05,-2.1778e-01,-1.6365e+05,1.0830e-01,5.8707e+00,1.3069e+05,1.3047e+03,-2.4678e-01,-5.9311e-01,1.1806e+00,1.9965e+00,2.8886e+00,3.8721e+00,4.8471e+00,2.8893e+01
1.1000e+02,1.0000e+00,1.7572e+01,-1.6364e+05,-1.6365e+05,-2.1978e-01,-1.6365e+05,1.0722e-01,5.7538e+00,1.3069e+05,1.3067e+03,-2.5991e-01,-4.7327e-01,1.4931e+00,3.0292e+00,3.1585e+00,3.1540e+00,5.3259e+00,2.9423e+01
1.1100e+02,1.0000e+00,1.7703e+01,-1.6364e+05,-1.6365e+05,-2.2178e-01,-1.6365e+05,1.0743e-01,5.7759e+00,1.3069e+05,1.3086e+03,1.3857e-01,-5.9004e-01,7.5648e-01,2.7758e+00,3.4584e+00,4.6832e+00,5.8311e+00,2.7001e+01
1.1200e+02,1.0000e+00,1.7834e+01,-1.6364e+05,-1.6365e+05,-2.2378e-01,-1.6364e+05,1.0736e-01,5.7692e+00,1.3069e+05,1.3110e+03,-2.8805e-01,-7.0666e-01,4.8580e-01,3.0526e+00,2.7788e+00,4.4103e+00,5.5541e+00,2.6415e+01
1.1300e+02,2.0000e+00,1.7937e+01,-1.6363e+05,-1.6363e+05,-2.2577e-01,-1.6363e+05,1.1938e-01,7.1328e+00,1.3069e+05,1.3148e+03,5.0511e-02,-3.1643e-01,1.0763e+00,2.6526e+00,2.6107e+00,3.5735e+00,5.5056e+00,2.8634e+01
1.1400e+02,1.0000e+00,1.8067e+01,-1.6363e+05,-1.6363e+05,-2.2777e-01,-1.6363e+05,1.1518e-01,6.6400e+00,1.3068e+05,1.3171e+03,2.4579e-01,-4.3294e-01,1.9568e+00,1.4486e+00,2.2141e+00,3.7698e+00,5.8450e+00,2.5518e+01
1.1500e+02,1.0000e+00,1.8196e+01,-1.6362e+05,-1.6363e+05,-2.2977e-01,-1.6363e+05,1.1281e-01,6.3696e+00,1.3068e+05,1.3191e+03,2.2794e-01,-7.1773e-01,1.5493e+00,2.8204e+00,3.7673e+00,4.4448e+00,4.8366e+00,2.9201e+01
1.1600e+02,1.0000e+00,1.8325e+01,-1.6361e+05,-1.6361e+05,-2.3177e-01,-1.6361e+05,1.1944e-01,7.1395e+00,1.3067e+05,1.3214e+03,-4.3021e-01,-4.8609e-01,6.2852e-01,2.2268e+00,2.4303e+00,3.1296e+00,5.7111e+00,2.6869e+01
1.1700e+02,1.0000e+00,1.8454e+01,-1.6360e+05,-1.6361e+05,-2.3377e-01,-1.6361e+05,1.1857e-01,7.0361e+00,1.3066e+05,1.3233e+03,-4.9409e-01,-3.7437e-01,1.3873e+00,1.7366e+00,3.2477e+00,5.0652e+00,5.3039e+00,2.5651e+01
1.1800e+02,2.0000e+00,1.8553e+01,-1.6360e+05,-1.6361e+05,-2.3576e-01,-1.6361e+05,1.1266e-01,6.3526e+00,1.3065e+05,1.3271e+03,1.9915e-02,-4.0624e-02,1.0440e+00,1.3198e+00,3.0071e+00,3.2698e+00,5.8179e+00,2.8682e+01
1.1900e+02,1.0000e+00,1.8681e+01,-1.6360e+05,-1.6360e+05,-2.3776e-01,-1.6360e+05,1.1781e-01,6.9460e+00,1.3065e+05,1.3290e+03,-3.4104e-01,-6.7329e-01,2.3377e-01,1.7998e+00,3.7765e+00,3.9443e+00,5.0254e+00,2.8054e+01
1.2000e+02,3.0000e+00,1.8750e+01,-1.6359e+05,-1.6360e+05,-2.3976e-01,-1.6360e+05,1.1117e-01,6.1853e+00,1.3065e+05,1.3349e+03,-4.3117e-02,-3.7998e-01,1.1167e+00,1.6638e+00,2.7642e+00,4.9581e+00,5.2784e+00,2.5408e+01
1.2100e+02,1.0000e+00,1.8877e+01,-1.6359e+05,-1.6360e+05,-2.4176e-01,-1.6360e+05,1.0836e-01,5.8772e+00,1.3065e+05,1.3368e+03,-3.5234e-02,-8.3588e-01,3.3947e-01,2.0143e+00,3.1864e+00,4.2052e+00,5.0769e+00,2.7763e+01
1.2200e+02,1.0000e+00,1.9003e+01,-1.6359e+05,-1.6360e+05,-2.4376e-01,-1.6360e+05,1.1158e-01,6.2312e+00,1.3064e+05,1.3392e+03,-4.4863e-01,-5.3125e-01,9.4256e-01,1.4316e+00,2.1479e+00,4.9340e+00,5.6794e+00,2.8918e+01
1.2300e+02,1.0000e+00,1.9129e+01,-1.6359e+05,-1.6359e+05,-2.4575e-01,-1.6359e+05,1.1733e-01,6.8899e+00,1.3064e+05,1.3414e+03,6.5129e-02,-8.3541e-01,2.6561e-01,2.8770e+00,2.9883e+00,4.9798e+00,5.6759e+00,2.7388e+01
1.2400e+02,1.0000e+00,1.9255e+01,-1.6358e+05,-1.6359e+05,-2.4775e-01,-1.6359e+05,1.1550e-01,6.6770e+00,1.3064e+05,1.3433e+03,9.2991e-02,-4.9061e-01,1.5684e+00,2.3456e+00,2.0488e+00,4.2443e+00,5.5747e+00,2.5021e+01
1.2500e+02,1.0000e+00,1.9380e+01,-1.6358e+05,-1.6359e+05,-2.4975e-01,-1.6359e+05,1.1035e-01,6.0945e+00,1.3064e+05,1.3456e+03,-8.0414e-02,-9.0599e-01,1.8146e+00,2.2881e+00,2.2565e+00,4.4017e+00,5.8018e+00,2.5991e+01
1.2600e+02,1.0000e+00,1.9505e+01,-1.6358e+05,-1.6359e+05,-2.5175e-01,-1.6359e+05,1.1865e-01,7.0462e+00,1.3063e+05,1.3476e+03,-2.2001e-01,-1.7131e-01,4.1417e-01,1.3942e+00,2.8881e+00,4.9754e+00,4.2335e+00,2.7847e+01
1.2700e+02,1.0000e+00,1.9629e+01,-1.6358e+05,-1.6358e+05,-2.5375e-01,-1.6358e+05,1.1161e-01,6.2351e+00,1.3063e+05,1.3495e+03,-2.5328e-01,-4.5859e-01,3.9275e-01,3.0470e+00,1.8945e+00,3.4178e+00,5.8523e+00,2.8441e+01
1.2800e+02,1.0000e+00,1.9753e+01,-1.6358e+05,-1.6358e+05,-2.5574e-01,-1.6358e+05,1.0660e-01,5.6869e+00,1.3063e+05,1.3518e+03,1.6792e-01,-2.6735e-02,1.4205e+00,1.9984e+00,2.5225e+00,4.8514e+00,4.3668e+00,2.8675e+01
1.2900e+02,3.0000e+00,1.9816e+01,-1.6358e+05,-1.6358e+05,-2.5774e-01,-1.6358e+05,1.0310e-01,5.3204e+00,1.3063e+05,1.3584e+03,-1.3818e-01,-1.3926e-01,1.8271e+00,2.9117e+00,3.3045e+00,4.6249e+00,5.0915e+00,2.9905e+01
1.3000e+02,1.0000e+00,1.9939e+01,-1.6357e+05,-1.6358e+05,-2.5974e-01,-1.6358e+05,1.1746e-01,6.9053e+00,1.3063e+05,1.3604e+03,-2.8478e-01,-7.3786e-01,3.6614e-01,1.2706e+00,2.4150e+00,3.1762e+00,4.8713e+00,2.7704e+01
1.3100e+02,2.0000e+00,2.0031e+01,-1.6357e+05,-1.6358e+05,-2.6174e-01,-1.6358e+05,1.0937e-01,5.9865e+00,1.3062e+05,1.3643e+03,6.4122e-02,-9.4953e-01,3.9902e-01,1.3434e+00,2.8068e+00,4.3163e+00,4.2991e+00,2.7595e+01
1.3200e+02,1.0000e+00,2.0153e+01,-1.6357e+05,-1.6358e+05,-2.6374e-01,-1.6358e+05,1.0804e-01,5.8420e+00,1.3062e+05,1.3663e+03,-2.3262e-01,-9.0187e-01,1.1101e+00,3.1612e+00,1.9595e+00,3.7303e+00,5.5001e+00,2.8978e+01
1.3300e+02,1.0000e+00,2.0274e+01,-1.6357e+05,-1.6358e+05,-2.6573e-01,-1.6358e+05,1.1148e-01,6.2197e+00,1.3062e+05,1.3685e+03,-1.0457e-01,-8.0235e-01,5.6510e-01,2.2682e+00,3.8567e+00,3.8966e+00,5.3636e+00,2.5880e+01
1.3400e+02,2.0000e+00,2.0365e+01,-1.6355e+05,-1.6356e+05,-2.6773e-01,-1.6356e+05,1.1974e-01,7.1755e+00,1.3062e+05,1.3724e+03,-3.7596e-01,-1.9080e-01,5.5855e-01,2.9105e+00,2.8498e+00,4.0166e+00,5.1603e+00,2.8073e+01
1.3500e+02,3.0000e+00,2.0424e+01,-1.6355e+05,-1.6356e+05,-2.6973e-01,-1.6356e+05,1.1202e-01,6.2802e+00,1.3061e+05,1.3786e+03,-2.2926e-01,-4.4925e-02,4.9400e-01,1.8119e+00,3.4945e+00,5.0399e+00,4.1204e+00,2.7917e+01
1.3600e+02,1.0000e+00,2.0544e+01,-1.6355e+05,-1.6356e+05,-2.7173e-01,-1.6356e+05,1.0765e-01,5.8004e+00,1.3060e+05,1.3805e+03,-3.8574e-03,-5.5675e-01,6.8362e-01,1.4011e+00,3.2783e+00,4.8173e+00,4.7610e+00,2.7997e+01
1.3700e+02,1.0000e+00,2.0664e+01,-1.6354e+05,-1.6355e+05,-2.7373e-01,-1.6355e+05,1.1978e-01,7.1813e+00,1.3060e+05,1.3824e+03,-1.6519e-01,-6.9317e-01,2.6826e-01,1.8533e+00,2.4119e+00,3.1820e+00,5.5436e+00,2.6669e+01
1.3800e+02,1.0000e+00,2.0783e+01,-1.6354e+05,-1.6355e+05,-2.7572e-01,-1.6355e+05,1.1202e-01,6.2809e+00,1.3059e+05,1.3843e+03,-2.9912e-01,-7.0967e-01,7.3796e-01,2.3749e+00,2.3638e+00,5.0177e+00,4.8110e+00,2.8150e+01
1.3900e+02,1.0000e+00,2.0902e+01,-1.6353e+05,-1.6354e+05,-2.7772e-01,-1.6354e+05,1.1837e-01,7.0130e+00,1.3059e+05,1.3866e+03,-3.6406e-01,-5.8427e-01,4.1140e-01,3.0610e+00,1.8845e+00,4.9717e+00,5.2379e+00,2.6465e+01
1.4000e+02,1.0000e+00,2.1021e+01,-1.6353e+05,-1.6354e+05,-2.7972e-01,-1.6354e+05,1.1437e-01,6.5465e+00,1.3059e+05,1.3890e+03,-4.8299e-01,-1.4495e-01,8.4636e-01,2.7838e+00,3.0028e+00,3.1849e+00,5.0666e+00,2.8294e+01
1.4100e+02,1.0000e+00,2.1139e+01,-1.6353e+05,-1.6353e+05,-2.8172e-01,-1.6353e+05,1.1932e-01,7.1254e+00,1.3058e+05,1.3909e+03,-1.5272e-02,-5.1308e-01,1.1181e+00,1.7361e+00,2.6742e+00,3.9887e+00,4.1094e+00,2.8988e+01
1.4200e+02,1.0000e+00,2.1257e+01,-1.6353e+05,-1.6353e+05,-2.8372e-01,-1.6353e+05,1.1030e-01,6.0888e+00,1.3058e+05,1.3928e+03,-3.3258e-01,-6.7368e-01,1.7223e+00,1.2762e+00,2.8842e+00,4.7446e+00,5.3514e+00,2.9651e+01
1.4300e+02,1.0000e+00,2.1375e+01,-1.6352e+05,-1.6353e+05,-2.8571e-01,-1.6353e+05,1.1236e-01,6.3186e+00,1.3058e+05,1.3947e+03,-2.5491e-01,-6.0986e-01,1.2834e+00,3.1148e+00,2.9025e+00,4.4720e+00,4.2737e+00,2.9017e+01
1.4400e+02,1.0000e+00,2.1493e+01,-1.6352e+05,-1.6352e+05,-2.8771e-01,-1.6352e+05,1.1953e-01,7.1510e+00,1.3057e+05,1.3967e+03,-3.4623e-01,-7.6527e-01,1.4276e+00,2.5231e+00,3.8416e+00,3.4612e+00,5.5355e+00,2.5776e+01
1.4500e+02,1.0000e+00,2.1610e+01,-1.6352e+05,-1.6352e+05,-2.8971e-01,-1.6352e+05,1.1032e-01,6.0908e+00,1.3057e+05,1.3990e+03,-4.7911e-01,-6.4677e-01,1.3482e+00,1.3586e+00,3.1885e+00,3.8990e+00,5.6967e+00,2.9139e+01
1.4600e+02,1.0000e+00,2.1726e+01,-1.6351e+05,-1.6352e+05,-2.9171e-01,-1.6352e+05,1.1955e-01,7.1537e+00,1.3057e+05,1.4013e+03,-4.1537e-01,-3.5593e-01,1.0751e+00,3.0701e+00,3.4489e+00,4.9589e+00,4.6107e+00,2.8600e+01
1.4700e+02,1.0000e+00,2.1842e+01,-1.6351e+05,-1.6351e+05,-2.9371e-01,-1.6351e+05,1.1810e-01,6.9805e+00,1.3056e+05,1.4032e+03,-5.4086e-03,-4.8365e-01,8.5588e-01,2.6510e+00,3.1848e+00,3.6432e+00,4.4645e+00,2.8386e+01
1.4800e+02,2.0000e+00,2.1926e+01,-1.6351e+05,-1.6351e+05,-2.9570e-01,-1.6351e+05,1.1173e-01,6.2480e+00,1.3056e+05,1.4071e+03,6.9306e-02,-5.3414e-01,1.1165e+00,3.0609e+00,2.5160e+00,4.5268e+00,3.9535e+00,2.8542e+01
1.4900e+02,1.0000e+00,2.2041e+01,-1.6351e+05,-1.6351e+05,-2.9770e-01,-1.6351e+05,1.0748e-01,5.7813e+00,1.3056e+05,1.4094e+03,-4.2474e-01,-3.9698e-01,1.0300e+00,1.9368e+00,3.6108e+00,5.1040e+00,5.2227e+00,2.8627e+01
1.5000e+02,1.0000e+00,2.2157e+01,-1.6351e+05,-1.6351e+05,-2.9970e-01,-1.6351e+05,1.0431e-01,5.4458e+00,1.3056e+05,1.4114e+03,-4.2341e-01,-9.1186e-02,5.3171e-01,3.0813e+00,1.8972e+00,3.4557e+00,5.6138e+00,2.6551e+01
1.5100e+02,1.0000e+00,2.2271e+01,-1.6350e+05,-1.6351e+05,-3.0170e-01,-1.6351e+05,1.0295e-01,5.3042e+00,1.3056e+05,1.4137e+03,-1.8587e-01,-4.4406e-01,1.0046e+00,1.6262e+00,2.8725e+00,3.9945e+00,5.7350e+00,2.6741e+01
1.5200e+02,1.0000e+00,2.2386e+01,-1.6350e+05,-1.6351e+05,-3.0370e-01,-1.6351e+05,1.0431e-01,5.4457e+00,1.3055e+05,1.4156e+03,-4.0698e-01,-8.5994e-01,5.9724e-01,2.7136e+00,3.1440e+00,3.8906e+00,5.4478e+00,2.8155e+01
1.5300e+02,1.0000e+00,2.2500e+01,-1.6350e+05,-1.6351e+05,-3.0569e-01,-1.6351e+05,1.1776e-01,6.9407e+00,1.3055e+05,1.4176e+03,2.2683e-01,-2.5070e-01,2.0992e+00,1.4430e+00,3.5450e+00,4.5714e+00,5.8584e+00,2.5573e+01
1.5400e+02,1.0000e+00,2.2614e+01,-1.6349e+05,-1.6350e+05,-3.0769e-01,-1.6350e+05,1.1993e-01,7.1984e+00,1.3055e+05,1.4195e+03,4.0932e-02,-7.3430e-01,4.2757e-01,1.3093e+00,2.4406e+00,4.5207e+00,5.3703e+00,2.6243e+01
1.5500e+02,1.0000e+00,2.2727e+01,-1.6349e+05,-1.6349e+05,-3.0969e-01,-1.6349e+05,1.1967e-01,7.1671e+00,1.3054e+05,1.4214e+03,-9.7341e-02,-1.8080e-01,3.4792e-01,2.6051e+00,3.4105e+00,4.5248e+00,5.5293e+00,2.7789e+01
1.5600e+02,4.0000e+00,2.2741e+01,-1.6349e+05,-1.6349e+05,-3.1169e-01,-1.6349e+05,1.1217e-01,6.2971e+00,1.3054e+05,1.4292e+03,-2.9497e-02,-7.3831e-01,1.3988e+00,2.3760e+00,2.2770e+00,4.4228e+00,5.8219e+00,2.6784e+01
1.5700e+02,1.0000e+00,2.2853e+01,-1.6348e+05,-1.6348e+05,-3.1369e-01,-1.6348e+05,1.2011e-01,7.2205e+00,1.3054e+05,1.4311e+03,-1.8300e-01,-4.7911e-01,2.5160e-01,2.1269e+00,2.1824e+00,4.0714e+00,4.9400e+00,2.7456e+01
1.5800e+02,1.0000e+00,2.2965e+01,-1.6347e+05,-1.6348e+05,-3.1568e-01,-1.6348e+05,1.1986e-01,7.1899e+00,1.3053e+05,1.4331e+03,-3.4901e-01,-7.0808e-01,5.5390e-01,2.2342e+00,3.1675e+00,3.9354e+00,5.1576e+00,2.7928e+01
1.5900e+02,1.0000e+00,2.3077e+01,-1.6347e+05,-1.6348e+05,-3.1768e-01,-1.6348e+05,1.1054e-01,6.1154e+00,1.3052e+05,1.4350e+03,1.8314e-01,-3.0786e-01,3.1957e-01,2.9334e+00,2.6162e+00,4.9817e+00,4.9016e+00,2.5627e+01
1.6000e+02,3.0000e+00,2.3121e+01,-1.6346e+05,-1.6347e+05,-3.1968e-01,-1.6347e+05,1.1832e-01,7.0068e+00,1.3052e+05,1.4414e+03,-1.3095e-02,-2.1844e-01,2.4436e-01,2.6910e+00,1.9441e+00,4.7646e+00,5.3577e+00,2.7467e+01
1.6100e+02,2.0000e+00,2.3199e+01,-1.6346e+05,-1.6347e+05,-3.2168e-01,-1.6347e+05,1.1886e-01,7.0707e+00,1.3052e+05,1.4453e+03,-1.9538e-01,-9.0689e-01,1.3424e+00,2.6889e+00,3.4314e+00,3.9825e+00,5.3051e+00,2.9104e+01
1.6200e+02,1.0000e+00,2.3309e+01,-1.6346e+05,-1.6346e+05,-3.2368e-01,-1.6346e+05,1.1757e-01,6.9183e+00,1.3051e+05,1.4473e+03,2.0899e-01,-7.2309e-03,6.8846e-01,1.6169e+00,2.1858e+00,4.2122e+00,5.4172e+00,2.5464e+01
1.6300e+02,2.0000e+00,2.3386e+01,-1.6346e+05,-1.6346e+05,-3.2567e-01,-1.6346e+05,1.1107e-01,6.1744e+00,1.3051e+05,1.4515e+03,-3.5562e-01,-5.2253e-01,6.5965e-01,2.7881e+00,3.4299e+00,4.2871e+00,3.9364e+00,2.8210e+01
1.6400e+02,2.0000e+00,2.3462e+01,-1.6344e+05,-1.6345e+05,-3.2767e-01,-1.6345e+05,1.2023e-01,7.2354e+00,1.3051e+05,1.4558e+03,-3.3555e-01,-7.9809e-01,1.2101e+00,1.3818e+00,2.4121e+00,4.8508e+00,5.7818e+00,2.7618e+01
1.6500e+02,1.0000e+00,2.3571e+01,-1.6344e+05,-1.6344e+05,-3.2967e-01,-1.6344e+05,1.1288e-01,6.3775e+00,1.3049e+05,1.4576e+03,1.2837e-01,-2.8291e-01,7.1192e-01,2.4310e+00,3.6944e+00,4.3397e+00,5.4843e+00,2.7623e+01
1.6600e+02,1.0000e+00,2.3680e+01,-1.6344e+05,-1.6344e+05,-3.3167e-01,-1.6344e+05,1.0763e-01,5.7977e+00,1.3049e+05,1.4600e+03,-1.0241e-01,-3.1951e-01,1.0885e+00,2.8018e+00,2.7035e+00,4.2686e+00,5.9135e+00,2.8581e+01
1.6700e+02,4.0000e+00,2.3688e+01,-1.6343e+05,-1.6344e+05,-3.3367e-01,-1.6344e+05,1.1069e-01,6.1328e+00,1.3049e+05,1.4682e+03,1.7769e-01,-7.2239e-01,7.4702e-01,2.6656e+00,3.6794e+00,5.0760e+00,5.2174e+00,2.6650e+01
1.6800e+02,1.0000e+00,2.3796e+01,-1.6343e+05,-1.6344e+05,-3.3566e-01,-1.6344e+05,1.0678e-01,5.7066e+00,1.3049e+05,1.4705e+03,-2.0451e-01,-5.4337e-01,1.5712e+00,2.2180e+00,3.4366e+00,4.8006e+00,5.5671e+00,2.5990e+01
1.6900e+02,1.0000e+00,2.3904e+01,-1.6343e+05,-1.6344e+05,-3.3766e-01,-1.6344e+05,1.0925e-01,5.9736e+00,1.3048e+05,1.4724e+03,1.2268e-01,-2.5524e-01,1.4066e+00,2.2519e+00,2.8510e+00,3.6421e+00,5.1456e+00,2.8768e+01
1.7000e+02,4.0000e+00,2.3910e+01,-1.6343e+05,-1.6344e+05,-3.3966e-01,-1.6344e+05,1.1395e-01,6.4983e+00,1.3048e+05,1.4806e+03,-1.8330e-01,-3.9472e-02,9.9066e-01,3.1526e+00,3.5126e+00,4.2198e+00,5.8172e+00,2.6987e+01
1.7100e+02,1.0000e+00,2.4017e+01,-1.6343e+05,-1.6344e+05,-3.4166e-01,-1.6344e+05,1.0895e-01,5.9406e+00,1.3048e+05,1.4825e+03,1.1321e-01,-8.6296e-01,5.3973e-01,1.9847e+00,2.3832e+00,3.5461e+00,5.0623e+00,2.7400e+01
1.7200e+02,1.0000e+00,2.4123e+01,-1.6343e+05,-1.6343e+05,-3.4366e-01,-1.6343e+05,1.1753e-01,6.9131e+00,1.3048e+05,1.4845e+03,-4.5514e-01,-8.1571e-01,3.2840e-01,2.6160e+00,3.0655e+00,4.1752e+00,4.0222e+00,2.7807e+01
1.7300e+02,1.0000e+00,2.4230e+01,-1.6342e+05,-1.6343e+05,-3.4565e-01,-1.6343e+05,1.1455e-01,6.5678e+00,1.3048e+05,1.4864e+03,8.7690e-02,-8.8841e-01,4.1955e-01,1.4584e+00,2.5653e+00,3.9771e+00,5.0946e+00,2.7378e+01
1.7400e+02,2.0000e+00,2.4302e+01,-1.6342e+05,-1.6343e+05,-3.4765e-01,-1.6343e+05,1.1129e-01,6.1991e+00,1.3047e+05,1.4910e+03,-2.5353e-01,-4.1483e-01,3.2239e-01,3.1545e+00,3.6668e+00,4.8714e+00,4.6458e+00,2.7787e+01
1.7500e+02,1.0000e+00,2.4407e+01,-1.6342e+05,-1.6343e+05,-3.4965e-01,-1.6343e+05,1.0758e-01,5.7926e+00,1.3047e+05,1.4929e+03,-4.4698e-01,-8.4238e-01,5.5680e-01,1.8335e+00,2.9497e+00,4.6551e+00,5.6962e+00,2.8187e+01
