nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,2.1300e+02,4.4200e+02,4.3293e+01,-6.8598e+04,-6.8607e+04,-4.2180e+00,-6.8607e+04,4.1800e-01,8.8231e+00,5.7279e+04,1.7215e+03,-6.6846e-02,-1.0642e+00,1.9630e+00,8.1408e+00
2.0000e+03,2.1400e+02,4.4400e+02,4.3320e+01,-6.8393e+04,-6.8401e+04,-4.2378e+00,-6.8401e+04,4.1847e-01,8.8429e+00,5.2169e+04,1.7285e+03,-1.5277e-01,-1.9305e+00,1.8955e+00,8.7476e+00
2.0000e+03,2.1500e+02,4.4500e+02,4.3434e+01,-6.8120e+04,-6.8129e+04,-4.2576e+00,-6.8129e+04,4.1893e-01,8.8627e+00,5.1964e+04,1.7319e+03,-9.6043e-02,-1.9709e+00,2.1577e+00,3.6005e+00
2.0000e+03,2.1600e+02,4.4600e+02,4.3548e+01,-6.5781e+04,-6.5790e+04,-4.2774e+00,-6.5790e+04,4.1940e-01,8.8825e+00,5.1691e+04,1.7354e+03,-4.6745e-01,-1.1016e+00,1.8959e+00,7.8929e+00
2.0000e+03,2.1700e+02,4.4800e+02,4.3574e+01,-6.0184e+04,-6.0192e+04,-4.2972e+00,-6.0192e+04,4.1987e-01,8.9023e+00,4.9352e+04,1.7423e+03,-1.3307e-01,-1.0746e+00,2.1108e+00,5.4896e+00
2.0000e+03,2.1800e+02,4.5000e+02,4.3600e+01,-5.9914e+04,-5.9923e+04,-4.3170e+00,-5.9923e+04,4.2034e-01,8.9221e+00,4.3754e+04,1.7492e+03,-7.2156e-01,-1.0630e+00,2.0539e+00,5.0338e+00
2.0000e+03,2.1900e+02,4.5100e+02,4.3713e+01,-5.9690e+04,-5.9699e+04,-4.3368e+00,-5.9699e+04,4.2080e-01,8.9419e+00,4.3485e+04,1.7526e+03,-2.0526e-01,-1.9567e+00,2.1410e+00,3.7824e+00
2.0000e+03,2.2000e+02,4.5200e+02,4.3825e+01,-5.9595e+04,-5.9604e+04,-4.3566e+00,-5.9604e+04,4.2127e-01,8.9617e+00,4.3261e+04,1.7561e+03,3.1284e-01,-1.3938e+00,2.1536e+00,7.7063e+00
2.0000e+03,2.2100e+02,4.5500e+02,4.3762e+01,-5.8173e+04,-5.8182e+04,-4.3764e+00,-5.8182e+04,4.2173e-01,8.9816e+00,4.3166e+04,1.7665e+03,-4.5751e-01,-1.4570e+00,2.1196e+00,3.4260e+00
2.0000e+03,2.2200e+02,4.5800e+02,4.3701e+01,-5.7882e+04,-5.7891e+04,-4.3962e+00,-5.7891e+04,4.2220e-01,9.0014e+00,4.1744e+04,1.7768e+03,-1.1269e+00,-9.2468e-01,2.0619e+00,4.1463e+00
2.0000e+03,2.2300e+02,4.5900e+02,4.3811e+01,-5.5687e+04,-5.5696e+04,-4.4160e+00,-5.5696e+04,4.2266e-01,9.0212e+00,4.1453e+04,1.7803e+03,-3.3212e-01,-1.4589e+00,1.9906e+00,7.2903e+00
2.0000e+03,2.2400e+02,4.6000e+02,4.3922e+01,-5.5441e+04,-5.5450e+04,-4.4358e+00,-5.5450e+04,4.2312e-01,9.0410e+00,3.9258e+04,1.7838e+03,2.8011e-01,-2.3725e+00,2.0819e+00,6.0209e+00
2.0000e+03,2.2500e+02,4.6100e+02,4.4031e+01,-5.5347e+04,-5.5356e+04,-4.4556e+00,-5.5356e+04,4.2359e-01,9.0608e+00,3.9012e+04,1.7872e+03,-2.1781e-01,-1.5564e+00,2.1057e+00,5.0313e+00
2.0000e+03,2.2600e+02,4.6200e+02,4.4141e+01,-5.4180e+04,-5.4189e+04,-4.4754e+00,-5.4189e+04,4.2405e-01,9.0806e+00,3.8918e+04,1.7907e+03,1.8595e-01,-1.4179e+00,2.1414e+00,7.1540e+00
2.0000e+03,2.2700e+02,4.6400e+02,4.4163e+01,-5.4118e+04,-5.4127e+04,-4.4952e+00,-5.4127e+04,4.2451e-01,9.1004e+00,3.7751e+04,1.7976e+03,-3.0676e-01,-8.6702e-01,2.0926e+00,6.8806e+00
2.0000e+03,2.2800e+02,4.6500e+02,4.4272e+01,-5.3148e+04,-5.3157e+04,-4.5150e+00,-5.3157e+04,4.2497e-01,9.1202e+00,3.7689e+04,1.8011e+03,-1.4982e-01,-1.8847e+00,1.9261e+00,6.3457e+00
2.0000e+03,2.2900e+02,4.6700e+02,4.4294e+01,-5.2396e+04,-5.2405e+04,-4.5348e+00,-5.2405e+04,4.2544e-01,9.1400e+00,3.6719e+04,1.8080e+03,-2.3654e-01,-1.3202e+00,2.0886e+00,5.7643e+00
2.0000e+03,2.3000e+02,4.7000e+02,4.4231e+01,-5.1967e+04,-5.1976e+04,-4.5546e+00,-5.1976e+04,4.2590e-01,9.1598e+00,3.5967e+04,1.8184e+03,-6.7727e-01,-1.4437e+00,2.0838e+00,2.7406e+00
2.0000e+03,2.3100e+02,4.7100e+02,4.4338e+01,-5.1018e+04,-5.1028e+04,-4.5744e+00,-5.1028e+04,4.2636e-01,9.1796e+00,3.5538e+04,1.8218e+03,-7.3932e-01,-1.5413e+00,1.9811e+00,3.6753e+00
2.0000e+03,2.3200e+02,4.7300e+02,4.4359e+01,-4.9290e+04,-4.9299e+04,-4.5942e+00,-4.9299e+04,4.2682e-01,9.1994e+00,3.4589e+04,1.8287e+03,-1.1819e+00,-7.8229e-01,1.9512e+00,5.8239e+00
2.0000e+03,2.3300e+02,4.7400e+02,4.4466e+01,-4.8993e+04,-4.9002e+04,-4.6140e+00,-4.9002e+04,4.2728e-01,9.2192e+00,3.2860e+04,1.8322e+03,2.6999e-01,-1.2608e+00,2.1094e+00,8.0482e+00
2.0000e+03,2.3400e+02,4.7700e+02,4.4402e+01,-4.8330e+04,-4.8340e+04,-4.6338e+00,-4.8340e+04,4.2773e-01,9.2390e+00,3.2564e+04,1.8425e+03,2.8643e-01,-2.4120e+00,2.1429e+00,6.2724e+00
2.0000e+03,2.3500e+02,4.7800e+02,4.4508e+01,-4.8150e+04,-4.8159e+04,-4.6536e+00,-4.8159e+04,4.2819e-01,9.2588e+00,3.1901e+04,1.8460e+03,-8.1287e-02,-2.3581e+00,2.0716e+00,6.0151e+00
2.0000e+03,2.3600e+02,4.8000e+02,4.4528e+01,-4.6942e+04,-4.6951e+04,-4.6734e+00,-4.6951e+04,4.2865e-01,9.2786e+00,3.1720e+04,1.8529e+03,7.5267e-02,-2.0276e+00,2.0697e+00,7.4123e+00
2.0000e+03,2.3700e+02,4.8200e+02,4.4549e+01,-4.6582e+04,-4.6592e+04,-4.6932e+00,-4.6592e+04,4.2911e-01,9.2984e+00,3.0512e+04,1.8599e+03,-2.4386e-01,-1.6974e+00,2.1163e+00,3.4846e+00
2.0000e+03,2.3800e+02,4.8400e+02,4.4569e+01,-4.6514e+04,-4.6523e+04,-4.7130e+00,-4.6523e+04,4.2956e-01,9.3182e+00,3.0153e+04,1.8668e+03,-9.0088e-01,-1.3296e+00,2.0641e+00,2.0112e+00
2.0000e+03,2.3900e+02,4.8600e+02,4.4590e+01,-4.5833e+04,-4.5842e+04,-4.7328e+00,-4.5842e+04,4.3002e-01,9.3380e+00,3.0085e+04,1.8737e+03,4.5532e-01,-2.0997e+00,2.0953e+00,8.2892e+00
2.0000e+03,2.4000e+02,4.8700e+02,4.4693e+01,-4.5814e+04,-4.5824e+04,-4.7526e+00,-4.5824e+04,4.3048e-01,9.3578e+00,2.9404e+04,1.8772e+03,-1.1006e+00,-9.4073e-01,1.9828e+00,4.7544e+00
2.0000e+03,2.4100e+02,4.8800e+02,4.4796e+01,-4.5437e+04,-4.5447e+04,-4.7724e+00,-4.5447e+04,4.3093e-01,9.3776e+00,2.9385e+04,1.8806e+03,-7.7987e-01,-1.0325e+00,2.0997e+00,3.1828e+00
2.0000e+03,2.4200e+02,4.8900e+02,4.4898e+01,-4.4647e+04,-4.4656e+04,-4.7922e+00,-4.4656e+04,4.3139e-01,9.3974e+00,2.9008e+04,1.8841e+03,4.2953e-02,-2.0575e+00,2.0250e+00,8.2614e+00
2.0000e+03,2.4300e+02,4.9100e+02,4.4917e+01,-4.4608e+04,-4.4618e+04,-4.8120e+00,-4.4618e+04,4.3184e-01,9.4172e+00,2.8218e+04,1.8910e+03,-6.7334e-02,-1.8861e+00,2.1189e+00,4.1871e+00
2.0000e+03,2.4400e+02,4.9400e+02,4.4853e+01,-4.4351e+04,-4.4361e+04,-4.8318e+00,-4.4361e+04,4.3229e-01,9.4370e+00,2.8179e+04,1.9014e+03,-3.4709e-01,-1.3842e+00,2.0248e+00,6.2300e+00
2.0000e+03,2.4500e+02,4.9500e+02,4.4954e+01,-4.2789e+04,-4.2799e+04,-4.8516e+00,-4.2799e+04,4.3275e-01,9.4568e+00,2.7922e+04,1.9049e+03,2.9912e-01,-2.0648e+00,1.9883e+00,8.9555e+00
2.0000e+03,2.4600e+02,4.9600e+02,4.5055e+01,-4.2092e+04,-4.2101e+04,-4.8714e+00,-4.2101e+04,4.3320e-01,9.4766e+00,2.6360e+04,1.9083e+03,-7.9651e-01,-1.2397e+00,2.0735e+00,2.7026e+00
2.0000e+03,2.4700e+02,4.9700e+02,4.5155e+01,-4.0900e+04,-4.0909e+04,-4.8912e+00,-4.0909e+04,4.3365e-01,9.4964e+00,2.5663e+04,1.9118e+03,-5.6815e-01,-1.8638e+00,2.0903e+00,1.7470e+00
2.0000e+03,2.4800e+02,4.9900e+02,4.5173e+01,-4.0767e+04,-4.0777e+04,-4.9111e+00,-4.0777e+04,4.3410e-01,9.5162e+00,2.4471e+04,1.9187e+03,-2.2243e-01,-9.0005e-01,2.0072e+00,8.3352e+00
2.0000e+03,2.4900e+02,5.0100e+02,4.5191e+01,-4.0530e+04,-4.0540e+04,-4.9309e+00,-4.0540e+04,4.3456e-01,9.5360e+00,2.4338e+04,1.9256e+03,8.7785e-02,-1.0898e+00,2.0372e+00,8.6456e+00
2.0000e+03,2.5000e+02,5.0600e+02,4.4964e+01,-4.0440e+04,-4.0449e+04,-4.9507e+00,-4.0449e+04,4.3501e-01,9.5558e+00,2.4101e+04,1.9429e+03,-4.2126e-02,-2.4351e+00,2.1195e+00,4.3386e+00
2.0000e+03,2.5100e+02,5.0900e+02,4.4902e+01,-4.0276e+04,-4.0286e+04,-4.9705e+00,-4.0286e+04,4.3546e-01,9.5756e+00,2.6208e+04,1.9532e+03,-6.5150e-01,-1.4457e+00,1.9792e+00,4.3540e+00
2.0000e+03,2.5200e+02,5.1200e+02,4.4840e+01,-3.9850e+04,-3.9859e+04,-4.9903e+00,-3.9859e+04,4.3591e-01,9.5954e+00,2.6044e+04,1.9636e+03,-3.3727e-01,-1.9034e+00,1.9336e+00,5.9319e+00
2.0000e+03,2.5300e+02,5.1600e+02,4.4700e+01,-3.9551e+04,-3.9561e+04,-5.0101e+00,-3.9561e+04,4.3636e-01,9.6152e+00,2.5617e+04,1.9775e+03,1.4751e-02,-2.3899e+00,2.0881e+00,5.9957e+00
2.0000e+03,2.5400e+02,5.1700e+02,4.4797e+01,-3.8755e+04,-3.8765e+04,-5.0299e+00,-3.8765e+04,4.3681e-01,9.6350e+00,2.5319e+04,1.9809e+03,-6.6811e-01,-9.9489e-01,1.9365e+00,7.4439e+00
2.0000e+03,2.5500e+02,5.1800e+02,4.4894e+01,-3.8268e+04,-3.8278e+04,-5.0497e+00,-3.8278e+04,4.3725e-01,9.6548e+00,2.4523e+04,1.9844e+03,1.0523e-01,-2.4717e+00,2.0985e+00,6.2697e+00
2.0000e+03,2.5600e+02,5.2000e+02,4.4912e+01,-3.7785e+04,-3.7795e+04,-5.0695e+00,-3.7795e+04,4.3770e-01,9.6746e+00,2.4036e+04,1.9914e+03,-4.9354e-01,-1.5806e+00,2.0861e+00,2.6286e+00
2.0000e+03,2.5700e+02,5.2200e+02,4.4930e+01,-3.7416e+04,-3.7425e+04,-5.0893e+00,-3.7425e+04,4.3815e-01,9.6944e+00,2.3553e+04,1.9983e+03,-2.4160e-01,-1.6723e+00,2.0607e+00,5.1770e+00
2.0000e+03,2.5800e+02,5.2500e+02,4.4870e+01,-3.7222e+04,-3.7232e+04,-5.1091e+00,-3.7232e+04,4.3860e-01,9.7142e+00,2.3183e+04,2.0087e+03,9.9893e-04,-2.1057e+00,2.1009e+00,5.5731e+00
2.0000e+03,2.5900e+02,5.2600e+02,4.4965e+01,-3.6110e+04,-3.6119e+04,-5.1289e+00,-3.6119e+04,4.3904e-01,9.7341e+00,2.2990e+04,2.0122e+03,3.8590e-02,-2.2711e+00,1.9560e+00,8.0589e+00
2.0000e+03,2.6000e+02,5.2800e+02,4.4983e+01,-3.6037e+04,-3.6047e+04,-5.1487e+00,-3.6047e+04,4.3949e-01,9.7539e+00,2.1877e+04,2.0191e+03,-1.0752e-01,-2.3085e+00,2.0477e+00,6.0087e+00
2.0000e+03,2.6100e+02,5.2900e+02,4.5078e+01,-3.5341e+04,-3.5351e+04,-5.1685e+00,-3.5351e+04,4.3994e-01,9.7737e+00,2.1805e+04,2.0226e+03,-1.2909e-01,-2.4920e+00,2.0568e+00,5.5752e+00
2.0000e+03,2.6200e+02,5.3000e+02,4.5172e+01,-3.5084e+04,-3.5094e+04,-5.1883e+00,-3.5094e+04,4.4038e-01,9.7935e+00,2.1109e+04,2.0261e+03,-2.8550e-01,-2.2208e+00,1.9368e+00,5.4754e+00
2.0000e+03,2.6300e+02,5.3300e+02,4.5111e+01,-3.4704e+04,-3.4713e+04,-5.2081e+00,-3.4713e+04,4.4083e-01,9.8133e+00,2.0851e+04,2.0364e+03,-8.5476e-02,-1.6744e+00,2.1013e+00,4.9599e+00
2.0000e+03,2.6400e+02,5.3400e+02,4.5205e+01,-3.4328e+04,-3.4338e+04,-5.2279e+00,-3.4338e+04,4.4127e-01,9.8331e+00,2.0471e+04,2.0399e+03,-2.3127e-01,-2.2694e+00,1.9399e+00,6.4836e+00
2.0000e+03,2.6500e+02,5.4400e+02,4.4613e+01,-3.3798e+04,-3.3808e+04,-5.2477e+00,-3.3808e+04,4.4172e-01,9.8529e+00,2.0096e+04,2.0744e+03,-6.1820e-02,-2.4313e+00,2.0432e+00,6.3005e+00
2.0000e+03,2.6600e+02,5.4500e+02,4.4706e+01,-3.3186e+04,-3.3196e+04,-5.2675e+00,-3.3196e+04,4.4216e-01,9.8727e+00,1.9566e+04,2.0779e+03,-1.2161e-01,-1.1532e+00,2.0458e+00,6.1905e+00
2.0000e+03,2.6700e+02,5.4900e+02,4.4574e+01,-3.2894e+04,-3.2904e+04,-5.2873e+00,-3.2904e+04,4.4260e-01,9.8925e+00,1.8954e+04,2.0917e+03,2.1724e-01,-2.0107e+00,2.0831e+00,7.3885e+00
2.0000e+03,2.6800e+02,5.5000e+02,4.4667e+01,-3.2852e+04,-3.2862e+04,-5.3071e+00,-3.2862e+04,4.4305e-01,9.9123e+00,1.8661e+04,2.0951e+03,-4.4705e-01,-9.4132e-01,2.0477e+00,5.5979e+00
2.0000e+03,2.6900e+02,5.5100e+02,4.4759e+01,-3.2667e+04,-3.2677e+04,-5.3269e+00,-3.2677e+04,4.4349e-01,9.9321e+00,1.8620e+04,2.0986e+03,1.6935e-01,-2.1874e+00,2.0877e+00,5.8827e+00
2.0000e+03,2.7000e+02,5.5200e+02,4.4850e+01,-3.2405e+04,-3.2415e+04,-5.3467e+00,-3.2415e+04,4.4393e-01,9.9519e+00,1.8435e+04,2.1020e+03,-3.4392e-01,-1.3223e+00,2.0267e+00,4.1175e+00
2.0000e+03,2.7100e+02,5.5400e+02,4.4868e+01,-3.2334e+04,-3.2344e+04,-5.3665e+00,-3.2344e+04,4.4437e-01,9.9717e+00,1.8172e+04,2.1089e+03,-1.6900e-01,-2.2990e+00,1.9638e+00,5.0063e+00
2.0000e+03,2.7200e+02,5.5700e+02,4.4811e+01,-3.2320e+04,-3.2330e+04,-5.3863e+00,-3.2330e+04,4.4481e-01,9.9914e+00,1.8101e+04,2.1193e+03,-7.7952e-01,-9.1887e-01,1.9585e+00,7.2248e+00
2.0000e+03,2.7300e+02,5.6100e+02,4.4681e+01,-3.2184e+04,-3.2194e+04,-5.4061e+00,-3.2194e+04,4.4525e-01,1.0011e+01,1.8088e+04,2.1331e+03,-1.4657e-01,-1.5908e+00,1.9407e+00,8.2794e+00
2.0000e+03,2.7400e+02,5.6200e+02,4.4771e+01,-3.2139e+04,-3.2149e+04,-5.4259e+00,-3.2149e+04,4.4569e-01,1.0031e+01,1.7952e+04,2.1365e+03,-9.0202e-01,-8.1960e-01,1.9459e+00,7.0678e+00
2.0000e+03,2.7500e+02,5.6300e+02,4.4861e+01,-3.2014e+04,-3.2024e+04,-5.4457e+00,-3.2024e+04,4.4613e-01,1.0051e+01,1.7906e+04,2.1400e+03,-9.3872e-02,-1.7546e+00,1.9436e+00,7.3254e+00
2.0000e+03,2.7600e+02,5.6500e+02,4.4878e+01,-3.2007e+04,-3.2017e+04,-5.4655e+00,-3.2017e+04,4.4621e-01,1.0054e+01,1.7782e+04,2.1469e+03,-1.5310e-01,-2.1750e+00,1.9789e+00,6.9806e+00
2.0000e+03,2.7700e+02,5.6600e+02,4.4968e+01,-3.1930e+04,-3.1941e+04,-5.4853e+00,-3.1941e+04,4.4701e-01,1.0090e+01,1.7775e+04,2.1504e+03,-8.4970e-02,-1.2540e+00,1.9988e+00,6.5733e+00
2.0000e+03,2.7800e+02,5.7000e+02,4.4839e+01,-3.1875e+04,-3.1885e+04,-5.5051e+00,-3.1885e+04,4.4745e-01,1.0110e+01,1.7698e+04,2.1642e+03,1.9926e-01,-1.9892e+00,2.0008e+00,7.6323e+00
2.0000e+03,2.7900e+02,5.7200e+02,4.4855e+01,-3.1854e+04,-3.1865e+04,-5.5249e+00,-3.1865e+04,4.4789e-01,1.0130e+01,1.7642e+04,2.1711e+03,1.2815e-01,-1.7970e+00,2.0646e+00,7.5112e+00
2.0000e+03,2.8000e+02,5.7300e+02,4.4944e+01,-3.1568e+04,-3.1578e+04,-5.5447e+00,-3.1578e+04,4.4832e-01,1.0150e+01,1.7622e+04,2.1746e+03,1.3346e-01,-1.8737e+00,2.0886e+00,6.5658e+00
2.0000e+03,2.8100e+02,5.7800e+02,4.4745e+01,-3.0757e+04,-3.0767e+04,-5.5645e+00,-3.0767e+04,4.4876e-01,1.0170e+01,1.7336e+04,2.1919e+03,-5.5499e-01,-1.7415e+00,2.0534e+00,2.0724e+00
2.0000e+03,2.8200e+02,5.7900e+02,4.4833e+01,-3.0280e+04,-3.0290e+04,-5.5843e+00,-3.0290e+04,4.4920e-01,1.0190e+01,1.6525e+04,2.1954e+03,2.0303e-01,-2.0887e+00,2.0225e+00,6.9924e+00
2.0000e+03,2.8300e+02,5.8300e+02,4.4708e+01,-3.0175e+04,-3.0185e+04,-5.6041e+00,-3.0185e+04,4.4963e-01,1.0209e+01,1.6047e+04,2.2092e+03,-3.0613e-01,-1.1023e+00,2.0303e+00,5.3974e+00
2.0000e+03,2.8400e+02,5.8400e+02,4.4795e+01,-2.9925e+04,-2.9935e+04,-5.6239e+00,-2.9935e+04,4.5007e-01,1.0229e+01,1.5943e+04,2.2127e+03,-2.4339e-01,-2.2108e+00,1.9783e+00,6.0422e+00
2.0000e+03,2.8500e+02,5.8700e+02,4.4741e+01,-2.9384e+04,-2.9394e+04,-5.6437e+00,-2.9394e+04,4.5051e-01,1.0249e+01,1.5693e+04,2.2230e+03,2.9791e-01,-2.4553e+00,2.0301e+00,7.9798e+00
2.0000e+03,2.8600e+02,5.9200e+02,4.4548e+01,-2.9350e+04,-2.9361e+04,-5.6636e+00,-2.9361e+04,4.5094e-01,1.0269e+01,1.5152e+04,2.2403e+03,-9.4108e-02,-1.9882e+00,2.0222e+00,6.5897e+00
2.0000e+03,2.8700e+02,5.9500e+02,4.4496e+01,-2.9342e+04,-2.9352e+04,-5.6834e+00,-2.9352e+04,4.5128e-01,1.0284e+01,1.5118e+04,2.2506e+03,2.9721e-01,-2.4438e+00,2.0573e+00,8.4726e+00
2.0000e+03,2.8800e+02,5.9600e+02,4.4582e+01,-2.9270e+04,-2.9280e+04,-5.7032e+00,-2.9280e+04,4.5181e-01,1.0308e+01,1.5110e+04,2.2541e+03,-2.3375e-01,-1.1153e+00,2.0429e+00,5.9084e+00
2.0000e+03,2.8900e+02,5.9700e+02,4.4668e+01,-2.8974e+04,-2.8984e+04,-5.7230e+00,-2.8984e+04,4.5224e-01,1.0328e+01,1.5037e+04,2.2575e+03,-2.6502e-01,-1.1566e+00,1.9164e+00,8.5394e+00
2.0000e+03,2.9000e+02,5.9800e+02,4.4753e+01,-2.8919e+04,-2.8929e+04,-5.7428e+00,-2.8929e+04,4.5268e-01,1.0348e+01,1.4742e+04,2.2610e+03,-3.4879e-02,-1.7541e+00,2.0876e+00,5.1179e+00
2.0000e+03,2.9100e+02,5.9900e+02,4.4838e+01,-2.8776e+04,-2.8786e+04,-5.7626e+00,-2.8786e+04,4.5311e-01,1.0368e+01,1.4686e+04,2.2644e+03,9.4656e-02,-1.7599e+00,2.0053e+00,8.7852e+00
2.0000e+03,2.9200e+02,6.0000e+02,4.4923e+01,-2.8341e+04,-2.8351e+04,-5.7824e+00,-2.8351e+04,4.5354e-01,1.0388e+01,1.4543e+04,2.2679e+03,-2.0558e-02,-2.3423e+00,1.9686e+00,7.3487e+00
2.0000e+03,2.9300e+02,6.0700e+02,4.4597e+01,-2.7739e+04,-2.7749e+04,-5.8022e+00,-2.7749e+04,4.5397e-01,1.0407e+01,1.4108e+04,2.2920e+03,-1.0223e-01,-1.0336e+00,1.9978e+00,8.6106e+00
2.0000e+03,2.9400e+02,6.0800e+02,4.4681e+01,-2.7483e+04,-2.7493e+04,-5.8220e+00,-2.7493e+04,4.5441e-01,1.0427e+01,1.3506e+04,2.2955e+03,-2.2419e-01,-1.9475e+00,2.0141e+00,3.9930e+00
2.0000e+03,2.9500e+02,6.0900e+02,4.4765e+01,-2.7182e+04,-2.7193e+04,-5.8418e+00,-2.7193e+04,4.5484e-01,1.0447e+01,1.3251e+04,2.2989e+03,-2.4732e-01,-2.3018e+00,2.0158e+00,5.2139e+00
2.0000e+03,2.9600e+02,6.1000e+02,4.4848e+01,-2.6832e+04,-2.6842e+04,-5.8616e+00,-2.6842e+04,4.5527e-01,1.0467e+01,1.2950e+04,2.3024e+03,-6.8029e-01,-1.4757e+00,2.0275e+00,2.7977e+00
2.0000e+03,2.9700e+02,6.1100e+02,4.4932e+01,-2.6740e+04,-2.6750e+04,-5.8814e+00,-2.6750e+04,4.5570e-01,1.0487e+01,1.2599e+04,2.3059e+03,1.3630e-01,-2.2609e+00,2.0574e+00,5.9721e+00
2.0000e+03,2.9800e+02,6.1200e+02,4.5015e+01,-2.6610e+04,-2.6620e+04,-5.9012e+00,-2.6620e+04,4.5613e-01,1.0506e+01,1.2507e+04,2.3093e+03,-3.1506e-01,-1.1388e+00,2.0340e+00,6.5051e+00
2.0000e+03,2.9900e+02,6.1300e+02,4.5098e+01,-2.6454e+04,-2.6465e+04,-5.9210e+00,-2.6465e+04,4.5656e-01,1.0526e+01,1.2377e+04,2.3128e+03,-2.4699e-02,-2.1214e+00,1.9956e+00,5.5442e+00
2.0000e+03,3.0000e+02,6.1400e+02,4.5181e+01,-2.6426e+04,-2.6436e+04,-5.9408e+00,-2.6436e+04,4.5699e-01,1.0546e+01,1.2222e+04,2.3163e+03,-1.1014e-01,-2.1799e+00,1.9912e+00,6.7983e+00
2.0000e+03,3.0100e+02,6.1500e+02,4.5263e+01,-2.6141e+04,-2.6151e+04,-5.9606e+00,-2.6151e+04,4.5742e-01,1.0566e+01,1.2193e+04,2.3197e+03,2.1049e-01,-1.6676e+00,2.0520e+00,7.7451e+00
2.0000e+03,3.0200e+02,6.1600e+02,4.5345e+01,-2.6109e+04,-2.6120e+04,-5.9804e+00,-2.6120e+04,4.5784e-01,1.0586e+01,1.1908e+04,2.3232e+03,-7.8025e-01,-9.3558e-01,2.0515e+00,4.3747e+00
2.0000e+03,3.0300e+02,6.1700e+02,4.5427e+01,-2.5764e+04,-2.5775e+04,-6.0002e+00,-2.5775e+04,4.5827e-01,1.0605e+01,1.1877e+04,2.3267e+03,1.8933e-01,-1.9791e+00,2.0144e+00,7.4741e+00
2.0000e+03,3.0400e+02,6.1800e+02,4.5509e+01,-2.5718e+04,-2.5729e+04,-6.0200e+00,-2.5729e+04,4.5870e-01,1.0625e+01,1.1532e+04,2.3301e+03,9.5047e-02,-1.5233e+00,2.0615e+00,6.8415e+00
2.0000e+03,3.0500e+02,6.2100e+02,4.5455e+01,-2.5201e+04,-2.5211e+04,-6.0398e+00,-2.5211e+04,4.5913e-01,1.0645e+01,1.1486e+04,2.3405e+03,-8.4992e-01,-8.6676e-01,2.0468e+00,4.4002e+00
2.0000e+03,3.0600e+02,6.2300e+02,4.5468e+01,-2.5174e+04,-2.5184e+04,-6.0596e+00,-2.5184e+04,4.5955e-01,1.0665e+01,1.0968e+04,2.3474e+03,-3.3636e-01,-1.2292e+00,1.9535e+00,7.9543e+00
2.0000e+03,3.0700e+02,6.2500e+02,4.5481e+01,-2.5046e+04,-2.5057e+04,-6.0794e+00,-2.5057e+04,4.5998e-01,1.0685e+01,1.0941e+04,2.3543e+03,-3.0490e-01,-1.9392e+00,2.0650e+00,3.7118e+00
2.0000e+03,3.0800e+02,6.2900e+02,4.5361e+01,-2.4794e+04,-2.4804e+04,-6.0992e+00,-2.4804e+04,4.6041e-01,1.0704e+01,1.0814e+04,2.3681e+03,-1.3688e-01,-2.0898e+00,1.9559e+00,6.6518e+00
2.0000e+03,3.0900e+02,6.3000e+02,4.5441e+01,-2.4755e+04,-2.4766e+04,-6.1190e+00,-2.4766e+04,4.6083e-01,1.0724e+01,1.0561e+04,2.3716e+03,-8.8668e-01,-8.6044e-01,1.9760e+00,6.5324e+00
2.0000e+03,3.1000e+02,6.3200e+02,4.5455e+01,-2.4703e+04,-2.4714e+04,-6.1388e+00,-2.4714e+04,4.6126e-01,1.0744e+01,1.0523e+04,2.3785e+03,-2.2548e-01,-1.9605e+00,2.0008e+00,5.8051e+00
2.0000e+03,3.1100e+02,6.4100e+02,4.5007e+01,-2.4040e+04,-2.4051e+04,-6.1586e+00,-2.4051e+04,4.6168e-01,1.0764e+01,1.0471e+04,2.4096e+03,-3.7684e-01,-1.6101e+00,1.9939e+00,3.9560e+00
2.0000e+03,3.1200e+02,6.4200e+02,4.5087e+01,-2.3788e+04,-2.3799e+04,-6.1784e+00,-2.3799e+04,4.6211e-01,1.0784e+01,9.8081e+03,2.4130e+03,-1.0330e-01,-2.3289e+00,1.9986e+00,6.5137e+00
2.0000e+03,3.1300e+02,6.4400e+02,4.5101e+01,-2.3707e+04,-2.3717e+04,-6.1982e+00,-2.3717e+04,4.6253e-01,1.0803e+01,9.5557e+03,2.4199e+03,-3.8263e-01,-1.6062e+00,2.0265e+00,4.6769e+00
2.0000e+03,3.1400e+02,6.4500e+02,4.5180e+01,-2.3622e+04,-2.3633e+04,-6.2180e+00,-2.3633e+04,4.6296e-01,1.0823e+01,9.4744e+03,2.4234e+03,-9.6604e-03,-2.4135e+00,2.0509e+00,4.9470e+00
2.0000e+03,3.1500e+02,6.4600e+02,4.5259e+01,-2.3410e+04,-2.3421e+04,-6.2378e+00,-2.3421e+04,4.6338e-01,1.0843e+01,9.3900e+03,2.4269e+03,-1.4398e-01,-1.2105e+00,2.0439e+00,6.5167e+00
2.0000e+03,3.1600e+02,6.4900e+02,4.5207e+01,-2.3092e+04,-2.3102e+04,-6.2576e+00,-2.3102e+04,4.6380e-01,1.0863e+01,9.1775e+03,2.4372e+03,9.7495e-02,-2.3018e+00,2.0238e+00,7.4045e+00
