logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.2089e-01,-5.1134e-01,-1.2704e+00,-1.3150e+00,-3.5925e-01,4.1956e-01,2.0198e+00,2.6080e+01,-3.7306e+02
-2.8419e-01,-5.0548e-01,-1.8846e+00,-7.7728e-01,-6.0217e-03,5.9239e-01,1.9960e+00,2.6051e+01,-3.6512e+02
-2.8182e-01,-5.3370e-01,-2.5510e+00,-7.5665e-01,-4.1260e-01,7.3584e-01,1.9913e+00,2.6053e+01,-3.6775e+02
-2.7898e-01,-4.8958e-01,-2.4613e+00,-5.6158e-01,-7.9056e-01,1.0169e+00,1.9791e+00,2.6087e+01,-3.7314e+02
-3.1876e-01,-4.8315e-01,-1.6087e+00,-7.0025e-01,-3.0636e-01,6.1366e-01,2.0250e+00,2.6122e+01,-3.7300e+02
-2.7484e-01,-5.4206e-01,-1.1741e+00,-1.0007e+00,-4.5153e-01,7.5791e-01,2.0062e+00,2.6099e+01,-3.7028e+02
-3.0294e-01,-4.9416e-01,-1.0171e+00,-1.6437e+00,-3.7102e-01,7.8973e-01,2.0107e+00,2.6103e+01,-3.7432e+02
-3.3420e-01,-4.6135e-01,-1.6698e+00,-7.0035e-01,-5.3087e-01,7.4728e-01,2.0111e+00,2.6095e+01,-3.7244e+02
-3.2652e-01,-4.9305e-01,-1.3407e+00,-9.2428e-01,-8.4302e-01,7.6433e-01,2.0198e+00,2.6120e+01,-3.6718e+02
-3.2011e-01,-4.9658e-01,-1.3695e+00,-1.1405e+00,-6.7883e-02,4.4824e-01,2.0232e+00,2.6103e+01,-3.6719e+02
-3.2099e-01,-4.9291e-01,-1.6360e+00,-6.8387e-01,-9.6623e-01,4.6009e-01,2.0070e+00,2.6039e+01,-3.7409e+02
-2.7770e-01,-5.1743e-01,-1.2324e+00,-1.0907e+00,-5.5477e-02,7.5494e-01,2.0005e+00,2.6087e+01,-3.7093e+02
-2.7644e-01,-5.4620e-01,-2.2581e+00,-7.5041e-01,-1.6355e-01,5.4737e-01,2.0020e+00,2.6054e+01,-3.6857e+02
-3.1934e-01,-4.9493e-01,-1.2612e+00,-1.0208e+00,-3.9225e-01,4.2592e-01,2.0236e+00,2.6083e+01,-3.6923e+02
-3.1419e-01,-4.9976e-01,-1.7391e+00,-8.1723e-01,-3.4429e-01,5.9326e-01,2.0039e+00,2.6063e+01,-3.7241e+02
-3.0767e-01,-4.9344e-01,-1.1867e+00,-1.3123e+00,-8.2419e-01,8.0100e-01,1.9877e+00,2.6033e+01,-3.7006e+02
-2.9996e-01,-4.9337e-01,-1.2755e+00,-1.0476e+00,-4.2848e-01,9.4469e-01,1.9957e+00,2.6108e+01,-3.7197e+02
-2.7593e-01,-5.0265e-01,-2.3802e+00,-5.7244e-01,-1.0960e+00,8.7032e-01,1.9899e+00,2.6061e+01,-3.6506e+02
-3.1094e-01,-4.6227e-01,-1.4482e+00,-8.1384e-01,-1.0679e+00,8.3427e-01,1.9943e+00,2.6050e+01,-3.7083e+02
-2.9670e-01,-4.9181e-01,-1.5883e+00,-7.5447e-01,-5.6099e-01,7.6617e-01,1.9946e+00,2.6044e+01,-3.7119e+02
-3.2575e-01,-4.9467e-01,-1.2259e+00,-1.3268e+00,-2.1897e-01,3.9126e-01,2.0230e+00,2.6083e+01,-3.7452e+02
-2.9703e-01,-4.8687e-01,-2.1999e+00,-5.3746e-01,-1.0278e+00,8.9478e-01,1.9994e+00,2.6095e+01,-3.7315e+02
-2.9318e-01,-5.2739e-01,-1.2959e+00,-1.1722e+00,-8.0888e-02,5.1901e-01,2.0038e+00,2.6064e+01,-3.7527e+02
-3.1711e-01,-4.9050e-01,-1.8398e+00,-6.8793e-01,-1.0600e+00,7.4697e-01,2.0070e+00,2.6083e+01,-3.7456e+02
-2.6323e-01,-5.4345e-01,-1.7774e+00,-6.0778e-01,-9.6025e-01,8.7073e-01,1.9788e+00,2.6052e+01,-3.7460e+02
-2.6678e-01,-5.5171e-01,-1.2132e+00,-1.1269e+00,-2.9009e-01,7.6187e-01,2.0038e+00,2.6104e+01,-3.7231e+02
-2.5848e-01,-4.8764e-01,-2.7332e+00,-5.9461e-01,-4.8219e-01,1.0201e+00,1.9582e+00,2.6028e+01,-3.7140e+02
-3.0564e-01,-4.6329e-01,-1.5893e+00,-7.6077e-01,-7.6049e-01,9.2046e-01,1.9853e+00,2.6053e+01,-3.7075e+02
-2.9715e-01,-4.9850e-01,-2.2004e+00,-6.5473e-01,-7.8920e-01,8.5383e-01,1.9911e+00,2.6067e+01,-3.6615e+02
-2.8455e-01,-5.2009e-01,-1.3045e+00,-1.0227e+00,-7.3079e-01,8.7906e-01,1.9871e+00,2.6071e+01,-3.7164e+02
-3.1868e-01,-4.8085e-01,-1.2335e+00,-1.0787e+00,-2.1927e-01,7.4785e-01,2.0079e+00,2.6104e+01,-3.7532e+02
-3.1964e-01,-4.8492e-01,-1.1980e+00,-1.1050e+00,-3.5995e-01,7.1505e-01,2.0251e+00,2.6126e+01,-3.6913e+02
-2.8514e-01,-5.1300e-01,-2.0571e+00,-6.2885e-01,-7.7826e-01,7.7864e-01,2.0025e+00,2.6076e+01,-3.7331e+02
-2.6004e-01,-5.2357e-01,-2.2065e+00,-6.6567e-01,-6.4265e-01,9.8141e-01,1.9652e+00,2.6040e+01,-3.7133e+02
-2.7142e-01,-5.4070e-01,-1.9165e+00,-7.8777e-01,-2.4024e-01,7.6410e-01,1.9870e+00,2.6057e+01,-3.7154e+02
