nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
2.0000e+03,1.2000e+01,1.0000e+00,2.3438e+00,-2.7755e+05,-2.7756e+05,-2.3976e-02,-2.7756e+05,1.1768e-01,6.9317e+00,2.4708e+05,1.1401e+03,-1.4214e+00,-1.5682e+00,4.4171e+00,4.2811e+00,2.0884e+01
2.0000e+03,1.3000e+01,1.0000e+00,2.5341e+00,-2.7747e+05,-2.7748e+05,-2.5974e-02,-2.7748e+05,1.1770e-01,6.9337e+00,2.4684e+05,1.1421e+03,-3.6058e-01,-1.1107e+00,4.6726e+00,1.6086e+00,2.1190e+01
2.0000e+03,1.4000e+01,1.0000e+00,2.7237e+00,-2.7725e+05,-2.7725e+05,-2.7972e-02,-2.7725e+05,1.1772e-01,6.9357e+00,2.4675e+05,1.1444e+03,-3.3458e-02,-1.9345e+00,4.2620e+00,8.6118e+00,2.0316e+01
2.0000e+03,1.5000e+01,1.0000e+00,2.9126e+00,-2.7642e+05,-2.7643e+05,-2.9970e-02,-2.7643e+05,1.1774e-01,6.9377e+00,2.4653e+05,1.1467e+03,1.3137e-01,-1.0264e+00,4.6825e+00,1.0799e+00,2.1185e+01
2.0000e+03,1.6000e+01,1.0000e+00,3.1008e+00,-2.7609e+05,-2.7610e+05,-3.1968e-02,-2.7610e+05,1.1775e-01,6.9397e+00,2.4571e+05,1.1491e+03,1.9213e-01,-1.8167e+00,4.6519e+00,1.1262e+00,2.1268e+01
2.0000e+03,1.7000e+01,1.0000e+00,3.2882e+00,-2.7563e+05,-2.7563e+05,-3.3966e-02,-2.7563e+05,1.1777e-01,6.9417e+00,2.4538e+05,1.1514e+03,-4.6073e-01,-1.7922e+00,4.5004e+00,2.3191e+00,2.1387e+01
2.0000e+03,1.8000e+01,1.0000e+00,3.4749e+00,-2.7536e+05,-2.7537e+05,-3.5964e-02,-2.7537e+05,1.1779e-01,6.9437e+00,2.4491e+05,1.1537e+03,-7.1996e-01,-1.7329e+00,4.2087e+00,9.0064e+00,2.1016e+01
2.0000e+03,1.9000e+01,1.0000e+00,3.6609e+00,-2.7529e+05,-2.7530e+05,-3.7962e-02,-2.7530e+05,1.1780e-01,6.9457e+00,2.4465e+05,1.1560e+03,-8.3999e-01,-1.3933e+00,4.2886e+00,6.3169e+00,2.1179e+01
2.0000e+03,2.0000e+01,1.0000e+00,3.8462e+00,-2.7512e+05,-2.7512e+05,-3.9960e-02,-2.7512e+05,1.1782e-01,6.9477e+00,2.4458e+05,1.1584e+03,-4.7656e-01,-1.1564e+00,4.9742e+00,6.3445e+00,2.2855e+01
2.0000e+03,2.1000e+01,1.0000e+00,4.0307e+00,-2.7503e+05,-2.7504e+05,-4.1958e-02,-2.7504e+05,1.1784e-01,6.9497e+00,2.4440e+05,1.1607e+03,-1.4547e+00,-1.7872e+00,3.9050e+00,6.7649e+00,2.0384e+01
2.0000e+03,2.2000e+01,1.0000e+00,4.2146e+00,-2.7452e+05,-2.7453e+05,-4.3956e-02,-2.7453e+05,1.1785e-01,6.9517e+00,2.4431e+05,1.1630e+03,-1.4813e+00,-1.3388e+00,4.1046e+00,9.2735e+00,2.1094e+01
2.0000e+03,2.3000e+01,1.0000e+00,4.3977e+00,-2.7420e+05,-2.7420e+05,-4.5954e-02,-2.7420e+05,1.1787e-01,6.9537e+00,2.4381e+05,1.1655e+03,-1.2364e+00,-1.0728e+00,4.3112e+00,3.9880e+00,2.1406e+01
2.0000e+03,2.4000e+01,1.0000e+00,4.5802e+00,-2.7412e+05,-2.7413e+05,-4.7952e-02,-2.7413e+05,1.1789e-01,6.9557e+00,2.4348e+05,1.1678e+03,-1.1895e+00,-1.6390e+00,4.8203e+00,1.3886e+00,2.2728e+01
2.0000e+03,2.5000e+01,1.0000e+00,4.7619e+00,-2.7394e+05,-2.7395e+05,-4.9950e-02,-2.7395e+05,1.1790e-01,6.9577e+00,2.4340e+05,1.1701e+03,-8.5361e-01,-1.4095e+00,4.4156e+00,2.9419e+00,2.1731e+01
2.0000e+03,2.6000e+01,1.0000e+00,4.9430e+00,-2.7392e+05,-2.7392e+05,-5.1948e-02,-2.7392e+05,1.1792e-01,6.9597e+00,2.4322e+05,1.1724e+03,-1.4565e+00,-1.5517e+00,4.5725e+00,7.7812e+00,2.2492e+01
2.0000e+03,2.7000e+01,1.0000e+00,5.1233e+00,-2.7374e+05,-2.7374e+05,-5.3946e-02,-2.7374e+05,1.1794e-01,6.9617e+00,2.4320e+05,1.1744e+03,-4.1442e-01,-1.5051e+00,4.2051e+00,3.1488e+00,2.1140e+01
2.0000e+03,2.8000e+01,1.0000e+00,5.3030e+00,-2.7345e+05,-2.7346e+05,-5.5944e-02,-2.7346e+05,1.1796e-01,6.9637e+00,2.4302e+05,1.1767e+03,-9.0272e-01,-1.1384e+00,4.6232e+00,7.7090e+00,2.2612e+01
2.0000e+03,2.9000e+01,1.0000e+00,5.4820e+00,-2.7317e+05,-2.7318e+05,-5.7942e-02,-2.7318e+05,1.1797e-01,6.9657e+00,2.4273e+05,1.1787e+03,-1.4832e+00,-1.5285e+00,4.4097e+00,9.2395e+00,2.2314e+01
2.0000e+03,3.0000e+01,1.0000e+00,5.6604e+00,-2.7260e+05,-2.7260e+05,-5.9940e-02,-2.7260e+05,1.1799e-01,6.9677e+00,2.4246e+05,1.1810e+03,-1.3037e+00,-1.5618e+00,4.7899e+00,5.1179e-01,2.3108e+01
2.0000e+03,3.1000e+01,1.0000e+00,5.8380e+00,-2.7239e+05,-2.7240e+05,-6.1938e-02,-2.7240e+05,1.1801e-01,6.9697e+00,2.4188e+05,1.1834e+03,6.1261e-02,-1.1785e+00,4.8136e+00,6.1386e+00,2.2901e+01
2.0000e+03,3.2000e+01,1.0000e+00,6.0150e+00,-2.7231e+05,-2.7232e+05,-6.3936e-02,-2.7232e+05,1.1802e-01,6.9717e+00,2.4167e+05,1.1857e+03,6.4833e-02,-1.6509e+00,3.9987e+00,6.4404e-01,2.0782e+01
2.0000e+03,3.3000e+01,1.0000e+00,6.1914e+00,-2.7218e+05,-2.7218e+05,-6.5934e-02,-2.7218e+05,1.1804e-01,6.9737e+00,2.4160e+05,1.1880e+03,-2.7119e-01,-1.1961e+00,4.1147e+00,4.8948e+00,2.1274e+01
2.0000e+03,3.4000e+01,1.0000e+00,6.3670e+00,-2.7208e+05,-2.7209e+05,-6.7932e-02,-2.7209e+05,1.1806e-01,6.9757e+00,2.4146e+05,1.1903e+03,-8.8230e-01,-1.6323e+00,4.0532e+00,1.8864e+00,2.1377e+01
2.0000e+03,3.5000e+01,1.0000e+00,6.5421e+00,-2.7187e+05,-2.7187e+05,-6.9930e-02,-2.7187e+05,1.1807e-01,6.9777e+00,2.4137e+05,1.1923e+03,-7.6696e-01,-1.9342e+00,4.1512e+00,5.1726e+00,2.1768e+01
2.0000e+03,3.6000e+01,1.0000e+00,6.7164e+00,-2.7184e+05,-2.7184e+05,-7.1928e-02,-2.7184e+05,1.1809e-01,6.9797e+00,2.4115e+05,1.1942e+03,1.1143e-01,-1.5157e+00,4.5067e+00,1.6070e+00,2.2197e+01
2.0000e+03,3.7000e+01,1.0000e+00,6.8901e+00,-2.7179e+05,-2.7180e+05,-7.3926e-02,-2.7180e+05,1.1811e-01,6.9817e+00,2.4112e+05,1.1966e+03,-9.1318e-01,-1.9436e+00,4.7382e+00,6.5229e+00,2.3456e+01
2.0000e+03,3.8000e+01,1.0000e+00,7.0632e+00,-2.7178e+05,-2.7178e+05,-7.5924e-02,-2.7178e+05,1.1812e-01,6.9836e+00,2.4107e+05,1.1989e+03,-1.0695e+00,-1.9816e+00,4.4519e+00,1.2009e+00,2.2521e+01
2.0000e+03,3.9000e+01,1.0000e+00,7.2356e+00,-2.7162e+05,-2.7163e+05,-7.7922e-02,-2.7163e+05,1.1814e-01,6.9857e+00,2.4106e+05,1.2012e+03,-9.7671e-01,-1.1066e+00,4.2898e+00,2.6903e+00,2.2069e+01
2.0000e+03,4.0000e+01,1.0000e+00,7.4074e+00,-2.7158e+05,-2.7159e+05,-7.9920e-02,-2.7159e+05,1.1816e-01,6.9877e+00,2.4091e+05,1.2035e+03,1.2071e-01,-1.0359e+00,4.8309e+00,5.9525e+00,2.3115e+01
2.0000e+03,4.1000e+01,1.0000e+00,7.5786e+00,-2.7129e+05,-2.7130e+05,-8.1918e-02,-2.7130e+05,1.1818e-01,6.9897e+00,2.4086e+05,1.2058e+03,-1.1972e+00,-1.6648e+00,3.6302e+00,8.2609e-01,2.0550e+01
2.0000e+03,4.2000e+01,1.0000e+00,7.7491e+00,-2.7128e+05,-2.7129e+05,-8.3916e-02,-2.7129e+05,1.1818e-01,6.9905e+00,2.4057e+05,1.2082e+03,-7.5315e-01,-1.9876e+00,4.6876e+00,8.7454e+00,2.3517e+01
2.0000e+03,4.3000e+01,1.0000e+00,7.9190e+00,-2.7115e+05,-2.7115e+05,-8.5914e-02,-2.7115e+05,1.1821e-01,6.9937e+00,2.4056e+05,1.2102e+03,-1.4824e+00,-1.3803e+00,4.6495e+00,2.2047e+00,2.3222e+01
2.0000e+03,4.4000e+01,1.0000e+00,8.0882e+00,-2.7088e+05,-2.7089e+05,-8.7912e-02,-2.7089e+05,1.1823e-01,6.9957e+00,2.4043e+05,1.2125e+03,-1.1658e+00,-1.7641e+00,4.8033e+00,5.8640e+00,2.3909e+01
2.0000e+03,4.5000e+01,1.0000e+00,8.2569e+00,-2.7086e+05,-2.7087e+05,-8.9910e-02,-2.7087e+05,1.1824e-01,6.9977e+00,2.4016e+05,1.2146e+03,-9.5707e-01,-1.9656e+00,3.5083e+00,5.2500e+00,2.0420e+01
2.0000e+03,4.6000e+01,2.0000e+00,8.4095e+00,-2.7062e+05,-2.7063e+05,-9.1908e-02,-2.7063e+05,1.1826e-01,6.9997e+00,2.4014e+05,1.2192e+03,-4.2935e-01,-1.3900e+00,4.4057e+00,4.1586e+00,2.2614e+01
2.0000e+03,4.7000e+01,1.0000e+00,8.5766e+00,-2.7062e+05,-2.7063e+05,-9.3906e-02,-2.7063e+05,1.0860e-01,5.9030e+00,2.3990e+05,1.2215e+03,-6.4757e-01,-1.4780e+00,4.7870e+00,5.1967e+00,2.3752e+01
2.0000e+03,4.8000e+01,1.0000e+00,8.7432e+00,-2.7011e+05,-2.7011e+05,-9.5904e-02,-2.7011e+05,1.1829e-01,7.0037e+00,2.3990e+05,1.2238e+03,-1.5434e-01,-1.9125e+00,4.5479e+00,7.8464e+00,2.3173e+01
2.0000e+03,4.9000e+01,1.0000e+00,8.9091e+00,-2.7008e+05,-2.7009e+05,-9.7902e-02,-2.7009e+05,1.1831e-01,7.0057e+00,2.3939e+05,1.2262e+03,4.4811e-01,-1.2458e+00,4.6667e+00,4.7326e-01,2.2858e+01
2.0000e+03,5.0000e+01,1.0000e+00,9.0744e+00,-2.7001e+05,-2.7001e+05,-9.9900e-02,-2.7001e+05,1.1833e-01,7.0077e+00,2.3936e+05,1.2285e+03,-1.3077e+00,-1.1807e+00,3.5184e+00,7.8579e+00,2.0771e+01
2.0000e+03,5.1000e+01,1.0000e+00,9.2391e+00,-2.6988e+05,-2.6989e+05,-1.0190e-01,-2.6989e+05,1.1834e-01,7.0097e+00,2.3929e+05,1.2308e+03,-4.1446e-02,-1.5750e+00,3.9025e+00,5.9213e+00,2.1371e+01
2.0000e+03,5.2000e+01,1.0000e+00,9.4033e+00,-2.6987e+05,-2.6988e+05,-1.0390e-01,-2.6988e+05,1.1833e-01,7.0080e+00,2.3916e+05,1.2332e+03,1.9205e-01,-1.5267e+00,4.6102e+00,2.3374e+00,2.3042e+01
2.0000e+03,5.3000e+01,2.0000e+00,9.5495e+00,-2.6961e+05,-2.6961e+05,-1.0589e-01,-2.6961e+05,1.1838e-01,7.0136e+00,2.3916e+05,1.2378e+03,3.4524e-01,-1.8299e+00,3.8735e+00,8.7110e+00,2.1293e+01
2.0000e+03,5.4000e+01,1.0000e+00,9.7122e+00,-2.6955e+05,-2.6956e+05,-1.0789e-01,-2.6956e+05,1.1839e-01,7.0157e+00,2.3889e+05,1.2401e+03,-1.1131e+00,-1.2600e+00,4.8269e+00,5.2074e+00,2.4300e+01
2.0000e+03,5.5000e+01,1.0000e+00,9.8743e+00,-2.6955e+05,-2.6956e+05,-1.0989e-01,-2.6956e+05,1.1702e-01,6.8540e+00,2.3884e+05,1.2421e+03,1.3306e-01,-1.7707e+00,3.6605e+00,5.7985e+00,2.0794e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.0036e+01,-2.6940e+05,-2.6940e+05,-1.1189e-01,-2.6940e+05,1.1843e-01,7.0196e+00,2.3883e+05,1.2441e+03,-9.1350e-01,-1.4699e+00,4.4653e+00,8.7010e+00,2.3565e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.0197e+01,-2.6926e+05,-2.6926e+05,-1.1389e-01,-2.6926e+05,1.1845e-01,7.0216e+00,2.3868e+05,1.2464e+03,-3.8134e-01,-1.6711e+00,4.3304e+00,2.5271e+00,2.2880e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.0357e+01,-2.6925e+05,-2.6926e+05,-1.1588e-01,-2.6926e+05,1.1789e-01,6.9564e+00,2.3854e+05,1.2487e+03,-1.3957e+00,-1.9073e+00,4.5480e+00,1.7647e+00,2.3629e+01
2.0000e+03,5.9000e+01,2.0000e+00,1.0498e+01,-2.6878e+05,-2.6879e+05,-1.1788e-01,-2.6879e+05,1.1848e-01,7.0256e+00,2.3854e+05,1.2530e+03,-5.7422e-01,-1.1528e+00,3.7121e+00,3.7418e+00,2.1380e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.0657e+01,-2.6872e+05,-2.6873e+05,-1.1988e-01,-2.6873e+05,1.1850e-01,7.0276e+00,2.3807e+05,1.2553e+03,-1.4476e+00,-1.4994e+00,3.1125e+00,2.3104e+00,2.0017e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.0816e+01,-2.6862e+05,-2.6863e+05,-1.2188e-01,-2.6863e+05,1.1851e-01,7.0296e+00,2.3801e+05,1.2576e+03,-2.3475e-01,-1.1712e+00,3.8524e+00,3.4213e+00,2.1677e+01
2.0000e+03,6.2000e+01,2.0000e+00,1.0954e+01,-2.6858e+05,-2.6859e+05,-1.2388e-01,-2.6859e+05,1.1853e-01,7.0316e+00,2.3791e+05,1.2623e+03,4.6092e-01,-1.8556e+00,4.6129e+00,7.4846e+00,2.3485e+01
2.0000e+03,6.3000e+01,2.0000e+00,1.1092e+01,-2.6856e+05,-2.6857e+05,-1.2587e-01,-2.6857e+05,1.1855e-01,7.0336e+00,2.3787e+05,1.2671e+03,-1.1080e+00,-1.9613e+00,3.4634e+00,5.6898e+00,2.1082e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.1248e+01,-2.6791e+05,-2.6791e+05,-1.2787e-01,-2.6791e+05,1.1856e-01,7.0356e+00,2.3785e+05,1.2694e+03,-6.1534e-01,-1.6193e+00,4.3304e+00,7.1484e+00,2.3550e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.1404e+01,-2.6761e+05,-2.6762e+05,-1.2987e-01,-2.6762e+05,1.1858e-01,7.0376e+00,2.3719e+05,1.2718e+03,-2.1971e-01,-1.2849e+00,3.9537e+00,9.7129e+00,2.2460e+01
2.0000e+03,6.6000e+01,2.0000e+00,1.1538e+01,-2.6756e+05,-2.6757e+05,-1.3187e-01,-2.6757e+05,1.1860e-01,7.0396e+00,2.3689e+05,1.2764e+03,-1.2887e+00,-1.4227e+00,3.6172e+00,9.6644e+00,2.1967e+01
2.0000e+03,6.7000e+01,1.0000e+00,1.1693e+01,-2.6706e+05,-2.6706e+05,-1.3387e-01,-2.6706e+05,1.1861e-01,7.0416e+00,2.3684e+05,1.2787e+03,4.9176e-01,-1.3368e+00,4.2716e+00,2.7871e+00,2.2919e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.1847e+01,-2.6702e+05,-2.6703e+05,-1.3586e-01,-2.6703e+05,1.1863e-01,7.0436e+00,2.3634e+05,1.2810e+03,-8.5878e-01,-1.4077e+00,3.4402e+00,5.1730e+00,2.1448e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.2000e+01,-2.6699e+05,-2.6700e+05,-1.3786e-01,-2.6700e+05,1.1865e-01,7.0456e+00,2.3630e+05,1.2834e+03,-1.1100e+00,-1.1795e+00,3.0811e+00,3.9956e+00,2.0411e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.2153e+01,-2.6697e+05,-2.6697e+05,-1.3986e-01,-2.6697e+05,1.1866e-01,7.0476e+00,2.3628e+05,1.2857e+03,1.0955e-01,-1.7056e+00,4.1225e+00,2.3254e+00,2.2898e+01
2.0000e+03,7.1000e+01,2.0000e+00,1.2284e+01,-2.6689e+05,-2.6689e+05,-1.4186e-01,-2.6689e+05,1.1868e-01,7.0496e+00,2.3625e+05,1.2903e+03,3.7691e-01,-1.0614e+00,3.9802e+00,9.1163e+00,2.2372e+01
2.0000e+03,7.2000e+01,2.0000e+00,1.2414e+01,-2.6686e+05,-2.6686e+05,-1.4386e-01,-2.6686e+05,1.1870e-01,7.0516e+00,2.3617e+05,1.2946e+03,-4.6683e-02,-1.0999e+00,4.1167e+00,6.0316e+00,2.2911e+01
2.0000e+03,7.3000e+01,2.0000e+00,1.2543e+01,-2.6679e+05,-2.6679e+05,-1.4585e-01,-2.6679e+05,1.1871e-01,7.0536e+00,2.3614e+05,1.2992e+03,-4.9521e-02,-1.0262e+00,3.1419e+00,4.5035e+00,2.0221e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.2693e+01,-2.6675e+05,-2.6675e+05,-1.4785e-01,-2.6675e+05,1.1873e-01,7.0556e+00,2.3607e+05,1.3012e+03,-2.2404e-01,-1.3441e+00,4.0773e+00,1.0225e-01,2.3007e+01
2.0000e+03,7.5000e+01,2.0000e+00,1.2821e+01,-2.6669e+05,-2.6670e+05,-1.4985e-01,-2.6670e+05,1.1875e-01,7.0576e+00,2.3603e+05,1.3055e+03,-1.3945e+00,-1.9573e+00,3.1157e+00,6.0735e+00,2.0823e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.2969e+01,-2.6668e+05,-2.6669e+05,-1.5185e-01,-2.6669e+05,1.1874e-01,7.0561e+00,2.3597e+05,1.3074e+03,2.5966e-01,-1.0030e+00,4.1349e+00,7.2794e+00,2.2872e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.3118e+01,-2.6664e+05,-2.6665e+05,-1.5385e-01,-2.6665e+05,1.1878e-01,7.0616e+00,2.3596e+05,1.3097e+03,-1.2822e+00,-1.5376e+00,4.5454e+00,4.7033e+00,2.4662e+01
2.0000e+03,7.8000e+01,1.0000e+00,1.3265e+01,-2.6652e+05,-2.6652e+05,-1.5584e-01,-2.6652e+05,1.1880e-01,7.0636e+00,2.3592e+05,1.3120e+03,-4.7199e-01,-1.1311e+00,3.8814e+00,9.0456e+00,2.2776e+01
2.0000e+03,7.9000e+01,1.0000e+00,1.3413e+01,-2.6635e+05,-2.6635e+05,-1.5784e-01,-2.6635e+05,1.1882e-01,7.0656e+00,2.3580e+05,1.3141e+03,-1.3113e+00,-1.7697e+00,4.5964e+00,6.9878e+00,2.5046e+01
