nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.3000e+01,1.4000e+01,6.5421e+00,-1.1693e+06,-1.1694e+06,-6.9826e-02,-1.1694e+06,1.7387e-01,6.0614e+00,inf,3.2465e+01,5.7126e-02,-9.0313e-01,-6.9999e-01,-6.1332e-01,4.9663e-02,1.0989e+00,1.1417e+00,3.2094e+00,4.8817e+00
2.0000e+03,1.4000e+01,1.5000e+01,6.9767e+00,-1.1585e+06,-1.1585e+06,-7.4813e-02,-1.1585e+06,1.7394e-01,6.0663e+00,inf,3.4755e+01,-1.1598e+00,-5.6324e-01,-3.1337e+00,6.6470e-02,1.0750e+00,-1.3209e+00,2.7725e+00,3.1255e+00,4.6022e+00
2.0000e+03,1.5000e+01,1.6000e+01,7.4074e+00,-1.1584e+06,-1.1584e+06,-7.9801e-02,-1.1584e+06,1.7401e-01,6.0712e+00,inf,3.7028e+01,4.2891e-01,-1.9659e+00,4.3578e-02,-2.7390e+00,3.0214e-01,-1.2764e+00,-5.0248e-01,2.7068e+00,4.8622e+00
2.0000e+03,1.6000e+01,1.7000e+01,7.8341e+00,-1.1558e+06,-1.1558e+06,-8.4788e-02,-1.1558e+06,1.7409e-01,6.0764e+00,inf,3.9356e+01,-8.2922e-01,-1.2969e+00,-2.4727e+00,-1.4008e+00,-6.3236e-01,4.7982e-01,1.3465e+00,8.1706e-01,4.3955e+00
2.0000e+03,1.7000e+01,1.8000e+01,8.2569e+00,-1.1523e+06,-1.1523e+06,-8.9776e-02,-1.1523e+06,1.7416e-01,6.0813e+00,inf,4.1648e+01,-1.3231e+00,-1.8866e+00,-3.4604e+00,-2.5803e+00,-1.9911e+00,1.0311e-01,1.5749e+00,4.7217e-01,4.2644e+00
2.0000e+03,1.8000e+01,1.9000e+01,8.6758e+00,-1.1511e+06,-1.1511e+06,-9.4763e-02,-1.1511e+06,1.7423e-01,6.0862e+00,inf,4.3919e+01,4.8016e-01,-1.8386e+00,1.4608e-01,-2.4843e+00,-1.1010e-01,1.6279e+00,-1.3811e-01,2.4819e+00,4.8390e+00
2.0000e+03,1.9000e+01,2.0000e+01,9.0909e+00,-1.1508e+06,-1.1508e+06,-9.9751e-02,-1.1508e+06,1.7430e-01,6.0911e+00,inf,4.6314e+01,4.4758e-01,-9.2904e-01,8.0917e-02,-6.6513e-01,-6.2495e-01,-1.7497e+00,1.3002e+00,3.9678e+00,4.8059e+00
2.0000e+03,2.0000e+01,2.1000e+01,9.5023e+00,-1.1477e+06,-1.1477e+06,-1.0474e-01,-1.1477e+06,1.7437e-01,6.0963e+00,inf,4.8567e+01,-1.2449e+00,-2.0880e-01,-3.3041e+00,7.7535e-01,1.2362e+00,6.7736e-01,-4.9349e-01,3.0310e+00,4.8919e+00
2.0000e+03,2.1000e+01,2.2000e+01,9.9099e+00,-1.1429e+06,-1.1429e+06,-1.0973e-01,-1.1429e+06,1.7444e-01,6.1012e+00,inf,5.0831e+01,-3.0353e-01,-1.7871e+00,-1.4213e+00,-2.3812e+00,-1.2155e+00,-1.6046e+00,1.3616e+00,1.9931e-01,4.3558e+00
2.0000e+03,2.2000e+01,2.3000e+01,1.0314e+01,-1.1418e+06,-1.1419e+06,-1.1471e-01,-1.1419e+06,1.7451e-01,6.1061e+00,inf,5.3100e+01,-7.2656e-01,-4.2957e-01,-2.2674e+00,3.3380e-01,-1.9988e+00,-2.2640e-01,1.8459e+00,1.5833e-01,4.6483e+00
2.0000e+03,2.3000e+01,2.4000e+01,1.0714e+01,-1.1389e+06,-1.1389e+06,-1.1970e-01,-1.1389e+06,1.7459e-01,6.1112e+00,inf,5.5438e+01,4.6835e-01,-7.7892e-01,1.2247e-01,-3.6490e-01,2.0265e-01,7.7971e-01,1.0856e+00,8.5151e-01,4.8594e+00
2.0000e+03,2.4000e+01,2.5000e+01,1.1111e+01,-1.1379e+06,-1.1379e+06,-1.2469e-01,-1.1379e+06,1.7466e-01,6.1161e+00,inf,5.7797e+01,-1.2014e+00,-1.0582e+00,-3.2170e+00,-9.2339e-01,-2.3150e+00,1.2007e+00,-3.0110e-01,3.4710e+00,4.0350e+00
2.0000e+03,2.5000e+01,2.6000e+01,1.1504e+01,-1.1366e+06,-1.1366e+06,-1.2968e-01,-1.1366e+06,1.7473e-01,6.1210e+00,inf,6.0112e+01,-4.1432e-01,-1.5841e+00,-1.6429e+00,-1.9753e+00,-2.0398e+00,1.6413e+00,-1.0143e+00,3.9831e+00,2.2455e+00
2.0000e+03,2.6000e+01,2.7000e+01,1.1894e+01,-1.1345e+06,-1.1345e+06,-1.3466e-01,-1.1345e+06,1.7480e-01,6.1262e+00,inf,6.2379e+01,-8.2965e-01,-6.8490e-01,-2.4735e+00,-1.7685e-01,-2.1108e+00,-1.6181e+00,1.6905e-01,2.4705e+00,4.3511e+00
2.0000e+03,2.7000e+01,2.8000e+01,1.2281e+01,-1.1334e+06,-1.1334e+06,-1.3965e-01,-1.1334e+06,1.7487e-01,6.1311e+00,inf,6.4636e+01,-5.4551e-01,-1.1978e+00,-1.9053e+00,-1.2026e+00,1.3183e+00,2.2319e-01,2.1146e+00,3.6357e+00,3.9862e+00
2.0000e+03,2.8000e+01,3.0000e+01,1.2609e+01,-1.1323e+06,-1.1323e+06,-1.4464e-01,-1.1323e+06,1.7494e-01,6.1360e+00,inf,6.9282e+01,-6.1209e-01,-1.5047e-01,-2.0384e+00,8.9201e-01,2.8159e-01,-1.5121e+00,1.1669e+00,5.9124e-01,4.9354e+00
2.0000e+03,2.9000e+01,3.1000e+01,1.2987e+01,-1.1304e+06,-1.1304e+06,-1.4963e-01,-1.1304e+06,1.7501e-01,6.1412e+00,inf,7.1518e+01,4.0702e-01,-1.6422e+00,-1.9332e-04,-2.0915e+00,-2.0971e+00,1.9090e+00,2.2196e+00,3.9991e+00,4.2282e+00
2.0000e+03,3.0000e+01,3.2000e+01,1.3362e+01,-1.1292e+06,-1.1292e+06,-1.5461e-01,-1.1292e+06,1.7508e-01,6.1461e+00,inf,7.3804e+01,-7.6785e-01,-1.3538e+00,-2.3499e+00,-1.5147e+00,1.0815e+00,-9.7562e-01,1.8161e+00,1.5711e+00,4.1419e+00
2.0000e+03,3.1000e+01,3.3000e+01,1.3734e+01,-1.1288e+06,-1.1288e+06,-1.5960e-01,-1.1288e+06,1.7515e-01,6.1510e+00,inf,7.6165e+01,-6.0719e-01,-1.3863e+00,-2.0286e+00,-1.5797e+00,-2.3350e+00,-6.6405e-01,-5.2555e-02,2.5550e-01,4.1517e+00
2.0000e+03,3.2000e+01,3.4000e+01,1.4103e+01,-1.1281e+06,-1.1281e+06,-1.6459e-01,-1.1281e+06,1.7523e-01,6.1561e+00,inf,7.8451e+01,-9.5431e-01,-3.8176e-01,-2.7229e+00,4.2941e-01,1.4585e+00,-1.4685e+00,1.2100e+00,1.7303e+00,4.5328e+00
2.0000e+03,3.3000e+01,3.5000e+01,1.4468e+01,-1.1271e+06,-1.1271e+06,-1.6958e-01,-1.1271e+06,1.7530e-01,6.1610e+00,inf,8.0819e+01,-1.4867e-01,-9.0995e-01,-1.1116e+00,-6.2696e-01,-1.4724e-01,-1.7822e+00,1.3122e+00,4.0629e+00,1.8320e+00
2.0000e+03,3.4000e+01,3.6000e+01,1.4831e+01,-1.1262e+06,-1.1262e+06,-1.7456e-01,-1.1262e+06,1.7537e-01,6.1659e+00,inf,8.3072e+01,1.3306e-01,-1.5414e+00,-5.4813e-01,-1.8898e+00,2.5632e-01,4.6427e-01,-8.0624e-01,2.7788e-01,4.3636e+00
2.0000e+03,3.5000e+01,3.7000e+01,1.5190e+01,-1.1246e+06,-1.1246e+06,-1.7955e-01,-1.1246e+06,1.7544e-01,6.1711e+00,inf,8.5321e+01,-1.2459e+00,-1.1720e+00,-3.3060e+00,-1.1511e+00,6.5630e-02,-1.3091e+00,2.7742e+00,8.3113e-01,3.9769e+00
2.0000e+03,3.6000e+01,3.8000e+01,1.5546e+01,-1.1212e+06,-1.1212e+06,-1.8454e-01,-1.1212e+06,1.7551e-01,6.1760e+00,inf,8.7576e+01,3.0718e-01,-1.4448e+00,-1.9987e-01,-1.6966e+00,-1.3775e+00,9.6066e-01,2.4825e+00,4.0434e+00,3.4992e+00
2.0000e+03,3.7000e+01,3.9000e+01,1.5900e+01,-1.1202e+06,-1.1202e+06,-1.8953e-01,-1.1202e+06,1.7558e-01,6.1809e+00,inf,8.9921e+01,-3.7141e-01,-5.0828e-01,-1.5570e+00,1.7637e-01,-5.8259e-01,-1.2155e+00,2.8601e+00,3.6674e+00,4.1505e+00
2.0000e+03,3.8000e+01,4.0000e+01,1.6250e+01,-1.1196e+06,-1.1196e+06,-1.9451e-01,-1.1196e+06,1.7565e-01,6.1861e+00,inf,9.2321e+01,-1.1869e+00,-1.9954e+00,-3.1880e+00,-2.7978e+00,-3.1739e-01,1.1961e+00,6.4095e-01,3.6628e+00,3.0528e+00
2.0000e+03,3.9000e+01,4.1000e+01,1.6598e+01,-1.1178e+06,-1.1178e+06,-1.9950e-01,-1.1178e+06,1.7572e-01,6.1910e+00,inf,9.4731e+01,-5.5900e-01,-1.5989e+00,-1.9322e+00,-2.0048e+00,-1.5699e+00,-1.1280e+00,2.9324e-01,3.7556e+00,2.6696e+00
2.0000e+03,4.0000e+01,4.4000e+01,1.6803e+01,-1.1163e+06,-1.1163e+06,-2.0449e-01,-1.1163e+06,1.7579e-01,6.1959e+00,inf,1.0175e+02,-1.3217e-01,-1.8776e+00,-1.0786e+00,-2.5623e+00,5.5800e-01,8.5223e-01,-1.0821e+00,2.8015e+00,4.0952e+00
2.0000e+03,4.1000e+01,4.5000e+01,1.7143e+01,-1.1142e+06,-1.1142e+06,-2.0948e-01,-1.1142e+06,1.7586e-01,6.2011e+00,inf,1.0406e+02,8.3529e-02,-8.6692e-01,-6.4718e-01,-5.4089e-01,9.0552e-01,2.0616e+00,2.7372e+00,3.9074e+00,3.1427e+00
2.0000e+03,4.2000e+01,4.6000e+01,1.7480e+01,-1.1138e+06,-1.1138e+06,-2.1446e-01,-1.1138e+06,1.7593e-01,6.2060e+00,inf,1.0632e+02,3.6157e-01,-1.3220e+00,-9.1092e-02,-1.4511e+00,-1.9238e+00,2.2694e-01,1.6731e+00,1.3032e+00,4.3820e+00
2.0000e+03,4.3000e+01,4.7000e+01,1.7814e+01,-1.1118e+06,-1.1118e+06,-2.1945e-01,-1.1118e+06,1.7600e-01,6.2109e+00,inf,1.0858e+02,-6.3148e-01,-1.1443e+00,-2.0772e+00,-1.0956e+00,-1.9957e+00,1.7971e+00,-5.2769e-01,3.7389e+00,9.7735e-01
2.0000e+03,4.4000e+01,4.8000e+01,1.8145e+01,-1.1117e+06,-1.1117e+06,-2.2444e-01,-1.1117e+06,1.7608e-01,6.2160e+00,inf,1.1089e+02,1.6294e-01,-3.6861e-01,-4.8836e-01,4.5573e-01,-2.0360e+00,1.7130e+00,-1.0580e+00,3.5643e+00,4.5306e+00
2.0000e+03,4.5000e+01,4.9000e+01,1.8474e+01,-1.1106e+06,-1.1106e+06,-2.2943e-01,-1.1106e+06,1.7615e-01,6.2209e+00,inf,1.1317e+02,2.8420e-01,-1.6968e-01,-2.4583e-01,8.5359e-01,-1.1745e+00,-6.4448e-01,1.5133e+00,2.4891e+00,4.8730e+00
2.0000e+03,4.6000e+01,5.0000e+01,1.8800e+01,-1.1098e+06,-1.1098e+06,-2.3441e-01,-1.1098e+06,1.7621e-01,6.2258e+00,inf,1.1544e+02,-2.2503e-01,-1.7830e-01,-1.2643e+00,8.3634e-01,3.6440e-01,-1.6664e+00,2.2106e+00,1.5884e+00,4.6818e+00
2.0000e+03,4.7000e+01,5.2000e+01,1.9048e+01,-1.1088e+06,-1.1088e+06,-2.3940e-01,-1.1088e+06,1.7629e-01,6.2310e+00,inf,1.2010e+02,-1.3987e+00,-1.3974e+00,-3.6116e+00,-1.6019e+00,-1.6434e+00,-1.8037e+00,-6.1364e-01,5.6005e-01,3.8572e+00
2.0000e+03,4.8000e+01,5.4000e+01,1.9291e+01,-1.1081e+06,-1.1081e+06,-2.4439e-01,-1.1081e+06,1.7636e-01,6.2359e+00,inf,1.2491e+02,-8.4249e-01,-9.0924e-01,-2.4992e+00,-6.2554e-01,-1.4524e+00,1.6490e+00,-4.1680e-01,1.5911e+00,3.9739e+00
2.0000e+03,4.9000e+01,5.5000e+01,1.9608e+01,-1.1072e+06,-1.1072e+06,-2.4938e-01,-1.1072e+06,1.7643e-01,6.2408e+00,inf,1.2719e+02,-1.2719e+00,-9.8380e-02,-3.3580e+00,9.9618e-01,-1.1013e+00,-1.0637e+00,7.0752e-01,3.7902e+00,4.4518e+00
2.0000e+03,5.0000e+01,5.6000e+01,1.9922e+01,-1.1072e+06,-1.1072e+06,-2.5436e-01,-1.1072e+06,1.7650e-01,6.2457e+00,inf,1.2946e+02,4.5653e-02,-2.3472e-01,-7.2293e-01,7.2351e-01,-9.4460e-01,6.2343e-01,-8.2221e-01,1.5839e+00,4.6681e+00
2.0000e+03,5.1000e+01,5.8000e+01,2.0155e+01,-1.1070e+06,-1.1070e+06,-2.5935e-01,-1.1070e+06,1.7657e-01,6.2509e+00,inf,1.3414e+02,-9.6449e-01,-1.9389e+00,-2.7432e+00,-2.6849e+00,-8.0017e-01,-1.8137e+00,1.5518e+00,3.5842e+00,2.4388e+00
2.0000e+03,5.2000e+01,5.9000e+01,2.0463e+01,-1.1067e+06,-1.1067e+06,-2.6434e-01,-1.1067e+06,1.7664e-01,6.2558e+00,inf,1.3643e+02,-1.7246e-01,-1.7843e+00,-1.1592e+00,-2.3757e+00,6.2399e-01,-2.1135e-02,1.6528e+00,1.5355e+00,4.0076e+00
2.0000e+03,5.3000e+01,6.0000e+01,2.0769e+01,-1.1063e+06,-1.1063e+06,-2.6933e-01,-1.1063e+06,1.7671e-01,6.2607e+00,inf,1.3869e+02,-1.1534e+00,-8.4009e-01,-3.1211e+00,-4.8725e-01,5.0537e-01,1.0835e+00,4.9225e-01,5.8030e-01,3.9899e+00
2.0000e+03,5.4000e+01,6.1000e+01,2.1073e+01,-1.1059e+06,-1.1059e+06,-2.7431e-01,-1.1059e+06,1.7678e-01,6.2658e+00,inf,1.4095e+02,-4.7219e-01,-1.6052e+00,-1.7586e+00,-2.0174e+00,-4.8306e-01,-7.3007e-01,-1.0818e+00,3.6597e+00,2.4311e+00
2.0000e+03,5.5000e+01,6.3000e+01,2.1293e+01,-1.1057e+06,-1.1057e+06,-2.7930e-01,-1.1057e+06,1.7685e-01,6.2707e+00,inf,1.4565e+02,1.2861e-01,-7.7400e-02,-5.5701e-01,1.0381e+00,2.5124e-01,-1.6543e+00,2.3785e+00,3.8804e+00,4.8120e+00
2.0000e+03,5.6000e+01,6.4000e+01,2.1591e+01,-1.1048e+06,-1.1048e+06,-2.8429e-01,-1.1048e+06,1.7692e-01,6.2756e+00,inf,1.4790e+02,2.0344e-01,-3.2006e-01,-4.0737e-01,5.5282e-01,-2.1578e-01,3.4081e-01,-1.0885e+00,2.5874e+00,4.5850e+00
2.0000e+03,5.7000e+01,6.6000e+01,2.1805e+01,-1.1046e+06,-1.1046e+06,-2.8928e-01,-1.1046e+06,1.7699e-01,6.2808e+00,inf,1.5264e+02,-8.1700e-03,-1.3031e+00,-8.3058e-01,-1.4132e+00,-2.3668e+00,8.0683e-01,1.9808e+00,3.8151e+00,1.3732e+00
2.0000e+03,5.8000e+01,6.7000e+01,2.2097e+01,-1.1042e+06,-1.1042e+06,-2.9426e-01,-1.1042e+06,1.7706e-01,6.2857e+00,inf,1.5490e+02,-1.3380e+00,-3.5452e-01,-3.4902e+00,4.8390e-01,-1.4434e+00,-1.7994e+00,-2.2356e-01,4.4535e-01,4.2394e+00
2.0000e+03,5.9000e+01,6.8000e+01,2.2388e+01,-1.1012e+06,-1.1012e+06,-2.9925e-01,-1.1012e+06,1.7713e-01,6.2906e+00,inf,1.5714e+02,4.9127e-01,-7.6199e-01,1.6830e-01,-3.3104e-01,7.1372e-01,1.8872e+00,2.4274e-01,3.3538e+00,4.4264e+00
2.0000e+03,6.0000e+01,6.9000e+01,2.2677e+01,-1.0996e+06,-1.0996e+06,-3.0424e-01,-1.0996e+06,1.7720e-01,6.2958e+00,9.9975e+05,1.5940e+02,-6.4941e-01,-5.9046e-01,-2.1131e+00,1.2013e-02,-1.7678e+00,-8.0539e-02,1.3936e+00,3.8088e+00,2.3635e+00
2.0000e+03,6.1000e+01,7.0000e+01,2.2963e+01,-1.0989e+06,-1.0989e+06,-3.0923e-01,-1.0989e+06,1.7727e-01,6.3007e+00,9.9823e+05,1.6170e+02,-6.9385e-01,-1.4934e+00,-2.2019e+00,-1.7939e+00,-3.7679e-01,-1.0999e+00,-8.9539e-01,1.5763e+00,3.8149e+00
2.0000e+03,6.2000e+01,7.1000e+01,2.3247e+01,-1.0985e+06,-1.0985e+06,-3.1422e-01,-1.0985e+06,1.7734e-01,6.3056e+00,9.9746e+05,1.6396e+02,-9.3273e-01,-9.2659e-01,-2.6797e+00,-6.6023e-01,6.8881e-01,1.6832e+00,1.4258e+00,3.5190e+00,3.3274e+00
2.0000e+03,6.3000e+01,7.2000e+01,2.3529e+01,-1.0984e+06,-1.0984e+06,-3.1920e-01,-1.0984e+06,1.7741e-01,6.3107e+00,9.9711e+05,1.6628e+02,-4.8006e-01,-4.6358e-01,-1.7744e+00,2.6579e-01,-1.2044e+00,3.4937e-01,-1.4515e-01,1.8830e+00,4.1756e+00
2.0000e+03,6.4000e+01,7.3000e+01,2.3810e+01,-1.0982e+06,-1.0982e+06,-3.2419e-01,-1.0982e+06,1.7748e-01,6.3157e+00,9.9701e+05,1.6851e+02,-1.6116e-01,-4.6577e-01,-1.1366e+00,2.6141e-01,4.2832e-01,1.3493e+00,1.1073e+00,3.9719e+00,1.5242e+00
2.0000e+03,6.5000e+01,7.5000e+01,2.4000e+01,-1.0950e+06,-1.0950e+06,-3.2918e-01,-1.0950e+06,1.7755e-01,6.3206e+00,9.9678e+05,1.7308e+02,6.7444e-02,-7.8800e-01,-6.7935e-01,-3.8307e-01,1.0828e+00,-1.4944e+00,1.0589e+00,3.7708e+00,3.3862e+00
2.0000e+03,6.6000e+01,7.6000e+01,2.4275e+01,-1.0941e+06,-1.0941e+06,-3.3417e-01,-1.0941e+06,1.7762e-01,6.3257e+00,9.9364e+05,1.7532e+02,-9.5114e-01,-1.6251e+00,-2.7165e+00,-2.0573e+00,-1.5446e+00,1.2053e+00,2.6558e+00,2.1148e+00,3.5839e+00
2.0000e+03,6.7000e+01,7.7000e+01,2.4549e+01,-1.0935e+06,-1.0935e+06,-3.3915e-01,-1.0935e+06,1.7769e-01,6.3306e+00,9.9269e+05,1.7765e+02,-9.1112e-01,-7.5414e-01,-2.6365e+00,-3.1533e-01,-1.4113e+00,1.3606e+00,-1.0482e+00,2.0300e+00,3.8716e+00
2.0000e+03,6.8000e+01,7.9000e+01,2.4731e+01,-1.0919e+06,-1.0919e+06,-3.4414e-01,-1.0919e+06,1.7776e-01,6.3355e+00,9.9210e+05,1.8231e+02,-1.2320e+00,-1.0692e-02,-3.2782e+00,1.1716e+00,-1.6862e+00,-5.6797e-01,1.1494e+00,1.4599e-01,4.5381e+00
2.0000e+03,6.9000e+01,8.2000e+01,2.4823e+01,-1.0911e+06,-1.0911e+06,-3.4913e-01,-1.0911e+06,1.7783e-01,6.3407e+00,9.9047e+05,1.8939e+02,-1.3854e+00,-3.6341e-01,-3.5851e+00,4.6613e-01,-1.7457e+00,-7.9330e-02,3.4235e-01,3.7171e-01,4.0868e+00
2.0000e+03,7.0000e+01,8.3000e+01,2.5088e+01,-1.0898e+06,-1.0898e+06,-3.5412e-01,-1.0898e+06,1.7790e-01,6.3456e+00,9.8969e+05,1.9170e+02,-3.7345e-01,-1.9237e+00,-1.5611e+00,-2.6544e+00,-1.4208e-01,7.9734e-01,-3.9066e-01,3.2982e+00,3.3850e+00
2.0000e+03,7.1000e+01,8.4000e+01,2.5352e+01,-1.0891e+06,-1.0891e+06,-3.5910e-01,-1.0891e+06,1.7797e-01,6.3505e+00,9.8836e+05,1.9396e+02,-3.8407e-01,-1.3545e+00,-1.5824e+00,-1.5160e+00,-1.0496e+00,-5.0895e-01,2.7915e+00,9.2145e-01,3.6036e+00
2.0000e+03,7.2000e+01,8.5000e+01,2.5614e+01,-1.0865e+06,-1.0865e+06,-3.6409e-01,-1.0865e+06,1.7804e-01,6.3557e+00,9.8768e+05,1.9629e+02,-4.4864e-01,-2.8378e-01,-1.7115e+00,6.2539e-01,8.7118e-01,1.5161e+00,-3.7020e-01,3.8081e+00,3.7608e+00
2.0000e+03,7.3000e+01,8.6000e+01,2.5874e+01,-1.0862e+06,-1.0863e+06,-3.6908e-01,-1.0863e+06,1.7811e-01,6.3606e+00,9.8511e+05,1.9854e+02,-4.7036e-01,-1.2495e+00,-1.7550e+00,-1.3061e+00,-1.7547e-01,-1.7078e-02,2.6547e+00,3.0968e+00,3.3066e+00
2.0000e+03,7.4000e+01,8.7000e+01,2.6132e+01,-1.0859e+06,-1.0860e+06,-3.7407e-01,-1.0860e+06,1.7818e-01,6.3655e+00,9.8485e+05,2.0087e+02,-2.1838e-01,-1.6971e+00,-1.2510e+00,-2.2012e+00,-1.6234e+00,-1.6086e+00,2.5352e+00,3.4313e+00,1.5716e+00
2.0000e+03,7.5000e+01,8.8000e+01,2.6389e+01,-1.0838e+06,-1.0838e+06,-3.7905e-01,-1.0838e+06,1.7825e-01,6.3706e+00,9.8454e+05,2.0316e+02,4.0439e-01,-2.2007e-01,-5.4572e-03,7.5280e-01,1.5701e+00,1.4367e+00,1.0568e+00,1.9136e+00,4.4978e+00
2.0000e+03,7.6000e+01,8.9000e+01,2.6644e+01,-1.0809e+06,-1.0809e+06,-3.8404e-01,-1.0809e+06,1.7832e-01,6.3755e+00,9.8241e+05,2.0543e+02,-9.5176e-01,-1.9417e+00,-2.7178e+00,-2.6905e+00,1.1185e+00,1.8085e+00,-7.6179e-01,2.5058e+00,3.6882e+00
2.0000e+03,7.7000e+01,9.1000e+01,2.6804e+01,-1.0800e+06,-1.0800e+06,-3.8903e-01,-1.0800e+06,1.7839e-01,6.3804e+00,9.7946e+05,2.1009e+02,-3.6589e-01,-2.7688e-01,-1.5460e+00,6.3919e-01,-2.0395e+00,-1.1625e+00,1.9870e-01,3.9275e+00,1.3503e+00
2.0000e+03,7.8000e+01,9.2000e+01,2.7055e+01,-1.0789e+06,-1.0789e+06,-3.9402e-01,-1.0789e+06,1.7846e-01,6.3856e+00,9.7863e+05,2.1241e+02,-6.2104e-01,-1.4359e+00,-2.0563e+00,-1.6788e+00,-1.0642e+00,-1.5040e+00,1.9197e+00,2.1457e+00,3.5797e+00
