niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logNpix,tau,dmod
5.4500e+02,1.0000e+00,3.5528e+01,-1.4618e+05,-1.4619e+05,-1.0889e+00,-1.4619e+05,1.2640e-01,7.9966e+00,1.3444e+05,1.8335e+03,5.6339e-02,-4.0257e-01,2.1684e+00,1.5724e+00,2.6599e+01
5.4600e+02,2.0000e+00,3.5547e+01,-1.4606e+05,-1.4607e+05,-1.0909e+00,-1.4607e+05,1.2642e-01,7.9987e+00,1.3442e+05,1.8359e+03,-4.0929e-01,-3.0250e-01,2.3055e+00,2.5165e+00,2.7248e+01
5.4700e+02,3.0000e+00,3.5543e+01,-1.4598e+05,-1.4599e+05,-1.0929e+00,-1.4599e+05,1.2643e-01,8.0007e+00,1.3430e+05,1.8395e+03,-4.1878e-01,-4.2054e-01,2.1863e+00,6.5649e+00,2.3772e+01
5.4800e+02,3.0000e+00,3.5538e+01,-1.4592e+05,-1.4593e+05,-1.0949e+00,-1.4593e+05,1.2645e-01,8.0027e+00,1.3423e+05,1.8430e+03,-3.9260e-01,-8.1463e-01,1.9899e+00,4.7567e+00,2.2781e+01
5.4900e+02,4.0000e+00,3.5511e+01,-1.4584e+05,-1.4585e+05,-1.0969e+00,-1.4585e+05,1.2646e-01,8.0047e+00,1.3416e+05,1.8478e+03,1.0446e-01,-5.4858e-01,1.2819e+00,1.7924e+00,2.7401e+01
5.5000e+02,2.0000e+00,3.5530e+01,-1.4582e+05,-1.4583e+05,-1.0989e+00,-1.4583e+05,1.2648e-01,8.0067e+00,1.3408e+05,1.8502e+03,-3.2778e-02,-5.8704e-01,2.4522e+00,3.8916e-01,2.7209e+01
5.5100e+02,3.0000e+00,3.5525e+01,-1.4559e+05,-1.4559e+05,-1.1009e+00,-1.4559e+05,1.2650e-01,8.0087e+00,1.3406e+05,1.8538e+03,2.4435e-01,-1.7212e-01,1.9802e+00,5.2306e-01,2.3279e+01
5.5200e+02,3.0000e+00,3.5521e+01,-1.4543e+05,-1.4544e+05,-1.1029e+00,-1.4544e+05,1.2651e-01,8.0107e+00,1.3383e+05,1.8575e+03,-2.9519e-01,-8.3446e-02,2.6786e+00,7.7059e+00,2.7465e+01
5.5300e+02,3.0000e+00,3.5517e+01,-1.4533e+05,-1.4534e+05,-1.1049e+00,-1.4534e+05,1.2653e-01,8.0126e+00,1.3368e+05,1.8611e+03,-4.0397e-01,-2.0975e-01,2.7880e+00,7.4252e+00,2.6076e+01
5.5400e+02,3.0000e+00,3.5513e+01,-1.4522e+05,-1.4523e+05,-1.1069e+00,-1.4523e+05,1.2654e-01,8.0147e+00,1.3357e+05,1.8647e+03,-4.2125e-01,-6.0472e-01,2.1979e+00,1.8714e+00,2.7678e+01
5.5500e+02,1.0000e+00,3.5554e+01,-1.4519e+05,-1.4520e+05,-1.1089e+00,-1.4520e+05,1.2656e-01,8.0166e+00,1.3347e+05,1.8659e+03,5.9111e-04,-9.1486e-01,2.0738e+00,3.9602e+00,2.4430e+01
5.5600e+02,3.0000e+00,3.5550e+01,-1.4510e+05,-1.4511e+05,-1.1109e+00,-1.4511e+05,1.2658e-01,8.0186e+00,1.3344e+05,1.8694e+03,-3.6674e-01,-4.0195e-02,2.0886e+00,2.3457e-01,2.4931e+01
5.5700e+02,6.0000e+00,3.5478e+01,-1.4507e+05,-1.4508e+05,-1.1129e+00,-1.4508e+05,1.2659e-01,8.0206e+00,1.3334e+05,1.8766e+03,-2.9705e-01,-4.6187e-02,2.1362e+00,3.4481e+00,2.3249e+01
5.5800e+02,2.0000e+00,3.5496e+01,-1.4507e+05,-1.4508e+05,-1.1149e+00,-1.4508e+05,1.2315e-01,7.5902e+00,1.3332e+05,1.8789e+03,1.8580e-01,-9.0734e-01,1.9808e+00,4.5418e+00,2.3002e+01
5.5900e+02,4.0000e+00,3.5470e+01,-1.4505e+05,-1.4506e+05,-1.1169e+00,-1.4506e+05,1.2662e-01,8.0246e+00,1.3331e+05,1.8837e+03,2.2790e-01,-2.0717e-01,2.4390e+00,4.1797e+00,2.6131e+01
5.6000e+02,4.0000e+00,3.5443e+01,-1.4500e+05,-1.4501e+05,-1.1189e+00,-1.4501e+05,1.2664e-01,8.0266e+00,1.3330e+05,1.8885e+03,4.5360e-02,-4.2877e-01,2.1316e+00,5.7978e+00,2.3594e+01
5.6100e+02,1.0000e+00,3.5484e+01,-1.4497e+05,-1.4498e+05,-1.1209e+00,-1.4498e+05,1.2665e-01,8.0286e+00,1.3325e+05,1.8897e+03,-4.5843e-01,-4.3427e-02,2.3604e+00,4.5570e+00,2.6141e+01
5.6200e+02,1.3000e+01,3.5257e+01,-1.4495e+05,-1.4496e+05,-1.1229e+00,-1.4496e+05,1.2667e-01,8.0306e+00,1.3322e+05,1.9052e+03,-3.2443e-01,-3.4763e-01,1.9768e+00,1.7411e-01,2.3473e+01
5.6300e+02,2.0000e+00,3.5276e+01,-1.4482e+05,-1.4483e+05,-1.1249e+00,-1.4483e+05,1.2669e-01,8.0326e+00,1.3319e+05,1.9076e+03,1.7740e-01,-4.1463e-01,1.7823e+00,3.4048e+00,2.2097e+01
5.6400e+02,2.0000e+00,3.5294e+01,-1.4481e+05,-1.4482e+05,-1.1269e+00,-1.4482e+05,1.2669e-01,8.0336e+00,1.3306e+05,1.9100e+03,-4.9901e-01,-6.6190e-01,2.0005e+00,5.6330e+00,2.4163e+01
5.6500e+02,1.0000e+00,3.5335e+01,-1.4463e+05,-1.4464e+05,-1.1289e+00,-1.4464e+05,1.2672e-01,8.0366e+00,1.3305e+05,1.9112e+03,-2.5446e-01,-2.1701e-03,2.6045e+00,7.0784e+00,2.5415e+01
5.6600e+02,1.0000e+00,3.5375e+01,-1.4462e+05,-1.4463e+05,-1.1309e+00,-1.4463e+05,1.2673e-01,8.0386e+00,1.3287e+05,1.9123e+03,-9.4380e-02,-7.9522e-01,1.9152e+00,5.2613e+00,2.2118e+01
5.6700e+02,2.0000e+00,3.5393e+01,-1.4452e+05,-1.4453e+05,-1.1329e+00,-1.4453e+05,1.2675e-01,8.0406e+00,1.3286e+05,1.9147e+03,1.1802e-01,-3.5643e-01,2.3613e+00,1.0698e+00,2.4625e+01
5.6800e+02,5.0000e+00,3.5345e+01,-1.4438e+05,-1.4438e+05,-1.1349e+00,-1.4438e+05,1.2676e-01,8.0426e+00,1.3276e+05,1.9207e+03,-2.6484e-01,-4.3169e-01,1.1343e+00,7.8170e+00,2.7824e+01
5.6900e+02,3.0000e+00,3.5342e+01,-1.4436e+05,-1.4437e+05,-1.1369e+00,-1.4437e+05,1.2678e-01,8.0445e+00,1.3262e+05,1.9243e+03,-1.8518e-02,-3.6772e-01,1.5923e+00,1.5936e+00,2.7704e+01
5.7000e+02,7.0000e+00,3.5250e+01,-1.4423e+05,-1.4424e+05,-1.1389e+00,-1.4424e+05,1.2680e-01,8.0466e+00,1.3261e+05,1.9327e+03,-2.7853e-01,-3.3181e-03,2.3240e+00,5.8191e-01,2.6200e+01
5.7100e+02,1.0000e+00,3.5290e+01,-1.4419e+05,-1.4419e+05,-1.1409e+00,-1.4419e+05,1.2681e-01,8.0486e+00,1.3248e+05,1.9339e+03,5.4872e-02,-2.6174e-01,1.4231e+00,1.7975e+00,2.6947e+01
5.7200e+02,5.0000e+00,3.5243e+01,-1.4417e+05,-1.4417e+05,-1.1429e+00,-1.4417e+05,1.2683e-01,8.0506e+00,1.3243e+05,1.9398e+03,-1.0693e-01,-1.3888e-01,2.4237e+00,3.6114e-01,2.7495e+01
5.7300e+02,4.0000e+00,3.5218e+01,-1.4414e+05,-1.4414e+05,-1.1449e+00,-1.4414e+05,1.2684e-01,8.0526e+00,1.3241e+05,1.9447e+03,2.4196e-01,-7.8074e-01,1.8076e+00,3.9567e+00,2.2347e+01
5.7400e+02,1.0000e+00,3.5258e+01,-1.4407e+05,-1.4408e+05,-1.1469e+00,-1.4408e+05,1.2686e-01,8.0546e+00,1.3238e+05,1.9459e+03,1.1328e-01,-1.8827e-02,2.4092e+00,7.3716e-01,2.6835e+01
5.7500e+02,1.0000e+00,3.5298e+01,-1.4402e+05,-1.4403e+05,-1.1489e+00,-1.4403e+05,1.2687e-01,8.0566e+00,1.3232e+05,1.9471e+03,1.8226e-01,-8.2544e-01,2.1241e+00,4.5000e+00,2.4534e+01
5.7600e+02,8.0000e+00,3.5186e+01,-1.4399e+05,-1.4400e+05,-1.1508e+00,-1.4400e+05,1.2689e-01,8.0586e+00,1.3226e+05,1.9566e+03,-3.5194e-01,-5.1973e-01,2.1081e+00,1.8282e-01,2.7327e+01
5.7700e+02,8.0000e+00,3.5076e+01,-1.4394e+05,-1.4395e+05,-1.1528e+00,-1.4395e+05,1.2691e-01,8.0606e+00,1.3223e+05,1.9661e+03,-1.2149e-01,-1.9132e-02,2.5697e+00,7.9046e+00,2.6908e+01
5.7800e+02,3.0000e+00,3.5073e+01,-1.4393e+05,-1.4394e+05,-1.1548e+00,-1.4394e+05,1.2692e-01,8.0626e+00,1.3219e+05,1.9697e+03,2.4188e-01,-9.9713e-01,2.8134e+00,2.1279e+00,2.6644e+01
5.7900e+02,2.0000e+00,3.5091e+01,-1.4386e+05,-1.4387e+05,-1.1568e+00,-1.4387e+05,1.2694e-01,8.0646e+00,1.3217e+05,1.9720e+03,2.1241e-01,-1.2724e-01,2.4882e+00,5.2023e+00,2.4596e+01
5.8000e+02,2.0000e+00,3.5109e+01,-1.4377e+05,-1.4378e+05,-1.1588e+00,-1.4378e+05,1.2695e-01,8.0666e+00,1.3211e+05,1.9747e+03,-2.1773e-01,-9.8921e-01,2.0237e+00,5.0057e+00,2.4526e+01
5.8100e+02,2.0000e+00,3.5127e+01,-1.4376e+05,-1.4376e+05,-1.1608e+00,-1.4376e+05,1.2697e-01,8.0685e+00,1.3201e+05,1.9770e+03,-4.6287e-01,-2.8366e-01,3.2051e+00,2.8213e+00,2.7648e+01
5.8200e+02,4.0000e+00,3.5103e+01,-1.4367e+05,-1.4368e+05,-1.1628e+00,-1.4368e+05,1.2698e-01,8.0706e+00,1.3200e+05,1.9818e+03,-4.2282e-01,-2.1796e-01,1.8915e+00,4.0885e+00,2.2768e+01
5.8300e+02,6.0000e+00,3.5036e+01,-1.4364e+05,-1.4365e+05,-1.1648e+00,-1.4365e+05,1.2700e-01,8.0726e+00,1.3192e+05,1.9889e+03,1.2285e-01,-7.6840e-01,2.0316e+00,6.9373e+00,2.3744e+01
5.8400e+02,5.0000e+00,3.4991e+01,-1.4362e+05,-1.4363e+05,-1.1668e+00,-1.4363e+05,1.2702e-01,8.0746e+00,1.3189e+05,1.9949e+03,-3.0255e-01,-5.3883e-01,1.5932e+00,7.4586e-01,2.2638e+01
5.8500e+02,1.0000e+00,3.5030e+01,-1.4351e+05,-1.4351e+05,-1.1688e+00,-1.4351e+05,1.2703e-01,8.0766e+00,1.3187e+05,1.9961e+03,-4.2203e-01,-7.3398e-01,1.7623e+00,4.7110e+00,2.2514e+01
5.8600e+02,1.0000e+00,3.5069e+01,-1.4336e+05,-1.4337e+05,-1.1708e+00,-1.4337e+05,1.2705e-01,8.0786e+00,1.3175e+05,1.9973e+03,-4.8325e-01,-3.0285e-01,1.7624e+00,3.3806e+00,2.2668e+01
5.8700e+02,6.0000e+00,3.5003e+01,-1.4321e+05,-1.4321e+05,-1.1728e+00,-1.4321e+05,1.2706e-01,8.0806e+00,1.3160e+05,2.0044e+03,-3.1436e-01,-4.2657e-01,1.7787e+00,3.6802e+00,2.2914e+01
5.8800e+02,1.0000e+00,3.5042e+01,-1.4309e+05,-1.4310e+05,-1.1748e+00,-1.4310e+05,1.2708e-01,8.0826e+00,1.3145e+05,2.0056e+03,1.0371e-01,-5.8027e-01,2.8602e+00,6.0755e+00,2.6861e+01
5.8900e+02,1.0000e+00,3.5080e+01,-1.4306e+05,-1.4307e+05,-1.1768e+00,-1.4307e+05,1.2709e-01,8.0846e+00,1.3134e+05,2.0068e+03,2.3245e-01,-3.8158e-01,1.9689e+00,7.3314e+00,2.2300e+01
5.9000e+02,1.0000e+00,3.5119e+01,-1.4299e+05,-1.4299e+05,-1.1788e+00,-1.4299e+05,1.2711e-01,8.0866e+00,1.3131e+05,2.0080e+03,-1.8614e-01,-3.2786e-01,2.2142e+00,1.1614e+00,2.7513e+01
5.9100e+02,2.0000e+00,3.5137e+01,-1.4297e+05,-1.4297e+05,-1.1808e+00,-1.4297e+05,1.2713e-01,8.0886e+00,1.3123e+05,2.0104e+03,1.5421e-01,-5.9298e-01,1.4347e+00,3.8685e+00,2.7893e+01
5.9200e+02,2.0000e+00,3.5154e+01,-1.4295e+05,-1.4296e+05,-1.1828e+00,-1.4296e+05,1.2714e-01,8.0906e+00,1.3121e+05,2.0127e+03,-2.0940e-02,-3.8005e-02,2.0926e+00,6.4086e+00,2.2768e+01
5.9300e+02,1.0000e+00,3.5193e+01,-1.4277e+05,-1.4278e+05,-1.1848e+00,-1.4278e+05,1.2716e-01,8.0926e+00,1.3119e+05,2.0139e+03,2.0689e-01,-3.7169e-01,2.0063e+00,7.8016e+00,2.3045e+01
5.9400e+02,3.0000e+00,3.5190e+01,-1.4277e+05,-1.4278e+05,-1.1868e+00,-1.4278e+05,1.1878e-01,7.0618e+00,1.3101e+05,2.0175e+03,-4.7011e-01,-1.6019e-01,1.0906e+00,5.8143e+00,2.6634e+01
5.9500e+02,1.2000e+01,3.5000e+01,-1.4273e+05,-1.4274e+05,-1.1888e+00,-1.4274e+05,1.2719e-01,8.0966e+00,1.3101e+05,2.0317e+03,-1.1846e-02,-1.9069e-01,2.1319e+00,2.2597e+00,2.4314e+01
5.9600e+02,2.0000e+00,3.5018e+01,-1.4271e+05,-1.4272e+05,-1.1908e+00,-1.4272e+05,1.2720e-01,8.0986e+00,1.3098e+05,2.0341e+03,-4.5207e-01,-2.0818e-02,2.4836e+00,6.6736e+00,2.5071e+01
5.9700e+02,1.0000e+00,3.5056e+01,-1.4262e+05,-1.4263e+05,-1.1928e+00,-1.4263e+05,1.2722e-01,8.1006e+00,1.3095e+05,2.0353e+03,-4.6927e-02,-1.7044e-01,2.4505e+00,4.3163e+00,2.5837e+01
5.9800e+02,6.0000e+00,3.4991e+01,-1.4261e+05,-1.4262e+05,-1.1948e+00,-1.4262e+05,1.2724e-01,8.1025e+00,1.3087e+05,2.0426e+03,-4.7846e-01,-9.7871e-02,1.9462e+00,1.1158e+00,2.3907e+01
5.9900e+02,5.0000e+00,3.4947e+01,-1.4259e+05,-1.4260e+05,-1.1968e+00,-1.4260e+05,1.2725e-01,8.1046e+00,1.3085e+05,2.0486e+03,-9.3976e-02,-6.7697e-01,1.4993e+00,1.4381e+00,2.2484e+01
6.0000e+02,1.0000e+00,3.4985e+01,-1.4257e+05,-1.4258e+05,-1.1988e+00,-1.4258e+05,1.2727e-01,8.1066e+00,1.3084e+05,2.0498e+03,-4.4625e-01,-3.2977e-01,2.0191e+00,7.3898e-01,2.6748e+01
6.0100e+02,2.0000e+00,3.5003e+01,-1.4254e+05,-1.4255e+05,-1.2008e+00,-1.4255e+05,1.2728e-01,8.1086e+00,1.3082e+05,2.0522e+03,1.2629e-01,-2.0750e-01,2.3169e+00,2.9219e+00,2.7761e+01
6.0200e+02,2.0000e+00,3.5020e+01,-1.4253e+05,-1.4253e+05,-1.2028e+00,-1.4253e+05,1.2730e-01,8.1104e+00,1.3078e+05,2.0546e+03,8.8136e-02,-8.6425e-01,1.9800e+00,7.3284e+00,2.3892e+01
6.0300e+02,1.6000e+01,3.4755e+01,-1.4252e+05,-1.4253e+05,-1.2048e+00,-1.4253e+05,1.2505e-01,7.8262e+00,1.3077e+05,2.0737e+03,6.1928e-02,-3.0542e-01,2.3268e+00,1.6069e+00,2.5278e+01
6.0400e+02,5.0000e+00,3.4713e+01,-1.4252e+05,-1.4252e+05,-1.2068e+00,-1.4252e+05,1.2721e-01,8.0994e+00,1.3077e+05,2.0797e+03,9.3085e-02,-6.0804e-01,2.0914e+00,3.5733e+00,2.7287e+01
6.0500e+02,2.0000e+00,3.4730e+01,-1.4251e+05,-1.4251e+05,-1.2088e+00,-1.4251e+05,1.2734e-01,8.1157e+00,1.3076e+05,2.0821e+03,-9.9425e-02,-6.5993e-01,1.7700e+00,3.8720e+00,2.3278e+01
6.0600e+02,6.0000e+00,3.4668e+01,-1.4237e+05,-1.4238e+05,-1.2108e+00,-1.4238e+05,1.2736e-01,8.1185e+00,1.3075e+05,2.0893e+03,-1.6730e-01,-1.8999e-01,1.4155e+00,1.9169e+00,2.6751e+01
6.0700e+02,2.0000e+00,3.4686e+01,-1.4233e+05,-1.4234e+05,-1.2128e+00,-1.4234e+05,1.2738e-01,8.1205e+00,1.3062e+05,2.0917e+03,2.1153e-01,-7.7497e-01,1.5595e+00,1.4932e+00,2.7941e+01
6.0800e+02,3.0000e+00,3.4683e+01,-1.4232e+05,-1.4232e+05,-1.2148e+00,-1.4232e+05,1.2739e-01,8.1225e+00,1.3058e+05,2.0952e+03,1.4853e-01,-2.6523e-01,2.1085e+00,2.9246e+00,2.3664e+01
6.0900e+02,2.0000e+00,3.4701e+01,-1.4222e+05,-1.4223e+05,-1.2168e+00,-1.4223e+05,1.2741e-01,8.1245e+00,1.3056e+05,2.0976e+03,-7.9103e-02,-4.9692e-01,1.0551e+00,6.2053e+00,2.7296e+01
6.1000e+02,1.0000e+00,3.4738e+01,-1.4211e+05,-1.4212e+05,-1.2188e+00,-1.4212e+05,1.2742e-01,8.1265e+00,1.3047e+05,2.0989e+03,2.3087e-01,-3.3221e-01,2.0226e+00,9.5566e-01,2.6657e+01
6.1100e+02,1.0000e+00,3.4775e+01,-1.4204e+05,-1.4204e+05,-1.2208e+00,-1.4204e+05,1.2744e-01,8.1285e+00,1.3035e+05,2.1001e+03,-4.8994e-04,-6.8964e-01,1.7432e+00,5.0383e+00,2.2377e+01
6.1200e+02,5.0000e+00,3.4733e+01,-1.4195e+05,-1.4196e+05,-1.2228e+00,-1.4196e+05,1.2746e-01,8.1305e+00,1.3028e+05,2.1060e+03,-3.2348e-01,-6.1234e-01,2.4884e+00,6.5945e+00,2.6166e+01
6.1300e+02,3.0000e+00,3.4731e+01,-1.4192e+05,-1.4193e+05,-1.2248e+00,-1.4193e+05,1.2747e-01,8.1325e+00,1.3020e+05,2.1096e+03,3.3832e-03,-4.4705e-01,2.2313e+00,1.3027e+00,2.4487e+01
6.1400e+02,1.0000e+00,3.4768e+01,-1.4190e+05,-1.4191e+05,-1.2268e+00,-1.4191e+05,1.2749e-01,8.1345e+00,1.3017e+05,2.1108e+03,-2.8032e-01,-6.4148e-01,1.7535e+00,5.4147e+00,2.2321e+01
6.1500e+02,1.6000e+01,3.4512e+01,-1.4189e+05,-1.4190e+05,-1.2288e+00,-1.4190e+05,1.2750e-01,8.1364e+00,1.3015e+05,2.1298e+03,-3.3780e-02,-2.3881e-01,2.1466e+00,3.9898e+00,2.6091e+01
6.1600e+02,3.0000e+00,3.4510e+01,-1.4183e+05,-1.4184e+05,-1.2308e+00,-1.4184e+05,1.2752e-01,8.1385e+00,1.3013e+05,2.1334e+03,-1.5853e-01,-1.4084e-01,2.3023e+00,2.7670e+00,2.7509e+01
6.1700e+02,1.4000e+01,3.4297e+01,-1.4182e+05,-1.4183e+05,-1.2328e+00,-1.4183e+05,1.2752e-01,8.1391e+00,1.3008e+05,2.1500e+03,-1.7846e-01,-4.7102e-01,2.1074e+00,2.9383e+00,2.7604e+01
6.1800e+02,1.0000e+00,3.4333e+01,-1.4182e+05,-1.4182e+05,-1.2348e+00,-1.4182e+05,1.2753e-01,8.1400e+00,1.3007e+05,2.1512e+03,1.4506e-01,-3.6948e-01,2.0288e+00,2.5338e-01,2.6871e+01
6.1900e+02,3.0000e+00,3.4332e+01,-1.4179e+05,-1.4180e+05,-1.2368e+00,-1.4180e+05,1.2756e-01,8.1445e+00,1.3006e+05,2.1547e+03,8.9726e-02,-7.4845e-02,2.3503e+00,5.7887e+00,2.6942e+01
6.2000e+02,8.0000e+00,3.4235e+01,-1.4175e+05,-1.4176e+05,-1.2388e+00,-1.4176e+05,1.2758e-01,8.1465e+00,1.3004e+05,2.1641e+03,9.3173e-03,-5.1231e-01,1.8336e+00,7.2772e+00,2.2397e+01
6.2100e+02,2.0000e+00,3.4253e+01,-1.4174e+05,-1.4175e+05,-1.2408e+00,-1.4175e+05,1.2748e-01,8.1339e+00,1.3000e+05,2.1665e+03,-3.3603e-01,-3.4377e-01,2.1063e+00,8.4020e-01,2.7417e+01
6.2200e+02,2.0000e+00,3.4270e+01,-1.4170e+05,-1.4170e+05,-1.2428e+00,-1.4170e+05,1.2761e-01,8.1505e+00,1.2999e+05,2.1689e+03,6.5591e-02,-3.2837e-01,1.4049e+00,4.1273e+00,2.7291e+01
6.2300e+02,3.0000e+00,3.4268e+01,-1.4167e+05,-1.4168e+05,-1.2448e+00,-1.4168e+05,1.2763e-01,8.1525e+00,1.2994e+05,2.1725e+03,-2.1664e-01,-3.4178e-01,2.4091e+00,1.5034e+00,2.6230e+01
6.2400e+02,1.0000e+01,3.4136e+01,-1.4161e+05,-1.4162e+05,-1.2468e+00,-1.4162e+05,1.2764e-01,8.1545e+00,1.2991e+05,2.1845e+03,-8.7593e-02,-6.8882e-01,1.8511e+00,7.7328e+00,2.2604e+01
6.2500e+02,4.0000e+00,3.4116e+01,-1.4160e+05,-1.4161e+05,-1.2488e+00,-1.4161e+05,1.2766e-01,8.1565e+00,1.2986e+05,2.1893e+03,1.5083e-01,-3.9802e-02,2.2758e+00,6.6907e+00,2.5711e+01
6.2600e+02,8.0000e+00,3.4022e+01,-1.4159e+05,-1.4160e+05,-1.2507e+00,-1.4160e+05,1.2759e-01,8.1477e+00,1.2984e+05,2.1988e+03,9.3637e-02,-6.1185e-02,1.9884e+00,2.6838e+00,2.6868e+01
6.2700e+02,1.2000e+01,3.3855e+01,-1.4158e+05,-1.4159e+05,-1.2527e+00,-1.4159e+05,1.2769e-01,8.1605e+00,1.2984e+05,2.2131e+03,-4.9836e-01,-9.5803e-01,1.5671e+00,4.8261e+00,2.2639e+01
6.2800e+02,6.0000e+00,3.3800e+01,-1.4152e+05,-1.4153e+05,-1.2547e+00,-1.4153e+05,1.2771e-01,8.1625e+00,1.2982e+05,2.2202e+03,-2.1386e-01,-7.4996e-02,1.7316e+00,7.2997e+00,2.7671e+01
6.2900e+02,1.0000e+00,3.3835e+01,-1.4143e+05,-1.4144e+05,-1.2567e+00,-1.4144e+05,1.2772e-01,8.1645e+00,1.2976e+05,2.2214e+03,-4.5465e-01,-5.1486e-01,1.9825e+00,2.0714e+00,2.7410e+01
6.3000e+02,7.0000e+00,3.3762e+01,-1.4143e+05,-1.4144e+05,-1.2587e+00,-1.4144e+05,1.1885e-01,7.0696e+00,1.2968e+05,2.2298e+03,-3.3176e-01,-3.7848e-02,2.2927e+00,3.5717e+00,2.7851e+01
6.3100e+02,2.0000e+00,3.3779e+01,-1.4142e+05,-1.4143e+05,-1.2607e+00,-1.4143e+05,1.2765e-01,8.1556e+00,1.2967e+05,2.2323e+03,7.4552e-02,-9.3478e-01,1.9433e+00,2.6987e+00,2.7433e+01
6.3200e+02,5.0000e+00,3.3743e+01,-1.4140e+05,-1.4141e+05,-1.2627e+00,-1.4141e+05,1.2777e-01,8.1705e+00,1.2967e+05,2.2383e+03,-2.9738e-01,-5.2998e-01,2.1252e+00,4.1033e+00,2.7560e+01
6.3300e+02,2.0000e+00,3.3760e+01,-1.4138e+05,-1.4138e+05,-1.2647e+00,-1.4138e+05,1.2778e-01,8.1725e+00,1.2965e+05,2.2407e+03,1.8363e-02,-3.1771e-01,1.8417e+00,8.7576e-01,2.5903e+01
6.3400e+02,2.0000e+00,3.3777e+01,-1.4131e+05,-1.4132e+05,-1.2667e+00,-1.4132e+05,1.2780e-01,8.1745e+00,1.2962e+05,2.2431e+03,-2.6363e-01,-4.8202e-01,1.0321e+00,2.3462e+00,2.6709e+01
6.3500e+02,1.0000e+00,3.3813e+01,-1.4131e+05,-1.4132e+05,-1.2687e+00,-1.4132e+05,1.2425e-01,7.7268e+00,1.2956e+05,2.2443e+03,-4.2066e-01,-3.1324e-02,2.4746e+00,4.6761e+00,2.7892e+01
6.3600e+02,2.0000e+00,3.3830e+01,-1.4131e+05,-1.4132e+05,-1.2707e+00,-1.4132e+05,1.1791e-01,6.9589e+00,1.2955e+05,2.2467e+03,-2.7869e-01,-5.9397e-02,2.1059e+00,3.0805e+00,2.6051e+01
6.3700e+02,2.0000e+00,3.3847e+01,-1.4129e+05,-1.4130e+05,-1.2727e+00,-1.4130e+05,1.2785e-01,8.1805e+00,1.2955e+05,2.2491e+03,1.1695e-01,-1.7764e-01,2.3570e+00,5.6947e+00,2.7767e+01
6.3800e+02,5.0000e+00,3.3810e+01,-1.4126e+05,-1.4127e+05,-1.2747e+00,-1.4127e+05,1.2786e-01,8.1825e+00,1.2954e+05,2.2551e+03,-1.0763e-01,-4.4230e-01,2.3182e+00,3.6652e-01,2.6377e+01
6.3900e+02,1.0000e+00,3.3845e+01,-1.4123e+05,-1.4124e+05,-1.2767e+00,-1.4124e+05,1.2788e-01,8.1845e+00,1.2950e+05,2.2563e+03,8.2835e-02,-4.2787e-01,2.2162e+00,5.7271e+00,2.7760e+01
6.4000e+02,5.0000e+00,3.3809e+01,-1.4119e+05,-1.4120e+05,-1.2787e+00,-1.4120e+05,1.2789e-01,8.1865e+00,1.2948e+05,2.2623e+03,-4.7014e-01,-4.9164e-01,1.9475e+00,2.7597e+00,2.7172e+01
6.4100e+02,1.0000e+00,3.3844e+01,-1.4117e+05,-1.4118e+05,-1.2807e+00,-1.4118e+05,1.2791e-01,8.1885e+00,1.2943e+05,2.2635e+03,-1.5939e-01,-1.7639e-02,1.5301e+00,5.7620e-01,2.2407e+01
6.4200e+02,1.5000e+01,3.3630e+01,-1.4105e+05,-1.4105e+05,-1.2827e+00,-1.4105e+05,1.2792e-01,8.1905e+00,1.2941e+05,2.2813e+03,-4.7517e-01,-4.3050e-01,1.5901e+00,4.6824e+00,2.2501e+01
6.4300e+02,1.3000e+01,3.3455e+01,-1.4103e+05,-1.4104e+05,-1.2847e+00,-1.4104e+05,1.2794e-01,8.1925e+00,1.2929e+05,2.2967e+03,-1.6074e-02,-9.6731e-01,1.7874e+00,7.2168e+00,2.3110e+01
6.4400e+02,4.0000e+00,3.3437e+01,-1.4101e+05,-1.4102e+05,-1.2867e+00,-1.4102e+05,1.2795e-01,8.1944e+00,1.2927e+05,2.3015e+03,-3.6834e-02,-1.9545e-01,1.9367e+00,3.2610e+00,2.4960e+01
6.4500e+02,2.0000e+00,3.3454e+01,-1.4082e+05,-1.4082e+05,-1.2887e+00,-1.4082e+05,1.2797e-01,8.1965e+00,1.2926e+05,2.3039e+03,4.8461e-02,-9.6701e-01,2.1456e+00,5.4236e+00,2.7944e+01
6.4600e+02,6.0000e+00,3.3402e+01,-1.4081e+05,-1.4082e+05,-1.2907e+00,-1.4082e+05,1.2787e-01,8.1840e+00,1.2906e+05,2.3110e+03,-7.1955e-02,-4.9350e-01,2.0415e+00,1.1568e+00,2.7589e+01
6.4700e+02,3.0000e+00,3.3402e+01,-1.4076e+05,-1.4077e+05,-1.2927e+00,-1.4077e+05,1.2800e-01,8.2005e+00,1.2905e+05,2.3146e+03,-4.8756e-01,-4.6449e-01,1.1828e+00,1.3164e+00,2.7058e+01
6.4800e+02,1.0000e+00,3.3437e+01,-1.4059e+05,-1.4060e+05,-1.2947e+00,-1.4060e+05,1.2802e-01,8.2025e+00,1.2900e+05,2.3158e+03,1.3213e-01,-2.4462e-01,1.8416e+00,1.9605e+00,2.5800e+01
