nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
2.0000e+03,5.2600e+02,1.0000e+00,3.7951e+01,-5.0602e+05,-5.0603e+05,-1.0509e+00,-5.0603e+05,1.2610e-01,7.9587e+00,4.7521e+05,7.3822e+03,-1.1461e+00,-1.5791e+00,3.1994e+00,2.6378e+00
2.0000e+03,5.2700e+02,2.0000e+00,3.7968e+01,-5.0600e+05,-5.0600e+05,-1.0529e+00,-5.0600e+05,1.2612e-01,7.9607e+00,4.7513e+05,7.3929e+03,-5.5529e-02,-1.3459e+00,3.9610e+00,1.9476e+01
2.0000e+03,5.2800e+02,3.0000e+00,3.7958e+01,-5.0595e+05,-5.0596e+05,-1.0549e+00,-5.0596e+05,1.2613e-01,7.9627e+00,4.7510e+05,7.4093e+03,-3.1713e-01,-1.8901e+00,4.0043e+00,1.5289e+01
2.0000e+03,5.2900e+02,2.0000e+00,3.7976e+01,-5.0589e+05,-5.0590e+05,-1.0569e+00,-5.0590e+05,1.2615e-01,7.9647e+00,4.7505e+05,7.4194e+03,-3.4742e-03,-1.4754e+00,3.4538e+00,4.6410e+00
2.0000e+03,5.3000e+02,1.0000e+00,3.8020e+01,-5.0584e+05,-5.0585e+05,-1.0589e+00,-5.0585e+05,1.2616e-01,7.9667e+00,4.7499e+05,7.4249e+03,2.1359e-02,-1.1966e+00,3.6478e+00,7.5979e+00
2.0000e+03,5.3100e+02,1.0000e+00,3.8065e+01,-5.0584e+05,-5.0585e+05,-1.0609e+00,-5.0585e+05,1.2528e-01,7.8559e+00,4.7494e+05,7.4301e+03,-1.3092e+00,-1.9476e+00,3.2380e+00,8.6611e+00
2.0000e+03,5.3200e+02,1.0000e+00,3.8109e+01,-5.0583e+05,-5.0583e+05,-1.0629e+00,-5.0583e+05,1.2619e-01,7.9702e+00,4.7494e+05,7.4347e+03,-3.1650e-01,-1.7821e+00,3.6757e+00,1.1877e+01
2.0000e+03,5.3300e+02,2.0000e+00,3.8126e+01,-5.0574e+05,-5.0575e+05,-1.0649e+00,-5.0575e+05,1.2621e-01,7.9727e+00,4.7493e+05,7.4442e+03,4.4447e-01,-1.3648e+00,3.7724e+00,1.0133e+01
2.0000e+03,5.3400e+02,8.0000e+00,3.7980e+01,-5.0571e+05,-5.0572e+05,-1.0669e+00,-5.0572e+05,1.2623e-01,7.9747e+00,4.7484e+05,7.4866e+03,-1.4461e+00,-1.0805e+00,3.1943e+00,2.8345e+00
2.0000e+03,5.3500e+02,1.0000e+00,3.8024e+01,-5.0567e+05,-5.0568e+05,-1.0689e+00,-5.0568e+05,1.2624e-01,7.9767e+00,4.7481e+05,7.4911e+03,-1.0934e-01,-1.8115e+00,3.8454e+00,1.9613e+01
2.0000e+03,5.3600e+02,1.0000e+01,3.7826e+01,-5.0566e+05,-5.0567e+05,-1.0709e+00,-5.0567e+05,1.2625e-01,7.9769e+00,4.7477e+05,7.5448e+03,2.3780e-01,-1.6242e+00,3.4056e+00,2.1169e+00
2.0000e+03,5.3700e+02,2.0000e+00,3.7844e+01,-5.0558e+05,-5.0559e+05,-1.0729e+00,-5.0559e+05,1.2628e-01,7.9807e+00,4.7476e+05,7.5561e+03,1.1151e-01,-1.8451e+00,3.9000e+00,1.9655e+01
2.0000e+03,5.3800e+02,4.0000e+00,3.7807e+01,-5.0554e+05,-5.0554e+05,-1.0749e+00,-5.0554e+05,1.2629e-01,7.9827e+00,4.7468e+05,7.5765e+03,1.7012e-01,-1.2075e+00,3.6461e+00,7.2083e+00
2.0000e+03,5.3900e+02,1.0000e+00,3.7851e+01,-5.0551e+05,-5.0552e+05,-1.0769e+00,-5.0552e+05,1.2631e-01,7.9847e+00,4.7464e+05,7.5819e+03,-2.8677e-01,-1.2921e+00,3.5710e+00,8.9725e+00
2.0000e+03,5.4000e+02,4.0000e+00,3.7815e+01,-5.0550e+05,-5.0551e+05,-1.0789e+00,-5.0551e+05,1.2632e-01,7.9867e+00,4.7462e+05,7.6039e+03,5.3263e-02,-1.8842e+00,3.8917e+00,1.9827e+01
2.0000e+03,5.4100e+02,2.0000e+00,3.7832e+01,-5.0545e+05,-5.0546e+05,-1.0809e+00,-5.0546e+05,1.2634e-01,7.9887e+00,4.7460e+05,7.6146e+03,-1.0888e+00,-1.7746e+00,4.1719e+00,4.7349e+00
2.0000e+03,5.4200e+02,2.0000e+00,3.7849e+01,-5.0544e+05,-5.0545e+05,-1.0829e+00,-5.0545e+05,1.2635e-01,7.9901e+00,4.7456e+05,7.6259e+03,-2.4915e-01,-1.2447e+00,3.4814e+00,5.9343e+00
2.0000e+03,5.4300e+02,5.0000e+00,3.7787e+01,-5.0533e+05,-5.0534e+05,-1.0849e+00,-5.0534e+05,1.2637e-01,7.9927e+00,4.7455e+05,7.6544e+03,-3.3430e-01,-1.2002e+00,3.4649e+00,6.8224e+00
2.0000e+03,5.4400e+02,3.0000e+00,3.7778e+01,-5.0533e+05,-5.0534e+05,-1.0869e+00,-5.0533e+05,1.2044e-01,7.2604e+00,4.7443e+05,7.6692e+03,-1.3003e+00,-1.8848e+00,3.1119e+00,2.1921e+00
2.0000e+03,5.4500e+02,5.0000e+00,3.7716e+01,-5.0532e+05,-5.0533e+05,-1.0889e+00,-5.0533e+05,1.2613e-01,7.9626e+00,4.7443e+05,7.6964e+03,-8.8437e-01,-1.8478e+00,4.0729e+00,1.3450e+01
2.0000e+03,5.4600e+02,6.0000e+00,3.7629e+01,-5.0530e+05,-5.0531e+05,-1.0909e+00,-5.0531e+05,1.2642e-01,7.9987e+00,4.7442e+05,7.7275e+03,2.9050e-01,-1.1186e+00,3.7756e+00,1.1192e+01
2.0000e+03,5.4700e+02,1.0000e+00,3.7672e+01,-5.0529e+05,-5.0530e+05,-1.0929e+00,-5.0530e+05,1.2641e-01,7.9974e+00,4.7441e+05,7.7330e+03,-1.0376e+00,-1.9755e+00,3.2868e+00,8.2613e+00
2.0000e+03,5.4800e+02,2.0000e+00,3.7689e+01,-5.0527e+05,-5.0527e+05,-1.0949e+00,-5.0527e+05,1.2645e-01,8.0027e+00,4.7440e+05,7.7431e+03,-1.3752e+00,-1.0412e+00,3.2376e+00,1.1511e+01
2.0000e+03,5.4900e+02,2.0000e+00,3.7706e+01,-5.0518e+05,-5.0519e+05,-1.0969e+00,-5.0519e+05,1.2646e-01,8.0047e+00,4.7437e+05,7.7542e+03,-1.1252e+00,-1.8698e+00,3.1742e+00,5.3714e+00
2.0000e+03,5.5000e+02,4.0000e+00,3.7671e+01,-5.0512e+05,-5.0513e+05,-1.0989e+00,-5.0513e+05,1.2648e-01,8.0066e+00,4.7428e+05,7.7769e+03,-3.7271e-01,-1.8871e+00,3.5686e+00,1.1687e+01
2.0000e+03,5.5100e+02,5.0000e+00,3.7611e+01,-5.0504e+05,-5.0505e+05,-1.1009e+00,-5.0505e+05,1.2650e-01,8.0087e+00,4.7422e+05,7.8035e+03,-1.3197e+00,-1.0121e+00,3.1555e+00,2.7160e+00
2.0000e+03,5.5200e+02,3.0000e+00,3.7602e+01,-5.0496e+05,-5.0497e+05,-1.1029e+00,-5.0497e+05,1.2651e-01,8.0107e+00,4.7414e+05,7.8196e+03,-1.0624e+00,-1.0751e+00,4.2107e+00,1.8195e+01
2.0000e+03,5.5300e+02,4.0000e+00,3.7568e+01,-5.0494e+05,-5.0494e+05,-1.1049e+00,-5.0494e+05,1.2653e-01,8.0126e+00,4.7407e+05,7.8413e+03,-6.7705e-01,-1.7868e+00,3.4722e+00,1.2496e+01
2.0000e+03,5.5400e+02,3.0000e+00,3.7559e+01,-5.0492e+05,-5.0493e+05,-1.1069e+00,-5.0493e+05,1.2654e-01,8.0145e+00,4.7404e+05,7.8579e+03,9.1810e-02,-1.1524e+00,4.0505e+00,1.9574e+01
2.0000e+03,5.5500e+02,1.0000e+00,3.7602e+01,-5.0485e+05,-5.0485e+05,-1.1089e+00,-5.0485e+05,1.2656e-01,8.0166e+00,4.7403e+05,7.8625e+03,-1.3747e+00,-1.5635e+00,3.1859e+00,1.1446e+01
2.0000e+03,5.5600e+02,2.0000e+00,3.7618e+01,-5.0482e+05,-5.0483e+05,-1.1109e+00,-5.0483e+05,1.2657e-01,8.0186e+00,4.7395e+05,7.8730e+03,-5.9476e-01,-1.2429e+00,3.2489e+00,4.9961e+00
2.0000e+03,5.5700e+02,2.0000e+00,3.7635e+01,-5.0480e+05,-5.0481e+05,-1.1129e+00,-5.0481e+05,1.2659e-01,8.0206e+00,4.7392e+05,7.8845e+03,1.7997e-01,-1.2378e+00,3.6874e+00,9.6886e+00
2.0000e+03,5.5800e+02,6.0000e+00,3.7550e+01,-5.0476e+05,-5.0477e+05,-1.1149e+00,-5.0477e+05,1.2661e-01,8.0226e+00,4.7390e+05,7.9159e+03,-3.7115e-01,-1.5844e+00,3.6397e+00,1.8421e+01
2.0000e+03,5.5900e+02,1.0000e+00,3.7592e+01,-5.0475e+05,-5.0476e+05,-1.1169e+00,-5.0476e+05,1.2642e-01,7.9990e+00,4.7386e+05,7.9205e+03,1.6100e-01,-1.9391e+00,3.4120e+00,5.2866e+00
2.0000e+03,5.6000e+02,3.0000e+00,3.7584e+01,-5.0470e+05,-5.0471e+05,-1.1189e+00,-5.0471e+05,1.2664e-01,8.0266e+00,4.7386e+05,7.9361e+03,-1.1058e-01,-1.6261e+00,4.0076e+00,1.8509e+01
2.0000e+03,5.6100e+02,1.0000e+00,3.7626e+01,-5.0470e+05,-5.0470e+05,-1.1209e+00,-5.0470e+05,1.2581e-01,7.9218e+00,4.7380e+05,7.9415e+03,-8.4219e-01,-1.1674e+00,3.2258e+00,5.8316e+00
2.0000e+03,5.6200e+02,3.0000e+00,3.7617e+01,-5.0460e+05,-5.0461e+05,-1.1229e+00,-5.0461e+05,1.2667e-01,8.0306e+00,4.7380e+05,7.9570e+03,-1.0330e+00,-1.8632e+00,3.2334e+00,8.6383e+00
2.0000e+03,5.6300e+02,4.0000e+00,3.7583e+01,-5.0460e+05,-5.0461e+05,-1.1249e+00,-5.0461e+05,1.2568e-01,7.9060e+00,4.7371e+05,7.9799e+03,-1.1484e+00,-1.9824e+00,3.2378e+00,1.0124e+01
2.0000e+03,5.6400e+02,2.0000e+00,3.7600e+01,-5.0445e+05,-5.0446e+05,-1.1269e+00,-5.0446e+05,1.2670e-01,8.0346e+00,4.7370e+05,7.9894e+03,-8.7367e-01,-1.9126e+00,3.3667e+00,1.5445e+01
2.0000e+03,5.6500e+02,5.0000e+00,3.7542e+01,-5.0443e+05,-5.0444e+05,-1.1289e+00,-5.0444e+05,1.2672e-01,8.0366e+00,4.7355e+05,8.0174e+03,-8.0904e-01,-1.4083e+00,3.1453e+00,5.4246e+00
2.0000e+03,5.6600e+02,2.0000e+00,3.7558e+01,-5.0443e+05,-5.0443e+05,-1.1309e+00,-5.0443e+05,1.2667e-01,8.0304e+00,4.7354e+05,8.0273e+03,-4.6781e-01,-1.1674e+00,3.5082e+00,1.0873e+01
2.0000e+03,5.6700e+02,1.0000e+01,3.7376e+01,-5.0439e+05,-5.0440e+05,-1.1329e+00,-5.0440e+05,1.2675e-01,8.0406e+00,4.7353e+05,8.0813e+03,-4.6144e-01,-1.7587e+00,3.3873e+00,9.6621e+00
2.0000e+03,5.6800e+02,1.0000e+00,3.7418e+01,-5.0435e+05,-5.0436e+05,-1.1349e+00,-5.0436e+05,1.2676e-01,8.0426e+00,4.7349e+05,8.0858e+03,-1.3964e+00,-1.4695e+00,3.0476e+00,5.5480e+00
2.0000e+03,5.6900e+02,4.0000e+00,3.7385e+01,-5.0435e+05,-5.0436e+05,-1.1369e+00,-5.0436e+05,1.1869e-01,7.0510e+00,4.7346e+05,8.1073e+03,-1.1139e+00,-1.2537e+00,3.0866e+00,2.4222e+00
2.0000e+03,5.7000e+02,1.0000e+00,3.7426e+01,-5.0423e+05,-5.0424e+05,-1.1389e+00,-5.0424e+05,1.2680e-01,8.0466e+00,4.7345e+05,8.1119e+03,-5.0909e-01,-1.0845e+00,3.2310e+00,4.8531e+00
2.0000e+03,5.7100e+02,1.0000e+00,3.7467e+01,-5.0423e+05,-5.0424e+05,-1.1409e+00,-5.0424e+05,1.1803e-01,6.9720e+00,4.7333e+05,8.1173e+03,2.7358e-01,-1.4365e+00,3.4916e+00,7.2947e+00
2.0000e+03,5.7200e+02,1.0000e+00,3.7508e+01,-5.0414e+05,-5.0415e+05,-1.1429e+00,-5.0415e+05,1.2683e-01,8.0506e+00,4.7333e+05,8.1227e+03,2.1375e-01,-1.3353e+00,3.6669e+00,1.0411e+01
2.0000e+03,5.7300e+02,2.0000e+00,3.7525e+01,-5.0413e+05,-5.0414e+05,-1.1449e+00,-5.0414e+05,1.2319e-01,7.5960e+00,4.7324e+05,8.1337e+03,-9.6431e-01,-1.7097e+00,3.2607e+00,1.1131e+01
2.0000e+03,5.7400e+02,2.0000e+00,3.7541e+01,-5.0411e+05,-5.0412e+05,-1.1469e+00,-5.0412e+05,1.2686e-01,8.0546e+00,4.7324e+05,8.1442e+03,-1.7822e-01,-1.2371e+00,4.0542e+00,1.5092e+01
2.0000e+03,5.7500e+02,1.0000e+00,3.7582e+01,-5.0411e+05,-5.0412e+05,-1.1489e+00,-5.0412e+05,1.1902e-01,7.0894e+00,4.7322e+05,8.1495e+03,1.3659e-01,-1.8354e+00,4.1985e+00,7.3938e+00
2.0000e+03,5.7600e+02,2.0000e+00,3.7598e+01,-5.0410e+05,-5.0411e+05,-1.1508e+00,-5.0411e+05,1.2689e-01,8.0586e+00,4.7322e+05,8.1610e+03,-3.4855e-01,-1.2279e+00,4.0490e+00,1.3371e+01
2.0000e+03,5.7700e+02,6.0000e+00,3.7516e+01,-5.0406e+05,-5.0407e+05,-1.1528e+00,-5.0407e+05,1.2691e-01,8.0606e+00,4.7320e+05,8.1906e+03,-1.3826e+00,-1.8552e+00,3.1056e+00,1.6700e+01
2.0000e+03,5.7800e+02,3.0000e+00,3.7508e+01,-5.0392e+05,-5.0393e+05,-1.1548e+00,-5.0393e+05,1.2692e-01,8.0626e+00,4.7316e+05,8.2056e+03,-5.5153e-01,-1.9489e+00,3.3786e+00,1.0543e+01
2.0000e+03,5.7900e+02,2.0000e+00,3.7524e+01,-5.0384e+05,-5.0385e+05,-1.1568e+00,-5.0385e+05,1.2694e-01,8.0646e+00,4.7303e+05,8.2162e+03,2.8672e-01,-1.1775e+00,3.3083e+00,4.2170e+00
2.0000e+03,5.8000e+02,5.0000e+00,3.7468e+01,-5.0383e+05,-5.0384e+05,-1.1588e+00,-5.0384e+05,1.2694e-01,8.0655e+00,4.7294e+05,8.2435e+03,-4.9941e-01,-1.8853e+00,3.0974e+00,7.2063e-01
2.0000e+03,5.8100e+02,1.0000e+00,3.7508e+01,-5.0374e+05,-5.0374e+05,-1.1608e+00,-5.0374e+05,1.2697e-01,8.0686e+00,4.7293e+05,8.2482e+03,4.8931e-01,-1.8205e+00,3.5877e+00,1.1409e+01
2.0000e+03,5.8200e+02,1.0000e+00,3.7548e+01,-5.0369e+05,-5.0370e+05,-1.1628e+00,-5.0370e+05,1.2698e-01,8.0706e+00,4.7284e+05,8.2527e+03,-7.9494e-01,-1.6993e+00,3.2995e+00,1.3369e+01
2.0000e+03,5.8300e+02,1.0000e+00,3.7589e+01,-5.0361e+05,-5.0362e+05,-1.1648e+00,-5.0362e+05,1.2700e-01,8.0726e+00,4.7280e+05,8.2580e+03,-1.2490e+00,-1.0182e+00,3.1886e+00,1.8781e+01
2.0000e+03,5.8400e+02,5.0000e+00,3.7532e+01,-5.0350e+05,-5.0350e+05,-1.1668e+00,-5.0350e+05,1.2702e-01,8.0746e+00,4.7271e+05,8.2866e+03,-5.5900e-01,-1.7994e+00,3.0428e+00,3.6330e+00
2.0000e+03,5.8500e+02,5.0000e+00,3.7476e+01,-5.0349e+05,-5.0350e+05,-1.1688e+00,-5.0350e+05,1.2637e-01,7.9931e+00,4.7260e+05,8.3135e+03,-2.3155e-02,-1.0290e+00,3.2302e+00,9.4737e-01
2.0000e+03,5.8600e+02,1.0000e+00,3.7516e+01,-5.0348e+05,-5.0349e+05,-1.1708e+00,-5.0349e+05,1.2683e-01,8.0514e+00,4.7259e+05,8.3189e+03,4.4412e-01,-1.6379e+00,3.5192e+00,9.6185e+00
2.0000e+03,5.8700e+02,1.0000e+00,3.7556e+01,-5.0348e+05,-5.0349e+05,-1.1728e+00,-5.0349e+05,1.1803e-01,6.9724e+00,4.7259e+05,8.3236e+03,-1.2144e+00,-1.1269e+00,3.2067e+00,1.8596e+01
2.0000e+03,5.8800e+02,1.0000e+00,3.7596e+01,-5.0348e+05,-5.0349e+05,-1.1748e+00,-5.0349e+05,1.1445e-01,6.5562e+00,4.7259e+05,8.3282e+03,-1.4669e-01,-1.2147e+00,3.6002e+00,1.5520e+01
2.0000e+03,5.8900e+02,1.0000e+00,3.7636e+01,-5.0348e+05,-5.0349e+05,-1.1768e+00,-5.0349e+05,1.1522e-01,6.6450e+00,4.7258e+05,8.3336e+03,-4.6745e-01,-1.3008e+00,3.4932e+00,1.7246e+01
2.0000e+03,5.9000e+02,1.0000e+00,3.7676e+01,-5.0346e+05,-5.0347e+05,-1.1788e+00,-5.0347e+05,1.2711e-01,8.0866e+00,4.7258e+05,8.3389e+03,-1.1230e+00,-1.9553e+00,3.0173e+00,6.0794e+00
2.0000e+03,5.9100e+02,3.0000e+00,3.7667e+01,-5.0340e+05,-5.0341e+05,-1.1808e+00,-5.0341e+05,1.2713e-01,8.0886e+00,4.7257e+05,8.3553e+03,-1.8109e-01,-1.4836e+00,3.5555e+00,1.3879e+01
2.0000e+03,5.9200e+02,3.0000e+00,3.7659e+01,-5.0335e+05,-5.0336e+05,-1.1828e+00,-5.0336e+05,1.2714e-01,8.0906e+00,4.7250e+05,8.3721e+03,-1.7695e-01,-1.5568e+00,3.1248e+00,1.4424e+00
2.0000e+03,5.9300e+02,2.0000e+00,3.7675e+01,-5.0331e+05,-5.0331e+05,-1.1848e+00,-5.0331e+05,1.2716e-01,8.0926e+00,4.7245e+05,8.3820e+03,-1.4042e+00,-1.1034e+00,3.0588e+00,1.3740e+01
2.0000e+03,5.9400e+02,2.0000e+00,3.7690e+01,-5.0329e+05,-5.0329e+05,-1.1868e+00,-5.0329e+05,1.2717e-01,8.0945e+00,4.7241e+05,8.3929e+03,-1.3987e+00,-1.6987e+00,2.9509e+00,2.7125e-01
2.0000e+03,5.9500e+02,3.0000e+00,3.7682e+01,-5.0317e+05,-5.0318e+05,-1.1888e+00,-5.0318e+05,1.2719e-01,8.0966e+00,4.7239e+05,8.4084e+03,2.1831e-01,-1.6744e+00,3.6880e+00,1.8371e+01
2.0000e+03,5.9600e+02,8.0000e+00,3.7555e+01,-5.0315e+05,-5.0315e+05,-1.1908e+00,-5.0315e+05,1.2720e-01,8.0986e+00,4.7228e+05,8.4521e+03,1.6757e-01,-1.1862e+00,3.7348e+00,1.5060e+01
2.0000e+03,5.9700e+02,4.0000e+00,3.7524e+01,-5.0314e+05,-5.0315e+05,-1.1928e+00,-5.0315e+05,1.1965e-01,7.1649e+00,4.7225e+05,8.4737e+03,7.2603e-02,-1.0748e+00,3.6879e+00,1.4430e+01
2.0000e+03,5.9800e+02,1.0000e+00,3.7563e+01,-5.0313e+05,-5.0314e+05,-1.1948e+00,-5.0314e+05,1.2723e-01,8.1019e+00,4.7225e+05,8.4789e+03,-1.0703e+00,-1.1756e+00,3.2321e+00,1.6442e+01
2.0000e+03,5.9900e+02,2.0000e+00,3.7578e+01,-5.0307e+05,-5.0308e+05,-1.1968e+00,-5.0308e+05,1.2725e-01,8.1046e+00,4.7224e+05,8.4899e+03,-2.1384e-01,-1.4553e+00,3.5913e+00,1.5785e+01
2.0000e+03,6.0000e+02,2.0000e+00,3.7594e+01,-5.0306e+05,-5.0307e+05,-1.1988e+00,-5.0307e+05,1.2727e-01,8.1066e+00,4.7218e+05,8.4997e+03,-1.3139e+00,-1.4861e+00,2.9871e+00,9.6574e+00
2.0000e+03,6.0100e+02,1.0000e+00,3.7633e+01,-5.0304e+05,-5.0305e+05,-1.2008e+00,-5.0305e+05,1.2728e-01,8.1085e+00,4.7216e+05,8.5050e+03,-5.5334e-01,-1.0974e+00,3.1300e+00,6.1527e+00
2.0000e+03,6.0200e+02,7.0000e+00,3.7531e+01,-5.0301e+05,-5.0302e+05,-1.2028e+00,-5.0302e+05,1.2730e-01,8.1106e+00,4.7215e+05,8.5430e+03,-4.8509e-01,-1.1081e+00,3.0603e+00,1.8391e+00
2.0000e+03,6.0300e+02,1.0000e+00,3.7570e+01,-5.0296e+05,-5.0297e+05,-1.2048e+00,-5.0297e+05,1.2731e-01,8.1125e+00,4.7212e+05,8.5483e+03,-6.5243e-01,-1.9730e+00,3.1311e+00,6.9208e+00
2.0000e+03,6.0400e+02,7.0000e+00,3.7469e+01,-5.0295e+05,-5.0296e+05,-1.2068e+00,-5.0296e+05,1.2732e-01,8.1132e+00,4.7206e+05,8.5856e+03,-1.3389e+00,-1.7439e+00,3.0075e+00,1.6963e+01
2.0000e+03,6.0500e+02,1.0000e+00,3.7508e+01,-5.0290e+05,-5.0291e+05,-1.2088e+00,-5.0291e+05,1.2735e-01,8.1166e+00,4.7205e+05,8.5908e+03,-7.9415e-02,-1.6641e+00,3.5992e+00,1.6355e+01
2.0000e+03,6.0600e+02,2.0000e+00,3.7523e+01,-5.0289e+05,-5.0290e+05,-1.2108e+00,-5.0290e+05,1.2730e-01,8.1106e+00,4.7200e+05,8.6021e+03,-8.8752e-01,-1.6928e+00,3.0659e+00,8.1810e+00
2.0000e+03,6.0700e+02,2.0000e+00,3.7539e+01,-5.0289e+05,-5.0290e+05,-1.2128e+00,-5.0290e+05,1.2029e-01,7.2423e+00,4.7200e+05,8.6131e+03,1.4744e-01,-1.5324e+00,3.6935e+00,1.8415e+01
2.0000e+03,6.0800e+02,1.0000e+00,3.7577e+01,-5.0288e+05,-5.0288e+05,-1.2148e+00,-5.0288e+05,1.2739e-01,8.1225e+00,4.7199e+05,8.6185e+03,-9.3190e-01,-1.5762e+00,3.0407e+00,7.7108e+00
2.0000e+03,6.0900e+02,1.0000e+01,3.7408e+01,-5.0284e+05,-5.0285e+05,-1.2168e+00,-5.0285e+05,1.2741e-01,8.1245e+00,4.7198e+05,8.6741e+03,2.5845e-01,-1.9881e+00,3.4698e+00,1.0698e+01
2.0000e+03,6.1000e+02,1.1000e+01,3.7218e+01,-5.0284e+05,-5.0285e+05,-1.2188e+00,-5.0285e+05,1.2456e-01,7.7649e+00,4.7194e+05,8.7332e+03,-1.3095e+00,-1.0501e+00,3.0036e+00,1.2287e+01
2.0000e+03,6.1100e+02,1.0000e+00,3.7256e+01,-5.0277e+05,-5.0278e+05,-1.2208e+00,-5.0278e+05,1.2744e-01,8.1285e+00,4.7194e+05,8.7377e+03,-9.0942e-01,-1.1638e+00,2.9444e+00,2.9708e+00
2.0000e+03,6.1200e+02,1.0000e+00,3.7294e+01,-5.0277e+05,-5.0278e+05,-1.2228e+00,-5.0278e+05,1.1860e-01,7.0402e+00,4.7188e+05,8.7430e+03,-1.1815e+00,-1.9345e+00,3.1419e+00,1.5885e+01
2.0000e+03,6.1300e+02,1.0000e+00,3.7333e+01,-5.0272e+05,-5.0273e+05,-1.2248e+00,-5.0273e+05,1.2747e-01,8.1325e+00,4.7187e+05,8.7484e+03,-9.9343e-01,-1.4932e+00,2.9228e+00,1.2360e+00
2.0000e+03,6.1400e+02,7.0000e+00,3.7235e+01,-5.0269e+05,-5.0269e+05,-1.2268e+00,-5.0269e+05,1.2749e-01,8.1345e+00,4.7182e+05,8.7845e+03,1.8671e-01,-1.3719e+00,3.2236e+00,5.8367e+00
2.0000e+03,6.1500e+02,5.0000e+00,3.7183e+01,-5.0265e+05,-5.0265e+05,-1.2288e+00,-5.0265e+05,1.2750e-01,8.1365e+00,4.7179e+05,8.8104e+03,3.3167e-01,-1.9385e+00,3.3199e+00,8.7191e+00
2.0000e+03,6.1600e+02,4.0000e+00,3.7153e+01,-5.0262e+05,-5.0263e+05,-1.2308e+00,-5.0263e+05,1.2752e-01,8.1385e+00,4.7175e+05,8.8327e+03,-4.0992e-01,-1.1755e+00,3.3086e+00,1.0015e+01
2.0000e+03,6.1700e+02,1.1000e+01,3.6968e+01,-5.0256e+05,-5.0257e+05,-1.2328e+00,-5.0257e+05,1.2753e-01,8.1405e+00,4.7172e+05,8.8910e+03,-1.2835e+00,-1.2584e+00,2.9174e+00,7.0380e+00
2.0000e+03,6.1800e+02,6.0000e+00,3.6896e+01,-5.0255e+05,-5.0256e+05,-1.2348e+00,-5.0256e+05,1.2755e-01,8.1424e+00,4.7166e+05,8.9228e+03,-1.1595e+00,-1.3330e+00,3.0878e+00,1.5317e+01
2.0000e+03,6.1900e+02,9.0000e+00,3.6758e+01,-5.0255e+05,-5.0256e+05,-1.2368e+00,-5.0256e+05,1.2094e-01,7.3211e+00,4.7165e+05,8.9714e+03,-8.7085e-02,-1.9683e+00,3.1972e+00,7.4840e+00
2.0000e+03,6.2000e+02,1.0000e+00,3.6795e+01,-5.0254e+05,-5.0255e+05,-1.2388e+00,-5.0255e+05,1.2598e-01,7.9436e+00,4.7165e+05,8.9767e+03,-1.1770e-01,-1.3177e+00,3.0522e+00,2.0541e+00
2.0000e+03,6.2100e+02,4.0000e+00,3.6767e+01,-5.0252e+05,-5.0253e+05,-1.2408e+00,-5.0253e+05,1.2760e-01,8.1485e+00,4.7165e+05,8.9999e+03,3.1007e-01,-1.2686e+00,3.3416e+00,9.4923e+00
2.0000e+03,6.2200e+02,8.0000e+00,3.6653e+01,-5.0251e+05,-5.0252e+05,-1.2428e+00,-5.0252e+05,1.2761e-01,8.1498e+00,4.7163e+05,9.0440e+03,2.6283e-01,-1.7021e+00,3.1009e+00,1.8440e+00
2.0000e+03,6.2300e+02,3.0000e+00,3.6647e+01,-5.0249e+05,-5.0250e+05,-1.2448e+00,-5.0250e+05,1.2763e-01,8.1525e+00,4.7161e+05,9.0605e+03,-4.2264e-03,-1.9657e+00,3.3702e+00,8.7658e+00
2.0000e+03,6.2400e+02,2.0000e+00,3.6663e+01,-5.0248e+05,-5.0249e+05,-1.2468e+00,-5.0249e+05,1.2763e-01,8.1525e+00,4.7159e+05,9.0707e+03,2.6999e-01,-1.7216e+00,3.5252e+00,1.3314e+01
2.0000e+03,6.2500e+02,2.0000e+00,3.6678e+01,-5.0246e+05,-5.0247e+05,-1.2488e+00,-5.0247e+05,1.2766e-01,8.1565e+00,4.7158e+05,9.0815e+03,-6.2956e-01,-1.2320e+00,3.0471e+00,6.8221e+00
2.0000e+03,6.2600e+02,2.0000e+00,3.6694e+01,-5.0243e+05,-5.0244e+05,-1.2507e+00,-5.0244e+05,1.2767e-01,8.1585e+00,4.7156e+05,9.0924e+03,-1.3898e+00,-1.2671e+00,2.8438e+00,2.9424e+00
2.0000e+03,6.2700e+02,1.0000e+00,3.6731e+01,-5.0237e+05,-5.0238e+05,-1.2527e+00,-5.0238e+05,1.2769e-01,8.1605e+00,4.7153e+05,9.0978e+03,-3.2419e-01,-1.7453e+00,3.4372e+00,1.6125e+01
2.0000e+03,6.2800e+02,1.0000e+00,3.6768e+01,-5.0236e+05,-5.0236e+05,-1.2547e+00,-5.0236e+05,1.2770e-01,8.1624e+00,4.7147e+05,9.1033e+03,-1.7976e-01,-1.8831e+00,3.4856e+00,1.6775e+01
2.0000e+03,6.2900e+02,1.0000e+00,3.6805e+01,-5.0234e+05,-5.0235e+05,-1.2567e+00,-5.0235e+05,1.2772e-01,8.1645e+00,4.7146e+05,9.1087e+03,3.1935e-01,-1.8254e+00,3.4051e+00,1.1184e+01
