logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-2.1876e-01,-5.1323e-01,1.9765e+00,3.0978e+00,2.5938e+01,-8.1578e+02
-2.6464e-01,-4.8515e-01,2.0155e+00,2.8942e+00,2.6035e+01,-8.0859e+02
-2.5001e-01,-4.9887e-01,1.9995e+00,2.9144e+00,2.5984e+01,-8.0961e+02
-2.8195e-01,-4.7633e-01,2.0124e+00,2.9719e+00,2.6057e+01,-8.0684e+02
-2.7783e-01,-5.3638e-01,2.0087e+00,2.7233e+00,2.6050e+01,-8.1066e+02
-2.4942e-01,-5.1269e-01,2.0011e+00,3.0311e+00,2.6013e+01,-7.9563e+02
-2.6385e-01,-4.8554e-01,2.0102e+00,2.9647e+00,2.6029e+01,-7.9726e+02
-2.6313e-01,-4.7988e-01,2.0152e+00,3.0338e+00,2.6045e+01,-8.1385e+02
-2.8815e-01,-5.0037e-01,1.9789e+00,2.8744e+00,2.5944e+01,-7.9851e+02
-2.8610e-01,-4.7266e-01,2.0447e+00,3.0779e+00,2.6142e+01,-8.0172e+02
-2.7285e-01,-4.7513e-01,2.0190e+00,2.8910e+00,2.6043e+01,-8.1494e+02
-2.7919e-01,-4.6434e-01,2.0248e+00,3.0746e+00,2.6088e+01,-8.0139e+02
-2.5246e-01,-4.9752e-01,2.0027e+00,3.0341e+00,2.6008e+01,-8.0931e+02
-2.7446e-01,-5.1496e-01,2.0247e+00,2.8344e+00,2.6080e+01,-7.9309e+02
-2.8272e-01,-4.8483e-01,1.9749e+00,2.9200e+00,2.5929e+01,-8.1391e+02
-2.4500e-01,-5.3229e-01,2.0040e+00,2.9004e+00,2.6014e+01,-8.1540e+02
-2.5653e-01,-4.7859e-01,1.9937e+00,3.0005e+00,2.5976e+01,-7.6843e+02
-3.4473e-01,-4.7262e-01,2.0234e+00,2.8767e+00,2.6116e+01,-8.1619e+02
-2.7307e-01,-5.0948e-01,2.0007e+00,2.7084e+00,2.5995e+01,-8.0079e+02
-2.4136e-01,-5.4201e-01,2.0235e+00,2.9005e+00,2.6073e+01,-8.1062e+02
-3.5110e-01,-4.7701e-01,2.0086e+00,2.6074e+00,2.6053e+01,-7.9995e+02
-2.4592e-01,-5.3434e-01,2.0009e+00,2.9501e+00,2.6023e+01,-8.1405e+02
-2.8098e-01,-5.0202e-01,1.9935e+00,2.6640e+00,2.5973e+01,-8.0082e+02
-2.7802e-01,-5.0120e-01,2.0024e+00,2.7787e+00,2.6012e+01,-8.1058e+02
-2.6834e-01,-4.9558e-01,2.0183e+00,2.8042e+00,2.6038e+01,-8.0581e+02
-2.7284e-01,-5.2332e-01,2.0261e+00,2.7755e+00,2.6090e+01,-8.1188e+02
-2.6940e-01,-4.7408e-01,2.0235e+00,2.9843e+00,2.6070e+01,-8.0689e+02
-2.3426e-01,-5.7728e-01,2.0194e+00,2.9108e+00,2.6090e+01,-8.1533e+02
-2.6322e-01,-4.9873e-01,1.9944e+00,2.9165e+00,2.5985e+01,-8.0674e+02
-2.7622e-01,-5.0298e-01,2.0449e+00,2.9395e+00,2.6155e+01,-8.0769e+02
-2.4485e-01,-5.5982e-01,2.0061e+00,2.7872e+00,2.6038e+01,-7.8821e+02
-2.8178e-01,-5.2836e-01,2.0273e+00,2.7126e+00,2.6088e+01,-8.1215e+02
-2.8078e-01,-5.0525e-01,2.0144e+00,2.7100e+00,2.6040e+01,-8.0545e+02
-2.4727e-01,-5.0520e-01,2.0031e+00,2.9735e+00,2.5999e+01,-8.1297e+02
-2.3876e-01,-5.2841e-01,2.0005e+00,2.9162e+00,2.5999e+01,-7.9764e+02
-2.7584e-01,-4.3833e-01,2.0029e+00,2.9882e+00,2.5983e+01,-8.1209e+02
-2.4483e-01,-5.3211e-01,2.0001e+00,3.0061e+00,2.6025e+01,-8.0333e+02
-2.4518e-01,-5.0887e-01,2.0076e+00,3.0228e+00,2.6030e+01,-8.1474e+02
-2.5166e-01,-4.8979e-01,2.0038e+00,3.0747e+00,2.6007e+01,-8.0569e+02
-2.5031e-01,-5.2629e-01,1.9940e+00,2.9484e+00,2.5994e+01,-8.0530e+02
-2.7965e-01,-4.8135e-01,2.0189e+00,2.8569e+00,2.6059e+01,-8.1627e+02
-2.4664e-01,-5.1005e-01,1.9959e+00,3.0531e+00,2.6010e+01,-8.1322e+02
-2.7657e-01,-4.9685e-01,2.0034e+00,2.9318e+00,2.6035e+01,-8.1488e+02
-2.9953e-01,-4.6491e-01,2.0119e+00,2.9322e+00,2.6044e+01,-8.1588e+02
-2.4709e-01,-5.0409e-01,2.0036e+00,2.9983e+00,2.6014e+01,-8.0478e+02
-2.7027e-01,-4.5893e-01,2.0011e+00,3.0062e+00,2.5994e+01,-8.0819e+02
-2.9813e-01,-4.7954e-01,2.0264e+00,2.9723e+00,2.6089e+01,-8.0369e+02
-2.8642e-01,-5.4273e-01,2.0169e+00,2.8472e+00,2.6080e+01,-8.0970e+02
-2.5044e-01,-4.8850e-01,2.0034e+00,3.0487e+00,2.6005e+01,-8.1290e+02
-2.4950e-01,-4.9329e-01,1.9954e+00,3.0341e+00,2.5988e+01,-7.7571e+02
-2.4227e-01,-5.4144e-01,2.0089e+00,2.8922e+00,2.6035e+01,-8.0994e+02
-2.7857e-01,-5.0687e-01,2.0027e+00,2.8186e+00,2.6018e+01,-8.1281e+02
-2.6215e-01,-5.1182e-01,2.0080e+00,2.8803e+00,2.6028e+01,-8.1038e+02
-2.5198e-01,-5.1875e-01,2.0002e+00,2.8033e+00,2.5995e+01,-8.0074e+02
-2.0888e-01,-5.1148e-01,1.9764e+00,3.1480e+00,2.5931e+01,-8.1340e+02
-2.4994e-01,-4.6907e-01,2.0047e+00,3.0655e+00,2.6010e+01,-8.1573e+02
-2.5541e-01,-5.2574e-01,1.9914e+00,2.8472e+00,2.5981e+01,-8.0929e+02
-2.4710e-01,-4.9281e-01,2.0000e+00,3.1155e+00,2.6001e+01,-8.1001e+02
-2.5104e-01,-5.0310e-01,1.9975e+00,2.7919e+00,2.5974e+01,-8.1239e+02
-2.4290e-01,-5.0592e-01,2.0019e+00,2.9727e+00,2.6003e+01,-8.0044e+02
-2.5485e-01,-4.8284e-01,1.9949e+00,3.0152e+00,2.5982e+01,-8.0384e+02
-2.6527e-01,-5.2814e-01,1.9830e+00,2.7529e+00,2.5946e+01,-8.0843e+02
-2.7501e-01,-4.5620e-01,2.0254e+00,3.0868e+00,2.6062e+01,-8.1296e+02
-2.4369e-01,-5.2886e-01,2.0052e+00,2.8892e+00,2.6016e+01,-8.1168e+02
-2.4922e-01,-5.3071e-01,1.9912e+00,2.7973e+00,2.5962e+01,-8.1482e+02
-2.4773e-01,-4.9742e-01,1.9997e+00,3.0170e+00,2.6008e+01,-8.0558e+02
-2.4792e-01,-4.9528e-01,2.0043e+00,3.1182e+00,2.6026e+01,-8.1652e+02
-2.6364e-01,-5.1963e-01,1.9835e+00,2.7974e+00,2.5942e+01,-8.1526e+02
-2.9659e-01,-5.0094e-01,2.0026e+00,2.8488e+00,2.6031e+01,-8.0731e+02
-2.3289e-01,-5.4553e-01,2.0092e+00,2.8510e+00,2.6032e+01,-7.9956e+02
-2.3811e-01,-5.2526e-01,2.0023e+00,2.9472e+00,2.6019e+01,-8.1289e+02
-2.8782e-01,-4.6053e-01,1.9948e+00,2.8952e+00,2.5972e+01,-8.0335e+02
-2.5473e-01,-4.8376e-01,1.9936e+00,2.9565e+00,2.5981e+01,-7.9577e+02
-2.9236e-01,-4.9425e-01,2.0427e+00,2.7942e+00,2.6135e+01,-7.8363e+02
-2.5387e-01,-4.9523e-01,1.9884e+00,3.0466e+00,2.5980e+01,-8.0594e+02
-2.5281e-01,-4.9363e-01,2.0021e+00,2.8989e+00,2.5989e+01,-7.9444e+02
-2.8551e-01,-5.1391e-01,1.9894e+00,2.7718e+00,2.5986e+01,-8.1360e+02
-2.5137e-01,-4.8212e-01,2.0046e+00,3.0073e+00,2.6007e+01,-8.0336e+02
-2.1477e-01,-5.3968e-01,1.9896e+00,3.0096e+00,2.5979e+01,-8.1008e+02
-2.8121e-01,-4.9730e-01,2.0076e+00,2.8429e+00,2.6030e+01,-7.9852e+02
-2.4908e-01,-5.0793e-01,2.0011e+00,2.9312e+00,2.5998e+01,-8.1628e+02
-2.9461e-01,-5.1621e-01,2.0225e+00,2.7259e+00,2.6085e+01,-8.1221e+02
-2.7181e-01,-5.2472e-01,2.0033e+00,2.6806e+00,2.6006e+01,-8.0472e+02
-2.5440e-01,-5.1557e-01,1.9982e+00,2.8092e+00,2.5984e+01,-8.0857e+02
-2.8148e-01,-4.9717e-01,2.0263e+00,2.7558e+00,2.6064e+01,-8.1566e+02
-2.5082e-01,-5.1056e-01,1.9991e+00,3.0043e+00,2.6002e+01,-7.8811e+02
-2.7077e-01,-5.2535e-01,1.9966e+00,2.8202e+00,2.6001e+01,-8.1557e+02
-2.4744e-01,-5.4495e-01,2.0082e+00,2.8872e+00,2.6041e+01,-8.1560e+02
-2.5080e-01,-5.1238e-01,1.9992e+00,3.0139e+00,2.6007e+01,-7.7553e+02
-2.5631e-01,-5.2350e-01,2.0038e+00,2.8203e+00,2.6019e+01,-8.0831e+02
-2.4687e-01,-5.5253e-01,1.9996e+00,2.8538e+00,2.6013e+01,-8.1544e+02
-2.4761e-01,-4.8689e-01,2.0003e+00,3.0699e+00,2.6017e+01,-8.1413e+02
-2.6511e-01,-4.9282e-01,1.9858e+00,3.0039e+00,2.5965e+01,-8.0498e+02
-2.5040e-01,-4.7579e-01,2.0080e+00,3.1263e+00,2.6018e+01,-8.0957e+02
-2.5287e-01,-4.9533e-01,2.0075e+00,2.9364e+00,2.6015e+01,-7.9035e+02
-2.6001e-01,-5.0820e-01,2.0012e+00,2.8761e+00,2.6003e+01,-8.0268e+02
-2.4945e-01,-5.4254e-01,1.9945e+00,2.7820e+00,2.5982e+01,-8.0124e+02
-2.5640e-01,-5.1870e-01,1.9834e+00,2.8543e+00,2.5954e+01,-8.0857e+02
-2.8309e-01,-4.7189e-01,1.9962e+00,3.0906e+00,2.6019e+01,-8.0692e+02
-2.7739e-01,-4.9551e-01,1.9983e+00,2.8756e+00,2.6004e+01,-8.1410e+02
-2.6986e-01,-4.9522e-01,1.9933e+00,2.9241e+00,2.5978e+01,-8.0367e+02
-2.9375e-01,-5.0556e-01,2.0314e+00,2.9059e+00,2.6119e+01,-8.1181e+02
-2.8206e-01,-5.2644e-01,2.0130e+00,2.6590e+00,2.6053e+01,-8.0776e+02
-2.7485e-01,-4.6599e-01,2.0507e+00,3.1109e+00,2.6160e+01,-8.1555e+02
-2.8797e-01,-4.7047e-01,1.9949e+00,2.9168e+00,2.5975e+01,-8.1624e+02
-2.4837e-01,-5.5342e-01,2.0014e+00,2.6933e+00,2.6014e+01,-8.1615e+02
-2.6691e-01,-5.0792e-01,2.0200e+00,2.7683e+00,2.6046e+01,-8.1570e+02
-2.7198e-01,-4.9060e-01,2.0029e+00,2.8623e+00,2.6007e+01,-8.1553e+02
-2.5230e-01,-5.1039e-01,2.0013e+00,2.8896e+00,2.5998e+01,-8.0398e+02
-2.4620e-01,-5.2633e-01,2.0151e+00,2.9798e+00,2.6065e+01,-8.0821e+02
-2.4667e-01,-5.3187e-01,1.9932e+00,2.8147e+00,2.5984e+01,-8.0437e+02
-2.8429e-01,-5.2087e-01,2.0153e+00,2.7815e+00,2.6069e+01,-8.1505e+02
-2.7036e-01,-5.0021e-01,1.9993e+00,2.9911e+00,2.6018e+01,-8.1539e+02
-2.7390e-01,-4.9651e-01,2.0400e+00,3.0186e+00,2.6148e+01,-8.1659e+02
-2.4528e-01,-5.2340e-01,2.0003e+00,2.8371e+00,2.5995e+01,-7.9362e+02
-2.8189e-01,-4.5950e-01,2.0369e+00,3.0593e+00,2.6114e+01,-7.9457e+02
-2.5508e-01,-4.7212e-01,1.9990e+00,3.1055e+00,2.6002e+01,-8.0326e+02
-2.1260e-01,-5.5645e-01,2.0025e+00,3.0160e+00,2.6020e+01,-8.0791e+02
-2.5069e-01,-5.2458e-01,1.9906e+00,2.8798e+00,2.5972e+01,-8.0720e+02
-2.4723e-01,-5.0982e-01,1.9999e+00,2.8502e+00,2.5991e+01,-8.1196e+02
-3.0877e-01,-4.6084e-01,1.9910e+00,2.9084e+00,2.5989e+01,-8.0179e+02
-2.7641e-01,-4.8328e-01,1.9755e+00,2.8586e+00,2.5927e+01,-8.1435e+02
-2.3251e-01,-5.2238e-01,1.9827e+00,3.0459e+00,2.5962e+01,-8.1613e+02
-2.3957e-01,-5.2728e-01,2.0133e+00,2.9547e+00,2.6051e+01,-7.8863e+02
-2.4976e-01,-4.8359e-01,1.9949e+00,2.9490e+00,2.5967e+01,-8.0187e+02
-2.7562e-01,-4.7014e-01,2.0096e+00,2.9881e+00,2.6024e+01,-8.1549e+02
-2.6248e-01,-5.1407e-01,1.9868e+00,2.7938e+00,2.5949e+01,-8.1114e+02
-2.7781e-01,-5.2017e-01,1.9927e+00,2.7334e+00,2.5993e+01,-8.1648e+02
-2.4920e-01,-4.9091e-01,1.9979e+00,2.9696e+00,2.5975e+01,-7.8415e+02
-2.5450e-01,-5.0167e-01,2.0043e+00,3.0560e+00,2.6025e+01,-8.1000e+02
-2.7335e-01,-4.9688e-01,2.0252e+00,2.9018e+00,2.6081e+01,-8.0369e+02
-2.6714e-01,-5.0893e-01,2.0210e+00,2.7855e+00,2.6053e+01,-8.0764e+02
-2.7585e-01,-5.0175e-01,1.9906e+00,2.8226e+00,2.5973e+01,-8.0255e+02
-1.9772e-01,-5.7695e-01,2.0003e+00,2.9431e+00,2.6011e+01,-8.1192e+02
-2.5302e-01,-4.7911e-01,2.0042e+00,3.0031e+00,2.5999e+01,-8.1630e+02
