nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,3.2000e+02,1.0000e+00,3.4298e+01,-4.9316e+05,-4.9316e+05,-6.3936e-01,-4.9316e+05,1.2280e-01,7.5471e+00,4.8076e+05,2.9346e+03,-7.4315e-04,-8.8020e-01,3.3350e+00,5.6761e+00
2.0000e+03,3.2100e+02,1.0000e+00,3.4368e+01,-4.9280e+05,-4.9280e+05,-6.4136e-01,-4.9280e+05,1.2281e-01,7.5491e+00,4.8071e+05,2.9377e+03,-3.4827e-01,-2.7362e-01,3.2853e+00,4.7130e+00
2.0000e+03,3.2200e+02,2.0000e+00,3.4402e+01,-4.9255e+05,-4.9256e+05,-6.4336e-01,-4.9256e+05,1.2283e-01,7.5511e+00,4.8035e+05,2.9440e+03,-1.9990e-01,-5.0669e-01,3.0075e+00,2.7346e+00
2.0000e+03,3.2300e+02,2.0000e+00,3.4435e+01,-4.9214e+05,-4.9215e+05,-6.4535e-01,-4.9215e+05,1.2285e-01,7.5531e+00,4.8011e+05,2.9505e+03,-3.9045e-01,-8.1842e-01,3.4002e+00,6.7681e+00
2.0000e+03,3.2400e+02,3.0000e+00,3.4431e+01,-4.9203e+05,-4.9204e+05,-6.4735e-01,-4.9204e+05,1.2286e-01,7.5551e+00,4.7970e+05,2.9599e+03,-4.5318e-01,-7.4064e-01,3.1287e+00,3.9939e+00
2.0000e+03,3.2500e+02,1.0000e+00,3.4501e+01,-4.9163e+05,-4.9164e+05,-6.4935e-01,-4.9164e+05,1.2288e-01,7.5571e+00,4.7958e+05,2.9630e+03,7.0061e-02,-1.6740e-01,3.2398e+00,4.3964e+00
2.0000e+03,3.2600e+02,3.0000e+00,3.4497e+01,-4.9058e+05,-4.9059e+05,-6.5135e-01,-4.9059e+05,1.2289e-01,7.5591e+00,4.7918e+05,2.9722e+03,-3.7571e-01,-4.5284e-01,3.1553e+00,4.1103e+00
2.0000e+03,3.2700e+02,3.0000e+00,3.4494e+01,-4.9045e+05,-4.9046e+05,-6.5335e-01,-4.9046e+05,1.2291e-01,7.5611e+00,4.7814e+05,2.9818e+03,1.4989e-01,-7.5359e-01,3.3733e+00,7.8093e+00
2.0000e+03,3.2800e+02,1.0000e+00,3.4563e+01,-4.9044e+05,-4.9045e+05,-6.5534e-01,-4.9045e+05,1.2293e-01,7.5631e+00,4.7801e+05,2.9850e+03,2.0693e-02,-5.3048e-01,2.8615e+00,1.3382e+00
2.0000e+03,3.2900e+02,2.0000e+00,3.4595e+01,-4.9002e+05,-4.9002e+05,-6.5734e-01,-4.9002e+05,1.2294e-01,7.5651e+00,4.7799e+05,2.9911e+03,-1.1544e-01,-1.7169e-01,3.4690e+00,7.7600e+00
2.0000e+03,3.3000e+02,1.0000e+00,3.4664e+01,-4.8987e+05,-4.8987e+05,-6.5934e-01,-4.8987e+05,1.2296e-01,7.5671e+00,4.7757e+05,2.9943e+03,-3.1636e-01,-3.3599e-01,2.9249e+00,3.7605e-01
2.0000e+03,3.3100e+02,1.0000e+00,3.4732e+01,-4.8968e+05,-4.8969e+05,-6.6134e-01,-4.8969e+05,1.2298e-01,7.5691e+00,4.7742e+05,2.9974e+03,-2.8606e-01,-3.7508e-01,2.9124e+00,1.6458e+00
2.0000e+03,3.3200e+02,1.0000e+00,3.4801e+01,-4.8959e+05,-4.8960e+05,-6.6334e-01,-4.8960e+05,1.2299e-01,7.5711e+00,4.7724e+05,3.0006e+03,-4.9239e-01,-4.4045e-01,2.9241e+00,2.4991e+00
2.0000e+03,3.3300e+02,1.0000e+00,3.4869e+01,-4.8959e+05,-4.8959e+05,-6.6533e-01,-4.8959e+05,1.1553e-01,6.6808e+00,4.7714e+05,3.0037e+03,-7.7544e-02,-9.6184e-01,3.2621e+00,5.3051e+00
2.0000e+03,3.3400e+02,5.0000e+00,3.4792e+01,-4.8954e+05,-4.8954e+05,-6.6733e-01,-4.8954e+05,1.2302e-01,7.5751e+00,4.7714e+05,3.0190e+03,-6.5463e-02,-8.1324e-01,3.3859e+00,7.4767e+00
2.0000e+03,3.3500e+02,1.0000e+00,3.4860e+01,-4.8928e+05,-4.8929e+05,-6.6933e-01,-4.8929e+05,1.2304e-01,7.5771e+00,4.7709e+05,3.0221e+03,-2.1616e-01,-4.5771e-01,3.0632e+00,3.3690e+00
2.0000e+03,3.3600e+02,2.0000e+00,3.4891e+01,-4.8906e+05,-4.8907e+05,-6.7133e-01,-4.8907e+05,1.2306e-01,7.5791e+00,4.7683e+05,3.0284e+03,2.0815e-01,-8.6886e-01,3.0734e+00,3.8702e+00
2.0000e+03,3.3700e+02,3.0000e+00,3.4886e+01,-4.8871e+05,-4.8872e+05,-6.7333e-01,-4.8872e+05,1.2307e-01,7.5811e+00,4.7662e+05,3.0378e+03,-4.3654e-01,-6.6668e-01,3.3623e+00,7.4365e+00
2.0000e+03,3.3800e+02,2.0000e+00,3.4917e+01,-4.8856e+05,-4.8856e+05,-6.7532e-01,-4.8856e+05,1.2309e-01,7.5831e+00,4.7627e+05,3.0440e+03,2.3106e-01,-2.7305e-01,2.9876e+00,2.7119e+00
2.0000e+03,3.3900e+02,2.0000e+00,3.4948e+01,-4.8803e+05,-4.8803e+05,-6.7732e-01,-4.8803e+05,1.2311e-01,7.5851e+00,4.7611e+05,3.0505e+03,-4.1155e-01,-3.6076e-01,3.0215e+00,3.2970e+00
2.0000e+03,3.4000e+02,1.0000e+00,3.5015e+01,-4.8761e+05,-4.8762e+05,-6.7932e-01,-4.8762e+05,1.2312e-01,7.5871e+00,4.7558e+05,3.0535e+03,-2.4670e-01,-4.9537e-01,2.9695e+00,2.8673e+00
2.0000e+03,3.4100e+02,1.0000e+00,3.5082e+01,-4.8732e+05,-4.8732e+05,-6.8132e-01,-4.8732e+05,1.2314e-01,7.5891e+00,4.7517e+05,3.0567e+03,1.6328e-01,-2.8819e-01,3.2255e+00,5.1974e+00
2.0000e+03,3.4200e+02,1.0000e+00,3.5149e+01,-4.8731e+05,-4.8731e+05,-6.8332e-01,-4.8731e+05,1.2314e-01,7.5893e+00,4.7487e+05,3.0598e+03,-3.0679e-02,-1.0831e-01,3.3200e+00,5.8437e+00
2.0000e+03,3.4300e+02,2.0000e+00,3.5179e+01,-4.8700e+05,-4.8701e+05,-6.8531e-01,-4.8701e+05,1.2317e-01,7.5931e+00,4.7486e+05,3.0660e+03,-4.8622e-01,-1.4455e-01,3.2910e+00,7.2036e+00
2.0000e+03,3.4400e+02,1.0000e+00,3.5246e+01,-4.8641e+05,-4.8642e+05,-6.8731e-01,-4.8642e+05,1.2319e-01,7.5951e+00,4.7455e+05,3.0691e+03,-2.0449e-01,-8.3329e-01,2.8212e+00,4.7439e-01
2.0000e+03,3.4500e+02,2.0000e+00,3.5276e+01,-4.8624e+05,-4.8625e+05,-6.8931e-01,-4.8625e+05,1.2320e-01,7.5971e+00,4.7397e+05,3.0754e+03,2.1259e-01,-5.8213e-01,3.1796e+00,4.9253e+00
2.0000e+03,3.4600e+02,5.0000e+00,3.5198e+01,-4.8587e+05,-4.8587e+05,-6.9131e-01,-4.8587e+05,1.2322e-01,7.5991e+00,4.7379e+05,3.0907e+03,1.0450e-01,-9.6983e-01,3.1413e+00,4.9190e+00
2.0000e+03,3.4700e+02,2.0000e+00,3.5228e+01,-4.8552e+05,-4.8552e+05,-6.9331e-01,-4.8552e+05,1.2324e-01,7.6011e+00,4.7342e+05,3.0971e+03,-1.2902e-01,-1.3818e-01,3.3786e+00,7.5803e+00
2.0000e+03,3.4800e+02,1.0000e+00,3.5294e+01,-4.8487e+05,-4.8488e+05,-6.9530e-01,-4.8488e+05,1.2325e-01,7.6031e+00,4.7307e+05,3.1004e+03,-2.0398e-01,-9.6895e-01,3.3074e+00,6.8170e+00
2.0000e+03,3.4900e+02,3.0000e+00,3.5288e+01,-4.8447e+05,-4.8447e+05,-6.9730e-01,-4.8447e+05,1.2327e-01,7.6050e+00,4.7242e+05,3.1097e+03,-8.2804e-03,-3.4778e-01,3.2060e+00,5.6378e+00
2.0000e+03,3.5000e+02,2.0000e+00,3.5318e+01,-4.8443e+05,-4.8443e+05,-6.9930e-01,-4.8443e+05,1.2328e-01,7.6071e+00,4.7202e+05,3.1159e+03,-2.6806e-02,-4.4876e-01,3.2683e+00,6.5649e+00
2.0000e+03,3.5100e+02,1.0000e+00,3.5383e+01,-4.8404e+05,-4.8404e+05,-7.0130e-01,-4.8404e+05,1.2330e-01,7.6091e+00,4.7198e+05,3.1190e+03,3.5580e-02,-2.4187e-01,3.3119e+00,7.8495e+00
2.0000e+03,3.5200e+02,2.0000e+00,3.5412e+01,-4.8313e+05,-4.8314e+05,-7.0330e-01,-4.8314e+05,1.2332e-01,7.6110e+00,4.7159e+05,3.1254e+03,-3.9911e-02,-2.6573e-01,3.2655e+00,6.2242e+00
2.0000e+03,3.5300e+02,1.0000e+00,3.5477e+01,-4.8274e+05,-4.8275e+05,-7.0529e-01,-4.8275e+05,1.2333e-01,7.6131e+00,4.7068e+05,3.1285e+03,-4.5397e-01,-7.4782e-01,2.7861e+00,1.3354e+00
2.0000e+03,3.5400e+02,1.0000e+00,3.5542e+01,-4.8271e+05,-4.8272e+05,-7.0729e-01,-4.8272e+05,1.2335e-01,7.6151e+00,4.7029e+05,3.1317e+03,-7.8640e-02,-8.6241e-01,3.0926e+00,4.5058e+00
2.0000e+03,3.5500e+02,2.0000e+00,3.5571e+01,-4.8227e+05,-4.8228e+05,-7.0929e-01,-4.8228e+05,1.2336e-01,7.6170e+00,4.7027e+05,3.1379e+03,-2.3131e-02,-5.6443e-01,3.2113e+00,6.3006e+00
2.0000e+03,3.5600e+02,1.0000e+00,3.5636e+01,-4.8198e+05,-4.8199e+05,-7.1129e-01,-4.8199e+05,1.2338e-01,7.6190e+00,4.6983e+05,3.1410e+03,1.6268e-02,-9.9640e-01,2.8568e+00,2.9596e+00
2.0000e+03,3.5700e+02,1.0000e+00,3.5700e+01,-4.8106e+05,-4.8107e+05,-7.1329e-01,-4.8107e+05,1.2340e-01,7.6210e+00,4.6954e+05,3.1441e+03,-3.8520e-01,-5.1861e-01,3.0089e+00,3.9800e+00
2.0000e+03,3.5800e+02,3.0000e+00,3.5693e+01,-4.8100e+05,-4.8101e+05,-7.1528e-01,-4.8101e+05,1.2341e-01,7.6230e+00,4.6862e+05,3.1535e+03,-4.8411e-01,-5.6648e-01,2.7853e+00,1.9867e+00
2.0000e+03,3.5900e+02,1.0000e+00,3.5757e+01,-4.8099e+05,-4.8100e+05,-7.1728e-01,-4.8100e+05,1.2324e-01,7.6019e+00,4.6855e+05,3.1566e+03,3.0222e-02,-4.1538e-01,2.8575e+00,2.7369e+00
2.0000e+03,3.6000e+02,5.0000e+00,3.5679e+01,-4.8076e+05,-4.8077e+05,-7.1928e-01,-4.8077e+05,1.2345e-01,7.6270e+00,4.6855e+05,3.1722e+03,-4.4087e-01,-9.9107e-01,3.2333e+00,7.6507e+00
2.0000e+03,3.6100e+02,1.0000e+00,3.5743e+01,-4.8068e+05,-4.8069e+05,-7.2128e-01,-4.8069e+05,1.2346e-01,7.6290e+00,4.6831e+05,3.1755e+03,-4.6642e-01,-8.8711e-01,2.7522e+00,6.6148e-01
2.0000e+03,3.6200e+02,2.0000e+00,3.5771e+01,-4.8063e+05,-4.8064e+05,-7.2328e-01,-4.8064e+05,1.2348e-01,7.6310e+00,4.6823e+05,3.1817e+03,-2.4678e-01,-5.9311e-01,2.8938e+00,2.9848e+00
2.0000e+03,3.6300e+02,2.0000e+00,3.5799e+01,-4.8049e+05,-4.8050e+05,-7.2527e-01,-4.8050e+05,1.2349e-01,7.6330e+00,4.6819e+05,3.1878e+03,-1.7307e-01,-3.2852e-01,3.0090e+00,3.7641e+00
2.0000e+03,3.6400e+02,2.0000e+00,3.5827e+01,-4.8037e+05,-4.8037e+05,-7.2727e-01,-4.8037e+05,1.2351e-01,7.6350e+00,4.6804e+05,3.1940e+03,-4.6229e-01,-8.7838e-01,3.0252e+00,4.8197e+00
2.0000e+03,3.6500e+02,1.0000e+00,3.5890e+01,-4.7996e+05,-4.7996e+05,-7.2927e-01,-4.7996e+05,1.2353e-01,7.6370e+00,4.6792e+05,3.1970e+03,1.8917e-03,-2.3706e-01,3.1354e+00,5.1664e+00
2.0000e+03,3.6600e+02,4.0000e+00,3.5847e+01,-4.7967e+05,-4.7967e+05,-7.3127e-01,-4.7967e+05,1.2354e-01,7.6390e+00,4.6751e+05,3.2096e+03,1.1208e-01,-4.6104e-01,3.0532e+00,4.7392e+00
2.0000e+03,3.6700e+02,4.0000e+00,3.5805e+01,-4.7883e+05,-4.7883e+05,-7.3327e-01,-4.7883e+05,1.2356e-01,7.6410e+00,4.6722e+05,3.2221e+03,1.6059e-01,-2.7700e-01,3.2057e+00,7.3486e+00
2.0000e+03,3.6800e+02,1.0000e+00,3.5867e+01,-4.7873e+05,-4.7874e+05,-7.3526e-01,-4.7874e+05,1.2357e-01,7.6430e+00,4.6638e+05,3.2254e+03,1.8047e-01,-5.9351e-01,3.0531e+00,4.8820e+00
2.0000e+03,3.6900e+02,1.0000e+00,3.5930e+01,-4.7832e+05,-4.7832e+05,-7.3726e-01,-4.7832e+05,1.2359e-01,7.6450e+00,4.6628e+05,3.2284e+03,-3.4579e-01,-7.7456e-01,2.7375e+00,1.9400e+00
2.0000e+03,3.7000e+02,2.0000e+00,3.5957e+01,-4.7827e+05,-4.7827e+05,-7.3926e-01,-4.7827e+05,1.2361e-01,7.6470e+00,4.6587e+05,3.2348e+03,-3.0628e-01,-8.4192e-02,3.1294e+00,4.5079e+00
2.0000e+03,3.7100e+02,5.0000e+00,3.5880e+01,-4.7823e+05,-4.7824e+05,-7.4126e-01,-4.7824e+05,1.2362e-01,7.6490e+00,4.6582e+05,3.2506e+03,-1.0938e-01,-4.0899e-01,2.7782e+00,1.2298e+00
2.0000e+03,3.7200e+02,1.0000e+00,3.5942e+01,-4.7765e+05,-4.7766e+05,-7.4326e-01,-4.7766e+05,1.2364e-01,7.6510e+00,4.6579e+05,3.2537e+03,-1.3415e-02,-6.5442e-01,3.1732e+00,7.0322e+00
2.0000e+03,3.7300e+02,1.0000e+00,3.6004e+01,-4.7753e+05,-4.7753e+05,-7.4525e-01,-4.7753e+05,1.2366e-01,7.6530e+00,4.6521e+05,3.2568e+03,-1.2220e-01,-6.8043e-02,3.2965e+00,7.9190e+00
2.0000e+03,3.7400e+02,2.0000e+00,3.6031e+01,-4.7710e+05,-4.7711e+05,-7.4725e-01,-4.7711e+05,1.2367e-01,7.6550e+00,4.6508e+05,3.2630e+03,-4.1155e-01,-2.3641e-01,3.1346e+00,5.8041e+00
2.0000e+03,3.7500e+02,1.0000e+00,3.6092e+01,-4.7676e+05,-4.7676e+05,-7.4925e-01,-4.7676e+05,1.2369e-01,7.6570e+00,4.6465e+05,3.2661e+03,-4.9915e-01,-8.0078e-01,3.0191e+00,6.0868e+00
2.0000e+03,3.7600e+02,7.0000e+00,3.5946e+01,-4.7619e+05,-4.7619e+05,-7.5125e-01,-4.7619e+05,1.2370e-01,7.6590e+00,4.6431e+05,3.2880e+03,-3.4294e-01,-9.7152e-01,2.7549e+00,2.5357e+00
2.0000e+03,3.7700e+02,1.0000e+00,3.6008e+01,-4.7586e+05,-4.7587e+05,-7.5325e-01,-4.7587e+05,1.2372e-01,7.6610e+00,4.6374e+05,3.2912e+03,-3.6919e-01,-6.4866e-01,2.7183e+00,1.0313e+00
2.0000e+03,3.7800e+02,1.0000e+00,3.6069e+01,-4.7512e+05,-4.7513e+05,-7.5525e-01,-4.7513e+05,1.2374e-01,7.6630e+00,4.6341e+05,3.2944e+03,-7.5094e-02,-9.5903e-01,2.6697e+00,3.9023e-01
2.0000e+03,3.7900e+02,2.0000e+00,3.6095e+01,-4.7466e+05,-4.7467e+05,-7.5724e-01,-4.7467e+05,1.2375e-01,7.6650e+00,4.6268e+05,3.3007e+03,-1.0522e-01,-9.8257e-01,2.6695e+00,8.0328e-01
2.0000e+03,3.8000e+02,1.0000e+00,3.6156e+01,-4.7392e+05,-4.7393e+05,-7.5924e-01,-4.7393e+05,1.2377e-01,7.6670e+00,4.6221e+05,3.3039e+03,-4.6061e-02,-9.9345e-01,2.9940e+00,4.8292e+00
2.0000e+03,3.8100e+02,3.0000e+00,3.6148e+01,-4.7350e+05,-4.7351e+05,-7.6124e-01,-4.7351e+05,1.2378e-01,7.6690e+00,4.6147e+05,3.3133e+03,1.1372e-01,-8.3538e-01,2.7588e+00,2.9955e+00
2.0000e+03,3.8200e+02,4.0000e+00,3.6106e+01,-4.7325e+05,-4.7326e+05,-7.6324e-01,-4.7326e+05,1.2380e-01,7.6710e+00,4.6106e+05,3.3260e+03,1.9503e-01,-5.8976e-01,3.0973e+00,6.8352e+00
2.0000e+03,3.8300e+02,1.0000e+00,3.6166e+01,-4.7301e+05,-4.7302e+05,-7.6524e-01,-4.7302e+05,1.2382e-01,7.6730e+00,4.6081e+05,3.3291e+03,9.1944e-02,-9.0149e-01,2.7693e+00,3.1073e+00
2.0000e+03,3.8400e+02,4.0000e+00,3.6124e+01,-4.7287e+05,-4.7287e+05,-7.6723e-01,-4.7287e+05,1.2383e-01,7.6750e+00,4.6057e+05,3.3415e+03,-4.3117e-02,-3.7998e-01,2.7660e+00,1.6703e+00
2.0000e+03,3.8500e+02,4.0000e+00,3.6082e+01,-4.7228e+05,-4.7229e+05,-7.6923e-01,-4.7229e+05,1.2385e-01,7.6770e+00,4.6042e+05,3.3542e+03,2.0136e-01,-7.8608e-03,3.2005e+00,6.5537e+00
2.0000e+03,3.8600e+02,1.0000e+00,3.6142e+01,-4.7125e+05,-4.7125e+05,-7.7123e-01,-4.7125e+05,1.2387e-01,7.6790e+00,4.5984e+05,3.3573e+03,-3.5250e-01,-5.8991e-01,2.9074e+00,4.1141e+00
2.0000e+03,3.8700e+02,1.0000e+00,3.6202e+01,-4.7123e+05,-4.7124e+05,-7.7323e-01,-4.7124e+05,1.2388e-01,7.6808e+00,4.5880e+05,3.3604e+03,-1.0849e-01,-5.3256e-02,3.0593e+00,3.0643e+00
2.0000e+03,3.8800e+02,2.0000e+00,3.6228e+01,-4.7101e+05,-4.7102e+05,-7.7523e-01,-4.7102e+05,1.2390e-01,7.6830e+00,4.5879e+05,3.3666e+03,6.8480e-02,-4.4880e-01,3.0034e+00,5.4990e+00
2.0000e+03,3.8900e+02,2.0000e+00,3.6253e+01,-4.7093e+05,-4.7094e+05,-7.7722e-01,-4.7094e+05,1.2391e-01,7.6850e+00,4.5857e+05,3.3729e+03,-2.7489e-01,-5.3824e-01,2.9824e+00,4.7267e+00
2.0000e+03,3.9000e+02,4.0000e+00,3.6212e+01,-4.7085e+05,-4.7086e+05,-7.7922e-01,-4.7086e+05,1.2393e-01,7.6870e+00,4.5848e+05,3.3856e+03,-1.7747e-01,-9.7696e-01,3.0293e+00,5.5238e+00
2.0000e+03,3.9100e+02,2.0000e+00,3.6237e+01,-4.7004e+05,-4.7005e+05,-7.8122e-01,-4.7005e+05,1.2395e-01,7.6890e+00,4.5841e+05,3.3919e+03,-8.9560e-02,-9.9356e-01,2.8911e+00,4.2245e+00
2.0000e+03,3.9200e+02,2.0000e+00,3.6263e+01,-4.6981e+05,-4.6982e+05,-7.8322e-01,-4.6982e+05,1.2396e-01,7.6910e+00,4.5760e+05,3.3981e+03,-3.3933e-01,-9.9754e-02,3.1377e+00,6.7715e+00
2.0000e+03,3.9300e+02,1.0000e+00,3.6322e+01,-4.6920e+05,-4.6921e+05,-7.8522e-01,-4.6921e+05,1.2398e-01,7.6930e+00,4.5736e+05,3.4014e+03,-3.5464e-01,-7.0706e-01,2.9857e+00,5.2646e+00
2.0000e+03,3.9400e+02,1.0000e+00,3.6380e+01,-4.6851e+05,-4.6852e+05,-7.8721e-01,-4.6852e+05,1.2399e-01,7.6950e+00,4.5675e+05,3.4044e+03,-4.6905e-01,-8.2513e-01,2.6804e+00,2.7908e+00
2.0000e+03,3.9500e+02,3.0000e+00,3.6372e+01,-4.6759e+05,-4.6759e+05,-7.8921e-01,-4.6759e+05,1.2401e-01,7.6970e+00,4.5607e+05,3.4138e+03,-2.0539e-01,-5.9945e-01,3.0976e+00,7.5484e+00
2.0000e+03,3.9600e+02,2.0000e+00,3.6397e+01,-4.6755e+05,-4.6756e+05,-7.9121e-01,-4.6756e+05,1.2403e-01,7.6990e+00,4.5514e+05,3.4201e+03,-3.3339e-01,-7.0778e-01,3.0612e+00,7.0248e+00
2.0000e+03,3.9700e+02,4.0000e+00,3.6355e+01,-4.6753e+05,-4.6754e+05,-7.9321e-01,-4.6754e+05,1.2404e-01,7.7010e+00,4.5510e+05,3.4326e+03,-2.7544e-01,-5.1958e-01,3.0851e+00,7.6761e+00
2.0000e+03,3.9800e+02,1.0000e+00,3.6414e+01,-4.6738e+05,-4.6739e+05,-7.9521e-01,-4.6739e+05,1.2406e-01,7.7030e+00,4.5509e+05,3.4358e+03,3.2615e-02,-7.5020e-02,3.1165e+00,7.7724e+00
2.0000e+03,3.9900e+02,2.0000e+00,3.6438e+01,-4.6688e+05,-4.6688e+05,-7.9720e-01,-4.6688e+05,1.2407e-01,7.7050e+00,4.5493e+05,3.4419e+03,-1.2290e-02,-9.2334e-01,3.0327e+00,7.5218e+00
2.0000e+03,4.0000e+02,4.0000e+00,3.6397e+01,-4.6670e+05,-4.6671e+05,-7.9920e-01,-4.6671e+05,1.2409e-01,7.7069e+00,4.5443e+05,3.4546e+03,1.9680e-01,-6.0187e-01,2.9557e+00,5.5178e+00
2.0000e+03,4.0100e+02,4.0000e+00,3.6355e+01,-4.6575e+05,-4.6576e+05,-8.0120e-01,-4.6576e+05,1.2411e-01,7.7090e+00,4.5425e+05,3.4670e+03,-2.9799e-01,-9.6619e-01,2.8714e+00,4.3725e+00
2.0000e+03,4.0200e+02,1.0000e+00,3.6413e+01,-4.6571e+05,-4.6572e+05,-8.0320e-01,-4.6572e+05,1.2412e-01,7.7110e+00,4.5330e+05,3.4702e+03,1.2844e-01,-7.5874e-01,2.7370e+00,3.4801e+00
2.0000e+03,4.0300e+02,3.0000e+00,3.6405e+01,-4.6511e+05,-4.6511e+05,-8.0520e-01,-4.6511e+05,1.2414e-01,7.7129e+00,4.5327e+05,3.4797e+03,-3.3587e-01,-2.5380e-01,2.8164e+00,3.3253e+00
2.0000e+03,4.0400e+02,1.0000e+00,3.6462e+01,-4.6507e+05,-4.6508e+05,-8.0719e-01,-4.6508e+05,1.2416e-01,7.7150e+00,4.5266e+05,3.4828e+03,-4.6312e-01,-3.7343e-01,2.6659e+00,1.9655e+00
2.0000e+03,4.0500e+02,2.0000e+00,3.6486e+01,-4.6483e+05,-4.6484e+05,-8.0919e-01,-4.6484e+05,1.2417e-01,7.7170e+00,4.5263e+05,3.4890e+03,-1.0892e-02,-6.4864e-01,2.8328e+00,4.2526e+00
2.0000e+03,4.0600e+02,1.0000e+00,3.6544e+01,-4.6477e+05,-4.6478e+05,-8.1119e-01,-4.6478e+05,1.2419e-01,7.7189e+00,4.5238e+05,3.4921e+03,8.6342e-02,-2.4210e-01,2.9097e+00,3.5143e-01
2.0000e+03,4.0700e+02,1.0000e+00,3.6601e+01,-4.6461e+05,-4.6462e+05,-8.1319e-01,-4.6462e+05,1.2420e-01,7.7209e+00,4.5233e+05,3.4953e+03,-4.5143e-02,-4.1094e-01,2.7840e+00,3.5511e+00
2.0000e+03,4.0800e+02,2.0000e+00,3.6625e+01,-4.6457e+05,-4.6458e+05,-8.1519e-01,-4.6458e+05,1.2422e-01,7.7229e+00,4.5216e+05,3.5017e+03,9.9544e-02,-5.6481e-02,3.0840e+00,6.9412e+00
2.0000e+03,4.0900e+02,8.0000e+00,3.6453e+01,-4.6454e+05,-4.6455e+05,-8.1718e-01,-4.6455e+05,1.2424e-01,7.7249e+00,4.5212e+05,3.5265e+03,3.8446e-02,-9.4208e-01,2.9984e+00,7.8543e+00
2.0000e+03,4.1000e+02,1.0000e+00,3.6509e+01,-4.6363e+05,-4.6364e+05,-8.1918e-01,-4.6364e+05,1.2425e-01,7.7269e+00,4.5210e+05,3.5297e+03,-2.4238e-01,-9.2659e-01,2.6298e+00,2.6111e+00
2.0000e+03,4.1100e+02,2.0000e+00,3.6533e+01,-4.6352e+05,-4.6352e+05,-8.2118e-01,-4.6352e+05,1.2427e-01,7.7289e+00,4.5119e+05,3.5360e+03,-3.2193e-01,-5.3162e-01,2.8754e+00,4.5487e+00
2.0000e+03,4.1200e+02,3.0000e+00,3.6525e+01,-4.6292e+05,-4.6292e+05,-8.2318e-01,-4.6292e+05,1.2428e-01,7.7309e+00,4.5107e+05,3.5454e+03,-2.1715e-01,-4.9773e-01,2.7999e+00,3.7922e+00
2.0000e+03,4.1300e+02,4.0000e+00,3.6484e+01,-4.6114e+05,-4.6115e+05,-8.2518e-01,-4.6115e+05,1.2430e-01,7.7329e+00,4.5047e+05,3.5581e+03,-2.8880e-01,-3.2330e-01,2.9829e+00,6.3500e+00
2.0000e+03,4.1400e+02,3.0000e+00,3.6476e+01,-4.6070e+05,-4.6070e+05,-8.2717e-01,-4.6070e+05,1.2432e-01,7.7349e+00,4.4869e+05,3.5673e+03,-1.9917e-01,-6.9386e-02,3.0613e+00,6.4957e+00
2.0000e+03,4.1500e+02,2.0000e+00,3.6500e+01,-4.6007e+05,-4.6008e+05,-8.2917e-01,-4.6008e+05,1.2433e-01,7.7369e+00,4.4825e+05,3.5736e+03,-6.7650e-02,-6.8244e-01,2.9225e+00,6.3435e+00
2.0000e+03,4.1600e+02,1.0000e+00,3.6555e+01,-4.5917e+05,-4.5918e+05,-8.3117e-01,-4.5918e+05,1.2435e-01,7.7389e+00,4.4762e+05,3.5768e+03,-4.0741e-01,-6.5354e-01,2.5413e+00,5.8959e-01
2.0000e+03,4.1700e+02,3.0000e+00,3.6547e+01,-4.5892e+05,-4.5892e+05,-8.3317e-01,-4.5892e+05,1.2436e-01,7.7409e+00,4.4673e+05,3.5861e+03,2.0505e-01,-1.1974e-01,2.8326e+00,2.3675e-01
2.0000e+03,4.1800e+02,2.0000e+00,3.6570e+01,-4.5804e+05,-4.5805e+05,-8.3517e-01,-4.5805e+05,1.2438e-01,7.7429e+00,4.4647e+05,3.5923e+03,-3.8128e-01,-3.9015e-01,2.7310e+00,3.8386e+00
2.0000e+03,4.1900e+02,1.0000e+00,3.6626e+01,-4.5714e+05,-4.5715e+05,-8.3716e-01,-4.5715e+05,1.2440e-01,7.7449e+00,4.4559e+05,3.5954e+03,1.0371e-01,-5.8027e-01,2.8602e+00,6.0755e+00
2.0000e+03,4.2000e+02,5.0000e+00,3.6554e+01,-4.5687e+05,-4.5688e+05,-8.3916e-01,-4.5688e+05,1.2441e-01,7.7469e+00,4.4469e+05,3.6113e+03,-6.7092e-02,-7.7058e-01,2.6870e+00,3.6664e+00
2.0000e+03,4.2100e+02,1.0000e+00,3.6609e+01,-4.5687e+05,-4.5687e+05,-8.4116e-01,-4.5687e+05,1.2325e-01,7.6028e+00,4.4442e+05,3.6145e+03,-6.3377e-03,-4.7436e-01,2.6726e+00,3.3195e+00
2.0000e+03,4.2200e+02,2.0000e+00,3.6632e+01,-4.5654e+05,-4.5654e+05,-8.4316e-01,-4.5654e+05,1.2444e-01,7.7509e+00,4.4442e+05,3.6208e+03,-2.4976e-01,-2.6100e-01,2.8357e+00,4.4619e+00
2.0000e+03,4.2300e+02,3.0000e+00,3.6623e+01,-4.5532e+05,-4.5533e+05,-8.4516e-01,-4.5533e+05,1.2446e-01,7.7529e+00,4.4409e+05,3.6301e+03,-2.2254e-01,-6.3443e-02,2.9322e+00,1.0901e+00
